     #Energy       W_all      Mo_all      Ru_all      Hf_all
   -30.14717     0.00000     0.00000     0.00000     0.00000
   -30.13717     0.00000     0.00000     0.00000     0.00000
   -30.12617     0.00000     0.00000     0.00000     0.00000
   -30.11517     0.00000     0.00000     0.00000     0.00000
   -30.10417     0.00000     0.00000     0.00000     0.00000
   -30.09317     0.00000     0.00000     0.00000     0.00000
   -30.08217     0.00000     0.00000     0.00000     0.00000
   -30.07117     0.00000     0.00000     0.00000     0.00000
   -30.06117     0.00000     0.00000     0.00000     0.00000
   -30.05017     0.23978     0.58126     0.19813   179.76335
   -30.03917     0.00000     0.00000     0.00000     0.00000
   -30.02817     0.00000     0.00000     0.00000     0.00000
   -30.01717     0.00000     0.00000     0.00000     0.00000
   -30.00617     0.00000     0.00000     0.00000     0.00000
   -29.99617     0.00000     0.00000     0.00000     0.00000
   -29.98517     0.00000     0.00000     0.00000     0.00000
   -29.97417     0.00000     0.00000     0.00000     0.00000
   -29.96317     0.00000     0.00000     0.00000     0.00000
   -29.95217     1.12871     0.90223     0.14431   360.38174
   -29.94117     0.27662     0.97724     0.11773   180.00705
   -29.93017     0.34154     1.69868     0.59655   360.19034
   -29.92017     0.00000     0.00000     0.00000     0.00000
   -29.90917     0.00000     0.00000     0.00000     0.00000
   -29.89817     0.00000     0.00000     0.00000     0.00000
   -29.88717     0.00000     0.00000     0.00000     0.00000
   -29.87617     0.00000     0.00000     0.00000     0.00000
   -29.86517     0.00000     0.00000     0.00000     0.00000
   -29.85517     0.00000     0.00000     0.00000     0.00000
   -29.84417     0.00000     0.00000     0.00000     0.00000
   -29.83317     0.41446     0.76167     0.00704   180.20593
   -29.82217     0.00000     0.00000     0.00000     0.00000
   -29.81117     0.00000     0.00000     0.00000     0.00000
   -29.80017     0.00000     0.00000     0.00000     0.00000
   -29.78917     0.00000     0.00000     0.00000     0.00000
   -29.77917     0.00000     0.00000     0.00000     0.00000
   -29.76817     0.00000     0.00000     0.00000     0.00000
   -29.75717     0.00000     0.00000     0.00000     0.00000
   -29.74617     0.00000     0.00000     0.00000     0.00000
   -29.73517     0.00000     0.00000     0.00000     0.00000
   -29.72417     0.00000     0.00000     0.00000     0.00000
   -29.71417     0.00000     0.00000     0.00000     0.00000
   -29.70317     0.09662     0.69788     0.11891   181.25394
   -29.69217     0.00000     0.00000     0.00000     0.00000
   -29.68117     0.00000     0.00000     0.00000     0.00000
   -29.67017     0.00000     0.00000     0.00000     0.00000
   -29.65917     2.03508     5.32185     0.00406  1029.39660
   -29.64917     0.19908     1.37031     0.00740   210.21914
   -29.63817     0.00000     0.00000     0.00000     0.00000
   -29.62717     0.00000     0.00000     0.00000     0.00000
   -29.61617     0.00000     0.00000     0.00000     0.00000
   -29.60517     0.00000     0.00000     0.00000     0.00000
   -29.59417     0.00000     0.00000     0.00000     0.00000
   -29.58317     0.00000     0.00000     0.00000     0.00000
   -29.57317     0.00000     0.00000     0.00000     0.00000
   -29.56217     0.00000     0.00000     0.00000     0.00000
   -29.55117     0.29252     0.25240     0.09956   181.46025
   -29.54017     0.00000     0.00000     0.00000     0.00000
   -29.52917     0.00000     0.00000     0.00000     0.00000
   -29.51817     0.00000     0.00000     0.00000     0.00000
   -29.50817     0.00000     0.00000     0.00000     0.00000
   -29.49717     0.00000     0.00000     0.00000     0.00000
   -29.48617     0.00000     0.00000     0.00000     0.00000
   -29.47517     0.00000     0.00000     0.00000     0.00000
   -29.46417     0.00000     0.00000     0.00000     0.00000
   -29.45317     0.00000     0.00000     0.00000     0.00000
   -29.44217     0.00000     0.00000     0.00000     0.00000
   -29.43217     0.00000     0.00000     0.00000     0.00000
   -29.42117     0.00000     0.00000     0.00000     0.00000
   -29.41017     0.00000     0.00000     0.00000     0.00000
   -29.39917     0.00000     0.00000     0.00000     0.00000
   -29.38817     0.00000     0.00000     0.00000     0.00000
   -29.37717     0.00000     0.00000     0.00000     0.00000
   -29.36717     0.00000     0.00000     0.00000     0.00000
   -29.35617     0.00000     0.00000     0.00000     0.00000
   -29.34517     0.00000     0.00000     0.00000     0.00000
   -29.33417     0.00000     0.00000     0.00000     0.00000
   -29.32317     0.00000     0.00000     0.00000     0.00000
   -29.31217     0.00000     0.00000     0.00000     0.00000
   -29.30117     0.00000     0.00000     0.00000     0.00000
   -29.29117     0.00000     0.00000     0.00000     0.00000
   -29.28017     0.00000     0.00000     0.00000     0.00000
   -29.26917     0.00000     0.00000     0.00000     0.00000
   -29.25817     0.00000     0.00000     0.00000     0.00000
   -29.24717     0.00000     0.00000     0.00000     0.00000
   -29.23617     0.00000     0.00000     0.00000     0.00000
   -29.22617     0.00000     0.00000     0.00000     0.00000
   -29.21517     0.00000     0.00000     0.00000     0.00000
   -29.20417     0.00000     0.00000     0.00000     0.00000
   -29.19317     0.00000     0.00000     0.00000     0.00000
   -29.18217     0.00000     0.00000     0.00000     0.00000
   -29.17117     0.00000     0.00000     0.00000     0.00000
   -29.16117     0.00000     0.00000     0.00000     0.00000
   -29.15017     0.00000     0.00000     0.00000     0.00000
   -29.13917     0.00000     0.00000     0.00000     0.00000
   -29.12817     0.00000     0.00000     0.00000     0.00000
   -29.11717     0.00000     0.00000     0.00000     0.00000
   -29.10617     0.00000     0.00000     0.00000     0.00000
   -29.09517     0.00000     0.00000     0.00000     0.00000
   -29.08517     0.00000     0.00000     0.00000     0.00000
   -29.07417     0.00000     0.00000     0.00000     0.00000
   -29.06317     0.00000     0.00000     0.00000     0.00000
   -29.05217     0.00000     0.00000     0.00000     0.00000
   -29.04117     0.00000     0.00000     0.00000     0.00000
   -29.03017     0.00000     0.00000     0.00000     0.00000
   -29.02017     0.00000     0.00000     0.00000     0.00000
   -29.00917     0.00000     0.00000     0.00000     0.00000
   -28.99817     0.00000     0.00000     0.00000     0.00000
   -28.98717     0.00000     0.00000     0.00000     0.00000
   -28.97617     0.00000     0.00000     0.00000     0.00000
   -28.96517     0.00000     0.00000     0.00000     0.00000
   -28.95417     0.00000     0.00000     0.00000     0.00000
   -28.94417     0.00000     0.00000     0.00000     0.00000
   -28.93317     0.00000     0.00000     0.00000     0.00000
   -28.92217     0.00000     0.00000     0.00000     0.00000
   -28.91117     0.00000     0.00000     0.00000     0.00000
   -28.90017     0.00000     0.00000     0.00000     0.00000
   -28.88917     0.00000     0.00000     0.00000     0.00000
   -28.87917     0.00000     0.00000     0.00000     0.00000
   -28.86817     0.00000     0.00000     0.00000     0.00000
   -28.85717     0.00000     0.00000     0.00000     0.00000
   -28.84617     0.00000     0.00000     0.00000     0.00000
   -28.83517     0.00000     0.00000     0.00000     0.00000
   -28.82417     0.00000     0.00000     0.00000     0.00000
   -28.81317     0.00000     0.00000     0.00000     0.00000
   -28.80317     0.00000     0.00000     0.00000     0.00000
   -28.79217     0.00000     0.00000     0.00000     0.00000
   -28.78117     0.00000     0.00000     0.00000     0.00000
   -28.77017     0.00000     0.00000     0.00000     0.00000
   -28.75917     0.00000     0.00000     0.00000     0.00000
   -28.74817     0.00000     0.00000     0.00000     0.00000
   -28.73817     0.00000     0.00000     0.00000     0.00000
   -28.72717     0.00000     0.00000     0.00000     0.00000
   -28.71617     0.00000     0.00000     0.00000     0.00000
   -28.70517     0.00000     0.00000     0.00000     0.00000
   -28.69417     0.00000     0.00000     0.00000     0.00000
   -28.68317     0.00000     0.00000     0.00000     0.00000
   -28.67317     0.00000     0.00000     0.00000     0.00000
   -28.66217     0.00000     0.00000     0.00000     0.00000
   -28.65117     0.00000     0.00000     0.00000     0.00000
   -28.64017     0.00000     0.00000     0.00000     0.00000
   -28.62917     0.00000     0.00000     0.00000     0.00000
   -28.61817     0.00000     0.00000     0.00000     0.00000
   -28.60717     0.00000     0.00000     0.00000     0.00000
   -28.59717     0.00000     0.00000     0.00000     0.00000
   -28.58617     0.00000     0.00000     0.00000     0.00000
   -28.57517     0.00000     0.00000     0.00000     0.00000
   -28.56417     0.00000     0.00000     0.00000     0.00000
   -28.55317     0.00000     0.00000     0.00000     0.00000
   -28.54217     0.00000     0.00000     0.00000     0.00000
   -28.53217     0.00000     0.00000     0.00000     0.00000
   -28.52117     0.00000     0.00000     0.00000     0.00000
   -28.51017     0.00000     0.00000     0.00000     0.00000
   -28.49917     0.00000     0.00000     0.00000     0.00000
   -28.48817     0.00000     0.00000     0.00000     0.00000
   -28.47717     0.00000     0.00000     0.00000     0.00000
   -28.46617     0.00000     0.00000     0.00000     0.00000
   -28.45617     0.00000     0.00000     0.00000     0.00000
   -28.44517     0.00000     0.00000     0.00000     0.00000
   -28.43417     0.00000     0.00000     0.00000     0.00000
   -28.42317     0.00000     0.00000     0.00000     0.00000
   -28.41217     0.00000     0.00000     0.00000     0.00000
   -28.40117     0.00000     0.00000     0.00000     0.00000
   -28.39117     0.00000     0.00000     0.00000     0.00000
   -28.38017     0.00000     0.00000     0.00000     0.00000
   -28.36917     0.00000     0.00000     0.00000     0.00000
   -28.35817     0.00000     0.00000     0.00000     0.00000
   -28.34717     0.00000     0.00000     0.00000     0.00000
   -28.33617     0.00000     0.00000     0.00000     0.00000
   -28.32517     0.00000     0.00000     0.00000     0.00000
   -28.31517     0.00000     0.00000     0.00000     0.00000
   -28.30417     0.00000     0.00000     0.00000     0.00000
   -28.29317     0.00000     0.00000     0.00000     0.00000
   -28.28217     0.00000     0.00000     0.00000     0.00000
   -28.27117     0.00000     0.00000     0.00000     0.00000
   -28.26017     0.00000     0.00000     0.00000     0.00000
   -28.25017     0.00000     0.00000     0.00000     0.00000
   -28.23917     0.00000     0.00000     0.00000     0.00000
   -28.22817     0.00000     0.00000     0.00000     0.00000
   -28.21717     0.00000     0.00000     0.00000     0.00000
   -28.20617     0.00000     0.00000     0.00000     0.00000
   -28.19517     0.00000     0.00000     0.00000     0.00000
   -28.18517     0.00000     0.00000     0.00000     0.00000
   -28.17417     0.00000     0.00000     0.00000     0.00000
   -28.16317     0.00000     0.00000     0.00000     0.00000
   -28.15217     0.00000     0.00000     0.00000     0.00000
   -28.14117     0.00000     0.00000     0.00000     0.00000
   -28.13017     0.00000     0.00000     0.00000     0.00000
   -28.11917     0.00000     0.00000     0.00000     0.00000
   -28.10917     0.00000     0.00000     0.00000     0.00000
   -28.09817     0.00000     0.00000     0.00000     0.00000
   -28.08717     0.00000     0.00000     0.00000     0.00000
   -28.07617     0.00000     0.00000     0.00000     0.00000
   -28.06517     0.00000     0.00000     0.00000     0.00000
   -28.05417     0.00000     0.00000     0.00000     0.00000
   -28.04417     0.00000     0.00000     0.00000     0.00000
   -28.03317     0.00000     0.00000     0.00000     0.00000
   -28.02217     0.00000     0.00000     0.00000     0.00000
   -28.01117     0.00000     0.00000     0.00000     0.00000
   -28.00017     0.00000     0.00000     0.00000     0.00000
   -27.98917     0.00000     0.00000     0.00000     0.00000
   -27.97817     0.00000     0.00000     0.00000     0.00000
   -27.96817     0.00000     0.00000     0.00000     0.00000
   -27.95717     0.00000     0.00000     0.00000     0.00000
   -27.94617     0.00000     0.00000     0.00000     0.00000
   -27.93517     0.00000     0.00000     0.00000     0.00000
   -27.92417     0.00000     0.00000     0.00000     0.00000
   -27.91317     0.00000     0.00000     0.00000     0.00000
   -27.90317     0.00000     0.00000     0.00000     0.00000
   -27.89217     0.00000     0.00000     0.00000     0.00000
   -27.88117     0.00000     0.00000     0.00000     0.00000
   -27.87017     0.00000     0.00000     0.00000     0.00000
   -27.85917     0.00000     0.00000     0.00000     0.00000
   -27.84817     0.00000     0.00000     0.00000     0.00000
   -27.83717     0.00000     0.00000     0.00000     0.00000
   -27.82717     0.00000     0.00000     0.00000     0.00000
   -27.81617     0.00000     0.00000     0.00000     0.00000
   -27.80517     0.00000     0.00000     0.00000     0.00000
   -27.79417     0.00000     0.00000     0.00000     0.00000
   -27.78317     0.00000     0.00000     0.00000     0.00000
   -27.77217     0.00000     0.00000     0.00000     0.00000
   -27.76217     0.00000     0.00000     0.00000     0.00000
   -27.75117     0.00000     0.00000     0.00000     0.00000
   -27.74017     0.00000     0.00000     0.00000     0.00000
   -27.72917     0.00000     0.00000     0.00000     0.00000
   -27.71817     0.00000     0.00000     0.00000     0.00000
   -27.70717     0.00000     0.00000     0.00000     0.00000
   -27.69717     0.00000     0.00000     0.00000     0.00000
   -27.68617     0.00000     0.00000     0.00000     0.00000
   -27.67517     0.00000     0.00000     0.00000     0.00000
   -27.66417     0.00000     0.00000     0.00000     0.00000
   -27.65317     0.00000     0.00000     0.00000     0.00000
   -27.64217     0.00000     0.00000     0.00000     0.00000
   -27.63117     0.00000     0.00000     0.00000     0.00000
   -27.62117     0.00000     0.00000     0.00000     0.00000
   -27.61017     0.00000     0.00000     0.00000     0.00000
   -27.59917     0.00000     0.00000     0.00000     0.00000
   -27.58817     0.00000     0.00000     0.00000     0.00000
   -27.57717     0.00000     0.00000     0.00000     0.00000
   -27.56617     0.00000     0.00000     0.00000     0.00000
   -27.55617     0.00000     0.00000     0.00000     0.00000
   -27.54517     0.00000     0.00000     0.00000     0.00000
   -27.53417     0.00000     0.00000     0.00000     0.00000
   -27.52317     0.00000     0.00000     0.00000     0.00000
   -27.51217     0.00000     0.00000     0.00000     0.00000
   -27.50117     0.00000     0.00000     0.00000     0.00000
   -27.49017     0.00000     0.00000     0.00000     0.00000
   -27.48017     0.00000     0.00000     0.00000     0.00000
   -27.46917     0.00000     0.00000     0.00000     0.00000
   -27.45817     0.00000     0.00000     0.00000     0.00000
   -27.44717     0.00000     0.00000     0.00000     0.00000
   -27.43617     0.00000     0.00000     0.00000     0.00000
   -27.42517     0.00000     0.00000     0.00000     0.00000
   -27.41517     0.00000     0.00000     0.00000     0.00000
   -27.40417     0.00000     0.00000     0.00000     0.00000
   -27.39317     0.00000     0.00000     0.00000     0.00000
   -27.38217     0.00000     0.00000     0.00000     0.00000
   -27.37117     0.00000     0.00000     0.00000     0.00000
   -27.36017     0.00000     0.00000     0.00000     0.00000
   -27.34917     0.00000     0.00000     0.00000     0.00000
   -27.33917     0.00000     0.00000     0.00000     0.00000
   -27.32817     0.00000     0.00000     0.00000     0.00000
   -27.31717     0.00000     0.00000     0.00000     0.00000
   -27.30617     0.00000     0.00000     0.00000     0.00000
   -27.29517     0.00000     0.00000     0.00000     0.00000
   -27.28417     0.00000     0.00000     0.00000     0.00000
   -27.27417     0.00000     0.00000     0.00000     0.00000
   -27.26317     0.00000     0.00000     0.00000     0.00000
   -27.25217     0.00000     0.00000     0.00000     0.00000
   -27.24117     0.00000     0.00000     0.00000     0.00000
   -27.23017     0.00000     0.00000     0.00000     0.00000
   -27.21917     0.00000     0.00000     0.00000     0.00000
   -27.20917     0.00000     0.00000     0.00000     0.00000
   -27.19817     0.00000     0.00000     0.00000     0.00000
   -27.18717     0.00000     0.00000     0.00000     0.00000
   -27.17617     0.00000     0.00000     0.00000     0.00000
   -27.16517     0.00000     0.00000     0.00000     0.00000
   -27.15417     0.00000     0.00000     0.00000     0.00000
   -27.14317     0.00000     0.00000     0.00000     0.00000
   -27.13317     0.00000     0.00000     0.00000     0.00000
   -27.12217     0.00000     0.00000     0.00000     0.00000
   -27.11117     0.00000     0.00000     0.00000     0.00000
   -27.10017     0.00000     0.00000     0.00000     0.00000
   -27.08917     0.00000     0.00000     0.00000     0.00000
   -27.07817     0.00000     0.00000     0.00000     0.00000
   -27.06817     0.00000     0.00000     0.00000     0.00000
   -27.05717     0.00000     0.00000     0.00000     0.00000
   -27.04617     0.00000     0.00000     0.00000     0.00000
   -27.03517     0.00000     0.00000     0.00000     0.00000
   -27.02417     0.00000     0.00000     0.00000     0.00000
   -27.01317     0.00000     0.00000     0.00000     0.00000
   -27.00217     0.00000     0.00000     0.00000     0.00000
   -26.99217     0.00000     0.00000     0.00000     0.00000
   -26.98117     0.00000     0.00000     0.00000     0.00000
   -26.97017     0.00000     0.00000     0.00000     0.00000
   -26.95917     0.00000     0.00000     0.00000     0.00000
   -26.94817     0.00000     0.00000     0.00000     0.00000
   -26.93717     0.00000     0.00000     0.00000     0.00000
   -26.92717     0.00000     0.00000     0.00000     0.00000
   -26.91617     0.00000     0.00000     0.00000     0.00000
   -26.90517     0.00000     0.00000     0.00000     0.00000
   -26.89417     0.00000     0.00000     0.00000     0.00000
   -26.88317     0.00000     0.00000     0.00000     0.00000
   -26.87217     0.00000     0.00000     0.00000     0.00000
   -26.86117     0.00000     0.00000     0.00000     0.00000
   -26.85117     0.00000     0.00000     0.00000     0.00000
   -26.84017     0.00000     0.00000     0.00000     0.00000
   -26.82917     0.00000     0.00000     0.00000     0.00000
   -26.81817     0.00000     0.00000     0.00000     0.00000
   -26.80717     0.00000     0.00000     0.00000     0.00000
   -26.79617     0.00000     0.00000     0.00000     0.00000
   -26.78617     0.00000     0.00000     0.00000     0.00000
   -26.77517     0.00000     0.00000     0.00000     0.00000
   -26.76417     0.00000     0.00000     0.00000     0.00000
   -26.75317     0.00000     0.00000     0.00000     0.00000
   -26.74217     0.00000     0.00000     0.00000     0.00000
   -26.73117     0.00000     0.00000     0.00000     0.00000
   -26.72117     0.00000     0.00000     0.00000     0.00000
   -26.71017     0.00000     0.00000     0.00000     0.00000
   -26.69917     0.00000     0.00000     0.00000     0.00000
   -26.68817     0.00000     0.00000     0.00000     0.00000
   -26.67717     0.00000     0.00000     0.00000     0.00000
   -26.66617     0.00000     0.00000     0.00000     0.00000
   -26.65517     0.00000     0.00000     0.00000     0.00000
   -26.64517     0.00000     0.00000     0.00000     0.00000
   -26.63417     0.00000     0.00000     0.00000     0.00000
   -26.62317     0.00000     0.00000     0.00000     0.00000
   -26.61217     0.00000     0.00000     0.00000     0.00000
   -26.60117     0.00000     0.00000     0.00000     0.00000
   -26.59017     0.00000     0.00000     0.00000     0.00000
   -26.58017     0.00000     0.00000     0.00000     0.00000
   -26.56917     0.00000     0.00000     0.00000     0.00000
   -26.55817     0.00000     0.00000     0.00000     0.00000
   -26.54717     0.00000     0.00000     0.00000     0.00000
   -26.53617     0.00000     0.00000     0.00000     0.00000
   -26.52517     0.00000     0.00000     0.00000     0.00000
   -26.51417     0.00000     0.00000     0.00000     0.00000
   -26.50417     0.00000     0.00000     0.00000     0.00000
   -26.49317     0.00000     0.00000     0.00000     0.00000
   -26.48217     0.00000     0.00000     0.00000     0.00000
   -26.47117     0.00000     0.00000     0.00000     0.00000
   -26.46017     0.00000     0.00000     0.00000     0.00000
   -26.44917     0.00000     0.00000     0.00000     0.00000
   -26.43917     0.00000     0.00000     0.00000     0.00000
   -26.42817     0.00000     0.00000     0.00000     0.00000
   -26.41717     0.00000     0.00000     0.00000     0.00000
   -26.40617     0.00000     0.00000     0.00000     0.00000
   -26.39517     0.00000     0.00000     0.00000     0.00000
   -26.38417     0.00000     0.00000     0.00000     0.00000
   -26.37317     0.00000     0.00000     0.00000     0.00000
   -26.36317     0.00000     0.00000     0.00000     0.00000
   -26.35217     0.00000     0.00000     0.00000     0.00000
   -26.34117     0.00000     0.00000     0.00000     0.00000
   -26.33017     0.00000     0.00000     0.00000     0.00000
   -26.31917     0.00000     0.00000     0.00000     0.00000
   -26.30817     0.00000     0.00000     0.00000     0.00000
   -26.29817     0.00000     0.00000     0.00000     0.00000
   -26.28717     0.00000     0.00000     0.00000     0.00000
   -26.27617     0.00000     0.00000     0.00000     0.00000
   -26.26517     0.00000     0.00000     0.00000     0.00000
   -26.25417     0.00000     0.00000     0.00000     0.00000
   -26.24317     0.00000     0.00000     0.00000     0.00000
   -26.23317     0.00000     0.00000     0.00000     0.00000
   -26.22217     0.00000     0.00000     0.00000     0.00000
   -26.21117     0.00000     0.00000     0.00000     0.00000
   -26.20017     0.00000     0.00000     0.00000     0.00000
   -26.18917     0.00000     0.00000     0.00000     0.00000
   -26.17817     0.00000     0.00000     0.00000     0.00000
   -26.16717     0.00000     0.00000     0.00000     0.00000
   -26.15717     0.00000     0.00000     0.00000     0.00000
   -26.14617     0.00000     0.00000     0.00000     0.00000
   -26.13517     0.00000     0.00000     0.00000     0.00000
   -26.12417     0.00000     0.00000     0.00000     0.00000
   -26.11317     0.00000     0.00000     0.00000     0.00000
   -26.10217     0.00000     0.00000     0.00000     0.00000
   -26.09217     0.00000     0.00000     0.00000     0.00000
   -26.08117     0.00000     0.00000     0.00000     0.00000
   -26.07017     0.00000     0.00000     0.00000     0.00000
   -26.05917     0.00000     0.00000     0.00000     0.00000
   -26.04817     0.00000     0.00000     0.00000     0.00000
   -26.03717     0.00000     0.00000     0.00000     0.00000
   -26.02617     0.00000     0.00000     0.00000     0.00000
   -26.01617     0.00000     0.00000     0.00000     0.00000
   -26.00517     0.00000     0.00000     0.00000     0.00000
   -25.99417     0.00000     0.00000     0.00000     0.00000
   -25.98317     0.00000     0.00000     0.00000     0.00000
   -25.97217     0.00000     0.00000     0.00000     0.00000
   -25.96117     0.00000     0.00000     0.00000     0.00000
   -25.95117     0.00000     0.00000     0.00000     0.00000
   -25.94017     0.00000     0.00000     0.00000     0.00000
   -25.92917     0.00000     0.00000     0.00000     0.00000
   -25.91817     0.00000     0.00000     0.00000     0.00000
   -25.90717     0.00000     0.00000     0.00000     0.00000
   -25.89617     0.00000     0.00000     0.00000     0.00000
   -25.88517     0.00000     0.00000     0.00000     0.00000
   -25.87517     0.00000     0.00000     0.00000     0.00000
   -25.86417     0.00000     0.00000     0.00000     0.00000
   -25.85317     0.00000     0.00000     0.00000     0.00000
   -25.84217     0.00000     0.00000     0.00000     0.00000
   -25.83117     0.00000     0.00000     0.00000     0.00000
   -25.82017     0.00000     0.00000     0.00000     0.00000
   -25.81017     0.00000     0.00000     0.00000     0.00000
   -25.79917     0.00000     0.00000     0.00000     0.00000
   -25.78817     0.00000     0.00000     0.00000     0.00000
   -25.77717     0.00000     0.00000     0.00000     0.00000
   -25.76617     0.00000     0.00000     0.00000     0.00000
   -25.75517     0.00000     0.00000     0.00000     0.00000
   -25.74517     0.00000     0.00000     0.00000     0.00000
   -25.73417     0.00000     0.00000     0.00000     0.00000
   -25.72317     0.00000     0.00000     0.00000     0.00000
   -25.71217     0.00000     0.00000     0.00000     0.00000
   -25.70117     0.00000     0.00000     0.00000     0.00000
   -25.69017     0.00000     0.00000     0.00000     0.00000
   -25.67917     0.00000     0.00000     0.00000     0.00000
   -25.66917     0.00000     0.00000     0.00000     0.00000
   -25.65817     0.00000     0.00000     0.00000     0.00000
   -25.64717     0.00000     0.00000     0.00000     0.00000
   -25.63617     0.00000     0.00000     0.00000     0.00000
   -25.62517     0.00000     0.00000     0.00000     0.00000
   -25.61417     0.00000     0.00000     0.00000     0.00000
   -25.60417     0.00000     0.00000     0.00000     0.00000
   -25.59317     0.00000     0.00000     0.00000     0.00000
   -25.58217     0.00000     0.00000     0.00000     0.00000
   -25.57117     0.00000     0.00000     0.00000     0.00000
   -25.56017     0.00000     0.00000     0.00000     0.00000
   -25.54917     0.00000     0.00000     0.00000     0.00000
   -25.53817     0.00000     0.00000     0.00000     0.00000
   -25.52817     0.00000     0.00000     0.00000     0.00000
   -25.51717     0.00000     0.00000     0.00000     0.00000
   -25.50617     0.00000     0.00000     0.00000     0.00000
   -25.49517     0.00000     0.00000     0.00000     0.00000
   -25.48417     0.00000     0.00000     0.00000     0.00000
   -25.47317     0.00000     0.00000     0.00000     0.00000
   -25.46317     0.00000     0.00000     0.00000     0.00000
   -25.45217     0.00000     0.00000     0.00000     0.00000
   -25.44117     0.00000     0.00000     0.00000     0.00000
   -25.43017     0.00000     0.00000     0.00000     0.00000
   -25.41917     0.00000     0.00000     0.00000     0.00000
   -25.40817     0.00000     0.00000     0.00000     0.00000
   -25.39717     0.00000     0.00000     0.00000     0.00000
   -25.38717     0.00000     0.00000     0.00000     0.00000
   -25.37617     0.00000     0.00000     0.00000     0.00000
   -25.36517     0.00000     0.00000     0.00000     0.00000
   -25.35417     0.00000     0.00000     0.00000     0.00000
   -25.34317     0.00000     0.00000     0.00000     0.00000
   -25.33217     0.00000     0.00000     0.00000     0.00000
   -25.32217     0.00000     0.00000     0.00000     0.00000
   -25.31117     0.00000     0.00000     0.00000     0.00000
   -25.30017     0.00000     0.00000     0.00000     0.00000
   -25.28917     0.00000     0.00000     0.00000     0.00000
   -25.27817     0.00000     0.00000     0.00000     0.00000
   -25.26717     0.00000     0.00000     0.00000     0.00000
   -25.25717     0.00000     0.00000     0.00000     0.00000
   -25.24617     0.00000     0.00000     0.00000     0.00000
   -25.23517     0.00000     0.00000     0.00000     0.00000
   -25.22417     0.00000     0.00000     0.00000     0.00000
   -25.21317     0.00000     0.00000     0.00000     0.00000
   -25.20217     0.00000     0.00000     0.00000     0.00000
   -25.19117     0.00000     0.00000     0.00000     0.00000
   -25.18117     0.00000     0.00000     0.00000     0.00000
   -25.17017     0.00000     0.00000     0.00000     0.00000
   -25.15917     0.00000     0.00000     0.00000     0.00000
   -25.14817     0.00000     0.00000     0.00000     0.00000
   -25.13717     0.00000     0.00000     0.00000     0.00000
   -25.12617     0.00000     0.00000     0.00000     0.00000
   -25.11617     0.00000     0.00000     0.00000     0.00000
   -25.10517     0.00000     0.00000     0.00000     0.00000
   -25.09417     0.00000     0.00000     0.00000     0.00000
   -25.08317     0.00000     0.00000     0.00000     0.00000
   -25.07217     0.00000     0.00000     0.00000     0.00000
   -25.06117     0.00000     0.00000     0.00000     0.00000
   -25.05017     0.00000     0.00000     0.00000     0.00000
   -25.04017     0.00000     0.00000     0.00000     0.00000
   -25.02917     0.00000     0.00000     0.00000     0.00000
   -25.01817     0.00000     0.00000     0.00000     0.00000
   -25.00717     0.00000     0.00000     0.00000     0.00000
   -24.99617     0.00000     0.00000     0.00000     0.00000
   -24.98517     0.00000     0.00000     0.00000     0.00000
   -24.97517     0.00000     0.00000     0.00000     0.00000
   -24.96417     0.00000     0.00000     0.00000     0.00000
   -24.95317     0.00000     0.00000     0.00000     0.00000
   -24.94217     0.00000     0.00000     0.00000     0.00000
   -24.93117     0.00000     0.00000     0.00000     0.00000
   -24.92017     0.00000     0.00000     0.00000     0.00000
   -24.90917     0.00000     0.00000     0.00000     0.00000
   -24.89917     0.00000     0.00000     0.00000     0.00000
   -24.88817     0.00000     0.00000     0.00000     0.00000
   -24.87717     0.00000     0.00000     0.00000     0.00000
   -24.86617     0.00000     0.00000     0.00000     0.00000
   -24.85517     0.00000     0.00000     0.00000     0.00000
   -24.84417     0.00000     0.00000     0.00000     0.00000
   -24.83417     0.00000     0.00000     0.00000     0.00000
   -24.82317     0.00000     0.00000     0.00000     0.00000
   -24.81217     0.00000     0.00000     0.00000     0.00000
   -24.80117     0.00000     0.00000     0.00000     0.00000
   -24.79017     0.00000     0.00000     0.00000     0.00000
   -24.77917     0.00000     0.00000     0.00000     0.00000
   -24.76917     0.00000     0.00000     0.00000     0.00000
   -24.75817     0.00000     0.00000     0.00000     0.00000
   -24.74717     0.00000     0.00000     0.00000     0.00000
   -24.73617     0.00000     0.00000     0.00000     0.00000
   -24.72517     0.00000     0.00000     0.00000     0.00000
   -24.71417     0.00000     0.00000     0.00000     0.00000
   -24.70317     0.00000     0.00000     0.00000     0.00000
   -24.69317     0.00000     0.00000     0.00000     0.00000
   -24.68217     0.00000     0.00000     0.00000     0.00000
   -24.67117     0.00000     0.00000     0.00000     0.00000
   -24.66017     0.00000     0.00000     0.00000     0.00000
   -24.64917     0.00000     0.00000     0.00000     0.00000
   -24.63817     0.00000     0.00000     0.00000     0.00000
   -24.62817     0.00000     0.00000     0.00000     0.00000
   -24.61717     0.00000     0.00000     0.00000     0.00000
   -24.60617     0.00000     0.00000     0.00000     0.00000
   -24.59517     0.00000     0.00000     0.00000     0.00000
   -24.58417     0.00000     0.00000     0.00000     0.00000
   -24.57317     0.00000     0.00000     0.00000     0.00000
   -24.56217     0.00000     0.00000     0.00000     0.00000
   -24.55217     0.00000     0.00000     0.00000     0.00000
