     #Energy       W_all      Mo_all      Pt_all      Zr_all
   -31.82923     0.00000     0.00000     0.00000     0.00000
   -31.81823     0.00000     0.00000     0.00000     0.00000
   -31.80723     0.00000     0.00000     0.00000     0.00000
   -31.79623     0.00000     0.00000     0.00000     0.00000
   -31.78623     0.00000     0.00000     0.00000     0.00000
   -31.77523     0.00000     0.00000     0.00000     0.00000
   -31.76423     0.00000     0.00000     0.00000     0.00000
   -31.75323     0.00000     0.00000     0.00000     0.00000
   -31.74223     0.00000     0.00000     0.00000     0.00000
   -31.73123     0.00000     0.00000     0.00000     0.00000
   -31.72023     0.00000     0.00000     0.00000     0.00000
   -31.70923     0.00000     0.00000     0.00000     0.00000
   -31.69823     0.00000     0.00000     0.00000     0.00000
   -31.68823     0.00000     0.00000     0.00000     0.00000
   -31.67723     0.00000     0.00000     0.00000     0.00000
   -31.66623     0.00000     0.00000     0.00000     0.00000
   -31.65523     0.00000     0.00000     0.00000     0.00000
   -31.64423     0.00000     0.00000     0.00000     0.00000
   -31.63323     0.00000     0.00000     0.00000     0.00000
   -31.62223     0.00000     0.00000     0.00000     0.00000
   -31.61123     0.00000     0.00000     0.00000     0.00000
   -31.60023     0.00000     0.00000     0.00000     0.00000
   -31.59023     0.00000     0.00000     0.00000     0.00000
   -31.57923     0.00000     0.00000     0.00000     0.00000
   -31.56823     0.00000     0.00000     0.00000     0.00000
   -31.55723     0.00000     0.00000     0.00000     0.00000
   -31.54623     0.00000     0.00000     0.00000     0.00000
   -31.53523     0.00000     0.00000     0.00000     0.00000
   -31.52423     0.00000     0.00000     0.00000     0.00000
   -31.51323     0.00000     0.00000     0.00000     0.00000
   -31.50223     0.00000     0.00000     0.00000     0.00000
   -31.49223     0.00000     0.00000     0.00000     0.00000
   -31.48123     0.00000     0.00000     0.00000     0.00000
   -31.47023     0.00000     0.00000     0.00000     0.00000
   -31.45923     0.00000     0.00000     0.00000     0.00000
   -31.44823     0.00000     0.00000     0.00000     0.00000
   -31.43723     0.00000     0.00000     0.00000     0.00000
   -31.42623     0.00000     0.00000     0.00000     0.00000
   -31.41523     0.00000     0.00000     0.00000     0.00000
   -31.40423     0.00000     0.00000     0.00000     0.00000
   -31.39423     0.00000     0.00000     0.00000     0.00000
   -31.38323     0.00000     0.00000     0.00000     0.00000
   -31.37223     0.00000     0.00000     0.00000     0.00000
   -31.36123     0.00000     0.00000     0.00000     0.00000
   -31.35023     0.00000     0.00000     0.00000     0.00000
   -31.33923     0.00000     0.00000     0.00000     0.00000
   -31.32823     0.00000     0.00000     0.00000     0.00000
   -31.31723     0.00000     0.00000     0.00000     0.00000
   -31.30623     0.00000     0.00000     0.00000     0.00000
   -31.29623     0.00000     0.00000     0.00000     0.00000
   -31.28523     0.00000     0.00000     0.00000     0.00000
   -31.27423     0.00000     0.00000     0.00000     0.00000
   -31.26323     0.00000     0.00000     0.00000     0.00000
   -31.25223     0.00000     0.00000     0.00000     0.00000
   -31.24123     0.00000     0.00000     0.00000     0.00000
   -31.23023     0.00000     0.00000     0.00000     0.00000
   -31.21923     0.00000     0.00000     0.00000     0.00000
   -31.20823     0.00000     0.00000     0.00000     0.00000
   -31.19823     0.00000     0.00000     0.00000     0.00000
   -31.18723     0.00000     0.00000     0.00000     0.00000
   -31.17623     0.00000     0.00000     0.00000     0.00000
   -31.16523     0.00000     0.00000     0.00000     0.00000
   -31.15423     0.00000     0.00000     0.00000     0.00000
   -31.14323     0.00000     0.00000     0.00000     0.00000
   -31.13223     0.00000     0.00000     0.00000     0.00000
   -31.12123     0.00000     0.00000     0.00000     0.00000
   -31.11023     0.00000     0.00000     0.00000     0.00000
   -31.10023     0.00000     0.00000     0.00000     0.00000
   -31.08923     0.00000     0.00000     0.00000     0.00000
   -31.07823     0.00000     0.00000     0.00000     0.00000
   -31.06723     0.00000     0.00000     0.00000     0.00000
   -31.05623     0.00000     0.00000     0.00000     0.00000
   -31.04523     0.00000     0.00000     0.00000     0.00000
   -31.03423     0.00000     0.00000     0.00000     0.00000
   -31.02323     0.00000     0.00000     0.00000     0.00000
   -31.01223     0.00000     0.00000     0.00000     0.00000
   -31.00223     0.00000     0.00000     0.00000     0.00000
   -30.99123     0.00000     0.00000     0.00000     0.00000
   -30.98023     0.00000     0.00000     0.00000     0.00000
   -30.96923     0.00000     0.00000     0.00000     0.00000
   -30.95823     0.00000     0.00000     0.00000     0.00000
   -30.94723     0.00000     0.00000     0.00000     0.00000
   -30.93623     0.00000     0.00000     0.00000     0.00000
   -30.92523     0.00000     0.00000     0.00000     0.00000
   -30.91423     0.00000     0.00000     0.00000     0.00000
   -30.90423     0.00000     0.00000     0.00000     0.00000
   -30.89323     0.00000     0.00000     0.00000     0.00000
   -30.88223     0.00000     0.00000     0.00000     0.00000
   -30.87123     0.00000     0.00000     0.00000     0.00000
   -30.86023     0.00000     0.00000     0.00000     0.00000
   -30.84923     0.00000     0.00000     0.00000     0.00000
   -30.83823     0.00000     0.00000     0.00000     0.00000
   -30.82723     0.00000     0.00000     0.00000     0.00000
   -30.81623     0.00000     0.00000     0.00000     0.00000
   -30.80623     0.00000     0.00000     0.00000     0.00000
   -30.79523     0.00000     0.00000     0.00000     0.00000
   -30.78423     0.00000     0.00000     0.00000     0.00000
   -30.77323     0.00000     0.00000     0.00000     0.00000
   -30.76223     0.00000     0.00000     0.00000     0.00000
   -30.75123     0.00000     0.00000     0.00000     0.00000
   -30.74023     0.00000     0.00000     0.00000     0.00000
   -30.72923     0.00000     0.00000     0.00000     0.00000
   -30.71823     0.00000     0.00000     0.00000     0.00000
   -30.70823     0.00000     0.00000     0.00000     0.00000
   -30.69723     0.00000     0.00000     0.00000     0.00000
   -30.68623     0.00000     0.00000     0.00000     0.00000
   -30.67523     0.00000     0.00000     0.00000     0.00000
   -30.66423     0.00000     0.00000     0.00000     0.00000
   -30.65323     0.00000     0.00000     0.00000     0.00000
   -30.64223     0.00000     0.00000     0.00000     0.00000
   -30.63123     0.00000     0.00000     0.00000     0.00000
   -30.62023     0.00000     0.00000     0.00000     0.00000
   -30.61023     0.00000     0.00000     0.00000     0.00000
   -30.59923     0.00000     0.00000     0.00000     0.00000
   -30.58823     0.00000     0.00000     0.00000     0.00000
   -30.57723     0.00000     0.00000     0.00000     0.00000
   -30.56623     0.00000     0.00000     0.00000     0.00000
   -30.55523     0.00000     0.00000     0.00000     0.00000
   -30.54423     0.00000     0.00000     0.00000     0.00000
   -30.53323     0.00000     0.00000     0.00000     0.00000
   -30.52323     0.00000     0.00000     0.00000     0.00000
   -30.51223     0.00000     0.00000     0.00000     0.00000
   -30.50123     0.00000     0.00000     0.00000     0.00000
   -30.49023     0.00000     0.00000     0.00000     0.00000
   -30.47923     0.00000     0.00000     0.00000     0.00000
   -30.46823     0.00000     0.00000     0.00000     0.00000
   -30.45723     0.00000     0.00000     0.00000     0.00000
   -30.44623     0.00000     0.00000     0.00000     0.00000
   -30.43523     0.00000     0.00000     0.00000     0.00000
   -30.42523     0.00000     0.00000     0.00000     0.00000
   -30.41423     0.00000     0.00000     0.00000     0.00000
   -30.40323     0.00000     0.00000     0.00000     0.00000
   -30.39223     0.00000     0.00000     0.00000     0.00000
   -30.38123     0.00000     0.00000     0.00000     0.00000
   -30.37023     0.00000     0.00000     0.00000     0.00000
   -30.35923     0.00000     0.00000     0.00000     0.00000
   -30.34823     0.00000     0.00000     0.00000     0.00000
   -30.33723     0.00000     0.00000     0.00000     0.00000
   -30.32723     0.00000     0.00000     0.00000     0.00000
   -30.31623     0.00000     0.00000     0.00000     0.00000
   -30.30523     0.00000     0.00000     0.00000     0.00000
   -30.29423     0.00000     0.00000     0.00000     0.00000
   -30.28323     0.00000     0.00000     0.00000     0.00000
   -30.27223     0.00000     0.00000     0.00000     0.00000
   -30.26123     0.00000     0.00000     0.00000     0.00000
   -30.25023     0.00000     0.00000     0.00000     0.00000
   -30.23923     0.00000     0.00000     0.00000     0.00000
   -30.22923     0.00000     0.00000     0.00000     0.00000
   -30.21823     0.00000     0.00000     0.00000     0.00000
   -30.20723     0.00000     0.00000     0.00000     0.00000
   -30.19623     0.00000     0.00000     0.00000     0.00000
   -30.18523     0.00000     0.00000     0.00000     0.00000
   -30.17423     0.00000     0.00000     0.00000     0.00000
   -30.16323     0.00000     0.00000     0.00000     0.00000
   -30.15223     0.00000     0.00000     0.00000     0.00000
   -30.14123     0.00000     0.00000     0.00000     0.00000
   -30.13123     0.00000     0.00000     0.00000     0.00000
   -30.12023     0.00000     0.00000     0.00000     0.00000
   -30.10923     0.00000     0.00000     0.00000     0.00000
   -30.09823     0.00000     0.00000     0.00000     0.00000
   -30.08723     0.00000     0.00000     0.00000     0.00000
   -30.07623     0.00000     0.00000     0.00000     0.00000
   -30.06523     0.00000     0.00000     0.00000     0.00000
   -30.05423     0.00000     0.00000     0.00000     0.00000
   -30.04323     0.00000     0.00000     0.00000     0.00000
   -30.03323     0.00000     0.00000     0.00000     0.00000
   -30.02223     0.00000     0.00000     0.00000     0.00000
   -30.01123     0.00000     0.00000     0.00000     0.00000
   -30.00023     0.00000     0.00000     0.00000     0.00000
   -29.98923     0.00000     0.00000     0.00000     0.00000
   -29.97823     0.00000     0.00000     0.00000     0.00000
   -29.96723     0.00000     0.00000     0.00000     0.00000
   -29.95623     0.00000     0.00000     0.00000     0.00000
   -29.94523     0.00000     0.00000     0.00000     0.00000
   -29.93523     0.00000     0.00000     0.00000     0.00000
   -29.92423     0.00000     0.00000     0.00000     0.00000
   -29.91323     0.00000     0.00000     0.00000     0.00000
   -29.90223     0.00000     0.00000     0.00000     0.00000
   -29.89123     0.00000     0.00000     0.00000     0.00000
   -29.88023     0.00000     0.00000     0.00000     0.00000
   -29.86923     0.00000     0.00000     0.00000     0.00000
   -29.85823     0.00000     0.00000     0.00000     0.00000
   -29.84723     0.00000     0.00000     0.00000     0.00000
   -29.83723     0.00000     0.00000     0.00000     0.00000
   -29.82623     0.00000     0.00000     0.00000     0.00000
   -29.81523     0.00000     0.00000     0.00000     0.00000
   -29.80423     0.00000     0.00000     0.00000     0.00000
   -29.79323     0.00000     0.00000     0.00000     0.00000
   -29.78223     0.00000     0.00000     0.00000     0.00000
   -29.77123     0.00000     0.00000     0.00000     0.00000
   -29.76023     0.00000     0.00000     0.00000     0.00000
   -29.74923     0.00000     0.00000     0.00000     0.00000
   -29.73923     0.00000     0.00000     0.00000     0.00000
   -29.72823     0.00000     0.00000     0.00000     0.00000
   -29.71723     0.00000     0.00000     0.00000     0.00000
   -29.70623     0.00000     0.00000     0.00000     0.00000
   -29.69523     0.00000     0.00000     0.00000     0.00000
   -29.68423     0.00000     0.00000     0.00000     0.00000
   -29.67323     0.00000     0.00000     0.00000     0.00000
   -29.66223     0.00000     0.00000     0.00000     0.00000
   -29.65123     0.00000     0.00000     0.00000     0.00000
   -29.64123     0.00000     0.00000     0.00000     0.00000
   -29.63023     0.00000     0.00000     0.00000     0.00000
   -29.61923     0.00000     0.00000     0.00000     0.00000
   -29.60823     0.00000     0.00000     0.00000     0.00000
   -29.59723     0.00000     0.00000     0.00000     0.00000
   -29.58623     0.00000     0.00000     0.00000     0.00000
   -29.57523     0.00000     0.00000     0.00000     0.00000
   -29.56423     0.00000     0.00000     0.00000     0.00000
   -29.55323     0.00000     0.00000     0.00000     0.00000
   -29.54323     0.00000     0.00000     0.00000     0.00000
   -29.53223     0.00000     0.00000     0.00000     0.00000
   -29.52123     0.00000     0.00000     0.00000     0.00000
   -29.51023     0.00000     0.00000     0.00000     0.00000
   -29.49923     0.00000     0.00000     0.00000     0.00000
   -29.48823     0.00000     0.00000     0.00000     0.00000
   -29.47723     0.00000     0.00000     0.00000     0.00000
   -29.46623     0.00000     0.00000     0.00000     0.00000
   -29.45523     0.00000     0.00000     0.00000     0.00000
   -29.44523     0.00000     0.00000     0.00000     0.00000
   -29.43423     0.00000     0.00000     0.00000     0.00000
   -29.42323     0.00000     0.00000     0.00000     0.00000
   -29.41223     0.00000     0.00000     0.00000     0.00000
   -29.40123     0.00000     0.00000     0.00000     0.00000
   -29.39023     0.00000     0.00000     0.00000     0.00000
   -29.37923     0.00000     0.00000     0.00000     0.00000
   -29.36823     0.00000     0.00000     0.00000     0.00000
   -29.35723     0.00000     0.00000     0.00000     0.00000
   -29.34723     0.00000     0.00000     0.00000     0.00000
   -29.33623     0.00000     0.00000     0.00000     0.00000
   -29.32523     0.00000     0.00000     0.00000     0.00000
   -29.31423     0.00000     0.00000     0.00000     0.00000
   -29.30323     0.00000     0.00000     0.00000     0.00000
   -29.29223     0.00000     0.00000     0.00000     0.00000
   -29.28123     0.00000     0.00000     0.00000     0.00000
   -29.27023     0.00000     0.00000     0.00000     0.00000
   -29.25923     0.00000     0.00000     0.00000     0.00000
   -29.24923     0.00000     0.00000     0.00000     0.00000
   -29.23823     0.00000     0.00000     0.00000     0.00000
   -29.22723     0.00000     0.00000     0.00000     0.00000
   -29.21623     0.00000     0.00000     0.00000     0.00000
   -29.20523     0.00000     0.00000     0.00000     0.00000
   -29.19423     0.00000     0.00000     0.00000     0.00000
   -29.18323     0.00000     0.00000     0.00000     0.00000
   -29.17223     0.00000     0.00000     0.00000     0.00000
   -29.16123     0.00000     0.00000     0.00000     0.00000
   -29.15123     0.00000     0.00000     0.00000     0.00000
   -29.14023     0.00000     0.00000     0.00000     0.00000
   -29.12923     0.00000     0.00000     0.00000     0.00000
   -29.11823     0.00000     0.00000     0.00000     0.00000
   -29.10723     0.00000     0.00000     0.00000     0.00000
   -29.09623     0.00000     0.00000     0.00000     0.00000
   -29.08523     0.00000     0.00000     0.00000     0.00000
   -29.07423     0.00000     0.00000     0.00000     0.00000
   -29.06323     0.00000     0.00000     0.00000     0.00000
   -29.05323     0.00000     0.00000     0.00000     0.00000
   -29.04223     0.00000     0.00000     0.00000     0.00000
   -29.03123     0.00000     0.00000     0.00000     0.00000
   -29.02023     0.00000     0.00000     0.00000     0.00000
   -29.00923     0.00000     0.00000     0.00000     0.00000
   -28.99823     0.00000     0.00000     0.00000     0.00000
   -28.98723     0.00000     0.00000     0.00000     0.00000
   -28.97623     0.00000     0.00000     0.00000     0.00000
   -28.96523     0.00000     0.00000     0.00000     0.00000
   -28.95523     0.00000     0.00000     0.00000     0.00000
   -28.94423     0.00000     0.00000     0.00000     0.00000
   -28.93323     0.00000     0.00000     0.00000     0.00000
   -28.92223     0.00000     0.00000     0.00000     0.00000
   -28.91123     0.00000     0.00000     0.00000     0.00000
   -28.90023     0.00000     0.00000     0.00000     0.00000
   -28.88923     0.00000     0.00000     0.00000     0.00000
   -28.87823     0.00000     0.00000     0.00000     0.00000
   -28.86723     0.00000     0.00000     0.00000     0.00000
   -28.85723     0.00000     0.00000     0.00000     0.00000
   -28.84623     0.00000     0.00000     0.00000     0.00000
   -28.83523     0.00000     0.00000     0.00000     0.00000
   -28.82423     0.00000     0.00000     0.00000     0.00000
   -28.81323     0.00000     0.00000     0.00000     0.00000
   -28.80223     0.00000     0.00000     0.00000     0.00000
   -28.79123     0.00000     0.00000     0.00000     0.00000
   -28.78023     0.00000     0.00000     0.00000     0.00000
   -28.76923     0.00000     0.00000     0.00000     0.00000
   -28.75923     0.00000     0.00000     0.00000     0.00000
   -28.74823     0.00000     0.00000     0.00000     0.00000
   -28.73723     0.00000     0.00000     0.00000     0.00000
   -28.72623     0.00000     0.00000     0.00000     0.00000
   -28.71523     0.00000     0.00000     0.00000     0.00000
   -28.70423     0.00000     0.00000     0.00000     0.00000
   -28.69323     0.00000     0.00000     0.00000     0.00000
   -28.68223     0.00000     0.00000     0.00000     0.00000
   -28.67123     0.00000     0.00000     0.00000     0.00000
   -28.66123     0.00000     0.00000     0.00000     0.00000
   -28.65023     0.00000     0.00000     0.00000     0.00000
   -28.63923     0.00000     0.00000     0.00000     0.00000
   -28.62823     0.00000     0.00000     0.00000     0.00000
   -28.61723     0.00000     0.00000     0.00000     0.00000
   -28.60623     0.00000     0.00000     0.00000     0.00000
   -28.59523     0.00000     0.00000     0.00000     0.00000
   -28.58423     0.00000     0.00000     0.00000     0.00000
   -28.57323     0.00000     0.00000     0.00000     0.00000
   -28.56323     0.00000     0.00000     0.00000     0.00000
   -28.55223     0.00000     0.00000     0.00000     0.00000
   -28.54123     0.00000     0.00000     0.00000     0.00000
   -28.53023     0.00000     0.00000     0.00000     0.00000
   -28.51923     0.00000     0.00000     0.00000     0.00000
   -28.50823     0.00000     0.00000     0.00000     0.00000
   -28.49723     0.00000     0.00000     0.00000     0.00000
   -28.48623     0.00000     0.00000     0.00000     0.00000
   -28.47523     0.00000     0.00000     0.00000     0.00000
   -28.46523     0.00000     0.00000     0.00000     0.00000
   -28.45423     0.00000     0.00000     0.00000     0.00000
   -28.44323     0.00000     0.00000     0.00000     0.00000
   -28.43223     0.00000     0.00000     0.00000     0.00000
   -28.42123     0.00000     0.00000     0.00000     0.00000
   -28.41023     0.00000     0.00000     0.00000     0.00000
   -28.39923     0.00000     0.00000     0.00000     0.00000
   -28.38823     0.00000     0.00000     0.00000     0.00000
   -28.37723     0.00000     0.00000     0.00000     0.00000
   -28.36723     0.00000     0.00000     0.00000     0.00000
   -28.35623     0.00000     0.00000     0.00000     0.00000
   -28.34523     0.00000     0.00000     0.00000     0.00000
   -28.33423     0.00000     0.00000     0.00000     0.00000
   -28.32323     0.00000     0.00000     0.00000     0.00000
   -28.31223     0.00000     0.00000     0.00000     0.00000
   -28.30123     0.00000     0.00000     0.00000     0.00000
   -28.29023     0.00000     0.00000     0.00000     0.00000
   -28.27923     0.00000     0.00000     0.00000     0.00000
   -28.26923     0.00000     0.00000     0.00000     0.00000
   -28.25823     0.00000     0.00000     0.00000     0.00000
   -28.24723     0.00000     0.00000     0.00000     0.00000
   -28.23623     0.00000     0.00000     0.00000     0.00000
   -28.22523     0.00000     0.00000     0.00000     0.00000
   -28.21423     0.00000     0.00000     0.00000     0.00000
   -28.20323     0.00000     0.00000     0.00000     0.00000
   -28.19223     0.00000     0.00000     0.00000     0.00000
   -28.18123     0.00000     0.00000     0.00000     0.00000
   -28.17123     0.00000     0.00000     0.00000     0.00000
   -28.16023     0.00000     0.00000     0.00000     0.00000
   -28.14923     0.00000     0.00000     0.00000     0.00000
   -28.13823     0.00000     0.00000     0.00000     0.00000
   -28.12723     0.00000     0.00000     0.00000     0.00000
   -28.11623     0.00000     0.00000     0.00000     0.00000
   -28.10523     0.00000     0.00000     0.00000     0.00000
   -28.09423     0.00000     0.00000     0.00000     0.00000
   -28.08323     0.00000     0.00000     0.00000     0.00000
   -28.07323     0.00000     0.00000     0.00000     0.00000
   -28.06223     0.00000     0.00000     0.00000     0.00000
   -28.05123     0.00000     0.00000     0.00000     0.00000
   -28.04023     0.00000     0.00000     0.00000     0.00000
   -28.02923     0.00000     0.00000     0.00000     0.00000
   -28.01823     0.00000     0.00000     0.00000     0.00000
   -28.00723     0.00000     0.00000     0.00000     0.00000
   -27.99623     0.00000     0.00000     0.00000     0.00000
   -27.98523     0.00000     0.00000     0.00000     0.00000
   -27.97523     0.00000     0.00000     0.00000     0.00000
   -27.96423     0.00000     0.00000     0.00000     0.00000
   -27.95323     0.00000     0.00000     0.00000     0.00000
   -27.94223     0.00000     0.00000     0.00000     0.00000
   -27.93123     0.00000     0.00000     0.00000     0.00000
   -27.92023     0.00000     0.00000     0.00000     0.00000
   -27.90923     0.00000     0.00000     0.00000     0.00000
   -27.89823     0.00000     0.00000     0.00000     0.00000
   -27.88723     0.00000     0.00000     0.00000     0.00000
   -27.87723     0.00000     0.00000     0.00000     0.00000
   -27.86623     0.00000     0.00000     0.00000     0.00000
   -27.85523     0.00000     0.00000     0.00000     0.00000
   -27.84423     0.00000     0.00000     0.00000     0.00000
   -27.83323     0.00000     0.00000     0.00000     0.00000
   -27.82223     0.00000     0.00000     0.00000     0.00000
   -27.81123     0.00000     0.00000     0.00000     0.00000
   -27.80023     0.00000     0.00000     0.00000     0.00000
   -27.78923     0.00000     0.00000     0.00000     0.00000
   -27.77923     0.00000     0.00000     0.00000     0.00000
   -27.76823     0.00000     0.00000     0.00000     0.00000
   -27.75723     0.00000     0.00000     0.00000     0.00000
   -27.74623     0.00000     0.00000     0.00000     0.00000
   -27.73523     0.00000     0.00000     0.00000     0.00000
   -27.72423     0.00000     0.00000     0.00000     0.00000
   -27.71323     0.00000     0.00000     0.00000     0.00000
   -27.70223     0.00000     0.00000     0.00000     0.00000
   -27.69123     0.00000     0.00000     0.00000     0.00000
   -27.68123     0.00000     0.00000     0.00000     0.00000
   -27.67023     0.00000     0.00000     0.00000     0.00000
   -27.65923     0.00000     0.00000     0.00000     0.00000
   -27.64823     0.00000     0.00000     0.00000     0.00000
   -27.63723     0.00000     0.00000     0.00000     0.00000
   -27.62623     0.00000     0.00000     0.00000     0.00000
   -27.61523     0.00000     0.00000     0.00000     0.00000
   -27.60423     0.00000     0.00000     0.00000     0.00000
   -27.59323     0.00000     0.00000     0.00000     0.00000
   -27.58323     0.00000     0.00000     0.00000     0.00000
   -27.57223     0.00000     0.00000     0.00000     0.00000
   -27.56123     0.00000     0.00000     0.00000     0.00000
   -27.55023     0.00000     0.00000     0.00000     0.00000
   -27.53923     0.00000     0.00000     0.00000     0.00000
   -27.52823     0.00000     0.00000     0.00000     0.00000
   -27.51723     0.00000     0.00000     0.00000     0.00000
   -27.50623     0.00000     0.00000     0.00000     0.00000
   -27.49523     0.00000     0.00000     0.00000     0.00000
   -27.48523     0.00000     0.00000     0.00000     0.00000
   -27.47423     0.00000     0.00000     0.00000     0.00000
   -27.46323     0.00000     0.00000     0.00000     0.00000
   -27.45223     0.00000     0.00000     0.00000     0.00000
   -27.44123     0.00000     0.00000     0.00000     0.00000
   -27.43023     0.00000     0.00000     0.00000     0.00000
   -27.41923     0.00000     0.00000     0.00000     0.00000
   -27.40823     0.00000     0.00000     0.00000     0.00000
   -27.39723     0.00000     0.00000     0.00000     0.00000
   -27.38723     0.00000     0.00000     0.00000     0.00000
   -27.37623     0.00000     0.00000     0.00000     0.00000
   -27.36523     0.00000     0.00000     0.00000     0.00000
   -27.35423     0.00000     0.00000     0.00000     0.00000
   -27.34323     0.00000     0.00000     0.00000     0.00000
   -27.33223     0.00000     0.00000     0.00000     0.00000
   -27.32123     0.00000     0.00000     0.00000     0.00000
   -27.31023     0.00000     0.00000     0.00000     0.00000
   -27.29923     0.00000     0.00000     0.00000     0.00000
   -27.28923     0.00000     0.00000     0.00000     0.00000
   -27.27823     0.00000     0.00000     0.00000     0.00000
   -27.26723     0.00000     0.00000     0.00000     0.00000
   -27.25623     0.00000     0.00000     0.00000     0.00000
   -27.24523     0.00000     0.00000     0.00000     0.00000
   -27.23423     0.00000     0.00000     0.00000     0.00000
   -27.22323     0.00000     0.00000     0.00000     0.00000
   -27.21223     0.00000     0.00000     0.00000     0.00000
   -27.20123     0.00000     0.00000     0.00000     0.00000
   -27.19123     0.00000     0.00000     0.00000     0.00000
   -27.18023     0.00000     0.00000     0.00000     0.00000
   -27.16923     0.00000     0.00000     0.00000     0.00000
   -27.15823     0.00000     0.00000     0.00000     0.00000
   -27.14723     0.00000     0.00000     0.00000     0.00000
   -27.13623     0.00000     0.00000     0.00000     0.00000
   -27.12523     0.00000     0.00000     0.00000     0.00000
   -27.11423     0.00000     0.00000     0.00000     0.00000
   -27.10323     0.00000     0.00000     0.00000     0.00000
   -27.09323     0.00000     0.00000     0.00000     0.00000
   -27.08223     0.00000     0.00000     0.00000     0.00000
   -27.07123     0.00000     0.00000     0.00000     0.00000
   -27.06023     0.00000     0.00000     0.00000     0.00000
   -27.04923     0.00000     0.00000     0.00000     0.00000
   -27.03823     0.00000     0.00000     0.00000     0.00000
   -27.02723     0.00000     0.00000     0.00000     0.00000
   -27.01623     0.00000     0.00000     0.00000     0.00000
   -27.00523     0.00000     0.00000     0.00000     0.00000
   -26.99523     0.00000     0.00000     0.00000     0.00000
   -26.98423     0.00000     0.00000     0.00000     0.00000
   -26.97323     0.00000     0.00000     0.00000     0.00000
   -26.96223     0.00000     0.00000     0.00000     0.00000
   -26.95123     0.00000     0.00000     0.00000     0.00000
   -26.94023     0.00000     0.00000     0.00000     0.00000
   -26.92923     0.00000     0.00000     0.00000     0.00000
   -26.91823     0.00000     0.00000     0.00000     0.00000
   -26.90723     0.00000     0.00000     0.00000     0.00000
   -26.89723     0.00000     0.00000     0.00000     0.00000
   -26.88623     0.00000     0.00000     0.00000     0.00000
   -26.87523     0.00000     0.00000     0.00000     0.00000
   -26.86423     0.00000     0.00000     0.00000     0.00000
   -26.85323     0.00000     0.00000     0.00000     0.00000
   -26.84223     0.00000     0.00000     0.00000     0.00000
   -26.83123     0.00000     0.00000     0.00000     0.00000
   -26.82023     0.00000     0.00000     0.00000     0.00000
   -26.80923     0.00000     0.00000     0.00000     0.00000
   -26.79923     0.00000     0.00000     0.00000     0.00000
   -26.78823     0.00000     0.00000     0.00000     0.00000
   -26.77723     0.00000     0.00000     0.00000     0.00000
   -26.76623     0.00000     0.00000     0.00000     0.00000
   -26.75523     0.00000     0.00000     0.00000     0.00000
   -26.74423     0.00000     0.00000     0.00000     0.00000
   -26.73323     0.00000     0.00000     0.00000     0.00000
   -26.72223     0.00000     0.00000     0.00000     0.00000
   -26.71123     0.49084     0.84157     0.93306   482.05720
   -26.70123     0.02957     0.05221     0.05528    29.21382
   -26.69023     0.00000     0.00000     0.00000     0.00000
   -26.67923     0.00000     0.00000     0.00000     0.00000
   -26.66823     0.00000     0.00000     0.00000     0.00000
   -26.65723     0.00000     0.00000     0.00000     0.00000
   -26.64623     0.00000     0.00000     0.00000     0.00000
   -26.63523     0.00000     0.00000     0.00000     0.00000
   -26.62423     0.00000     0.00000     0.00000     0.00000
   -26.61323     0.00000     0.00000     0.00000     0.00000
   -26.60323     0.00000     0.00000     0.00000     0.00000
   -26.59223     0.00000     0.00000     0.00000     0.00000
   -26.58123     0.00000     0.00000     0.00000     0.00000
   -26.57023     0.00000     0.00000     0.00000     0.00000
   -26.55923     0.00000     0.00000     0.00000     0.00000
   -26.54823     0.00000     0.00000     0.00000     0.00000
   -26.53723     0.00000     0.00000     0.00000     0.00000
   -26.52623     0.00000     0.00000     0.00000     0.00000
   -26.51523     0.00000     0.00000     0.00000     0.00000
   -26.50523     0.00000     0.00000     0.00000     0.00000
   -26.49423     0.00000     0.00000     0.00000     0.00000
   -26.48323     0.00000     0.00000     0.00000     0.00000
   -26.47223     0.00000     0.00000     0.00000     0.00000
   -26.46123     0.00000     0.00000     0.00000     0.00000
   -26.45023     0.00000     0.00000     0.00000     0.00000
   -26.43923     0.00000     0.00000     0.00000     0.00000
   -26.42823     0.22283     0.60530     0.28247   176.24079
   -26.41723     0.00000     0.00000     0.00000     0.00000
   -26.40723     0.00000     0.00000     0.00000     0.00000
   -26.39623     0.26594     2.72985     0.43353   500.28281
   -26.38523     0.01757     0.20242     0.03261    36.56824
   -26.37423     0.00000     0.00000     0.00000     0.00000
   -26.36323     0.22117     0.67198     0.15179   177.09911
   -26.35223     0.00000     0.00000     0.00000     0.00000
   -26.34123     0.00000     0.00000     0.00000     0.00000
   -26.33023     0.00000     0.00000     0.00000     0.00000
   -26.31923     0.00000     0.00000     0.00000     0.00000
   -26.30923     0.00000     0.00000     0.00000     0.00000
   -26.29823     0.22108     0.54199     0.17420   177.48175
   -26.28723     0.00000     0.00000     0.00000     0.00000
   -26.27623     0.00000     0.00000     0.00000     0.00000
   -26.26523     0.15761     0.64108     0.43955   177.07331
   -26.25423     0.37212     0.86981     0.01592   176.96516
   -26.24323     2.72087     5.23008     0.27183  1238.17866
   -26.23223     0.20007     0.36953     0.01498    88.51018
   -26.22123     0.43593     0.34494     0.26598   177.17490
   -26.21123     0.00000     0.00000     0.00000     0.00000
