     #Energy       W_all      Mo_all      Pd_all      Ti_all
   -58.00832     0.00000     0.00000     0.00000     0.00000
   -57.99832     0.00000     0.00000     0.00000     0.00000
   -57.98732     0.00000     0.00000     0.00000     0.00000
   -57.97732     0.00000     0.00000     0.00000     0.00000
   -57.96632     0.00000     0.00000     0.00000     0.00000
   -57.95532     0.00000     0.00000     0.00000     0.00000
   -57.94532     0.00000     0.00000     0.00000     0.00000
   -57.93432     0.00000     0.00000     0.00000     0.00000
   -57.92332     0.00000     0.00000     0.00000     0.00000
   -57.91332     0.00000     0.00000     0.00000     0.00000
   -57.90232     0.00000     0.00000     0.00000     0.00000
   -57.89132     0.00000     0.00000     0.00000     0.00000
   -57.88132     0.00000     0.00000     0.00000     0.00000
   -57.87032     0.00000     0.00000     0.00000     0.00000
   -57.85932     0.00000     0.00000     0.00000     0.00000
   -57.84932     0.00000     0.00000     0.00000     0.00000
   -57.83832     0.00000     0.00000     0.00000     0.00000
   -57.82732     0.00000     0.00000     0.00000     0.00000
   -57.81732     0.00000     0.00000     0.00000     0.00000
   -57.80632     0.00000     0.00000     0.00000     0.00000
   -57.79532     0.00000     0.00000     0.00000     0.00000
   -57.78532     0.00000     0.00000     0.00000     0.00000
   -57.77432     0.00000     0.00000     0.00000     0.00000
   -57.76332     0.00000     0.00000     0.00000     0.00000
   -57.75332     0.00000     0.00000     0.00000     0.00000
   -57.74232     0.00000     0.00000     0.00000     0.00000
   -57.73132     0.00000     0.00000     0.00000     0.00000
   -57.72132     0.00000     0.00000     0.00000     0.00000
   -57.71032     0.00000     0.00000     0.00000     0.00000
   -57.69932     0.00000     0.00000     0.00000     0.00000
   -57.68932     0.00000     0.00000     0.00000     0.00000
   -57.67832     0.00000     0.00000     0.00000     0.00000
   -57.66732     0.00000     0.00000     0.00000     0.00000
   -57.65732     0.00000     0.00000     0.00000     0.00000
   -57.64632     0.00000     0.00000     0.00000     0.00000
   -57.63532     0.00000     0.00000     0.00000     0.00000
   -57.62532     0.00000     0.00000     0.00000     0.00000
   -57.61432     0.00000     0.00000     0.00000     0.00000
   -57.60332     0.00000     0.00000     0.00000     0.00000
   -57.59332     0.00000     0.00000     0.00000     0.00000
   -57.58232     0.00000     0.00000     0.00000     0.00000
   -57.57132     0.00000     0.00000     0.00000     0.00000
   -57.56132     0.00000     0.00000     0.00000     0.00000
   -57.55032     0.00000     0.00000     0.00000     0.00000
   -57.53932     0.00000     0.00000     0.00000     0.00000
   -57.52932     0.00000     0.00000     0.00000     0.00000
   -57.51832     0.00000     0.00000     0.00000     0.00000
   -57.50732     0.00000     0.00000     0.00000     0.00000
   -57.49732     0.00000     0.00000     0.00000     0.00000
   -57.48632     0.00000     0.00000     0.00000     0.00000
   -57.47532     0.00000     0.00000     0.00000     0.00000
   -57.46532     0.00000     0.00000     0.00000     0.00000
   -57.45432     0.00000     0.00000     0.00000     0.00000
   -57.44332     0.00000     0.00000     0.00000     0.00000
   -57.43332     0.00000     0.00000     0.00000     0.00000
   -57.42232     0.00000     0.00000     0.00000     0.00000
   -57.41132     0.00000     0.00000     0.00000     0.00000
   -57.40132     0.00000     0.00000     0.00000     0.00000
   -57.39032     0.00000     0.00000     0.00000     0.00000
   -57.38032     0.00000     0.00000     0.00000     0.00000
   -57.36932     0.00000     0.00000     0.00000     0.00000
   -57.35832     0.00000     0.00000     0.00000     0.00000
   -57.34832     0.00000     0.00000     0.00000     0.00000
   -57.33732     0.00000     0.00000     0.00000     0.00000
   -57.32632     0.00000     0.00000     0.00000     0.00000
   -57.31632     0.00000     0.00000     0.00000     0.00000
   -57.30532     0.00000     0.00000     0.00000     0.00000
   -57.29432     0.00000     0.00000     0.00000     0.00000
   -57.28432     0.00000     0.00000     0.00000     0.00000
   -57.27332     0.00000     0.00000     0.00000     0.00000
   -57.26232     0.00000     0.00000     0.00000     0.00000
   -57.25232     0.00000     0.00000     0.00000     0.00000
   -57.24132     0.00000     0.00000     0.00000     0.00000
   -57.23032     0.00000     0.00000     0.00000     0.00000
   -57.22032     0.00000     0.00000     0.00000     0.00000
   -57.20932     0.00000     0.00000     0.00000     0.00000
   -57.19832     0.00000     0.00000     0.00000     0.00000
   -57.18832     0.00000     0.00000     0.00000     0.00000
   -57.17732     0.00000     0.00000     0.00000     0.00000
   -57.16632     0.00000     0.00000     0.00000     0.00000
   -57.15632     0.00000     0.00000     0.00000     0.00000
   -57.14532     0.00000     0.00000     0.00000     0.00000
   -57.13432     0.00000     0.00000     0.00000     0.00000
   -57.12432     0.00000     0.00000     0.00000     0.00000
   -57.11332     0.00000     0.00000     0.00000     0.00000
   -57.10232     0.00000     0.00000     0.00000     0.00000
   -57.09232     0.00000     0.00000     0.00000     0.00000
   -57.08132     0.00000     0.00000     0.00000     0.00000
   -57.07032     0.00000     0.00000     0.00000     0.00000
   -57.06032     0.00000     0.00000     0.00000     0.00000
   -57.04932     0.00000     0.00000     0.00000     0.00000
   -57.03832     0.00000     0.00000     0.00000     0.00000
   -57.02832     0.00000     0.00000     0.00000     0.00000
   -57.01732     0.00000     0.00000     0.00000     0.00000
   -57.00632     0.00000     0.00000     0.00000     0.00000
   -56.99632     0.00000     0.00000     0.00000     0.00000
   -56.98532     0.00000     0.00000     0.00000     0.00000
   -56.97432     0.00000     0.00000     0.00000     0.00000
   -56.96432     0.00000     0.00000     0.00000     0.00000
   -56.95332     0.00000     0.00000     0.00000     0.00000
   -56.94232     0.00000     0.00000     0.00000     0.00000
   -56.93232     0.00000     0.00000     0.00000     0.00000
   -56.92132     0.00591     0.01199     0.02075   186.58750
   -56.91032     0.00000     0.00000     0.00000     0.00000
   -56.90032     0.00000     0.00000     0.00000     0.00000
   -56.88932     0.00000     0.00000     0.00000     0.00000
   -56.87832     0.00000     0.00000     0.00000     0.00000
   -56.86832     0.00000     0.00000     0.00000     0.00000
   -56.85732     0.00000     0.00000     0.00000     0.00000
   -56.84632     0.00000     0.00000     0.00000     0.00000
   -56.83632     0.00000     0.00000     0.00000     0.00000
   -56.82532     0.00000     0.00000     0.00000     0.00000
   -56.81432     0.00000     0.00000     0.00000     0.00000
   -56.80432     0.00000     0.00000     0.00000     0.00000
   -56.79332     0.00000     0.00000     0.00000     0.00000
   -56.78332     0.00000     0.00000     0.00000     0.00000
   -56.77232     0.00000     0.00000     0.00000     0.00000
   -56.76132     0.00000     0.00000     0.00000     0.00000
   -56.75132     0.00000     0.00000     0.00000     0.00000
   -56.74032     0.00000     0.00000     0.00000     0.00000
   -56.72932     0.00000     0.00000     0.00000     0.00000
   -56.71932     0.00000     0.00000     0.00000     0.00000
   -56.70832     0.00850     0.03632     0.01406   186.60936
   -56.69732     0.00000     0.00000     0.00000     0.00000
   -56.68732     0.00000     0.00000     0.00000     0.00000
   -56.67632     0.00000     0.00000     0.00000     0.00000
   -56.66532     0.01500     0.01621     0.02632   186.55459
   -56.65532     0.00000     0.00000     0.00000     0.00000
   -56.64432     0.01672     0.01732     0.00745   186.61683
   -56.63332     0.00000     0.00000     0.00000     0.00000
   -56.62332     0.01004     0.03837     0.00373   186.60515
   -56.61232     0.00000     0.00000     0.00000     0.00000
   -56.60132     0.00000     0.00000     0.00000     0.00000
   -56.59132     0.00000     0.00000     0.00000     0.00000
   -56.58032     0.00000     0.00000     0.00000     0.00000
   -56.56932     0.00000     0.00000     0.00000     0.00000
   -56.55932     0.00000     0.00000     0.00000     0.00000
   -56.54832     0.00000     0.00000     0.00000     0.00000
   -56.53732     0.00000     0.00000     0.00000     0.00000
   -56.52732     0.00000     0.00000     0.00000     0.00000
   -56.51632     0.00000     0.00000     0.00000     0.00000
   -56.50532     0.00000     0.00000     0.00000     0.00000
   -56.49532     0.00000     0.00000     0.00000     0.00000
   -56.48432     0.00000     0.00000     0.00000     0.00000
   -56.47332     0.00847     0.04221     0.00350   186.60126
   -56.46332     0.00000     0.00000     0.00000     0.00000
   -56.45232     0.00000     0.00000     0.00000     0.00000
   -56.44132     0.00000     0.00000     0.00000     0.00000
   -56.43132     0.00000     0.00000     0.00000     0.00000
   -56.42032     0.00000     0.00000     0.00000     0.00000
   -56.40932     0.01191     0.04271     0.00013   186.52910
   -56.39932     0.00000     0.00000     0.00000     0.00000
   -56.38832     0.00000     0.00000     0.00000     0.00000
   -56.37732     0.00000     0.00000     0.00000     0.00000
   -56.36732     0.00000     0.00000     0.00000     0.00000
   -56.35632     0.01269     0.02108     0.00026   186.66149
   -56.34532     0.00000     0.00000     0.00000     0.00000
   -56.33532     0.00000     0.00000     0.00000     0.00000
   -56.32432     0.00000     0.00000     0.00000     0.00000
   -56.31332     0.00000     0.00000     0.00000     0.00000
   -56.30332     0.00000     0.00000     0.00000     0.00000
   -56.29232     0.00000     0.00000     0.00000     0.00000
   -56.28132     0.00000     0.00000     0.00000     0.00000
   -56.27132     0.00000     0.00000     0.00000     0.00000
   -56.26032     0.00000     0.00000     0.00000     0.00000
   -56.24932     0.00000     0.00000     0.00000     0.00000
   -56.23932     0.00000     0.00000     0.00000     0.00000
   -56.22832     0.00000     0.00000     0.00000     0.00000
   -56.21732     0.00000     0.00000     0.00000     0.00000
   -56.20732     0.00000     0.00000     0.00000     0.00000
   -56.19632     0.00000     0.00000     0.00000     0.00000
   -56.18632     0.00000     0.00000     0.00000     0.00000
   -56.17532     0.00000     0.00000     0.00000     0.00000
   -56.16432     0.00000     0.00000     0.00000     0.00000
   -56.15432     0.00000     0.00000     0.00000     0.00000
   -56.14332     0.00000     0.00000     0.00000     0.00000
   -56.13232     0.00000     0.00000     0.00000     0.00000
   -56.12232     0.00000     0.00000     0.00000     0.00000
   -56.11132     0.00000     0.00000     0.00000     0.00000
   -56.10032     0.00000     0.00000     0.00000     0.00000
   -56.09032     0.00000     0.00000     0.00000     0.00000
   -56.07932     0.00000     0.00000     0.00000     0.00000
   -56.06832     0.00000     0.00000     0.00000     0.00000
   -56.05832     0.00000     0.00000     0.00000     0.00000
   -56.04732     0.00000     0.00000     0.00000     0.00000
   -56.03632     0.00000     0.00000     0.00000     0.00000
   -56.02632     0.00000     0.00000     0.00000     0.00000
   -56.01532     0.00000     0.00000     0.00000     0.00000
   -56.00432     0.00000     0.00000     0.00000     0.00000
   -55.99432     0.00000     0.00000     0.00000     0.00000
   -55.98332     0.00000     0.00000     0.00000     0.00000
   -55.97232     0.00000     0.00000     0.00000     0.00000
   -55.96232     0.00000     0.00000     0.00000     0.00000
   -55.95132     0.00000     0.00000     0.00000     0.00000
   -55.94032     0.00000     0.00000     0.00000     0.00000
   -55.93032     0.00000     0.00000     0.00000     0.00000
   -55.91932     0.00000     0.00000     0.00000     0.00000
   -55.90832     0.00000     0.00000     0.00000     0.00000
   -55.89832     0.00000     0.00000     0.00000     0.00000
   -55.88732     0.00000     0.00000     0.00000     0.00000
   -55.87632     0.00000     0.00000     0.00000     0.00000
   -55.86632     0.00000     0.00000     0.00000     0.00000
   -55.85532     0.00000     0.00000     0.00000     0.00000
   -55.84432     0.00000     0.00000     0.00000     0.00000
   -55.83432     0.00000     0.00000     0.00000     0.00000
   -55.82332     0.00000     0.00000     0.00000     0.00000
   -55.81232     0.00000     0.00000     0.00000     0.00000
   -55.80232     0.00000     0.00000     0.00000     0.00000
   -55.79132     0.00000     0.00000     0.00000     0.00000
   -55.78032     0.00000     0.00000     0.00000     0.00000
   -55.77032     0.00000     0.00000     0.00000     0.00000
   -55.75932     0.00000     0.00000     0.00000     0.00000
   -55.74832     0.00000     0.00000     0.00000     0.00000
   -55.73832     0.00000     0.00000     0.00000     0.00000
   -55.72732     0.00000     0.00000     0.00000     0.00000
   -55.71632     0.00000     0.00000     0.00000     0.00000
   -55.70632     0.00000     0.00000     0.00000     0.00000
   -55.69532     0.00000     0.00000     0.00000     0.00000
   -55.68432     0.00000     0.00000     0.00000     0.00000
   -55.67432     0.00000     0.00000     0.00000     0.00000
   -55.66332     0.00000     0.00000     0.00000     0.00000
   -55.65232     0.00000     0.00000     0.00000     0.00000
   -55.64232     0.00000     0.00000     0.00000     0.00000
   -55.63132     0.00000     0.00000     0.00000     0.00000
   -55.62032     0.00000     0.00000     0.00000     0.00000
   -55.61032     0.00000     0.00000     0.00000     0.00000
   -55.59932     0.00000     0.00000     0.00000     0.00000
   -55.58832     0.00000     0.00000     0.00000     0.00000
   -55.57832     0.00000     0.00000     0.00000     0.00000
   -55.56732     0.00000     0.00000     0.00000     0.00000
   -55.55732     0.00000     0.00000     0.00000     0.00000
   -55.54632     0.00000     0.00000     0.00000     0.00000
   -55.53532     0.00000     0.00000     0.00000     0.00000
   -55.52532     0.00000     0.00000     0.00000     0.00000
   -55.51432     0.00000     0.00000     0.00000     0.00000
   -55.50332     0.00000     0.00000     0.00000     0.00000
   -55.49332     0.00000     0.00000     0.00000     0.00000
   -55.48232     0.00000     0.00000     0.00000     0.00000
   -55.47132     0.00000     0.00000     0.00000     0.00000
   -55.46132     0.00000     0.00000     0.00000     0.00000
   -55.45032     0.00000     0.00000     0.00000     0.00000
   -55.43932     0.00000     0.00000     0.00000     0.00000
   -55.42932     0.00000     0.00000     0.00000     0.00000
   -55.41832     0.00000     0.00000     0.00000     0.00000
   -55.40732     0.00000     0.00000     0.00000     0.00000
   -55.39732     0.00000     0.00000     0.00000     0.00000
   -55.38632     0.00000     0.00000     0.00000     0.00000
   -55.37532     0.00000     0.00000     0.00000     0.00000
   -55.36532     0.00000     0.00000     0.00000     0.00000
   -55.35432     0.00000     0.00000     0.00000     0.00000
   -55.34332     0.00000     0.00000     0.00000     0.00000
   -55.33332     0.00000     0.00000     0.00000     0.00000
   -55.32232     0.00000     0.00000     0.00000     0.00000
   -55.31132     0.00000     0.00000     0.00000     0.00000
   -55.30132     0.00000     0.00000     0.00000     0.00000
   -55.29032     0.00000     0.00000     0.00000     0.00000
   -55.27932     0.00000     0.00000     0.00000     0.00000
   -55.26932     0.00000     0.00000     0.00000     0.00000
   -55.25832     0.00000     0.00000     0.00000     0.00000
   -55.24732     0.00000     0.00000     0.00000     0.00000
   -55.23732     0.00000     0.00000     0.00000     0.00000
   -55.22632     0.00000     0.00000     0.00000     0.00000
   -55.21532     0.00000     0.00000     0.00000     0.00000
   -55.20532     0.00000     0.00000     0.00000     0.00000
   -55.19432     0.00000     0.00000     0.00000     0.00000
   -55.18332     0.00000     0.00000     0.00000     0.00000
   -55.17332     0.00000     0.00000     0.00000     0.00000
   -55.16232     0.00000     0.00000     0.00000     0.00000
   -55.15132     0.00000     0.00000     0.00000     0.00000
   -55.14132     0.00000     0.00000     0.00000     0.00000
   -55.13032     0.00000     0.00000     0.00000     0.00000
   -55.11932     0.00000     0.00000     0.00000     0.00000
   -55.10932     0.00000     0.00000     0.00000     0.00000
   -55.09832     0.00000     0.00000     0.00000     0.00000
   -55.08732     0.00000     0.00000     0.00000     0.00000
   -55.07732     0.00000     0.00000     0.00000     0.00000
   -55.06632     0.00000     0.00000     0.00000     0.00000
   -55.05532     0.00000     0.00000     0.00000     0.00000
   -55.04532     0.00000     0.00000     0.00000     0.00000
   -55.03432     0.00000     0.00000     0.00000     0.00000
   -55.02332     0.00000     0.00000     0.00000     0.00000
   -55.01332     0.00000     0.00000     0.00000     0.00000
   -55.00232     0.00000     0.00000     0.00000     0.00000
   -54.99132     0.00000     0.00000     0.00000     0.00000
   -54.98132     0.00000     0.00000     0.00000     0.00000
   -54.97032     0.00000     0.00000     0.00000     0.00000
   -54.96032     0.00000     0.00000     0.00000     0.00000
   -54.94932     0.00000     0.00000     0.00000     0.00000
   -54.93832     0.00000     0.00000     0.00000     0.00000
   -54.92832     0.00000     0.00000     0.00000     0.00000
   -54.91732     0.00000     0.00000     0.00000     0.00000
   -54.90632     0.00000     0.00000     0.00000     0.00000
   -54.89632     0.00000     0.00000     0.00000     0.00000
   -54.88532     0.00000     0.00000     0.00000     0.00000
   -54.87432     0.00000     0.00000     0.00000     0.00000
   -54.86432     0.00000     0.00000     0.00000     0.00000
   -54.85332     0.00000     0.00000     0.00000     0.00000
   -54.84232     0.00000     0.00000     0.00000     0.00000
   -54.83232     0.00000     0.00000     0.00000     0.00000
   -54.82132     0.00000     0.00000     0.00000     0.00000
   -54.81032     0.00000     0.00000     0.00000     0.00000
   -54.80032     0.00000     0.00000     0.00000     0.00000
   -54.78932     0.00000     0.00000     0.00000     0.00000
   -54.77832     0.00000     0.00000     0.00000     0.00000
   -54.76832     0.00000     0.00000     0.00000     0.00000
   -54.75732     0.00000     0.00000     0.00000     0.00000
   -54.74632     0.00000     0.00000     0.00000     0.00000
   -54.73632     0.00000     0.00000     0.00000     0.00000
   -54.72532     0.00000     0.00000     0.00000     0.00000
   -54.71432     0.00000     0.00000     0.00000     0.00000
   -54.70432     0.00000     0.00000     0.00000     0.00000
   -54.69332     0.00000     0.00000     0.00000     0.00000
   -54.68232     0.00000     0.00000     0.00000     0.00000
   -54.67232     0.00000     0.00000     0.00000     0.00000
   -54.66132     0.00000     0.00000     0.00000     0.00000
   -54.65032     0.00000     0.00000     0.00000     0.00000
   -54.64032     0.00000     0.00000     0.00000     0.00000
   -54.62932     0.00000     0.00000     0.00000     0.00000
   -54.61832     0.00000     0.00000     0.00000     0.00000
   -54.60832     0.00000     0.00000     0.00000     0.00000
   -54.59732     0.00000     0.00000     0.00000     0.00000
   -54.58632     0.00000     0.00000     0.00000     0.00000
   -54.57632     0.00000     0.00000     0.00000     0.00000
   -54.56532     0.00000     0.00000     0.00000     0.00000
   -54.55432     0.00000     0.00000     0.00000     0.00000
   -54.54432     0.00000     0.00000     0.00000     0.00000
   -54.53332     0.00000     0.00000     0.00000     0.00000
   -54.52232     0.00000     0.00000     0.00000     0.00000
   -54.51232     0.00000     0.00000     0.00000     0.00000
   -54.50132     0.00000     0.00000     0.00000     0.00000
   -54.49032     0.00000     0.00000     0.00000     0.00000
   -54.48032     0.00000     0.00000     0.00000     0.00000
   -54.46932     0.00000     0.00000     0.00000     0.00000
   -54.45832     0.00000     0.00000     0.00000     0.00000
   -54.44832     0.00000     0.00000     0.00000     0.00000
   -54.43732     0.00000     0.00000     0.00000     0.00000
   -54.42632     0.00000     0.00000     0.00000     0.00000
   -54.41632     0.00000     0.00000     0.00000     0.00000
   -54.40532     0.00000     0.00000     0.00000     0.00000
   -54.39432     0.00000     0.00000     0.00000     0.00000
   -54.38432     0.00000     0.00000     0.00000     0.00000
   -54.37332     0.00000     0.00000     0.00000     0.00000
   -54.36332     0.00000     0.00000     0.00000     0.00000
   -54.35232     0.00000     0.00000     0.00000     0.00000
   -54.34132     0.00000     0.00000     0.00000     0.00000
   -54.33132     0.00000     0.00000     0.00000     0.00000
   -54.32032     0.00000     0.00000     0.00000     0.00000
   -54.30932     0.00000     0.00000     0.00000     0.00000
   -54.29932     0.00000     0.00000     0.00000     0.00000
   -54.28832     0.00000     0.00000     0.00000     0.00000
   -54.27732     0.00000     0.00000     0.00000     0.00000
   -54.26732     0.00000     0.00000     0.00000     0.00000
   -54.25632     0.00000     0.00000     0.00000     0.00000
   -54.24532     0.00000     0.00000     0.00000     0.00000
   -54.23532     0.00000     0.00000     0.00000     0.00000
   -54.22432     0.00000     0.00000     0.00000     0.00000
   -54.21332     0.00000     0.00000     0.00000     0.00000
   -54.20332     0.00000     0.00000     0.00000     0.00000
   -54.19232     0.00000     0.00000     0.00000     0.00000
   -54.18132     0.00000     0.00000     0.00000     0.00000
   -54.17132     0.00000     0.00000     0.00000     0.00000
   -54.16032     0.00000     0.00000     0.00000     0.00000
   -54.14932     0.00000     0.00000     0.00000     0.00000
   -54.13932     0.00000     0.00000     0.00000     0.00000
   -54.12832     0.00000     0.00000     0.00000     0.00000
   -54.11732     0.00000     0.00000     0.00000     0.00000
   -54.10732     0.00000     0.00000     0.00000     0.00000
   -54.09632     0.00000     0.00000     0.00000     0.00000
   -54.08532     0.00000     0.00000     0.00000     0.00000
   -54.07532     0.00000     0.00000     0.00000     0.00000
   -54.06432     0.00000     0.00000     0.00000     0.00000
   -54.05332     0.00000     0.00000     0.00000     0.00000
   -54.04332     0.00000     0.00000     0.00000     0.00000
   -54.03232     0.00000     0.00000     0.00000     0.00000
   -54.02132     0.00000     0.00000     0.00000     0.00000
   -54.01132     0.00000     0.00000     0.00000     0.00000
   -54.00032     0.00000     0.00000     0.00000     0.00000
   -53.98932     0.00000     0.00000     0.00000     0.00000
   -53.97932     0.00000     0.00000     0.00000     0.00000
   -53.96832     0.00000     0.00000     0.00000     0.00000
   -53.95732     0.00000     0.00000     0.00000     0.00000
   -53.94732     0.00000     0.00000     0.00000     0.00000
   -53.93632     0.00000     0.00000     0.00000     0.00000
   -53.92532     0.00000     0.00000     0.00000     0.00000
   -53.91532     0.00000     0.00000     0.00000     0.00000
   -53.90432     0.00000     0.00000     0.00000     0.00000
   -53.89332     0.00000     0.00000     0.00000     0.00000
   -53.88332     0.00000     0.00000     0.00000     0.00000
   -53.87232     0.00000     0.00000     0.00000     0.00000
   -53.86132     0.00000     0.00000     0.00000     0.00000
   -53.85132     0.00000     0.00000     0.00000     0.00000
   -53.84032     0.00000     0.00000     0.00000     0.00000
   -53.82932     0.00000     0.00000     0.00000     0.00000
   -53.81932     0.00000     0.00000     0.00000     0.00000
   -53.80832     0.00000     0.00000     0.00000     0.00000
   -53.79732     0.00000     0.00000     0.00000     0.00000
   -53.78732     0.00000     0.00000     0.00000     0.00000
   -53.77632     0.00000     0.00000     0.00000     0.00000
   -53.76632     0.00000     0.00000     0.00000     0.00000
   -53.75532     0.00000     0.00000     0.00000     0.00000
   -53.74432     0.00000     0.00000     0.00000     0.00000
   -53.73432     0.00000     0.00000     0.00000     0.00000
   -53.72332     0.00000     0.00000     0.00000     0.00000
   -53.71232     0.00000     0.00000     0.00000     0.00000
   -53.70232     0.00000     0.00000     0.00000     0.00000
   -53.69132     0.00000     0.00000     0.00000     0.00000
   -53.68032     0.00000     0.00000     0.00000     0.00000
   -53.67032     0.00000     0.00000     0.00000     0.00000
   -53.65932     0.00000     0.00000     0.00000     0.00000
   -53.64832     0.00000     0.00000     0.00000     0.00000
   -53.63832     0.00000     0.00000     0.00000     0.00000
   -53.62732     0.00000     0.00000     0.00000     0.00000
   -53.61632     0.00000     0.00000     0.00000     0.00000
   -53.60632     0.00000     0.00000     0.00000     0.00000
   -53.59532     0.00000     0.00000     0.00000     0.00000
   -53.58432     0.00000     0.00000     0.00000     0.00000
   -53.57432     0.00000     0.00000     0.00000     0.00000
   -53.56332     0.00000     0.00000     0.00000     0.00000
   -53.55232     0.00000     0.00000     0.00000     0.00000
   -53.54232     0.00000     0.00000     0.00000     0.00000
   -53.53132     0.00000     0.00000     0.00000     0.00000
   -53.52032     0.00000     0.00000     0.00000     0.00000
   -53.51032     0.00000     0.00000     0.00000     0.00000
   -53.49932     0.00000     0.00000     0.00000     0.00000
   -53.48832     0.00000     0.00000     0.00000     0.00000
   -53.47832     0.00000     0.00000     0.00000     0.00000
   -53.46732     0.00000     0.00000     0.00000     0.00000
   -53.45632     0.00000     0.00000     0.00000     0.00000
   -53.44632     0.00000     0.00000     0.00000     0.00000
   -53.43532     0.00000     0.00000     0.00000     0.00000
   -53.42432     0.00000     0.00000     0.00000     0.00000
   -53.41432     0.00000     0.00000     0.00000     0.00000
   -53.40332     0.00000     0.00000     0.00000     0.00000
   -53.39232     0.00000     0.00000     0.00000     0.00000
   -53.38232     0.00000     0.00000     0.00000     0.00000
   -53.37132     0.00000     0.00000     0.00000     0.00000
   -53.36032     0.00000     0.00000     0.00000     0.00000
   -53.35032     0.00000     0.00000     0.00000     0.00000
   -53.33932     0.00000     0.00000     0.00000     0.00000
   -53.32832     0.00000     0.00000     0.00000     0.00000
   -53.31832     0.00000     0.00000     0.00000     0.00000
   -53.30732     0.00000     0.00000     0.00000     0.00000
   -53.29632     0.00000     0.00000     0.00000     0.00000
   -53.28632     0.00000     0.00000     0.00000     0.00000
   -53.27532     0.00000     0.00000     0.00000     0.00000
   -53.26432     0.00000     0.00000     0.00000     0.00000
   -53.25432     0.00000     0.00000     0.00000     0.00000
   -53.24332     0.00000     0.00000     0.00000     0.00000
   -53.23232     0.00000     0.00000     0.00000     0.00000
   -53.22232     0.00000     0.00000     0.00000     0.00000
   -53.21132     0.00000     0.00000     0.00000     0.00000
   -53.20032     0.00000     0.00000     0.00000     0.00000
   -53.19032     0.00000     0.00000     0.00000     0.00000
   -53.17932     0.00000     0.00000     0.00000     0.00000
   -53.16932     0.00000     0.00000     0.00000     0.00000
   -53.15832     0.00000     0.00000     0.00000     0.00000
   -53.14732     0.00000     0.00000     0.00000     0.00000
   -53.13732     0.00000     0.00000     0.00000     0.00000
   -53.12632     0.00000     0.00000     0.00000     0.00000
   -53.11532     0.00000     0.00000     0.00000     0.00000
   -53.10532     0.00000     0.00000     0.00000     0.00000
   -53.09432     0.00000     0.00000     0.00000     0.00000
   -53.08332     0.00000     0.00000     0.00000     0.00000
   -53.07332     0.00000     0.00000     0.00000     0.00000
   -53.06232     0.00000     0.00000     0.00000     0.00000
   -53.05132     0.00000     0.00000     0.00000     0.00000
   -53.04132     0.00000     0.00000     0.00000     0.00000
   -53.03032     0.00000     0.00000     0.00000     0.00000
   -53.01932     0.00000     0.00000     0.00000     0.00000
   -53.00932     0.00000     0.00000     0.00000     0.00000
   -52.99832     0.00000     0.00000     0.00000     0.00000
   -52.98732     0.00000     0.00000     0.00000     0.00000
   -52.97732     0.00000     0.00000     0.00000     0.00000
   -52.96632     0.00000     0.00000     0.00000     0.00000
   -52.95532     0.00000     0.00000     0.00000     0.00000
   -52.94532     0.00000     0.00000     0.00000     0.00000
   -52.93432     0.00000     0.00000     0.00000     0.00000
   -52.92332     0.00000     0.00000     0.00000     0.00000
   -52.91332     0.00000     0.00000     0.00000     0.00000
   -52.90232     0.00000     0.00000     0.00000     0.00000
   -52.89132     0.00000     0.00000     0.00000     0.00000
   -52.88132     0.00000     0.00000     0.00000     0.00000
   -52.87032     0.00000     0.00000     0.00000     0.00000
   -52.85932     0.00000     0.00000     0.00000     0.00000
   -52.84932     0.00000     0.00000     0.00000     0.00000
   -52.83832     0.00000     0.00000     0.00000     0.00000
   -52.82732     0.00000     0.00000     0.00000     0.00000
   -52.81732     0.00000     0.00000     0.00000     0.00000
   -52.80632     0.00000     0.00000     0.00000     0.00000
   -52.79532     0.00000     0.00000     0.00000     0.00000
   -52.78532     0.00000     0.00000     0.00000     0.00000
   -52.77432     0.00000     0.00000     0.00000     0.00000
   -52.76332     0.00000     0.00000     0.00000     0.00000
   -52.75332     0.00000     0.00000     0.00000     0.00000
   -52.74232     0.00000     0.00000     0.00000     0.00000
   -52.73132     0.00000     0.00000     0.00000     0.00000
   -52.72132     0.00000     0.00000     0.00000     0.00000
   -52.71032     0.00000     0.00000     0.00000     0.00000
   -52.69932     0.00000     0.00000     0.00000     0.00000
   -52.68932     0.00000     0.00000     0.00000     0.00000
   -52.67832     0.00000     0.00000     0.00000     0.00000
   -52.66732     0.00000     0.00000     0.00000     0.00000
   -52.65732     0.00000     0.00000     0.00000     0.00000
   -52.64632     0.00000     0.00000     0.00000     0.00000
   -52.63532     0.00000     0.00000     0.00000     0.00000
   -52.62532     0.00000     0.00000     0.00000     0.00000
   -52.61432     0.00000     0.00000     0.00000     0.00000
   -52.60332     0.00000     0.00000     0.00000     0.00000
   -52.59332     0.00000     0.00000     0.00000     0.00000
   -52.58232     0.00000     0.00000     0.00000     0.00000
   -52.57232     0.00000     0.00000     0.00000     0.00000
   -52.56132     0.00000     0.00000     0.00000     0.00000
   -52.55032     0.00000     0.00000     0.00000     0.00000
   -52.54032     0.00000     0.00000     0.00000     0.00000
   -52.52932     0.00000     0.00000     0.00000     0.00000
   -52.51832     0.00000     0.00000     0.00000     0.00000
   -52.50832     0.00000     0.00000     0.00000     0.00000
