     #Energy       W_all      Mo_all      Ti_all      Re_all
   -68.62053     0.00000     0.00000     0.00000     0.00000
   -68.60953     0.00000     0.00000     0.00000     0.00000
   -68.59753     0.00000     0.00000     0.00000     0.00000
   -68.58553     0.00000     0.00000     0.00000     0.00000
   -68.57353     0.00000     0.00000     0.00000     0.00000
   -68.56153     0.00000     0.00000     0.00000     0.00000
   -68.54953     0.00000     0.00000     0.00000     0.00000
   -68.53753     0.00000     0.00000     0.00000     0.00000
   -68.52653     0.00000     0.00000     0.00000     0.00000
   -68.51453     0.00000     0.00000     0.00000     0.00000
   -68.50253     0.00000     0.00000     0.00000     0.00000
   -68.49053     0.00000     0.00000     0.00000     0.00000
   -68.47853     0.00000     0.00000     0.00000     0.00000
   -68.46653     0.00000     0.00000     0.00000     0.00000
   -68.45453     0.00000     0.00000     0.00000     0.00000
   -68.44353     0.00000     0.00000     0.00000     0.00000
   -68.43153     0.00000     0.00000     0.00000     0.00000
   -68.41953     0.00000     0.00000     0.00000     0.00000
   -68.40753     0.00000     0.00000     0.00000     0.00000
   -68.39553     0.00000     0.00000     0.00000     0.00000
   -68.38353     0.00000     0.00000     0.00000     0.00000
   -68.37153     0.00000     0.00000     0.00000     0.00000
   -68.36053     0.00000     0.00000     0.00000     0.00000
   -68.34853     0.00000     0.00000     0.00000     0.00000
   -68.33653     0.00000     0.00000     0.00000     0.00000
   -68.32453     0.00000     0.00000     0.00000     0.00000
   -68.31253     0.00000     0.00000     0.00000     0.00000
   -68.30053     0.00000     0.00000     0.00000     0.00000
   -68.28853     0.00000     0.00000     0.00000     0.00000
   -68.27753     0.00000     0.00000     0.00000     0.00000
   -68.26553     0.00000     0.00000     0.00000     0.00000
   -68.25353     0.00000     0.00000     0.00000     0.00000
   -68.24153     0.00000     0.00000     0.00000     0.00000
   -68.22953     0.00000     0.00000     0.00000     0.00000
   -68.21753     0.00000     0.00000     0.00000     0.00000
   -68.20553     0.00000     0.00000     0.00000     0.00000
   -68.19453     0.00000     0.00000     0.00000     0.00000
   -68.18253     0.00000     0.00000     0.00000     0.00000
   -68.17053     0.00000     0.00000     0.00000     0.00000
   -68.15853     0.00000     0.00000     0.00000     0.00000
   -68.14653     0.00000     0.00000     0.00000     0.00000
   -68.13453     0.00000     0.00000     0.00000     0.00000
   -68.12253     0.00000     0.00000     0.00000     0.00000
   -68.11153     0.00000     0.00000     0.00000     0.00000
   -68.09953     0.00000     0.00000     0.00000     0.00000
   -68.08753     0.00000     0.00000     0.00000     0.00000
   -68.07553     0.00000     0.00000     0.00000     0.00000
   -68.06353     0.00000     0.00000     0.00000     0.00000
   -68.05153     0.00000     0.00000     0.00000     0.00000
   -68.03953     0.00000     0.00000     0.00000     0.00000
   -68.02853     0.00000     0.00000     0.00000     0.00000
   -68.01653     0.00000     0.00000     0.00000     0.00000
   -68.00453     0.00000     0.00000     0.00000     0.00000
   -67.99253     0.00000     0.00000     0.00000     0.00000
   -67.98053     0.00000     0.00000     0.00000     0.00000
   -67.96853     0.00000     0.00000     0.00000     0.00000
   -67.95653     0.00000     0.00000     0.00000     0.00000
   -67.94553     0.00000     0.00000     0.00000     0.00000
   -67.93353     0.00000     0.00000     0.00000     0.00000
   -67.92153     0.00000     0.00000     0.00000     0.00000
   -67.90953     0.00000     0.00000     0.00000     0.00000
   -67.89753     0.00000     0.00000     0.00000     0.00000
   -67.88553     0.00000     0.00000     0.00000     0.00000
   -67.87353     0.00000     0.00000     0.00000     0.00000
   -67.86253     0.00000     0.00000     0.00000     0.00000
   -67.85053     0.00000     0.00000     0.00000     0.00000
   -67.83853     0.00000     0.00000     0.00000     0.00000
   -67.82653     0.00000     0.00000     0.00000     0.00000
   -67.81453     0.00000     0.00000     0.00000     0.00000
   -67.80253     0.00000     0.00000     0.00000     0.00000
   -67.79053     0.00000     0.00000     0.00000     0.00000
   -67.77953     0.00000     0.00000     0.00000     0.00000
   -67.76753     0.00000     0.00000     0.00000     0.00000
   -67.75553     0.00000     0.00000     0.00000     0.00000
   -67.74353     0.00000     0.00000     0.00000     0.00000
   -67.73153     0.00000     0.00000     0.00000     0.00000
   -67.71953     0.00000     0.00000     0.00000     0.00000
   -67.70753     0.00000     0.00000     0.00000     0.00000
   -67.69653     0.00000     0.00000     0.00000     0.00000
   -67.68453     0.00000     0.00000     0.00000     0.00000
   -67.67253     0.00000     0.00000     0.00000     0.00000
   -67.66053     0.00000     0.00000     0.00000     0.00000
   -67.64853     0.00000     0.00000     0.00000     0.00000
   -67.63653     0.00000     0.00000     0.00000     0.00000
   -67.62453     0.00000     0.00000     0.00000     0.00000
   -67.61353     0.00000     0.00000     0.00000     0.00000
   -67.60153     0.00000     0.00000     0.00000     0.00000
   -67.58953     0.00000     0.00000     0.00000     0.00000
   -67.57753     0.00000     0.00000     0.00000     0.00000
   -67.56553     0.00000     0.00000     0.00000     0.00000
   -67.55353     0.00000     0.00000     0.00000     0.00000
   -67.54153     0.00000     0.00000     0.00000     0.00000
   -67.53053     0.00000     0.00000     0.00000     0.00000
   -67.51853     0.00000     0.00000     0.00000     0.00000
   -67.50653     0.00000     0.00000     0.00000     0.00000
   -67.49453     0.00000     0.00000     0.00000     0.00000
   -67.48253     0.00000     0.00000     0.00000     0.00000
   -67.47053     0.00000     0.00000     0.00000     0.00000
   -67.45853     0.00000     0.00000     0.00000     0.00000
   -67.44753     0.00000     0.00000     0.00000     0.00000
   -67.43553     0.00000     0.00000     0.00000     0.00000
   -67.42353     0.00000     0.00000     0.00000     0.00000
   -67.41153     0.00000     0.00000     0.00000     0.00000
   -67.39953     0.00000     0.00000     0.00000     0.00000
   -67.38753     0.00000     0.00000     0.00000     0.00000
   -67.37553     0.00000     0.00000     0.00000     0.00000
   -67.36453     0.00000     0.00000     0.00000     0.00000
   -67.35253     0.00000     0.00000     0.00000     0.00000
   -67.34053     0.00000     0.00000     0.00000     0.00000
   -67.32853     0.00000     0.00000     0.00000     0.00000
   -67.31653     0.00000     0.00000     0.00000     0.00000
   -67.30453     0.00000     0.00000     0.00000     0.00000
   -67.29353     0.00000     0.00000     0.00000     0.00000
   -67.28153     0.00000     0.00000     0.00000     0.00000
   -67.26953     0.00000     0.00000     0.00000     0.00000
   -67.25753     0.00000     0.00000     0.00000     0.00000
   -67.24553     0.00000     0.00000     0.00000     0.00000
   -67.23353     0.00000     0.00000     0.00000     0.00000
   -67.22153     0.00000     0.00000     0.00000     0.00000
   -67.21053     0.00000     0.00000     0.00000     0.00000
   -67.19853     0.00000     0.00000     0.00000     0.00000
   -67.18653     0.00000     0.00000     0.00000     0.00000
   -67.17453     0.00000     0.00000     0.00000     0.00000
   -67.16253     0.00000     0.00000     0.00000     0.00000
   -67.15053     0.00000     0.00000     0.00000     0.00000
   -67.13853     0.00000     0.00000     0.00000     0.00000
   -67.12753     0.00000     0.00000     0.00000     0.00000
   -67.11553     0.00000     0.00000     0.00000     0.00000
   -67.10353     0.00000     0.00000     0.00000     0.00000
   -67.09153     0.00000     0.00000     0.00000     0.00000
   -67.07953     0.00000     0.00000     0.00000     0.00000
   -67.06753     0.00000     0.00000     0.00000     0.00000
   -67.05553     0.00000     0.00000     0.00000     0.00000
   -67.04453     0.00000     0.00000     0.00000     0.00000
   -67.03253     0.00000     0.00000     0.00000     0.00000
   -67.02053     0.00000     0.00000     0.00000     0.00000
   -67.00853     0.00000     0.00000     0.00000     0.00000
   -66.99653     0.00000     0.00000     0.00000     0.00000
   -66.98453     0.00000     0.00000     0.00000     0.00000
   -66.97253     0.00000     0.00000     0.00000     0.00000
   -66.96153     0.00000     0.00000     0.00000     0.00000
   -66.94953     0.00000     0.00000     0.00000     0.00000
   -66.93753     0.00000     0.00000     0.00000     0.00000
   -66.92553     0.00000     0.00000     0.00000     0.00000
   -66.91353     0.00000     0.00000     0.00000     0.00000
   -66.90153     0.00000     0.00000     0.00000     0.00000
   -66.88953     0.00000     0.00000     0.00000     0.00000
   -66.87853     0.00000     0.00000     0.00000     0.00000
   -66.86653     0.00000     0.00000     0.00000     0.00000
   -66.85453     0.00000     0.00000     0.00000     0.00000
   -66.84253     0.00000     0.00000     0.00000     0.00000
   -66.83053     0.00000     0.00000     0.00000     0.00000
   -66.81853     0.00000     0.00000     0.00000     0.00000
   -66.80653     0.00000     0.00000     0.00000     0.00000
   -66.79553     0.00000     0.00000     0.00000     0.00000
   -66.78353     0.00000     0.00000     0.00000     0.00000
   -66.77153     0.00000     0.00000     0.00000     0.00000
   -66.75953     0.00000     0.00000     0.00000     0.00000
   -66.74753     0.00000     0.00000     0.00000     0.00000
   -66.73553     0.00000     0.00000     0.00000     0.00000
   -66.72353     0.00000     0.00000     0.00000     0.00000
   -66.71253     0.00000     0.00000     0.00000     0.00000
   -66.70053     0.00000     0.00000     0.00000     0.00000
   -66.68853     0.00000     0.00000     0.00000     0.00000
   -66.67653     0.00000     0.00000     0.00000     0.00000
   -66.66453     0.00000     0.00000     0.00000     0.00000
   -66.65253     0.00000     0.00000     0.00000     0.00000
   -66.64053     0.00000     0.00000     0.00000     0.00000
   -66.62953     0.00000     0.00000     0.00000     0.00000
   -66.61753     0.00000     0.00000     0.00000     0.00000
   -66.60553     0.00000     0.00000     0.00000     0.00000
   -66.59353     0.00000     0.00000     0.00000     0.00000
   -66.58153     0.00000     0.00000     0.00000     0.00000
   -66.56953     0.00000     0.00000     0.00000     0.00000
   -66.55753     0.00000     0.00000     0.00000     0.00000
   -66.54653     0.00000     0.00000     0.00000     0.00000
   -66.53453     0.00000     0.00000     0.00000     0.00000
   -66.52253     0.00000     0.00000     0.00000     0.00000
   -66.51053     0.00000     0.00000     0.00000     0.00000
   -66.49853     0.00000     0.00000     0.00000     0.00000
   -66.48653     0.00000     0.00000     0.00000     0.00000
   -66.47453     0.00000     0.00000     0.00000     0.00000
   -66.46353     0.00000     0.00000     0.00000     0.00000
   -66.45153     0.00000     0.00000     0.00000     0.00000
   -66.43953     0.00000     0.00000     0.00000     0.00000
   -66.42753     0.00000     0.00000     0.00000     0.00000
   -66.41553     0.00000     0.00000     0.00000     0.00000
   -66.40353     0.00000     0.00000     0.00000     0.00000
   -66.39153     0.00000     0.00000     0.00000     0.00000
   -66.38053     0.00000     0.00000     0.00000     0.00000
   -66.36853     0.00000     0.00000     0.00000     0.00000
   -66.35653     0.00000     0.00000     0.00000     0.00000
   -66.34453     0.00000     0.00000     0.00000     0.00000
   -66.33253     0.00000     0.00000     0.00000     0.00000
   -66.32053     0.00000     0.00000     0.00000     0.00000
   -66.30853     0.00000     0.00000     0.00000     0.00000
   -66.29753     0.00000     0.00000     0.00000     0.00000
   -66.28553     0.00000     0.00000     0.00000     0.00000
   -66.27353     0.00000     0.00000     0.00000     0.00000
   -66.26153     0.00000     0.00000     0.00000     0.00000
   -66.24953     0.00000     0.00000     0.00000     0.00000
   -66.23753     0.00000     0.00000     0.00000     0.00000
   -66.22553     0.00000     0.00000     0.00000     0.00000
   -66.21453     0.00000     0.00000     0.00000     0.00000
   -66.20253     0.00000     0.00000     0.00000     0.00000
   -66.19053     0.00000     0.00000     0.00000     0.00000
   -66.17853     0.00000     0.00000     0.00000     0.00000
   -66.16653     0.00000     0.00000     0.00000     0.00000
   -66.15453     0.00000     0.00000     0.00000     0.00000
   -66.14253     0.00000     0.00000     0.00000     0.00000
   -66.13153     0.00000     0.00000     0.00000     0.00000
   -66.11953     0.00000     0.00000     0.00000     0.00000
   -66.10753     0.00000     0.00000     0.00000     0.00000
   -66.09553     0.00000     0.00000     0.00000     0.00000
   -66.08353     0.00000     0.00000     0.00000     0.00000
   -66.07153     0.00000     0.00000     0.00000     0.00000
   -66.05953     0.00000     0.00000     0.00000     0.00000
   -66.04853     0.00000     0.00000     0.00000     0.00000
   -66.03653     0.00000     0.00000     0.00000     0.00000
   -66.02453     0.00000     0.00000     0.00000     0.00000
   -66.01253     0.00000     0.00000     0.00000     0.00000
   -66.00053     0.00000     0.00000     0.00000     0.00000
   -65.98853     0.00000     0.00000     0.00000     0.00000
   -65.97653     0.00000     0.00000     0.00000     0.00000
   -65.96553     0.00000     0.00000     0.00000     0.00000
   -65.95353     0.00000     0.00000     0.00000     0.00000
   -65.94153     0.00000     0.00000     0.00000     0.00000
   -65.92953     0.00000     0.00000     0.00000     0.00000
   -65.91753     0.00000     0.00000     0.00000     0.00000
   -65.90553     0.00000     0.00000     0.00000     0.00000
   -65.89353     0.00000     0.00000     0.00000     0.00000
   -65.88253     0.00000     0.00000     0.00000     0.00000
   -65.87053     0.00000     0.00000     0.00000     0.00000
   -65.85853     0.00000     0.00000     0.00000     0.00000
   -65.84653     0.00000     0.00000     0.00000     0.00000
   -65.83453     0.00000     0.00000     0.00000     0.00000
   -65.82253     0.00000     0.00000     0.00000     0.00000
   -65.81053     0.00000     0.00000     0.00000     0.00000
   -65.79953     0.00000     0.00000     0.00000     0.00000
   -65.78753     0.00000     0.00000     0.00000     0.00000
   -65.77553     0.00000     0.00000     0.00000     0.00000
   -65.76353     0.00000     0.00000     0.00000     0.00000
   -65.75153     0.00000     0.00000     0.00000     0.00000
   -65.73953     0.00000     0.00000     0.00000     0.00000
   -65.72753     0.00000     0.00000     0.00000     0.00000
   -65.71653     0.00000     0.00000     0.00000     0.00000
   -65.70453     0.00000     0.00000     0.00000     0.00000
   -65.69253     0.00000     0.00000     0.00000     0.00000
   -65.68053     0.00000     0.00000     0.00000     0.00000
   -65.66853     0.00000     0.00000     0.00000     0.00000
   -65.65653     0.00000     0.00000     0.00000     0.00000
   -65.64453     0.00000     0.00000     0.00000     0.00000
   -65.63353     0.00000     0.00000     0.00000     0.00000
   -65.62153     0.00000     0.00000     0.00000     0.00000
   -65.60953     0.00000     0.00000     0.00000     0.00000
   -65.59753     0.00000     0.00000     0.00000     0.00000
   -65.58553     0.00000     0.00000     0.00000     0.00000
   -65.57353     0.00000     0.00000     0.00000     0.00000
   -65.56153     0.00000     0.00000     0.00000     0.00000
   -65.55053     0.00000     0.00000     0.00000     0.00000
   -65.53853     0.00000     0.00000     0.00000     0.00000
   -65.52653     0.00000     0.00000     0.00000     0.00000
   -65.51453     0.00000     0.00000     0.00000     0.00000
   -65.50253     0.00000     0.00000     0.00000     0.00000
   -65.49053     0.00000     0.00000     0.00000     0.00000
   -65.47853     0.00000     0.00000     0.00000     0.00000
   -65.46753     0.00000     0.00000     0.00000     0.00000
   -65.45553     0.00000     0.00000     0.00000     0.00000
   -65.44353     0.00000     0.00000     0.00000     0.00000
   -65.43153     0.00000     0.00000     0.00000     0.00000
   -65.41953     0.00000     0.00000     0.00000     0.00000
   -65.40753     0.00000     0.00000     0.00000     0.00000
   -65.39553     0.00000     0.00000     0.00000     0.00000
   -65.38453     0.00000     0.00000     0.00000     0.00000
   -65.37253     0.00000     0.00000     0.00000     0.00000
   -65.36053     0.00000     0.00000     0.00000     0.00000
   -65.34853     0.00000     0.00000     0.00000     0.00000
   -65.33653     0.00000     0.00000     0.00000     0.00000
   -65.32453     0.00000     0.00000     0.00000     0.00000
   -65.31253     0.00000     0.00000     0.00000     0.00000
   -65.30153     0.00000     0.00000     0.00000     0.00000
   -65.28953     0.00000     0.00000     0.00000     0.00000
   -65.27753     0.00000     0.00000     0.00000     0.00000
   -65.26553     0.00000     0.00000     0.00000     0.00000
   -65.25353     0.00000     0.00000     0.00000     0.00000
   -65.24153     0.00000     0.00000     0.00000     0.00000
   -65.23053     0.00000     0.00000     0.00000     0.00000
   -65.21853     0.00000     0.00000     0.00000     0.00000
   -65.20653     0.00000     0.00000     0.00000     0.00000
   -65.19453     0.00000     0.00000     0.00000     0.00000
   -65.18253     0.00000     0.00000     0.00000     0.00000
   -65.17053     0.00000     0.00000     0.00000     0.00000
   -65.15853     0.00000     0.00000     0.00000     0.00000
   -65.14753     0.00000     0.00000     0.00000     0.00000
   -65.13553     0.00000     0.00000     0.00000     0.00000
   -65.12353     0.00000     0.00000     0.00000     0.00000
   -65.11153     0.00000     0.00000     0.00000     0.00000
   -65.09953     0.00000     0.00000     0.00000     0.00000
   -65.08753     0.00000     0.00000     0.00000     0.00000
   -65.07553     0.00000     0.00000     0.00000     0.00000
   -65.06453     0.00000     0.00000     0.00000     0.00000
   -65.05253     0.00000     0.00000     0.00000     0.00000
   -65.04053     0.00000     0.00000     0.00000     0.00000
   -65.02853     0.00000     0.00000     0.00000     0.00000
   -65.01653     0.00000     0.00000     0.00000     0.00000
   -65.00453     0.00000     0.00000     0.00000     0.00000
   -64.99253     0.00000     0.00000     0.00000     0.00000
   -64.98153     0.00000     0.00000     0.00000     0.00000
   -64.96953     0.00000     0.00000     0.00000     0.00000
   -64.95753     0.00000     0.00000     0.00000     0.00000
   -64.94553     0.00000     0.00000     0.00000     0.00000
   -64.93353     0.00000     0.00000     0.00000     0.00000
   -64.92153     0.00000     0.00000     0.00000     0.00000
   -64.90953     0.00000     0.00000     0.00000     0.00000
   -64.89853     0.00000     0.00000     0.00000     0.00000
   -64.88653     0.00000     0.00000     0.00000     0.00000
   -64.87453     0.00000     0.00000     0.00000     0.00000
   -64.86253     0.00000     0.00000     0.00000     0.00000
   -64.85053     0.00000     0.00000     0.00000     0.00000
   -64.83853     0.00000     0.00000     0.00000     0.00000
   -64.82653     0.00000     0.00000     0.00000     0.00000
   -64.81553     0.00000     0.00000     0.00000     0.00000
   -64.80353     0.00000     0.00000     0.00000     0.00000
   -64.79153     0.00000     0.00000     0.00000     0.00000
   -64.77953     0.00000     0.00000     0.00000     0.00000
   -64.76753     0.00000     0.00000     0.00000     0.00000
   -64.75553     0.00000     0.00000     0.00000     0.00000
   -64.74353     0.00000     0.00000     0.00000     0.00000
   -64.73253     0.00000     0.00000     0.00000     0.00000
   -64.72053     0.00000     0.00000     0.00000     0.00000
   -64.70853     0.00000     0.00000     0.00000     0.00000
   -64.69653     0.00000     0.00000     0.00000     0.00000
   -64.68453     0.00000     0.00000     0.00000     0.00000
   -64.67253     0.00000     0.00000     0.00000     0.00000
   -64.66053     0.00000     0.00000     0.00000     0.00000
   -64.64953     0.00000     0.00000     0.00000     0.00000
   -64.63753     0.00000     0.00000     0.00000     0.00000
   -64.62553     0.00000     0.00000     0.00000     0.00000
   -64.61353     0.00000     0.00000     0.00000     0.00000
   -64.60153     0.00000     0.00000     0.00000     0.00000
   -64.58953     0.00000     0.00000     0.00000     0.00000
   -64.57753     0.00000     0.00000     0.00000     0.00000
   -64.56653     0.00000     0.00000     0.00000     0.00000
   -64.55453     0.00000     0.00000     0.00000     0.00000
   -64.54253     0.00000     0.00000     0.00000     0.00000
   -64.53053     0.00000     0.00000     0.00000     0.00000
   -64.51853     0.00000     0.00000     0.00000     0.00000
   -64.50653     0.00000     0.00000     0.00000     0.00000
   -64.49453     0.00000     0.00000     0.00000     0.00000
   -64.48353     0.00000     0.00000     0.00000     0.00000
   -64.47153     0.00000     0.00000     0.00000     0.00000
   -64.45953     0.00000     0.00000     0.00000     0.00000
   -64.44753     0.00000     0.00000     0.00000     0.00000
   -64.43553     0.00000     0.00000     0.00000     0.00000
   -64.42353     0.00000     0.00000     0.00000     0.00000
   -64.41153     0.00000     0.00000     0.00000     0.00000
   -64.40053     0.00000     0.00000     0.00000     0.00000
   -64.38853     0.00000     0.00000     0.00000     0.00000
   -64.37653     0.00000     0.00000     0.00000     0.00000
   -64.36453     0.00000     0.00000     0.00000     0.00000
   -64.35253     0.00000     0.00000     0.00000     0.00000
   -64.34053     0.00000     0.00000     0.00000     0.00000
   -64.32853     0.00000     0.00000     0.00000     0.00000
   -64.31753     0.00000     0.00000     0.00000     0.00000
   -64.30553     0.00000     0.00000     0.00000     0.00000
   -64.29353     0.00000     0.00000     0.00000     0.00000
   -64.28153     0.00000     0.00000     0.00000     0.00000
   -64.26953     0.00000     0.00000     0.00000     0.00000
   -64.25753     0.00000     0.00000     0.00000     0.00000
   -64.24553     0.00000     0.00000     0.00000     0.00000
   -64.23453     0.00000     0.00000     0.00000     0.00000
   -64.22253     0.00000     0.00000     0.00000     0.00000
   -64.21053     0.00000     0.00000     0.00000     0.00000
   -64.19853     0.00000     0.00000     0.00000     0.00000
   -64.18653     0.00000     0.00000     0.00000     0.00000
   -64.17453     0.00000     0.00000     0.00000     0.00000
   -64.16253     0.00000     0.00000     0.00000     0.00000
   -64.15153     0.00000     0.00000     0.00000     0.00000
   -64.13953     0.00000     0.00000     0.00000     0.00000
   -64.12753     0.00000     0.00000     0.00000     0.00000
   -64.11553     0.00000     0.00000     0.00000     0.00000
   -64.10353     0.00000     0.00000     0.00000     0.00000
   -64.09153     0.00000     0.00000     0.00000     0.00000
   -64.07953     0.00000     0.00000     0.00000     0.00000
   -64.06853     0.00000     0.00000     0.00000     0.00000
   -64.05653     0.00000     0.00000     0.00000     0.00000
   -64.04453     0.00000     0.00000     0.00000     0.00000
   -64.03253     0.00000     0.00000     0.00000     0.00000
   -64.02053     0.00000     0.00000     0.00000     0.00000
   -64.00853     0.00000     0.00000     0.00000     0.00000
   -63.99653     0.00000     0.00000     0.00000     0.00000
   -63.98553     0.00000     0.00000     0.00000     0.00000
   -63.97353     0.00000     0.00000     0.00000     0.00000
   -63.96153     0.00000     0.00000     0.00000     0.00000
   -63.94953     0.00000     0.00000     0.00000     0.00000
   -63.93753     0.00000     0.00000     0.00000     0.00000
   -63.92553     0.00000     0.00000     0.00000     0.00000
   -63.91353     0.00000     0.00000     0.00000     0.00000
   -63.90253     0.00000     0.00000     0.00000     0.00000
   -63.89053     0.00000     0.00000     0.00000     0.00000
   -63.87853     0.00000     0.00000     0.00000     0.00000
   -63.86653     0.00000     0.00000     0.00000     0.00000
   -63.85453     0.00000     0.00000     0.00000     0.00000
   -63.84253     0.00000     0.00000     0.00000     0.00000
   -63.83053     0.00000     0.00000     0.00000     0.00000
   -63.81953     0.00000     0.00000     0.00000     0.00000
   -63.80753     0.00000     0.00000     0.00000     0.00000
   -63.79553     0.00000     0.00000     0.00000     0.00000
   -63.78353     0.00000     0.00000     0.00000     0.00000
   -63.77153     0.00000     0.00000     0.00000     0.00000
   -63.75953     0.00000     0.00000     0.00000     0.00000
   -63.74753     0.00000     0.00000     0.00000     0.00000
   -63.73653     0.00000     0.00000     0.00000     0.00000
   -63.72453     0.00000     0.00000     0.00000     0.00000
   -63.71253     0.00000     0.00000     0.00000     0.00000
   -63.70053     0.00000     0.00000     0.00000     0.00000
   -63.68853     0.00000     0.00000     0.00000     0.00000
   -63.67653     0.00000     0.00000     0.00000     0.00000
   -63.66453     0.00000     0.00000     0.00000     0.00000
   -63.65353     0.00000     0.00000     0.00000     0.00000
   -63.64153     0.00000     0.00000     0.00000     0.00000
   -63.62953     0.00000     0.00000     0.00000     0.00000
   -63.61753     0.00000     0.00000     0.00000     0.00000
   -63.60553     0.00000     0.00000     0.00000     0.00000
   -63.59353     0.00000     0.00000     0.00000     0.00000
   -63.58153     0.00000     0.00000     0.00000     0.00000
   -63.57053     0.00000     0.00000     0.00000     0.00000
   -63.55853     0.00000     0.00000     0.00000     0.00000
   -63.54653     0.00000     0.00000     0.00000     0.00000
   -63.53453     0.00000     0.00000     0.00000     0.00000
   -63.52253     0.00000     0.00000     0.00000     0.00000
   -63.51053     0.00000     0.00000     0.00000     0.00000
   -63.49853     0.00000     0.00000     0.00000     0.00000
   -63.48753     0.00000     0.00000     0.00000     0.00000
   -63.47553     0.00000     0.00000     0.00000     0.00000
   -63.46353     0.00000     0.00000     0.00000     0.00000
   -63.45153     0.00000     0.00000     0.00000     0.00000
   -63.43953     0.00000     0.00000     0.00000     0.00000
   -63.42753     0.00000     0.00000     0.00000     0.00000
   -63.41553     0.00000     0.00000     0.00000     0.00000
   -63.40453     0.00000     0.00000     0.00000     0.00000
   -63.39253     0.00000     0.00000     0.00000     0.00000
   -63.38053     0.00000     0.00000     0.00000     0.00000
   -63.36853     0.00000     0.00000     0.00000     0.00000
   -63.35653     0.00000     0.00000     0.00000     0.00000
   -63.34453     0.00000     0.00000     0.00000     0.00000
   -63.33253     0.00000     0.00000     0.00000     0.00000
   -63.32153     0.00000     0.00000     0.00000     0.00000
   -63.30953     0.00000     0.00000     0.00000     0.00000
   -63.29753     0.00000     0.00000     0.00000     0.00000
   -63.28553     0.00000     0.00000     0.00000     0.00000
   -63.27353     0.00000     0.00000     0.00000     0.00000
   -63.26153     0.00000     0.00000     0.00000     0.00000
   -63.24953     0.00000     0.00000     0.00000     0.00000
   -63.23853     0.00000     0.00000     0.00000     0.00000
   -63.22653     0.00000     0.00000     0.00000     0.00000
   -63.21453     0.00000     0.00000     0.00000     0.00000
   -63.20253     0.00000     0.00000     0.00000     0.00000
   -63.19053     0.00000     0.00000     0.00000     0.00000
   -63.17853     0.00000     0.00000     0.00000     0.00000
   -63.16753     0.00000     0.00000     0.00000     0.00000
   -63.15553     0.00000     0.00000     0.00000     0.00000
   -63.14353     0.00000     0.00000     0.00000     0.00000
   -63.13153     0.00000     0.00000     0.00000     0.00000
   -63.11953     0.00000     0.00000     0.00000     0.00000
   -63.10753     0.00000     0.00000     0.00000     0.00000
   -63.09553     0.00000     0.00000     0.00000     0.00000
   -63.08453     0.00000     0.00000     0.00000     0.00000
   -63.07253     0.00000     0.00000     0.00000     0.00000
   -63.06053     0.00000     0.00000     0.00000     0.00000
   -63.04853     0.00000     0.00000     0.00000     0.00000
   -63.03653     0.00000     0.00000     0.00000     0.00000
   -63.02453     0.00000     0.00000     0.00000     0.00000
   -63.01253     0.00000     0.00000     0.00000     0.00000
   -63.00153     0.00000     0.00000     0.00000     0.00000
   -62.98953     0.00000     0.00000     0.00000     0.00000
   -62.97753     0.00000     0.00000     0.00000     0.00000
   -62.96553     0.00000     0.00000     0.00000     0.00000
   -62.95353     0.00000     0.00000     0.00000     0.00000
   -62.94153     0.00000     0.00000     0.00000     0.00000
   -62.92953     0.00000     0.00000     0.00000     0.00000
   -62.91853     0.00000     0.00000     0.00000     0.00000
   -62.90653     0.00000     0.00000     0.00000     0.00000
   -62.89453     0.00000     0.00000     0.00000     0.00000
   -62.88253     0.00000     0.00000     0.00000     0.00000
   -62.87053     0.00000     0.00000     0.00000     0.00000
   -62.85853     0.00000     0.00000     0.00000     0.00000
   -62.84653     0.00000     0.00000     0.00000     0.00000
   -62.83553     0.00000     0.00000     0.00000     0.00000
   -62.82353     0.00000     0.00000     0.00000     0.00000
   -62.81153     0.00000     0.00000     0.00000     0.00000
   -62.79953     0.00000     0.00000     0.00000     0.00000
   -62.78753     0.00000     0.00000     0.00000     0.00000
   -62.77553     0.00000     0.00000     0.00000     0.00000
   -62.76353     0.00000     0.00000     0.00000     0.00000
   -62.75253     0.00000     0.00000     0.00000     0.00000
   -62.74053     0.00000     0.00000     0.00000     0.00000
   -62.72853     0.00000     0.00000     0.00000     0.00000
   -62.71653     0.00000     0.00000     0.00000     0.00000
   -62.70453     0.00000     0.00000     0.00000     0.00000
   -62.69253     0.00000     0.00000     0.00000     0.00000
   -62.68053     0.00000     0.00000     0.00000     0.00000
   -62.66953     0.00000     0.00000     0.00000     0.00000
   -62.65753     0.00000     0.00000     0.00000     0.00000
   -62.64553     0.00000     0.00000     0.00000     0.00000
   -62.63353     0.00000     0.00000     0.00000     0.00000
   -62.62153     0.00000     0.00000     0.00000     0.00000
   -62.60953     0.00000     0.00000     0.00000     0.00000
   -62.59753     0.00000     0.00000     0.00000     0.00000
   -62.58653     0.00000     0.00000     0.00000     0.00000
   -62.57453     0.00000     0.00000     0.00000     0.00000
   -62.56253     0.00000     0.00000     0.00000     0.00000
   -62.55053     0.00000     0.00000     0.00000     0.00000
   -62.53853     0.00000     0.00000     0.00000     0.00000
   -62.52653     0.00000     0.00000     0.00000     0.00000
   -62.51453     0.00000     0.00000     0.00000     0.00000
   -62.50353     0.00000     0.00000     0.00000     0.00000
