     #Energy       W_all      Mo_all      Ir_all      Ti_all
   -42.74582     0.00000     0.00000     0.00000     0.00000
   -42.73582     0.00000     0.00000     0.00000     0.00000
   -42.72482     0.00000     0.00000     0.00000     0.00000
   -42.71382     0.00000     0.00000     0.00000     0.00000
   -42.70382     0.00000     0.00000     0.00000     0.00000
   -42.69282     0.00000     0.00000     0.00000     0.00000
   -42.68182     0.00000     0.00000     0.00000     0.00000
   -42.67182     0.00000     0.00000     0.00000     0.00000
   -42.66082     0.00000     0.00000     0.00000     0.00000
   -42.64982     0.00000     0.00000     0.00000     0.00000
   -42.63982     0.00000     0.00000     0.00000     0.00000
   -42.62882     0.00000     0.00000     0.00000     0.00000
   -42.61782     0.00000     0.00000     0.00000     0.00000
   -42.60782     0.00000     0.00000     0.00000     0.00000
   -42.59682     0.00000     0.00000     0.00000     0.00000
   -42.58582     0.00000     0.00000     0.00000     0.00000
   -42.57482     0.00000     0.00000     0.00000     0.00000
   -42.56482     0.00000     0.00000     0.00000     0.00000
   -42.55382     0.00000     0.00000     0.00000     0.00000
   -42.54282     0.00000     0.00000     0.00000     0.00000
   -42.53282     0.00000     0.00000     0.00000     0.00000
   -42.52182     0.00000     0.00000     0.00000     0.00000
   -42.51082     0.00000     0.00000     0.00000     0.00000
   -42.50082     0.00000     0.00000     0.00000     0.00000
   -42.48982     0.00000     0.00000     0.00000     0.00000
   -42.47882     0.00000     0.00000     0.00000     0.00000
   -42.46882     0.00000     0.00000     0.00000     0.00000
   -42.45782     0.00000     0.00000     0.00000     0.00000
   -42.44682     0.00000     0.00000     0.00000     0.00000
   -42.43582     0.00000     0.00000     0.00000     0.00000
   -42.42582     0.00000     0.00000     0.00000     0.00000
   -42.41482     0.00000     0.00000     0.00000     0.00000
   -42.40382     0.00000     0.00000     0.00000     0.00000
   -42.39382     0.00000     0.00000     0.00000     0.00000
   -42.38282     0.00000     0.00000     0.00000     0.00000
   -42.37182     0.00000     0.00000     0.00000     0.00000
   -42.36182     0.00000     0.00000     0.00000     0.00000
   -42.35082     0.00000     0.00000     0.00000     0.00000
   -42.33982     0.00000     0.00000     0.00000     0.00000
   -42.32982     0.00000     0.00000     0.00000     0.00000
   -42.31882     0.00000     0.00000     0.00000     0.00000
   -42.30782     0.00000     0.00000     0.00000     0.00000
   -42.29682     0.00000     0.00000     0.00000     0.00000
   -42.28682     0.00000     0.00000     0.00000     0.00000
   -42.27582     0.00000     0.00000     0.00000     0.00000
   -42.26482     0.00000     0.00000     0.00000     0.00000
   -42.25482     0.00000     0.00000     0.00000     0.00000
   -42.24382     0.00000     0.00000     0.00000     0.00000
   -42.23282     0.00000     0.00000     0.00000     0.00000
   -42.22282     0.00000     0.00000     0.00000     0.00000
   -42.21182     0.00000     0.00000     0.00000     0.00000
   -42.20082     0.00000     0.00000     0.00000     0.00000
   -42.19082     0.00000     0.00000     0.00000     0.00000
   -42.17982     0.00000     0.00000     0.00000     0.00000
   -42.16882     0.00000     0.00000     0.00000     0.00000
   -42.15782     0.00000     0.00000     0.00000     0.00000
   -42.14782     0.00000     0.00000     0.00000     0.00000
   -42.13682     0.00000     0.00000     0.00000     0.00000
   -42.12582     0.00000     0.00000     0.00000     0.00000
   -42.11582     0.00000     0.00000     0.00000     0.00000
   -42.10482     0.00000     0.00000     0.00000     0.00000
   -42.09382     0.00000     0.00000     0.00000     0.00000
   -42.08382     0.00000     0.00000     0.00000     0.00000
   -42.07282     0.00000     0.00000     0.00000     0.00000
   -42.06182     0.00000     0.00000     0.00000     0.00000
   -42.05182     0.00000     0.00000     0.00000     0.00000
   -42.04082     0.00000     0.00000     0.00000     0.00000
   -42.02982     0.00000     0.00000     0.00000     0.00000
   -42.01882     0.00000     0.00000     0.00000     0.00000
   -42.00882     0.00000     0.00000     0.00000     0.00000
   -41.99782     0.00000     0.00000     0.00000     0.00000
   -41.98682     0.00000     0.00000     0.00000     0.00000
   -41.97682     0.00000     0.00000     0.00000     0.00000
   -41.96582     0.00000     0.00000     0.00000     0.00000
   -41.95482     0.00000     0.00000     0.00000     0.00000
   -41.94482     0.00000     0.00000     0.00000     0.00000
   -41.93382     0.00000     0.00000     0.00000     0.00000
   -41.92282     0.00000     0.00000     0.00000     0.00000
   -41.91282     0.00000     0.00000     0.00000     0.00000
   -41.90182     0.00000     0.00000     0.00000     0.00000
   -41.89082     0.00000     0.00000     0.00000     0.00000
   -41.87982     0.00000     0.00000     0.00000     0.00000
   -41.86982     0.00000     0.00000     0.00000     0.00000
   -41.85882     0.00000     0.00000     0.00000     0.00000
   -41.84782     0.00000     0.00000     0.00000     0.00000
   -41.83782     0.00000     0.00000     0.00000     0.00000
   -41.82682     0.00000     0.00000     0.00000     0.00000
   -41.81582     0.00000     0.00000     0.00000     0.00000
   -41.80582     0.00000     0.00000     0.00000     0.00000
   -41.79482     0.00000     0.00000     0.00000     0.00000
   -41.78382     0.00000     0.00000     0.00000     0.00000
   -41.77382     0.00000     0.00000     0.00000     0.00000
   -41.76282     0.00000     0.00000     0.00000     0.00000
   -41.75182     0.00000     0.00000     0.00000     0.00000
   -41.74182     0.00000     0.00000     0.00000     0.00000
   -41.73082     0.00000     0.00000     0.00000     0.00000
   -41.71982     0.00000     0.00000     0.00000     0.00000
   -41.70882     0.00000     0.00000     0.00000     0.00000
   -41.69882     0.00000     0.00000     0.00000     0.00000
   -41.68782     0.00000     0.00000     0.00000     0.00000
   -41.67682     0.00000     0.00000     0.00000     0.00000
   -41.66682     0.00000     0.00000     0.00000     0.00000
   -41.65582     0.00000     0.00000     0.00000     0.00000
   -41.64482     0.00000     0.00000     0.00000     0.00000
   -41.63482     0.00000     0.00000     0.00000     0.00000
   -41.62382     0.00000     0.00000     0.00000     0.00000
   -41.61282     0.00000     0.00000     0.00000     0.00000
   -41.60282     0.00000     0.00000     0.00000     0.00000
   -41.59182     0.00000     0.00000     0.00000     0.00000
   -41.58082     0.00000     0.00000     0.00000     0.00000
   -41.56982     0.00000     0.00000     0.00000     0.00000
   -41.55982     0.00000     0.00000     0.00000     0.00000
   -41.54882     0.00000     0.00000     0.00000     0.00000
   -41.53782     0.00000     0.00000     0.00000     0.00000
   -41.52782     0.00000     0.00000     0.00000     0.00000
   -41.51682     0.00000     0.00000     0.00000     0.00000
   -41.50582     0.00000     0.00000     0.00000     0.00000
   -41.49582     0.00000     0.00000     0.00000     0.00000
   -41.48482     0.00000     0.00000     0.00000     0.00000
   -41.47382     0.00000     0.00000     0.00000     0.00000
   -41.46382     0.00000     0.00000     0.00000     0.00000
   -41.45282     0.00000     0.00000     0.00000     0.00000
   -41.44182     0.00000     0.00000     0.00000     0.00000
   -41.43082     0.00000     0.00000     0.00000     0.00000
   -41.42082     0.00000     0.00000     0.00000     0.00000
   -41.40982     0.00000     0.00000     0.00000     0.00000
   -41.39882     0.00000     0.00000     0.00000     0.00000
   -41.38882     0.00000     0.00000     0.00000     0.00000
   -41.37782     0.00000     0.00000     0.00000     0.00000
   -41.36682     0.00000     0.00000     0.00000     0.00000
   -41.35682     0.00000     0.00000     0.00000     0.00000
   -41.34582     0.00000     0.00000     0.00000     0.00000
   -41.33482     0.00000     0.00000     0.00000     0.00000
   -41.32482     0.00000     0.00000     0.00000     0.00000
   -41.31382     0.00000     0.00000     0.00000     0.00000
   -41.30282     0.00000     0.00000     0.00000     0.00000
   -41.29182     0.00000     0.00000     0.00000     0.00000
   -41.28182     0.00000     0.00000     0.00000     0.00000
   -41.27082     0.00000     0.00000     0.00000     0.00000
   -41.25982     0.00000     0.00000     0.00000     0.00000
   -41.24982     0.00000     0.00000     0.00000     0.00000
   -41.23882     0.00000     0.00000     0.00000     0.00000
   -41.22782     0.00000     0.00000     0.00000     0.00000
   -41.21782     0.00000     0.00000     0.00000     0.00000
   -41.20682     0.00000     0.00000     0.00000     0.00000
   -41.19582     0.00000     0.00000     0.00000     0.00000
   -41.18582     0.00000     0.00000     0.00000     0.00000
   -41.17482     0.00000     0.00000     0.00000     0.00000
   -41.16382     0.00000     0.00000     0.00000     0.00000
   -41.15282     0.00000     0.00000     0.00000     0.00000
   -41.14282     0.00000     0.00000     0.00000     0.00000
   -41.13182     0.00000     0.00000     0.00000     0.00000
   -41.12082     0.00000     0.00000     0.00000     0.00000
   -41.11082     0.00000     0.00000     0.00000     0.00000
   -41.09982     0.00000     0.00000     0.00000     0.00000
   -41.08882     0.00000     0.00000     0.00000     0.00000
   -41.07882     0.00000     0.00000     0.00000     0.00000
   -41.06782     0.00000     0.00000     0.00000     0.00000
   -41.05682     0.00000     0.00000     0.00000     0.00000
   -41.04682     0.00000     0.00000     0.00000     0.00000
   -41.03582     0.00000     0.00000     0.00000     0.00000
   -41.02482     0.00000     0.00000     0.00000     0.00000
   -41.01382     0.00000     0.00000     0.00000     0.00000
   -41.00382     0.00000     0.00000     0.00000     0.00000
   -40.99282     0.00000     0.00000     0.00000     0.00000
   -40.98182     0.00000     0.00000     0.00000     0.00000
   -40.97182     0.00000     0.00000     0.00000     0.00000
   -40.96082     0.00000     0.00000     0.00000     0.00000
   -40.94982     0.00000     0.00000     0.00000     0.00000
   -40.93982     0.00000     0.00000     0.00000     0.00000
   -40.92882     0.00000     0.00000     0.00000     0.00000
   -40.91782     0.00000     0.00000     0.00000     0.00000
   -40.90782     0.00000     0.00000     0.00000     0.00000
   -40.89682     0.00000     0.00000     0.00000     0.00000
   -40.88582     0.00000     0.00000     0.00000     0.00000
   -40.87482     0.00000     0.00000     0.00000     0.00000
   -40.86482     0.00000     0.00000     0.00000     0.00000
   -40.85382     0.00000     0.00000     0.00000     0.00000
   -40.84282     0.00000     0.00000     0.00000     0.00000
   -40.83282     0.00000     0.00000     0.00000     0.00000
   -40.82182     0.00000     0.00000     0.00000     0.00000
   -40.81082     0.00000     0.00000     0.00000     0.00000
   -40.80082     0.00000     0.00000     0.00000     0.00000
   -40.78982     0.00000     0.00000     0.00000     0.00000
   -40.77882     0.00000     0.00000     0.00000     0.00000
   -40.76882     0.00000     0.00000     0.00000     0.00000
   -40.75782     0.00000     0.00000     0.00000     0.00000
   -40.74682     0.00000     0.00000     0.00000     0.00000
   -40.73682     0.00000     0.00000     0.00000     0.00000
   -40.72582     0.00000     0.00000     0.00000     0.00000
   -40.71482     0.00000     0.00000     0.00000     0.00000
   -40.70382     0.00000     0.00000     0.00000     0.00000
   -40.69382     0.00000     0.00000     0.00000     0.00000
   -40.68282     0.00000     0.00000     0.00000     0.00000
   -40.67182     0.00000     0.00000     0.00000     0.00000
   -40.66182     0.00000     0.00000     0.00000     0.00000
   -40.65082     0.00000     0.00000     0.00000     0.00000
   -40.63982     0.00000     0.00000     0.00000     0.00000
   -40.62982     0.00000     0.00000     0.00000     0.00000
   -40.61882     0.00000     0.00000     0.00000     0.00000
   -40.60782     0.00000     0.00000     0.00000     0.00000
   -40.59782     0.00000     0.00000     0.00000     0.00000
   -40.58682     0.00000     0.00000     0.00000     0.00000
   -40.57582     0.00000     0.00000     0.00000     0.00000
   -40.56482     0.00000     0.00000     0.00000     0.00000
   -40.55482     0.00000     0.00000     0.00000     0.00000
   -40.54382     0.00000     0.00000     0.00000     0.00000
   -40.53282     0.00000     0.00000     0.00000     0.00000
   -40.52282     0.00000     0.00000     0.00000     0.00000
   -40.51182     0.00000     0.00000     0.00000     0.00000
   -40.50082     0.00000     0.00000     0.00000     0.00000
   -40.49082     0.00000     0.00000     0.00000     0.00000
   -40.47982     0.00000     0.00000     0.00000     0.00000
   -40.46882     0.00000     0.00000     0.00000     0.00000
   -40.45882     0.00000     0.00000     0.00000     0.00000
   -40.44782     0.00000     0.00000     0.00000     0.00000
   -40.43682     0.00000     0.00000     0.00000     0.00000
   -40.42582     0.00000     0.00000     0.00000     0.00000
   -40.41582     0.00000     0.00000     0.00000     0.00000
   -40.40482     0.00000     0.00000     0.00000     0.00000
   -40.39382     0.00000     0.00000     0.00000     0.00000
   -40.38382     0.00000     0.00000     0.00000     0.00000
   -40.37282     0.00000     0.00000     0.00000     0.00000
   -40.36182     0.00000     0.00000     0.00000     0.00000
   -40.35182     0.00000     0.00000     0.00000     0.00000
   -40.34082     0.00000     0.00000     0.00000     0.00000
   -40.32982     0.00000     0.00000     0.00000     0.00000
   -40.31982     0.00000     0.00000     0.00000     0.00000
   -40.30882     0.00000     0.00000     0.00000     0.00000
   -40.29782     0.00000     0.00000     0.00000     0.00000
   -40.28682     0.00000     0.00000     0.00000     0.00000
   -40.27682     0.00000     0.00000     0.00000     0.00000
   -40.26582     0.00000     0.00000     0.00000     0.00000
   -40.25482     0.00000     0.00000     0.00000     0.00000
   -40.24482     0.00000     0.00000     0.00000     0.00000
   -40.23382     0.00000     0.00000     0.00000     0.00000
   -40.22282     0.00000     0.00000     0.00000     0.00000
   -40.21282     0.00000     0.00000     0.00000     0.00000
   -40.20182     0.00000     0.00000     0.00000     0.00000
   -40.19082     0.00000     0.00000     0.00000     0.00000
   -40.18082     0.00000     0.00000     0.00000     0.00000
   -40.16982     0.00000     0.00000     0.00000     0.00000
   -40.15882     0.00000     0.00000     0.00000     0.00000
   -40.14782     0.00000     0.00000     0.00000     0.00000
   -40.13782     0.00000     0.00000     0.00000     0.00000
   -40.12682     0.00000     0.00000     0.00000     0.00000
   -40.11582     0.00000     0.00000     0.00000     0.00000
   -40.10582     0.00000     0.00000     0.00000     0.00000
   -40.09482     0.00000     0.00000     0.00000     0.00000
   -40.08382     0.00000     0.00000     0.00000     0.00000
   -40.07382     0.00000     0.00000     0.00000     0.00000
   -40.06282     0.00000     0.00000     0.00000     0.00000
   -40.05182     0.00000     0.00000     0.00000     0.00000
   -40.04182     0.00000     0.00000     0.00000     0.00000
   -40.03082     0.00000     0.00000     0.00000     0.00000
   -40.01982     0.00000     0.00000     0.00000     0.00000
   -40.00882     0.00000     0.00000     0.00000     0.00000
   -39.99882     0.00000     0.00000     0.00000     0.00000
   -39.98782     0.00000     0.00000     0.00000     0.00000
   -39.97682     0.00000     0.00000     0.00000     0.00000
   -39.96682     0.00000     0.00000     0.00000     0.00000
   -39.95582     0.00000     0.00000     0.00000     0.00000
   -39.94482     0.00000     0.00000     0.00000     0.00000
   -39.93482     0.00000     0.00000     0.00000     0.00000
   -39.92382     0.00000     0.00000     0.00000     0.00000
   -39.91282     0.00000     0.00000     0.00000     0.00000
   -39.90282     0.00000     0.00000     0.00000     0.00000
   -39.89182     0.00000     0.00000     0.00000     0.00000
   -39.88082     0.00000     0.00000     0.00000     0.00000
   -39.87082     0.00000     0.00000     0.00000     0.00000
   -39.85982     0.00000     0.00000     0.00000     0.00000
   -39.84882     0.00000     0.00000     0.00000     0.00000
   -39.83782     0.00000     0.00000     0.00000     0.00000
   -39.82782     0.00000     0.00000     0.00000     0.00000
   -39.81682     0.00000     0.00000     0.00000     0.00000
   -39.80582     0.00000     0.00000     0.00000     0.00000
   -39.79582     0.00000     0.00000     0.00000     0.00000
   -39.78482     0.00000     0.00000     0.00000     0.00000
   -39.77382     0.00000     0.00000     0.00000     0.00000
   -39.76382     0.00000     0.00000     0.00000     0.00000
   -39.75282     0.00000     0.00000     0.00000     0.00000
   -39.74182     0.00000     0.00000     0.00000     0.00000
   -39.73182     0.00000     0.00000     0.00000     0.00000
   -39.72082     0.00000     0.00000     0.00000     0.00000
   -39.70982     0.00000     0.00000     0.00000     0.00000
   -39.69882     0.00000     0.00000     0.00000     0.00000
   -39.68882     0.00000     0.00000     0.00000     0.00000
   -39.67782     0.00000     0.00000     0.00000     0.00000
   -39.66682     0.00000     0.00000     0.00000     0.00000
   -39.65682     0.00000     0.00000     0.00000     0.00000
   -39.64582     0.00000     0.00000     0.00000     0.00000
   -39.63482     0.00000     0.00000     0.00000     0.00000
   -39.62482     0.00000     0.00000     0.00000     0.00000
   -39.61382     0.00000     0.00000     0.00000     0.00000
   -39.60282     0.00000     0.00000     0.00000     0.00000
   -39.59282     0.00000     0.00000     0.00000     0.00000
   -39.58182     0.00000     0.00000     0.00000     0.00000
   -39.57082     0.00000     0.00000     0.00000     0.00000
   -39.55982     0.00000     0.00000     0.00000     0.00000
   -39.54982     0.00000     0.00000     0.00000     0.00000
   -39.53882     0.00000     0.00000     0.00000     0.00000
   -39.52782     0.00000     0.00000     0.00000     0.00000
   -39.51782     0.00000     0.00000     0.00000     0.00000
   -39.50682     0.00000     0.00000     0.00000     0.00000
   -39.49582     0.00000     0.00000     0.00000     0.00000
   -39.48582     0.00000     0.00000     0.00000     0.00000
   -39.47482     0.00000     0.00000     0.00000     0.00000
   -39.46382     0.00000     0.00000     0.00000     0.00000
   -39.45382     0.00000     0.00000     0.00000     0.00000
   -39.44282     0.00000     0.00000     0.00000     0.00000
   -39.43182     0.00000     0.00000     0.00000     0.00000
   -39.42082     0.00000     0.00000     0.00000     0.00000
   -39.41082     0.00000     0.00000     0.00000     0.00000
   -39.39982     0.00000     0.00000     0.00000     0.00000
   -39.38882     0.00000     0.00000     0.00000     0.00000
   -39.37882     0.00000     0.00000     0.00000     0.00000
   -39.36782     0.00000     0.00000     0.00000     0.00000
   -39.35682     0.00000     0.00000     0.00000     0.00000
   -39.34682     0.00000     0.00000     0.00000     0.00000
   -39.33582     0.00000     0.00000     0.00000     0.00000
   -39.32482     0.00000     0.00000     0.00000     0.00000
   -39.31482     0.00000     0.00000     0.00000     0.00000
   -39.30382     0.00000     0.00000     0.00000     0.00000
   -39.29282     0.00000     0.00000     0.00000     0.00000
   -39.28182     0.00000     0.00000     0.00000     0.00000
   -39.27182     0.00000     0.00000     0.00000     0.00000
   -39.26082     0.00000     0.00000     0.00000     0.00000
   -39.24982     0.00000     0.00000     0.00000     0.00000
   -39.23982     0.00000     0.00000     0.00000     0.00000
   -39.22882     0.00000     0.00000     0.00000     0.00000
   -39.21782     0.00000     0.00000     0.00000     0.00000
   -39.20782     0.00000     0.00000     0.00000     0.00000
   -39.19682     0.00000     0.00000     0.00000     0.00000
   -39.18582     0.00000     0.00000     0.00000     0.00000
   -39.17582     0.00000     0.00000     0.00000     0.00000
   -39.16482     0.00000     0.00000     0.00000     0.00000
   -39.15382     0.00000     0.00000     0.00000     0.00000
   -39.14282     0.00000     0.00000     0.00000     0.00000
   -39.13282     0.00000     0.00000     0.00000     0.00000
   -39.12182     0.00000     0.00000     0.00000     0.00000
   -39.11082     0.00000     0.00000     0.00000     0.00000
   -39.10082     0.00000     0.00000     0.00000     0.00000
   -39.08982     0.00000     0.00000     0.00000     0.00000
   -39.07882     0.00000     0.00000     0.00000     0.00000
   -39.06882     0.00000     0.00000     0.00000     0.00000
   -39.05782     0.00000     0.00000     0.00000     0.00000
   -39.04682     0.00000     0.00000     0.00000     0.00000
   -39.03682     0.00000     0.00000     0.00000     0.00000
   -39.02582     0.00000     0.00000     0.00000     0.00000
   -39.01482     0.00000     0.00000     0.00000     0.00000
   -39.00382     0.00000     0.00000     0.00000     0.00000
   -38.99382     0.00000     0.00000     0.00000     0.00000
   -38.98282     0.00000     0.00000     0.00000     0.00000
   -38.97182     0.00000     0.00000     0.00000     0.00000
   -38.96182     0.00000     0.00000     0.00000     0.00000
   -38.95082     0.00000     0.00000     0.00000     0.00000
   -38.93982     0.00000     0.00000     0.00000     0.00000
   -38.92982     0.00000     0.00000     0.00000     0.00000
   -38.91882     0.00000     0.00000     0.00000     0.00000
   -38.90782     0.00000     0.00000     0.00000     0.00000
   -38.89782     0.00000     0.00000     0.00000     0.00000
   -38.88682     0.00000     0.00000     0.00000     0.00000
   -38.87582     0.00000     0.00000     0.00000     0.00000
   -38.86582     0.00000     0.00000     0.00000     0.00000
   -38.85482     0.00000     0.00000     0.00000     0.00000
   -38.84382     0.00000     0.00000     0.00000     0.00000
   -38.83282     0.00000     0.00000     0.00000     0.00000
   -38.82282     0.00000     0.00000     0.00000     0.00000
   -38.81182     0.00000     0.00000     0.00000     0.00000
   -38.80082     0.00000     0.00000     0.00000     0.00000
   -38.79082     0.00000     0.00000     0.00000     0.00000
   -38.77982     0.00000     0.00000     0.00000     0.00000
   -38.76882     0.00000     0.00000     0.00000     0.00000
   -38.75882     0.00000     0.00000     0.00000     0.00000
   -38.74782     0.00000     0.00000     0.00000     0.00000
   -38.73682     0.00000     0.00000     0.00000     0.00000
   -38.72682   182.39207     0.58287     0.06534     0.03049
   -38.71582     0.00000     0.00000     0.00000     0.00000
   -38.70482     0.00000     0.00000     0.00000     0.00000
   -38.69382   182.57494     0.43141     0.06341     0.07765
   -38.68382     0.00000     0.00000     0.00000     0.00000
   -38.67282     0.00000     0.00000     0.00000     0.00000
   -38.66182   182.56481     0.42456     0.12882     0.01372
   -38.65182     0.00000     0.00000     0.00000     0.00000
   -38.64082     0.00000     0.00000     0.00000     0.00000
   -38.62982     0.00000     0.00000     0.00000     0.00000
   -38.61982     0.00000     0.00000     0.00000     0.00000
   -38.60882     0.00000     0.00000     0.00000     0.00000
   -38.59782     0.00000     0.00000     0.00000     0.00000
   -38.58782   295.96227     1.34203     0.10971     0.08212
   -38.57682    22.81151     0.09448     0.00861     0.00587
   -38.56582   182.23055     0.97276     0.07492     0.05279
   -38.55482   169.11385     0.75077     0.08174     0.03506
   -38.54482    63.34652     0.25555     0.03158     0.01431
   -38.53382   182.61210     0.86768     0.10881     0.03010
   -38.52282   163.19416     0.62231     0.15050     0.02887
   -38.51282   127.01121     0.44617     0.14634     0.02148
   -38.50182   141.67370     0.58328     0.15220     0.03676
   -38.49082   166.27979     0.64872     0.16201     0.04006
   -38.48082   187.11069     0.89153     0.23000     0.06773
   -38.46982   325.72022     1.59122     0.27726     0.12286
   -38.45882    93.93775     0.41295     0.08410     0.03757
   -38.44882   554.36138     2.52655     0.45488     0.19676
   -38.43782    33.60101     0.14615     0.02932     0.01145
   -38.42682  1228.67208     5.96523     1.34779     0.22404
   -38.41582   446.30535     3.08923     0.24825     0.14752
   -38.40582   304.79409     2.07172     0.10899     0.13138
   -38.39482   141.47740     0.98617     0.05074     0.05156
   -38.38382   167.09556     1.31457     0.05865     0.04738
   -38.37382   144.31114     0.71933     0.07742     0.06148
   -38.36282   688.76689     2.92566     0.36876     0.34425
   -38.35182   291.98275     0.98252     0.18033     0.13308
   -38.34182     5.09904     0.01726     0.00302     0.00208
   -38.33082   149.85237     0.72484     0.04364     0.09175
   -38.31982   133.33924     0.77847     0.04746     0.07865
   -38.30982   166.78716     1.01016     0.05884     0.10331
   -38.29882   257.19058     2.00723     0.14898     0.18692
   -38.28782     0.00000     0.00000     0.00000     0.00000
   -38.27682   264.06516     2.38436     0.08010     0.13614
   -38.26682   149.01262     1.55789     0.03552     0.06614
   -38.25582   295.67520     2.88445     0.05920     0.12891
   -38.24482   229.10953     1.99502     0.05221     0.09139
   -38.23482    91.49985     0.65657     0.02360     0.03634
   -38.22382   536.73532     3.33478     0.24801     0.22923
   -38.21282   316.77215     1.68317     0.11414     0.16468
   -38.20282   136.27490     0.80502     0.04553     0.07419
   -38.19182   199.86936     1.38106     0.05645     0.12918
   -38.18082     9.38400     0.05396     0.00160     0.00443
   -38.17082   181.79292     1.08239     0.04263     0.08747
   -38.15982   640.28917     3.47567     0.19897     0.32027
   -38.14882     9.63123     0.04919     0.00237     0.00452
   -38.13782     0.00000     0.00000     0.00000     0.00000
   -38.12782   183.57516     0.99271     0.08151     0.08849
   -38.11682     0.00000     0.00000     0.00000     0.00000
   -38.10582   472.38174     1.91740     0.29328     0.16386
   -38.09582   250.88966     1.00528     0.07268     0.22214
   -38.08482   207.57998     0.99046     0.07586     0.14201
   -38.07382   182.89975     1.49509     0.03087     0.15750
   -38.06382   299.68812     2.02277     0.04847     0.32907
   -38.05282   397.26802     2.12378     0.07900     0.17347
   -38.04182   329.53979     1.70280     0.03986     0.25437
   -38.03182    45.12713     0.21229     0.00578     0.03376
   -38.02082     0.00000     0.00000     0.00000     0.00000
   -38.00982   113.49639     0.50067     0.03081     0.06104
   -37.99982   496.29535     1.74305     0.18775     0.19920
   -37.98882    47.21910     0.18369     0.01178     0.02474
   -37.97782     0.00000     0.00000     0.00000     0.00000
   -37.96682   126.84798     0.35033     0.03710     0.09843
   -37.95682   165.25082     0.52677     0.04110     0.10755
   -37.94582   330.81083     1.80404     0.06106     0.09512
   -37.93482   144.89748     0.58273     0.01771     0.07003
   -37.92482     0.00000     0.00000     0.00000     0.00000
   -37.91382   191.37022     0.60582     0.02276     0.10095
   -37.90282    35.92102     0.11362     0.00414     0.01540
   -37.89282   184.71911     0.67735     0.01736     0.07355
   -37.88182     0.00000     0.00000     0.00000     0.00000
   -37.87082     0.00000     0.00000     0.00000     0.00000
   -37.86082     0.00000     0.00000     0.00000     0.00000
   -37.84982   302.57262     0.96308     0.02833     0.19486
   -37.83882   200.11462     0.60451     0.01828     0.13190
   -37.82782    87.33493     0.35635     0.00592     0.02577
   -37.81782   143.74731     0.56181     0.00871     0.04709
   -37.80682     0.00000     0.00000     0.00000     0.00000
   -37.79582   184.82405     0.50329     0.01400     0.11271
   -37.78582  1022.36653     3.16765     0.11613     0.49820
   -37.77482    61.33629     0.19272     0.00698     0.02924
   -37.76382     0.00000     0.00000     0.00000     0.00000
   -37.75382     0.00000     0.00000     0.00000     0.00000
   -37.74282     0.00000     0.00000     0.00000     0.00000
   -37.73182  1805.37058     7.22096     0.17475     0.26537
   -37.72182    22.26103     0.08829     0.00217     0.00330
   -37.71082     0.00000     0.00000     0.00000     0.00000
   -37.69982     0.00000     0.00000     0.00000     0.00000
   -37.68882     0.00000     0.00000     0.00000     0.00000
   -37.67882     0.00000     0.00000     0.00000     0.00000
   -37.66782     0.00000     0.00000     0.00000     0.00000
   -37.65682     0.00000     0.00000     0.00000     0.00000
   -37.64682     0.00000     0.00000     0.00000     0.00000
   -37.63582     0.00000     0.00000     0.00000     0.00000
   -37.62482     0.00000     0.00000     0.00000     0.00000
   -37.61482     0.00000     0.00000     0.00000     0.00000
   -37.60382     0.00000     0.00000     0.00000     0.00000
   -37.59282     0.00000     0.00000     0.00000     0.00000
   -37.58282     0.00000     0.00000     0.00000     0.00000
   -37.57182     0.00000     0.00000     0.00000     0.00000
   -37.56082     0.00000     0.00000     0.00000     0.00000
   -37.54982     0.00000     0.00000     0.00000     0.00000
   -37.53982     0.00000     0.00000     0.00000     0.00000
   -37.52882     0.00000     0.00000     0.00000     0.00000
   -37.51782     0.00000     0.00000     0.00000     0.00000
   -37.50782     0.00000     0.00000     0.00000     0.00000
   -37.49682     0.00000     0.00000     0.00000     0.00000
   -37.48582     0.00000     0.00000     0.00000     0.00000
   -37.47582     0.00000     0.00000     0.00000     0.00000
   -37.46482     0.00000     0.00000     0.00000     0.00000
   -37.45382     0.00000     0.00000     0.00000     0.00000
   -37.44382     0.00000     0.00000     0.00000     0.00000
   -37.43282     0.00000     0.00000     0.00000     0.00000
   -37.42182     0.00000     0.00000     0.00000     0.00000
   -37.41082     0.00000     0.00000     0.00000     0.00000
   -37.40082     0.00000     0.00000     0.00000     0.00000
   -37.38982     0.00000     0.00000     0.00000     0.00000
   -37.37882     0.00000     0.00000     0.00000     0.00000
   -37.36882     0.00000     0.00000     0.00000     0.00000
   -37.35782     0.00000     0.00000     0.00000     0.00000
   -37.34682     0.00000     0.00000     0.00000     0.00000
   -37.33682     0.00000     0.00000     0.00000     0.00000
   -37.32582     0.00000     0.00000     0.00000     0.00000
   -37.31482     0.00000     0.00000     0.00000     0.00000
   -37.30482     0.00000     0.00000     0.00000     0.00000
   -37.29382     0.00000     0.00000     0.00000     0.00000
   -37.28282     0.00000     0.00000     0.00000     0.00000
   -37.27182     0.00000     0.00000     0.00000     0.00000
   -37.26182     0.00000     0.00000     0.00000     0.00000
   -37.25082     0.00000     0.00000     0.00000     0.00000
   -37.23982     0.00000     0.00000     0.00000     0.00000
   -37.22982     0.00000     0.00000     0.00000     0.00000
