     #Energy       W_all      Mo_all      Rh_all      Zr_all
   -36.63915     0.00000     0.00000     0.00000     0.00000
   -36.62815     0.00000     0.00000     0.00000     0.00000
   -36.61715     0.00000     0.00000     0.00000     0.00000
   -36.60715     0.00000     0.00000     0.00000     0.00000
   -36.59615     0.00000     0.00000     0.00000     0.00000
   -36.58515     0.00000     0.00000     0.00000     0.00000
   -36.57415     0.00000     0.00000     0.00000     0.00000
   -36.56415     0.00000     0.00000     0.00000     0.00000
   -36.55315     0.00000     0.00000     0.00000     0.00000
   -36.54215     0.00000     0.00000     0.00000     0.00000
   -36.53115     0.00000     0.00000     0.00000     0.00000
   -36.52115     0.00000     0.00000     0.00000     0.00000
   -36.51015     0.00000     0.00000     0.00000     0.00000
   -36.49915     0.00000     0.00000     0.00000     0.00000
   -36.48915     0.00000     0.00000     0.00000     0.00000
   -36.47815     0.00000     0.00000     0.00000     0.00000
   -36.46715     0.00000     0.00000     0.00000     0.00000
   -36.45615     0.00000     0.00000     0.00000     0.00000
   -36.44615     0.00000     0.00000     0.00000     0.00000
   -36.43515     0.00000     0.00000     0.00000     0.00000
   -36.42415     0.00000     0.00000     0.00000     0.00000
   -36.41315     0.00000     0.00000     0.00000     0.00000
   -36.40315     0.00000     0.00000     0.00000     0.00000
   -36.39215     0.00000     0.00000     0.00000     0.00000
   -36.38115     0.00000     0.00000     0.00000     0.00000
   -36.37015     0.00000     0.00000     0.00000     0.00000
   -36.36015     0.00000     0.00000     0.00000     0.00000
   -36.34915     0.00000     0.00000     0.00000     0.00000
   -36.33815     0.00000     0.00000     0.00000     0.00000
   -36.32815     0.00000     0.00000     0.00000     0.00000
   -36.31715     0.00000     0.00000     0.00000     0.00000
   -36.30615     0.00000     0.00000     0.00000     0.00000
   -36.29515     0.00000     0.00000     0.00000     0.00000
   -36.28515     0.00000     0.00000     0.00000     0.00000
   -36.27415     0.00000     0.00000     0.00000     0.00000
   -36.26315     0.00000     0.00000     0.00000     0.00000
   -36.25215     0.00000     0.00000     0.00000     0.00000
   -36.24215     0.00000     0.00000     0.00000     0.00000
   -36.23115     0.00000     0.00000     0.00000     0.00000
   -36.22015     0.00000     0.00000     0.00000     0.00000
   -36.21015     0.00000     0.00000     0.00000     0.00000
   -36.19915     0.00000     0.00000     0.00000     0.00000
   -36.18815     0.00000     0.00000     0.00000     0.00000
   -36.17715     0.00000     0.00000     0.00000     0.00000
   -36.16715     0.00000     0.00000     0.00000     0.00000
   -36.15615     0.00000     0.00000     0.00000     0.00000
   -36.14515     0.00000     0.00000     0.00000     0.00000
   -36.13415     0.00000     0.00000     0.00000     0.00000
   -36.12415     0.00000     0.00000     0.00000     0.00000
   -36.11315     0.00000     0.00000     0.00000     0.00000
   -36.10215     0.00000     0.00000     0.00000     0.00000
   -36.09215     0.00000     0.00000     0.00000     0.00000
   -36.08115     0.00000     0.00000     0.00000     0.00000
   -36.07015     0.00000     0.00000     0.00000     0.00000
   -36.05915     0.00000     0.00000     0.00000     0.00000
   -36.04915     0.00000     0.00000     0.00000     0.00000
   -36.03815     0.00000     0.00000     0.00000     0.00000
   -36.02715     0.00000     0.00000     0.00000     0.00000
   -36.01615     0.00000     0.00000     0.00000     0.00000
   -36.00615     0.00000     0.00000     0.00000     0.00000
   -35.99515     0.00000     0.00000     0.00000     0.00000
   -35.98415     0.00000     0.00000     0.00000     0.00000
   -35.97415     0.00000     0.00000     0.00000     0.00000
   -35.96315     0.00000     0.00000     0.00000     0.00000
   -35.95215     0.00000     0.00000     0.00000     0.00000
   -35.94115     0.00000     0.00000     0.00000     0.00000
   -35.93115     0.00000     0.00000     0.00000     0.00000
   -35.92015     0.00000     0.00000     0.00000     0.00000
   -35.90915     0.00000     0.00000     0.00000     0.00000
   -35.89815     0.00000     0.00000     0.00000     0.00000
   -35.88815     0.00000     0.00000     0.00000     0.00000
   -35.87715     0.00000     0.00000     0.00000     0.00000
   -35.86615     0.00000     0.00000     0.00000     0.00000
   -35.85515     0.00000     0.00000     0.00000     0.00000
   -35.84515     0.00000     0.00000     0.00000     0.00000
   -35.83415     0.00000     0.00000     0.00000     0.00000
   -35.82315     0.00000     0.00000     0.00000     0.00000
   -35.81315     0.00000     0.00000     0.00000     0.00000
   -35.80215     0.00000     0.00000     0.00000     0.00000
   -35.79115     0.00000     0.00000     0.00000     0.00000
   -35.78015     0.00000     0.00000     0.00000     0.00000
   -35.77015     0.00000     0.00000     0.00000     0.00000
   -35.75915     0.00000     0.00000     0.00000     0.00000
   -35.74815     0.00000     0.00000     0.00000     0.00000
   -35.73715     0.00000     0.00000     0.00000     0.00000
   -35.72715     0.00000     0.00000     0.00000     0.00000
   -35.71615     0.00000     0.00000     0.00000     0.00000
   -35.70515     0.00000     0.00000     0.00000     0.00000
   -35.69515     0.00000     0.00000     0.00000     0.00000
   -35.68415     0.00000     0.00000     0.00000     0.00000
   -35.67315     0.00000     0.00000     0.00000     0.00000
   -35.66215     0.00000     0.00000     0.00000     0.00000
   -35.65215     0.00000     0.00000     0.00000     0.00000
   -35.64115     0.00000     0.00000     0.00000     0.00000
   -35.63015     0.00000     0.00000     0.00000     0.00000
   -35.61915     0.00000     0.00000     0.00000     0.00000
   -35.60915     0.00000     0.00000     0.00000     0.00000
   -35.59815     0.00000     0.00000     0.00000     0.00000
   -35.58715     0.00000     0.00000     0.00000     0.00000
   -35.57715     0.00000     0.00000     0.00000     0.00000
   -35.56615     0.00000     0.00000     0.00000     0.00000
   -35.55515     0.00000     0.00000     0.00000     0.00000
   -35.54415     0.00000     0.00000     0.00000     0.00000
   -35.53415     0.00000     0.00000     0.00000     0.00000
   -35.52315     0.00000     0.00000     0.00000     0.00000
   -35.51215     0.00000     0.00000     0.00000     0.00000
   -35.50115     0.00000     0.00000     0.00000     0.00000
   -35.49115     0.00000     0.00000     0.00000     0.00000
   -35.48015     0.60700    81.07387     0.00461     0.00899
   -35.46915     0.43857    66.95617     0.00365     0.00784
   -35.45915     0.38255    70.40824     0.00374     0.00868
   -35.44815     0.03169     6.42579     0.00032     0.00081
   -35.43715     2.13868   446.65582     0.04839     0.04146
   -35.42615     0.45948    62.41552     0.00876     0.01266
   -35.41615     1.53562   224.36307     0.03305     0.05377
   -35.40515     0.00000     0.00000     0.00000     0.00000
   -35.39415     0.00000     0.00000     0.00000     0.00000
   -35.38315     0.32005    37.63296     0.00603     0.00914
   -35.37315     1.31552   167.14071     0.01950     0.04100
   -35.36215     0.23715    35.48745     0.00325     0.00791
   -35.35115     0.00000     0.00000     0.00000     0.00000
   -35.34015     0.31589    36.32534     0.00646     0.01169
   -35.33015     2.41533   250.26827     0.02288     0.06654
   -35.31915     1.13780   145.55787     0.01864     0.01762
   -35.30815     0.83173   102.30946     0.01594     0.01173
   -35.29815     0.00000     0.00000     0.00000     0.00000
   -35.28715     0.00000     0.00000     0.00000     0.00000
   -35.27615     0.85904    96.22196     0.01872     0.02051
   -35.26515     1.15323   115.46070     0.02255     0.02571
   -35.25515     0.36665    36.29480     0.00752     0.00809
   -35.24415     1.18318   181.85557     0.06805     0.02358
   -35.23315     1.30106   161.48849     0.04932     0.03613
   -35.22215     0.40854    41.41918     0.01096     0.00743
   -35.21215     0.00000     0.00000     0.00000     0.00000
   -35.20115     1.41665   188.79226     0.05065     0.02362
   -35.19015     0.74729    98.69433     0.02720     0.01401
   -35.18015     2.89546   391.54032     0.11778     0.07340
   -35.16915     0.18832    24.43675     0.00670     0.00546
   -35.15815     1.58513   224.67020     0.06266     0.07057
   -35.14715     0.47865    61.72560     0.01572     0.02189
   -35.13715     0.00000     0.00000     0.00000     0.00000
   -35.12615     2.94028   279.76354     0.11828     0.02523
   -35.11515     0.00847     0.84256     0.00032     0.00013
   -35.10415     1.30625   200.87887     0.04456     0.08990
   -35.09415     0.37446    60.10892     0.01145     0.02857
   -35.08315     0.06849     8.39809     0.00195     0.00158
   -35.07215     1.20171   162.79331     0.03654     0.04025
   -35.06215     0.52294    79.08104     0.02010     0.02297
   -35.05115     0.00000     0.00000     0.00000     0.00000
   -35.04015     1.09661   182.61187     0.05789     0.06524
   -35.02915     2.80469   326.59832     0.04756     0.13167
   -35.01915     0.26043    30.67288     0.00386     0.01112
   -35.00815     1.53978   191.37869     0.02356     0.06666
   -34.99715     0.98277   137.71732     0.01550     0.03941
   -34.98615     1.34324   190.69418     0.02436     0.07293
   -34.97615     2.97799   321.99637     0.02363     0.13186
   -34.96515     2.14132   192.47479     0.01299     0.05150
   -34.95415     3.44106   343.64675     0.02304     0.23594
   -34.94415     2.03793   212.13785     0.01079     0.11381
   -34.93315     0.20389    30.51124     0.00128     0.01376
   -34.92215     0.03855     7.13304     0.00056     0.00390
   -34.91115     1.29441   217.56571     0.02125     0.10766
   -34.90115     0.04098     7.35223     0.00081     0.00365
   -34.89015     0.00000     0.00000     0.00000     0.00000
   -34.87915     0.85147   183.40173     0.02545     0.14184
   -34.86815     1.67898   308.53502     0.04055     0.17312
   -34.85815     0.04255     7.93972     0.00104     0.00366
   -34.84715     1.10342   183.57104     0.01332     0.09288
   -34.83615     2.79770   423.68501     0.03112     0.23875
   -34.82515     0.09987    14.72043     0.00109     0.00802
   -34.81515     3.31393   383.00341     0.01622     0.11453
   -34.80415     1.06220   143.43765     0.00559     0.06552
   -34.79315     3.37205   471.32898     0.01617     0.37009
   -34.78315     0.18279    33.41650     0.00154     0.01258
   -34.77215     1.12780   262.82926     0.01236     0.10608
   -34.76115     1.05328   262.18163     0.01379     0.08284
   -34.75015     0.27257    73.15715     0.00343     0.02534
   -34.74015     0.00000     0.00000     0.00000     0.00000
   -34.72915     1.73701   310.12999     0.01798     0.09499
   -34.71815     0.06292    10.20870     0.00051     0.00356
   -34.70715     1.57084   342.58873     0.01532     0.07458
   -34.69715     1.07381   263.31324     0.01057     0.06881
   -34.68615     3.20895   962.39733     0.06666     0.29590
   -34.67515     0.03575    10.54574     0.00076     0.00334
   -34.66515     0.00000     0.00000     0.00000     0.00000
   -34.65415     0.39581   185.34942     0.01882     0.02133
   -34.64315     0.00000     0.00000     0.00000     0.00000
   -34.63215     0.00000     0.00000     0.00000     0.00000
   -34.62215     0.00000     0.00000     0.00000     0.00000
   -34.61115     0.56301   185.01963     0.01580     0.00923
   -34.60015     0.16828    91.52718     0.01090     0.01702
   -34.58915     0.08167    50.91929     0.00603     0.00658
   -34.57915     0.04578    30.91162     0.00372     0.00298
   -34.56815     0.00000     0.00000     0.00000     0.00000
   -34.55715     0.00000     0.00000     0.00000     0.00000
   -34.54715     0.00000     0.00000     0.00000     0.00000
   -34.53615     0.10301   112.72113     0.00852     0.00861
   -34.52515     0.10973   117.95522     0.01001     0.00662
   -34.51415     0.02895    30.96939     0.00269     0.00161
   -34.50415     0.00000     0.00000     0.00000     0.00000
   -34.49315     0.00000     0.00000     0.00000     0.00000
   -34.48215     0.00000     0.00000     0.00000     0.00000
   -34.47115     0.00000     0.00000     0.00000     0.00000
   -34.46115     0.00000     0.00000     0.00000     0.00000
   -34.45015     0.00000     0.00000     0.00000     0.00000
   -34.43915     0.00000     0.00000     0.00000     0.00000
   -34.42915     0.00000     0.00000     0.00000     0.00000
   -34.41815     0.00000     0.00000     0.00000     0.00000
   -34.40715     0.00000     0.00000     0.00000     0.00000
   -34.39615     0.00000     0.00000     0.00000     0.00000
   -34.38615     0.00000     0.00000     0.00000     0.00000
   -34.37515     0.00000     0.00000     0.00000     0.00000
   -34.36415     0.00000     0.00000     0.00000     0.00000
   -34.35315     0.00000     0.00000     0.00000     0.00000
   -34.34315     0.00000     0.00000     0.00000     0.00000
   -34.33215     0.00000     0.00000     0.00000     0.00000
   -34.32115     0.00000     0.00000     0.00000     0.00000
   -34.31015     0.00000     0.00000     0.00000     0.00000
   -34.30015     0.00000     0.00000     0.00000     0.00000
   -34.28915     0.00000     0.00000     0.00000     0.00000
   -34.27815     0.00000     0.00000     0.00000     0.00000
   -34.26815     0.00000     0.00000     0.00000     0.00000
   -34.25715     0.00000     0.00000     0.00000     0.00000
   -34.24615     0.00000     0.00000     0.00000     0.00000
   -34.23515     0.00000     0.00000     0.00000     0.00000
   -34.22515     0.00000     0.00000     0.00000     0.00000
   -34.21415     0.00000     0.00000     0.00000     0.00000
   -34.20315     0.00000     0.00000     0.00000     0.00000
   -34.19215     0.00000     0.00000     0.00000     0.00000
   -34.18215     0.00000     0.00000     0.00000     0.00000
   -34.17115     0.00000     0.00000     0.00000     0.00000
   -34.16015     0.00000     0.00000     0.00000     0.00000
   -34.15015     0.00000     0.00000     0.00000     0.00000
   -34.13915     0.00000     0.00000     0.00000     0.00000
   -34.12815     0.00000     0.00000     0.00000     0.00000
   -34.11715     0.00000     0.00000     0.00000     0.00000
   -34.10715     0.00000     0.00000     0.00000     0.00000
   -34.09615     0.00000     0.00000     0.00000     0.00000
   -34.08515     0.00000     0.00000     0.00000     0.00000
   -34.07415     0.00000     0.00000     0.00000     0.00000
   -34.06415     0.00000     0.00000     0.00000     0.00000
   -34.05315     0.00000     0.00000     0.00000     0.00000
   -34.04215     0.00000     0.00000     0.00000     0.00000
   -34.03215     0.00000     0.00000     0.00000     0.00000
   -34.02115     0.00000     0.00000     0.00000     0.00000
   -34.01015     0.00000     0.00000     0.00000     0.00000
   -33.99915     0.00000     0.00000     0.00000     0.00000
   -33.98915     0.00000     0.00000     0.00000     0.00000
   -33.97815     0.00000     0.00000     0.00000     0.00000
   -33.96715     0.00000     0.00000     0.00000     0.00000
   -33.95615     0.00000     0.00000     0.00000     0.00000
   -33.94615     0.00000     0.00000     0.00000     0.00000
   -33.93515     0.00000     0.00000     0.00000     0.00000
   -33.92415     0.00000     0.00000     0.00000     0.00000
   -33.91415     0.00000     0.00000     0.00000     0.00000
   -33.90315     0.00000     0.00000     0.00000     0.00000
   -33.89215     0.00000     0.00000     0.00000     0.00000
   -33.88115     0.00000     0.00000     0.00000     0.00000
   -33.87115     0.00000     0.00000     0.00000     0.00000
   -33.86015     0.00000     0.00000     0.00000     0.00000
   -33.84915     0.00000     0.00000     0.00000     0.00000
   -33.83815     0.00000     0.00000     0.00000     0.00000
   -33.82815     0.00000     0.00000     0.00000     0.00000
   -33.81715     0.00000     0.00000     0.00000     0.00000
   -33.80615     0.00000     0.00000     0.00000     0.00000
   -33.79515     0.00000     0.00000     0.00000     0.00000
   -33.78515     0.00000     0.00000     0.00000     0.00000
   -33.77415     0.00000     0.00000     0.00000     0.00000
   -33.76315     0.00000     0.00000     0.00000     0.00000
   -33.75315     0.00000     0.00000     0.00000     0.00000
   -33.74215     0.00000     0.00000     0.00000     0.00000
   -33.73115     0.00000     0.00000     0.00000     0.00000
   -33.72015     0.00000     0.00000     0.00000     0.00000
   -33.71015     0.00000     0.00000     0.00000     0.00000
   -33.69915     0.00000     0.00000     0.00000     0.00000
   -33.68815     0.00000     0.00000     0.00000     0.00000
   -33.67715     0.00000     0.00000     0.00000     0.00000
   -33.66715     0.00000     0.00000     0.00000     0.00000
   -33.65615     0.00000     0.00000     0.00000     0.00000
   -33.64515     0.00000     0.00000     0.00000     0.00000
   -33.63515     0.00000     0.00000     0.00000     0.00000
   -33.62415     0.00000     0.00000     0.00000     0.00000
   -33.61315     0.00000     0.00000     0.00000     0.00000
   -33.60215     0.00000     0.00000     0.00000     0.00000
   -33.59215     0.00000     0.00000     0.00000     0.00000
   -33.58115     0.00000     0.00000     0.00000     0.00000
   -33.57015     0.00000     0.00000     0.00000     0.00000
   -33.55915     0.00000     0.00000     0.00000     0.00000
   -33.54915     0.00000     0.00000     0.00000     0.00000
   -33.53815     0.00000     0.00000     0.00000     0.00000
   -33.52715     0.00000     0.00000     0.00000     0.00000
   -33.51715     0.00000     0.00000     0.00000     0.00000
   -33.50615     0.00000     0.00000     0.00000     0.00000
   -33.49515     0.00000     0.00000     0.00000     0.00000
   -33.48415     0.00000     0.00000     0.00000     0.00000
   -33.47415     0.00000     0.00000     0.00000     0.00000
   -33.46315     0.00000     0.00000     0.00000     0.00000
   -33.45215     0.00000     0.00000     0.00000     0.00000
   -33.44115     0.00000     0.00000     0.00000     0.00000
   -33.43115     0.00000     0.00000     0.00000     0.00000
   -33.42015     0.00000     0.00000     0.00000     0.00000
   -33.40915     0.00000     0.00000     0.00000     0.00000
   -33.39915     0.00000     0.00000     0.00000     0.00000
   -33.38815     0.00000     0.00000     0.00000     0.00000
   -33.37715     0.00000     0.00000     0.00000     0.00000
   -33.36615     0.00000     0.00000     0.00000     0.00000
   -33.35615     0.00000     0.00000     0.00000     0.00000
   -33.34515     0.00000     0.00000     0.00000     0.00000
   -33.33415     0.00000     0.00000     0.00000     0.00000
   -33.32315     0.00000     0.00000     0.00000     0.00000
   -33.31315     0.00000     0.00000     0.00000     0.00000
   -33.30215     0.00000     0.00000     0.00000     0.00000
   -33.29115     0.00000     0.00000     0.00000     0.00000
   -33.28015     0.00000     0.00000     0.00000     0.00000
   -33.27015     0.00000     0.00000     0.00000     0.00000
   -33.25915     0.00000     0.00000     0.00000     0.00000
   -33.24815     0.00000     0.00000     0.00000     0.00000
   -33.23815     0.00000     0.00000     0.00000     0.00000
   -33.22715     0.00000     0.00000     0.00000     0.00000
   -33.21615     0.00000     0.00000     0.00000     0.00000
   -33.20515     0.00000     0.00000     0.00000     0.00000
   -33.19515     0.00000     0.00000     0.00000     0.00000
   -33.18415     0.00000     0.00000     0.00000     0.00000
   -33.17315     0.00000     0.00000     0.00000     0.00000
   -33.16215     0.00000     0.00000     0.00000     0.00000
   -33.15215     0.00000     0.00000     0.00000     0.00000
   -33.14115     0.00000     0.00000     0.00000     0.00000
   -33.13015     0.00000     0.00000     0.00000     0.00000
   -33.12015     0.00000     0.00000     0.00000     0.00000
   -33.10915     0.00000     0.00000     0.00000     0.00000
   -33.09815     0.00000     0.00000     0.00000     0.00000
   -33.08715     0.00000     0.00000     0.00000     0.00000
   -33.07715     0.00000     0.00000     0.00000     0.00000
   -33.06615     0.00000     0.00000     0.00000     0.00000
   -33.05515     0.00000     0.00000     0.00000     0.00000
   -33.04415     0.00000     0.00000     0.00000     0.00000
   -33.03415     0.00000     0.00000     0.00000     0.00000
   -33.02315     0.00000     0.00000     0.00000     0.00000
   -33.01215     0.00000     0.00000     0.00000     0.00000
   -33.00215     0.00000     0.00000     0.00000     0.00000
   -32.99115     0.00000     0.00000     0.00000     0.00000
   -32.98015     0.00000     0.00000     0.00000     0.00000
   -32.96915     0.00000     0.00000     0.00000     0.00000
   -32.95915     0.00000     0.00000     0.00000     0.00000
   -32.94815     0.00000     0.00000     0.00000     0.00000
   -32.93715     0.00000     0.00000     0.00000     0.00000
   -32.92615     0.00000     0.00000     0.00000     0.00000
   -32.91615     0.00000     0.00000     0.00000     0.00000
   -32.90515     0.00000     0.00000     0.00000     0.00000
   -32.89415     0.00000     0.00000     0.00000     0.00000
   -32.88415     0.00000     0.00000     0.00000     0.00000
   -32.87315     0.00000     0.00000     0.00000     0.00000
   -32.86215     0.00000     0.00000     0.00000     0.00000
   -32.85115     0.00000     0.00000     0.00000     0.00000
   -32.84115     0.00000     0.00000     0.00000     0.00000
   -32.83015     0.00000     0.00000     0.00000     0.00000
   -32.81915     0.00000     0.00000     0.00000     0.00000
   -32.80815     0.00000     0.00000     0.00000     0.00000
   -32.79815     0.00000     0.00000     0.00000     0.00000
   -32.78715     0.00000     0.00000     0.00000     0.00000
   -32.77615     0.00000     0.00000     0.00000     0.00000
   -32.76515     0.00000     0.00000     0.00000     0.00000
   -32.75515     0.00000     0.00000     0.00000     0.00000
   -32.74415     0.00000     0.00000     0.00000     0.00000
   -32.73315     0.00000     0.00000     0.00000     0.00000
   -32.72315     0.00000     0.00000     0.00000     0.00000
   -32.71215     0.00000     0.00000     0.00000     0.00000
   -32.70115     0.00000     0.00000     0.00000     0.00000
   -32.69015     0.00000     0.00000     0.00000     0.00000
   -32.68015     0.00000     0.00000     0.00000     0.00000
   -32.66915     0.00000     0.00000     0.00000     0.00000
   -32.65815     0.00000     0.00000     0.00000     0.00000
   -32.64715     0.00000     0.00000     0.00000     0.00000
   -32.63715     0.00000     0.00000     0.00000     0.00000
   -32.62615     0.00000     0.00000     0.00000     0.00000
   -32.61515     0.00000     0.00000     0.00000     0.00000
   -32.60515     0.00000     0.00000     0.00000     0.00000
   -32.59415     0.00000     0.00000     0.00000     0.00000
   -32.58315     0.00000     0.00000     0.00000     0.00000
   -32.57215     0.00000     0.00000     0.00000     0.00000
   -32.56215     0.00000     0.00000     0.00000     0.00000
   -32.55115     0.00000     0.00000     0.00000     0.00000
   -32.54015     0.00000     0.00000     0.00000     0.00000
   -32.52915     0.00000     0.00000     0.00000     0.00000
   -32.51915     0.00000     0.00000     0.00000     0.00000
   -32.50815     0.00000     0.00000     0.00000     0.00000
   -32.49715     0.00000     0.00000     0.00000     0.00000
   -32.48715     0.00000     0.00000     0.00000     0.00000
   -32.47615     0.00000     0.00000     0.00000     0.00000
   -32.46515     0.00000     0.00000     0.00000     0.00000
   -32.45415     0.00000     0.00000     0.00000     0.00000
   -32.44415     0.00000     0.00000     0.00000     0.00000
   -32.43315     0.00000     0.00000     0.00000     0.00000
   -32.42215     0.00000     0.00000     0.00000     0.00000
   -32.41115     0.00000     0.00000     0.00000     0.00000
   -32.40115     0.00000     0.00000     0.00000     0.00000
   -32.39015     0.00000     0.00000     0.00000     0.00000
   -32.37915     0.00000     0.00000     0.00000     0.00000
   -32.36915     0.00000     0.00000     0.00000     0.00000
   -32.35815     0.00000     0.00000     0.00000     0.00000
   -32.34715     0.00000     0.00000     0.00000     0.00000
   -32.33615     0.00000     0.00000     0.00000     0.00000
   -32.32615     0.00000     0.00000     0.00000     0.00000
   -32.31515     0.00000     0.00000     0.00000     0.00000
   -32.30415     0.00000     0.00000     0.00000     0.00000
   -32.29315     0.00000     0.00000     0.00000     0.00000
   -32.28315     0.00000     0.00000     0.00000     0.00000
   -32.27215     0.00000     0.00000     0.00000     0.00000
   -32.26115     0.00000     0.00000     0.00000     0.00000
   -32.25015     0.00000     0.00000     0.00000     0.00000
   -32.24015     0.00000     0.00000     0.00000     0.00000
   -32.22915     0.00000     0.00000     0.00000     0.00000
   -32.21815     0.00000     0.00000     0.00000     0.00000
   -32.20815     0.00000     0.00000     0.00000     0.00000
   -32.19715     0.00000     0.00000     0.00000     0.00000
   -32.18615     0.00000     0.00000     0.00000     0.00000
   -32.17515     0.00000     0.00000     0.00000     0.00000
   -32.16515     0.00000     0.00000     0.00000     0.00000
   -32.15415     0.00000     0.00000     0.00000     0.00000
   -32.14315     0.00000     0.00000     0.00000     0.00000
   -32.13215     0.00000     0.00000     0.00000     0.00000
   -32.12215     0.00000     0.00000     0.00000     0.00000
   -32.11115     0.00000     0.00000     0.00000     0.00000
   -32.10015     0.00000     0.00000     0.00000     0.00000
   -32.09015     0.00000     0.00000     0.00000     0.00000
   -32.07915     0.00000     0.00000     0.00000     0.00000
   -32.06815     0.00000     0.00000     0.00000     0.00000
   -32.05715     0.00000     0.00000     0.00000     0.00000
   -32.04715     0.00000     0.00000     0.00000     0.00000
   -32.03615     0.00000     0.00000     0.00000     0.00000
   -32.02515     0.00000     0.00000     0.00000     0.00000
   -32.01415     0.00000     0.00000     0.00000     0.00000
   -32.00415     0.00000     0.00000     0.00000     0.00000
   -31.99315     0.00000     0.00000     0.00000     0.00000
   -31.98215     0.00000     0.00000     0.00000     0.00000
   -31.97215     0.00000     0.00000     0.00000     0.00000
   -31.96115     0.00000     0.00000     0.00000     0.00000
   -31.95015     0.00000     0.00000     0.00000     0.00000
   -31.93915     0.00000     0.00000     0.00000     0.00000
   -31.92915     0.00000     0.00000     0.00000     0.00000
   -31.91815     0.00000     0.00000     0.00000     0.00000
   -31.90715     0.00000     0.00000     0.00000     0.00000
   -31.89615     0.00000     0.00000     0.00000     0.00000
   -31.88615     0.00000     0.00000     0.00000     0.00000
   -31.87515     0.00000     0.00000     0.00000     0.00000
   -31.86415     0.00000     0.00000     0.00000     0.00000
   -31.85415     0.00000     0.00000     0.00000     0.00000
   -31.84315     0.00000     0.00000     0.00000     0.00000
   -31.83215     0.00000     0.00000     0.00000     0.00000
   -31.82115     0.00000     0.00000     0.00000     0.00000
   -31.81115     0.00000     0.00000     0.00000     0.00000
   -31.80015     0.00000     0.00000     0.00000     0.00000
   -31.78915     0.00000     0.00000     0.00000     0.00000
   -31.77815     0.00000     0.00000     0.00000     0.00000
   -31.76815     0.00000     0.00000     0.00000     0.00000
   -31.75715     0.00000     0.00000     0.00000     0.00000
   -31.74615     0.00000     0.00000     0.00000     0.00000
   -31.73515     0.00000     0.00000     0.00000     0.00000
   -31.72515     0.00000     0.00000     0.00000     0.00000
   -31.71415     0.00000     0.00000     0.00000     0.00000
   -31.70315     0.00000     0.00000     0.00000     0.00000
   -31.69315     0.00000     0.00000     0.00000     0.00000
   -31.68215     0.00000     0.00000     0.00000     0.00000
   -31.67115     0.00000     0.00000     0.00000     0.00000
   -31.66015     0.00000     0.00000     0.00000     0.00000
   -31.65015     0.00000     0.00000     0.00000     0.00000
   -31.63915     0.00000     0.00000     0.00000     0.00000
   -31.62815     0.00000     0.00000     0.00000     0.00000
   -31.61715     0.00000     0.00000     0.00000     0.00000
   -31.60715     0.00000     0.00000     0.00000     0.00000
   -31.59615     0.00000     0.00000     0.00000     0.00000
   -31.58515     0.00000     0.00000     0.00000     0.00000
   -31.57515     0.00000     0.00000     0.00000     0.00000
   -31.56415     0.00000     0.00000     0.00000     0.00000
   -31.55315     0.00000     0.00000     0.00000     0.00000
   -31.54215     0.00000     0.00000     0.00000     0.00000
   -31.53215     0.00000     0.00000     0.00000     0.00000
   -31.52115     0.00000     0.00000     0.00000     0.00000
   -31.51015     0.00000     0.00000     0.00000     0.00000
   -31.49915     0.00000     0.00000     0.00000     0.00000
   -31.48915     0.00000     0.00000     0.00000     0.00000
   -31.47815     0.00000     0.00000     0.00000     0.00000
   -31.46715     0.00000     0.00000     0.00000     0.00000
   -31.45715     0.00000     0.00000     0.00000     0.00000
   -31.44615     0.00000     0.00000     0.00000     0.00000
   -31.43515     0.00000     0.00000     0.00000     0.00000
   -31.42415     0.00000     0.00000     0.00000     0.00000
   -31.41415     0.00000     0.00000     0.00000     0.00000
   -31.40315     0.00000     0.00000     0.00000     0.00000
   -31.39215     0.00000     0.00000     0.00000     0.00000
   -31.38115     0.00000     0.00000     0.00000     0.00000
   -31.37115     0.00000     0.00000     0.00000     0.00000
   -31.36015     0.00000     0.00000     0.00000     0.00000
   -31.34915     0.00000     0.00000     0.00000     0.00000
   -31.33915     0.00000     0.00000     0.00000     0.00000
   -31.32815     0.00000     0.00000     0.00000     0.00000
   -31.31715     0.00000     0.00000     0.00000     0.00000
   -31.30615     0.00000     0.00000     0.00000     0.00000
   -31.29615     0.00000     0.00000     0.00000     0.00000
   -31.28515     0.00000     0.00000     0.00000     0.00000
   -31.27415     0.00000     0.00000     0.00000     0.00000
   -31.26315     0.00000     0.00000     0.00000     0.00000
   -31.25315     0.00000     0.00000     0.00000     0.00000
   -31.24215     0.00000     0.00000     0.00000     0.00000
   -31.23115     0.00000     0.00000     0.00000     0.00000
   -31.22015     0.00000     0.00000     0.00000     0.00000
   -31.21015     0.00000     0.00000     0.00000     0.00000
   -31.19915     0.00000     0.00000     0.00000     0.00000
   -31.18815     0.00000     0.00000     0.00000     0.00000
   -31.17815     0.00000     0.00000     0.00000     0.00000
   -31.16715     0.00000     0.00000     0.00000     0.00000
   -31.15615     0.00000     0.00000     0.00000     0.00000
   -31.14515     0.00000     0.00000     0.00000     0.00000
   -31.13515     0.00000     0.00000     0.00000     0.00000
   -31.12415     0.00000     0.00000     0.00000     0.00000
   -31.11315     0.00000     0.00000     0.00000     0.00000
   -31.10215     0.00000     0.00000     0.00000     0.00000
