     #Energy       W_all      Mo_all      Re_all      Zr_all
   -44.93940     0.00000     0.00000     0.00000     0.00000
   -44.92740     0.00000     0.00000     0.00000     0.00000
   -44.91540     0.00000     0.00000     0.00000     0.00000
   -44.90440     0.00000     0.00000     0.00000     0.00000
   -44.89240     0.00000     0.00000     0.00000     0.00000
   -44.88140     0.00000     0.00000     0.00000     0.00000
   -44.86940     0.00000     0.00000     0.00000     0.00000
   -44.85740     0.00000     0.00000     0.00000     0.00000
   -44.84640     0.00000     0.00000     0.00000     0.00000
   -44.83440     0.00000     0.00000     0.00000     0.00000
   -44.82340     0.00000     0.00000     0.00000     0.00000
   -44.81140     0.00000     0.00000     0.00000     0.00000
   -44.80040     0.00000     0.00000     0.00000     0.00000
   -44.78840     0.00000     0.00000     0.00000     0.00000
   -44.77640     0.00000     0.00000     0.00000     0.00000
   -44.76540     0.00000     0.00000     0.00000     0.00000
   -44.75340     0.00000     0.00000     0.00000     0.00000
   -44.74240     0.00000     0.00000     0.00000     0.00000
   -44.73040     0.00000     0.00000     0.00000     0.00000
   -44.71840     0.00000     0.00000     0.00000     0.00000
   -44.70740     0.00000     0.00000     0.00000     0.00000
   -44.69540     0.00000     0.00000     0.00000     0.00000
   -44.68440     0.00000     0.00000     0.00000     0.00000
   -44.67240     0.00000     0.00000     0.00000     0.00000
   -44.66140     0.00000     0.00000     0.00000     0.00000
   -44.64940     0.00000     0.00000     0.00000     0.00000
   -44.63740     0.00000     0.00000     0.00000     0.00000
   -44.62640     0.00000     0.00000     0.00000     0.00000
   -44.61440     0.00000     0.00000     0.00000     0.00000
   -44.60340     0.00000     0.00000     0.00000     0.00000
   -44.59140     0.00000     0.00000     0.00000     0.00000
   -44.57940     0.00000     0.00000     0.00000     0.00000
   -44.56840     0.00000     0.00000     0.00000     0.00000
   -44.55640     0.00000     0.00000     0.00000     0.00000
   -44.54540     0.00000     0.00000     0.00000     0.00000
   -44.53340     0.00000     0.00000     0.00000     0.00000
   -44.52240     0.00000     0.00000     0.00000     0.00000
   -44.51040     0.00000     0.00000     0.00000     0.00000
   -44.49840     0.00000     0.00000     0.00000     0.00000
   -44.48740     0.00000     0.00000     0.00000     0.00000
   -44.47540     0.00000     0.00000     0.00000     0.00000
   -44.46440     0.00000     0.00000     0.00000     0.00000
   -44.45240     0.00000     0.00000     0.00000     0.00000
   -44.44040     0.00000     0.00000     0.00000     0.00000
   -44.42940     0.00000     0.00000     0.00000     0.00000
   -44.41740     0.00000     0.00000     0.00000     0.00000
   -44.40640     0.00000     0.00000     0.00000     0.00000
   -44.39440     0.00000     0.00000     0.00000     0.00000
   -44.38340     0.00000     0.00000     0.00000     0.00000
   -44.37140     0.00000     0.00000     0.00000     0.00000
   -44.35940     0.00000     0.00000     0.00000     0.00000
   -44.34840     0.00000     0.00000     0.00000     0.00000
   -44.33640     0.00000     0.00000     0.00000     0.00000
   -44.32540     0.00000     0.00000     0.00000     0.00000
   -44.31340     0.00000     0.00000     0.00000     0.00000
   -44.30140     0.00000     0.00000     0.00000     0.00000
   -44.29040     0.00000     0.00000     0.00000     0.00000
   -44.27840     0.00000     0.00000     0.00000     0.00000
   -44.26740     0.00000     0.00000     0.00000     0.00000
   -44.25540     0.00000     0.00000     0.00000     0.00000
   -44.24440     0.00000     0.00000     0.00000     0.00000
   -44.23240     0.00000     0.00000     0.00000     0.00000
   -44.22040     0.00000     0.00000     0.00000     0.00000
   -44.20940     0.00000     0.00000     0.00000     0.00000
   -44.19740     0.00000     0.00000     0.00000     0.00000
   -44.18640     0.00000     0.00000     0.00000     0.00000
   -44.17440     0.00000     0.00000     0.00000     0.00000
   -44.16240     0.00000     0.00000     0.00000     0.00000
   -44.15140     0.00000     0.00000     0.00000     0.00000
   -44.13940     0.00000     0.00000     0.00000     0.00000
   -44.12840     0.00000     0.00000     0.00000     0.00000
   -44.11640     0.00000     0.00000     0.00000     0.00000
   -44.10540     0.00000     0.00000     0.00000     0.00000
   -44.09340     0.00000     0.00000     0.00000     0.00000
   -44.08140     0.00000     0.00000     0.00000     0.00000
   -44.07040     0.00000     0.00000     0.00000     0.00000
   -44.05840     0.00000     0.00000     0.00000     0.00000
   -44.04740     0.00000     0.00000     0.00000     0.00000
   -44.03540     0.00000     0.00000     0.00000     0.00000
   -44.02340     0.00000     0.00000     0.00000     0.00000
   -44.01240     0.00000     0.00000     0.00000     0.00000
   -44.00040     0.00000     0.00000     0.00000     0.00000
   -43.98940     0.00000     0.00000     0.00000     0.00000
   -43.97740     0.00000     0.00000     0.00000     0.00000
   -43.96640     0.00000     0.00000     0.00000     0.00000
   -43.95440     0.00000     0.00000     0.00000     0.00000
   -43.94240     0.00000     0.00000     0.00000     0.00000
   -43.93140     0.00000     0.00000     0.00000     0.00000
   -43.91940     0.00000     0.00000     0.00000     0.00000
   -43.90840     0.00000     0.00000     0.00000     0.00000
   -43.89640     0.00000     0.00000     0.00000     0.00000
   -43.88540     0.00000     0.00000     0.00000     0.00000
   -43.87340     0.00000     0.00000     0.00000     0.00000
   -43.86140     0.00000     0.00000     0.00000     0.00000
   -43.85040     0.00000     0.00000     0.00000     0.00000
   -43.83840     0.00000     0.00000     0.00000     0.00000
   -43.82740     0.00000     0.00000     0.00000     0.00000
   -43.81540     0.00000     0.00000     0.00000     0.00000
   -43.80340     0.00000     0.00000     0.00000     0.00000
   -43.79240     0.00000     0.00000     0.00000     0.00000
   -43.78040     0.00000     0.00000     0.00000     0.00000
   -43.76940     0.00000     0.00000     0.00000     0.00000
   -43.75740     0.00000     0.00000     0.00000     0.00000
   -43.74640     0.00000     0.00000     0.00000     0.00000
   -43.73440     0.00000     0.00000     0.00000     0.00000
   -43.72240     0.00000     0.00000     0.00000     0.00000
   -43.71140     0.00000     0.00000     0.00000     0.00000
   -43.69940     0.00000     0.00000     0.00000     0.00000
   -43.68840     0.00000     0.00000     0.00000     0.00000
   -43.67640     0.00000     0.00000     0.00000     0.00000
   -43.66440     0.00000     0.00000     0.00000     0.00000
   -43.65340     0.00000     0.00000     0.00000     0.00000
   -43.64140     0.00000     0.00000     0.00000     0.00000
   -43.63040     0.00000     0.00000     0.00000     0.00000
   -43.61840     0.00000     0.00000     0.00000     0.00000
   -43.60740     0.00000     0.00000     0.00000     0.00000
   -43.59540     0.00000     0.00000     0.00000     0.00000
   -43.58340     0.00000     0.00000     0.00000     0.00000
   -43.57240     0.00000     0.00000     0.00000     0.00000
   -43.56040     0.00000     0.00000     0.00000     0.00000
   -43.54940     0.00000     0.00000     0.00000     0.00000
   -43.53740     0.00000     0.00000     0.00000     0.00000
   -43.52540     0.00000     0.00000     0.00000     0.00000
   -43.51440     0.00000     0.00000     0.00000     0.00000
   -43.50240     0.00000     0.00000     0.00000     0.00000
   -43.49140     0.00000     0.00000     0.00000     0.00000
   -43.47940     0.00000     0.00000     0.00000     0.00000
   -43.46840     0.00000     0.00000     0.00000     0.00000
   -43.45640     0.00000     0.00000     0.00000     0.00000
   -43.44440     0.00000     0.00000     0.00000     0.00000
   -43.43340     0.00000     0.00000     0.00000     0.00000
   -43.42140     0.00000     0.00000     0.00000     0.00000
   -43.41040     0.00000     0.00000     0.00000     0.00000
   -43.39840     0.00000     0.00000     0.00000     0.00000
   -43.38640     0.00000     0.00000     0.00000     0.00000
   -43.37540     0.00000     0.00000     0.00000     0.00000
   -43.36340     0.00000     0.00000     0.00000     0.00000
   -43.35240     0.00000     0.00000     0.00000     0.00000
   -43.34040     0.00000     0.00000     0.00000     0.00000
   -43.32940     0.00000     0.00000     0.00000     0.00000
   -43.31740     0.00000     0.00000     0.00000     0.00000
   -43.30540     0.00000     0.00000     0.00000     0.00000
   -43.29440     0.00000     0.00000     0.00000     0.00000
   -43.28240     0.00000     0.00000     0.00000     0.00000
   -43.27140     0.00000     0.00000     0.00000     0.00000
   -43.25940     0.00000     0.00000     0.00000     0.00000
   -43.24740     0.00000     0.00000     0.00000     0.00000
   -43.23640     0.00000     0.00000     0.00000     0.00000
   -43.22440     0.00000     0.00000     0.00000     0.00000
   -43.21340     0.00000     0.00000     0.00000     0.00000
   -43.20140     0.00000     0.00000     0.00000     0.00000
   -43.19040     0.00000     0.00000     0.00000     0.00000
   -43.17840     0.00000     0.00000     0.00000     0.00000
   -43.16640     0.00000     0.00000     0.00000     0.00000
   -43.15540     0.00000     0.00000     0.00000     0.00000
   -43.14340     0.00000     0.00000     0.00000     0.00000
   -43.13240     0.00000     0.00000     0.00000     0.00000
   -43.12040     0.00000     0.00000     0.00000     0.00000
   -43.10840     0.00000     0.00000     0.00000     0.00000
   -43.09740     0.00000     0.00000     0.00000     0.00000
   -43.08540     0.00000     0.00000     0.00000     0.00000
   -43.07440     0.00000     0.00000     0.00000     0.00000
   -43.06240     0.00000     0.00000     0.00000     0.00000
   -43.05140     0.00000     0.00000     0.00000     0.00000
   -43.03940     0.00000     0.00000     0.00000     0.00000
   -43.02740     0.00000     0.00000     0.00000     0.00000
   -43.01640     0.00000     0.00000     0.00000     0.00000
   -43.00440     0.00000     0.00000     0.00000     0.00000
   -42.99340     0.00000     0.00000     0.00000     0.00000
   -42.98140     0.00000     0.00000     0.00000     0.00000
   -42.96940     0.00000     0.00000     0.00000     0.00000
   -42.95840     0.00000     0.00000     0.00000     0.00000
   -42.94640     0.00000     0.00000     0.00000     0.00000
   -42.93540     0.00000     0.00000     0.00000     0.00000
   -42.92340     0.00000     0.00000     0.00000     0.00000
   -42.91240     0.00000     0.00000     0.00000     0.00000
   -42.90040     0.00000     0.00000     0.00000     0.00000
   -42.88840     0.00000     0.00000     0.00000     0.00000
   -42.87740     0.00000     0.00000     0.00000     0.00000
   -42.86540     0.00000     0.00000     0.00000     0.00000
   -42.85440     0.00000     0.00000     0.00000     0.00000
   -42.84240     0.00000     0.00000     0.00000     0.00000
   -42.83040     0.00000     0.00000     0.00000     0.00000
   -42.81940     0.00000     0.00000     0.00000     0.00000
   -42.80740     0.00000     0.00000     0.00000     0.00000
   -42.79640     0.00000     0.00000     0.00000     0.00000
   -42.78440     0.00000     0.00000     0.00000     0.00000
   -42.77340     0.00000     0.00000     0.00000     0.00000
   -42.76140     0.00000     0.00000     0.00000     0.00000
   -42.74940     0.00000     0.00000     0.00000     0.00000
   -42.73840     0.00000     0.00000     0.00000     0.00000
   -42.72640     0.00000     0.00000     0.00000     0.00000
   -42.71540     0.00000     0.00000     0.00000     0.00000
   -42.70340     0.00000     0.00000     0.00000     0.00000
   -42.69140     0.00000     0.00000     0.00000     0.00000
   -42.68040     0.00000     0.00000     0.00000     0.00000
   -42.66840     0.00000     0.00000     0.00000     0.00000
   -42.65740     0.00000     0.00000     0.00000     0.00000
   -42.64540     0.00000     0.00000     0.00000     0.00000
   -42.63440     0.00000     0.00000     0.00000     0.00000
   -42.62240     0.00000     0.00000     0.00000     0.00000
   -42.61040     0.00000     0.00000     0.00000     0.00000
   -42.59940     0.00000     0.00000     0.00000     0.00000
   -42.58740     0.00000     0.00000     0.00000     0.00000
   -42.57640     0.00000     0.00000     0.00000     0.00000
   -42.56440     0.00000     0.00000     0.00000     0.00000
   -42.55340     0.00000     0.00000     0.00000     0.00000
   -42.54140     0.00000     0.00000     0.00000     0.00000
   -42.52940     0.00000     0.00000     0.00000     0.00000
   -42.51840     0.00000     0.00000     0.00000     0.00000
   -42.50640     0.00000     0.00000     0.00000     0.00000
   -42.49540     0.00000     0.00000     0.00000     0.00000
   -42.48340     0.00000     0.00000     0.00000     0.00000
   -42.47140     0.00000     0.00000     0.00000     0.00000
   -42.46040     0.00000     0.00000     0.00000     0.00000
   -42.44840     0.00000     0.00000     0.00000     0.00000
   -42.43740     0.00000     0.00000     0.00000     0.00000
   -42.42540     0.00000     0.00000     0.00000     0.00000
   -42.41440     0.00000     0.00000     0.00000     0.00000
   -42.40240     0.00000     0.00000     0.00000     0.00000
   -42.39040     0.00000     0.00000     0.00000     0.00000
   -42.37940     0.00000     0.00000     0.00000     0.00000
   -42.36740     0.00000     0.00000     0.00000     0.00000
   -42.35640     0.10621     0.18600   169.00094     0.02129
   -42.34440     0.00000     0.00000     0.00000     0.00000
   -42.33240     0.00000     0.00000     0.00000     0.00000
   -42.32140     0.00000     0.00000     0.00000     0.00000
   -42.30940     0.00000     0.00000     0.00000     0.00000
   -42.29840     0.00000     0.00000     0.00000     0.00000
   -42.28640     0.71800     0.08527   169.12831     0.00257
   -42.27540     0.00000     0.00000     0.00000     0.00000
   -42.26340     0.00000     0.00000     0.00000     0.00000
   -42.25140     0.00000     0.00000     0.00000     0.00000
   -42.24040     0.00000     0.00000     0.00000     0.00000
   -42.22840     0.00000     0.00000     0.00000     0.00000
   -42.21740     0.00000     0.00000     0.00000     0.00000
   -42.20540     0.25820     0.21698   169.54575     0.01975
   -42.19340     0.86423     0.07617   169.09903     0.00312
   -42.18240     0.53981     0.16057   169.41231     0.00176
   -42.17040     0.72343     0.10851   169.26876     0.00274
   -42.15940     0.50184     0.52189   339.18342     0.08679
   -42.14740     0.00000     0.00000     0.00000     0.00000
   -42.13640     0.14865     0.27727   169.57820     0.10596
   -42.12440     0.00000     0.00000     0.00000     0.00000
   -42.11240     0.00000     0.00000     0.00000     0.00000
   -42.10140     0.00000     0.00000     0.00000     0.00000
   -42.08940     0.00000     0.00000     0.00000     0.00000
   -42.07840     0.00000     0.00000     0.00000     0.00000
   -42.06640     0.76398     0.07418   169.24431     0.00313
   -42.05440     0.00000     0.00000     0.00000     0.00000
   -42.04340     0.00000     0.00000     0.00000     0.00000
   -42.03140     0.00000     0.00000     0.00000     0.00000
   -42.02040     0.57267     0.05636   169.41901     0.07786
   -42.00840     0.00000     0.00000     0.00000     0.00000
   -41.99740     0.00000     0.00000     0.00000     0.00000
   -41.98540     0.00000     0.00000     0.00000     0.00000
   -41.97340     0.00000     0.00000     0.00000     0.00000
   -41.96240     0.00000     0.00000     0.00000     0.00000
   -41.95040     0.00000     0.00000     0.00000     0.00000
   -41.93940     0.17192     0.03617   170.80340     0.07780
   -41.92740     0.00000     0.00000     0.00000     0.00000
   -41.91540     0.00000     0.00000     0.00000     0.00000
   -41.90440     0.00000     0.00000     0.00000     0.00000
   -41.89240     0.00000     0.00000     0.00000     0.00000
   -41.88140     0.00000     0.00000     0.00000     0.00000
   -41.86940     0.00000     0.00000     0.00000     0.00000
   -41.85840     0.00000     0.00000     0.00000     0.00000
   -41.84640     0.00000     0.00000     0.00000     0.00000
   -41.83440     0.00000     0.00000     0.00000     0.00000
   -41.82340     0.00000     0.00000     0.00000     0.00000
   -41.81140     0.00000     0.00000     0.00000     0.00000
   -41.80040     0.00000     0.00000     0.00000     0.00000
   -41.78840     0.00000     0.00000     0.00000     0.00000
   -41.77640     0.00000     0.00000     0.00000     0.00000
   -41.76540     0.00000     0.00000     0.00000     0.00000
   -41.75340     0.00000     0.00000     0.00000     0.00000
   -41.74240     0.00000     0.00000     0.00000     0.00000
   -41.73040     0.00000     0.00000     0.00000     0.00000
   -41.71940     0.00000     0.00000     0.00000     0.00000
   -41.70740     0.00000     0.00000     0.00000     0.00000
   -41.69540     0.00000     0.00000     0.00000     0.00000
   -41.68440     0.00000     0.00000     0.00000     0.00000
   -41.67240     0.00000     0.00000     0.00000     0.00000
   -41.66140     0.00000     0.00000     0.00000     0.00000
   -41.64940     0.00000     0.00000     0.00000     0.00000
   -41.63740     0.00000     0.00000     0.00000     0.00000
   -41.62640     0.00000     0.00000     0.00000     0.00000
   -41.61440     0.00000     0.00000     0.00000     0.00000
   -41.60340     0.00000     0.00000     0.00000     0.00000
   -41.59140     0.00000     0.00000     0.00000     0.00000
   -41.58040     0.00000     0.00000     0.00000     0.00000
   -41.56840     0.00000     0.00000     0.00000     0.00000
   -41.55640     0.00000     0.00000     0.00000     0.00000
   -41.54540     0.00000     0.00000     0.00000     0.00000
   -41.53340     0.00000     0.00000     0.00000     0.00000
   -41.52240     0.00000     0.00000     0.00000     0.00000
   -41.51040     0.00000     0.00000     0.00000     0.00000
   -41.49840     0.00000     0.00000     0.00000     0.00000
   -41.48740     0.00000     0.00000     0.00000     0.00000
   -41.47540     0.00000     0.00000     0.00000     0.00000
   -41.46440     0.00000     0.00000     0.00000     0.00000
   -41.45240     0.00000     0.00000     0.00000     0.00000
   -41.44140     0.00000     0.00000     0.00000     0.00000
   -41.42940     0.00000     0.00000     0.00000     0.00000
   -41.41740     0.00000     0.00000     0.00000     0.00000
   -41.40640     0.00000     0.00000     0.00000     0.00000
   -41.39440     0.00000     0.00000     0.00000     0.00000
   -41.38340     0.00000     0.00000     0.00000     0.00000
   -41.37140     0.00000     0.00000     0.00000     0.00000
   -41.35940     0.00000     0.00000     0.00000     0.00000
   -41.34840     0.00000     0.00000     0.00000     0.00000
   -41.33640     0.00000     0.00000     0.00000     0.00000
   -41.32540     0.00000     0.00000     0.00000     0.00000
   -41.31340     0.00000     0.00000     0.00000     0.00000
   -41.30240     0.00000     0.00000     0.00000     0.00000
   -41.29040     0.00000     0.00000     0.00000     0.00000
   -41.27840     0.00000     0.00000     0.00000     0.00000
   -41.26740     0.00000     0.00000     0.00000     0.00000
   -41.25540     0.00000     0.00000     0.00000     0.00000
   -41.24440     0.00000     0.00000     0.00000     0.00000
   -41.23240     0.00000     0.00000     0.00000     0.00000
   -41.22140     0.00000     0.00000     0.00000     0.00000
   -41.20940     0.00000     0.00000     0.00000     0.00000
   -41.19740     0.00000     0.00000     0.00000     0.00000
   -41.18640     0.00000     0.00000     0.00000     0.00000
   -41.17440     0.00000     0.00000     0.00000     0.00000
   -41.16340     0.00000     0.00000     0.00000     0.00000
   -41.15140     0.00000     0.00000     0.00000     0.00000
   -41.13940     0.00000     0.00000     0.00000     0.00000
   -41.12840     0.00000     0.00000     0.00000     0.00000
   -41.11640     0.00000     0.00000     0.00000     0.00000
   -41.10540     0.00000     0.00000     0.00000     0.00000
   -41.09340     0.00000     0.00000     0.00000     0.00000
   -41.08240     0.00000     0.00000     0.00000     0.00000
   -41.07040     0.00000     0.00000     0.00000     0.00000
   -41.05840     0.00000     0.00000     0.00000     0.00000
   -41.04740     0.00000     0.00000     0.00000     0.00000
   -41.03540     0.00000     0.00000     0.00000     0.00000
   -41.02440     0.00000     0.00000     0.00000     0.00000
   -41.01240     0.00000     0.00000     0.00000     0.00000
   -41.00040     0.00000     0.00000     0.00000     0.00000
   -40.98940     0.00000     0.00000     0.00000     0.00000
   -40.97740     0.00000     0.00000     0.00000     0.00000
   -40.96640     0.00000     0.00000     0.00000     0.00000
   -40.95440     0.00000     0.00000     0.00000     0.00000
   -40.94340     0.00000     0.00000     0.00000     0.00000
   -40.93140     0.00000     0.00000     0.00000     0.00000
   -40.91940     0.00000     0.00000     0.00000     0.00000
   -40.90840     0.00000     0.00000     0.00000     0.00000
   -40.89640     0.00000     0.00000     0.00000     0.00000
   -40.88540     0.00000     0.00000     0.00000     0.00000
   -40.87340     0.00000     0.00000     0.00000     0.00000
   -40.86140     0.00000     0.00000     0.00000     0.00000
   -40.85040     0.00000     0.00000     0.00000     0.00000
   -40.83840     0.00000     0.00000     0.00000     0.00000
   -40.82740     0.00000     0.00000     0.00000     0.00000
   -40.81540     0.00000     0.00000     0.00000     0.00000
   -40.80440     0.00000     0.00000     0.00000     0.00000
   -40.79240     0.00000     0.00000     0.00000     0.00000
   -40.78040     0.00000     0.00000     0.00000     0.00000
   -40.76940     0.00000     0.00000     0.00000     0.00000
   -40.75740     0.00000     0.00000     0.00000     0.00000
   -40.74640     0.00000     0.00000     0.00000     0.00000
   -40.73440     0.00000     0.00000     0.00000     0.00000
   -40.72240     0.00000     0.00000     0.00000     0.00000
   -40.71140     0.00000     0.00000     0.00000     0.00000
   -40.69940     0.00000     0.00000     0.00000     0.00000
   -40.68840     0.00000     0.00000     0.00000     0.00000
   -40.67640     0.00000     0.00000     0.00000     0.00000
   -40.66540     0.00000     0.00000     0.00000     0.00000
   -40.65340     0.00000     0.00000     0.00000     0.00000
   -40.64140     0.00000     0.00000     0.00000     0.00000
   -40.63040     0.00000     0.00000     0.00000     0.00000
   -40.61840     0.00000     0.00000     0.00000     0.00000
   -40.60740     0.00000     0.00000     0.00000     0.00000
   -40.59540     0.00000     0.00000     0.00000     0.00000
   -40.58340     0.00000     0.00000     0.00000     0.00000
   -40.57240     0.00000     0.00000     0.00000     0.00000
   -40.56040     0.00000     0.00000     0.00000     0.00000
   -40.54940     0.00000     0.00000     0.00000     0.00000
   -40.53740     0.00000     0.00000     0.00000     0.00000
   -40.52640     0.00000     0.00000     0.00000     0.00000
   -40.51440     0.00000     0.00000     0.00000     0.00000
   -40.50240     0.00000     0.00000     0.00000     0.00000
   -40.49140     0.00000     0.00000     0.00000     0.00000
   -40.47940     0.00000     0.00000     0.00000     0.00000
   -40.46840     0.00000     0.00000     0.00000     0.00000
   -40.45640     0.00000     0.00000     0.00000     0.00000
   -40.44440     0.00000     0.00000     0.00000     0.00000
   -40.43340     0.00000     0.00000     0.00000     0.00000
   -40.42140     0.00000     0.00000     0.00000     0.00000
   -40.41040     0.00000     0.00000     0.00000     0.00000
   -40.39840     0.00000     0.00000     0.00000     0.00000
   -40.38740     0.00000     0.00000     0.00000     0.00000
   -40.37540     0.00000     0.00000     0.00000     0.00000
   -40.36340     0.00000     0.00000     0.00000     0.00000
   -40.35240     0.00000     0.00000     0.00000     0.00000
   -40.34040     0.00000     0.00000     0.00000     0.00000
   -40.32940     0.00000     0.00000     0.00000     0.00000
   -40.31740     0.00000     0.00000     0.00000     0.00000
   -40.30540     0.00000     0.00000     0.00000     0.00000
   -40.29440     0.00000     0.00000     0.00000     0.00000
   -40.28240     0.00000     0.00000     0.00000     0.00000
   -40.27140     0.00000     0.00000     0.00000     0.00000
   -40.25940     0.00000     0.00000     0.00000     0.00000
   -40.24840     0.00000     0.00000     0.00000     0.00000
   -40.23640     0.00000     0.00000     0.00000     0.00000
   -40.22440     0.00000     0.00000     0.00000     0.00000
   -40.21340     0.00000     0.00000     0.00000     0.00000
   -40.20140     0.00000     0.00000     0.00000     0.00000
   -40.19040     0.00000     0.00000     0.00000     0.00000
   -40.17840     0.00000     0.00000     0.00000     0.00000
   -40.16640     0.00000     0.00000     0.00000     0.00000
   -40.15540     0.00000     0.00000     0.00000     0.00000
   -40.14340     0.00000     0.00000     0.00000     0.00000
   -40.13240     0.00000     0.00000     0.00000     0.00000
   -40.12040     0.00000     0.00000     0.00000     0.00000
   -40.10940     0.00000     0.00000     0.00000     0.00000
   -40.09740     0.00000     0.00000     0.00000     0.00000
   -40.08540     0.00000     0.00000     0.00000     0.00000
   -40.07440     0.00000     0.00000     0.00000     0.00000
   -40.06240     0.00000     0.00000     0.00000     0.00000
   -40.05140     0.00000     0.00000     0.00000     0.00000
   -40.03940     0.00000     0.00000     0.00000     0.00000
   -40.02740     0.00000     0.00000     0.00000     0.00000
   -40.01640     0.00000     0.00000     0.00000     0.00000
   -40.00440     0.00000     0.00000     0.00000     0.00000
   -39.99340     0.00000     0.00000     0.00000     0.00000
   -39.98140     0.00000     0.00000     0.00000     0.00000
   -39.97040     0.00000     0.00000     0.00000     0.00000
   -39.95840     0.00000     0.00000     0.00000     0.00000
   -39.94640     0.00000     0.00000     0.00000     0.00000
   -39.93540     0.00000     0.00000     0.00000     0.00000
   -39.92340     0.00000     0.00000     0.00000     0.00000
   -39.91240     0.00000     0.00000     0.00000     0.00000
   -39.90040     0.00000     0.00000     0.00000     0.00000
   -39.88940     0.00000     0.00000     0.00000     0.00000
   -39.87740     0.00000     0.00000     0.00000     0.00000
   -39.86540     0.00000     0.00000     0.00000     0.00000
   -39.85440     0.00000     0.00000     0.00000     0.00000
   -39.84240     0.00000     0.00000     0.00000     0.00000
   -39.83140     0.00000     0.00000     0.00000     0.00000
   -39.81940     0.00000     0.00000     0.00000     0.00000
   -39.80740     0.00000     0.00000     0.00000     0.00000
   -39.79640     0.00000     0.00000     0.00000     0.00000
   -39.78440     0.00000     0.00000     0.00000     0.00000
   -39.77340     0.00000     0.00000     0.00000     0.00000
   -39.76140     0.00000     0.00000     0.00000     0.00000
   -39.75040     0.00000     0.00000     0.00000     0.00000
   -39.73840     0.00000     0.00000     0.00000     0.00000
   -39.72640     0.00000     0.00000     0.00000     0.00000
   -39.71540     0.00000     0.00000     0.00000     0.00000
   -39.70340     0.00000     0.00000     0.00000     0.00000
   -39.69240     0.00000     0.00000     0.00000     0.00000
   -39.68040     0.00000     0.00000     0.00000     0.00000
   -39.66840     0.00000     0.00000     0.00000     0.00000
   -39.65740     0.00000     0.00000     0.00000     0.00000
   -39.64540     0.00000     0.00000     0.00000     0.00000
   -39.63440     0.00000     0.00000     0.00000     0.00000
   -39.62240     0.00000     0.00000     0.00000     0.00000
   -39.61140     0.00000     0.00000     0.00000     0.00000
   -39.59940     0.00000     0.00000     0.00000     0.00000
   -39.58740     0.00000     0.00000     0.00000     0.00000
   -39.57640     0.00000     0.00000     0.00000     0.00000
   -39.56440     0.00000     0.00000     0.00000     0.00000
   -39.55340     0.00000     0.00000     0.00000     0.00000
   -39.54140     0.00000     0.00000     0.00000     0.00000
   -39.52940     0.00000     0.00000     0.00000     0.00000
   -39.51840     0.00000     0.00000     0.00000     0.00000
   -39.50640     0.00000     0.00000     0.00000     0.00000
   -39.49540     0.00000     0.00000     0.00000     0.00000
   -39.48340     0.00000     0.00000     0.00000     0.00000
   -39.47240     0.00000     0.00000     0.00000     0.00000
   -39.46040     0.00000     0.00000     0.00000     0.00000
   -39.44840     0.00000     0.00000     0.00000     0.00000
   -39.43740     0.00000     0.00000     0.00000     0.00000
   -39.42540     0.00000     0.00000     0.00000     0.00000
   -39.41440     0.00000     0.00000     0.00000     0.00000
   -39.40240     0.00000     0.00000     0.00000     0.00000
   -39.39040     0.00000     0.00000     0.00000     0.00000
   -39.37940     0.00000     0.00000     0.00000     0.00000
   -39.36740     0.00000     0.00000     0.00000     0.00000
   -39.35640     0.00000     0.00000     0.00000     0.00000
   -39.34440     0.00000     0.00000     0.00000     0.00000
   -39.33340     0.00000     0.00000     0.00000     0.00000
   -39.32140     0.00000     0.00000     0.00000     0.00000
   -39.30940     0.00000     0.00000     0.00000     0.00000
   -39.29840     0.00000     0.00000     0.00000     0.00000
   -39.28640     0.00000     0.00000     0.00000     0.00000
   -39.27540     0.00000     0.00000     0.00000     0.00000
   -39.26340     0.00000     0.00000     0.00000     0.00000
   -39.25140     0.00000     0.00000     0.00000     0.00000
   -39.24040     0.00000     0.00000     0.00000     0.00000
   -39.22840     0.00000     0.00000     0.00000     0.00000
   -39.21740     0.00000     0.00000     0.00000     0.00000
   -39.20540     0.00000     0.00000     0.00000     0.00000
   -39.19440     0.00000     0.00000     0.00000     0.00000
   -39.18240     0.00000     0.00000     0.00000     0.00000
   -39.17040     0.00000     0.00000     0.00000     0.00000
   -39.15940     0.00000     0.00000     0.00000     0.00000
   -39.14740     0.00000     0.00000     0.00000     0.00000
   -39.13640     0.00000     0.00000     0.00000     0.00000
   -39.12440     0.00000     0.00000     0.00000     0.00000
   -39.11240     0.00000     0.00000     0.00000     0.00000
   -39.10140     0.00000     0.00000     0.00000     0.00000
   -39.08940     0.00000     0.00000     0.00000     0.00000
   -39.07840     0.00000     0.00000     0.00000     0.00000
   -39.06640     0.00000     0.00000     0.00000     0.00000
   -39.05540     0.00000     0.00000     0.00000     0.00000
   -39.04340     0.00000     0.00000     0.00000     0.00000
   -39.03140     0.00000     0.00000     0.00000     0.00000
   -39.02040     0.00000     0.00000     0.00000     0.00000
   -39.00840     0.00000     0.00000     0.00000     0.00000
   -38.99740     0.00000     0.00000     0.00000     0.00000
   -38.98540     0.00000     0.00000     0.00000     0.00000
   -38.97340     0.00000     0.00000     0.00000     0.00000
   -38.96240     0.00000     0.00000     0.00000     0.00000
