     #Energy       W_all      Mo_all      Ti_all      Pt_all
   -69.93041     0.00000     0.00000     0.00000     0.00000
   -69.91941     0.00000     0.00000     0.00000     0.00000
   -69.90941     0.00000     0.00000     0.00000     0.00000
   -69.89841     0.00000     0.00000     0.00000     0.00000
   -69.88741     0.00000     0.00000     0.00000     0.00000
   -69.87741     0.00000     0.00000     0.00000     0.00000
   -69.86641     0.00000     0.00000     0.00000     0.00000
   -69.85641     0.00000     0.00000     0.00000     0.00000
   -69.84541     0.00000     0.00000     0.00000     0.00000
   -69.83441     0.00000     0.00000     0.00000     0.00000
   -69.82441     0.00000     0.00000     0.00000     0.00000
   -69.81341     0.00000     0.00000     0.00000     0.00000
   -69.80341     0.00000     0.00000     0.00000     0.00000
   -69.79241     0.00000     0.00000     0.00000     0.00000
   -69.78141     0.00000     0.00000     0.00000     0.00000
   -69.77141     0.00000     0.00000     0.00000     0.00000
   -69.76041     0.00000     0.00000     0.00000     0.00000
   -69.74941     0.00000     0.00000     0.00000     0.00000
   -69.73941     0.00000     0.00000     0.00000     0.00000
   -69.72841     0.00000     0.00000     0.00000     0.00000
   -69.71841     0.00000     0.00000     0.00000     0.00000
   -69.70741     0.00000     0.00000     0.00000     0.00000
   -69.69641     0.00000     0.00000     0.00000     0.00000
   -69.68641     0.00000     0.00000     0.00000     0.00000
   -69.67541     0.00000     0.00000     0.00000     0.00000
   -69.66541     0.00000     0.00000     0.00000     0.00000
   -69.65441     0.00000     0.00000     0.00000     0.00000
   -69.64341     0.00000     0.00000     0.00000     0.00000
   -69.63341     0.00000     0.00000     0.00000     0.00000
   -69.62241     0.00000     0.00000     0.00000     0.00000
   -69.61241     0.00000     0.00000     0.00000     0.00000
   -69.60141     0.00000     0.00000     0.00000     0.00000
   -69.59041     0.00000     0.00000     0.00000     0.00000
   -69.58041     0.00000     0.00000     0.00000     0.00000
   -69.56941     0.00000     0.00000     0.00000     0.00000
   -69.55841     0.00000     0.00000     0.00000     0.00000
   -69.54841     0.00000     0.00000     0.00000     0.00000
   -69.53741     0.00000     0.00000     0.00000     0.00000
   -69.52741     0.00000     0.00000     0.00000     0.00000
   -69.51641     0.00000     0.00000     0.00000     0.00000
   -69.50541     0.00000     0.00000     0.00000     0.00000
   -69.49541     0.00000     0.00000     0.00000     0.00000
   -69.48441     0.00000     0.00000     0.00000     0.00000
   -69.47441     0.00000     0.00000     0.00000     0.00000
   -69.46341     0.00000     0.00000     0.00000     0.00000
   -69.45241     0.00000     0.00000     0.00000     0.00000
   -69.44241     0.00000     0.00000     0.00000     0.00000
   -69.43141     0.00000     0.00000     0.00000     0.00000
   -69.42141     0.00000     0.00000     0.00000     0.00000
   -69.41041     0.00000     0.00000     0.00000     0.00000
   -69.39941     0.00000     0.00000     0.00000     0.00000
   -69.38941     0.00000     0.00000     0.00000     0.00000
   -69.37841     0.00000     0.00000     0.00000     0.00000
   -69.36741     0.00000     0.00000     0.00000     0.00000
   -69.35741     0.00000     0.00000     0.00000     0.00000
   -69.34641     0.00000     0.00000     0.00000     0.00000
   -69.33641     0.00000     0.00000     0.00000     0.00000
   -69.32541     0.00000     0.00000     0.00000     0.00000
   -69.31441     0.00000     0.00000     0.00000     0.00000
   -69.30441     0.00000     0.00000     0.00000     0.00000
   -69.29341     0.00000     0.00000     0.00000     0.00000
   -69.28341     0.00000     0.00000     0.00000     0.00000
   -69.27241     0.00000     0.00000     0.00000     0.00000
   -69.26141     0.00000     0.00000     0.00000     0.00000
   -69.25141     0.00000     0.00000     0.00000     0.00000
   -69.24041     0.00000     0.00000     0.00000     0.00000
   -69.23041     0.00000     0.00000     0.00000     0.00000
   -69.21941     0.00000     0.00000     0.00000     0.00000
   -69.20841     0.00000     0.00000     0.00000     0.00000
   -69.19841     0.00000     0.00000     0.00000     0.00000
   -69.18741     0.00000     0.00000     0.00000     0.00000
   -69.17641     0.00000     0.00000     0.00000     0.00000
   -69.16641     0.00000     0.00000     0.00000     0.00000
   -69.15541     0.00000     0.00000     0.00000     0.00000
   -69.14541     0.00000     0.00000     0.00000     0.00000
   -69.13441     0.00000     0.00000     0.00000     0.00000
   -69.12341     0.00000     0.00000     0.00000     0.00000
   -69.11341     0.00000     0.00000     0.00000     0.00000
   -69.10241     0.00000     0.00000     0.00000     0.00000
   -69.09241     0.00000     0.00000     0.00000     0.00000
   -69.08141     0.00000     0.00000     0.00000     0.00000
   -69.07041     0.00000     0.00000     0.00000     0.00000
   -69.06041     0.00000     0.00000     0.00000     0.00000
   -69.04941     0.00000     0.00000     0.00000     0.00000
   -69.03941     0.00000     0.00000     0.00000     0.00000
   -69.02841     0.00000     0.00000     0.00000     0.00000
   -69.01741     0.00000     0.00000     0.00000     0.00000
   -69.00741     0.00000     0.00000     0.00000     0.00000
   -68.99641     0.00000     0.00000     0.00000     0.00000
   -68.98541     0.00000     0.00000     0.00000     0.00000
   -68.97541     0.00000     0.00000     0.00000     0.00000
   -68.96441     0.00000     0.00000     0.00000     0.00000
   -68.95441     0.00000     0.00000     0.00000     0.00000
   -68.94341     0.00000     0.00000     0.00000     0.00000
   -68.93241     0.00000     0.00000     0.00000     0.00000
   -68.92241     0.00000     0.00000     0.00000     0.00000
   -68.91141     0.00000     0.00000     0.00000     0.00000
   -68.90141     0.00000     0.00000     0.00000     0.00000
   -68.89041     0.00000     0.00000     0.00000     0.00000
   -68.87941     0.00000     0.00000     0.00000     0.00000
   -68.86941     0.00000     0.00000     0.00000     0.00000
   -68.85841     0.00000     0.00000     0.00000     0.00000
   -68.84841     0.00000     0.00000     0.00000     0.00000
   -68.83741     0.00000     0.00000     0.00000     0.00000
   -68.82641     0.00000     0.00000     0.00000     0.00000
   -68.81641     0.00000     0.00000     0.00000     0.00000
   -68.80541     0.00000     0.00000     0.00000     0.00000
   -68.79441     0.00000     0.00000     0.00000     0.00000
   -68.78441     0.00000     0.00000     0.00000     0.00000
   -68.77341     0.00000     0.00000     0.00000     0.00000
   -68.76341     0.00000     0.00000     0.00000     0.00000
   -68.75241     0.00000     0.00000     0.00000     0.00000
   -68.74141     0.00000     0.00000     0.00000     0.00000
   -68.73141     0.00000     0.00000     0.00000     0.00000
   -68.72041     0.00000     0.00000     0.00000     0.00000
   -68.71041     0.00000     0.00000     0.00000     0.00000
   -68.69941     0.00000     0.00000     0.00000     0.00000
   -68.68841     0.00000     0.00000     0.00000     0.00000
   -68.67841     0.00000     0.00000     0.00000     0.00000
   -68.66741     0.00000     0.00000     0.00000     0.00000
   -68.65741     0.00000     0.00000     0.00000     0.00000
   -68.64641     0.00000     0.00000     0.00000     0.00000
   -68.63541     0.00000     0.00000     0.00000     0.00000
   -68.62541     0.00000     0.00000     0.00000     0.00000
   -68.61441     0.00000     0.00000     0.00000     0.00000
   -68.60341     0.00000     0.00000     0.00000     0.00000
   -68.59341     0.00000     0.00000     0.00000     0.00000
   -68.58241     0.00000     0.00000     0.00000     0.00000
   -68.57241     0.00000     0.00000     0.00000     0.00000
   -68.56141     0.00000     0.00000     0.00000     0.00000
   -68.55041     0.00000     0.00000     0.00000     0.00000
   -68.54041     0.00000     0.00000     0.00000     0.00000
   -68.52941     0.00000     0.00000     0.00000     0.00000
   -68.51941     0.00000     0.00000     0.00000     0.00000
   -68.50841     0.00000     0.00000     0.00000     0.00000
   -68.49741     0.00000     0.00000     0.00000     0.00000
   -68.48741     0.00000     0.00000     0.00000     0.00000
   -68.47641     0.00000     0.00000     0.00000     0.00000
   -68.46541     0.00000     0.00000     0.00000     0.00000
   -68.45541     0.00000     0.00000     0.00000     0.00000
   -68.44441     0.00000     0.00000     0.00000     0.00000
   -68.43441     0.00000     0.00000     0.00000     0.00000
   -68.42341     0.00000     0.00000     0.00000     0.00000
   -68.41241     0.00000     0.00000     0.00000     0.00000
   -68.40241     0.00000     0.00000     0.00000     0.00000
   -68.39141     0.00000     0.00000     0.00000     0.00000
   -68.38141     0.00000     0.00000     0.00000     0.00000
   -68.37041     0.00000     0.00000     0.00000     0.00000
   -68.35941     0.00000     0.00000     0.00000     0.00000
   -68.34941     0.00000     0.00000     0.00000     0.00000
   -68.33841     0.00000     0.00000     0.00000     0.00000
   -68.32841     0.00000     0.00000     0.00000     0.00000
   -68.31741     0.00000     0.00000     0.00000     0.00000
   -68.30641     0.00000     0.00000     0.00000     0.00000
   -68.29641     0.00000     0.00000     0.00000     0.00000
   -68.28541     0.00000     0.00000     0.00000     0.00000
   -68.27441     0.00000     0.00000     0.00000     0.00000
   -68.26441     0.00000     0.00000     0.00000     0.00000
   -68.25341     0.00000     0.00000     0.00000     0.00000
   -68.24341     0.00000     0.00000     0.00000     0.00000
   -68.23241     0.00000     0.00000     0.00000     0.00000
   -68.22141     0.00000     0.00000     0.00000     0.00000
   -68.21141     0.00000     0.00000     0.00000     0.00000
   -68.20041     0.00000     0.00000     0.00000     0.00000
   -68.19041     0.00000     0.00000     0.00000     0.00000
   -68.17941     0.00000     0.00000     0.00000     0.00000
   -68.16841     0.00000     0.00000     0.00000     0.00000
   -68.15841     0.00000     0.00000     0.00000     0.00000
   -68.14741     0.00000     0.00000     0.00000     0.00000
   -68.13741     0.00000     0.00000     0.00000     0.00000
   -68.12641     0.00000     0.00000     0.00000     0.00000
   -68.11541     0.00000     0.00000     0.00000     0.00000
   -68.10541     0.00000     0.00000     0.00000     0.00000
   -68.09441     0.00000     0.00000     0.00000     0.00000
   -68.08341     0.00000     0.00000     0.00000     0.00000
   -68.07341     0.00000     0.00000     0.00000     0.00000
   -68.06241     0.00000     0.00000     0.00000     0.00000
   -68.05241     0.00000     0.00000     0.00000     0.00000
   -68.04141     0.00000     0.00000     0.00000     0.00000
   -68.03041     0.00000     0.00000     0.00000     0.00000
   -68.02041     0.00000     0.00000     0.00000     0.00000
   -68.00941     0.00000     0.00000     0.00000     0.00000
   -67.99941     0.00000     0.00000     0.00000     0.00000
   -67.98841     0.00000     0.00000     0.00000     0.00000
   -67.97741     0.00000     0.00000     0.00000     0.00000
   -67.96741     0.00000     0.00000     0.00000     0.00000
   -67.95641     0.00000     0.00000     0.00000     0.00000
   -67.94641     0.00000     0.00000     0.00000     0.00000
   -67.93541     0.00000     0.00000     0.00000     0.00000
   -67.92441     0.00000     0.00000     0.00000     0.00000
   -67.91441     0.00000     0.00000     0.00000     0.00000
   -67.90341     0.00000     0.00000     0.00000     0.00000
   -67.89241     0.00000     0.00000     0.00000     0.00000
   -67.88241     0.00000     0.00000     0.00000     0.00000
   -67.87141     0.00000     0.00000     0.00000     0.00000
   -67.86141     0.00000     0.00000     0.00000     0.00000
   -67.85041     0.00000     0.00000     0.00000     0.00000
   -67.83941     0.00000     0.00000     0.00000     0.00000
   -67.82941     0.00000     0.00000     0.00000     0.00000
   -67.81841     0.00000     0.00000     0.00000     0.00000
   -67.80841     0.00000     0.00000     0.00000     0.00000
   -67.79741     0.00000     0.00000     0.00000     0.00000
   -67.78641     0.00000     0.00000     0.00000     0.00000
   -67.77641     0.00000     0.00000     0.00000     0.00000
   -67.76541     0.00000     0.00000     0.00000     0.00000
   -67.75541     0.00000     0.00000     0.00000     0.00000
   -67.74441     0.00000     0.00000     0.00000     0.00000
   -67.73341     0.00000     0.00000     0.00000     0.00000
   -67.72341     0.00000     0.00000     0.00000     0.00000
   -67.71241     0.00000     0.00000     0.00000     0.00000
   -67.70141     0.00000     0.00000     0.00000     0.00000
   -67.69141     0.00000     0.00000     0.00000     0.00000
   -67.68041     0.00000     0.00000     0.00000     0.00000
   -67.67041     0.00000     0.00000     0.00000     0.00000
   -67.65941     0.00000     0.00000     0.00000     0.00000
   -67.64841     0.00000     0.00000     0.00000     0.00000
   -67.63841     0.00000     0.00000     0.00000     0.00000
   -67.62741     0.00000     0.00000     0.00000     0.00000
   -67.61741     0.00000     0.00000     0.00000     0.00000
   -67.60641     0.00000     0.00000     0.00000     0.00000
   -67.59541     0.00000     0.00000     0.00000     0.00000
   -67.58541     0.00000     0.00000     0.00000     0.00000
   -67.57441     0.00000     0.00000     0.00000     0.00000
   -67.56441     0.00000     0.00000     0.00000     0.00000
   -67.55341     0.00000     0.00000     0.00000     0.00000
   -67.54241     0.00000     0.00000     0.00000     0.00000
   -67.53241     0.00000     0.00000     0.00000     0.00000
   -67.52141     0.00000     0.00000     0.00000     0.00000
   -67.51041     0.00000     0.00000     0.00000     0.00000
   -67.50041     0.00000     0.00000     0.00000     0.00000
   -67.48941     0.00000     0.00000     0.00000     0.00000
   -67.47941     0.00000     0.00000     0.00000     0.00000
   -67.46841     0.00000     0.00000     0.00000     0.00000
   -67.45741     0.00000     0.00000     0.00000     0.00000
   -67.44741     0.00000     0.00000     0.00000     0.00000
   -67.43641     0.00000     0.00000     0.00000     0.00000
   -67.42641     0.00000     0.00000     0.00000     0.00000
   -67.41541     0.00000     0.00000     0.00000     0.00000
   -67.40441     0.00000     0.00000     0.00000     0.00000
   -67.39441     0.00000     0.00000     0.00000     0.00000
   -67.38341     0.00000     0.00000     0.00000     0.00000
   -67.37341     0.00000     0.00000     0.00000     0.00000
   -67.36241     0.00000     0.00000     0.00000     0.00000
   -67.35141     0.00000     0.00000     0.00000     0.00000
   -67.34141     0.00000     0.00000     0.00000     0.00000
   -67.33041     0.00000     0.00000     0.00000     0.00000
   -67.31941     0.00000     0.00000     0.00000     0.00000
   -67.30941     0.00000     0.00000     0.00000     0.00000
   -67.29841     0.00000     0.00000     0.00000     0.00000
   -67.28841     0.00000     0.00000     0.00000     0.00000
   -67.27741     0.00000     0.00000     0.00000     0.00000
   -67.26641     0.00000     0.00000     0.00000     0.00000
   -67.25641     0.00000     0.00000     0.00000     0.00000
   -67.24541     0.00000     0.00000     0.00000     0.00000
   -67.23541     0.00000     0.00000     0.00000     0.00000
   -67.22441     0.00000     0.00000     0.00000     0.00000
   -67.21341     0.00000     0.00000     0.00000     0.00000
   -67.20341     0.00000     0.00000     0.00000     0.00000
   -67.19241     0.00000     0.00000     0.00000     0.00000
   -67.18141     0.00000     0.00000     0.00000     0.00000
   -67.17141     0.00000     0.00000     0.00000     0.00000
   -67.16041     0.00000     0.00000     0.00000     0.00000
   -67.15041     0.00000     0.00000     0.00000     0.00000
   -67.13941     0.00000     0.00000     0.00000     0.00000
   -67.12841     0.00000     0.00000     0.00000     0.00000
   -67.11841     0.00000     0.00000     0.00000     0.00000
   -67.10741     0.00000     0.00000     0.00000     0.00000
   -67.09741     0.00000     0.00000     0.00000     0.00000
   -67.08641     0.00000     0.00000     0.00000     0.00000
   -67.07541     0.00000     0.00000     0.00000     0.00000
   -67.06541     0.00000     0.00000     0.00000     0.00000
   -67.05441     0.00000     0.00000     0.00000     0.00000
   -67.04441     0.00000     0.00000     0.00000     0.00000
   -67.03341     0.00000     0.00000     0.00000     0.00000
   -67.02241     0.00000     0.00000     0.00000     0.00000
   -67.01241     0.00000     0.00000     0.00000     0.00000
   -67.00141     0.00000     0.00000     0.00000     0.00000
   -66.99041     0.00000     0.00000     0.00000     0.00000
   -66.98041     0.00000     0.00000     0.00000     0.00000
   -66.96941     0.00000     0.00000     0.00000     0.00000
   -66.95941     0.00000     0.00000     0.00000     0.00000
   -66.94841     0.00000     0.00000     0.00000     0.00000
   -66.93741     0.00000     0.00000     0.00000     0.00000
   -66.92741     0.00000     0.00000     0.00000     0.00000
   -66.91641     0.00000     0.00000     0.00000     0.00000
   -66.90641     0.00000     0.00000     0.00000     0.00000
   -66.89541     0.00000     0.00000     0.00000     0.00000
   -66.88441     0.00000     0.00000     0.00000     0.00000
   -66.87441     0.00000     0.00000     0.00000     0.00000
   -66.86341     0.00000     0.00000     0.00000     0.00000
   -66.85341     0.00000     0.00000     0.00000     0.00000
   -66.84241     0.00000     0.00000     0.00000     0.00000
   -66.83141     0.00000     0.00000     0.00000     0.00000
   -66.82141     0.00000     0.00000     0.00000     0.00000
   -66.81041     0.00000     0.00000     0.00000     0.00000
   -66.79941     0.00000     0.00000     0.00000     0.00000
   -66.78941     0.00000     0.00000     0.00000     0.00000
   -66.77841     0.00000     0.00000     0.00000     0.00000
   -66.76841     0.00000     0.00000     0.00000     0.00000
   -66.75741     0.00000     0.00000     0.00000     0.00000
   -66.74641     0.00000     0.00000     0.00000     0.00000
   -66.73641     0.00000     0.00000     0.00000     0.00000
   -66.72541     0.00000     0.00000     0.00000     0.00000
   -66.71541     0.00000     0.00000     0.00000     0.00000
   -66.70441     0.00000     0.00000     0.00000     0.00000
   -66.69341     0.00000     0.00000     0.00000     0.00000
   -66.68341     0.00000     0.00000     0.00000     0.00000
   -66.67241     0.00000     0.00000     0.00000     0.00000
   -66.66241     0.00000     0.00000     0.00000     0.00000
   -66.65141     0.00000     0.00000     0.00000     0.00000
   -66.64041     0.00000     0.00000     0.00000     0.00000
   -66.63041     0.00000     0.00000     0.00000     0.00000
   -66.61941     0.00000     0.00000     0.00000     0.00000
   -66.60841     0.00000     0.00000     0.00000     0.00000
   -66.59841     0.00000     0.00000     0.00000     0.00000
   -66.58741     0.00000     0.00000     0.00000     0.00000
   -66.57741     0.00000     0.00000     0.00000     0.00000
   -66.56641     0.00000     0.00000     0.00000     0.00000
   -66.55541     0.00000     0.00000     0.00000     0.00000
   -66.54541     0.00000     0.00000     0.00000     0.00000
   -66.53441     0.00000     0.00000     0.00000     0.00000
   -66.52441     0.00000     0.00000     0.00000     0.00000
   -66.51341     0.00000     0.00000     0.00000     0.00000
   -66.50241     0.00000     0.00000     0.00000     0.00000
   -66.49241     0.00000     0.00000     0.00000     0.00000
   -66.48141     0.00000     0.00000     0.00000     0.00000
   -66.47141     0.00000     0.00000     0.00000     0.00000
   -66.46041     0.00000     0.00000     0.00000     0.00000
   -66.44941     0.00000     0.00000     0.00000     0.00000
   -66.43941     0.00000     0.00000     0.00000     0.00000
   -66.42841     0.00000     0.00000     0.00000     0.00000
   -66.41741     0.00000     0.00000     0.00000     0.00000
   -66.40741     0.00000     0.00000     0.00000     0.00000
   -66.39641     0.00000     0.00000     0.00000     0.00000
   -66.38641     0.00000     0.00000     0.00000     0.00000
   -66.37541     0.00000     0.00000     0.00000     0.00000
   -66.36441     0.00000     0.00000     0.00000     0.00000
   -66.35441     0.00000     0.00000     0.00000     0.00000
   -66.34341     0.00000     0.00000     0.00000     0.00000
   -66.33341     0.00000     0.00000     0.00000     0.00000
   -66.32241     0.00000     0.00000     0.00000     0.00000
   -66.31141     0.00000     0.00000     0.00000     0.00000
   -66.30141     0.00000     0.00000     0.00000     0.00000
   -66.29041     0.00000     0.00000     0.00000     0.00000
   -66.28041     0.00000     0.00000     0.00000     0.00000
   -66.26941     0.00000     0.00000     0.00000     0.00000
   -66.25841     0.00000     0.00000     0.00000     0.00000
   -66.24841     0.00000     0.00000     0.00000     0.00000
   -66.23741     0.00000     0.00000     0.00000     0.00000
   -66.22641     0.00000     0.00000     0.00000     0.00000
   -66.21641     0.00000     0.00000     0.00000     0.00000
   -66.20541     0.00000     0.00000     0.00000     0.00000
   -66.19541     0.00000     0.00000     0.00000     0.00000
   -66.18441     0.00000     0.00000     0.00000     0.00000
   -66.17341     0.00000     0.00000     0.00000     0.00000
   -66.16341     0.00000     0.00000     0.00000     0.00000
   -66.15241     0.00000     0.00000     0.00000     0.00000
   -66.14241     0.00000     0.00000     0.00000     0.00000
   -66.13141     0.00000     0.00000     0.00000     0.00000
   -66.12041     0.00000     0.00000     0.00000     0.00000
   -66.11041     0.00000     0.00000     0.00000     0.00000
   -66.09941     0.00000     0.00000     0.00000     0.00000
   -66.08941     0.00000     0.00000     0.00000     0.00000
   -66.07841     0.00000     0.00000     0.00000     0.00000
   -66.06741     0.00000     0.00000     0.00000     0.00000
   -66.05741     0.00000     0.00000     0.00000     0.00000
   -66.04641     0.00000     0.00000     0.00000     0.00000
   -66.03541     0.00000     0.00000     0.00000     0.00000
   -66.02541     0.00000     0.00000     0.00000     0.00000
   -66.01441     0.00000     0.00000     0.00000     0.00000
   -66.00441     0.00000     0.00000     0.00000     0.00000
   -65.99341     0.00000     0.00000     0.00000     0.00000
   -65.98241     0.00000     0.00000     0.00000     0.00000
   -65.97241     0.00000     0.00000     0.00000     0.00000
   -65.96141     0.00000     0.00000     0.00000     0.00000
   -65.95141     0.00000     0.00000     0.00000     0.00000
   -65.94041     0.00000     0.00000     0.00000     0.00000
   -65.92941     0.00000     0.00000     0.00000     0.00000
   -65.91941     0.00000     0.00000     0.00000     0.00000
   -65.90841     0.00000     0.00000     0.00000     0.00000
   -65.89741     0.00000     0.00000     0.00000     0.00000
   -65.88741     0.00000     0.00000     0.00000     0.00000
   -65.87641     0.00000     0.00000     0.00000     0.00000
   -65.86641     0.00000     0.00000     0.00000     0.00000
   -65.85541     0.00000     0.00000     0.00000     0.00000
   -65.84441     0.00000     0.00000     0.00000     0.00000
   -65.83441     0.00000     0.00000     0.00000     0.00000
   -65.82341     0.00000     0.00000     0.00000     0.00000
   -65.81341     0.00000     0.00000     0.00000     0.00000
   -65.80241     0.00000     0.00000     0.00000     0.00000
   -65.79141     0.00000     0.00000     0.00000     0.00000
   -65.78141     0.00000     0.00000     0.00000     0.00000
   -65.77041     0.00000     0.00000     0.00000     0.00000
   -65.76041     0.00000     0.00000     0.00000     0.00000
   -65.74941     0.00000     0.00000     0.00000     0.00000
   -65.73841     0.00000     0.00000     0.00000     0.00000
   -65.72841     0.00000     0.00000     0.00000     0.00000
   -65.71741     0.00000     0.00000     0.00000     0.00000
   -65.70641     0.00000     0.00000     0.00000     0.00000
   -65.69641     0.00000     0.00000     0.00000     0.00000
   -65.68541     0.00000     0.00000     0.00000     0.00000
   -65.67541     0.00000     0.00000     0.00000     0.00000
   -65.66441     0.00000     0.00000     0.00000     0.00000
   -65.65341     0.00000     0.00000     0.00000     0.00000
   -65.64341     0.00000     0.00000     0.00000     0.00000
   -65.63241     0.00000     0.00000     0.00000     0.00000
   -65.62241     0.00000     0.00000     0.00000     0.00000
   -65.61141     0.00000     0.00000     0.00000     0.00000
   -65.60041     0.00000     0.00000     0.00000     0.00000
   -65.59041     0.00000     0.00000     0.00000     0.00000
   -65.57941     0.00000     0.00000     0.00000     0.00000
   -65.56941     0.00000     0.00000     0.00000     0.00000
   -65.55841     0.00000     0.00000     0.00000     0.00000
   -65.54741     0.00000     0.00000     0.00000     0.00000
   -65.53741     0.00000     0.00000     0.00000     0.00000
   -65.52641     0.00000     0.00000     0.00000     0.00000
   -65.51541     0.00000     0.00000     0.00000     0.00000
   -65.50541     0.00000     0.00000     0.00000     0.00000
   -65.49441     0.00000     0.00000     0.00000     0.00000
   -65.48441     0.00000     0.00000     0.00000     0.00000
   -65.47341     0.00000     0.00000     0.00000     0.00000
   -65.46241     0.00000     0.00000     0.00000     0.00000
   -65.45241     0.00000     0.00000     0.00000     0.00000
   -65.44141     0.00000     0.00000     0.00000     0.00000
   -65.43141     0.00000     0.00000     0.00000     0.00000
   -65.42041     0.00000     0.00000     0.00000     0.00000
   -65.40941     0.00000     0.00000     0.00000     0.00000
   -65.39941     0.00000     0.00000     0.00000     0.00000
   -65.38841     0.00000     0.00000     0.00000     0.00000
   -65.37841     0.00000     0.00000     0.00000     0.00000
   -65.36741     0.00000     0.00000     0.00000     0.00000
   -65.35641     0.00000     0.00000     0.00000     0.00000
   -65.34641     0.00000     0.00000     0.00000     0.00000
   -65.33541     0.00000     0.00000     0.00000     0.00000
   -65.32441     0.00000     0.00000     0.00000     0.00000
   -65.31441     0.00000     0.00000     0.00000     0.00000
   -65.30341     0.00000     0.00000     0.00000     0.00000
   -65.29341     0.00000     0.00000     0.00000     0.00000
   -65.28241     0.00000     0.00000     0.00000     0.00000
   -65.27141     0.00000     0.00000     0.00000     0.00000
   -65.26141     0.00000     0.00000     0.00000     0.00000
   -65.25041     0.00000     0.00000     0.00000     0.00000
   -65.24041     0.00000     0.00000     0.00000     0.00000
   -65.22941     0.00000     0.00000     0.00000     0.00000
   -65.21841     0.00000     0.00000     0.00000     0.00000
   -65.20841     0.00000     0.00000     0.00000     0.00000
   -65.19741     0.00000     0.00000     0.00000     0.00000
   -65.18741     0.00000     0.00000     0.00000     0.00000
   -65.17641     0.00000     0.00000     0.00000     0.00000
   -65.16541     0.00000     0.00000     0.00000     0.00000
   -65.15541     0.00000     0.00000     0.00000     0.00000
   -65.14441     0.00000     0.00000     0.00000     0.00000
   -65.13341     0.00000     0.00000     0.00000     0.00000
   -65.12341     0.00000     0.00000     0.00000     0.00000
   -65.11241     0.00000     0.00000     0.00000     0.00000
   -65.10241     0.00000     0.00000     0.00000     0.00000
   -65.09141     0.00000     0.00000     0.00000     0.00000
   -65.08041     0.00000     0.00000     0.00000     0.00000
   -65.07041     0.00000     0.00000     0.00000     0.00000
   -65.05941     0.00000     0.00000     0.00000     0.00000
   -65.04941     0.00000     0.00000     0.00000     0.00000
   -65.03841     0.00000     0.00000     0.00000     0.00000
   -65.02741     0.00000     0.00000     0.00000     0.00000
   -65.01741     0.00000     0.00000     0.00000     0.00000
   -65.00641     0.00000     0.00000     0.00000     0.00000
   -64.99641     0.00000     0.00000     0.00000     0.00000
   -64.98541     0.00000     0.00000     0.00000     0.00000
   -64.97441     0.00000     0.00000     0.00000     0.00000
   -64.96441     0.00000     0.00000     0.00000     0.00000
   -64.95341     0.00000     0.00000     0.00000     0.00000
   -64.94241     0.00000     0.00000     0.00000     0.00000
   -64.93241     0.00000     0.00000     0.00000     0.00000
   -64.92141     0.00000     0.00000     0.00000     0.00000
   -64.91141     0.00000     0.00000     0.00000     0.00000
   -64.90041     0.00000     0.00000     0.00000     0.00000
   -64.88941     0.00000     0.00000     0.00000     0.00000
   -64.87941     0.00000     0.00000     0.00000     0.00000
   -64.86841     0.00000     0.00000     0.00000     0.00000
   -64.85841     0.00000     0.00000     0.00000     0.00000
   -64.84741     0.00000     0.00000     0.00000     0.00000
   -64.83641     0.00000     0.00000     0.00000     0.00000
   -64.82641     0.00000     0.00000     0.00000     0.00000
   -64.81541     0.00000     0.00000     0.00000     0.00000
   -64.80541     0.00000     0.00000     0.00000     0.00000
   -64.79441     0.00000     0.00000     0.00000     0.00000
   -64.78341     0.00000     0.00000     0.00000     0.00000
   -64.77341     0.00000     0.00000     0.00000     0.00000
   -64.76241     0.00000     0.00000     0.00000     0.00000
   -64.75141     0.00000     0.00000     0.00000     0.00000
   -64.74141     0.00000     0.00000     0.00000     0.00000
   -64.73041     0.00000     0.00000     0.00000     0.00000
   -64.72041     0.00000     0.00000     0.00000     0.00000
   -64.70941     0.00000     0.00000     0.00000     0.00000
   -64.69841     0.00000     0.00000     0.00000     0.00000
   -64.68841     0.00000     0.00000     0.00000     0.00000
   -64.67741     0.00000     0.00000     0.00000     0.00000
   -64.66741     0.00000     0.00000     0.00000     0.00000
   -64.65641     0.00000     0.00000     0.00000     0.00000
   -64.64541     0.00000     0.00000     0.00000     0.00000
   -64.63541     0.00000     0.00000     0.00000     0.00000
   -64.62441     0.00000     0.00000     0.00000     0.00000
   -64.61341     0.00000     0.00000     0.00000     0.00000
   -64.60341     0.00000     0.00000     0.00000     0.00000
   -64.59241     0.00000     0.00000     0.00000     0.00000
   -64.58241     0.00000     0.00000     0.00000     0.00000
   -64.57141     0.00000     0.00000     0.00000     0.00000
   -64.56041     0.00000     0.00000     0.00000     0.00000
   -64.55041     0.00000     0.00000     0.00000     0.00000
   -64.53941     0.00000     0.00000     0.00000     0.00000
   -64.52941     0.00000     0.00000     0.00000     0.00000
   -64.51841     0.00000     0.00000     0.00000     0.00000
   -64.50741     0.00000     0.00000     0.00000     0.00000
   -64.49741     0.00000     0.00000     0.00000     0.00000
   -64.48641     0.00000     0.00000     0.00000     0.00000
   -64.47641     0.00000     0.00000     0.00000     0.00000
   -64.46541     0.00000     0.00000     0.00000     0.00000
   -64.45441     0.00000     0.00000     0.00000     0.00000
