     #Energy       W_all      Mo_all      Ti_all      Pd_all
   -67.73284     0.00000     0.00000     0.00000     0.00000
   -67.72184     0.00000     0.00000     0.00000     0.00000
   -67.71184     0.00000     0.00000     0.00000     0.00000
   -67.70084     0.00000     0.00000     0.00000     0.00000
   -67.68984     0.00000     0.00000     0.00000     0.00000
   -67.67984     0.00000     0.00000     0.00000     0.00000
   -67.66884     0.00000     0.00000     0.00000     0.00000
   -67.65784     0.00000     0.00000     0.00000     0.00000
   -67.64784     0.00000     0.00000     0.00000     0.00000
   -67.63684     0.00000     0.00000     0.00000     0.00000
   -67.62684     0.00000     0.00000     0.00000     0.00000
   -67.61584     0.00000     0.00000     0.00000     0.00000
   -67.60484     0.00000     0.00000     0.00000     0.00000
   -67.59484     0.00000     0.00000     0.00000     0.00000
   -67.58384     0.00000     0.00000     0.00000     0.00000
   -67.57284     0.00000     0.00000     0.00000     0.00000
   -67.56284     0.00000     0.00000     0.00000     0.00000
   -67.55184     0.00000     0.00000     0.00000     0.00000
   -67.54184     0.00000     0.00000     0.00000     0.00000
   -67.53084     0.00000     0.00000     0.00000     0.00000
   -67.51984     0.00000     0.00000     0.00000     0.00000
   -67.50984     0.00000     0.00000     0.00000     0.00000
   -67.49884     0.00000     0.00000     0.00000     0.00000
   -67.48784     0.00000     0.00000     0.00000     0.00000
   -67.47784     0.00000     0.00000     0.00000     0.00000
   -67.46684     0.00000     0.00000     0.00000     0.00000
   -67.45684     0.00000     0.00000     0.00000     0.00000
   -67.44584     0.00000     0.00000     0.00000     0.00000
   -67.43484     0.00000     0.00000     0.00000     0.00000
   -67.42484     0.00000     0.00000     0.00000     0.00000
   -67.41384     0.00000     0.00000     0.00000     0.00000
   -67.40284     0.00000     0.00000     0.00000     0.00000
   -67.39284     0.00000     0.00000     0.00000     0.00000
   -67.38184     0.00000     0.00000     0.00000     0.00000
   -67.37184     0.00000     0.00000     0.00000     0.00000
   -67.36084     0.00000     0.00000     0.00000     0.00000
   -67.34984     0.00000     0.00000     0.00000     0.00000
   -67.33984     0.00000     0.00000     0.00000     0.00000
   -67.32884     0.00000     0.00000     0.00000     0.00000
   -67.31784     0.00000     0.00000     0.00000     0.00000
   -67.30784     0.00000     0.00000     0.00000     0.00000
   -67.29684     0.00000     0.00000     0.00000     0.00000
   -67.28684     0.00000     0.00000     0.00000     0.00000
   -67.27584     0.00000     0.00000     0.00000     0.00000
   -67.26484     0.00000     0.00000     0.00000     0.00000
   -67.25484     0.00000     0.00000     0.00000     0.00000
   -67.24384     0.00000     0.00000     0.00000     0.00000
   -67.23284     0.00000     0.00000     0.00000     0.00000
   -67.22284     0.00000     0.00000     0.00000     0.00000
   -67.21184     0.00000     0.00000     0.00000     0.00000
   -67.20184     0.00000     0.00000     0.00000     0.00000
   -67.19084     0.00000     0.00000     0.00000     0.00000
   -67.17984     0.00000     0.00000     0.00000     0.00000
   -67.16984     0.00000     0.00000     0.00000     0.00000
   -67.15884     0.00000     0.00000     0.00000     0.00000
   -67.14784     0.00000     0.00000     0.00000     0.00000
   -67.13784     0.00000     0.00000     0.00000     0.00000
   -67.12684     0.00000     0.00000     0.00000     0.00000
   -67.11684     0.00000     0.00000     0.00000     0.00000
   -67.10584     0.00000     0.00000     0.00000     0.00000
   -67.09484     0.00000     0.00000     0.00000     0.00000
   -67.08484     0.00000     0.00000     0.00000     0.00000
   -67.07384     0.00000     0.00000     0.00000     0.00000
   -67.06284     0.00000     0.00000     0.00000     0.00000
   -67.05284     0.00000     0.00000     0.00000     0.00000
   -67.04184     0.00000     0.00000     0.00000     0.00000
   -67.03184     0.00000     0.00000     0.00000     0.00000
   -67.02084     0.00000     0.00000     0.00000     0.00000
   -67.00984     0.00000     0.00000     0.00000     0.00000
   -66.99984     0.00000     0.00000     0.00000     0.00000
   -66.98884     0.00000     0.00000     0.00000     0.00000
   -66.97784     0.00000     0.00000     0.00000     0.00000
   -66.96784     0.00000     0.00000     0.00000     0.00000
   -66.95684     0.00000     0.00000     0.00000     0.00000
   -66.94684     0.00000     0.00000     0.00000     0.00000
   -66.93584     0.00000     0.00000     0.00000     0.00000
   -66.92484     0.00000     0.00000     0.00000     0.00000
   -66.91484     0.00000     0.00000     0.00000     0.00000
   -66.90384     0.00000     0.00000     0.00000     0.00000
   -66.89284     0.00000     0.00000     0.00000     0.00000
   -66.88284     0.00000     0.00000     0.00000     0.00000
   -66.87184     0.00000     0.00000     0.00000     0.00000
   -66.86184     0.00000     0.00000     0.00000     0.00000
   -66.85084     0.00000     0.00000     0.00000     0.00000
   -66.83984     0.00000     0.00000     0.00000     0.00000
   -66.82984     0.00000     0.00000     0.00000     0.00000
   -66.81884     0.00000     0.00000     0.00000     0.00000
   -66.80784     0.00000     0.00000     0.00000     0.00000
   -66.79784     0.00000     0.00000     0.00000     0.00000
   -66.78684     0.00000     0.00000     0.00000     0.00000
   -66.77684     0.00000     0.00000     0.00000     0.00000
   -66.76584     0.00000     0.00000     0.00000     0.00000
   -66.75484     0.00000     0.00000     0.00000     0.00000
   -66.74484     0.00000     0.00000     0.00000     0.00000
   -66.73384     0.00000     0.00000     0.00000     0.00000
   -66.72284     0.00000     0.00000     0.00000     0.00000
   -66.71284     0.00000     0.00000     0.00000     0.00000
   -66.70184     0.00000     0.00000     0.00000     0.00000
   -66.69184     0.00000     0.00000     0.00000     0.00000
   -66.68084     0.00000     0.00000     0.00000     0.00000
   -66.66984     0.00000     0.00000     0.00000     0.00000
   -66.65984     0.00000     0.00000     0.00000     0.00000
   -66.64884     0.00000     0.00000     0.00000     0.00000
   -66.63784     0.00000     0.00000     0.00000     0.00000
   -66.62784     0.00000     0.00000     0.00000     0.00000
   -66.61684     0.00000     0.00000     0.00000     0.00000
   -66.60684     0.00000     0.00000     0.00000     0.00000
   -66.59584     0.00000     0.00000     0.00000     0.00000
   -66.58484     0.00000     0.00000     0.00000     0.00000
   -66.57484     0.00000     0.00000     0.00000     0.00000
   -66.56384     0.00000     0.00000     0.00000     0.00000
   -66.55284     0.00000     0.00000     0.00000     0.00000
   -66.54284     0.00000     0.00000     0.00000     0.00000
   -66.53184     0.00000     0.00000     0.00000     0.00000
   -66.52184     0.00000     0.00000     0.00000     0.00000
   -66.51084     0.00000     0.00000     0.00000     0.00000
   -66.49984     0.00000     0.00000     0.00000     0.00000
   -66.48984     0.00000     0.00000     0.00000     0.00000
   -66.47884     0.00000     0.00000     0.00000     0.00000
   -66.46784     0.00000     0.00000     0.00000     0.00000
   -66.45784     0.00000     0.00000     0.00000     0.00000
   -66.44684     0.00000     0.00000     0.00000     0.00000
   -66.43684     0.00000     0.00000     0.00000     0.00000
   -66.42584     0.00000     0.00000     0.00000     0.00000
   -66.41484     0.00000     0.00000     0.00000     0.00000
   -66.40484     0.00000     0.00000     0.00000     0.00000
   -66.39384     0.00000     0.00000     0.00000     0.00000
   -66.38284     0.00000     0.00000     0.00000     0.00000
   -66.37284     0.00000     0.00000     0.00000     0.00000
   -66.36184     0.00000     0.00000     0.00000     0.00000
   -66.35184     0.00000     0.00000     0.00000     0.00000
   -66.34084     0.00000     0.00000     0.00000     0.00000
   -66.32984     0.00000     0.00000     0.00000     0.00000
   -66.31984     0.00000     0.00000     0.00000     0.00000
   -66.30884     0.00000     0.00000     0.00000     0.00000
   -66.29784     0.00000     0.00000     0.00000     0.00000
   -66.28784     0.00000     0.00000     0.00000     0.00000
   -66.27684     0.00000     0.00000     0.00000     0.00000
   -66.26684     0.00000     0.00000     0.00000     0.00000
   -66.25584     0.00000     0.00000     0.00000     0.00000
   -66.24484     0.00000     0.00000     0.00000     0.00000
   -66.23484     0.00000     0.00000     0.00000     0.00000
   -66.22384     0.00000     0.00000     0.00000     0.00000
   -66.21284     0.00000     0.00000     0.00000     0.00000
   -66.20284     0.00000     0.00000     0.00000     0.00000
   -66.19184     0.00000     0.00000     0.00000     0.00000
   -66.18184     0.00000     0.00000     0.00000     0.00000
   -66.17084     0.00000     0.00000     0.00000     0.00000
   -66.15984     0.00000     0.00000     0.00000     0.00000
   -66.14984     0.00000     0.00000     0.00000     0.00000
   -66.13884     0.00000     0.00000     0.00000     0.00000
   -66.12784     0.00000     0.00000     0.00000     0.00000
   -66.11784     0.00000     0.00000     0.00000     0.00000
   -66.10684     0.00000     0.00000     0.00000     0.00000
   -66.09684     0.00000     0.00000     0.00000     0.00000
   -66.08584     0.00000     0.00000     0.00000     0.00000
   -66.07484     0.00000     0.00000     0.00000     0.00000
   -66.06484     0.00000     0.00000     0.00000     0.00000
   -66.05384     0.00000     0.00000     0.00000     0.00000
   -66.04284     0.00000     0.00000     0.00000     0.00000
   -66.03284     0.00000     0.00000     0.00000     0.00000
   -66.02184     0.00000     0.00000     0.00000     0.00000
   -66.01184     0.00000     0.00000     0.00000     0.00000
   -66.00084     0.00000     0.00000     0.00000     0.00000
   -65.98984     0.00000     0.00000     0.00000     0.00000
   -65.97984     0.00000     0.00000     0.00000     0.00000
   -65.96884     0.00000     0.00000     0.00000     0.00000
   -65.95784     0.00000     0.00000     0.00000     0.00000
   -65.94784     0.00000     0.00000     0.00000     0.00000
   -65.93684     0.00000     0.00000     0.00000     0.00000
   -65.92684     0.00000     0.00000     0.00000     0.00000
   -65.91584     0.00000     0.00000     0.00000     0.00000
   -65.90484     0.00000     0.00000     0.00000     0.00000
   -65.89484     0.00000     0.00000     0.00000     0.00000
   -65.88384     0.00000     0.00000     0.00000     0.00000
   -65.87284     0.00000     0.00000     0.00000     0.00000
   -65.86284     0.00000     0.00000     0.00000     0.00000
   -65.85184     0.00000     0.00000     0.00000     0.00000
   -65.84184     0.00000     0.00000     0.00000     0.00000
   -65.83084     0.00000     0.00000     0.00000     0.00000
   -65.81984     0.00000     0.00000     0.00000     0.00000
   -65.80984     0.00000     0.00000     0.00000     0.00000
   -65.79884     0.00000     0.00000     0.00000     0.00000
   -65.78784     0.00000     0.00000     0.00000     0.00000
   -65.77784     0.00000     0.00000     0.00000     0.00000
   -65.76684     0.00000     0.00000     0.00000     0.00000
   -65.75684     0.00000     0.00000     0.00000     0.00000
   -65.74584     0.00000     0.00000     0.00000     0.00000
   -65.73484     0.00000     0.00000     0.00000     0.00000
   -65.72484     0.00000     0.00000     0.00000     0.00000
   -65.71384     0.00000     0.00000     0.00000     0.00000
   -65.70284     0.00000     0.00000     0.00000     0.00000
   -65.69284     0.00000     0.00000     0.00000     0.00000
   -65.68184     0.00000     0.00000     0.00000     0.00000
   -65.67184     0.00000     0.00000     0.00000     0.00000
   -65.66084     0.00000     0.00000     0.00000     0.00000
   -65.64984     0.00000     0.00000     0.00000     0.00000
   -65.63984     0.00000     0.00000     0.00000     0.00000
   -65.62884     0.00000     0.00000     0.00000     0.00000
   -65.61784     0.00000     0.00000     0.00000     0.00000
   -65.60784     0.00000     0.00000     0.00000     0.00000
   -65.59684     0.00000     0.00000     0.00000     0.00000
   -65.58684     0.00000     0.00000     0.00000     0.00000
   -65.57584     0.00000     0.00000     0.00000     0.00000
   -65.56484     0.00000     0.00000     0.00000     0.00000
   -65.55484     0.00000     0.00000     0.00000     0.00000
   -65.54384     0.00000     0.00000     0.00000     0.00000
   -65.53284     0.00000     0.00000     0.00000     0.00000
   -65.52284     0.00000     0.00000     0.00000     0.00000
   -65.51184     0.00000     0.00000     0.00000     0.00000
   -65.50184     0.00000     0.00000     0.00000     0.00000
   -65.49084     0.00000     0.00000     0.00000     0.00000
   -65.47984     0.00000     0.00000     0.00000     0.00000
   -65.46984     0.00000     0.00000     0.00000     0.00000
   -65.45884     0.00000     0.00000     0.00000     0.00000
   -65.44784     0.00000     0.00000     0.00000     0.00000
   -65.43784     0.00000     0.00000     0.00000     0.00000
   -65.42684     0.00000     0.00000     0.00000     0.00000
   -65.41684     0.00000     0.00000     0.00000     0.00000
   -65.40584     0.00000     0.00000     0.00000     0.00000
   -65.39484     0.00000     0.00000     0.00000     0.00000
   -65.38484     0.00000     0.00000     0.00000     0.00000
   -65.37384     0.00000     0.00000     0.00000     0.00000
   -65.36284     0.00000     0.00000     0.00000     0.00000
   -65.35284     0.00000     0.00000     0.00000     0.00000
   -65.34184     0.00000     0.00000     0.00000     0.00000
   -65.33184     0.00000     0.00000     0.00000     0.00000
   -65.32084     0.00000     0.00000     0.00000     0.00000
   -65.30984     0.00000     0.00000     0.00000     0.00000
   -65.29984     0.00000     0.00000     0.00000     0.00000
   -65.28884     0.00000     0.00000     0.00000     0.00000
   -65.27784     0.00000     0.00000     0.00000     0.00000
   -65.26784     0.00000     0.00000     0.00000     0.00000
   -65.25684     0.00000     0.00000     0.00000     0.00000
   -65.24684     0.00000     0.00000     0.00000     0.00000
   -65.23584     0.00000     0.00000     0.00000     0.00000
   -65.22484     0.00000     0.00000     0.00000     0.00000
   -65.21484     0.00000     0.00000     0.00000     0.00000
   -65.20384     0.00000     0.00000     0.00000     0.00000
   -65.19284     0.00000     0.00000     0.00000     0.00000
   -65.18284     0.00000     0.00000     0.00000     0.00000
   -65.17184     0.00000     0.00000     0.00000     0.00000
   -65.16184     0.00000     0.00000     0.00000     0.00000
   -65.15084     0.00000     0.00000     0.00000     0.00000
   -65.13984     0.00000     0.00000     0.00000     0.00000
   -65.12984     0.00000     0.00000     0.00000     0.00000
   -65.11884     0.00000     0.00000     0.00000     0.00000
   -65.10784     0.00000     0.00000     0.00000     0.00000
   -65.09784     0.00000     0.00000     0.00000     0.00000
   -65.08684     0.00000     0.00000     0.00000     0.00000
   -65.07684     0.00000     0.00000     0.00000     0.00000
   -65.06584     0.00000     0.00000     0.00000     0.00000
   -65.05484     0.00000     0.00000     0.00000     0.00000
   -65.04484     0.00000     0.00000     0.00000     0.00000
   -65.03384     0.00000     0.00000     0.00000     0.00000
   -65.02284     0.00000     0.00000     0.00000     0.00000
   -65.01284     0.00000     0.00000     0.00000     0.00000
   -65.00184     0.00000     0.00000     0.00000     0.00000
   -64.99184     0.00000     0.00000     0.00000     0.00000
   -64.98084     0.00000     0.00000     0.00000     0.00000
   -64.96984     0.00000     0.00000     0.00000     0.00000
   -64.95984     0.00000     0.00000     0.00000     0.00000
   -64.94884     0.00000     0.00000     0.00000     0.00000
   -64.93784     0.00000     0.00000     0.00000     0.00000
   -64.92784     0.00000     0.00000     0.00000     0.00000
   -64.91684     0.00000     0.00000     0.00000     0.00000
   -64.90684     0.00000     0.00000     0.00000     0.00000
   -64.89584     0.00000     0.00000     0.00000     0.00000
   -64.88484     0.00000     0.00000     0.00000     0.00000
   -64.87484     0.00000     0.00000     0.00000     0.00000
   -64.86384     0.00000     0.00000     0.00000     0.00000
   -64.85284     0.00000     0.00000     0.00000     0.00000
   -64.84284     0.00000     0.00000     0.00000     0.00000
   -64.83184     0.00000     0.00000     0.00000     0.00000
   -64.82184     0.00000     0.00000     0.00000     0.00000
   -64.81084     0.00000     0.00000     0.00000     0.00000
   -64.79984     0.00000     0.00000     0.00000     0.00000
   -64.78984     0.00000     0.00000     0.00000     0.00000
   -64.77884     0.00000     0.00000     0.00000     0.00000
   -64.76784     0.00000     0.00000     0.00000     0.00000
   -64.75784     0.00000     0.00000     0.00000     0.00000
   -64.74684     0.00000     0.00000     0.00000     0.00000
   -64.73684     0.00000     0.00000     0.00000     0.00000
   -64.72584     0.00000     0.00000     0.00000     0.00000
   -64.71484     0.00000     0.00000     0.00000     0.00000
   -64.70484     0.00000     0.00000     0.00000     0.00000
   -64.69384     0.00000     0.00000     0.00000     0.00000
   -64.68284     0.00000     0.00000     0.00000     0.00000
   -64.67284     0.00000     0.00000     0.00000     0.00000
   -64.66184     0.00000     0.00000     0.00000     0.00000
   -64.65184     0.00000     0.00000     0.00000     0.00000
   -64.64084     0.00000     0.00000     0.00000     0.00000
   -64.62984     0.00000     0.00000     0.00000     0.00000
   -64.61984     0.00000     0.00000     0.00000     0.00000
   -64.60884     0.00000     0.00000     0.00000     0.00000
   -64.59784     0.00000     0.00000     0.00000     0.00000
   -64.58784     0.00000     0.00000     0.00000     0.00000
   -64.57684     0.00000     0.00000     0.00000     0.00000
   -64.56684     0.00000     0.00000     0.00000     0.00000
   -64.55584     0.00000     0.00000     0.00000     0.00000
   -64.54484     0.00000     0.00000     0.00000     0.00000
   -64.53484     0.00000     0.00000     0.00000     0.00000
   -64.52384     0.00000     0.00000     0.00000     0.00000
   -64.51284     0.00000     0.00000     0.00000     0.00000
   -64.50284     0.00000     0.00000     0.00000     0.00000
   -64.49184     0.00000     0.00000     0.00000     0.00000
   -64.48184     0.00000     0.00000     0.00000     0.00000
   -64.47084     0.00000     0.00000     0.00000     0.00000
   -64.45984     0.00000     0.00000     0.00000     0.00000
   -64.44984     0.00000     0.00000     0.00000     0.00000
   -64.43884     0.00000     0.00000     0.00000     0.00000
   -64.42784     0.00000     0.00000     0.00000     0.00000
   -64.41784     0.00000     0.00000     0.00000     0.00000
   -64.40684     0.00000     0.00000     0.00000     0.00000
   -64.39684     0.00000     0.00000     0.00000     0.00000
   -64.38584     0.00000     0.00000     0.00000     0.00000
   -64.37484     0.00000     0.00000     0.00000     0.00000
   -64.36484     0.00000     0.00000     0.00000     0.00000
   -64.35384     0.00000     0.00000     0.00000     0.00000
   -64.34284     0.00000     0.00000     0.00000     0.00000
   -64.33284     0.00000     0.00000     0.00000     0.00000
   -64.32184     0.00000     0.00000     0.00000     0.00000
   -64.31184     0.00000     0.00000     0.00000     0.00000
   -64.30084     0.00000     0.00000     0.00000     0.00000
   -64.28984     0.00000     0.00000     0.00000     0.00000
   -64.27984     0.00000     0.00000     0.00000     0.00000
   -64.26884     0.00000     0.00000     0.00000     0.00000
   -64.25784     0.00000     0.00000     0.00000     0.00000
   -64.24784     0.00000     0.00000     0.00000     0.00000
   -64.23684     0.00000     0.00000     0.00000     0.00000
   -64.22684     0.00000     0.00000     0.00000     0.00000
   -64.21584     0.00000     0.00000     0.00000     0.00000
   -64.20484     0.00000     0.00000     0.00000     0.00000
   -64.19484     0.00000     0.00000     0.00000     0.00000
   -64.18384     0.00000     0.00000     0.00000     0.00000
   -64.17284     0.00000     0.00000     0.00000     0.00000
   -64.16284     0.00000     0.00000     0.00000     0.00000
   -64.15184     0.00000     0.00000     0.00000     0.00000
   -64.14184     0.00000     0.00000     0.00000     0.00000
   -64.13084     0.00000     0.00000     0.00000     0.00000
   -64.11984     0.00000     0.00000     0.00000     0.00000
   -64.10984     0.00000     0.00000     0.00000     0.00000
   -64.09884     0.00000     0.00000     0.00000     0.00000
   -64.08784     0.00000     0.00000     0.00000     0.00000
   -64.07784     0.00000     0.00000     0.00000     0.00000
   -64.06684     0.00000     0.00000     0.00000     0.00000
   -64.05684     0.00000     0.00000     0.00000     0.00000
   -64.04584     0.00000     0.00000     0.00000     0.00000
   -64.03484     0.00000     0.00000     0.00000     0.00000
   -64.02484     0.00000     0.00000     0.00000     0.00000
   -64.01384     0.00000     0.00000     0.00000     0.00000
   -64.00284     0.00000     0.00000     0.00000     0.00000
   -63.99284     0.00000     0.00000     0.00000     0.00000
   -63.98184     0.00000     0.00000     0.00000     0.00000
   -63.97184     0.00000     0.00000     0.00000     0.00000
   -63.96084     0.00000     0.00000     0.00000     0.00000
   -63.94984     0.00000     0.00000     0.00000     0.00000
   -63.93984     0.00000     0.00000     0.00000     0.00000
   -63.92884     0.00000     0.00000     0.00000     0.00000
   -63.91784     0.00000     0.00000     0.00000     0.00000
   -63.90784     0.00000     0.00000     0.00000     0.00000
   -63.89684     0.00000     0.00000     0.00000     0.00000
   -63.88684     0.00000     0.00000     0.00000     0.00000
   -63.87584     0.00000     0.00000     0.00000     0.00000
   -63.86484     0.00000     0.00000     0.00000     0.00000
   -63.85484     0.00000     0.00000     0.00000     0.00000
   -63.84384     0.00000     0.00000     0.00000     0.00000
   -63.83284     0.00000     0.00000     0.00000     0.00000
   -63.82284     0.00000     0.00000     0.00000     0.00000
   -63.81184     0.00000     0.00000     0.00000     0.00000
   -63.80184     0.00000     0.00000     0.00000     0.00000
   -63.79084     0.00000     0.00000     0.00000     0.00000
   -63.77984     0.00000     0.00000     0.00000     0.00000
   -63.76984     0.00000     0.00000     0.00000     0.00000
   -63.75884     0.00000     0.00000     0.00000     0.00000
   -63.74784     0.00000     0.00000     0.00000     0.00000
   -63.73784     0.00000     0.00000     0.00000     0.00000
   -63.72684     0.00000     0.00000     0.00000     0.00000
   -63.71684     0.00000     0.00000     0.00000     0.00000
   -63.70584     0.00000     0.00000     0.00000     0.00000
   -63.69484     0.00000     0.00000     0.00000     0.00000
   -63.68484     0.00000     0.00000     0.00000     0.00000
   -63.67384     0.00000     0.00000     0.00000     0.00000
   -63.66284     0.00000     0.00000     0.00000     0.00000
   -63.65284     0.00000     0.00000     0.00000     0.00000
   -63.64184     0.00000     0.00000     0.00000     0.00000
   -63.63184     0.00000     0.00000     0.00000     0.00000
   -63.62084     0.00000     0.00000     0.00000     0.00000
   -63.60984     0.00000     0.00000     0.00000     0.00000
   -63.59984     0.00000     0.00000     0.00000     0.00000
   -63.58884     0.00000     0.00000     0.00000     0.00000
   -63.57784     0.00000     0.00000     0.00000     0.00000
   -63.56784     0.00000     0.00000     0.00000     0.00000
   -63.55684     0.00000     0.00000     0.00000     0.00000
   -63.54684     0.00000     0.00000     0.00000     0.00000
   -63.53584     0.00000     0.00000     0.00000     0.00000
   -63.52484     0.00000     0.00000     0.00000     0.00000
   -63.51484     0.00000     0.00000     0.00000     0.00000
   -63.50384     0.00000     0.00000     0.00000     0.00000
   -63.49284     0.00000     0.00000     0.00000     0.00000
   -63.48284     0.00000     0.00000     0.00000     0.00000
   -63.47184     0.00000     0.00000     0.00000     0.00000
   -63.46184     0.00000     0.00000     0.00000     0.00000
   -63.45084     0.00000     0.00000     0.00000     0.00000
   -63.43984     0.00000     0.00000     0.00000     0.00000
   -63.42984     0.00000     0.00000     0.00000     0.00000
   -63.41884     0.00000     0.00000     0.00000     0.00000
   -63.40784     0.00000     0.00000     0.00000     0.00000
   -63.39784     0.00000     0.00000     0.00000     0.00000
   -63.38684     0.00000     0.00000     0.00000     0.00000
   -63.37684     0.00000     0.00000     0.00000     0.00000
   -63.36584     0.00000     0.00000     0.00000     0.00000
   -63.35484     0.00000     0.00000     0.00000     0.00000
   -63.34484     0.00000     0.00000     0.00000     0.00000
   -63.33384     0.00000     0.00000     0.00000     0.00000
   -63.32284     0.00000     0.00000     0.00000     0.00000
   -63.31284     0.00000     0.00000     0.00000     0.00000
   -63.30184     0.00000     0.00000     0.00000     0.00000
   -63.29184     0.00000     0.00000     0.00000     0.00000
   -63.28084     0.00000     0.00000     0.00000     0.00000
   -63.26984     0.00000     0.00000     0.00000     0.00000
   -63.25984     0.00000     0.00000     0.00000     0.00000
   -63.24884     0.00000     0.00000     0.00000     0.00000
   -63.23784     0.00000     0.00000     0.00000     0.00000
   -63.22784     0.00000     0.00000     0.00000     0.00000
   -63.21684     0.00000     0.00000     0.00000     0.00000
   -63.20684     0.00000     0.00000     0.00000     0.00000
   -63.19584     0.00000     0.00000     0.00000     0.00000
   -63.18484     0.00000     0.00000     0.00000     0.00000
   -63.17484     0.00000     0.00000     0.00000     0.00000
   -63.16384     0.00000     0.00000     0.00000     0.00000
   -63.15284     0.00000     0.00000     0.00000     0.00000
   -63.14284     0.00000     0.00000     0.00000     0.00000
   -63.13184     0.00000     0.00000     0.00000     0.00000
   -63.12184     0.00000     0.00000     0.00000     0.00000
   -63.11084     0.00000     0.00000     0.00000     0.00000
   -63.09984     0.00000     0.00000     0.00000     0.00000
   -63.08984     0.00000     0.00000     0.00000     0.00000
   -63.07884     0.00000     0.00000     0.00000     0.00000
   -63.06784     0.00000     0.00000     0.00000     0.00000
   -63.05784     0.00000     0.00000     0.00000     0.00000
   -63.04684     0.00000     0.00000     0.00000     0.00000
   -63.03684     0.00000     0.00000     0.00000     0.00000
   -63.02584     0.00000     0.00000     0.00000     0.00000
   -63.01484     0.00000     0.00000     0.00000     0.00000
   -63.00484     0.00000     0.00000     0.00000     0.00000
   -62.99384     0.00000     0.00000     0.00000     0.00000
   -62.98284     0.00000     0.00000     0.00000     0.00000
   -62.97284     0.00000     0.00000     0.00000     0.00000
   -62.96184     0.00000     0.00000     0.00000     0.00000
   -62.95184     0.00000     0.00000     0.00000     0.00000
   -62.94084     0.00000     0.00000     0.00000     0.00000
   -62.92984     0.00000     0.00000     0.00000     0.00000
   -62.91984     0.00000     0.00000     0.00000     0.00000
   -62.90884     0.00000     0.00000     0.00000     0.00000
   -62.89784     0.00000     0.00000     0.00000     0.00000
   -62.88784     0.00000     0.00000     0.00000     0.00000
   -62.87684     0.00000     0.00000     0.00000     0.00000
   -62.86684     0.00000     0.00000     0.00000     0.00000
   -62.85584     0.00000     0.00000     0.00000     0.00000
   -62.84484     0.00000     0.00000     0.00000     0.00000
   -62.83484     0.00000     0.00000     0.00000     0.00000
   -62.82384     0.00000     0.00000     0.00000     0.00000
   -62.81284     0.00000     0.00000     0.00000     0.00000
   -62.80284     0.00000     0.00000     0.00000     0.00000
   -62.79184     0.00000     0.00000     0.00000     0.00000
   -62.78184     0.00000     0.00000     0.00000     0.00000
   -62.77084     0.00000     0.00000     0.00000     0.00000
   -62.75984     0.00000     0.00000     0.00000     0.00000
   -62.74984     0.00000     0.00000     0.00000     0.00000
   -62.73884     0.00000     0.00000     0.00000     0.00000
   -62.72784     0.00000     0.00000     0.00000     0.00000
   -62.71784     0.00000     0.00000     0.00000     0.00000
   -62.70684     0.00000     0.00000     0.00000     0.00000
   -62.69684     0.00000     0.00000     0.00000     0.00000
   -62.68584     0.00000     0.00000     0.00000     0.00000
   -62.67484     0.00000     0.00000     0.00000     0.00000
   -62.66484     0.00000     0.00000     0.00000     0.00000
   -62.65384     0.00000     0.00000     0.00000     0.00000
   -62.64284     0.00000     0.00000     0.00000     0.00000
   -62.63284     0.00000     0.00000     0.00000     0.00000
   -62.62184     0.00000     0.00000     0.00000     0.00000
   -62.61184     0.00000     0.00000     0.00000     0.00000
   -62.60084     0.00000     0.00000     0.00000     0.00000
   -62.58984     0.00000     0.00000     0.00000     0.00000
   -62.57984     0.00000     0.00000     0.00000     0.00000
   -62.56884     0.00000     0.00000     0.00000     0.00000
   -62.55784     0.00000     0.00000     0.00000     0.00000
   -62.54784     0.00000     0.00000     0.00000     0.00000
   -62.53684     0.00000     0.00000     0.00000     0.00000
   -62.52684     0.00000     0.00000     0.00000     0.00000
   -62.51584     0.00000     0.00000     0.00000     0.00000
   -62.50484     0.00000     0.00000     0.00000     0.00000
   -62.49484     0.00000     0.00000     0.00000     0.00000
   -62.48384     0.00000     0.00000     0.00000     0.00000
   -62.47284     0.00000     0.00000     0.00000     0.00000
   -62.46284     0.00000     0.00000     0.00000     0.00000
   -62.45184     0.00000     0.00000     0.00000     0.00000
   -62.44184     0.00000     0.00000     0.00000     0.00000
   -62.43084     0.00000     0.00000     0.00000     0.00000
   -62.41984     0.00000     0.00000     0.00000     0.00000
   -62.40984     0.00000     0.00000     0.00000     0.00000
   -62.39884     0.00000     0.00000     0.00000     0.00000
   -62.38784     0.00000     0.00000     0.00000     0.00000
   -62.37784     0.00000     0.00000     0.00000     0.00000
   -62.36684     0.00000     0.00000     0.00000     0.00000
   -62.35684     0.00000     0.00000     0.00000     0.00000
   -62.34584     0.00000     0.00000     0.00000     0.00000
   -62.33484     0.00000     0.00000     0.00000     0.00000
   -62.32484     0.00000     0.00000     0.00000     0.00000
   -62.31384     0.00000     0.00000     0.00000     0.00000
   -62.30284     0.00000     0.00000     0.00000     0.00000
   -62.29284     0.00000     0.00000     0.00000     0.00000
   -62.28184     0.00000     0.00000     0.00000     0.00000
   -62.27184     0.00000     0.00000     0.00000     0.00000
   -62.26084     0.00000     0.00000     0.00000     0.00000
   -62.24984     0.00000     0.00000     0.00000     0.00000
