     #Energy       W_all      Mo_all      Ir_all      Hf_all
   -26.79200     0.00000     0.00000     0.00000     0.00000
   -26.78100     0.00000     0.00000     0.00000     0.00000
   -26.77000     0.00000     0.00000     0.00000     0.00000
   -26.75900     0.00000     0.00000     0.00000     0.00000
   -26.74800     0.00000     0.00000     0.00000     0.00000
   -26.73700     0.00000     0.00000     0.00000     0.00000
   -26.72600     0.00000     0.00000     0.00000     0.00000
   -26.71500     0.00000     0.00000     0.00000     0.00000
   -26.70400     0.00000     0.00000     0.00000     0.00000
   -26.69300     0.00000     0.00000     0.00000     0.00000
   -26.68200     0.00000     0.00000     0.00000     0.00000
   -26.67100     0.00000     0.00000     0.00000     0.00000
   -26.66000     0.00000     0.00000     0.00000     0.00000
   -26.64900     0.00000     0.00000     0.00000     0.00000
   -26.63800     0.00000     0.00000     0.00000     0.00000
   -26.62700     0.00000     0.00000     0.00000     0.00000
   -26.61600     0.00000     0.00000     0.00000     0.00000
   -26.60500     0.00000     0.00000     0.00000     0.00000
   -26.59400     0.00000     0.00000     0.00000     0.00000
   -26.58300     0.00000     0.00000     0.00000     0.00000
   -26.57200     0.00000     0.00000     0.00000     0.00000
   -26.56100     0.00000     0.00000     0.00000     0.00000
   -26.55000     0.00000     0.00000     0.00000     0.00000
   -26.53900     0.00000     0.00000     0.00000     0.00000
   -26.52800     0.00000     0.00000     0.00000     0.00000
   -26.51700     0.00000     0.00000     0.00000     0.00000
   -26.50600     0.00000     0.00000     0.00000     0.00000
   -26.49500     0.00000     0.00000     0.00000     0.00000
   -26.48400     0.00000     0.00000     0.00000     0.00000
   -26.47300     0.00000     0.00000     0.00000     0.00000
   -26.46200     0.00000     0.00000     0.00000     0.00000
   -26.45100     0.00000     0.00000     0.00000     0.00000
   -26.44000     0.00000     0.00000     0.00000     0.00000
   -26.42900     0.00000     0.00000     0.00000     0.00000
   -26.41800     0.00000     0.00000     0.00000     0.00000
   -26.40700     0.00000     0.00000     0.00000     0.00000
   -26.39600     0.00000     0.00000     0.00000     0.00000
   -26.38500     0.00000     0.00000     0.00000     0.00000
   -26.37400     0.00000     0.00000     0.00000     0.00000
   -26.36300     0.00000     0.00000     0.00000     0.00000
   -26.35200     0.00000     0.00000     0.00000     0.00000
   -26.34100     0.00000     0.00000     0.00000     0.00000
   -26.33000     0.00000     0.00000     0.00000     0.00000
   -26.31900     0.00000     0.00000     0.00000     0.00000
   -26.30800     0.00000     0.00000     0.00000     0.00000
   -26.29700     0.00000     0.00000     0.00000     0.00000
   -26.28600     0.00000     0.00000     0.00000     0.00000
   -26.27500     0.00000     0.00000     0.00000     0.00000
   -26.26400     0.00000     0.00000     0.00000     0.00000
   -26.25300     0.00000     0.00000     0.00000     0.00000
   -26.24200     0.00000     0.00000     0.00000     0.00000
   -26.23100     0.00000     0.00000     0.00000     0.00000
   -26.22000     0.00000     0.00000     0.00000     0.00000
   -26.20900     0.00000     0.00000     0.00000     0.00000
   -26.19800     0.00000     0.00000     0.00000     0.00000
   -26.18700     0.00000     0.00000     0.00000     0.00000
   -26.17600     0.00000     0.00000     0.00000     0.00000
   -26.16500     0.00000     0.00000     0.00000     0.00000
   -26.15400     0.00000     0.00000     0.00000     0.00000
   -26.14300     0.00000     0.00000     0.00000     0.00000
   -26.13200     0.00000     0.00000     0.00000     0.00000
   -26.12100     0.00000     0.00000     0.00000     0.00000
   -26.11000     0.00000     0.00000     0.00000     0.00000
   -26.09900     0.00000     0.00000     0.00000     0.00000
   -26.08800     0.00000     0.00000     0.00000     0.00000
   -26.07700     0.00000     0.00000     0.00000     0.00000
   -26.06600     0.00000     0.00000     0.00000     0.00000
   -26.05500     0.00000     0.00000     0.00000     0.00000
   -26.04400     0.00000     0.00000     0.00000     0.00000
   -26.03300     0.00000     0.00000     0.00000     0.00000
   -26.02200     0.00000     0.00000     0.00000     0.00000
   -26.01100     0.00000     0.00000     0.00000     0.00000
   -26.00000     0.00000     0.00000     0.00000     0.00000
   -25.98900     0.00000     0.00000     0.00000     0.00000
   -25.97800     0.00000     0.00000     0.00000     0.00000
   -25.96700     0.00000     0.00000     0.00000     0.00000
   -25.95600     0.00000     0.00000     0.00000     0.00000
   -25.94500     0.00000     0.00000     0.00000     0.00000
   -25.93400     0.00000     0.00000     0.00000     0.00000
   -25.92300     0.00000     0.00000     0.00000     0.00000
   -25.91200     0.00000     0.00000     0.00000     0.00000
   -25.90100     0.00000     0.00000     0.00000     0.00000
   -25.89000     0.00000     0.00000     0.00000     0.00000
   -25.87900     0.00000     0.00000     0.00000     0.00000
   -25.86800     0.00000     0.00000     0.00000     0.00000
   -25.85700     0.00000     0.00000     0.00000     0.00000
   -25.84600     0.00000     0.00000     0.00000     0.00000
   -25.83500     0.00000     0.00000     0.00000     0.00000
   -25.82400     0.00000     0.00000     0.00000     0.00000
   -25.81300     0.00000     0.00000     0.00000     0.00000
   -25.80200     0.00000     0.00000     0.00000     0.00000
   -25.79100     0.00000     0.00000     0.00000     0.00000
   -25.78000     0.00000     0.00000     0.00000     0.00000
   -25.76900     0.00000     0.00000     0.00000     0.00000
   -25.75800     0.00000     0.00000     0.00000     0.00000
   -25.74700     0.00000     0.00000     0.00000     0.00000
   -25.73600     0.00000     0.00000     0.00000     0.00000
   -25.72500     0.00000     0.00000     0.00000     0.00000
   -25.71400     0.00000     0.00000     0.00000     0.00000
   -25.70300     0.00000     0.00000     0.00000     0.00000
   -25.69200     0.00000     0.00000     0.00000     0.00000
   -25.68100     0.00000     0.00000     0.00000     0.00000
   -25.67000     0.00000     0.00000     0.00000     0.00000
   -25.65900     0.00000     0.00000     0.00000     0.00000
   -25.64800     0.00000     0.00000     0.00000     0.00000
   -25.63700     0.00000     0.00000     0.00000     0.00000
   -25.62600     0.00000     0.00000     0.00000     0.00000
   -25.61500     0.00000     0.00000     0.00000     0.00000
   -25.60400     0.00000     0.00000     0.00000     0.00000
   -25.59300     0.00000     0.00000     0.00000     0.00000
   -25.58200     0.00000     0.00000     0.00000     0.00000
   -25.57100     0.00000     0.00000     0.00000     0.00000
   -25.56000     0.00000     0.00000     0.00000     0.00000
   -25.54900     0.00000     0.00000     0.00000     0.00000
   -25.53800     0.00000     0.00000     0.00000     0.00000
   -25.52700     0.00000     0.00000     0.00000     0.00000
   -25.51600     0.00000     0.00000     0.00000     0.00000
   -25.50500     0.00000     0.00000     0.00000     0.00000
   -25.49400     0.00000     0.00000     0.00000     0.00000
   -25.48300     0.00000     0.00000     0.00000     0.00000
   -25.47200     0.00000     0.00000     0.00000     0.00000
   -25.46100     0.00000     0.00000     0.00000     0.00000
   -25.45000     0.00000     0.00000     0.00000     0.00000
   -25.43900     0.00000     0.00000     0.00000     0.00000
   -25.42800     0.00000     0.00000     0.00000     0.00000
   -25.41700     0.00000     0.00000     0.00000     0.00000
   -25.40600     0.00000     0.00000     0.00000     0.00000
   -25.39500     0.00000     0.00000     0.00000     0.00000
   -25.38400     0.00000     0.00000     0.00000     0.00000
   -25.37300     0.00000     0.00000     0.00000     0.00000
   -25.36200     0.00000     0.00000     0.00000     0.00000
   -25.35100     0.00000     0.00000     0.00000     0.00000
   -25.34000     0.00000     0.00000     0.00000     0.00000
   -25.32900     0.00000     0.00000     0.00000     0.00000
   -25.31800     0.00000     0.00000     0.00000     0.00000
   -25.30700     0.00000     0.00000     0.00000     0.00000
   -25.29600     0.00000     0.00000     0.00000     0.00000
   -25.28500     0.00000     0.00000     0.00000     0.00000
   -25.27400     0.00000     0.00000     0.00000     0.00000
   -25.26300     0.00000     0.00000     0.00000     0.00000
   -25.25200     0.00000     0.00000     0.00000     0.00000
   -25.24100     0.00000     0.00000     0.00000     0.00000
   -25.23000     0.00000     0.00000     0.00000     0.00000
   -25.21900     0.00000     0.00000     0.00000     0.00000
   -25.20800     0.00000     0.00000     0.00000     0.00000
   -25.19700     0.00000     0.00000     0.00000     0.00000
   -25.18600     0.00000     0.00000     0.00000     0.00000
   -25.17500     0.00000     0.00000     0.00000     0.00000
   -25.16400     0.00000     0.00000     0.00000     0.00000
   -25.15300     0.00000     0.00000     0.00000     0.00000
   -25.14200     0.00000     0.00000     0.00000     0.00000
   -25.13100     0.00000     0.00000     0.00000     0.00000
   -25.12000     0.00000     0.00000     0.00000     0.00000
   -25.10900     0.00000     0.00000     0.00000     0.00000
   -25.09800     0.00000     0.00000     0.00000     0.00000
   -25.08700     0.00000     0.00000     0.00000     0.00000
   -25.07600     0.00000     0.00000     0.00000     0.00000
   -25.06500     0.00000     0.00000     0.00000     0.00000
   -25.05400     0.00000     0.00000     0.00000     0.00000
   -25.04300     0.00000     0.00000     0.00000     0.00000
   -25.03200     0.00000     0.00000     0.00000     0.00000
   -25.02100     0.00000     0.00000     0.00000     0.00000
   -25.01000     0.00000     0.00000     0.00000     0.00000
   -24.99900     0.00000     0.00000     0.00000     0.00000
   -24.98800     0.00000     0.00000     0.00000     0.00000
   -24.97700     0.00000     0.00000     0.00000     0.00000
   -24.96600     0.00000     0.00000     0.00000     0.00000
   -24.95500     0.00000     0.00000     0.00000     0.00000
   -24.94400     0.00000     0.00000     0.00000     0.00000
   -24.93300     0.00000     0.00000     0.00000     0.00000
   -24.92100     0.00000     0.00000     0.00000     0.00000
   -24.91000     0.00000     0.00000     0.00000     0.00000
   -24.89900     0.00000     0.00000     0.00000     0.00000
   -24.88800     0.00000     0.00000     0.00000     0.00000
   -24.87700     0.00000     0.00000     0.00000     0.00000
   -24.86600     0.00000     0.00000     0.00000     0.00000
   -24.85500     0.00000     0.00000     0.00000     0.00000
   -24.84400     0.00000     0.00000     0.00000     0.00000
   -24.83300     0.00000     0.00000     0.00000     0.00000
   -24.82200     0.00000     0.00000     0.00000     0.00000
   -24.81100     0.00000     0.00000     0.00000     0.00000
   -24.80000     0.00000     0.00000     0.00000     0.00000
   -24.78900     0.00000     0.00000     0.00000     0.00000
   -24.77800     0.00000     0.00000     0.00000     0.00000
   -24.76700     0.00000     0.00000     0.00000     0.00000
   -24.75600     0.00000     0.00000     0.00000     0.00000
   -24.74500     0.00000     0.00000     0.00000     0.00000
   -24.73400     0.00000     0.00000     0.00000     0.00000
   -24.72300     0.00000     0.00000     0.00000     0.00000
   -24.71200     0.00000     0.00000     0.00000     0.00000
   -24.70100     0.00000     0.00000     0.00000     0.00000
   -24.69000     0.00000     0.00000     0.00000     0.00000
   -24.67900     0.00000     0.00000     0.00000     0.00000
   -24.66800     0.00000     0.00000     0.00000     0.00000
   -24.65700     0.00000     0.00000     0.00000     0.00000
   -24.64600     0.00000     0.00000     0.00000     0.00000
   -24.63500     0.00000     0.00000     0.00000     0.00000
   -24.62400     0.00000     0.00000     0.00000     0.00000
   -24.61300     0.00000     0.00000     0.00000     0.00000
   -24.60200     0.00000     0.00000     0.00000     0.00000
   -24.59100     0.00000     0.00000     0.00000     0.00000
   -24.58000     0.00000     0.00000     0.00000     0.00000
   -24.56900     0.00000     0.00000     0.00000     0.00000
   -24.55800     0.00000     0.00000     0.00000     0.00000
   -24.54700     0.00000     0.00000     0.00000     0.00000
   -24.53600     0.00000     0.00000     0.00000     0.00000
   -24.52500     0.00000     0.00000     0.00000     0.00000
   -24.51400     0.00000     0.00000     0.00000     0.00000
   -24.50300     0.00000     0.00000     0.00000     0.00000
   -24.49200     0.00000     0.00000     0.00000     0.00000
   -24.48100     0.00000     0.00000     0.00000     0.00000
   -24.47000     0.00000     0.00000     0.00000     0.00000
   -24.45900     0.00000     0.00000     0.00000     0.00000
   -24.44800     0.00000     0.00000     0.00000     0.00000
   -24.43700     0.00000     0.00000     0.00000     0.00000
   -24.42600     0.00000     0.00000     0.00000     0.00000
   -24.41500     0.00000     0.00000     0.00000     0.00000
   -24.40400     0.00000     0.00000     0.00000     0.00000
   -24.39300     0.00000     0.00000     0.00000     0.00000
   -24.38200     0.00000     0.00000     0.00000     0.00000
   -24.37100     0.00000     0.00000     0.00000     0.00000
   -24.36000     0.00000     0.00000     0.00000     0.00000
   -24.34900     0.00000     0.00000     0.00000     0.00000
   -24.33800     0.00000     0.00000     0.00000     0.00000
   -24.32700     0.00000     0.00000     0.00000     0.00000
   -24.31600     0.00000     0.00000     0.00000     0.00000
   -24.30500     0.00000     0.00000     0.00000     0.00000
   -24.29400     0.00000     0.00000     0.00000     0.00000
   -24.28300     0.00000     0.00000     0.00000     0.00000
   -24.27200     0.00000     0.00000     0.00000     0.00000
   -24.26100     0.00000     0.00000     0.00000     0.00000
   -24.25000     0.00000     0.00000     0.00000     0.00000
   -24.23900     0.00000     0.00000     0.00000     0.00000
   -24.22800     0.00000     0.00000     0.00000     0.00000
   -24.21700     0.00000     0.00000     0.00000     0.00000
   -24.20600     0.00000     0.00000     0.00000     0.00000
   -24.19500     0.00000     0.00000     0.00000     0.00000
   -24.18400     0.00000     0.00000     0.00000     0.00000
   -24.17300     0.00000     0.00000     0.00000     0.00000
   -24.16200     0.00000     0.00000     0.00000     0.00000
   -24.15100     0.00000     0.00000     0.00000     0.00000
   -24.14000     0.00000     0.00000     0.00000     0.00000
   -24.12900     0.00000     0.00000     0.00000     0.00000
   -24.11800     0.00000     0.00000     0.00000     0.00000
   -24.10700     0.00000     0.00000     0.00000     0.00000
   -24.09600     0.00000     0.00000     0.00000     0.00000
   -24.08500     0.00000     0.00000     0.00000     0.00000
   -24.07400     0.00000     0.00000     0.00000     0.00000
   -24.06300     0.00000     0.00000     0.00000     0.00000
   -24.05200     0.00000     0.00000     0.00000     0.00000
   -24.04100     0.00000     0.00000     0.00000     0.00000
   -24.03000     0.00000     0.00000     0.00000     0.00000
   -24.01900     0.00000     0.00000     0.00000     0.00000
   -24.00800     0.00000     0.00000     0.00000     0.00000
   -23.99700     0.00000     0.00000     0.00000     0.00000
   -23.98600     0.00000     0.00000     0.00000     0.00000
   -23.97500     0.00000     0.00000     0.00000     0.00000
   -23.96400     0.00000     0.00000     0.00000     0.00000
   -23.95300     0.00000     0.00000     0.00000     0.00000
   -23.94200     0.00000     0.00000     0.00000     0.00000
   -23.93100     0.00000     0.00000     0.00000     0.00000
   -23.92000     0.00000     0.00000     0.00000     0.00000
   -23.90900     0.00000     0.00000     0.00000     0.00000
   -23.89800     0.00000     0.00000     0.00000     0.00000
   -23.88700     0.00000     0.00000     0.00000     0.00000
   -23.87600     0.00000     0.00000     0.00000     0.00000
   -23.86500     0.00000     0.00000     0.00000     0.00000
   -23.85400     0.00000     0.00000     0.00000     0.00000
   -23.84300     0.00000     0.00000     0.00000     0.00000
   -23.83200     0.00000     0.00000     0.00000     0.00000
   -23.82100     0.00000     0.00000     0.00000     0.00000
   -23.81000     0.00000     0.00000     0.00000     0.00000
   -23.79900     0.00000     0.00000     0.00000     0.00000
   -23.78800     0.00000     0.00000     0.00000     0.00000
   -23.77700     0.00000     0.00000     0.00000     0.00000
   -23.76600     0.00000     0.00000     0.00000     0.00000
   -23.75500     0.00000     0.00000     0.00000     0.00000
   -23.74400     0.00000     0.00000     0.00000     0.00000
   -23.73300     0.00000     0.00000     0.00000     0.00000
   -23.72200     0.00000     0.00000     0.00000     0.00000
   -23.71100     0.00000     0.00000     0.00000     0.00000
   -23.70000     0.00000     0.00000     0.00000     0.00000
   -23.68900     0.00000     0.00000     0.00000     0.00000
   -23.67800     0.00000     0.00000     0.00000     0.00000
   -23.66700     0.00000     0.00000     0.00000     0.00000
   -23.65600     0.00000     0.00000     0.00000     0.00000
   -23.64500     0.00000     0.00000     0.00000     0.00000
   -23.63400     0.00000     0.00000     0.00000     0.00000
   -23.62300     0.00000     0.00000     0.00000     0.00000
   -23.61200     0.00000     0.00000     0.00000     0.00000
   -23.60100     0.00000     0.00000     0.00000     0.00000
   -23.59000     0.00000     0.00000     0.00000     0.00000
   -23.57900     0.00000     0.00000     0.00000     0.00000
   -23.56800     0.00000     0.00000     0.00000     0.00000
   -23.55700     0.00000     0.00000     0.00000     0.00000
   -23.54600     0.00000     0.00000     0.00000     0.00000
   -23.53500     0.00000     0.00000     0.00000     0.00000
   -23.52400     0.00000     0.00000     0.00000     0.00000
   -23.51300     0.00000     0.00000     0.00000     0.00000
   -23.50200     0.00000     0.00000     0.00000     0.00000
   -23.49100     0.00000     0.00000     0.00000     0.00000
   -23.48000     0.00000     0.00000     0.00000     0.00000
   -23.46900     0.00000     0.00000     0.00000     0.00000
   -23.45800     0.00000     0.00000     0.00000     0.00000
   -23.44700     0.00000     0.00000     0.00000     0.00000
   -23.43600     0.00000     0.00000     0.00000     0.00000
   -23.42500     0.00000     0.00000     0.00000     0.00000
   -23.41400     0.00000     0.00000     0.00000     0.00000
   -23.40300     0.00000     0.00000     0.00000     0.00000
   -23.39200     0.00000     0.00000     0.00000     0.00000
   -23.38100     0.00000     0.00000     0.00000     0.00000
   -23.37000     0.00000     0.00000     0.00000     0.00000
   -23.35900     0.00000     0.00000     0.00000     0.00000
   -23.34800     0.00000     0.00000     0.00000     0.00000
   -23.33700     0.00000     0.00000     0.00000     0.00000
   -23.32600     0.00000     0.00000     0.00000     0.00000
   -23.31500     0.00000     0.00000     0.00000     0.00000
   -23.30400     0.00000     0.00000     0.00000     0.00000
   -23.29300     0.00000     0.00000     0.00000     0.00000
   -23.28200     0.00000     0.00000     0.00000     0.00000
   -23.27100     0.00000     0.00000     0.00000     0.00000
   -23.26000     0.00000     0.00000     0.00000     0.00000
   -23.24900     0.00000     0.00000     0.00000     0.00000
   -23.23800     0.00000     0.00000     0.00000     0.00000
   -23.22700     0.00000     0.00000     0.00000     0.00000
   -23.21600     0.00000     0.00000     0.00000     0.00000
   -23.20500     0.00000     0.00000     0.00000     0.00000
   -23.19400     0.00000     0.00000     0.00000     0.00000
   -23.18300     0.00000     0.00000     0.00000     0.00000
   -23.17200     0.00000     0.00000     0.00000     0.00000
   -23.16100     0.00000     0.00000     0.00000     0.00000
   -23.15000     0.00000     0.00000     0.00000     0.00000
   -23.13900     0.00000     0.00000     0.00000     0.00000
   -23.12800     0.00000     0.00000     0.00000     0.00000
   -23.11700     0.00000     0.00000     0.00000     0.00000
   -23.10600     0.00000     0.00000     0.00000     0.00000
   -23.09500     0.00000     0.00000     0.00000     0.00000
   -23.08400     0.00000     0.00000     0.00000     0.00000
   -23.07300     0.00000     0.00000     0.00000     0.00000
   -23.06200     0.00000     0.00000     0.00000     0.00000
   -23.05100     0.00000     0.00000     0.00000     0.00000
   -23.04000     0.00000     0.00000     0.00000     0.00000
   -23.02900     0.00000     0.00000     0.00000     0.00000
   -23.01800     0.00000     0.00000     0.00000     0.00000
   -23.00700     0.00000     0.00000     0.00000     0.00000
   -22.99600     0.00000     0.00000     0.00000     0.00000
   -22.98500     0.00000     0.00000     0.00000     0.00000
   -22.97400     0.00000     0.00000     0.00000     0.00000
   -22.96300     0.00000     0.00000     0.00000     0.00000
   -22.95200     0.00000     0.00000     0.00000     0.00000
   -22.94100     0.00000     0.00000     0.00000     0.00000
   -22.93000     0.00000     0.00000     0.00000     0.00000
   -22.91900     0.00000     0.00000     0.00000     0.00000
   -22.90800     0.00000     0.00000     0.00000     0.00000
   -22.89700     0.00000     0.00000     0.00000     0.00000
   -22.88600     0.00000     0.00000     0.00000     0.00000
   -22.87500     0.00000     0.00000     0.00000     0.00000
   -22.86400     0.00000     0.00000     0.00000     0.00000
   -22.85300     0.00000     0.00000     0.00000     0.00000
   -22.84200     0.00000     0.00000     0.00000     0.00000
   -22.83100     0.00000     0.00000     0.00000     0.00000
   -22.82000     0.00000     0.00000     0.00000     0.00000
   -22.80900     0.00000     0.00000     0.00000     0.00000
   -22.79800     0.00000     0.00000     0.00000     0.00000
   -22.78700     0.00000     0.00000     0.00000     0.00000
   -22.77600     0.00000     0.00000     0.00000     0.00000
   -22.76500     0.00000     0.00000     0.00000     0.00000
   -22.75400     0.00000     0.00000     0.00000     0.00000
   -22.74300     0.00000     0.00000     0.00000     0.00000
   -22.73200     0.00000     0.00000     0.00000     0.00000
   -22.72100     0.00000     0.00000     0.00000     0.00000
   -22.71000     0.00000     0.00000     0.00000     0.00000
   -22.69900     0.00000     0.00000     0.00000     0.00000
   -22.68800     0.00000     0.00000     0.00000     0.00000
   -22.67700     0.00000     0.00000     0.00000     0.00000
   -22.66600     0.00000     0.00000     0.00000     0.00000
   -22.65500     0.00000     0.00000     0.00000     0.00000
   -22.64400     0.00000     0.00000     0.00000     0.00000
   -22.63300     0.00000     0.00000     0.00000     0.00000
   -22.62200     0.00000     0.00000     0.00000     0.00000
   -22.61100     0.00000     0.00000     0.00000     0.00000
   -22.60000     0.00000     0.00000     0.00000     0.00000
   -22.58900     0.00000     0.00000     0.00000     0.00000
   -22.57800     0.00000     0.00000     0.00000     0.00000
   -22.56700     0.00000     0.00000     0.00000     0.00000
   -22.55600     0.00000     0.00000     0.00000     0.00000
   -22.54500     0.00000     0.00000     0.00000     0.00000
   -22.53400     0.00000     0.00000     0.00000     0.00000
   -22.52300     0.00000     0.00000     0.00000     0.00000
   -22.51200     0.00000     0.00000     0.00000     0.00000
   -22.50100     0.00000     0.00000     0.00000     0.00000
   -22.49000     0.00000     0.00000     0.00000     0.00000
   -22.47900     0.00000     0.00000     0.00000     0.00000
   -22.46800     0.00000     0.00000     0.00000     0.00000
   -22.45700     0.00000     0.00000     0.00000     0.00000
   -22.44600     0.00000     0.00000     0.00000     0.00000
   -22.43500     0.00000     0.00000     0.00000     0.00000
   -22.42400     0.00000     0.00000     0.00000     0.00000
   -22.41300     0.00000     0.00000     0.00000     0.00000
   -22.40200     0.00000     0.00000     0.00000     0.00000
   -22.39100     0.00000     0.00000     0.00000     0.00000
   -22.38000     0.00000     0.00000     0.00000     0.00000
   -22.36900     0.00000     0.00000     0.00000     0.00000
   -22.35800     0.00000     0.00000     0.00000     0.00000
   -22.34700     0.00000     0.00000     0.00000     0.00000
   -22.33600     0.00000     0.00000     0.00000     0.00000
   -22.32500     0.00000     0.00000     0.00000     0.00000
   -22.31400     0.00000     0.00000     0.00000     0.00000
   -22.30300     0.00000     0.00000     0.00000     0.00000
   -22.29200     0.00000     0.00000     0.00000     0.00000
   -22.28100     0.00000     0.00000     0.00000     0.00000
   -22.27000     0.00000     0.00000     0.00000     0.00000
   -22.25900     0.00000     0.00000     0.00000     0.00000
   -22.24800     0.00000     0.00000     0.00000     0.00000
   -22.23700     0.00000     0.00000     0.00000     0.00000
   -22.22600     0.00000     0.00000     0.00000     0.00000
   -22.21500     0.00000     0.00000     0.00000     0.00000
   -22.20400     0.00000     0.00000     0.00000     0.00000
   -22.19300     0.00000     0.00000     0.00000     0.00000
   -22.18200     0.00000     0.00000     0.00000     0.00000
   -22.17100     0.00000     0.00000     0.00000     0.00000
   -22.16000     0.00000     0.00000     0.00000     0.00000
   -22.14900     0.00000     0.00000     0.00000     0.00000
   -22.13800     0.00000     0.00000     0.00000     0.00000
   -22.12700     0.00000     0.00000     0.00000     0.00000
   -22.11600     0.00000     0.00000     0.00000     0.00000
   -22.10500     0.00000     0.00000     0.00000     0.00000
   -22.09400     0.00000     0.00000     0.00000     0.00000
   -22.08300     0.00000     0.00000     0.00000     0.00000
   -22.07200     0.00000     0.00000     0.00000     0.00000
   -22.06100     0.00000     0.00000     0.00000     0.00000
   -22.05000     0.00000     0.00000     0.00000     0.00000
   -22.03900     0.00000     0.00000     0.00000     0.00000
   -22.02800     0.00000     0.00000     0.00000     0.00000
   -22.01700     0.00000     0.00000     0.00000     0.00000
   -22.00600     0.00000     0.00000     0.00000     0.00000
   -21.99500     0.00000     0.00000     0.00000     0.00000
   -21.98400     0.00000     0.00000     0.00000     0.00000
   -21.97300     0.00000     0.00000     0.00000     0.00000
   -21.96200     0.00000     0.00000     0.00000     0.00000
   -21.95100     0.00000     0.00000     0.00000     0.00000
   -21.94000     0.00000     0.00000     0.00000     0.00000
   -21.92900     0.00000     0.00000     0.00000     0.00000
   -21.91800     0.00000     0.00000     0.00000     0.00000
   -21.90700     0.00000     0.00000     0.00000     0.00000
   -21.89600     0.00000     0.00000     0.00000     0.00000
   -21.88500     0.00000     0.00000     0.00000     0.00000
   -21.87400     0.00000     0.00000     0.00000     0.00000
   -21.86300     0.00000     0.00000     0.00000     0.00000
   -21.85200     0.00000     0.00000     0.00000     0.00000
   -21.84100     0.00000     0.00000     0.00000     0.00000
   -21.83000     0.00000     0.00000     0.00000     0.00000
   -21.81900     0.00000     0.00000     0.00000     0.00000
   -21.80800     0.00000     0.00000     0.00000     0.00000
   -21.79700     0.00000     0.00000     0.00000     0.00000
   -21.78600     0.00000     0.00000     0.00000     0.00000
   -21.77500     0.00000     0.00000     0.00000     0.00000
   -21.76400     0.00000     0.00000     0.00000     0.00000
   -21.75300     0.00000     0.00000     0.00000     0.00000
   -21.74200     0.00000     0.00000     0.00000     0.00000
   -21.73100     0.00000     0.00000     0.00000     0.00000
   -21.72000     0.00000     0.00000     0.00000     0.00000
   -21.70900     0.00000     0.00000     0.00000     0.00000
   -21.69800     0.00000     0.00000     0.00000     0.00000
   -21.68700     0.00000     0.00000     0.00000     0.00000
   -21.67600     0.00000     0.00000     0.00000     0.00000
   -21.66500     0.00000     0.00000     0.00000     0.00000
   -21.65400     0.00000     0.00000     0.00000     0.00000
   -21.64300     0.00000     0.00000     0.00000     0.00000
   -21.63200     0.00000     0.00000     0.00000     0.00000
   -21.62100     0.00000     0.00000     0.00000     0.00000
   -21.61000     0.00000     0.00000     0.00000     0.00000
   -21.59900     0.00000     0.00000     0.00000     0.00000
   -21.58800     0.00000     0.00000     0.00000     0.00000
   -21.57700     0.00000     0.00000     0.00000     0.00000
   -21.56600     0.00000     0.00000     0.00000     0.00000
   -21.55500     0.00000     0.00000     0.00000     0.00000
   -21.54400     0.00000     0.00000     0.00000     0.00000
   -21.53300     0.00000     0.00000     0.00000     0.00000
   -21.52200     0.00000     0.00000     0.00000     0.00000
   -21.51100     0.00000     0.00000     0.00000     0.00000
   -21.50000     0.00000     0.00000     0.00000     0.00000
   -21.48900     0.00000     0.00000     0.00000     0.00000
   -21.47800     0.00000     0.00000     0.00000     0.00000
   -21.46700     0.00000     0.00000     0.00000     0.00000
   -21.45600     0.00000     0.00000     0.00000     0.00000
   -21.44500     0.00000     0.00000     0.00000     0.00000
   -21.43400     0.00000     0.00000     0.00000     0.00000
   -21.42300     0.00000     0.00000     0.00000     0.00000
   -21.41200     0.00000     0.00000     0.00000     0.00000
   -21.40100     0.00000     0.00000     0.00000     0.00000
   -21.39000     0.00000     0.00000     0.00000     0.00000
   -21.37900     0.00000     0.00000     0.00000     0.00000
   -21.36800     0.00000     0.00000     0.00000     0.00000
   -21.35700     0.00000     0.00000     0.00000     0.00000
   -21.34600     0.00000     0.00000     0.00000     0.00000
   -21.33500     0.00000     0.00000     0.00000     0.00000
   -21.32400     0.00000     0.00000     0.00000     0.00000
   -21.31300     0.00000     0.00000     0.00000     0.00000
   -21.30200     0.00000     0.00000     0.00000     0.00000
   -21.29100     0.00000     0.00000     0.00000     0.00000
   -21.28000     0.00000     0.00000     0.00000     0.00000
   -21.26900     0.00000     0.00000     0.00000     0.00000
   -21.25800     0.00000     0.00000     0.00000     0.00000
   -21.24700     0.00000     0.00000     0.00000     0.00000
   -21.23600     0.00000     0.00000     0.00000     0.00000
   -21.22500     0.00000     0.00000     0.00000     0.00000
   -21.21400     0.00000     0.00000     0.00000     0.00000
   -21.20300     0.00000     0.00000     0.00000     0.00000
   -21.19200     0.00000     0.00000     0.00000     0.00000
   -21.18100     0.00000     0.00000     0.00000     0.00000
   -21.17000     0.00000     0.00000     0.00000     0.00000
   -21.15900     0.00000     0.00000     0.00000     0.00000
   -21.14800     0.00000     0.00000     0.00000     0.00000
   -21.13700     0.00000     0.00000     0.00000     0.00000
   -21.12600     0.00000     0.00000     0.00000     0.00000
   -21.11500     0.00000     0.00000     0.00000     0.00000
