     #Energy       W_all      Mo_all      Os_all      Hf_all
   -26.46792     0.00000     0.00000     0.00000     0.00000
   -26.45692     0.00000     0.00000     0.00000     0.00000
   -26.44592     0.00000     0.00000     0.00000     0.00000
   -26.43492     0.00000     0.00000     0.00000     0.00000
   -26.42392     0.00000     0.00000     0.00000     0.00000
   -26.41292     0.00000     0.00000     0.00000     0.00000
   -26.40192     0.00000     0.00000     0.00000     0.00000
   -26.39092     0.00000     0.00000     0.00000     0.00000
   -26.37992     0.00000     0.00000     0.00000     0.00000
   -26.36892     0.00000     0.00000     0.00000     0.00000
   -26.35792     0.00000     0.00000     0.00000     0.00000
   -26.34692     0.00000     0.00000     0.00000     0.00000
   -26.33592     0.00000     0.00000     0.00000     0.00000
   -26.32492     0.00000     0.00000     0.00000     0.00000
   -26.31392     0.00000     0.00000     0.00000     0.00000
   -26.30292     0.00000     0.00000     0.00000     0.00000
   -26.29192     0.00000     0.00000     0.00000     0.00000
   -26.28092     0.00000     0.00000     0.00000     0.00000
   -26.26992     0.00000     0.00000     0.00000     0.00000
   -26.25892     0.00000     0.00000     0.00000     0.00000
   -26.24792     0.00000     0.00000     0.00000     0.00000
   -26.23692     0.00000     0.00000     0.00000     0.00000
   -26.22592     0.00000     0.00000     0.00000     0.00000
   -26.21492     0.00000     0.00000     0.00000     0.00000
   -26.20392     0.00000     0.00000     0.00000     0.00000
   -26.19292     0.00000     0.00000     0.00000     0.00000
   -26.18192     0.00000     0.00000     0.00000     0.00000
   -26.17092     0.00000     0.00000     0.00000     0.00000
   -26.15992     0.00000     0.00000     0.00000     0.00000
   -26.14892     0.00000     0.00000     0.00000     0.00000
   -26.13792     0.00000     0.00000     0.00000     0.00000
   -26.12692     0.00000     0.00000     0.00000     0.00000
   -26.11592     0.00000     0.00000     0.00000     0.00000
   -26.10492     0.00000     0.00000     0.00000     0.00000
   -26.09392     0.00000     0.00000     0.00000     0.00000
   -26.08292     0.00000     0.00000     0.00000     0.00000
   -26.07192     0.00000     0.00000     0.00000     0.00000
   -26.06092     0.00000     0.00000     0.00000     0.00000
   -26.04992     0.00000     0.00000     0.00000     0.00000
   -26.03892     0.00000     0.00000     0.00000     0.00000
   -26.02792     0.00000     0.00000     0.00000     0.00000
   -26.01692     0.00000     0.00000     0.00000     0.00000
   -26.00592     0.00000     0.00000     0.00000     0.00000
   -25.99392     0.00000     0.00000     0.00000     0.00000
   -25.98292     0.00000     0.00000     0.00000     0.00000
   -25.97192     0.00000     0.00000     0.00000     0.00000
   -25.96092     0.00000     0.00000     0.00000     0.00000
   -25.94992     0.00000     0.00000     0.00000     0.00000
   -25.93892     0.00000     0.00000     0.00000     0.00000
   -25.92792     0.00000     0.00000     0.00000     0.00000
   -25.91692     0.00000     0.00000     0.00000     0.00000
   -25.90592     0.00000     0.00000     0.00000     0.00000
   -25.89492     0.00000     0.00000     0.00000     0.00000
   -25.88392     0.00000     0.00000     0.00000     0.00000
   -25.87292     0.00000     0.00000     0.00000     0.00000
   -25.86192     0.00000     0.00000     0.00000     0.00000
   -25.85092     0.00000     0.00000     0.00000     0.00000
   -25.83992     0.00000     0.00000     0.00000     0.00000
   -25.82892     0.00000     0.00000     0.00000     0.00000
   -25.81792     0.00000     0.00000     0.00000     0.00000
   -25.80692     0.00000     0.00000     0.00000     0.00000
   -25.79592     0.00000     0.00000     0.00000     0.00000
   -25.78492     0.00000     0.00000     0.00000     0.00000
   -25.77392     0.00000     0.00000     0.00000     0.00000
   -25.76292     0.00000     0.00000     0.00000     0.00000
   -25.75192     0.00000     0.00000     0.00000     0.00000
   -25.74092     0.00000     0.00000     0.00000     0.00000
   -25.72992     0.00000     0.00000     0.00000     0.00000
   -25.71892     0.00000     0.00000     0.00000     0.00000
   -25.70792     0.00000     0.00000     0.00000     0.00000
   -25.69692     0.00000     0.00000     0.00000     0.00000
   -25.68592     0.00000     0.00000     0.00000     0.00000
   -25.67492     0.00000     0.00000     0.00000     0.00000
   -25.66392     0.00000     0.00000     0.00000     0.00000
   -25.65292     0.00000     0.00000     0.00000     0.00000
   -25.64192     0.00000     0.00000     0.00000     0.00000
   -25.63092     0.00000     0.00000     0.00000     0.00000
   -25.61992     0.00000     0.00000     0.00000     0.00000
   -25.60892     0.00000     0.00000     0.00000     0.00000
   -25.59792     0.00000     0.00000     0.00000     0.00000
   -25.58692     0.00000     0.00000     0.00000     0.00000
   -25.57592     0.00000     0.00000     0.00000     0.00000
   -25.56492     0.00000     0.00000     0.00000     0.00000
   -25.55392     0.00000     0.00000     0.00000     0.00000
   -25.54292     0.00000     0.00000     0.00000     0.00000
   -25.53192     0.00000     0.00000     0.00000     0.00000
   -25.52092     0.00000     0.00000     0.00000     0.00000
   -25.50992     0.00000     0.00000     0.00000     0.00000
   -25.49892     0.00000     0.00000     0.00000     0.00000
   -25.48792     0.00000     0.00000     0.00000     0.00000
   -25.47692     0.00000     0.00000     0.00000     0.00000
   -25.46592     0.00000     0.00000     0.00000     0.00000
   -25.45492     0.00000     0.00000     0.00000     0.00000
   -25.44392     0.00000     0.00000     0.00000     0.00000
   -25.43292     0.00000     0.00000     0.00000     0.00000
   -25.42192     0.00000     0.00000     0.00000     0.00000
   -25.41092     0.00000     0.00000     0.00000     0.00000
   -25.39992     0.00000     0.00000     0.00000     0.00000
   -25.38892     0.00000     0.00000     0.00000     0.00000
   -25.37792     0.00000     0.00000     0.00000     0.00000
   -25.36692     0.00000     0.00000     0.00000     0.00000
   -25.35592     0.00000     0.00000     0.00000     0.00000
   -25.34492     0.00000     0.00000     0.00000     0.00000
   -25.33392     0.00000     0.00000     0.00000     0.00000
   -25.32292     0.00000     0.00000     0.00000     0.00000
   -25.31192     0.00000     0.00000     0.00000     0.00000
   -25.30092     0.00000     0.00000     0.00000     0.00000
   -25.28992     0.00000     0.00000     0.00000     0.00000
   -25.27892     0.00000     0.00000     0.00000     0.00000
   -25.26792     0.00000     0.00000     0.00000     0.00000
   -25.25692     0.00000     0.00000     0.00000     0.00000
   -25.24592     0.00000     0.00000     0.00000     0.00000
   -25.23492     0.00000     0.00000     0.00000     0.00000
   -25.22392     0.00000     0.00000     0.00000     0.00000
   -25.21292     0.00000     0.00000     0.00000     0.00000
   -25.20192     0.00000     0.00000     0.00000     0.00000
   -25.19092     0.00000     0.00000     0.00000     0.00000
   -25.17992     0.00000     0.00000     0.00000     0.00000
   -25.16892     0.00000     0.00000     0.00000     0.00000
   -25.15792     0.00000     0.00000     0.00000     0.00000
   -25.14692     0.00000     0.00000     0.00000     0.00000
   -25.13592     0.00000     0.00000     0.00000     0.00000
   -25.12392     0.00000     0.00000     0.00000     0.00000
   -25.11292     0.00000     0.00000     0.00000     0.00000
   -25.10192     0.00000     0.00000     0.00000     0.00000
   -25.09092     0.00000     0.00000     0.00000     0.00000
   -25.07992     0.00000     0.00000     0.00000     0.00000
   -25.06892     0.00000     0.00000     0.00000     0.00000
   -25.05792     0.00000     0.00000     0.00000     0.00000
   -25.04692     0.00000     0.00000     0.00000     0.00000
   -25.03592     0.00000     0.00000     0.00000     0.00000
   -25.02492     0.00000     0.00000     0.00000     0.00000
   -25.01392     0.00000     0.00000     0.00000     0.00000
   -25.00292     0.00000     0.00000     0.00000     0.00000
   -24.99192     0.00000     0.00000     0.00000     0.00000
   -24.98092     0.00000     0.00000     0.00000     0.00000
   -24.96992     0.00000     0.00000     0.00000     0.00000
   -24.95892     0.00000     0.00000     0.00000     0.00000
   -24.94792     0.00000     0.00000     0.00000     0.00000
   -24.93692     0.00000     0.00000     0.00000     0.00000
   -24.92592     0.00000     0.00000     0.00000     0.00000
   -24.91492     0.00000     0.00000     0.00000     0.00000
   -24.90392     0.00000     0.00000     0.00000     0.00000
   -24.89292     0.00000     0.00000     0.00000     0.00000
   -24.88192     0.00000     0.00000     0.00000     0.00000
   -24.87092     0.00000     0.00000     0.00000     0.00000
   -24.85992     0.00000     0.00000     0.00000     0.00000
   -24.84892     0.00000     0.00000     0.00000     0.00000
   -24.83792     0.00000     0.00000     0.00000     0.00000
   -24.82692     0.00000     0.00000     0.00000     0.00000
   -24.81592     0.00000     0.00000     0.00000     0.00000
   -24.80492     0.00000     0.00000     0.00000     0.00000
   -24.79392     0.00000     0.00000     0.00000     0.00000
   -24.78292     0.00000     0.00000     0.00000     0.00000
   -24.77192     0.00000     0.00000     0.00000     0.00000
   -24.76092     0.00000     0.00000     0.00000     0.00000
   -24.74992     0.00000     0.00000     0.00000     0.00000
   -24.73892     0.00000     0.00000     0.00000     0.00000
   -24.72792     0.00000     0.00000     0.00000     0.00000
   -24.71692     0.00000     0.00000     0.00000     0.00000
   -24.70592     0.00000     0.00000     0.00000     0.00000
   -24.69492     0.00000     0.00000     0.00000     0.00000
   -24.68392     0.00000     0.00000     0.00000     0.00000
   -24.67292     0.00000     0.00000     0.00000     0.00000
   -24.66192     0.00000     0.00000     0.00000     0.00000
   -24.65092     0.00000     0.00000     0.00000     0.00000
   -24.63992     0.00000     0.00000     0.00000     0.00000
   -24.62892     0.00000     0.00000     0.00000     0.00000
   -24.61792     0.00000     0.00000     0.00000     0.00000
   -24.60692     0.00000     0.00000     0.00000     0.00000
   -24.59592     0.00000     0.00000     0.00000     0.00000
   -24.58492     0.00000     0.00000     0.00000     0.00000
   -24.57392     0.00000     0.00000     0.00000     0.00000
   -24.56292     0.00000     0.00000     0.00000     0.00000
   -24.55192     0.00000     0.00000     0.00000     0.00000
   -24.54092     0.00000     0.00000     0.00000     0.00000
   -24.52992     0.00000     0.00000     0.00000     0.00000
   -24.51892     0.00000     0.00000     0.00000     0.00000
   -24.50792     0.00000     0.00000     0.00000     0.00000
   -24.49692     0.00000     0.00000     0.00000     0.00000
   -24.48592     0.00000     0.00000     0.00000     0.00000
   -24.47492     0.00000     0.00000     0.00000     0.00000
   -24.46392     0.00000     0.00000     0.00000     0.00000
   -24.45292     0.00000     0.00000     0.00000     0.00000
   -24.44192     0.00000     0.00000     0.00000     0.00000
   -24.43092     0.00000     0.00000     0.00000     0.00000
   -24.41992     0.00000     0.00000     0.00000     0.00000
   -24.40892     0.00000     0.00000     0.00000     0.00000
   -24.39792     0.00000     0.00000     0.00000     0.00000
   -24.38692     0.00000     0.00000     0.00000     0.00000
   -24.37592     0.00000     0.00000     0.00000     0.00000
   -24.36492     0.00000     0.00000     0.00000     0.00000
   -24.35392     0.00000     0.00000     0.00000     0.00000
   -24.34292     0.00000     0.00000     0.00000     0.00000
   -24.33192     0.00000     0.00000     0.00000     0.00000
   -24.32092     0.00000     0.00000     0.00000     0.00000
   -24.30992     0.00000     0.00000     0.00000     0.00000
   -24.29892     0.00000     0.00000     0.00000     0.00000
   -24.28792     0.00000     0.00000     0.00000     0.00000
   -24.27692     0.00000     0.00000     0.00000     0.00000
   -24.26592     0.00000     0.00000     0.00000     0.00000
   -24.25392     0.00000     0.00000     0.00000     0.00000
   -24.24292     0.00000     0.00000     0.00000     0.00000
   -24.23192     0.00000     0.00000     0.00000     0.00000
   -24.22092     0.00000     0.00000     0.00000     0.00000
   -24.20992     0.00000     0.00000     0.00000     0.00000
   -24.19892     0.00000     0.00000     0.00000     0.00000
   -24.18792     0.00000     0.00000     0.00000     0.00000
   -24.17692     0.00000     0.00000     0.00000     0.00000
   -24.16592     0.00000     0.00000     0.00000     0.00000
   -24.15492     0.00000     0.00000     0.00000     0.00000
   -24.14392     0.00000     0.00000     0.00000     0.00000
   -24.13292     0.00000     0.00000     0.00000     0.00000
   -24.12192     0.00000     0.00000     0.00000     0.00000
   -24.11092     0.00000     0.00000     0.00000     0.00000
   -24.09992     0.00000     0.00000     0.00000     0.00000
   -24.08892     0.00000     0.00000     0.00000     0.00000
   -24.07792     0.00000     0.00000     0.00000     0.00000
   -24.06692     0.00000     0.00000     0.00000     0.00000
   -24.05592     0.00000     0.00000     0.00000     0.00000
   -24.04492     0.00000     0.00000     0.00000     0.00000
   -24.03392     0.00000     0.00000     0.00000     0.00000
   -24.02292     0.00000     0.00000     0.00000     0.00000
   -24.01192     0.00000     0.00000     0.00000     0.00000
   -24.00092     0.00000     0.00000     0.00000     0.00000
   -23.98992     0.00000     0.00000     0.00000     0.00000
   -23.97892     0.00000     0.00000     0.00000     0.00000
   -23.96792     0.00000     0.00000     0.00000     0.00000
   -23.95692     0.00000     0.00000     0.00000     0.00000
   -23.94592     0.00000     0.00000     0.00000     0.00000
   -23.93492     0.00000     0.00000     0.00000     0.00000
   -23.92392     0.00000     0.00000     0.00000     0.00000
   -23.91292     0.00000     0.00000     0.00000     0.00000
   -23.90192     0.00000     0.00000     0.00000     0.00000
   -23.89092     0.00000     0.00000     0.00000     0.00000
   -23.87992     0.00000     0.00000     0.00000     0.00000
   -23.86892     0.00000     0.00000     0.00000     0.00000
   -23.85792     0.00000     0.00000     0.00000     0.00000
   -23.84692     0.00000     0.00000     0.00000     0.00000
   -23.83592     0.00000     0.00000     0.00000     0.00000
   -23.82492     0.00000     0.00000     0.00000     0.00000
   -23.81392     0.00000     0.00000     0.00000     0.00000
   -23.80292     0.00000     0.00000     0.00000     0.00000
   -23.79192     0.00000     0.00000     0.00000     0.00000
   -23.78092     0.00000     0.00000     0.00000     0.00000
   -23.76992     0.00000     0.00000     0.00000     0.00000
   -23.75892     0.00000     0.00000     0.00000     0.00000
   -23.74792     0.00000     0.00000     0.00000     0.00000
   -23.73692     0.00000     0.00000     0.00000     0.00000
   -23.72592     0.00000     0.00000     0.00000     0.00000
   -23.71492     0.00000     0.00000     0.00000     0.00000
   -23.70392     0.00000     0.00000     0.00000     0.00000
   -23.69292     0.00000     0.00000     0.00000     0.00000
   -23.68192     0.00000     0.00000     0.00000     0.00000
   -23.67092     0.00000     0.00000     0.00000     0.00000
   -23.65992     0.00000     0.00000     0.00000     0.00000
   -23.64892     0.00000     0.00000     0.00000     0.00000
   -23.63792     0.00000     0.00000     0.00000     0.00000
   -23.62692     0.00000     0.00000     0.00000     0.00000
   -23.61592     0.00000     0.00000     0.00000     0.00000
   -23.60492     0.00000     0.00000     0.00000     0.00000
   -23.59392     0.00000     0.00000     0.00000     0.00000
   -23.58292     0.00000     0.00000     0.00000     0.00000
   -23.57192     0.00000     0.00000     0.00000     0.00000
   -23.56092     0.00000     0.00000     0.00000     0.00000
   -23.54992     0.00000     0.00000     0.00000     0.00000
   -23.53892     0.00000     0.00000     0.00000     0.00000
   -23.52792     0.00000     0.00000     0.00000     0.00000
   -23.51692     0.00000     0.00000     0.00000     0.00000
   -23.50592     0.00000     0.00000     0.00000     0.00000
   -23.49492     0.00000     0.00000     0.00000     0.00000
   -23.48392     0.00000     0.00000     0.00000     0.00000
   -23.47292     0.00000     0.00000     0.00000     0.00000
   -23.46192     0.00000     0.00000     0.00000     0.00000
   -23.45092     0.00000     0.00000     0.00000     0.00000
   -23.43992     0.00000     0.00000     0.00000     0.00000
   -23.42892     0.00000     0.00000     0.00000     0.00000
   -23.41792     0.00000     0.00000     0.00000     0.00000
   -23.40692     0.00000     0.00000     0.00000     0.00000
   -23.39592     0.00000     0.00000     0.00000     0.00000
   -23.38392     0.00000     0.00000     0.00000     0.00000
   -23.37292     0.00000     0.00000     0.00000     0.00000
   -23.36192     0.00000     0.00000     0.00000     0.00000
   -23.35092     0.00000     0.00000     0.00000     0.00000
   -23.33992     0.00000     0.00000     0.00000     0.00000
   -23.32892     0.00000     0.00000     0.00000     0.00000
   -23.31792     0.00000     0.00000     0.00000     0.00000
   -23.30692     0.00000     0.00000     0.00000     0.00000
   -23.29592     0.00000     0.00000     0.00000     0.00000
   -23.28492     0.00000     0.00000     0.00000     0.00000
   -23.27392     0.00000     0.00000     0.00000     0.00000
   -23.26292     0.00000     0.00000     0.00000     0.00000
   -23.25192     0.00000     0.00000     0.00000     0.00000
   -23.24092     0.00000     0.00000     0.00000     0.00000
   -23.22992     0.00000     0.00000     0.00000     0.00000
   -23.21892     0.00000     0.00000     0.00000     0.00000
   -23.20792     0.00000     0.00000     0.00000     0.00000
   -23.19692     0.00000     0.00000     0.00000     0.00000
   -23.18592     0.00000     0.00000     0.00000     0.00000
   -23.17492     0.00000     0.00000     0.00000     0.00000
   -23.16392     0.00000     0.00000     0.00000     0.00000
   -23.15292     0.00000     0.00000     0.00000     0.00000
   -23.14192     0.00000     0.00000     0.00000     0.00000
   -23.13092     0.00000     0.00000     0.00000     0.00000
   -23.11992     0.00000     0.00000     0.00000     0.00000
   -23.10892     0.00000     0.00000     0.00000     0.00000
   -23.09792     0.00000     0.00000     0.00000     0.00000
   -23.08692     0.00000     0.00000     0.00000     0.00000
   -23.07592     0.00000     0.00000     0.00000     0.00000
   -23.06492     0.00000     0.00000     0.00000     0.00000
   -23.05392     0.00000     0.00000     0.00000     0.00000
   -23.04292     0.00000     0.00000     0.00000     0.00000
   -23.03192     0.00000     0.00000     0.00000     0.00000
   -23.02092     0.00000     0.00000     0.00000     0.00000
   -23.00992     0.00000     0.00000     0.00000     0.00000
   -22.99892     0.00000     0.00000     0.00000     0.00000
   -22.98792     0.00000     0.00000     0.00000     0.00000
   -22.97692     0.00000     0.00000     0.00000     0.00000
   -22.96592     0.00000     0.00000     0.00000     0.00000
   -22.95492     0.00000     0.00000     0.00000     0.00000
   -22.94392     0.00000     0.00000     0.00000     0.00000
   -22.93292     0.00000     0.00000     0.00000     0.00000
   -22.92192     0.00000     0.00000     0.00000     0.00000
   -22.91092     0.00000     0.00000     0.00000     0.00000
   -22.89992     0.00000     0.00000     0.00000     0.00000
   -22.88892     0.00000     0.00000     0.00000     0.00000
   -22.87792     0.00000     0.00000     0.00000     0.00000
   -22.86692     0.00000     0.00000     0.00000     0.00000
   -22.85592     0.00000     0.00000     0.00000     0.00000
   -22.84492     0.00000     0.00000     0.00000     0.00000
   -22.83392     0.00000     0.00000     0.00000     0.00000
   -22.82292     0.00000     0.00000     0.00000     0.00000
   -22.81192     0.00000     0.00000     0.00000     0.00000
   -22.80092     0.00000     0.00000     0.00000     0.00000
   -22.78992     0.00000     0.00000     0.00000     0.00000
   -22.77892     0.00000     0.00000     0.00000     0.00000
   -22.76792     0.00000     0.00000     0.00000     0.00000
   -22.75692     0.00000     0.00000     0.00000     0.00000
   -22.74592     0.00000     0.00000     0.00000     0.00000
   -22.73492     0.00000     0.00000     0.00000     0.00000
   -22.72392     0.00000     0.00000     0.00000     0.00000
   -22.71292     0.00000     0.00000     0.00000     0.00000
   -22.70192     0.00000     0.00000     0.00000     0.00000
   -22.69092     0.00000     0.00000     0.00000     0.00000
   -22.67992     0.00000     0.00000     0.00000     0.00000
   -22.66892     0.00000     0.00000     0.00000     0.00000
   -22.65792     0.00000     0.00000     0.00000     0.00000
   -22.64692     0.00000     0.00000     0.00000     0.00000
   -22.63592     0.00000     0.00000     0.00000     0.00000
   -22.62492     0.00000     0.00000     0.00000     0.00000
   -22.61392     0.00000     0.00000     0.00000     0.00000
   -22.60292     0.00000     0.00000     0.00000     0.00000
   -22.59192     0.00000     0.00000     0.00000     0.00000
   -22.58092     0.00000     0.00000     0.00000     0.00000
   -22.56992     0.00000     0.00000     0.00000     0.00000
   -22.55892     0.00000     0.00000     0.00000     0.00000
   -22.54792     0.00000     0.00000     0.00000     0.00000
   -22.53692     0.00000     0.00000     0.00000     0.00000
   -22.52592     0.00000     0.00000     0.00000     0.00000
   -22.51392     0.00000     0.00000     0.00000     0.00000
   -22.50292     0.00000     0.00000     0.00000     0.00000
   -22.49192     0.00000     0.00000     0.00000     0.00000
   -22.48092     0.00000     0.00000     0.00000     0.00000
   -22.46992     0.00000     0.00000     0.00000     0.00000
   -22.45892     0.00000     0.00000     0.00000     0.00000
   -22.44792     0.00000     0.00000     0.00000     0.00000
   -22.43692     0.00000     0.00000     0.00000     0.00000
   -22.42592     0.00000     0.00000     0.00000     0.00000
   -22.41492     0.00000     0.00000     0.00000     0.00000
   -22.40392     0.00000     0.00000     0.00000     0.00000
   -22.39292     0.00000     0.00000     0.00000     0.00000
   -22.38192     0.00000     0.00000     0.00000     0.00000
   -22.37092     0.00000     0.00000     0.00000     0.00000
   -22.35992     0.00000     0.00000     0.00000     0.00000
   -22.34892     0.00000     0.00000     0.00000     0.00000
   -22.33792     0.00000     0.00000     0.00000     0.00000
   -22.32692     0.00000     0.00000     0.00000     0.00000
   -22.31592     0.00000     0.00000     0.00000     0.00000
   -22.30492     0.00000     0.00000     0.00000     0.00000
   -22.29392     0.00000     0.00000     0.00000     0.00000
   -22.28292     0.00000     0.00000     0.00000     0.00000
   -22.27192     0.00000     0.00000     0.00000     0.00000
   -22.26092     0.00000     0.00000     0.00000     0.00000
   -22.24992     0.00000     0.00000     0.00000     0.00000
   -22.23892     0.00000     0.00000     0.00000     0.00000
   -22.22792     0.00000     0.00000     0.00000     0.00000
   -22.21692     0.00000     0.00000     0.00000     0.00000
   -22.20592     0.00000     0.00000     0.00000     0.00000
   -22.19492     0.00000     0.00000     0.00000     0.00000
   -22.18392     0.00000     0.00000     0.00000     0.00000
   -22.17292     0.00000     0.00000     0.00000     0.00000
   -22.16192     0.00000     0.00000     0.00000     0.00000
   -22.15092     0.00000     0.00000     0.00000     0.00000
   -22.13992     0.00000     0.00000     0.00000     0.00000
   -22.12892     0.00000     0.00000     0.00000     0.00000
   -22.11792     0.00000     0.00000     0.00000     0.00000
   -22.10692     0.00000     0.00000     0.00000     0.00000
   -22.09592     0.00000     0.00000     0.00000     0.00000
   -22.08492     0.00000     0.00000     0.00000     0.00000
   -22.07392     0.00000     0.00000     0.00000     0.00000
   -22.06292     0.00000     0.00000     0.00000     0.00000
   -22.05192     0.00000     0.00000     0.00000     0.00000
   -22.04092     0.00000     0.00000     0.00000     0.00000
   -22.02992     0.00000     0.00000     0.00000     0.00000
   -22.01892     0.00000     0.00000     0.00000     0.00000
   -22.00792     0.00000     0.00000     0.00000     0.00000
   -21.99692     0.00000     0.00000     0.00000     0.00000
   -21.98592     0.00000     0.00000     0.00000     0.00000
   -21.97492     0.00000     0.00000     0.00000     0.00000
   -21.96392     0.00000     0.00000     0.00000     0.00000
   -21.95292     0.00000     0.00000     0.00000     0.00000
   -21.94192     0.00000     0.00000     0.00000     0.00000
   -21.93092     0.00000     0.00000     0.00000     0.00000
   -21.91992     0.00000     0.00000     0.00000     0.00000
   -21.90892     0.00000     0.00000     0.00000     0.00000
   -21.89792     0.00000     0.00000     0.00000     0.00000
   -21.88692     0.00000     0.00000     0.00000     0.00000
   -21.87592     0.00000     0.00000     0.00000     0.00000
   -21.86492     0.00000     0.00000     0.00000     0.00000
   -21.85392     0.00000     0.00000     0.00000     0.00000
   -21.84292     0.00000     0.00000     0.00000     0.00000
   -21.83192     0.00000     0.00000     0.00000     0.00000
   -21.82092     0.00000     0.00000     0.00000     0.00000
   -21.80992     0.00000     0.00000     0.00000     0.00000
   -21.79892     0.00000     0.00000     0.00000     0.00000
   -21.78792     0.00000     0.00000     0.00000     0.00000
   -21.77692     0.00000     0.00000     0.00000     0.00000
   -21.76592     0.00000     0.00000     0.00000     0.00000
   -21.75492     0.00000     0.00000     0.00000     0.00000
   -21.74392     0.00000     0.00000     0.00000     0.00000
   -21.73292     0.00000     0.00000     0.00000     0.00000
   -21.72192     0.00000     0.00000     0.00000     0.00000
   -21.71092     0.00000     0.00000     0.00000     0.00000
   -21.69992     0.00000     0.00000     0.00000     0.00000
   -21.68892     0.00000     0.00000     0.00000     0.00000
   -21.67792     0.00000     0.00000     0.00000     0.00000
   -21.66692     0.00000     0.00000     0.00000     0.00000
   -21.65592     0.00000     0.00000     0.00000     0.00000
   -21.64392     0.00000     0.00000     0.00000     0.00000
   -21.63292     0.00000     0.00000     0.00000     0.00000
   -21.62192     0.00000     0.00000     0.00000     0.00000
   -21.61092     0.00000     0.00000     0.00000     0.00000
   -21.59992     0.00000     0.00000     0.00000     0.00000
   -21.58892     0.00000     0.00000     0.00000     0.00000
   -21.57792     0.00000     0.00000     0.00000     0.00000
   -21.56692     0.00000     0.00000     0.00000     0.00000
   -21.55592     0.00000     0.00000     0.00000     0.00000
   -21.54492     0.00000     0.00000     0.00000     0.00000
   -21.53392     0.00000     0.00000     0.00000     0.00000
   -21.52292     0.00000     0.00000     0.00000     0.00000
   -21.51192     0.00000     0.00000     0.00000     0.00000
   -21.50092     0.00000     0.00000     0.00000     0.00000
   -21.48992     0.00000     0.00000     0.00000     0.00000
   -21.47892     0.00000     0.00000     0.00000     0.00000
   -21.46792     0.00000     0.00000     0.00000     0.00000
   -21.45692     0.00000     0.00000     0.00000     0.00000
   -21.44592     0.00000     0.00000     0.00000     0.00000
   -21.43492     0.00000     0.00000     0.00000     0.00000
   -21.42392     0.00000     0.00000     0.00000     0.00000
   -21.41292     0.00000     0.00000     0.00000     0.00000
   -21.40192     0.00000     0.00000     0.00000     0.00000
   -21.39092     0.00000     0.00000     0.00000     0.00000
   -21.37992     0.00000     0.00000     0.00000     0.00000
   -21.36892     0.00000     0.00000     0.00000     0.00000
   -21.35792     0.00000     0.00000     0.00000     0.00000
   -21.34692     0.00000     0.00000     0.00000     0.00000
   -21.33592     0.00000     0.00000     0.00000     0.00000
   -21.32492     0.00000     0.00000     0.00000     0.00000
   -21.31392     0.00000     0.00000     0.00000     0.00000
   -21.30292     0.00000     0.00000     0.00000     0.00000
   -21.29192     0.00000     0.00000     0.00000     0.00000
   -21.28092     0.00000     0.00000     0.00000     0.00000
   -21.26992     0.00000     0.00000     0.00000     0.00000
   -21.25892     0.00000     0.00000     0.00000     0.00000
   -21.24792     0.00000     0.00000     0.00000     0.00000
   -21.23692     0.00000     0.00000     0.00000     0.00000
   -21.22592     0.00000     0.00000     0.00000     0.00000
   -21.21492     0.00000     0.00000     0.00000     0.00000
   -21.20392     0.00000     0.00000     0.00000     0.00000
   -21.19292     0.00000     0.00000     0.00000     0.00000
   -21.18192     0.00000     0.00000     0.00000     0.00000
   -21.17092     0.00000     0.00000     0.00000     0.00000
   -21.15992     0.00000     0.00000     0.00000     0.00000
   -21.14892     0.00000     0.00000     0.00000     0.00000
   -21.13792     0.00000     0.00000     0.00000     0.00000
   -21.12692     0.00000     0.00000     0.00000     0.00000
   -21.11592     0.00000     0.00000     0.00000     0.00000
   -21.10492     0.00000     0.00000     0.00000     0.00000
   -21.09392     0.00000     0.00000     0.00000     0.00000
   -21.08292     0.00000     0.00000     0.00000     0.00000
   -21.07192     0.00000     0.00000     0.00000     0.00000
   -21.06092     0.00000     0.00000     0.00000     0.00000
   -21.04992     0.00000     0.00000     0.00000     0.00000
   -21.03892     0.00000     0.00000     0.00000     0.00000
   -21.02792     0.00000     0.00000     0.00000     0.00000
   -21.01692     0.00000     0.00000     0.00000     0.00000
   -21.00592     0.00000     0.00000     0.00000     0.00000
   -20.99492     0.00000     0.00000     0.00000     0.00000
   -20.98392     0.00000     0.00000     0.00000     0.00000
   -20.97292     0.00000     0.00000     0.00000     0.00000
   -20.96192     0.00000     0.00000     0.00000     0.00000
   -20.95092     0.00000     0.00000     0.00000     0.00000
   -20.93992     0.00000     0.00000     0.00000     0.00000
   -20.92892     0.00000     0.00000     0.00000     0.00000
   -20.91792     0.00000     0.00000     0.00000     0.00000
   -20.90692     0.00000     0.00000     0.00000     0.00000
   -20.89592     0.00000     0.00000     0.00000     0.00000
   -20.88492     0.00000     0.00000     0.00000     0.00000
   -20.87392     0.00000     0.00000     0.00000     0.00000
   -20.86292     0.00000     0.00000     0.00000     0.00000
   -20.85192     0.00000     0.00000     0.00000     0.00000
   -20.84092     0.00000     0.00000     0.00000     0.00000
   -20.82992     0.00000     0.00000     0.00000     0.00000
   -20.81892     0.00000     0.00000     0.00000     0.00000
   -20.80792     0.00000     0.00000     0.00000     0.00000
   -20.79692     0.00000     0.00000     0.00000     0.00000
   -20.78592     0.00000     0.00000     0.00000     0.00000
