     #Energy       W_all      Mo_all      Os_all      Zr_all
   -40.32521     0.00000     0.00000     0.00000     0.00000
   -40.31421     0.00000     0.00000     0.00000     0.00000
   -40.30321     0.00000     0.00000     0.00000     0.00000
   -40.29221     0.00000     0.00000     0.00000     0.00000
   -40.28121     0.00000     0.00000     0.00000     0.00000
   -40.27021     0.00000     0.00000     0.00000     0.00000
   -40.26021     0.00000     0.00000     0.00000     0.00000
   -40.24921     0.00000     0.00000     0.00000     0.00000
   -40.23821     0.00000     0.00000     0.00000     0.00000
   -40.22721     0.00000     0.00000     0.00000     0.00000
   -40.21621     0.00000     0.00000     0.00000     0.00000
   -40.20521     0.00000     0.00000     0.00000     0.00000
   -40.19421     0.00000     0.00000     0.00000     0.00000
   -40.18321     0.00000     0.00000     0.00000     0.00000
   -40.17221     0.00000     0.00000     0.00000     0.00000
   -40.16121     0.00000     0.00000     0.00000     0.00000
   -40.15021     0.00000     0.00000     0.00000     0.00000
   -40.14021     0.00000     0.00000     0.00000     0.00000
   -40.12921     0.00000     0.00000     0.00000     0.00000
   -40.11821     0.00000     0.00000     0.00000     0.00000
   -40.10721     0.00000     0.00000     0.00000     0.00000
   -40.09621     0.00000     0.00000     0.00000     0.00000
   -40.08521     0.00000     0.00000     0.00000     0.00000
   -40.07421     0.00000     0.00000     0.00000     0.00000
   -40.06321     0.00000     0.00000     0.00000     0.00000
   -40.05221     0.00000     0.00000     0.00000     0.00000
   -40.04121     0.00000     0.00000     0.00000     0.00000
   -40.03021     0.00000     0.00000     0.00000     0.00000
   -40.02021     0.00000     0.00000     0.00000     0.00000
   -40.00921     0.00000     0.00000     0.00000     0.00000
   -39.99821     0.00000     0.00000     0.00000     0.00000
   -39.98721     0.00000     0.00000     0.00000     0.00000
   -39.97621     0.00000     0.00000     0.00000     0.00000
   -39.96521     0.00000     0.00000     0.00000     0.00000
   -39.95421     0.00000     0.00000     0.00000     0.00000
   -39.94321     0.00000     0.00000     0.00000     0.00000
   -39.93221     0.00000     0.00000     0.00000     0.00000
   -39.92121     0.00000     0.00000     0.00000     0.00000
   -39.91021     0.00000     0.00000     0.00000     0.00000
   -39.90021     0.00000     0.00000     0.00000     0.00000
   -39.88921     0.00000     0.00000     0.00000     0.00000
   -39.87821     0.00000     0.00000     0.00000     0.00000
   -39.86721     0.00000     0.00000     0.00000     0.00000
   -39.85621     0.00000     0.00000     0.00000     0.00000
   -39.84521     0.00000     0.00000     0.00000     0.00000
   -39.83421     0.00000     0.00000     0.00000     0.00000
   -39.82321     0.00000     0.00000     0.00000     0.00000
   -39.81221     0.00000     0.00000     0.00000     0.00000
   -39.80121     0.00000     0.00000     0.00000     0.00000
   -39.79021     0.00000     0.00000     0.00000     0.00000
   -39.78021     0.00000     0.00000     0.00000     0.00000
   -39.76921     0.00000     0.00000     0.00000     0.00000
   -39.75821     0.00000     0.00000     0.00000     0.00000
   -39.74721     0.00000     0.00000     0.00000     0.00000
   -39.73621     0.00000     0.00000     0.00000     0.00000
   -39.72521     0.00000     0.00000     0.00000     0.00000
   -39.71421     0.00000     0.00000     0.00000     0.00000
   -39.70321     0.00000     0.00000     0.00000     0.00000
   -39.69221     0.00000     0.00000     0.00000     0.00000
   -39.68121     0.00000     0.00000     0.00000     0.00000
   -39.67021     0.00000     0.00000     0.00000     0.00000
   -39.66021     0.00000     0.00000     0.00000     0.00000
   -39.64921     0.00000     0.00000     0.00000     0.00000
   -39.63821     0.00000     0.00000     0.00000     0.00000
   -39.62721     0.00000     0.00000     0.00000     0.00000
   -39.61621     0.00000     0.00000     0.00000     0.00000
   -39.60521     0.00000     0.00000     0.00000     0.00000
   -39.59421     0.00000     0.00000     0.00000     0.00000
   -39.58321     0.00000     0.00000     0.00000     0.00000
   -39.57221     0.00000     0.00000     0.00000     0.00000
   -39.56121     0.00000     0.00000     0.00000     0.00000
   -39.55021     0.00000     0.00000     0.00000     0.00000
   -39.54021     0.00000     0.00000     0.00000     0.00000
   -39.52921     0.00000     0.00000     0.00000     0.00000
   -39.51821     0.00000     0.00000     0.00000     0.00000
   -39.50721     0.00000     0.00000     0.00000     0.00000
   -39.49621     0.00000     0.00000     0.00000     0.00000
   -39.48521     0.00000     0.00000     0.00000     0.00000
   -39.47421     0.00000     0.00000     0.00000     0.00000
   -39.46321     0.00000     0.00000     0.00000     0.00000
   -39.45221     0.00000     0.00000     0.00000     0.00000
   -39.44121     0.00000     0.00000     0.00000     0.00000
   -39.43021     0.00000     0.00000     0.00000     0.00000
   -39.42021     0.00000     0.00000     0.00000     0.00000
   -39.40921     0.00000     0.00000     0.00000     0.00000
   -39.39821     0.00000     0.00000     0.00000     0.00000
   -39.38721     0.00000     0.00000     0.00000     0.00000
   -39.37621     0.00000     0.00000     0.00000     0.00000
   -39.36521     0.00000     0.00000     0.00000     0.00000
   -39.35421     0.00000     0.00000     0.00000     0.00000
   -39.34321     0.00000     0.00000     0.00000     0.00000
   -39.33221     0.00000     0.00000     0.00000     0.00000
   -39.32121     0.00000     0.00000     0.00000     0.00000
   -39.31021     0.00000     0.00000     0.00000     0.00000
   -39.30021     0.00000     0.00000     0.00000     0.00000
   -39.28921     0.00000     0.00000     0.00000     0.00000
   -39.27821     0.00000     0.00000     0.00000     0.00000
   -39.26721     0.00000     0.00000     0.00000     0.00000
   -39.25621     0.00000     0.00000     0.00000     0.00000
   -39.24521     0.00000     0.00000     0.00000     0.00000
   -39.23421     0.00000     0.00000     0.00000     0.00000
   -39.22321     0.00000     0.00000     0.00000     0.00000
   -39.21221     0.00000     0.00000     0.00000     0.00000
   -39.20121     0.00000     0.00000     0.00000     0.00000
   -39.19121     0.00000     0.00000     0.00000     0.00000
   -39.18021     0.00000     0.00000     0.00000     0.00000
   -39.16921     0.00000     0.00000     0.00000     0.00000
   -39.15821     0.00000     0.00000     0.00000     0.00000
   -39.14721     0.00000     0.00000     0.00000     0.00000
   -39.13621     0.00000     0.00000     0.00000     0.00000
   -39.12521     0.00000     0.00000     0.00000     0.00000
   -39.11421     0.00000     0.00000     0.00000     0.00000
   -39.10321     0.00000     0.00000     0.00000     0.00000
   -39.09221     0.00000     0.00000     0.00000     0.00000
   -39.08121     0.00000     0.00000     0.00000     0.00000
   -39.07121     0.00000     0.00000     0.00000     0.00000
   -39.06021     0.00000     0.00000     0.00000     0.00000
   -39.04921     0.00000     0.00000     0.00000     0.00000
   -39.03821     0.00000     0.00000     0.00000     0.00000
   -39.02721     0.00000     0.00000     0.00000     0.00000
   -39.01621     0.00000     0.00000     0.00000     0.00000
   -39.00521     0.00000     0.00000     0.00000     0.00000
   -38.99421     0.00000     0.00000     0.00000     0.00000
   -38.98321     0.00000     0.00000     0.00000     0.00000
   -38.97221     0.00000     0.00000     0.00000     0.00000
   -38.96121     0.00000     0.00000     0.00000     0.00000
   -38.95121     0.00000     0.00000     0.00000     0.00000
   -38.94021     0.00000     0.00000     0.00000     0.00000
   -38.92921     0.00000     0.00000     0.00000     0.00000
   -38.91821     0.00000     0.00000     0.00000     0.00000
   -38.90721     0.00000     0.00000     0.00000     0.00000
   -38.89621     0.00000     0.00000     0.00000     0.00000
   -38.88521     0.00000     0.00000     0.00000     0.00000
   -38.87421     0.00000     0.00000     0.00000     0.00000
   -38.86321     0.00000     0.00000     0.00000     0.00000
   -38.85221     0.00000     0.00000     0.00000     0.00000
   -38.84121     0.00000     0.00000     0.00000     0.00000
   -38.83121     0.00000     0.00000     0.00000     0.00000
   -38.82021     0.00000     0.00000     0.00000     0.00000
   -38.80921     0.00000     0.00000     0.00000     0.00000
   -38.79821     0.00000     0.00000     0.00000     0.00000
   -38.78721     0.00000     0.00000     0.00000     0.00000
   -38.77621     0.00000     0.00000     0.00000     0.00000
   -38.76521     0.00000     0.00000     0.00000     0.00000
   -38.75421    61.52625     0.14758     0.00882     0.00486
   -38.74321    31.77277     0.07298     0.00463     0.00235
   -38.73221    28.02373     0.05857     0.00440     0.00172
   -38.72121    87.39148     0.29984     0.01707     0.00531
   -38.71121   187.94545     0.54055     0.02856     0.01208
   -38.70021    34.78508     0.07119     0.00397     0.00238
   -38.68921     0.00000     0.00000     0.00000     0.00000
   -38.67821     0.00000     0.00000     0.00000     0.00000
   -38.66721     0.00000     0.00000     0.00000     0.00000
   -38.65621   129.66725     0.57634     0.06982     0.00613
   -38.64521    45.47792     0.14536     0.02444     0.00236
   -38.63421   117.38434     0.35503     0.03887     0.01881
   -38.62321   141.83124     0.38985     0.04545     0.02271
   -38.61221    29.82111     0.09117     0.00977     0.00451
   -38.60121     0.00000     0.00000     0.00000     0.00000
   -38.59121     0.00000     0.00000     0.00000     0.00000
   -38.58021    95.18061     0.55728     0.04267     0.00692
   -38.56921   166.89999     0.80618     0.06994     0.01480
   -38.55821   132.28223     0.70153     0.03623     0.02041
   -38.54721   199.34829     1.15326     0.05413     0.04291
   -38.53621    48.02444     0.23735     0.00741     0.01237
   -38.52521    58.81081     0.26239     0.00923     0.01383
   -38.51421    77.14279     0.42940     0.01910     0.01090
   -38.50321   125.98112     0.73527     0.02527     0.01405
   -38.49221    19.32385     0.10800     0.00357     0.00212
   -38.48121   135.39442     1.17420     0.03945     0.02681
   -38.47121    76.48722     0.56537     0.02594     0.01397
   -38.46021   408.43561     2.59278     0.17731     0.06942
   -38.44921   394.29584     3.06019     0.11358     0.04132
   -38.43821   224.56106     1.77767     0.09029     0.02499
   -38.42721   436.81166     3.31625     0.16814     0.05746
   -38.41621    22.52716     0.17466     0.00855     0.00324
   -38.40521   328.07006     2.21174     0.14471     0.05379
   -38.39421   169.52376     1.23588     0.05328     0.02893
   -38.38321   307.29047     2.10902     0.08146     0.07472
   -38.37221   152.15063     0.96828     0.04045     0.03593
   -38.36121    94.52760     0.56833     0.02941     0.01368
   -38.35121   204.26472     1.23810     0.06604     0.02588
   -38.34021   203.98474     1.06429     0.07825     0.02440
   -38.32921   119.54867     0.57917     0.03916     0.01356
   -38.31821   141.84181     0.67091     0.05208     0.02221
   -38.30721   407.01145     1.83819     0.19551     0.06055
   -38.29621   347.80951     1.41086     0.10396     0.06109
   -38.28521   200.60927     0.59322     0.05457     0.04629
   -38.27421   138.03670     0.45329     0.03703     0.04751
   -38.26321    67.19546     0.21769     0.02019     0.02534
   -38.25221    33.99119     0.11582     0.00975     0.02331
   -38.24121   436.66179     1.27298     0.12777     0.36193
   -38.23121   190.62033     0.51429     0.05224     0.22063
   -38.22021   458.92190     2.10991     0.06711     0.15382
   -38.20921    72.77666     0.37130     0.00992     0.02805
   -38.19821     0.00000     0.00000     0.00000     0.00000
   -38.18721     0.00000     0.00000     0.00000     0.00000
   -38.17621     0.00000     0.00000     0.00000     0.00000
   -38.16521    64.32769     0.32115     0.00703     0.01308
   -38.15421   169.93951     0.88712     0.02640     0.01970
   -38.14321     0.00000     0.00000     0.00000     0.00000
   -38.13221     0.00000     0.00000     0.00000     0.00000
   -38.12121   472.46700     2.66298     0.05460     0.07225
   -38.11121     1.11202     0.00604     0.00013     0.00016
   -38.10021     0.00000     0.00000     0.00000     0.00000
   -38.08921     0.00000     0.00000     0.00000     0.00000
   -38.07821   108.95610     0.39584     0.03094     0.00574
   -38.06721    47.27112     0.18594     0.01119     0.00414
   -38.05621    30.11032     0.13374     0.00632     0.00427
   -38.04521   163.92891     0.88877     0.02837     0.04021
   -38.03421   267.70983     1.39193     0.04571     0.04468
   -38.02321   104.34753     0.35349     0.02866     0.02027
   -38.01221   144.57588     0.53984     0.02698     0.02092
   -38.00121    22.33329     0.08595     0.00266     0.00207
   -37.99121     0.00000     0.00000     0.00000     0.00000
   -37.98021     0.00000     0.00000     0.00000     0.00000
   -37.96921   151.72960     0.60445     0.01186     0.01660
   -37.95821    84.59617     0.33999     0.00601     0.00939
   -37.94721     0.00000     0.00000     0.00000     0.00000
   -37.93621     0.00000     0.00000     0.00000     0.00000
   -37.92521     0.00000     0.00000     0.00000     0.00000
   -37.91421   181.18658     0.47807     0.00901     0.06057
   -37.90321   764.73796     2.42902     0.03450     0.09839
   -37.89221   141.07680     0.54018     0.00716     0.01630
   -37.88221     0.00000     0.00000     0.00000     0.00000
   -37.87121     0.00000     0.00000     0.00000     0.00000
   -37.86021   505.14316     1.07133     0.01538     0.13067
   -37.84921   148.45209     0.25935     0.00423     0.03013
   -37.83821     0.00000     0.00000     0.00000     0.00000
   -37.82721   394.23542     1.64154     0.01216     0.04715
   -37.81621     5.02857     0.02056     0.00014     0.00055
   -37.80521   181.31045     0.15689     0.01521     0.09451
   -37.79421     0.00000     0.00000     0.00000     0.00000
   -37.78321     0.00000     0.00000     0.00000     0.00000
   -37.77221   446.85025     0.27953     0.05601     0.06910
   -37.76221    11.49671     0.00708     0.00141     0.00183
   -37.75121     0.00000     0.00000     0.00000     0.00000
   -37.74021     0.00000     0.00000     0.00000     0.00000
   -37.72921     0.00000     0.00000     0.00000     0.00000
   -37.71821     0.00000     0.00000     0.00000     0.00000
   -37.70721     0.00000     0.00000     0.00000     0.00000
   -37.69621     0.00000     0.00000     0.00000     0.00000
   -37.68521     0.00000     0.00000     0.00000     0.00000
   -37.67421     0.00000     0.00000     0.00000     0.00000
   -37.66321     0.00000     0.00000     0.00000     0.00000
   -37.65221     0.00000     0.00000     0.00000     0.00000
   -37.64221     0.00000     0.00000     0.00000     0.00000
   -37.63121     0.00000     0.00000     0.00000     0.00000
   -37.62021     0.00000     0.00000     0.00000     0.00000
   -37.60921     0.00000     0.00000     0.00000     0.00000
   -37.59821     0.00000     0.00000     0.00000     0.00000
   -37.58721     0.00000     0.00000     0.00000     0.00000
   -37.57621     0.00000     0.00000     0.00000     0.00000
   -37.56521     0.00000     0.00000     0.00000     0.00000
   -37.55421     0.00000     0.00000     0.00000     0.00000
   -37.54321     0.00000     0.00000     0.00000     0.00000
   -37.53221     0.00000     0.00000     0.00000     0.00000
   -37.52221     0.00000     0.00000     0.00000     0.00000
   -37.51121     0.00000     0.00000     0.00000     0.00000
   -37.50021     0.00000     0.00000     0.00000     0.00000
   -37.48921     0.00000     0.00000     0.00000     0.00000
   -37.47821     0.00000     0.00000     0.00000     0.00000
   -37.46721     0.00000     0.00000     0.00000     0.00000
   -37.45621     0.00000     0.00000     0.00000     0.00000
   -37.44521     0.00000     0.00000     0.00000     0.00000
   -37.43421     0.00000     0.00000     0.00000     0.00000
   -37.42321     0.00000     0.00000     0.00000     0.00000
   -37.41221     0.00000     0.00000     0.00000     0.00000
   -37.40221     0.00000     0.00000     0.00000     0.00000
   -37.39121     0.00000     0.00000     0.00000     0.00000
   -37.38021     0.00000     0.00000     0.00000     0.00000
   -37.36921     0.00000     0.00000     0.00000     0.00000
   -37.35821     0.00000     0.00000     0.00000     0.00000
   -37.34721     0.00000     0.00000     0.00000     0.00000
   -37.33621     0.00000     0.00000     0.00000     0.00000
   -37.32521     0.00000     0.00000     0.00000     0.00000
   -37.31421     0.00000     0.00000     0.00000     0.00000
   -37.30321     0.00000     0.00000     0.00000     0.00000
   -37.29221     0.00000     0.00000     0.00000     0.00000
   -37.28221     0.00000     0.00000     0.00000     0.00000
   -37.27121     0.00000     0.00000     0.00000     0.00000
   -37.26021     0.00000     0.00000     0.00000     0.00000
   -37.24921     0.00000     0.00000     0.00000     0.00000
   -37.23821     0.00000     0.00000     0.00000     0.00000
   -37.22721     0.00000     0.00000     0.00000     0.00000
   -37.21621     0.00000     0.00000     0.00000     0.00000
   -37.20521     0.00000     0.00000     0.00000     0.00000
   -37.19421     0.00000     0.00000     0.00000     0.00000
   -37.18321     0.00000     0.00000     0.00000     0.00000
   -37.17221     0.00000     0.00000     0.00000     0.00000
   -37.16221     0.00000     0.00000     0.00000     0.00000
   -37.15121     0.00000     0.00000     0.00000     0.00000
   -37.14021     0.00000     0.00000     0.00000     0.00000
   -37.12921     0.00000     0.00000     0.00000     0.00000
   -37.11821     0.00000     0.00000     0.00000     0.00000
   -37.10721     0.00000     0.00000     0.00000     0.00000
   -37.09621     0.00000     0.00000     0.00000     0.00000
   -37.08521     0.00000     0.00000     0.00000     0.00000
   -37.07421     0.00000     0.00000     0.00000     0.00000
   -37.06321     0.00000     0.00000     0.00000     0.00000
   -37.05221     0.00000     0.00000     0.00000     0.00000
   -37.04221     0.00000     0.00000     0.00000     0.00000
   -37.03121     0.00000     0.00000     0.00000     0.00000
   -37.02021     0.00000     0.00000     0.00000     0.00000
   -37.00921     0.00000     0.00000     0.00000     0.00000
   -36.99821     0.00000     0.00000     0.00000     0.00000
   -36.98721     0.00000     0.00000     0.00000     0.00000
   -36.97621     0.00000     0.00000     0.00000     0.00000
   -36.96521     0.00000     0.00000     0.00000     0.00000
   -36.95421     0.00000     0.00000     0.00000     0.00000
   -36.94321     0.00000     0.00000     0.00000     0.00000
   -36.93221     0.00000     0.00000     0.00000     0.00000
   -36.92221     0.00000     0.00000     0.00000     0.00000
   -36.91121     0.00000     0.00000     0.00000     0.00000
   -36.90021     0.00000     0.00000     0.00000     0.00000
   -36.88921     0.00000     0.00000     0.00000     0.00000
   -36.87821     0.00000     0.00000     0.00000     0.00000
   -36.86721     0.00000     0.00000     0.00000     0.00000
   -36.85621     0.00000     0.00000     0.00000     0.00000
   -36.84521     0.00000     0.00000     0.00000     0.00000
   -36.83421     0.00000     0.00000     0.00000     0.00000
   -36.82321     0.00000     0.00000     0.00000     0.00000
   -36.81221     0.00000     0.00000     0.00000     0.00000
   -36.80221     0.00000     0.00000     0.00000     0.00000
   -36.79121     0.00000     0.00000     0.00000     0.00000
   -36.78021     0.00000     0.00000     0.00000     0.00000
   -36.76921     0.00000     0.00000     0.00000     0.00000
   -36.75821     0.00000     0.00000     0.00000     0.00000
   -36.74721     0.00000     0.00000     0.00000     0.00000
   -36.73621     0.00000     0.00000     0.00000     0.00000
   -36.72521     0.00000     0.00000     0.00000     0.00000
   -36.71421     0.00000     0.00000     0.00000     0.00000
   -36.70321     0.00000     0.00000     0.00000     0.00000
   -36.69221     0.00000     0.00000     0.00000     0.00000
   -36.68221     0.00000     0.00000     0.00000     0.00000
   -36.67121     0.00000     0.00000     0.00000     0.00000
   -36.66021     0.00000     0.00000     0.00000     0.00000
   -36.64921     0.00000     0.00000     0.00000     0.00000
   -36.63821     0.00000     0.00000     0.00000     0.00000
   -36.62721     0.00000     0.00000     0.00000     0.00000
   -36.61621     0.00000     0.00000     0.00000     0.00000
   -36.60521     0.00000     0.00000     0.00000     0.00000
   -36.59421     0.00000     0.00000     0.00000     0.00000
   -36.58321     0.00000     0.00000     0.00000     0.00000
   -36.57321     0.00000     0.00000     0.00000     0.00000
   -36.56221     0.00000     0.00000     0.00000     0.00000
   -36.55121     0.00000     0.00000     0.00000     0.00000
   -36.54021     0.00000     0.00000     0.00000     0.00000
   -36.52921     0.00000     0.00000     0.00000     0.00000
   -36.51821     0.00000     0.00000     0.00000     0.00000
   -36.50721     0.00000     0.00000     0.00000     0.00000
   -36.49621     0.00000     0.00000     0.00000     0.00000
   -36.48521     0.00000     0.00000     0.00000     0.00000
   -36.47421     0.00000     0.00000     0.00000     0.00000
   -36.46321     0.00000     0.00000     0.00000     0.00000
   -36.45321     0.00000     0.00000     0.00000     0.00000
   -36.44221     0.00000     0.00000     0.00000     0.00000
   -36.43121     0.00000     0.00000     0.00000     0.00000
   -36.42021     0.00000     0.00000     0.00000     0.00000
   -36.40921     0.00000     0.00000     0.00000     0.00000
   -36.39821     0.00000     0.00000     0.00000     0.00000
   -36.38721     0.00000     0.00000     0.00000     0.00000
   -36.37621     0.00000     0.00000     0.00000     0.00000
   -36.36521     0.00000     0.00000     0.00000     0.00000
   -36.35421     0.00000     0.00000     0.00000     0.00000
   -36.34321     0.00000     0.00000     0.00000     0.00000
   -36.33321     0.00000     0.00000     0.00000     0.00000
   -36.32221     0.00000     0.00000     0.00000     0.00000
   -36.31121     0.00000     0.00000     0.00000     0.00000
   -36.30021     0.00000     0.00000     0.00000     0.00000
   -36.28921     0.00000     0.00000     0.00000     0.00000
   -36.27821     0.00000     0.00000     0.00000     0.00000
   -36.26721     0.00000     0.00000     0.00000     0.00000
   -36.25621     0.00000     0.00000     0.00000     0.00000
   -36.24521     0.00000     0.00000     0.00000     0.00000
   -36.23421     0.00000     0.00000     0.00000     0.00000
   -36.22321     0.00000     0.00000     0.00000     0.00000
   -36.21321     0.00000     0.00000     0.00000     0.00000
   -36.20221     0.00000     0.00000     0.00000     0.00000
   -36.19121     0.00000     0.00000     0.00000     0.00000
   -36.18021     0.00000     0.00000     0.00000     0.00000
   -36.16921     0.00000     0.00000     0.00000     0.00000
   -36.15821     0.00000     0.00000     0.00000     0.00000
   -36.14721     0.00000     0.00000     0.00000     0.00000
   -36.13621     0.00000     0.00000     0.00000     0.00000
   -36.12521     0.00000     0.00000     0.00000     0.00000
   -36.11421     0.00000     0.00000     0.00000     0.00000
   -36.10321     0.00000     0.00000     0.00000     0.00000
   -36.09321     0.00000     0.00000     0.00000     0.00000
   -36.08221     0.00000     0.00000     0.00000     0.00000
   -36.07121     0.00000     0.00000     0.00000     0.00000
   -36.06021     0.00000     0.00000     0.00000     0.00000
   -36.04921     0.00000     0.00000     0.00000     0.00000
   -36.03821     0.00000     0.00000     0.00000     0.00000
   -36.02721     0.00000     0.00000     0.00000     0.00000
   -36.01621     0.00000     0.00000     0.00000     0.00000
   -36.00521     0.00000     0.00000     0.00000     0.00000
   -35.99421     0.00000     0.00000     0.00000     0.00000
   -35.98321     0.00000     0.00000     0.00000     0.00000
   -35.97321     0.00000     0.00000     0.00000     0.00000
   -35.96221     0.00000     0.00000     0.00000     0.00000
   -35.95121     0.00000     0.00000     0.00000     0.00000
   -35.94021     0.00000     0.00000     0.00000     0.00000
   -35.92921     0.00000     0.00000     0.00000     0.00000
   -35.91821     0.00000     0.00000     0.00000     0.00000
   -35.90721     0.00000     0.00000     0.00000     0.00000
   -35.89621     0.00000     0.00000     0.00000     0.00000
   -35.88521     0.00000     0.00000     0.00000     0.00000
   -35.87421     0.00000     0.00000     0.00000     0.00000
   -35.86321     0.00000     0.00000     0.00000     0.00000
   -35.85321     0.00000     0.00000     0.00000     0.00000
   -35.84221     0.00000     0.00000     0.00000     0.00000
   -35.83121     0.00000     0.00000     0.00000     0.00000
   -35.82021     0.00000     0.00000     0.00000     0.00000
   -35.80921     0.00000     0.00000     0.00000     0.00000
   -35.79821     0.00000     0.00000     0.00000     0.00000
   -35.78721     0.00000     0.00000     0.00000     0.00000
   -35.77621     0.00000     0.00000     0.00000     0.00000
   -35.76521     0.00000     0.00000     0.00000     0.00000
   -35.75421     0.00000     0.00000     0.00000     0.00000
   -35.74321     0.00000     0.00000     0.00000     0.00000
   -35.73321     0.00000     0.00000     0.00000     0.00000
   -35.72221     0.00000     0.00000     0.00000     0.00000
   -35.71121     0.00000     0.00000     0.00000     0.00000
   -35.70021     0.00000     0.00000     0.00000     0.00000
   -35.68921     0.00000     0.00000     0.00000     0.00000
   -35.67821     0.00000     0.00000     0.00000     0.00000
   -35.66721     0.00000     0.00000     0.00000     0.00000
   -35.65621     0.00000     0.00000     0.00000     0.00000
   -35.64521     0.00000     0.00000     0.00000     0.00000
   -35.63421     0.00000     0.00000     0.00000     0.00000
   -35.62321     0.00000     0.00000     0.00000     0.00000
   -35.61321     0.00000     0.00000     0.00000     0.00000
   -35.60221     0.19351    56.46753     0.02845     0.00737
   -35.59121     0.08963    26.81842     0.01272     0.00356
   -35.58021     0.08053    25.58696     0.01122     0.00427
   -35.56921     0.20629    61.45593     0.01978     0.02690
   -35.55821     0.62957   174.65314     0.03837     0.08347
   -35.54721     0.21338    76.74241     0.02188     0.02906
   -35.53621     0.12274    39.18349     0.00883     0.01250
   -35.52521     0.09939    29.71430     0.00605     0.00663
   -35.51421     0.16315    79.50332     0.02878     0.06046
   -35.50321     0.05993    31.28787     0.01242     0.01842
   -35.49321     0.05849    31.28109     0.01298     0.01678
   -35.48221     0.05403    29.77056     0.01302     0.01406
   -35.47121     0.00000     0.00000     0.00000     0.00000
   -35.46021     0.16820    68.56448     0.03853     0.02165
   -35.44921     0.68550   170.70385     0.08083     0.06044
   -35.43821     0.18426    56.93975     0.02975     0.02271
   -35.42721     0.12857    41.29426     0.02038     0.01711
   -35.41621     0.64544   155.30847     0.07851     0.05093
   -35.40521     0.00000     0.00000     0.00000     0.00000
   -35.39421     0.00000     0.00000     0.00000     0.00000
   -35.38321     0.86200   118.60459     0.06736     0.02284
   -35.37321     0.52166    72.66002     0.04082     0.01595
   -35.36221     1.20987   161.11409     0.07494     0.02610
   -35.35121     0.57086    78.10061     0.03237     0.00998
   -35.34021     0.03229     4.96126     0.00211     0.00073
   -35.32921     0.97632   111.65500     0.04000     0.02395
   -35.31821     0.60327    87.76737     0.03821     0.02167
   -35.30721     0.52816   114.95093     0.05541     0.05112
   -35.29621     0.46975    94.27870     0.05669     0.03304
   -35.28521     0.45900    81.46496     0.04738     0.01587
   -35.27421     0.47974    76.82798     0.04040     0.01402
   -35.26321     0.45984    78.81660     0.03685     0.01982
   -35.25321     0.61492   102.60196     0.03736     0.03331
   -35.24221     0.20660    38.94455     0.01793     0.01469
   -35.23121     0.17071    35.29633     0.01378     0.01506
   -35.22021     0.62530   130.94460     0.05041     0.05642
   -35.20921     0.18333    39.72355     0.01393     0.01840
   -35.19821     0.73210   160.45806     0.05572     0.05160
   -35.18721     0.10874    23.56414     0.00760     0.00852
   -35.17621     1.43969   266.70521     0.09016     0.22974
   -35.16521     0.93828   152.73672     0.06581     0.08168
   -35.15421     0.00000     0.00000     0.00000     0.00000
   -35.14421     1.82016   224.65043     0.10095     0.04372
   -35.13321     1.51011   182.97383     0.08820     0.03334
   -35.12221     0.00000     0.00000     0.00000     0.00000
   -35.11121     2.46511   178.62339     0.01922     0.01295
   -35.10021     2.30376   269.75245     0.08614     0.21102
   -35.08921     4.94071   452.95737     0.10115     0.11053
   -35.07821     1.46358   146.00697     0.04655     0.02578
   -35.06721     0.26300    34.62763     0.01256     0.00861
   -35.05621     2.76318   390.74611     0.17072     0.24497
   -35.04521     1.75735   271.15300     0.08291     0.12329
   -35.03421     0.57214    95.39223     0.02157     0.02990
   -35.02421     0.01688     2.77856     0.00060     0.00059
   -35.01321     1.28391   245.71046     0.06205     0.08772
   -35.00221     0.13539    27.85971     0.00795     0.00753
   -34.99121     0.86614   182.44376     0.04391     0.07990
   -34.98021     2.50614   452.87447     0.09912     0.09777
   -34.96921     0.43014    74.97973     0.01770     0.00861
   -34.95821     0.37248    77.29803     0.01321     0.05898
   -34.94721     0.59887   130.66369     0.02352     0.08452
   -34.93621     0.04013     8.07751     0.00125     0.00607
   -34.92521     2.27960   324.54527     0.03785     0.16194
   -34.91421     1.73999   241.37191     0.02051     0.14597
   -34.90421     2.31129   297.87980     0.01395     0.31633
   -34.89321     1.94669   247.71391     0.01225     0.23744
   -34.88221     2.78080   365.83946     0.03310     0.24362
   -34.87121     1.56280   239.58986     0.02999     0.11381
   -34.86021     1.12103   220.22895     0.05651     0.04666
   -34.84921     0.40726    90.60420     0.02349     0.01580
   -34.83821     1.37955   367.23227     0.08170     0.08501
   -34.82721     1.98409   559.37441     0.13052     0.11219
   -34.81621     0.06047    16.53407     0.00370     0.00283
   -34.80521     0.62882   262.06596     0.06805     0.12418
   -34.79421     0.03150    15.15050     0.00388     0.00773
   -34.78421     1.79400   633.32638     0.10649     0.22875
   -34.77321     0.52151   167.13071     0.02082     0.05087
   -34.76221     0.39805   124.22625     0.01327     0.03214
   -34.75121     0.01922     6.73504     0.00079     0.00180
   -34.74021     0.00086     0.47845     0.00005     0.00010
   -34.72921     0.29695   175.54157     0.02043     0.05837
   -34.71821     1.05941   552.99801     0.07185     0.13846
   -34.70721     0.07067    50.09582     0.00620     0.01623
   -34.69621     0.00000     0.00000     0.00000     0.00000
