     #Energy       W_all      Mo_all      Ir_all      Zr_all
   -41.28898     0.00000     0.00000     0.00000     0.00000
   -41.27798     0.00000     0.00000     0.00000     0.00000
   -41.26698     0.00000     0.00000     0.00000     0.00000
   -41.25598     0.00000     0.00000     0.00000     0.00000
   -41.24498     0.00000     0.00000     0.00000     0.00000
   -41.23398     0.00000     0.00000     0.00000     0.00000
   -41.22298     0.00000     0.00000     0.00000     0.00000
   -41.21198     0.00000     0.00000     0.00000     0.00000
   -41.20098     0.00000     0.00000     0.00000     0.00000
   -41.18998     0.00000     0.00000     0.00000     0.00000
   -41.17898     0.00000     0.00000     0.00000     0.00000
   -41.16898     0.00000     0.00000     0.00000     0.00000
   -41.15798     0.00000     0.00000     0.00000     0.00000
   -41.14698     0.00000     0.00000     0.00000     0.00000
   -41.13598     0.00000     0.00000     0.00000     0.00000
   -41.12498     0.00000     0.00000     0.00000     0.00000
   -41.11398     0.00000     0.00000     0.00000     0.00000
   -41.10298     0.00000     0.00000     0.00000     0.00000
   -41.09198     0.00000     0.00000     0.00000     0.00000
   -41.08098     0.00000     0.00000     0.00000     0.00000
   -41.06998     0.00000     0.00000     0.00000     0.00000
   -41.05898     0.00000     0.00000     0.00000     0.00000
   -41.04798     0.00000     0.00000     0.00000     0.00000
   -41.03698     0.00000     0.00000     0.00000     0.00000
   -41.02598     0.00000     0.00000     0.00000     0.00000
   -41.01498     0.00000     0.00000     0.00000     0.00000
   -41.00398     0.00000     0.00000     0.00000     0.00000
   -40.99398     0.00000     0.00000     0.00000     0.00000
   -40.98298     0.00000     0.00000     0.00000     0.00000
   -40.97198     0.00000     0.00000     0.00000     0.00000
   -40.96098     0.00000     0.00000     0.00000     0.00000
   -40.94998     0.00000     0.00000     0.00000     0.00000
   -40.93898     0.00000     0.00000     0.00000     0.00000
   -40.92798     0.00000     0.00000     0.00000     0.00000
   -40.91698     0.00000     0.00000     0.00000     0.00000
   -40.90598     0.00000     0.00000     0.00000     0.00000
   -40.89498     0.00000     0.00000     0.00000     0.00000
   -40.88398     0.00000     0.00000     0.00000     0.00000
   -40.87298     0.00000     0.00000     0.00000     0.00000
   -40.86198     0.00000     0.00000     0.00000     0.00000
   -40.85098     0.00000     0.00000     0.00000     0.00000
   -40.83998     0.00000     0.00000     0.00000     0.00000
   -40.82898     0.00000     0.00000     0.00000     0.00000
   -40.81898     0.00000     0.00000     0.00000     0.00000
   -40.80798     0.00000     0.00000     0.00000     0.00000
   -40.79698     0.00000     0.00000     0.00000     0.00000
   -40.78598     0.00000     0.00000     0.00000     0.00000
   -40.77498     0.00000     0.00000     0.00000     0.00000
   -40.76398     0.00000     0.00000     0.00000     0.00000
   -40.75298     0.00000     0.00000     0.00000     0.00000
   -40.74198     0.00000     0.00000     0.00000     0.00000
   -40.73098     0.00000     0.00000     0.00000     0.00000
   -40.71998     0.00000     0.00000     0.00000     0.00000
   -40.70898     0.00000     0.00000     0.00000     0.00000
   -40.69798     0.00000     0.00000     0.00000     0.00000
   -40.68698     0.00000     0.00000     0.00000     0.00000
   -40.67598     0.00000     0.00000     0.00000     0.00000
   -40.66498     0.00000     0.00000     0.00000     0.00000
   -40.65398     0.00000     0.00000     0.00000     0.00000
   -40.64398     0.00000     0.00000     0.00000     0.00000
   -40.63298     0.00000     0.00000     0.00000     0.00000
   -40.62198     0.00000     0.00000     0.00000     0.00000
   -40.61098     0.00000     0.00000     0.00000     0.00000
   -40.59998     0.00000     0.00000     0.00000     0.00000
   -40.58898     0.00000     0.00000     0.00000     0.00000
   -40.57798     0.00000     0.00000     0.00000     0.00000
   -40.56698     0.00000     0.00000     0.00000     0.00000
   -40.55598     0.00000     0.00000     0.00000     0.00000
   -40.54498     0.00000     0.00000     0.00000     0.00000
   -40.53398     0.00000     0.00000     0.00000     0.00000
   -40.52298     0.00000     0.00000     0.00000     0.00000
   -40.51198     0.00000     0.00000     0.00000     0.00000
   -40.50098     0.00000     0.00000     0.00000     0.00000
   -40.48998     0.00000     0.00000     0.00000     0.00000
   -40.47998     0.00000     0.00000     0.00000     0.00000
   -40.46898     0.00000     0.00000     0.00000     0.00000
   -40.45798     0.00000     0.00000     0.00000     0.00000
   -40.44698     0.00000     0.00000     0.00000     0.00000
   -40.43598     0.00000     0.00000     0.00000     0.00000
   -40.42498     0.00000     0.00000     0.00000     0.00000
   -40.41398     0.00000     0.00000     0.00000     0.00000
   -40.40298     0.00000     0.00000     0.00000     0.00000
   -40.39198     0.00000     0.00000     0.00000     0.00000
   -40.38098     0.00000     0.00000     0.00000     0.00000
   -40.36998     0.00000     0.00000     0.00000     0.00000
   -40.35898     0.00000     0.00000     0.00000     0.00000
   -40.34798     0.00000     0.00000     0.00000     0.00000
   -40.33698     0.00000     0.00000     0.00000     0.00000
   -40.32598     0.00000     0.00000     0.00000     0.00000
   -40.31498     0.00000     0.00000     0.00000     0.00000
   -40.30498     0.00000     0.00000     0.00000     0.00000
   -40.29398     0.00000     0.00000     0.00000     0.00000
   -40.28298     0.00000     0.00000     0.00000     0.00000
   -40.27198     0.00000     0.00000     0.00000     0.00000
   -40.26098     0.00000     0.00000     0.00000     0.00000
   -40.24998     0.00000     0.00000     0.00000     0.00000
   -40.23898     0.00000     0.00000     0.00000     0.00000
   -40.22798     0.00000     0.00000     0.00000     0.00000
   -40.21698     0.00000     0.00000     0.00000     0.00000
   -40.20598     0.00000     0.00000     0.00000     0.00000
   -40.19498     0.00000     0.00000     0.00000     0.00000
   -40.18398     0.00000     0.00000     0.00000     0.00000
   -40.17298     0.00000     0.00000     0.00000     0.00000
   -40.16198     0.00000     0.00000     0.00000     0.00000
   -40.15098     0.00000     0.00000     0.00000     0.00000
   -40.13998     0.00000     0.00000     0.00000     0.00000
   -40.12998     0.00000     0.00000     0.00000     0.00000
   -40.11898     0.00000     0.00000     0.00000     0.00000
   -40.10798     0.00000     0.00000     0.00000     0.00000
   -40.09698     0.00000     0.00000     0.00000     0.00000
   -40.08598     0.00000     0.00000     0.00000     0.00000
   -40.07498     0.00000     0.00000     0.00000     0.00000
   -40.06398     0.00000     0.00000     0.00000     0.00000
   -40.05298     0.00000     0.00000     0.00000     0.00000
   -40.04198     0.00000     0.00000     0.00000     0.00000
   -40.03098     0.00000     0.00000     0.00000     0.00000
   -40.01998     0.00000     0.00000     0.00000     0.00000
   -40.00898     0.00000     0.00000     0.00000     0.00000
   -39.99798     0.00000     0.00000     0.00000     0.00000
   -39.98698     0.00000     0.00000     0.00000     0.00000
   -39.97598     0.00000     0.00000     0.00000     0.00000
   -39.96498     0.00000     0.00000     0.00000     0.00000
   -39.95498     0.00000     0.00000     0.00000     0.00000
   -39.94398     0.00000     0.00000     0.00000     0.00000
   -39.93298     0.00000     0.00000     0.00000     0.00000
   -39.92198     0.00000     0.00000     0.00000     0.00000
   -39.91098     0.00000     0.00000     0.00000     0.00000
   -39.89998     0.00000     0.00000     0.00000     0.00000
   -39.88898     0.00000     0.00000     0.00000     0.00000
   -39.87798     0.00000     0.00000     0.00000     0.00000
   -39.86698     0.00000     0.00000     0.00000     0.00000
   -39.85598     0.00000     0.00000     0.00000     0.00000
   -39.84498     0.00000     0.00000     0.00000     0.00000
   -39.83398     0.00000     0.00000     0.00000     0.00000
   -39.82298     0.00000     0.00000     0.00000     0.00000
   -39.81198     0.00000     0.00000     0.00000     0.00000
   -39.80098     0.00000     0.00000     0.00000     0.00000
   -39.79098     0.00000     0.00000     0.00000     0.00000
   -39.77998     0.00000     0.00000     0.00000     0.00000
   -39.76898     0.00000     0.00000     0.00000     0.00000
   -39.75798     0.00000     0.00000     0.00000     0.00000
   -39.74698     0.00000     0.00000     0.00000     0.00000
   -39.73598     0.00000     0.00000     0.00000     0.00000
   -39.72498     0.00000     0.00000     0.00000     0.00000
   -39.71398     0.00000     0.00000     0.00000     0.00000
   -39.70298     0.00000     0.00000     0.00000     0.00000
   -39.69198     0.00000     0.00000     0.00000     0.00000
   -39.68098     0.00000     0.00000     0.00000     0.00000
   -39.66998     0.00000     0.00000     0.00000     0.00000
   -39.65898     0.00000     0.00000     0.00000     0.00000
   -39.64798     0.00000     0.00000     0.00000     0.00000
   -39.63698     0.00000     0.00000     0.00000     0.00000
   -39.62598     0.00000     0.00000     0.00000     0.00000
   -39.61598     0.00000     0.00000     0.00000     0.00000
   -39.60498     0.00000     0.00000     0.00000     0.00000
   -39.59398     0.00000     0.00000     0.00000     0.00000
   -39.58298     0.00000     0.00000     0.00000     0.00000
   -39.57198     0.00000     0.00000     0.00000     0.00000
   -39.56098     0.00000     0.00000     0.00000     0.00000
   -39.54998     0.00000     0.00000     0.00000     0.00000
   -39.53898     0.00000     0.00000     0.00000     0.00000
   -39.52798     0.00000     0.00000     0.00000     0.00000
   -39.51698     0.00000     0.00000     0.00000     0.00000
   -39.50598     0.00000     0.00000     0.00000     0.00000
   -39.49498     0.00000     0.00000     0.00000     0.00000
   -39.48398     0.00000     0.00000     0.00000     0.00000
   -39.47298     0.00000     0.00000     0.00000     0.00000
   -39.46198     0.00000     0.00000     0.00000     0.00000
   -39.45098     0.00000     0.00000     0.00000     0.00000
   -39.44098     0.00000     0.00000     0.00000     0.00000
   -39.42998     0.00000     0.00000     0.00000     0.00000
   -39.41898     0.00000     0.00000     0.00000     0.00000
   -39.40798     0.00000     0.00000     0.00000     0.00000
   -39.39698     0.00000     0.00000     0.00000     0.00000
   -39.38598     0.00000     0.00000     0.00000     0.00000
   -39.37498     0.00000     0.00000     0.00000     0.00000
   -39.36398     0.00000     0.00000     0.00000     0.00000
   -39.35298     0.00000     0.00000     0.00000     0.00000
   -39.34198     0.00000     0.00000     0.00000     0.00000
   -39.33098     0.00000     0.00000     0.00000     0.00000
   -39.31998     0.00000     0.00000     0.00000     0.00000
   -39.30898     0.00000     0.00000     0.00000     0.00000
   -39.29798     0.00000     0.00000     0.00000     0.00000
   -39.28698     0.00000     0.00000     0.00000     0.00000
   -39.27598     0.00000     0.00000     0.00000     0.00000
   -39.26598     0.00000     0.00000     0.00000     0.00000
   -39.25498     0.00000     0.00000     0.00000     0.00000
   -39.24398     0.00000     0.00000     0.00000     0.00000
   -39.23298     0.00000     0.00000     0.00000     0.00000
   -39.22198     0.00000     0.00000     0.00000     0.00000
   -39.21098     0.00000     0.00000     0.00000     0.00000
   -39.19998     0.00000     0.00000     0.00000     0.00000
   -39.18898     0.00000     0.00000     0.00000     0.00000
   -39.17798     0.00000     0.00000     0.00000     0.00000
   -39.16698     0.00000     0.00000     0.00000     0.00000
   -39.15598     0.00000     0.00000     0.00000     0.00000
   -39.14498     0.00000     0.00000     0.00000     0.00000
   -39.13398     0.00000     0.00000     0.00000     0.00000
   -39.12298     0.00000     0.00000     0.00000     0.00000
   -39.11198     0.00000     0.00000     0.00000     0.00000
   -39.10098     0.00000     0.00000     0.00000     0.00000
   -39.09098     0.00000     0.00000     0.00000     0.00000
   -39.07998     0.00000     0.00000     0.00000     0.00000
   -39.06898     0.00000     0.00000     0.00000     0.00000
   -39.05798     0.00000     0.00000     0.00000     0.00000
   -39.04698     0.00000     0.00000     0.00000     0.00000
   -39.03598     0.00000     0.00000     0.00000     0.00000
   -39.02498     0.00000     0.00000     0.00000     0.00000
   -39.01398     0.00000     0.00000     0.00000     0.00000
   -39.00298     0.00000     0.00000     0.00000     0.00000
   -38.99198     0.00000     0.00000     0.00000     0.00000
   -38.98098     0.00000     0.00000     0.00000     0.00000
   -38.96998     0.00000     0.00000     0.00000     0.00000
   -38.95898     0.00000     0.00000     0.00000     0.00000
   -38.94798     0.00000     0.00000     0.00000     0.00000
   -38.93698     0.00000     0.00000     0.00000     0.00000
   -38.92698     0.00000     0.00000     0.00000     0.00000
   -38.91598     0.00000     0.00000     0.00000     0.00000
   -38.90498     0.00000     0.00000     0.00000     0.00000
   -38.89398     0.00000     0.00000     0.00000     0.00000
   -38.88298     0.00000     0.00000     0.00000     0.00000
   -38.87198     0.00000     0.00000     0.00000     0.00000
   -38.86098     0.00000     0.00000     0.00000     0.00000
   -38.84998     0.00000     0.00000     0.00000     0.00000
   -38.83898     0.00000     0.00000     0.00000     0.00000
   -38.82798     0.00000     0.00000     0.00000     0.00000
   -38.81698    63.84473     0.12553     0.01545     0.00399
   -38.80598    34.13819     0.06134     0.00792     0.00218
   -38.79498    30.20269     0.04414     0.00683     0.00193
   -38.78398    30.17982     0.04045     0.00689     0.00191
   -38.77298    29.78383     0.03455     0.00686     0.00186
   -38.76198   104.06893     0.30387     0.04015     0.01905
   -38.75198   128.99470     0.32588     0.04580     0.01630
   -38.74098    14.88856     0.03231     0.00539     0.00155
   -38.72998     0.00000     0.00000     0.00000     0.00000
   -38.71898     0.00000     0.00000     0.00000     0.00000
   -38.70798     0.00000     0.00000     0.00000     0.00000
   -38.69698    76.51925     0.34536     0.04370     0.00787
   -38.68598    79.94150     0.33051     0.04329     0.00687
   -38.67498    75.72063     0.26353     0.04087     0.00853
   -38.66398    48.90676     0.24742     0.03009     0.00602
   -38.65298   122.03502     0.48471     0.06851     0.01523
   -38.64198   109.40900     0.37520     0.06046     0.01468
   -38.63098    14.88838     0.06085     0.00966     0.00203
   -38.61998   115.81146     0.50012     0.05825     0.00935
   -38.60898    89.13974     0.47417     0.04535     0.00480
   -38.59798    78.20892     0.40048     0.02805     0.00619
   -38.58698    40.33195     0.20827     0.01516     0.00250
   -38.57698    40.33675     0.23754     0.01365     0.00242
   -38.56598    29.71095     0.19809     0.00886     0.00173
   -38.55498   178.38353     1.06007     0.06120     0.01435
   -38.54398     0.00000     0.00000     0.00000     0.00000
   -38.53298     0.00000     0.00000     0.00000     0.00000
   -38.52198   230.66717     1.64955     0.06369     0.01633
   -38.51098    74.22356     0.46363     0.01782     0.00549
   -38.49998   255.08284     2.02444     0.07879     0.01294
   -38.48898    49.43544     0.33992     0.01619     0.00451
   -38.47798   261.61923     1.31678     0.07606     0.05594
   -38.46698   323.53654     1.43966     0.09298     0.06603
   -38.45598   204.30348     0.95173     0.04829     0.02522
   -38.44498   174.25000     0.84668     0.03524     0.02055
   -38.43398    86.29473     0.47405     0.02444     0.00466
   -38.42298     9.95886     0.05232     0.00297     0.00042
   -38.41198   219.91893     1.19890     0.05907     0.01560
   -38.40198    37.60409     0.18156     0.01010     0.00326
   -38.39098     0.00000     0.00000     0.00000     0.00000
   -38.37998     0.00000     0.00000     0.00000     0.00000
   -38.36898    44.80782     0.18317     0.01007     0.00641
   -38.35798    79.11647     0.33687     0.01469     0.01360
   -38.34698    58.61346     0.29601     0.01031     0.00997
   -38.33598   156.19767     0.71500     0.05227     0.02992
   -38.32498   101.88278     0.54685     0.03362     0.02187
   -38.31398   116.82112     0.78376     0.02865     0.01944
   -38.30298    61.62638     0.51148     0.01048     0.01197
   -38.29198   238.85763     2.05931     0.03429     0.04448
   -38.28098   273.25654     2.40274     0.03136     0.06097
   -38.26998    40.46002     0.31337     0.00514     0.00982
   -38.25898   461.65254     3.82587     0.07366     0.12440
   -38.24798   384.51108     3.20746     0.08236     0.07503
   -38.23698   360.43980     3.22164     0.09884     0.03439
   -38.22698    56.57173     0.45213     0.01185     0.00797
   -38.21598   106.61282     0.63615     0.01694     0.02066
   -38.20498    93.60586     0.49948     0.01395     0.02045
   -38.19398    86.89878     0.38450     0.01944     0.01719
   -38.18298   147.53817     0.66353     0.02185     0.03036
   -38.17198   181.52494     0.94462     0.02441     0.04535
   -38.16098   214.49960     1.25219     0.02847     0.07315
   -38.14998   164.22007     0.94940     0.02081     0.04457
   -38.13898   307.70178     1.91463     0.03307     0.07359
   -38.12798   174.90498     1.00875     0.01893     0.05075
   -38.11698    29.92638     0.16534     0.00334     0.00809
   -38.10598   324.16511     1.39544     0.06560     0.08350
   -38.09498   186.90702     1.21978     0.04568     0.06620
   -38.08398   121.87489     0.43289     0.01931     0.02894
   -38.07298    83.17932     0.24593     0.01383     0.02038
   -38.06298   212.55847     0.44657     0.05391     0.05493
   -38.05198   145.90158     0.39285     0.03864     0.04008
   -38.04098   148.72535     0.51277     0.03035     0.03107
   -38.02998    49.32126     0.14688     0.01094     0.01069
   -38.01898     0.00000     0.00000     0.00000     0.00000
   -38.00798   164.26634     0.81443     0.01709     0.03099
   -37.99698   135.33308     0.65541     0.01280     0.02729
   -37.98598    81.74807     0.37671     0.00535     0.01271
   -37.97498   110.83936     0.47158     0.01030     0.02089
   -37.96398   310.22690     1.48368     0.03704     0.05808
   -37.95298   259.73428     1.09307     0.03451     0.02770
   -37.94198   108.72363     0.44507     0.01242     0.01252
   -37.93098   285.17126     1.17566     0.01885     0.06999
   -37.91998   388.03660     1.20191     0.02566     0.10047
   -37.90898   288.20487     0.72648     0.01423     0.07510
   -37.89798    71.76374     0.15812     0.00279     0.01650
   -37.88798     0.00000     0.00000     0.00000     0.00000
   -37.87698   436.31839     1.14462     0.04338     0.13232
   -37.86598     0.00000     0.00000     0.00000     0.00000
   -37.85498     0.00000     0.00000     0.00000     0.00000
   -37.84398     0.00000     0.00000     0.00000     0.00000
   -37.83298   180.87817     0.49140     0.01407     0.03491
   -37.82198     0.00000     0.00000     0.00000     0.00000
   -37.81098     0.00000     0.00000     0.00000     0.00000
   -37.79998     0.00000     0.00000     0.00000     0.00000
   -37.78898     0.00000     0.00000     0.00000     0.00000
   -37.77798     0.00000     0.00000     0.00000     0.00000
   -37.76698     0.00000     0.00000     0.00000     0.00000
   -37.75598     0.00000     0.00000     0.00000     0.00000
   -37.74498     0.00000     0.00000     0.00000     0.00000
   -37.73398     0.00000     0.00000     0.00000     0.00000
   -37.72298     0.00000     0.00000     0.00000     0.00000
   -37.71298     0.00000     0.00000     0.00000     0.00000
   -37.70198     0.00000     0.00000     0.00000     0.00000
   -37.69098     0.00000     0.00000     0.00000     0.00000
   -37.67998     0.00000     0.00000     0.00000     0.00000
   -37.66898     0.00000     0.00000     0.00000     0.00000
   -37.65798     0.00000     0.00000     0.00000     0.00000
   -37.64698     0.00000     0.00000     0.00000     0.00000
   -37.63598     0.00000     0.00000     0.00000     0.00000
   -37.62498     0.00000     0.00000     0.00000     0.00000
   -37.61398     0.00000     0.00000     0.00000     0.00000
   -37.60298     0.00000     0.00000     0.00000     0.00000
   -37.59198     0.00000     0.00000     0.00000     0.00000
   -37.58098     0.00000     0.00000     0.00000     0.00000
   -37.56998     0.00000     0.00000     0.00000     0.00000
   -37.55898     0.00000     0.00000     0.00000     0.00000
   -37.54798     0.00000     0.00000     0.00000     0.00000
   -37.53798     0.00000     0.00000     0.00000     0.00000
   -37.52698     0.00000     0.00000     0.00000     0.00000
   -37.51598     0.00000     0.00000     0.00000     0.00000
   -37.50498     0.00000     0.00000     0.00000     0.00000
   -37.49398     0.00000     0.00000     0.00000     0.00000
   -37.48298     0.00000     0.00000     0.00000     0.00000
   -37.47198     0.00000     0.00000     0.00000     0.00000
   -37.46098     0.00000     0.00000     0.00000     0.00000
   -37.44998     0.00000     0.00000     0.00000     0.00000
   -37.43898     0.00000     0.00000     0.00000     0.00000
   -37.42798     0.00000     0.00000     0.00000     0.00000
   -37.41698     0.00000     0.00000     0.00000     0.00000
   -37.40598     0.00000     0.00000     0.00000     0.00000
   -37.39498     0.00000     0.00000     0.00000     0.00000
   -37.38398     0.00000     0.00000     0.00000     0.00000
   -37.37398     0.00000     0.00000     0.00000     0.00000
   -37.36298     0.00000     0.00000     0.00000     0.00000
   -37.35198     0.00000     0.00000     0.00000     0.00000
   -37.34098     0.00000     0.00000     0.00000     0.00000
   -37.32998     0.00000     0.00000     0.00000     0.00000
   -37.31898     0.00000     0.00000     0.00000     0.00000
   -37.30798     0.00000     0.00000     0.00000     0.00000
   -37.29698     0.00000     0.00000     0.00000     0.00000
   -37.28598     0.00000     0.00000     0.00000     0.00000
   -37.27498     0.00000     0.00000     0.00000     0.00000
   -37.26398     0.00000     0.00000     0.00000     0.00000
   -37.25298     0.00000     0.00000     0.00000     0.00000
   -37.24198     0.00000     0.00000     0.00000     0.00000
   -37.23098     0.00000     0.00000     0.00000     0.00000
   -37.21998     0.00000     0.00000     0.00000     0.00000
   -37.20898     0.00000     0.00000     0.00000     0.00000
   -37.19898     0.00000     0.00000     0.00000     0.00000
   -37.18798     0.00000     0.00000     0.00000     0.00000
   -37.17698     0.00000     0.00000     0.00000     0.00000
   -37.16598     0.00000     0.00000     0.00000     0.00000
   -37.15498     0.00000     0.00000     0.00000     0.00000
   -37.14398     0.00000     0.00000     0.00000     0.00000
   -37.13298     0.00000     0.00000     0.00000     0.00000
   -37.12198     0.00000     0.00000     0.00000     0.00000
   -37.11098     0.00000     0.00000     0.00000     0.00000
   -37.09998     0.00000     0.00000     0.00000     0.00000
   -37.08898     0.00000     0.00000     0.00000     0.00000
   -37.07798     0.00000     0.00000     0.00000     0.00000
   -37.06698     0.00000     0.00000     0.00000     0.00000
   -37.05598     0.00000     0.00000     0.00000     0.00000
   -37.04498     0.00000     0.00000     0.00000     0.00000
   -37.03398     0.00000     0.00000     0.00000     0.00000
   -37.02398     0.00000     0.00000     0.00000     0.00000
   -37.01298     0.00000     0.00000     0.00000     0.00000
   -37.00198     0.00000     0.00000     0.00000     0.00000
   -36.99098     0.00000     0.00000     0.00000     0.00000
   -36.97998     0.00000     0.00000     0.00000     0.00000
   -36.96898     0.00000     0.00000     0.00000     0.00000
   -36.95798     0.00000     0.00000     0.00000     0.00000
   -36.94698     0.00000     0.00000     0.00000     0.00000
   -36.93598     0.00000     0.00000     0.00000     0.00000
   -36.92498     0.00000     0.00000     0.00000     0.00000
   -36.91398     0.00000     0.00000     0.00000     0.00000
   -36.90298     0.00000     0.00000     0.00000     0.00000
   -36.89198     0.00000     0.00000     0.00000     0.00000
   -36.88098     0.00000     0.00000     0.00000     0.00000
   -36.86998     0.00000     0.00000     0.00000     0.00000
   -36.85898     0.00000     0.00000     0.00000     0.00000
   -36.84898     0.00000     0.00000     0.00000     0.00000
   -36.83798     0.00000     0.00000     0.00000     0.00000
   -36.82698     0.00000     0.00000     0.00000     0.00000
   -36.81598     0.00000     0.00000     0.00000     0.00000
   -36.80498     0.00000     0.00000     0.00000     0.00000
   -36.79398     0.00000     0.00000     0.00000     0.00000
   -36.78298     0.00000     0.00000     0.00000     0.00000
   -36.77198     0.00000     0.00000     0.00000     0.00000
   -36.76098     0.00000     0.00000     0.00000     0.00000
   -36.74998     0.00000     0.00000     0.00000     0.00000
   -36.73898     0.00000     0.00000     0.00000     0.00000
   -36.72798     0.00000     0.00000     0.00000     0.00000
   -36.71698     0.00000     0.00000     0.00000     0.00000
   -36.70598     0.00000     0.00000     0.00000     0.00000
   -36.69498     0.00000     0.00000     0.00000     0.00000
   -36.68398     0.00000     0.00000     0.00000     0.00000
   -36.67398     0.00000     0.00000     0.00000     0.00000
   -36.66298     0.00000     0.00000     0.00000     0.00000
   -36.65198     0.00000     0.00000     0.00000     0.00000
   -36.64098     0.00000     0.00000     0.00000     0.00000
   -36.62998     0.00000     0.00000     0.00000     0.00000
   -36.61898     0.00000     0.00000     0.00000     0.00000
   -36.60798     0.00000     0.00000     0.00000     0.00000
   -36.59698     0.00000     0.00000     0.00000     0.00000
   -36.58598     0.00000     0.00000     0.00000     0.00000
   -36.57498     0.00000     0.00000     0.00000     0.00000
   -36.56398     0.00000     0.00000     0.00000     0.00000
   -36.55298     0.00000     0.00000     0.00000     0.00000
   -36.54198     0.00000     0.00000     0.00000     0.00000
   -36.53098     0.00000     0.00000     0.00000     0.00000
   -36.51998     0.00000     0.00000     0.00000     0.00000
   -36.50998     0.00000     0.00000     0.00000     0.00000
   -36.49898     0.00000     0.00000     0.00000     0.00000
   -36.48798     0.00000     0.00000     0.00000     0.00000
   -36.47698     0.00000     0.00000     0.00000     0.00000
   -36.46598     0.00000     0.00000     0.00000     0.00000
   -36.45498     0.00000     0.00000     0.00000     0.00000
   -36.44398     0.00000     0.00000     0.00000     0.00000
   -36.43298     0.00000     0.00000     0.00000     0.00000
   -36.42198     0.00000     0.00000     0.00000     0.00000
   -36.41098     0.00000     0.00000     0.00000     0.00000
   -36.39998     0.00000     0.00000     0.00000     0.00000
   -36.38898     0.00000     0.00000     0.00000     0.00000
   -36.37798     0.00000     0.00000     0.00000     0.00000
   -36.36698     0.00000     0.00000     0.00000     0.00000
   -36.35598     0.00000     0.00000     0.00000     0.00000
   -36.34498     0.00000     0.00000     0.00000     0.00000
   -36.33498     0.00000     0.00000     0.00000     0.00000
   -36.32398     0.00000     0.00000     0.00000     0.00000
   -36.31298     0.00000     0.00000     0.00000     0.00000
   -36.30198     0.00000     0.00000     0.00000     0.00000
   -36.29098     0.00000     0.00000     0.00000     0.00000
   -36.27998     0.00000     0.00000     0.00000     0.00000
   -36.26898     0.00000     0.00000     0.00000     0.00000
   -36.25798     0.00000     0.00000     0.00000     0.00000
   -36.24698     0.00000     0.00000     0.00000     0.00000
   -36.23598     0.00000     0.00000     0.00000     0.00000
   -36.22498     0.00000     0.00000     0.00000     0.00000
   -36.21398     0.00000     0.00000     0.00000     0.00000
   -36.20298     0.00000     0.00000     0.00000     0.00000
   -36.19198     0.00000     0.00000     0.00000     0.00000
   -36.18098     0.00000     0.00000     0.00000     0.00000
   -36.16998     0.00000     0.00000     0.00000     0.00000
   -36.15998     0.00000     0.00000     0.00000     0.00000
   -36.14898     0.00000     0.00000     0.00000     0.00000
   -36.13798     0.00000     0.00000     0.00000     0.00000
   -36.12698     0.00000     0.00000     0.00000     0.00000
   -36.11598     0.00000     0.00000     0.00000     0.00000
   -36.10498     0.00000     0.00000     0.00000     0.00000
   -36.09398     0.00000     0.00000     0.00000     0.00000
   -36.08298     0.00000     0.00000     0.00000     0.00000
   -36.07198     0.00000     0.00000     0.00000     0.00000
   -36.06098     0.00000     0.00000     0.00000     0.00000
   -36.04998     0.00000     0.00000     0.00000     0.00000
   -36.03898     0.00000     0.00000     0.00000     0.00000
   -36.02798     0.00000     0.00000     0.00000     0.00000
   -36.01698     0.00000     0.00000     0.00000     0.00000
   -36.00598     0.00000     0.00000     0.00000     0.00000
   -35.99498     0.00000     0.00000     0.00000     0.00000
   -35.98498     0.00000     0.00000     0.00000     0.00000
   -35.97398     0.00000     0.00000     0.00000     0.00000
   -35.96298     0.00000     0.00000     0.00000     0.00000
   -35.95198     0.00000     0.00000     0.00000     0.00000
   -35.94098     0.00000     0.00000     0.00000     0.00000
   -35.92998     0.00000     0.00000     0.00000     0.00000
   -35.91898     0.00000     0.00000     0.00000     0.00000
   -35.90798     0.00000     0.00000     0.00000     0.00000
   -35.89698     0.00000     0.00000     0.00000     0.00000
   -35.88598     0.00000     0.00000     0.00000     0.00000
   -35.87498     0.00000     0.00000     0.00000     0.00000
   -35.86398     0.00000     0.00000     0.00000     0.00000
   -35.85298     0.00000     0.00000     0.00000     0.00000
   -35.84198     0.00000     0.00000     0.00000     0.00000
   -35.83098     0.00000     0.00000     0.00000     0.00000
   -35.81998     0.00000     0.00000     0.00000     0.00000
   -35.80998     0.00000     0.00000     0.00000     0.00000
   -35.79898     0.00000     0.00000     0.00000     0.00000
   -35.78798     0.00000     0.00000     0.00000     0.00000
   -35.77698     0.00000     0.00000     0.00000     0.00000
   -35.76598     0.00000     0.00000     0.00000     0.00000
   -35.75498     0.00000     0.00000     0.00000     0.00000
   -35.74398     0.00000     0.00000     0.00000     0.00000
   -35.73298     0.00000     0.00000     0.00000     0.00000
   -35.72198     0.00000     0.00000     0.00000     0.00000
   -35.71098     0.00000     0.00000     0.00000     0.00000
   -35.69998     0.00000     0.00000     0.00000     0.00000
   -35.68898     0.00000     0.00000     0.00000     0.00000
   -35.67798     0.00000     0.00000     0.00000     0.00000
   -35.66698     0.00000     0.00000     0.00000     0.00000
   -35.65598     0.00000     0.00000     0.00000     0.00000
   -35.64598     0.00000     0.00000     0.00000     0.00000
