     #Energy       W_all      Mo_all      Re_all      Hf_all
   -37.13000     0.00000     0.00000     0.00000     0.00000
   -37.11800     0.00000     0.00000     0.00000     0.00000
   -37.10600     0.00000     0.00000     0.00000     0.00000
   -37.09500     0.00000     0.00000     0.00000     0.00000
   -37.08300     0.00000     0.00000     0.00000     0.00000
   -37.07100     0.00000     0.00000     0.00000     0.00000
   -37.06000     0.00000     0.00000     0.00000     0.00000
   -37.04800     0.00000     0.00000     0.00000     0.00000
   -37.03700     0.00000     0.00000     0.00000     0.00000
   -37.02500     0.00000     0.00000     0.00000     0.00000
   -37.01300     0.00000     0.00000     0.00000     0.00000
   -37.00200     0.00000     0.00000     0.00000     0.00000
   -36.99000     0.00000     0.00000     0.00000     0.00000
   -36.97800     0.00000     0.00000     0.00000     0.00000
   -36.96700     0.00000     0.00000     0.00000     0.00000
   -36.95500     0.00000     0.00000     0.00000     0.00000
   -36.94300     0.00000     0.00000     0.00000     0.00000
   -36.93200     0.00000     0.00000     0.00000     0.00000
   -36.92000     0.00000     0.00000     0.00000     0.00000
   -36.90800     0.00000     0.00000     0.00000     0.00000
   -36.89700     0.00000     0.00000     0.00000     0.00000
   -36.88500     0.00000     0.00000     0.00000     0.00000
   -36.87300     0.00000     0.00000     0.00000     0.00000
   -36.86200     0.00000     0.00000     0.00000     0.00000
   -36.85000     0.00000     0.00000     0.00000     0.00000
   -36.83800     0.00000     0.00000     0.00000     0.00000
   -36.82700     0.00000     0.00000     0.00000     0.00000
   -36.81500     0.00000     0.00000     0.00000     0.00000
   -36.80300     0.00000     0.00000     0.00000     0.00000
   -36.79200     0.00000     0.00000     0.00000     0.00000
   -36.78000     0.00000     0.00000     0.00000     0.00000
   -36.76800     0.00000     0.00000     0.00000     0.00000
   -36.75700     0.00000     0.00000     0.00000     0.00000
   -36.74500     0.00000     0.00000     0.00000     0.00000
   -36.73300     0.00000     0.00000     0.00000     0.00000
   -36.72200     0.00000     0.00000     0.00000     0.00000
   -36.71000     0.00000     0.00000     0.00000     0.00000
   -36.69800     0.00000     0.00000     0.00000     0.00000
   -36.68700     0.00000     0.00000     0.00000     0.00000
   -36.67500     0.00000     0.00000     0.00000     0.00000
   -36.66400     0.00000     0.00000     0.00000     0.00000
   -36.65200     0.00000     0.00000     0.00000     0.00000
   -36.64000     0.00000     0.00000     0.00000     0.00000
   -36.62900     0.00000     0.00000     0.00000     0.00000
   -36.61700     0.00000     0.00000     0.00000     0.00000
   -36.60500     0.00000     0.00000     0.00000     0.00000
   -36.59400     0.00000     0.00000     0.00000     0.00000
   -36.58200     0.00000     0.00000     0.00000     0.00000
   -36.57000     0.00000     0.00000     0.00000     0.00000
   -36.55900     0.00000     0.00000     0.00000     0.00000
   -36.54700     0.00000     0.00000     0.00000     0.00000
   -36.53500     0.00000     0.00000     0.00000     0.00000
   -36.52400     0.00000     0.00000     0.00000     0.00000
   -36.51200     0.00000     0.00000     0.00000     0.00000
   -36.50000     0.00000     0.00000     0.00000     0.00000
   -36.48900     0.00000     0.00000     0.00000     0.00000
   -36.47700     0.00000     0.00000     0.00000     0.00000
   -36.46500     0.00000     0.00000     0.00000     0.00000
   -36.45400     0.00000     0.00000     0.00000     0.00000
   -36.44200     0.00000     0.00000     0.00000     0.00000
   -36.43000     0.00000     0.00000     0.00000     0.00000
   -36.41900     0.00000     0.00000     0.00000     0.00000
   -36.40700     0.00000     0.00000     0.00000     0.00000
   -36.39500     0.00000     0.00000     0.00000     0.00000
   -36.38400     0.00000     0.00000     0.00000     0.00000
   -36.37200     0.00000     0.00000     0.00000     0.00000
   -36.36000     0.00000     0.00000     0.00000     0.00000
   -36.34900     0.00000     0.00000     0.00000     0.00000
   -36.33700     0.00000     0.00000     0.00000     0.00000
   -36.32600     0.00000     0.00000     0.00000     0.00000
   -36.31400     0.00000     0.00000     0.00000     0.00000
   -36.30200     0.00000     0.00000     0.00000     0.00000
   -36.29100     0.00000     0.00000     0.00000     0.00000
   -36.27900     0.00000     0.00000     0.00000     0.00000
   -36.26700     0.00000     0.00000     0.00000     0.00000
   -36.25600     0.00000     0.00000     0.00000     0.00000
   -36.24400     0.00000     0.00000     0.00000     0.00000
   -36.23200     0.00000     0.00000     0.00000     0.00000
   -36.22100     0.00000     0.00000     0.00000     0.00000
   -36.20900     0.00000     0.00000     0.00000     0.00000
   -36.19700     0.00000     0.00000     0.00000     0.00000
   -36.18600     0.00000     0.00000     0.00000     0.00000
   -36.17400     0.00000     0.00000     0.00000     0.00000
   -36.16200     0.00000     0.00000     0.00000     0.00000
   -36.15100     0.00000     0.00000     0.00000     0.00000
   -36.13900     0.00000     0.00000     0.00000     0.00000
   -36.12700     0.00000     0.00000     0.00000     0.00000
   -36.11600     0.00000     0.00000     0.00000     0.00000
   -36.10400     0.00000     0.00000     0.00000     0.00000
   -36.09200     0.00000     0.00000     0.00000     0.00000
   -36.08100     0.00000     0.00000     0.00000     0.00000
   -36.06900     0.00000     0.00000     0.00000     0.00000
   -36.05700     0.00000     0.00000     0.00000     0.00000
   -36.04600     0.00000     0.00000     0.00000     0.00000
   -36.03400     0.00000     0.00000     0.00000     0.00000
   -36.02200     0.00000     0.00000     0.00000     0.00000
   -36.01100     0.00000     0.00000     0.00000     0.00000
   -35.99900     0.00000     0.00000     0.00000     0.00000
   -35.98700     0.00000     0.00000     0.00000     0.00000
   -35.97600     0.00000     0.00000     0.00000     0.00000
   -35.96400     0.00000     0.00000     0.00000     0.00000
   -35.95300     0.00000     0.00000     0.00000     0.00000
   -35.94100     0.00000     0.00000     0.00000     0.00000
   -35.92900     0.00000     0.00000     0.00000     0.00000
   -35.91800     0.00000     0.00000     0.00000     0.00000
   -35.90600     0.00000     0.00000     0.00000     0.00000
   -35.89400     0.00000     0.00000     0.00000     0.00000
   -35.88300     0.00000     0.00000     0.00000     0.00000
   -35.87100     0.00000     0.00000     0.00000     0.00000
   -35.85900     0.00000     0.00000     0.00000     0.00000
   -35.84800     0.00000     0.00000     0.00000     0.00000
   -35.83600     0.00000     0.00000     0.00000     0.00000
   -35.82400     0.00000     0.00000     0.00000     0.00000
   -35.81300     0.00000     0.00000     0.00000     0.00000
   -35.80100     0.00000     0.00000     0.00000     0.00000
   -35.78900     0.00000     0.00000     0.00000     0.00000
   -35.77800     0.00000     0.00000     0.00000     0.00000
   -35.76600     0.00000     0.00000     0.00000     0.00000
   -35.75400     0.00000     0.00000     0.00000     0.00000
   -35.74300     0.00000     0.00000     0.00000     0.00000
   -35.73100     0.00000     0.00000     0.00000     0.00000
   -35.71900     0.00000     0.00000     0.00000     0.00000
   -35.70800     0.00000     0.00000     0.00000     0.00000
   -35.69600     0.00000     0.00000     0.00000     0.00000
   -35.68400     0.00000     0.00000     0.00000     0.00000
   -35.67300     0.00000     0.00000     0.00000     0.00000
   -35.66100     0.00000     0.00000     0.00000     0.00000
   -35.64900     0.00000     0.00000     0.00000     0.00000
   -35.63800     0.00000     0.00000     0.00000     0.00000
   -35.62600     0.00000     0.00000     0.00000     0.00000
   -35.61500     0.00000     0.00000     0.00000     0.00000
   -35.60300     0.00000     0.00000     0.00000     0.00000
   -35.59100     0.00000     0.00000     0.00000     0.00000
   -35.58000     0.00000     0.00000     0.00000     0.00000
   -35.56800     0.00000     0.00000     0.00000     0.00000
   -35.55600     0.00000     0.00000     0.00000     0.00000
   -35.54500     0.00000     0.00000     0.00000     0.00000
   -35.53300     0.00000     0.00000     0.00000     0.00000
   -35.52100     1.09735   197.53480     0.03447     0.07324
   -35.51000     0.59906    83.16612     0.01402     0.03002
   -35.49800     0.00000     0.00000     0.00000     0.00000
   -35.48600     0.00000     0.00000     0.00000     0.00000
   -35.47500     0.00000     0.00000     0.00000     0.00000
   -35.46300     0.00000     0.00000     0.00000     0.00000
   -35.45100     0.00000     0.00000     0.00000     0.00000
   -35.44000     0.00000     0.00000     0.00000     0.00000
   -35.42800     0.00000     0.00000     0.00000     0.00000
   -35.41600     1.17535   166.41942     0.07465     0.04803
   -35.40500     0.83281   111.74870     0.05330     0.06183
   -35.39300     0.62982    91.27633     0.02932     0.03804
   -35.38100     1.99834   289.05524     0.07640     0.14621
   -35.37000     0.08244    12.08460     0.00270     0.00548
   -35.35800     0.74166   101.59073     0.05059     0.04693
   -35.34600     1.12846   155.75318     0.06249     0.05752
   -35.33500     0.00959     1.28526     0.00032     0.00047
   -35.32300     2.49528   314.11538     0.20111     0.19834
   -35.31100     1.11882   136.96877     0.07420     0.08525
   -35.30000     1.00639   129.41361     0.07295     0.08242
   -35.28800     0.06161     7.46287     0.00379     0.00465
   -35.27700     0.00000     0.00000     0.00000     0.00000
   -35.26500     0.00000     0.00000     0.00000     0.00000
   -35.25300     0.71005   122.89762     0.08881     0.12708
   -35.24200     0.52240    86.46026     0.06325     0.06986
   -35.23000     1.26534   163.91397     0.07200     0.18808
   -35.21800     0.73173   106.48234     0.03577     0.13612
   -35.20700     0.23261    29.16928     0.01194     0.02265
   -35.19500     2.04088   241.85329     0.10290     0.16056
   -35.18300     2.04531   299.10314     0.26057     0.12889
   -35.17200     1.92440   230.41248     0.18326     0.12316
   -35.16000     0.25554    34.40483     0.02287     0.01593
   -35.14800     0.94011   171.89845     0.14755     0.29757
   -35.13700     0.63760   101.79870     0.05957     0.13335
   -35.12500     1.27895   218.19480     0.14490     0.32923
   -35.11300     0.95736   177.65432     0.14483     0.32402
   -35.10200     1.39504   223.57446     0.18705     0.29513
   -35.09000     0.61079    93.80310     0.05428     0.11425
   -35.07800     0.61785    85.81916     0.03853     0.12736
   -35.06700     1.67627   185.66062     0.06325     0.23627
   -35.05500     1.96943   291.37065     0.15959     0.41572
   -35.04300     0.69919   107.22986     0.04715     0.12941
   -35.03200     0.80376   148.54823     0.07240     0.12633
   -35.02000     1.01554   205.38474     0.11414     0.14065
   -35.00800     0.33445    65.82759     0.02135     0.04988
   -34.99700     0.35604    74.35333     0.02080     0.05076
   -34.98500     0.38522    57.32964     0.01341     0.09058
   -34.97300     0.82818   134.06114     0.03837     0.14920
   -34.96200     0.24873    40.97015     0.01269     0.04752
   -34.95000     1.16855   200.29925     0.11930     0.18038
   -34.93800     2.34200   394.28859     0.16654     0.24602
   -34.92700     0.02608     4.20837     0.00165     0.00215
   -34.91500     1.42728   245.72596     0.05919     0.33383
   -34.90400     1.33634   196.70544     0.03542     0.49546
   -34.89200     0.41898    73.30631     0.00969     0.16481
   -34.88000     1.31279   245.81443     0.04072     0.18646
   -34.86900     0.10600    20.37695     0.00321     0.01263
   -34.85700     0.63176   121.65357     0.05356     0.17232
   -34.84500     1.50505   265.71358     0.04467     0.60659
   -34.83400     1.56716   261.72506     0.03482     0.41000
   -34.82200     3.58772   629.74814     0.06777     1.12809
   -34.81000     1.61211   167.90965     0.00820     0.26063
   -34.79900     1.12520   168.40297     0.00982     0.36699
   -34.78700     0.33448    98.93099     0.03471     0.14098
   -34.77500     0.46364   140.54244     0.03201     0.15587
   -34.76400     1.13521   314.49046     0.02884     0.32639
   -34.75200     0.32326    97.55487     0.01243     0.08761
   -34.74000     0.33887    91.79185     0.05678     0.06506
   -34.72900     0.23038    58.02241     0.01949     0.02890
   -34.71700     0.11477    28.29077     0.00758     0.01255
   -34.70500     0.97025   389.15268     0.14970     0.20932
   -34.69400     0.21041   101.51223     0.04713     0.09636
   -34.68200     1.11491   463.71555     0.04769     0.44292
   -34.67000     0.16563    68.57365     0.00589     0.06007
   -34.65900     0.57248   224.12488     0.01948     0.11364
   -34.64700     0.72320   276.23787     0.03268     0.10282
   -34.63500     0.63696   338.16209     0.04228     0.23372
   -34.62400     0.86122   566.52365     0.13054     0.23246
   -34.61200     0.08156    48.45408     0.01261     0.01670
   -34.60000     0.00000     0.00000     0.00000     0.00000
   -34.58900     0.00000     0.00000     0.00000     0.00000
   -34.57700     0.00000     0.00000     0.00000     0.00000
   -34.56600     0.00000     0.00000     0.00000     0.00000
   -34.55400     0.00000     0.00000     0.00000     0.00000
   -34.54200     0.00000     0.00000     0.00000     0.00000
   -34.53100     0.00000     0.00000     0.00000     0.00000
   -34.51900     0.00000     0.00000     0.00000     0.00000
   -34.50700     0.00000     0.00000     0.00000     0.00000
   -34.49600     0.00000     0.00000     0.00000     0.00000
   -34.48400     0.00000     0.00000     0.00000     0.00000
   -34.47200     0.00000     0.00000     0.00000     0.00000
   -34.46100     0.00000     0.00000     0.00000     0.00000
   -34.44900     0.00000     0.00000     0.00000     0.00000
   -34.43700     0.00000     0.00000     0.00000     0.00000
   -34.42600     0.00000     0.00000     0.00000     0.00000
   -34.41400     0.00000     0.00000     0.00000     0.00000
   -34.40200     0.00000     0.00000     0.00000     0.00000
   -34.39100     0.00000     0.00000     0.00000     0.00000
   -34.37900     0.00000     0.00000     0.00000     0.00000
   -34.36700     0.00000     0.00000     0.00000     0.00000
   -34.35600     0.00000     0.00000     0.00000     0.00000
   -34.34400     0.00000     0.00000     0.00000     0.00000
   -34.33200     0.00000     0.00000     0.00000     0.00000
   -34.32100     0.00000     0.00000     0.00000     0.00000
   -34.30900     0.00000     0.00000     0.00000     0.00000
   -34.29700     0.00000     0.00000     0.00000     0.00000
   -34.28600     0.00000     0.00000     0.00000     0.00000
   -34.27400     0.00000     0.00000     0.00000     0.00000
   -34.26200     0.00000     0.00000     0.00000     0.00000
   -34.25100     0.00000     0.00000     0.00000     0.00000
   -34.23900     0.00000     0.00000     0.00000     0.00000
   -34.22700     0.00000     0.00000     0.00000     0.00000
   -34.21600     0.00000     0.00000     0.00000     0.00000
   -34.20400     0.00000     0.00000     0.00000     0.00000
   -34.19300     0.00000     0.00000     0.00000     0.00000
   -34.18100     0.00000     0.00000     0.00000     0.00000
   -34.16900     0.00000     0.00000     0.00000     0.00000
   -34.15800     0.00000     0.00000     0.00000     0.00000
   -34.14600     0.00000     0.00000     0.00000     0.00000
   -34.13400     0.00000     0.00000     0.00000     0.00000
   -34.12300     0.00000     0.00000     0.00000     0.00000
   -34.11100     0.00000     0.00000     0.00000     0.00000
   -34.09900     0.00000     0.00000     0.00000     0.00000
   -34.08800     0.00000     0.00000     0.00000     0.00000
   -34.07600     0.00000     0.00000     0.00000     0.00000
   -34.06400     0.00000     0.00000     0.00000     0.00000
   -34.05300     0.00000     0.00000     0.00000     0.00000
   -34.04100     0.00000     0.00000     0.00000     0.00000
   -34.02900     0.00000     0.00000     0.00000     0.00000
   -34.01800     0.00000     0.00000     0.00000     0.00000
   -34.00600     0.00000     0.00000     0.00000     0.00000
   -33.99400     0.00000     0.00000     0.00000     0.00000
   -33.98300     0.00000     0.00000     0.00000     0.00000
   -33.97100     0.00000     0.00000     0.00000     0.00000
   -33.95900     0.00000     0.00000     0.00000     0.00000
   -33.94800     0.00000     0.00000     0.00000     0.00000
   -33.93600     0.00000     0.00000     0.00000     0.00000
   -33.92400     0.00000     0.00000     0.00000     0.00000
   -33.91300     0.00000     0.00000     0.00000     0.00000
   -33.90100     0.00000     0.00000     0.00000     0.00000
   -33.88900     0.00000     0.00000     0.00000     0.00000
   -33.87800     0.00000     0.00000     0.00000     0.00000
   -33.86600     0.00000     0.00000     0.00000     0.00000
   -33.85500     0.00000     0.00000     0.00000     0.00000
   -33.84300     0.00000     0.00000     0.00000     0.00000
   -33.83100     0.00000     0.00000     0.00000     0.00000
   -33.82000     0.00000     0.00000     0.00000     0.00000
   -33.80800     0.00000     0.00000     0.00000     0.00000
   -33.79600     0.00000     0.00000     0.00000     0.00000
   -33.78500     0.00000     0.00000     0.00000     0.00000
   -33.77300     0.00000     0.00000     0.00000     0.00000
   -33.76100     0.00000     0.00000     0.00000     0.00000
   -33.75000     0.00000     0.00000     0.00000     0.00000
   -33.73800     0.00000     0.00000     0.00000     0.00000
   -33.72600     0.00000     0.00000     0.00000     0.00000
   -33.71500     0.00000     0.00000     0.00000     0.00000
   -33.70300     0.00000     0.00000     0.00000     0.00000
   -33.69100     0.00000     0.00000     0.00000     0.00000
   -33.68000     0.00000     0.00000     0.00000     0.00000
   -33.66800     0.00000     0.00000     0.00000     0.00000
   -33.65600     0.00000     0.00000     0.00000     0.00000
   -33.64500     0.00000     0.00000     0.00000     0.00000
   -33.63300     0.00000     0.00000     0.00000     0.00000
   -33.62100     0.00000     0.00000     0.00000     0.00000
   -33.61000     0.00000     0.00000     0.00000     0.00000
   -33.59800     0.00000     0.00000     0.00000     0.00000
   -33.58600     0.00000     0.00000     0.00000     0.00000
   -33.57500     0.00000     0.00000     0.00000     0.00000
   -33.56300     0.00000     0.00000     0.00000     0.00000
   -33.55100     0.00000     0.00000     0.00000     0.00000
   -33.54000     0.00000     0.00000     0.00000     0.00000
   -33.52800     0.00000     0.00000     0.00000     0.00000
   -33.51600     0.00000     0.00000     0.00000     0.00000
   -33.50500     0.00000     0.00000     0.00000     0.00000
   -33.49300     0.00000     0.00000     0.00000     0.00000
   -33.48200     0.00000     0.00000     0.00000     0.00000
   -33.47000     0.00000     0.00000     0.00000     0.00000
   -33.45800     0.00000     0.00000     0.00000     0.00000
   -33.44700     0.00000     0.00000     0.00000     0.00000
   -33.43500     0.00000     0.00000     0.00000     0.00000
   -33.42300     0.00000     0.00000     0.00000     0.00000
   -33.41200     0.00000     0.00000     0.00000     0.00000
   -33.40000     0.00000     0.00000     0.00000     0.00000
   -33.38800     0.00000     0.00000     0.00000     0.00000
   -33.37700     0.00000     0.00000     0.00000     0.00000
   -33.36500     0.00000     0.00000     0.00000     0.00000
   -33.35300     0.00000     0.00000     0.00000     0.00000
   -33.34200     0.00000     0.00000     0.00000     0.00000
   -33.33000     0.00000     0.00000     0.00000     0.00000
   -33.31800     0.00000     0.00000     0.00000     0.00000
   -33.30700     0.00000     0.00000     0.00000     0.00000
   -33.29500     0.00000     0.00000     0.00000     0.00000
   -33.28300     0.00000     0.00000     0.00000     0.00000
   -33.27200     0.00000     0.00000     0.00000     0.00000
   -33.26000     0.00000     0.00000     0.00000     0.00000
   -33.24800     0.00000     0.00000     0.00000     0.00000
   -33.23700     0.00000     0.00000     0.00000     0.00000
   -33.22500     0.00000     0.00000     0.00000     0.00000
   -33.21300     0.00000     0.00000     0.00000     0.00000
   -33.20200     0.00000     0.00000     0.00000     0.00000
   -33.19000     0.00000     0.00000     0.00000     0.00000
   -33.17800     0.00000     0.00000     0.00000     0.00000
   -33.16700     0.00000     0.00000     0.00000     0.00000
   -33.15500     0.00000     0.00000     0.00000     0.00000
   -33.14400     0.00000     0.00000     0.00000     0.00000
   -33.13200     0.00000     0.00000     0.00000     0.00000
   -33.12000     0.00000     0.00000     0.00000     0.00000
   -33.10900     0.00000     0.00000     0.00000     0.00000
   -33.09700     0.00000     0.00000     0.00000     0.00000
   -33.08500     0.00000     0.00000     0.00000     0.00000
   -33.07400     0.00000     0.00000     0.00000     0.00000
   -33.06200     0.00000     0.00000     0.00000     0.00000
   -33.05000     0.00000     0.00000     0.00000     0.00000
   -33.03900     0.00000     0.00000     0.00000     0.00000
   -33.02700     0.00000     0.00000     0.00000     0.00000
   -33.01500     0.00000     0.00000     0.00000     0.00000
   -33.00400     0.00000     0.00000     0.00000     0.00000
   -32.99200     0.00000     0.00000     0.00000     0.00000
   -32.98000     0.00000     0.00000     0.00000     0.00000
   -32.96900     0.00000     0.00000     0.00000     0.00000
   -32.95700     0.00000     0.00000     0.00000     0.00000
   -32.94500     0.00000     0.00000     0.00000     0.00000
   -32.93400     0.00000     0.00000     0.00000     0.00000
   -32.92200     0.00000     0.00000     0.00000     0.00000
   -32.91000     0.00000     0.00000     0.00000     0.00000
   -32.89900     0.00000     0.00000     0.00000     0.00000
   -32.88700     0.00000     0.00000     0.00000     0.00000
   -32.87500     0.00000     0.00000     0.00000     0.00000
   -32.86400     0.00000     0.00000     0.00000     0.00000
   -32.85200     0.00000     0.00000     0.00000     0.00000
   -32.84000     0.00000     0.00000     0.00000     0.00000
   -32.82900     0.00000     0.00000     0.00000     0.00000
   -32.81700     0.00000     0.00000     0.00000     0.00000
   -32.80500     0.00000     0.00000     0.00000     0.00000
   -32.79400     0.00000     0.00000     0.00000     0.00000
   -32.78200     0.00000     0.00000     0.00000     0.00000
   -32.77100     0.00000     0.00000     0.00000     0.00000
   -32.75900     0.00000     0.00000     0.00000     0.00000
   -32.74700     0.00000     0.00000     0.00000     0.00000
   -32.73600     0.00000     0.00000     0.00000     0.00000
   -32.72400     0.00000     0.00000     0.00000     0.00000
   -32.71200     0.00000     0.00000     0.00000     0.00000
   -32.70100     0.00000     0.00000     0.00000     0.00000
   -32.68900     0.00000     0.00000     0.00000     0.00000
   -32.67700     0.00000     0.00000     0.00000     0.00000
   -32.66600     0.00000     0.00000     0.00000     0.00000
   -32.65400     0.00000     0.00000     0.00000     0.00000
   -32.64200     0.00000     0.00000     0.00000     0.00000
   -32.63100     0.00000     0.00000     0.00000     0.00000
   -32.61900     0.00000     0.00000     0.00000     0.00000
   -32.60700     0.00000     0.00000     0.00000     0.00000
   -32.59600     0.00000     0.00000     0.00000     0.00000
   -32.58400     0.00000     0.00000     0.00000     0.00000
   -32.57200     0.00000     0.00000     0.00000     0.00000
   -32.56100     0.00000     0.00000     0.00000     0.00000
   -32.54900     0.00000     0.00000     0.00000     0.00000
   -32.53700     0.00000     0.00000     0.00000     0.00000
   -32.52600     0.00000     0.00000     0.00000     0.00000
   -32.51400     0.00000     0.00000     0.00000     0.00000
   -32.50200     0.00000     0.00000     0.00000     0.00000
   -32.49100     0.00000     0.00000     0.00000     0.00000
   -32.47900     0.00000     0.00000     0.00000     0.00000
   -32.46700     0.00000     0.00000     0.00000     0.00000
   -32.45600     0.00000     0.00000     0.00000     0.00000
   -32.44400     0.00000     0.00000     0.00000     0.00000
   -32.43300     0.00000     0.00000     0.00000     0.00000
   -32.42100     0.00000     0.00000     0.00000     0.00000
   -32.40900     0.00000     0.00000     0.00000     0.00000
   -32.39800     0.00000     0.00000     0.00000     0.00000
   -32.38600     0.00000     0.00000     0.00000     0.00000
   -32.37400     0.00000     0.00000     0.00000     0.00000
   -32.36300     0.00000     0.00000     0.00000     0.00000
   -32.35100     0.00000     0.00000     0.00000     0.00000
   -32.33900     0.00000     0.00000     0.00000     0.00000
   -32.32800     0.00000     0.00000     0.00000     0.00000
   -32.31600     0.00000     0.00000     0.00000     0.00000
   -32.30400     0.00000     0.00000     0.00000     0.00000
   -32.29300     0.00000     0.00000     0.00000     0.00000
   -32.28100     0.00000     0.00000     0.00000     0.00000
   -32.26900     0.00000     0.00000     0.00000     0.00000
   -32.25800     0.00000     0.00000     0.00000     0.00000
   -32.24600     0.00000     0.00000     0.00000     0.00000
   -32.23400     0.00000     0.00000     0.00000     0.00000
   -32.22300     0.00000     0.00000     0.00000     0.00000
   -32.21100     0.00000     0.00000     0.00000     0.00000
   -32.19900     0.00000     0.00000     0.00000     0.00000
   -32.18800     0.00000     0.00000     0.00000     0.00000
   -32.17600     0.00000     0.00000     0.00000     0.00000
   -32.16400     0.00000     0.00000     0.00000     0.00000
   -32.15300     0.00000     0.00000     0.00000     0.00000
   -32.14100     0.00000     0.00000     0.00000     0.00000
   -32.12900     0.00000     0.00000     0.00000     0.00000
   -32.11800     0.00000     0.00000     0.00000     0.00000
   -32.10600     0.00000     0.00000     0.00000     0.00000
   -32.09400     0.00000     0.00000     0.00000     0.00000
   -32.08300     0.00000     0.00000     0.00000     0.00000
   -32.07100     0.00000     0.00000     0.00000     0.00000
   -32.06000     0.00000     0.00000     0.00000     0.00000
   -32.04800     0.00000     0.00000     0.00000     0.00000
   -32.03600     0.00000     0.00000     0.00000     0.00000
   -32.02500     0.00000     0.00000     0.00000     0.00000
   -32.01300     0.00000     0.00000     0.00000     0.00000
   -32.00100     0.00000     0.00000     0.00000     0.00000
   -31.99000     0.00000     0.00000     0.00000     0.00000
   -31.97800     0.00000     0.00000     0.00000     0.00000
   -31.96600     0.00000     0.00000     0.00000     0.00000
   -31.95500     0.00000     0.00000     0.00000     0.00000
   -31.94300     0.00000     0.00000     0.00000     0.00000
   -31.93100     0.00000     0.00000     0.00000     0.00000
   -31.92000     0.00000     0.00000     0.00000     0.00000
   -31.90800     0.00000     0.00000     0.00000     0.00000
   -31.89600     0.00000     0.00000     0.00000     0.00000
   -31.88500     0.00000     0.00000     0.00000     0.00000
   -31.87300     0.00000     0.00000     0.00000     0.00000
   -31.86100     0.00000     0.00000     0.00000     0.00000
   -31.85000     0.00000     0.00000     0.00000     0.00000
   -31.83800     0.00000     0.00000     0.00000     0.00000
   -31.82600     0.00000     0.00000     0.00000     0.00000
   -31.81500     0.00000     0.00000     0.00000     0.00000
   -31.80300     0.00000     0.00000     0.00000     0.00000
   -31.79100     0.00000     0.00000     0.00000     0.00000
   -31.78000     0.00000     0.00000     0.00000     0.00000
   -31.76800     0.00000     0.00000     0.00000     0.00000
   -31.75600     0.00000     0.00000     0.00000     0.00000
   -31.74500     0.00000     0.00000     0.00000     0.00000
   -31.73300     0.00000     0.00000     0.00000     0.00000
   -31.72200     0.00000     0.00000     0.00000     0.00000
   -31.71000     0.00000     0.00000     0.00000     0.00000
   -31.69800     0.00000     0.00000     0.00000     0.00000
   -31.68700     0.00000     0.00000     0.00000     0.00000
   -31.67500     0.00000     0.00000     0.00000     0.00000
   -31.66300     0.00000     0.00000     0.00000     0.00000
   -31.65200     0.00000     0.00000     0.00000     0.00000
   -31.64000     0.00000     0.00000     0.00000     0.00000
   -31.62800     0.00000     0.00000     0.00000     0.00000
   -31.61700     0.00000     0.00000     0.00000     0.00000
   -31.60500     0.00000     0.00000     0.00000     0.00000
   -31.59300     0.00000     0.00000     0.00000     0.00000
   -31.58200     0.00000     0.00000     0.00000     0.00000
   -31.57000     0.00000     0.00000     0.00000     0.00000
   -31.55800     0.00000     0.00000     0.00000     0.00000
   -31.54700     0.00000     0.00000     0.00000     0.00000
   -31.53500     0.00000     0.00000     0.00000     0.00000
   -31.52300     0.00000     0.00000     0.00000     0.00000
   -31.51200     0.00000     0.00000     0.00000     0.00000
   -31.50000     0.00000     0.00000     0.00000     0.00000
   -31.48800     0.00000     0.00000     0.00000     0.00000
   -31.47700     0.00000     0.00000     0.00000     0.00000
   -31.46500     0.00000     0.00000     0.00000     0.00000
   -31.45300     0.00000     0.00000     0.00000     0.00000
   -31.44200     0.00000     0.00000     0.00000     0.00000
   -31.43000     0.00000     0.00000     0.00000     0.00000
   -31.41800     0.00000     0.00000     0.00000     0.00000
   -31.40700     0.00000     0.00000     0.00000     0.00000
   -31.39500     0.00000     0.00000     0.00000     0.00000
   -31.38400     0.00000     0.00000     0.00000     0.00000
   -31.37200     0.00000     0.00000     0.00000     0.00000
   -31.36000     0.00000     0.00000     0.00000     0.00000
   -31.34900     0.00000     0.00000     0.00000     0.00000
   -31.33700     0.00000     0.00000     0.00000     0.00000
   -31.32500     0.00000     0.00000     0.00000     0.00000
   -31.31400     0.00000     0.00000     0.00000     0.00000
   -31.30200     0.00000     0.00000     0.00000     0.00000
   -31.29000     0.00000     0.00000     0.00000     0.00000
   -31.27900     0.00000     0.00000     0.00000     0.00000
   -31.26700     0.00000     0.00000     0.00000     0.00000
   -31.25500     0.00000     0.00000     0.00000     0.00000
   -31.24400     0.00000     0.00000     0.00000     0.00000
   -31.23200     0.00000     0.00000     0.00000     0.00000
   -31.22000     0.00000     0.00000     0.00000     0.00000
   -31.20900     0.00000     0.00000     0.00000     0.00000
   -31.19700     0.00000     0.00000     0.00000     0.00000
   -31.18500     0.00000     0.00000     0.00000     0.00000
   -31.17400     0.00000     0.00000     0.00000     0.00000
   -31.16200     0.00000     0.00000     0.00000     0.00000
   -31.15000     0.00000     0.00000     0.00000     0.00000
   -31.13900     0.00000     0.00000     0.00000     0.00000
   -31.12700     0.00000     0.00000     0.00000     0.00000
   -31.11500     0.00000     0.00000     0.00000     0.00000
