     #Energy       W_all      Mo_all      Ti_all      Ir_all
   -27.97182     0.00000     0.00000     0.00000     0.00000
   -27.96182     0.00000     0.00000     0.00000     0.00000
   -27.95082     0.00000     0.00000     0.00000     0.00000
   -27.93982     0.00000     0.00000     0.00000     0.00000
   -27.92982     0.00000     0.00000     0.00000     0.00000
   -27.91882     0.00000     0.00000     0.00000     0.00000
   -27.90782     0.00000     0.00000     0.00000     0.00000
   -27.89782     0.00000     0.00000     0.00000     0.00000
   -27.88682     0.00000     0.00000     0.00000     0.00000
   -27.87582     0.00000     0.00000     0.00000     0.00000
   -27.86582     0.00000     0.00000     0.00000     0.00000
   -27.85482     0.00000     0.00000     0.00000     0.00000
   -27.84382     0.00000     0.00000     0.00000     0.00000
   -27.83382     0.00000     0.00000     0.00000     0.00000
   -27.82282     0.00000     0.00000     0.00000     0.00000
   -27.81182     0.00000     0.00000     0.00000     0.00000
   -27.80182     0.00000     0.00000     0.00000     0.00000
   -27.79082     0.00000     0.00000     0.00000     0.00000
   -27.77982     0.00000     0.00000     0.00000     0.00000
   -27.76982     0.00000     0.00000     0.00000     0.00000
   -27.75882     0.00000     0.00000     0.00000     0.00000
   -27.74782     0.00000     0.00000     0.00000     0.00000
   -27.73782     0.00000     0.00000     0.00000     0.00000
   -27.72682     0.00000     0.00000     0.00000     0.00000
   -27.71582     0.00000     0.00000     0.00000     0.00000
   -27.70582     0.00000     0.00000     0.00000     0.00000
   -27.69482     0.00000     0.00000     0.00000     0.00000
   -27.68382     0.00000     0.00000     0.00000     0.00000
   -27.67382     0.00000     0.00000     0.00000     0.00000
   -27.66282     0.00000     0.00000     0.00000     0.00000
   -27.65182     0.00000     0.00000     0.00000     0.00000
   -27.64182     0.00000     0.00000     0.00000     0.00000
   -27.63082     0.00000     0.00000     0.00000     0.00000
   -27.61982     0.00000     0.00000     0.00000     0.00000
   -27.60982     0.00000     0.00000     0.00000     0.00000
   -27.59882     0.00000     0.00000     0.00000     0.00000
   -27.58782     0.00000     0.00000     0.00000     0.00000
   -27.57782     0.00000     0.00000     0.00000     0.00000
   -27.56682     0.00000     0.00000     0.00000     0.00000
   -27.55582     0.00000     0.00000     0.00000     0.00000
   -27.54582     0.00000     0.00000     0.00000     0.00000
   -27.53482     0.00000     0.00000     0.00000     0.00000
   -27.52382     0.00000     0.00000     0.00000     0.00000
   -27.51382     0.00000     0.00000     0.00000     0.00000
   -27.50282     0.00000     0.00000     0.00000     0.00000
   -27.49182     0.00000     0.00000     0.00000     0.00000
   -27.48182     0.00000     0.00000     0.00000     0.00000
   -27.47082     0.00000     0.00000     0.00000     0.00000
   -27.45982     0.00000     0.00000     0.00000     0.00000
   -27.44982     0.00000     0.00000     0.00000     0.00000
   -27.43882     0.00000     0.00000     0.00000     0.00000
   -27.42882     0.00000     0.00000     0.00000     0.00000
   -27.41782     0.00000     0.00000     0.00000     0.00000
   -27.40682     0.00000     0.00000     0.00000     0.00000
   -27.39682     0.00000     0.00000     0.00000     0.00000
   -27.38582     0.00000     0.00000     0.00000     0.00000
   -27.37482     0.00000     0.00000     0.00000     0.00000
   -27.36482     0.00000     0.00000     0.00000     0.00000
   -27.35382     0.00000     0.00000     0.00000     0.00000
   -27.34282     0.00000     0.00000     0.00000     0.00000
   -27.33282     0.00000     0.00000     0.00000     0.00000
   -27.32182     0.00000     0.00000     0.00000     0.00000
   -27.31082     0.00000     0.00000     0.00000     0.00000
   -27.30082     0.00000     0.00000     0.00000     0.00000
   -27.28982     0.00000     0.00000     0.00000     0.00000
   -27.27882     0.00000     0.00000     0.00000     0.00000
   -27.26882     0.00000     0.00000     0.00000     0.00000
   -27.25782     0.00000     0.00000     0.00000     0.00000
   -27.24682     0.00000     0.00000     0.00000     0.00000
   -27.23682     0.00000     0.00000     0.00000     0.00000
   -27.22582     0.00000     0.00000     0.00000     0.00000
   -27.21482     0.00000     0.00000     0.00000     0.00000
   -27.20482     0.00000     0.00000     0.00000     0.00000
   -27.19382     0.00000     0.00000     0.00000     0.00000
   -27.18282     0.00000     0.00000     0.00000     0.00000
   -27.17282     0.00000     0.00000     0.00000     0.00000
   -27.16182     0.00000     0.00000     0.00000     0.00000
   -27.15082     0.00000     0.00000     0.00000     0.00000
   -27.14082     0.00000     0.00000     0.00000     0.00000
   -27.12982     0.00000     0.00000     0.00000     0.00000
   -27.11882     0.00000     0.00000     0.00000     0.00000
   -27.10882     0.00000     0.00000     0.00000     0.00000
   -27.09782     0.00000     0.00000     0.00000     0.00000
   -27.08682     0.00000     0.00000     0.00000     0.00000
   -27.07682     0.00000     0.00000     0.00000     0.00000
   -27.06582     0.00000     0.00000     0.00000     0.00000
   -27.05482     0.00000     0.00000     0.00000     0.00000
   -27.04482     0.00000     0.00000     0.00000     0.00000
   -27.03382     0.00000     0.00000     0.00000     0.00000
   -27.02282     0.00000     0.00000     0.00000     0.00000
   -27.01282     0.00000     0.00000     0.00000     0.00000
   -27.00182     0.00000     0.00000     0.00000     0.00000
   -26.99082     0.00000     0.00000     0.00000     0.00000
   -26.98082     0.00000     0.00000     0.00000     0.00000
   -26.96982     0.00000     0.00000     0.00000     0.00000
   -26.95882     0.00000     0.00000     0.00000     0.00000
   -26.94882     0.00000     0.00000     0.00000     0.00000
   -26.93782     0.00000     0.00000     0.00000     0.00000
   -26.92682     0.00000     0.00000     0.00000     0.00000
   -26.91682     0.00000     0.00000     0.00000     0.00000
   -26.90582     0.00000     0.00000     0.00000     0.00000
   -26.89482     0.00000     0.00000     0.00000     0.00000
   -26.88482     0.00000     0.00000     0.00000     0.00000
   -26.87382     0.00000     0.00000     0.00000     0.00000
   -26.86282     0.00000     0.00000     0.00000     0.00000
   -26.85282     0.00000     0.00000     0.00000     0.00000
   -26.84182     0.00000     0.00000     0.00000     0.00000
   -26.83082     0.00000     0.00000     0.00000     0.00000
   -26.82082     0.00000     0.00000     0.00000     0.00000
   -26.80982     0.00000     0.00000     0.00000     0.00000
   -26.79982     0.00000     0.00000     0.00000     0.00000
   -26.78882     0.00000     0.00000     0.00000     0.00000
   -26.77782     0.00000     0.00000     0.00000     0.00000
   -26.76782     0.00000     0.00000     0.00000     0.00000
   -26.75682     0.00000     0.00000     0.00000     0.00000
   -26.74582     0.00000     0.00000     0.00000     0.00000
   -26.73582     0.00000     0.00000     0.00000     0.00000
   -26.72482     0.00000     0.00000     0.00000     0.00000
   -26.71382     0.00000     0.00000     0.00000     0.00000
   -26.70382     0.00000     0.00000     0.00000     0.00000
   -26.69282     0.00000     0.00000     0.00000     0.00000
   -26.68182     0.00000     0.00000     0.00000     0.00000
   -26.67182     0.00000     0.00000     0.00000     0.00000
   -26.66082     0.00000     0.00000     0.00000     0.00000
   -26.64982     0.00000     0.00000     0.00000     0.00000
   -26.63982     0.00000     0.00000     0.00000     0.00000
   -26.62882     0.00000     0.00000     0.00000     0.00000
   -26.61782     0.00000     0.00000     0.00000     0.00000
   -26.60782     0.00000     0.00000     0.00000     0.00000
   -26.59682     0.00000     0.00000     0.00000     0.00000
   -26.58582     0.00000     0.00000     0.00000     0.00000
   -26.57582     0.00000     0.00000     0.00000     0.00000
   -26.56482     0.00000     0.00000     0.00000     0.00000
   -26.55382     0.00000     0.00000     0.00000     0.00000
   -26.54382     0.00000     0.00000     0.00000     0.00000
   -26.53282     0.00000     0.00000     0.00000     0.00000
   -26.52182     0.00000     0.00000     0.00000     0.00000
   -26.51182     0.00000     0.00000     0.00000     0.00000
   -26.50082     0.00000     0.00000     0.00000     0.00000
   -26.48982     0.00000     0.00000     0.00000     0.00000
   -26.47982     0.00000     0.00000     0.00000     0.00000
   -26.46882     0.00000     0.00000     0.00000     0.00000
   -26.45782     0.00000     0.00000     0.00000     0.00000
   -26.44782     0.00000     0.00000     0.00000     0.00000
   -26.43682     0.00000     0.00000     0.00000     0.00000
   -26.42582     0.00000     0.00000     0.00000     0.00000
   -26.41582     0.00000     0.00000     0.00000     0.00000
   -26.40482     0.00000     0.00000     0.00000     0.00000
   -26.39382     0.00000     0.00000     0.00000     0.00000
   -26.38382     0.00000     0.00000     0.00000     0.00000
   -26.37282     0.00000     0.00000     0.00000     0.00000
   -26.36182     0.00000     0.00000     0.00000     0.00000
   -26.35182     0.00000     0.00000     0.00000     0.00000
   -26.34082     0.00000     0.00000     0.00000     0.00000
   -26.32982     0.00000     0.00000     0.00000     0.00000
   -26.31982     0.00000     0.00000     0.00000     0.00000
   -26.30882     0.00000     0.00000     0.00000     0.00000
   -26.29782     0.00000     0.00000     0.00000     0.00000
   -26.28782     0.00000     0.00000     0.00000     0.00000
   -26.27682     0.00000     0.00000     0.00000     0.00000
   -26.26582     0.00000     0.00000     0.00000     0.00000
   -26.25582     0.00000     0.00000     0.00000     0.00000
   -26.24482     0.00000     0.00000     0.00000     0.00000
   -26.23382     0.00000     0.00000     0.00000     0.00000
   -26.22382     0.00000     0.00000     0.00000     0.00000
   -26.21282     0.00000     0.00000     0.00000     0.00000
   -26.20182     0.00000     0.00000     0.00000     0.00000
   -26.19182     0.00000     0.00000     0.00000     0.00000
   -26.18082     0.00000     0.00000     0.00000     0.00000
   -26.16982     0.00000     0.00000     0.00000     0.00000
   -26.15982     0.00000     0.00000     0.00000     0.00000
   -26.14882     0.00000     0.00000     0.00000     0.00000
   -26.13882     0.00000     0.00000     0.00000     0.00000
   -26.12782     0.00000     0.00000     0.00000     0.00000
   -26.11682     0.00000     0.00000     0.00000     0.00000
   -26.10682     0.00000     0.00000     0.00000     0.00000
   -26.09582     0.00000     0.00000     0.00000     0.00000
   -26.08482     0.00000     0.00000     0.00000     0.00000
   -26.07482     0.00000     0.00000     0.00000     0.00000
   -26.06382     0.00000     0.00000     0.00000     0.00000
   -26.05282     0.00000     0.00000     0.00000     0.00000
   -26.04282     0.00000     0.00000     0.00000     0.00000
   -26.03182     0.00000     0.00000     0.00000     0.00000
   -26.02082     0.00000     0.00000     0.00000     0.00000
   -26.01082     0.00000     0.00000     0.00000     0.00000
   -25.99982     0.00000     0.00000     0.00000     0.00000
   -25.98882     0.00000     0.00000     0.00000     0.00000
   -25.97882     0.00000     0.00000     0.00000     0.00000
   -25.96782     0.00000     0.00000     0.00000     0.00000
   -25.95682     0.00000     0.00000     0.00000     0.00000
   -25.94682     0.00000     0.00000     0.00000     0.00000
   -25.93582     0.00000     0.00000     0.00000     0.00000
   -25.92482     0.00000     0.00000     0.00000     0.00000
   -25.91482     0.00000     0.00000     0.00000     0.00000
   -25.90382     0.00000     0.00000     0.00000     0.00000
   -25.89282     0.00000     0.00000     0.00000     0.00000
   -25.88282     0.00000     0.00000     0.00000     0.00000
   -25.87182     0.00000     0.00000     0.00000     0.00000
   -25.86082     0.00000     0.00000     0.00000     0.00000
   -25.85082     0.00000     0.00000     0.00000     0.00000
   -25.83982     0.00000     0.00000     0.00000     0.00000
   -25.82882     0.00000     0.00000     0.00000     0.00000
   -25.81882     0.00000     0.00000     0.00000     0.00000
   -25.80782     0.00000     0.00000     0.00000     0.00000
   -25.79682     0.00000     0.00000     0.00000     0.00000
   -25.78682     0.00000     0.00000     0.00000     0.00000
   -25.77582     0.00000     0.00000     0.00000     0.00000
   -25.76482     0.00000     0.00000     0.00000     0.00000
   -25.75482     0.00000     0.00000     0.00000     0.00000
   -25.74382     0.00000     0.00000     0.00000     0.00000
   -25.73282     0.00000     0.00000     0.00000     0.00000
   -25.72282     0.00000     0.00000     0.00000     0.00000
   -25.71182     0.00000     0.00000     0.00000     0.00000
   -25.70082     0.00000     0.00000     0.00000     0.00000
   -25.69082     0.00000     0.00000     0.00000     0.00000
   -25.67982     0.00000     0.00000     0.00000     0.00000
   -25.66882     0.00000     0.00000     0.00000     0.00000
   -25.65882     0.00000     0.00000     0.00000     0.00000
   -25.64782     0.00000     0.00000     0.00000     0.00000
   -25.63682     0.00000     0.00000     0.00000     0.00000
   -25.62682     0.00000     0.00000     0.00000     0.00000
   -25.61582     0.00000     0.00000     0.00000     0.00000
   -25.60482     0.00000     0.00000     0.00000     0.00000
   -25.59482     0.00000     0.00000     0.00000     0.00000
   -25.58382     0.00000     0.00000     0.00000     0.00000
   -25.57282     0.00000     0.00000     0.00000     0.00000
   -25.56282     0.00000     0.00000     0.00000     0.00000
   -25.55182     0.00000     0.00000     0.00000     0.00000
   -25.54082     0.00000     0.00000     0.00000     0.00000
   -25.53082     0.00000     0.00000     0.00000     0.00000
   -25.51982     0.00000     0.00000     0.00000     0.00000
   -25.50882     0.00000     0.00000     0.00000     0.00000
   -25.49882     0.00000     0.00000     0.00000     0.00000
   -25.48782     0.00000     0.00000     0.00000     0.00000
   -25.47782     0.00000     0.00000     0.00000     0.00000
   -25.46682     0.00000     0.00000     0.00000     0.00000
   -25.45582     0.00000     0.00000     0.00000     0.00000
   -25.44582     0.00000     0.00000     0.00000     0.00000
   -25.43482     0.00000     0.00000     0.00000     0.00000
   -25.42382     0.00000     0.00000     0.00000     0.00000
   -25.41382     0.00000     0.00000     0.00000     0.00000
   -25.40282     0.00000     0.00000     0.00000     0.00000
   -25.39182     0.00000     0.00000     0.00000     0.00000
   -25.38182     0.00000     0.00000     0.00000     0.00000
   -25.37082     0.00000     0.00000     0.00000     0.00000
   -25.35982     0.00000     0.00000     0.00000     0.00000
   -25.34982     0.00000     0.00000     0.00000     0.00000
   -25.33882     0.00000     0.00000     0.00000     0.00000
   -25.32782     0.00000     0.00000     0.00000     0.00000
   -25.31782     0.00000     0.00000     0.00000     0.00000
   -25.30682     0.00000     0.00000     0.00000     0.00000
   -25.29582     0.00000     0.00000     0.00000     0.00000
   -25.28582     0.00000     0.00000     0.00000     0.00000
   -25.27482     0.00000     0.00000     0.00000     0.00000
   -25.26382     0.00000     0.00000     0.00000     0.00000
   -25.25382     0.00000     0.00000     0.00000     0.00000
   -25.24282     0.00000     0.00000     0.00000     0.00000
   -25.23182     0.00000     0.00000     0.00000     0.00000
   -25.22182     0.00000     0.00000     0.00000     0.00000
   -25.21082     0.00000     0.00000     0.00000     0.00000
   -25.19982     0.00000     0.00000     0.00000     0.00000
   -25.18982     0.00000     0.00000     0.00000     0.00000
   -25.17882     0.00000     0.00000     0.00000     0.00000
   -25.16782     0.00000     0.00000     0.00000     0.00000
   -25.15782     0.00000     0.00000     0.00000     0.00000
   -25.14682     0.00000     0.00000     0.00000     0.00000
   -25.13582     0.00000     0.00000     0.00000     0.00000
   -25.12582     0.00000     0.00000     0.00000     0.00000
   -25.11482     0.00000     0.00000     0.00000     0.00000
   -25.10382     0.00000     0.00000     0.00000     0.00000
   -25.09382     0.00000     0.00000     0.00000     0.00000
   -25.08282     0.00000     0.00000     0.00000     0.00000
   -25.07182     0.00000     0.00000     0.00000     0.00000
   -25.06182     0.00000     0.00000     0.00000     0.00000
   -25.05082     0.00000     0.00000     0.00000     0.00000
   -25.03982     0.00000     0.00000     0.00000     0.00000
   -25.02982     0.00000     0.00000     0.00000     0.00000
   -25.01882     0.00000     0.00000     0.00000     0.00000
   -25.00782     0.00000     0.00000     0.00000     0.00000
   -24.99782     0.00000     0.00000     0.00000     0.00000
   -24.98682     0.00000     0.00000     0.00000     0.00000
   -24.97582     0.00000     0.00000     0.00000     0.00000
   -24.96582     0.00000     0.00000     0.00000     0.00000
   -24.95482     0.00000     0.00000     0.00000     0.00000
   -24.94382     0.00000     0.00000     0.00000     0.00000
   -24.93382     0.00000     0.00000     0.00000     0.00000
   -24.92282     0.00000     0.00000     0.00000     0.00000
   -24.91182     0.00000     0.00000     0.00000     0.00000
   -24.90182     0.00000     0.00000     0.00000     0.00000
   -24.89082     0.00000     0.00000     0.00000     0.00000
   -24.87982     0.00000     0.00000     0.00000     0.00000
   -24.86982     0.00000     0.00000     0.00000     0.00000
   -24.85882     0.00000     0.00000     0.00000     0.00000
   -24.84882     0.00000     0.00000     0.00000     0.00000
   -24.83782     0.00000     0.00000     0.00000     0.00000
   -24.82682     0.00000     0.00000     0.00000     0.00000
   -24.81682     0.00000     0.00000     0.00000     0.00000
   -24.80582     0.00000     0.00000     0.00000     0.00000
   -24.79482     0.00000     0.00000     0.00000     0.00000
   -24.78482     0.00000     0.00000     0.00000     0.00000
   -24.77382     0.00000     0.00000     0.00000     0.00000
   -24.76282     0.00000     0.00000     0.00000     0.00000
   -24.75282     0.00000     0.00000     0.00000     0.00000
   -24.74182     0.00000     0.00000     0.00000     0.00000
   -24.73082     0.00000     0.00000     0.00000     0.00000
   -24.72082     0.00000     0.00000     0.00000     0.00000
   -24.70982     0.00000     0.00000     0.00000     0.00000
   -24.69882     0.00000     0.00000     0.00000     0.00000
   -24.68882     0.00000     0.00000     0.00000     0.00000
   -24.67782     0.00000     0.00000     0.00000     0.00000
   -24.66682     0.00000     0.00000     0.00000     0.00000
   -24.65682     0.00000     0.00000     0.00000     0.00000
   -24.64582     0.00000     0.00000     0.00000     0.00000
   -24.63482     0.00000     0.00000     0.00000     0.00000
   -24.62482     0.00000     0.00000     0.00000     0.00000
   -24.61382     0.00000     0.00000     0.00000     0.00000
   -24.60282     0.00000     0.00000     0.00000     0.00000
   -24.59282     0.00000     0.00000     0.00000     0.00000
   -24.58182     0.00000     0.00000     0.00000     0.00000
   -24.57082     0.00000     0.00000     0.00000     0.00000
   -24.56082     0.00000     0.00000     0.00000     0.00000
   -24.54982     0.00000     0.00000     0.00000     0.00000
   -24.53882     0.00000     0.00000     0.00000     0.00000
   -24.52882     0.00000     0.00000     0.00000     0.00000
   -24.51782     0.00000     0.00000     0.00000     0.00000
   -24.50682     0.00000     0.00000     0.00000     0.00000
   -24.49682     0.00000     0.00000     0.00000     0.00000
   -24.48582     0.00000     0.00000     0.00000     0.00000
   -24.47482     0.00000     0.00000     0.00000     0.00000
   -24.46482     0.00000     0.00000     0.00000     0.00000
   -24.45382     0.00000     0.00000     0.00000     0.00000
   -24.44282     0.00000     0.00000     0.00000     0.00000
   -24.43282     0.00000     0.00000     0.00000     0.00000
   -24.42182     0.00000     0.00000     0.00000     0.00000
   -24.41082     0.00000     0.00000     0.00000     0.00000
   -24.40082     0.00000     0.00000     0.00000     0.00000
   -24.38982     0.00000     0.00000     0.00000     0.00000
   -24.37882     0.00000     0.00000     0.00000     0.00000
   -24.36882     0.00000     0.00000     0.00000     0.00000
   -24.35782     0.00000     0.00000     0.00000     0.00000
   -24.34682     0.00000     0.00000     0.00000     0.00000
   -24.33682     0.00000     0.00000     0.00000     0.00000
   -24.32582     0.00000     0.00000     0.00000     0.00000
   -24.31482     0.00000     0.00000     0.00000     0.00000
   -24.30482     0.00000     0.00000     0.00000     0.00000
   -24.29382     0.00000     0.00000     0.00000     0.00000
   -24.28282     0.00000     0.00000     0.00000     0.00000
   -24.27282     0.00000     0.00000     0.00000     0.00000
   -24.26182     0.00000     0.00000     0.00000     0.00000
   -24.25082     0.00000     0.00000     0.00000     0.00000
   -24.24082     0.00000     0.00000     0.00000     0.00000
   -24.22982     0.00000     0.00000     0.00000     0.00000
   -24.21882     0.00000     0.00000     0.00000     0.00000
   -24.20882     0.00000     0.00000     0.00000     0.00000
   -24.19782     0.00000     0.00000     0.00000     0.00000
   -24.18782     0.00000     0.00000     0.00000     0.00000
   -24.17682     0.00000     0.00000     0.00000     0.00000
   -24.16582     0.00000     0.00000     0.00000     0.00000
   -24.15582     0.00000     0.00000     0.00000     0.00000
   -24.14482     0.00000     0.00000     0.00000     0.00000
   -24.13382     0.00000     0.00000     0.00000     0.00000
   -24.12382     0.00000     0.00000     0.00000     0.00000
   -24.11282     0.00000     0.00000     0.00000     0.00000
   -24.10182     0.00000     0.00000     0.00000     0.00000
   -24.09182     0.00000     0.00000     0.00000     0.00000
   -24.08082     0.00000     0.00000     0.00000     0.00000
   -24.06982     0.00000     0.00000     0.00000     0.00000
   -24.05982     0.00000     0.00000     0.00000     0.00000
   -24.04882     0.00000     0.00000     0.00000     0.00000
   -24.03782     0.00000     0.00000     0.00000     0.00000
   -24.02782     0.00000     0.00000     0.00000     0.00000
   -24.01682     0.00000     0.00000     0.00000     0.00000
   -24.00582     0.00000     0.00000     0.00000     0.00000
   -23.99582     0.00000     0.00000     0.00000     0.00000
   -23.98482     0.00000     0.00000     0.00000     0.00000
   -23.97382     0.00000     0.00000     0.00000     0.00000
   -23.96382     0.00000     0.00000     0.00000     0.00000
   -23.95282     0.00000     0.00000     0.00000     0.00000
   -23.94182     0.00000     0.00000     0.00000     0.00000
   -23.93182     0.00000     0.00000     0.00000     0.00000
   -23.92082     0.00000     0.00000     0.00000     0.00000
   -23.90982     0.00000     0.00000     0.00000     0.00000
   -23.89982     0.00000     0.00000     0.00000     0.00000
   -23.88882     0.00000     0.00000     0.00000     0.00000
   -23.87782     0.00000     0.00000     0.00000     0.00000
   -23.86782     0.00000     0.00000     0.00000     0.00000
   -23.85682     0.00000     0.00000     0.00000     0.00000
   -23.84582     0.00000     0.00000     0.00000     0.00000
   -23.83582     0.00000     0.00000     0.00000     0.00000
   -23.82482     0.00000     0.00000     0.00000     0.00000
   -23.81382     0.00000     0.00000     0.00000     0.00000
   -23.80382     0.00000     0.00000     0.00000     0.00000
   -23.79282     0.00000     0.00000     0.00000     0.00000
   -23.78182     0.00000     0.00000     0.00000     0.00000
   -23.77182     0.00000     0.00000     0.00000     0.00000
   -23.76082     0.00000     0.00000     0.00000     0.00000
   -23.74982     0.00000     0.00000     0.00000     0.00000
   -23.73982     0.00000     0.00000     0.00000     0.00000
   -23.72882     0.00000     0.00000     0.00000     0.00000
   -23.71782     0.00000     0.00000     0.00000     0.00000
   -23.70782     0.00000     0.00000     0.00000     0.00000
   -23.69682     0.00000     0.00000     0.00000     0.00000
   -23.68582     0.00000     0.00000     0.00000     0.00000
   -23.67582     0.00000     0.00000     0.00000     0.00000
   -23.66482     0.00000     0.00000     0.00000     0.00000
   -23.65382     0.00000     0.00000     0.00000     0.00000
   -23.64382     0.00000     0.00000     0.00000     0.00000
   -23.63282     0.00000     0.00000     0.00000     0.00000
   -23.62182     0.00000     0.00000     0.00000     0.00000
   -23.61182     0.00000     0.00000     0.00000     0.00000
   -23.60082     0.00000     0.00000     0.00000     0.00000
   -23.58982     0.00000     0.00000     0.00000     0.00000
   -23.57982     0.00000     0.00000     0.00000     0.00000
   -23.56882     0.00000     0.00000     0.00000     0.00000
   -23.55882     0.00000     0.00000     0.00000     0.00000
   -23.54782     0.00000     0.00000     0.00000     0.00000
   -23.53682     0.00000     0.00000     0.00000     0.00000
   -23.52682     0.00000     0.00000     0.00000     0.00000
   -23.51582     0.00000     0.00000     0.00000     0.00000
   -23.50482     0.00000     0.00000     0.00000     0.00000
   -23.49482     0.00000     0.00000     0.00000     0.00000
   -23.48382     0.00000     0.00000     0.00000     0.00000
   -23.47282     0.00000     0.00000     0.00000     0.00000
   -23.46282     0.00000     0.00000     0.00000     0.00000
   -23.45182     0.00000     0.00000     0.00000     0.00000
   -23.44082     0.00000     0.00000     0.00000     0.00000
   -23.43082     0.00000     0.00000     0.00000     0.00000
   -23.41982     0.00000     0.00000     0.00000     0.00000
   -23.40882     0.00000     0.00000     0.00000     0.00000
   -23.39882     0.00000     0.00000     0.00000     0.00000
   -23.38782     0.00000     0.00000     0.00000     0.00000
   -23.37682     0.00000     0.00000     0.00000     0.00000
   -23.36682     0.00000     0.00000     0.00000     0.00000
   -23.35582     0.00000     0.00000     0.00000     0.00000
   -23.34482     0.00000     0.00000     0.00000     0.00000
   -23.33482     0.00000     0.00000     0.00000     0.00000
   -23.32382     0.00000     0.00000     0.00000     0.00000
   -23.31282     0.00000     0.00000     0.00000     0.00000
   -23.30282     0.00000     0.00000     0.00000     0.00000
   -23.29182     0.00000     0.00000     0.00000     0.00000
   -23.28082     0.00000     0.00000     0.00000     0.00000
   -23.27082     0.00000     0.00000     0.00000     0.00000
   -23.25982     0.00000     0.00000     0.00000     0.00000
   -23.24882     0.00000     0.00000     0.00000     0.00000
   -23.23882     0.00000     0.00000     0.00000     0.00000
   -23.22782     0.00000     0.00000     0.00000     0.00000
   -23.21682     0.00000     0.00000     0.00000     0.00000
   -23.20682     0.00000     0.00000     0.00000     0.00000
   -23.19582     0.00000     0.00000     0.00000     0.00000
   -23.18482     0.00000     0.00000     0.00000     0.00000
   -23.17482     0.00000     0.00000     0.00000     0.00000
   -23.16382     0.00000     0.00000     0.00000     0.00000
   -23.15282     0.00000     0.00000     0.00000     0.00000
   -23.14282     0.00000     0.00000     0.00000     0.00000
   -23.13182     0.00000     0.00000     0.00000     0.00000
   -23.12082     0.00000     0.00000     0.00000     0.00000
   -23.11082     0.00000     0.00000     0.00000     0.00000
   -23.09982     0.00000     0.00000     0.00000     0.00000
   -23.08882     0.00000     0.00000     0.00000     0.00000
   -23.07882     0.00000     0.00000     0.00000     0.00000
   -23.06782     0.00000     0.00000     0.00000     0.00000
   -23.05682     0.00000     0.00000     0.00000     0.00000
   -23.04682     0.00000     0.00000     0.00000     0.00000
   -23.03582     0.00000     0.00000     0.00000     0.00000
   -23.02482     0.00000     0.00000     0.00000     0.00000
   -23.01482     0.00000     0.00000     0.00000     0.00000
   -23.00382     0.00000     0.00000     0.00000     0.00000
   -22.99282     0.00000     0.00000     0.00000     0.00000
   -22.98282     0.00000     0.00000     0.00000     0.00000
   -22.97182     0.00000     0.00000     0.00000     0.00000
   -22.96082     0.00000     0.00000     0.00000     0.00000
   -22.95082     0.00000     0.00000     0.00000     0.00000
   -22.93982     0.00000     0.00000     0.00000     0.00000
   -22.92882     0.00000     0.00000     0.00000     0.00000
   -22.91882     0.00000     0.00000     0.00000     0.00000
   -22.90782     0.00000     0.00000     0.00000     0.00000
   -22.89782     0.00000     0.00000     0.00000     0.00000
   -22.88682     0.00000     0.00000     0.00000     0.00000
   -22.87582     0.00000     0.00000     0.00000     0.00000
   -22.86582     0.00000     0.00000     0.00000     0.00000
   -22.85482     0.00000     0.00000     0.00000     0.00000
   -22.84382     0.00000     0.00000     0.00000     0.00000
   -22.83382     0.00000     0.00000     0.00000     0.00000
   -22.82282     0.00000     0.00000     0.00000     0.00000
   -22.81182     0.00000     0.00000     0.00000     0.00000
   -22.80182     0.00000     0.00000     0.00000     0.00000
   -22.79082     0.00000     0.00000     0.00000     0.00000
   -22.77982     0.00000     0.00000     0.00000     0.00000
   -22.76982     0.00000     0.00000     0.00000     0.00000
   -22.75882     0.00000     0.00000     0.00000     0.00000
   -22.74782     0.00000     0.00000     0.00000     0.00000
   -22.73782     0.00000     0.00000     0.00000     0.00000
   -22.72682     0.00000     0.00000     0.00000     0.00000
   -22.71582     0.00000     0.00000     0.00000     0.00000
   -22.70582     0.00000     0.00000     0.00000     0.00000
   -22.69482     0.00000     0.00000     0.00000     0.00000
   -22.68382     0.00000     0.00000     0.00000     0.00000
   -22.67382     0.00000     0.00000     0.00000     0.00000
   -22.66282     0.00000     0.00000     0.00000     0.00000
   -22.65182     0.00000     0.00000     0.00000     0.00000
   -22.64182     0.00000     0.00000     0.00000     0.00000
   -22.63082     0.00000     0.00000     0.00000     0.00000
   -22.61982     0.00000     0.00000     0.00000     0.00000
   -22.60982     0.00000     0.00000     0.00000     0.00000
   -22.59882     0.00000     0.00000     0.00000     0.00000
   -22.58782     0.00000     0.00000     0.00000     0.00000
   -22.57782     0.00000     0.00000     0.00000     0.00000
   -22.56682     0.00000     0.00000     0.00000     0.00000
   -22.55582     0.00000     0.00000     0.00000     0.00000
   -22.54582     0.00000     0.00000     0.00000     0.00000
   -22.53482     0.00000     0.00000     0.00000     0.00000
   -22.52382     0.00000     0.00000     0.00000     0.00000
   -22.51382     0.00000     0.00000     0.00000     0.00000
   -22.50282     0.00000     0.00000     0.00000     0.00000
   -22.49182     0.00000     0.00000     0.00000     0.00000
   -22.48182     0.00000     0.00000     0.00000     0.00000
   -22.47082     0.00000     0.00000     0.00000     0.00000
