     #Energy       W_all      Mo_all      Os_all      Ti_all
   -42.65323     0.00000     0.00000     0.00000     0.00000
   -42.64223     0.00000     0.00000     0.00000     0.00000
   -42.63123     0.00000     0.00000     0.00000     0.00000
   -42.62023     0.00000     0.00000     0.00000     0.00000
   -42.60923     0.00000     0.00000     0.00000     0.00000
   -42.59823     0.00000     0.00000     0.00000     0.00000
   -42.58723     0.00000     0.00000     0.00000     0.00000
   -42.57723     0.00000     0.00000     0.00000     0.00000
   -42.56623     0.00000     0.00000     0.00000     0.00000
   -42.55523     0.00000     0.00000     0.00000     0.00000
   -42.54423     0.00000     0.00000     0.00000     0.00000
   -42.53323     0.00000     0.00000     0.00000     0.00000
   -42.52223     0.00000     0.00000     0.00000     0.00000
   -42.51123     0.00000     0.00000     0.00000     0.00000
   -42.50123     0.00000     0.00000     0.00000     0.00000
   -42.49023     0.00000     0.00000     0.00000     0.00000
   -42.47923     0.00000     0.00000     0.00000     0.00000
   -42.46823     0.00000     0.00000     0.00000     0.00000
   -42.45723     0.00000     0.00000     0.00000     0.00000
   -42.44623     0.00000     0.00000     0.00000     0.00000
   -42.43523     0.00000     0.00000     0.00000     0.00000
   -42.42423     0.00000     0.00000     0.00000     0.00000
   -42.41423     0.00000     0.00000     0.00000     0.00000
   -42.40323     0.00000     0.00000     0.00000     0.00000
   -42.39223     0.00000     0.00000     0.00000     0.00000
   -42.38123     0.00000     0.00000     0.00000     0.00000
   -42.37023     0.00000     0.00000     0.00000     0.00000
   -42.35923     0.00000     0.00000     0.00000     0.00000
   -42.34823     0.00000     0.00000     0.00000     0.00000
   -42.33723     0.00000     0.00000     0.00000     0.00000
   -42.32723     0.00000     0.00000     0.00000     0.00000
   -42.31623     0.00000     0.00000     0.00000     0.00000
   -42.30523     0.00000     0.00000     0.00000     0.00000
   -42.29423     0.00000     0.00000     0.00000     0.00000
   -42.28323     0.00000     0.00000     0.00000     0.00000
   -42.27223     0.00000     0.00000     0.00000     0.00000
   -42.26123     0.00000     0.00000     0.00000     0.00000
   -42.25123     0.00000     0.00000     0.00000     0.00000
   -42.24023     0.00000     0.00000     0.00000     0.00000
   -42.22923     0.00000     0.00000     0.00000     0.00000
   -42.21823     0.00000     0.00000     0.00000     0.00000
   -42.20723     0.00000     0.00000     0.00000     0.00000
   -42.19623     0.00000     0.00000     0.00000     0.00000
   -42.18523     0.00000     0.00000     0.00000     0.00000
   -42.17423     0.00000     0.00000     0.00000     0.00000
   -42.16423     0.00000     0.00000     0.00000     0.00000
   -42.15323     0.00000     0.00000     0.00000     0.00000
   -42.14223     0.00000     0.00000     0.00000     0.00000
   -42.13123     0.00000     0.00000     0.00000     0.00000
   -42.12023     0.00000     0.00000     0.00000     0.00000
   -42.10923     0.00000     0.00000     0.00000     0.00000
   -42.09823     0.00000     0.00000     0.00000     0.00000
   -42.08723     0.00000     0.00000     0.00000     0.00000
   -42.07723     0.00000     0.00000     0.00000     0.00000
   -42.06623     0.00000     0.00000     0.00000     0.00000
   -42.05523     0.00000     0.00000     0.00000     0.00000
   -42.04423     0.00000     0.00000     0.00000     0.00000
   -42.03323     0.00000     0.00000     0.00000     0.00000
   -42.02223     0.00000     0.00000     0.00000     0.00000
   -42.01123     0.00000     0.00000     0.00000     0.00000
   -42.00123     0.00000     0.00000     0.00000     0.00000
   -41.99023     0.00000     0.00000     0.00000     0.00000
   -41.97923     0.00000     0.00000     0.00000     0.00000
   -41.96823     0.00000     0.00000     0.00000     0.00000
   -41.95723     0.00000     0.00000     0.00000     0.00000
   -41.94623     0.00000     0.00000     0.00000     0.00000
   -41.93523     0.00000     0.00000     0.00000     0.00000
   -41.92423     0.00000     0.00000     0.00000     0.00000
   -41.91423     0.00000     0.00000     0.00000     0.00000
   -41.90323     0.00000     0.00000     0.00000     0.00000
   -41.89223     0.00000     0.00000     0.00000     0.00000
   -41.88123     0.00000     0.00000     0.00000     0.00000
   -41.87023     0.00000     0.00000     0.00000     0.00000
   -41.85923     0.00000     0.00000     0.00000     0.00000
   -41.84823     0.00000     0.00000     0.00000     0.00000
   -41.83723     0.00000     0.00000     0.00000     0.00000
   -41.82723     0.00000     0.00000     0.00000     0.00000
   -41.81623     0.00000     0.00000     0.00000     0.00000
   -41.80523     0.00000     0.00000     0.00000     0.00000
   -41.79423     0.00000     0.00000     0.00000     0.00000
   -41.78323     0.00000     0.00000     0.00000     0.00000
   -41.77223     0.00000     0.00000     0.00000     0.00000
   -41.76123     0.00000     0.00000     0.00000     0.00000
   -41.75123     0.00000     0.00000     0.00000     0.00000
   -41.74023     0.00000     0.00000     0.00000     0.00000
   -41.72923     0.00000     0.00000     0.00000     0.00000
   -41.71823     0.00000     0.00000     0.00000     0.00000
   -41.70723     0.00000     0.00000     0.00000     0.00000
   -41.69623     0.00000     0.00000     0.00000     0.00000
   -41.68523     0.00000     0.00000     0.00000     0.00000
   -41.67423     0.00000     0.00000     0.00000     0.00000
   -41.66423     0.00000     0.00000     0.00000     0.00000
   -41.65323     0.00000     0.00000     0.00000     0.00000
   -41.64223     0.00000     0.00000     0.00000     0.00000
   -41.63123     0.00000     0.00000     0.00000     0.00000
   -41.62023     0.00000     0.00000     0.00000     0.00000
   -41.60923     0.00000     0.00000     0.00000     0.00000
   -41.59823     0.00000     0.00000     0.00000     0.00000
   -41.58723     0.00000     0.00000     0.00000     0.00000
   -41.57723     0.00000     0.00000     0.00000     0.00000
   -41.56623     0.00000     0.00000     0.00000     0.00000
   -41.55523     0.00000     0.00000     0.00000     0.00000
   -41.54423     0.00000     0.00000     0.00000     0.00000
   -41.53323     0.00000     0.00000     0.00000     0.00000
   -41.52223     0.00000     0.00000     0.00000     0.00000
   -41.51123     0.00000     0.00000     0.00000     0.00000
   -41.50123     0.00000     0.00000     0.00000     0.00000
   -41.49023     0.00000     0.00000     0.00000     0.00000
   -41.47923     0.00000     0.00000     0.00000     0.00000
   -41.46823     0.00000     0.00000     0.00000     0.00000
   -41.45723     0.00000     0.00000     0.00000     0.00000
   -41.44623     0.00000     0.00000     0.00000     0.00000
   -41.43523     0.00000     0.00000     0.00000     0.00000
   -41.42423     0.00000     0.00000     0.00000     0.00000
   -41.41423     0.00000     0.00000     0.00000     0.00000
   -41.40323     0.00000     0.00000     0.00000     0.00000
   -41.39223     0.00000     0.00000     0.00000     0.00000
   -41.38123     0.00000     0.00000     0.00000     0.00000
   -41.37023     0.00000     0.00000     0.00000     0.00000
   -41.35923     0.00000     0.00000     0.00000     0.00000
   -41.34823     0.00000     0.00000     0.00000     0.00000
   -41.33723     0.00000     0.00000     0.00000     0.00000
   -41.32723     0.00000     0.00000     0.00000     0.00000
   -41.31623     0.00000     0.00000     0.00000     0.00000
   -41.30523     0.00000     0.00000     0.00000     0.00000
   -41.29423     0.00000     0.00000     0.00000     0.00000
   -41.28323     0.00000     0.00000     0.00000     0.00000
   -41.27223     0.00000     0.00000     0.00000     0.00000
   -41.26123     0.00000     0.00000     0.00000     0.00000
   -41.25123     0.00000     0.00000     0.00000     0.00000
   -41.24023     0.00000     0.00000     0.00000     0.00000
   -41.22923     0.00000     0.00000     0.00000     0.00000
   -41.21823     0.00000     0.00000     0.00000     0.00000
   -41.20723     0.00000     0.00000     0.00000     0.00000
   -41.19623     0.00000     0.00000     0.00000     0.00000
   -41.18523     0.00000     0.00000     0.00000     0.00000
   -41.17423     0.00000     0.00000     0.00000     0.00000
   -41.16423     0.00000     0.00000     0.00000     0.00000
   -41.15323     0.00000     0.00000     0.00000     0.00000
   -41.14223     0.00000     0.00000     0.00000     0.00000
   -41.13123     0.00000     0.00000     0.00000     0.00000
   -41.12023     0.00000     0.00000     0.00000     0.00000
   -41.10923     0.00000     0.00000     0.00000     0.00000
   -41.09823     0.00000     0.00000     0.00000     0.00000
   -41.08823     0.00000     0.00000     0.00000     0.00000
   -41.07723     0.00000     0.00000     0.00000     0.00000
   -41.06623     0.00000     0.00000     0.00000     0.00000
   -41.05523     0.00000     0.00000     0.00000     0.00000
   -41.04423     0.00000     0.00000     0.00000     0.00000
   -41.03323     0.00000     0.00000     0.00000     0.00000
   -41.02223     0.00000     0.00000     0.00000     0.00000
   -41.01123     0.00000     0.00000     0.00000     0.00000
   -41.00123     0.00000     0.00000     0.00000     0.00000
   -40.99023     0.00000     0.00000     0.00000     0.00000
   -40.97923     0.00000     0.00000     0.00000     0.00000
   -40.96823     0.00000     0.00000     0.00000     0.00000
   -40.95723     0.00000     0.00000     0.00000     0.00000
   -40.94623     0.00000     0.00000     0.00000     0.00000
   -40.93523     0.00000     0.00000     0.00000     0.00000
   -40.92423     0.00000     0.00000     0.00000     0.00000
   -40.91423     0.00000     0.00000     0.00000     0.00000
   -40.90323     0.00000     0.00000     0.00000     0.00000
   -40.89223     0.00000     0.00000     0.00000     0.00000
   -40.88123     0.00000     0.00000     0.00000     0.00000
   -40.87023     0.00000     0.00000     0.00000     0.00000
   -40.85923     0.00000     0.00000     0.00000     0.00000
   -40.84823     0.00000     0.00000     0.00000     0.00000
   -40.83823     0.00000     0.00000     0.00000     0.00000
   -40.82723     0.00000     0.00000     0.00000     0.00000
   -40.81623     0.00000     0.00000     0.00000     0.00000
   -40.80523     0.00000     0.00000     0.00000     0.00000
   -40.79423     0.00000     0.00000     0.00000     0.00000
   -40.78323     0.00000     0.00000     0.00000     0.00000
   -40.77223     0.00000     0.00000     0.00000     0.00000
   -40.76123     0.00000     0.00000     0.00000     0.00000
   -40.75123     0.00000     0.00000     0.00000     0.00000
   -40.74023     0.00000     0.00000     0.00000     0.00000
   -40.72923     0.00000     0.00000     0.00000     0.00000
   -40.71823     0.00000     0.00000     0.00000     0.00000
   -40.70723     0.00000     0.00000     0.00000     0.00000
   -40.69623     0.00000     0.00000     0.00000     0.00000
   -40.68523     0.00000     0.00000     0.00000     0.00000
   -40.67423     0.00000     0.00000     0.00000     0.00000
   -40.66423     0.00000     0.00000     0.00000     0.00000
   -40.65323     0.00000     0.00000     0.00000     0.00000
   -40.64223     0.00000     0.00000     0.00000     0.00000
   -40.63123     0.00000     0.00000     0.00000     0.00000
   -40.62023     0.00000     0.00000     0.00000     0.00000
   -40.60923     0.00000     0.00000     0.00000     0.00000
   -40.59823     0.00000     0.00000     0.00000     0.00000
   -40.58823     0.00000     0.00000     0.00000     0.00000
   -40.57723     0.00000     0.00000     0.00000     0.00000
   -40.56623     0.00000     0.00000     0.00000     0.00000
   -40.55523     0.00000     0.00000     0.00000     0.00000
   -40.54423     0.00000     0.00000     0.00000     0.00000
   -40.53323     0.00000     0.00000     0.00000     0.00000
   -40.52223     0.00000     0.00000     0.00000     0.00000
   -40.51123     0.00000     0.00000     0.00000     0.00000
   -40.50123     0.00000     0.00000     0.00000     0.00000
   -40.49023     0.00000     0.00000     0.00000     0.00000
   -40.47923     0.00000     0.00000     0.00000     0.00000
   -40.46823     0.00000     0.00000     0.00000     0.00000
   -40.45723     0.00000     0.00000     0.00000     0.00000
   -40.44623     0.00000     0.00000     0.00000     0.00000
   -40.43523     0.00000     0.00000     0.00000     0.00000
   -40.42423     0.00000     0.00000     0.00000     0.00000
   -40.41423     0.00000     0.00000     0.00000     0.00000
   -40.40323     0.00000     0.00000     0.00000     0.00000
   -40.39223     0.00000     0.00000     0.00000     0.00000
   -40.38123     0.00000     0.00000     0.00000     0.00000
   -40.37023     0.00000     0.00000     0.00000     0.00000
   -40.35923     0.00000     0.00000     0.00000     0.00000
   -40.34823     0.00000     0.00000     0.00000     0.00000
   -40.33823     0.00000     0.00000     0.00000     0.00000
   -40.32723     0.00000     0.00000     0.00000     0.00000
   -40.31623     0.00000     0.00000     0.00000     0.00000
   -40.30523     0.00000     0.00000     0.00000     0.00000
   -40.29423     0.00000     0.00000     0.00000     0.00000
   -40.28323     0.00000     0.00000     0.00000     0.00000
   -40.27223     0.00000     0.00000     0.00000     0.00000
   -40.26123     0.00000     0.00000     0.00000     0.00000
   -40.25123     0.00000     0.00000     0.00000     0.00000
   -40.24023     0.00000     0.00000     0.00000     0.00000
   -40.22923     0.00000     0.00000     0.00000     0.00000
   -40.21823     0.00000     0.00000     0.00000     0.00000
   -40.20723     0.00000     0.00000     0.00000     0.00000
   -40.19623     0.00000     0.00000     0.00000     0.00000
   -40.18523     0.00000     0.00000     0.00000     0.00000
   -40.17423     0.00000     0.00000     0.00000     0.00000
   -40.16423     0.00000     0.00000     0.00000     0.00000
   -40.15323     0.00000     0.00000     0.00000     0.00000
   -40.14223     0.00000     0.00000     0.00000     0.00000
   -40.13123     0.00000     0.00000     0.00000     0.00000
   -40.12023     0.00000     0.00000     0.00000     0.00000
   -40.10923     0.00000     0.00000     0.00000     0.00000
   -40.09823     0.00000     0.00000     0.00000     0.00000
   -40.08823     0.00000     0.00000     0.00000     0.00000
   -40.07723     0.00000     0.00000     0.00000     0.00000
   -40.06623     0.00000     0.00000     0.00000     0.00000
   -40.05523     0.00000     0.00000     0.00000     0.00000
   -40.04423     0.00000     0.00000     0.00000     0.00000
   -40.03323     0.00000     0.00000     0.00000     0.00000
   -40.02223     0.00000     0.00000     0.00000     0.00000
   -40.01123     0.00000     0.00000     0.00000     0.00000
   -40.00123     0.00000     0.00000     0.00000     0.00000
   -39.99023     0.00000     0.00000     0.00000     0.00000
   -39.97923     0.00000     0.00000     0.00000     0.00000
   -39.96823     0.00000     0.00000     0.00000     0.00000
   -39.95723     0.00000     0.00000     0.00000     0.00000
   -39.94623     0.00000     0.00000     0.00000     0.00000
   -39.93523     0.00000     0.00000     0.00000     0.00000
   -39.92423     0.00000     0.00000     0.00000     0.00000
   -39.91423     0.00000     0.00000     0.00000     0.00000
   -39.90323     0.00000     0.00000     0.00000     0.00000
   -39.89223     0.00000     0.00000     0.00000     0.00000
   -39.88123     0.00000     0.00000     0.00000     0.00000
   -39.87023     0.00000     0.00000     0.00000     0.00000
   -39.85923     0.00000     0.00000     0.00000     0.00000
   -39.84823     0.00000     0.00000     0.00000     0.00000
   -39.83823     0.00000     0.00000     0.00000     0.00000
   -39.82723     0.00000     0.00000     0.00000     0.00000
   -39.81623     0.00000     0.00000     0.00000     0.00000
   -39.80523     0.00000     0.00000     0.00000     0.00000
   -39.79423     0.00000     0.00000     0.00000     0.00000
   -39.78323     0.00000     0.00000     0.00000     0.00000
   -39.77223     0.00000     0.00000     0.00000     0.00000
   -39.76123     0.00000     0.00000     0.00000     0.00000
   -39.75123     0.00000     0.00000     0.00000     0.00000
   -39.74023     0.00000     0.00000     0.00000     0.00000
   -39.72923     0.00000     0.00000     0.00000     0.00000
   -39.71823     0.00000     0.00000     0.00000     0.00000
   -39.70723     0.00000     0.00000     0.00000     0.00000
   -39.69623     0.00000     0.00000     0.00000     0.00000
   -39.68523     0.00000     0.00000     0.00000     0.00000
   -39.67523     0.00000     0.00000     0.00000     0.00000
   -39.66423     0.00000     0.00000     0.00000     0.00000
   -39.65323     0.00000     0.00000     0.00000     0.00000
   -39.64223     0.00000     0.00000     0.00000     0.00000
   -39.63123     0.00000     0.00000     0.00000     0.00000
   -39.62023     0.00000     0.00000     0.00000     0.00000
   -39.60923     0.00000     0.00000     0.00000     0.00000
   -39.59823     0.00000     0.00000     0.00000     0.00000
   -39.58823     0.00000     0.00000     0.00000     0.00000
   -39.57723     0.00000     0.00000     0.00000     0.00000
   -39.56623     0.00000     0.00000     0.00000     0.00000
   -39.55523     0.00000     0.00000     0.00000     0.00000
   -39.54423     0.00000     0.00000     0.00000     0.00000
   -39.53323     0.00000     0.00000     0.00000     0.00000
   -39.52223     0.00000     0.00000     0.00000     0.00000
   -39.51123     0.00000     0.00000     0.00000     0.00000
   -39.50123     0.00000     0.00000     0.00000     0.00000
   -39.49023     0.00000     0.00000     0.00000     0.00000
   -39.47923     0.00000     0.00000     0.00000     0.00000
   -39.46823     0.00000     0.00000     0.00000     0.00000
   -39.45723     0.00000     0.00000     0.00000     0.00000
   -39.44623     0.00000     0.00000     0.00000     0.00000
   -39.43523     0.00000     0.00000     0.00000     0.00000
   -39.42523     0.00000     0.00000     0.00000     0.00000
   -39.41423     0.00000     0.00000     0.00000     0.00000
   -39.40323     0.00000     0.00000     0.00000     0.00000
   -39.39223     0.00000     0.00000     0.00000     0.00000
   -39.38123     0.00000     0.00000     0.00000     0.00000
   -39.37023     0.00000     0.00000     0.00000     0.00000
   -39.35923     0.00000     0.00000     0.00000     0.00000
   -39.34823     0.00000     0.00000     0.00000     0.00000
   -39.33823     0.00000     0.00000     0.00000     0.00000
   -39.32723     0.00000     0.00000     0.00000     0.00000
   -39.31623     0.00000     0.00000     0.00000     0.00000
   -39.30523     0.00000     0.00000     0.00000     0.00000
   -39.29423     0.00000     0.00000     0.00000     0.00000
   -39.28323     0.00000     0.00000     0.00000     0.00000
   -39.27223     0.00000     0.00000     0.00000     0.00000
   -39.26123     0.00000     0.00000     0.00000     0.00000
   -39.25123     0.00000     0.00000     0.00000     0.00000
   -39.24023     0.00000     0.00000     0.00000     0.00000
   -39.22923     0.00000     0.00000     0.00000     0.00000
   -39.21823     0.00000     0.00000     0.00000     0.00000
   -39.20723     0.00000     0.00000     0.00000     0.00000
   -39.19623     0.00000     0.00000     0.00000     0.00000
   -39.18523     0.00000     0.00000     0.00000     0.00000
   -39.17523     0.00000     0.00000     0.00000     0.00000
   -39.16423     0.00000     0.00000     0.00000     0.00000
   -39.15323     0.00000     0.00000     0.00000     0.00000
   -39.14223     0.00000     0.00000     0.00000     0.00000
   -39.13123     0.00000     0.00000     0.00000     0.00000
   -39.12023     0.00000     0.00000     0.00000     0.00000
   -39.10923     0.00000     0.00000     0.00000     0.00000
   -39.09823     0.00000     0.00000     0.00000     0.00000
   -39.08823     0.00000     0.00000     0.00000     0.00000
   -39.07723     0.00000     0.00000     0.00000     0.00000
   -39.06623     0.00000     0.00000     0.00000     0.00000
   -39.05523     0.00000     0.00000     0.00000     0.00000
   -39.04423     0.00000     0.00000     0.00000     0.00000
   -39.03323     0.00000     0.00000     0.00000     0.00000
   -39.02223     0.00000     0.00000     0.00000     0.00000
   -39.01123     0.00000     0.00000     0.00000     0.00000
   -39.00123     0.00000     0.00000     0.00000     0.00000
   -38.99023     0.00000     0.00000     0.00000     0.00000
   -38.97923     0.00000     0.00000     0.00000     0.00000
   -38.96823     0.00000     0.00000     0.00000     0.00000
   -38.95723     0.00000     0.00000     0.00000     0.00000
   -38.94623     0.00000     0.00000     0.00000     0.00000
   -38.93523     0.00000     0.00000     0.00000     0.00000
   -38.92523     0.00000     0.00000     0.00000     0.00000
   -38.91423     0.00000     0.00000     0.00000     0.00000
   -38.90323     0.00000     0.00000     0.00000     0.00000
   -38.89223     0.00000     0.00000     0.00000     0.00000
   -38.88123     0.00000     0.00000     0.00000     0.00000
   -38.87023     0.00000     0.00000     0.00000     0.00000
   -38.85923     0.00000     0.00000     0.00000     0.00000
   -38.84823     0.00000     0.00000     0.00000     0.00000
   -38.83823     0.00000     0.00000     0.00000     0.00000
   -38.82723     0.00000     0.00000     0.00000     0.00000
   -38.81623     0.00000     0.00000     0.00000     0.00000
   -38.80523     0.00000     0.00000     0.00000     0.00000
   -38.79423     0.00000     0.00000     0.00000     0.00000
   -38.78323     0.00000     0.00000     0.00000     0.00000
   -38.77223     0.00000     0.00000     0.00000     0.00000
   -38.76123     0.00000     0.00000     0.00000     0.00000
   -38.75123    53.39216     0.22265     0.03295     0.00535
   -38.74023    23.59050     0.09394     0.01359     0.00230
   -38.72923    23.59640     0.09168     0.01310     0.00227
   -38.71823    47.52134     0.18600     0.02410     0.00316
   -38.70723   146.21164     0.66850     0.06596     0.00954
   -38.69623    26.75166     0.08961     0.00816     0.00289
   -38.68523   112.75873     0.29083     0.05835     0.01541
   -38.67523    43.51764     0.10463     0.02976     0.00573
   -38.66423    30.63586     0.06153     0.02498     0.00343
   -38.65323   127.45337     0.47563     0.07227     0.01823
   -38.64223    89.91336     0.28286     0.05664     0.00964
   -38.63123    29.93451     0.10896     0.01427     0.00278
   -38.62023     0.00000     0.00000     0.00000     0.00000
   -38.60923   118.33022     0.73032     0.04169     0.01551
   -38.59823    89.74614     0.44029     0.02943     0.00773
   -38.58823   131.29146     0.69664     0.05915     0.00861
   -38.57723    41.65231     0.19568     0.02509     0.00345
   -38.56623    29.92871     0.12843     0.02054     0.00274
   -38.55523     0.00000     0.00000     0.00000     0.00000
   -38.54423     0.00000     0.00000     0.00000     0.00000
   -38.53323   214.93447     0.93432     0.10539     0.09348
   -38.52223     0.00000     0.00000     0.00000     0.00000
   -38.51123   179.64845     0.72747     0.08165     0.08233
   -38.50123     0.00000     0.00000     0.00000     0.00000
   -38.49023    70.53494     0.32778     0.04608     0.01208
   -38.47923   217.62416     1.63366     0.18373     0.01943
   -38.46823   335.66649     3.32673     0.24487     0.03292
   -38.45723   291.66076     2.17238     0.12184     0.05131
   -38.44623    67.19844     0.33700     0.02857     0.02167
   -38.43523   139.52414     0.78021     0.07237     0.09435
   -38.42523   166.03271     1.09593     0.10646     0.06432
   -38.41423   139.94521     0.94243     0.06475     0.03008
   -38.40323    72.41696     0.53589     0.03793     0.00719
   -38.39223   243.93680     1.63485     0.15120     0.04882
   -38.38123   168.77835     1.21165     0.05933     0.04689
   -38.37023    75.51870     0.62414     0.03273     0.05264
   -38.35923   168.95530     1.33222     0.07170     0.12365
   -38.34823     0.00000     0.00000     0.00000     0.00000
   -38.33823   156.92570     1.08723     0.05111     0.02792
   -38.32723   149.00583     1.01393     0.04519     0.02730
   -38.31623   156.93957     0.93872     0.06780     0.03435
   -38.30523   186.97014     1.28360     0.07607     0.08788
   -38.29423   267.53079     1.81439     0.08909     0.14684
   -38.28323    29.96438     0.18668     0.00829     0.01677
   -38.27223   112.86834     0.70248     0.03522     0.04567
   -38.26123    74.26373     0.47572     0.02674     0.03392
   -38.25123   250.01703     1.46824     0.06000     0.08272
   -38.24023    61.14806     0.37746     0.01171     0.02356
   -38.22923    26.94150     0.16232     0.00685     0.01004
   -38.21823   196.69901     1.19104     0.06759     0.06710
   -38.20723     0.00000     0.00000     0.00000     0.00000
   -38.19623    65.00134     0.42024     0.01311     0.02132
   -38.18523    35.02367     0.21396     0.00877     0.01411
   -38.17523   174.91524     1.18866     0.03957     0.04735
   -38.16423    42.37544     0.31281     0.00721     0.00825
   -38.15323    39.90233     0.31856     0.00391     0.01066
   -38.14223   103.39608     0.80145     0.01085     0.04373
   -38.13123   440.18845     3.91540     0.05004     0.22776
   -38.12023   285.14057     2.41775     0.02818     0.12513
   -38.10923   545.14330     4.88110     0.03841     0.14492
   -38.09823   372.09675     2.65045     0.03642     0.10323
   -38.08823    53.77942     0.35584     0.00515     0.01333
   -38.07723   118.59602     0.56330     0.01810     0.03043
   -38.06623   101.69256     0.56985     0.02377     0.02835
   -38.05523   131.74919     0.64585     0.02904     0.08056
   -38.04423   309.74225     1.73681     0.05194     0.15087
   -38.03323   158.09264     0.86516     0.02526     0.06325
   -38.02223     0.00000     0.00000     0.00000     0.00000
   -38.01223   332.54368     1.64713     0.05033     0.12465
   -38.00123   305.02905     1.56234     0.04623     0.10427
   -37.99023    86.11028     0.46688     0.01531     0.01989
   -37.97923     0.00000     0.00000     0.00000     0.00000
   -37.96823   250.81669     0.86683     0.02719     0.12339
   -37.95723    30.26724     0.09638     0.00395     0.01950
   -37.94623   181.43097     0.53334     0.07270     0.12669
   -37.93523     0.00000     0.00000     0.00000     0.00000
   -37.92523     0.00000     0.00000     0.00000     0.00000
   -37.91423     0.00000     0.00000     0.00000     0.00000
   -37.90323   218.62151     0.85044     0.01774     0.05341
   -37.89223    25.27986     0.07827     0.00154     0.00474
   -37.88123   333.20857     1.64871     0.02403     0.18662
   -37.87023    90.71742     0.40594     0.00669     0.04223
   -37.85923     0.00000     0.00000     0.00000     0.00000
   -37.84823     0.00000     0.00000     0.00000     0.00000
   -37.83823     0.00000     0.00000     0.00000     0.00000
   -37.82723   195.92542     0.78057     0.01829     0.05755
   -37.81623    55.47502     0.22897     0.00304     0.02218
   -37.80523   603.12296     2.50147     0.01883     0.21215
   -37.79423    40.33933     0.18793     0.00146     0.01118
   -37.78323     0.00000     0.00000     0.00000     0.00000
   -37.77223   204.51340     0.74456     0.01746     0.07947
   -37.76223   111.21637     0.30808     0.01049     0.03110
   -37.75123     0.00000     0.00000     0.00000     0.00000
   -37.74023     0.00000     0.00000     0.00000     0.00000
   -37.72923   103.08272     0.23484     0.00255     0.06681
   -37.71823    91.46621     0.19123     0.00270     0.04678
   -37.70723    30.36416     0.06259     0.00092     0.01472
   -37.69623     0.00000     0.00000     0.00000     0.00000
   -37.68523     0.00000     0.00000     0.00000     0.00000
   -37.67523     0.00000     0.00000     0.00000     0.00000
   -37.66423     0.00000     0.00000     0.00000     0.00000
   -37.65323     0.00000     0.00000     0.00000     0.00000
   -37.64223     0.00000     0.00000     0.00000     0.00000
   -37.63123     0.00000     0.00000     0.00000     0.00000
   -37.62023     0.00000     0.00000     0.00000     0.00000
   -37.60923     0.00000     0.00000     0.00000     0.00000
   -37.59823     0.00000     0.00000     0.00000     0.00000
   -37.58823     0.00000     0.00000     0.00000     0.00000
   -37.57723     0.00000     0.00000     0.00000     0.00000
   -37.56623     0.00000     0.00000     0.00000     0.00000
   -37.55523     0.00000     0.00000     0.00000     0.00000
   -37.54423     0.00000     0.00000     0.00000     0.00000
   -37.53323     0.00000     0.00000     0.00000     0.00000
   -37.52223     0.00000     0.00000     0.00000     0.00000
   -37.51223     0.00000     0.00000     0.00000     0.00000
   -37.50123     0.00000     0.00000     0.00000     0.00000
   -37.49023     0.00000     0.00000     0.00000     0.00000
   -37.47923     0.00000     0.00000     0.00000     0.00000
   -37.46823     0.00000     0.00000     0.00000     0.00000
   -37.45723     0.00000     0.00000     0.00000     0.00000
   -37.44623     0.00000     0.00000     0.00000     0.00000
   -37.43523     0.00000     0.00000     0.00000     0.00000
   -37.42523     0.00000     0.00000     0.00000     0.00000
   -37.41423     0.00000     0.00000     0.00000     0.00000
   -37.40323     0.00000     0.00000     0.00000     0.00000
   -37.39223     0.00000     0.00000     0.00000     0.00000
   -37.38123     0.00000     0.00000     0.00000     0.00000
   -37.37023     0.00000     0.00000     0.00000     0.00000
   -37.35923     0.00000     0.00000     0.00000     0.00000
   -37.34823     0.00000     0.00000     0.00000     0.00000
   -37.33823     0.00000     0.00000     0.00000     0.00000
   -37.32723     0.00000     0.00000     0.00000     0.00000
   -37.31623     0.00000     0.00000     0.00000     0.00000
   -37.30523     0.00000     0.00000     0.00000     0.00000
   -37.29423     0.00000     0.00000     0.00000     0.00000
   -37.28323     0.00000     0.00000     0.00000     0.00000
   -37.27223     0.00000     0.00000     0.00000     0.00000
   -37.26223     0.00000     0.00000     0.00000     0.00000
   -37.25123     0.00000     0.00000     0.00000     0.00000
   -37.24023     0.00000     0.00000     0.00000     0.00000
   -37.22923     0.00000     0.00000     0.00000     0.00000
   -37.21823     0.00000     0.00000     0.00000     0.00000
   -37.20723     0.00000     0.00000     0.00000     0.00000
   -37.19623     0.00000     0.00000     0.00000     0.00000
   -37.18523     0.00000     0.00000     0.00000     0.00000
   -37.17523     0.00000     0.00000     0.00000     0.00000
   -37.16423     0.00000     0.00000     0.00000     0.00000
   -37.15323     0.00000     0.00000     0.00000     0.00000
   -37.14223     0.00000     0.00000     0.00000     0.00000
   -37.13123     0.00000     0.00000     0.00000     0.00000
   -37.12023     0.00000     0.00000     0.00000     0.00000
   -37.10923     0.00000     0.00000     0.00000     0.00000
   -37.09823     0.00000     0.00000     0.00000     0.00000
   -37.08823     0.00000     0.00000     0.00000     0.00000
   -37.07723     0.00000     0.00000     0.00000     0.00000
   -37.06623     0.00000     0.00000     0.00000     0.00000
   -37.05523     0.00000     0.00000     0.00000     0.00000
   -37.04423     0.00000     0.00000     0.00000     0.00000
