     #Energy       W_all      Mo_all      Rh_all      Hf_all
   -39.15973     0.00000     0.00000     0.00000     0.00000
   -39.14873     0.00000     0.00000     0.00000     0.00000
   -39.13773     0.00000     0.00000     0.00000     0.00000
   -39.12773     0.00000     0.00000     0.00000     0.00000
   -39.11673     0.00000     0.00000     0.00000     0.00000
   -39.10573     0.00000     0.00000     0.00000     0.00000
   -39.09473     0.00000     0.00000     0.00000     0.00000
   -39.08373     0.00000     0.00000     0.00000     0.00000
   -39.07273     0.00000     0.00000     0.00000     0.00000
   -39.06273     0.00000     0.00000     0.00000     0.00000
   -39.05173     0.00000     0.00000     0.00000     0.00000
   -39.04073     0.00000     0.00000     0.00000     0.00000
   -39.02973     0.00000     0.00000     0.00000     0.00000
   -39.01873     0.00000     0.00000     0.00000     0.00000
   -39.00873     0.00000     0.00000     0.00000     0.00000
   -38.99773     0.00000     0.00000     0.00000     0.00000
   -38.98673     0.00000     0.00000     0.00000     0.00000
   -38.97573     0.00000     0.00000     0.00000     0.00000
   -38.96473     0.00000     0.00000     0.00000     0.00000
   -38.95373     0.00000     0.00000     0.00000     0.00000
   -38.94373     0.00000     0.00000     0.00000     0.00000
   -38.93273     0.00000     0.00000     0.00000     0.00000
   -38.92173     0.00000     0.00000     0.00000     0.00000
   -38.91073     0.00000     0.00000     0.00000     0.00000
   -38.89973     0.00000     0.00000     0.00000     0.00000
   -38.88873     0.00000     0.00000     0.00000     0.00000
   -38.87873     0.00000     0.00000     0.00000     0.00000
   -38.86773     0.00000     0.00000     0.00000     0.00000
   -38.85673     0.00000     0.00000     0.00000     0.00000
   -38.84573     0.00000     0.00000     0.00000     0.00000
   -38.83473     0.00000     0.00000     0.00000     0.00000
   -38.82473     0.00000     0.00000     0.00000     0.00000
   -38.81373     0.00000     0.00000     0.00000     0.00000
   -38.80273     0.00000     0.00000     0.00000     0.00000
   -38.79173     0.00000     0.00000     0.00000     0.00000
   -38.78073     0.00000     0.00000     0.00000     0.00000
   -38.76973     0.00000     0.00000     0.00000     0.00000
   -38.75973     0.00000     0.00000     0.00000     0.00000
   -38.74873     0.00000     0.00000     0.00000     0.00000
   -38.73773     0.00000     0.00000     0.00000     0.00000
   -38.72673     0.00000     0.00000     0.00000     0.00000
   -38.71573    65.82382     0.16272     0.00642     0.00768
   -38.70473    35.85005     0.08521     0.00328     0.00410
   -38.69473    31.52481     0.07045     0.00256     0.00342
   -38.68373    31.53059     0.06900     0.00245     0.00335
   -38.67273    30.04894     0.06422     0.00222     0.00311
   -38.66173     0.00000     0.00000     0.00000     0.00000
   -38.65073     0.00000     0.00000     0.00000     0.00000
   -38.63973     0.00000     0.00000     0.00000     0.00000
   -38.62973     0.00000     0.00000     0.00000     0.00000
   -38.61873   180.14916     0.55314     0.03996     0.02264
   -38.60773     0.00000     0.00000     0.00000     0.00000
   -38.59673     0.00000     0.00000     0.00000     0.00000
   -38.58573   192.61434     1.24689     0.03316     0.05030
   -38.57573   196.51457     0.98175     0.02347     0.04234
   -38.56473    61.11126     0.35368     0.00774     0.01150
   -38.55373   151.16109     0.91515     0.01667     0.02590
   -38.54273   348.22558     2.00180     0.02700     0.05252
   -38.53173    62.98835     0.30597     0.01014     0.01147
   -38.52073    28.51488     0.13156     0.00632     0.00485
   -38.51073    30.04097     0.13629     0.00833     0.00524
   -38.49973   180.24926     0.96405     0.06380     0.02603
   -38.48873     0.00000     0.00000     0.00000     0.00000
   -38.47773     0.00000     0.00000     0.00000     0.00000
   -38.46673     0.00000     0.00000     0.00000     0.00000
   -38.45573   180.09462     1.22884     0.06225     0.03734
   -38.44573   339.21264     2.60860     0.09785     0.02463
   -38.43473   252.81015     1.80417     0.05420     0.03061
   -38.42373    32.21360     0.21636     0.00715     0.00582
   -38.41273   244.91500     1.54896     0.06958     0.04862
   -38.40173    48.79936     0.30070     0.01270     0.00972
   -38.39173    18.76674     0.10525     0.00343     0.00320
   -38.38073    32.63401     0.18973     0.00533     0.00679
   -38.36973    32.60377     0.20211     0.00623     0.00745
   -38.35873   210.78915     1.52186     0.05918     0.03834
   -38.34773   751.19027     3.88078     0.20056     0.17122
   -38.33673   253.79121     1.80020     0.05983     0.04374
   -38.32673    72.50388     0.44630     0.01604     0.01354
   -38.31573   212.59000     1.14296     0.08248     0.03652
   -38.30473    43.06061     0.22619     0.01516     0.00885
   -38.29373    40.68806     0.19302     0.01083     0.00907
   -38.28273   129.20406     0.60977     0.02409     0.02342
   -38.27173    40.44918     0.18171     0.00585     0.00849
   -38.26173   362.77283     1.63453     0.04895     0.09011
   -38.25073    78.74777     0.35164     0.01607     0.02472
   -38.23973   447.44992     2.12942     0.12211     0.16990
   -38.22873   367.77229     1.31811     0.14673     0.18986
   -38.21773   111.98976     0.53316     0.03836     0.06900
   -38.20673    90.53835     0.43913     0.02781     0.04762
   -38.19673     0.00000     0.00000     0.00000     0.00000
   -38.18573   140.77877     1.00351     0.02393     0.05469
   -38.17473   685.31673     4.39977     0.18698     0.24999
   -38.16373     6.42380     0.03678     0.00201     0.00242
   -38.15273     0.00000     0.00000     0.00000     0.00000
   -38.14273   323.67565     2.01559     0.04915     0.20706
   -38.13173   280.76100     2.20152     0.05266     0.23915
   -38.12073   768.15010     5.67095     0.21082     0.42732
   -38.10973   103.02434     0.68572     0.02435     0.06439
   -38.09873     0.00000     0.00000     0.00000     0.00000
   -38.08773   413.63946     2.79206     0.08657     0.20215
   -38.07773    21.52569     0.13355     0.00437     0.01000
   -38.06673   232.37756     1.60817     0.03176     0.04983
   -38.05573   602.17423     3.55853     0.05983     0.10409
   -38.04473     9.25151     0.04842     0.00094     0.00151
   -38.03373   141.01282     0.76110     0.00984     0.06695
   -38.02273   307.29571     1.34302     0.02211     0.07652
   -38.01273     5.89414     0.02450     0.00041     0.00146
   -38.00173     0.20762     0.00109     0.00001     0.00013
   -37.99073   183.48272     0.84668     0.00721     0.09790
   -37.97973     0.00000     0.00000     0.00000     0.00000
   -37.96873   299.98555     1.25052     0.05224     0.09770
   -37.95873   108.25290     0.43339     0.01024     0.04268
   -37.94773   184.88927     0.74997     0.00774     0.08633
   -37.93673     0.00000     0.00000     0.00000     0.00000
   -37.92573   174.18758     0.73173     0.00646     0.07887
   -37.91473    30.40856     0.09018     0.00107     0.01267
   -37.90373   132.81478     0.56472     0.00364     0.07213
   -37.89373    60.71242     0.25463     0.00160     0.02936
   -37.88273   182.35409     0.61590     0.00375     0.08181
   -37.87173   116.98041     0.36733     0.00310     0.03175
   -37.86073    46.91389     0.13846     0.00119     0.01729
   -37.84973   235.41266     0.54947     0.01116     0.09143
   -37.83873   112.81682     0.21661     0.00524     0.04084
   -37.82873   234.50974     0.61666     0.00661     0.09655
   -37.81773    30.46997     0.07120     0.00101     0.00971
   -37.80673     0.00000     0.00000     0.00000     0.00000
   -37.79573   182.86476     0.43892     0.00915     0.07017
   -37.78473   853.86233     1.80838     0.03357     0.28553
   -37.77373    17.79023     0.03456     0.00077     0.00587
   -37.76373     0.00000     0.00000     0.00000     0.00000
   -37.75273     0.00000     0.00000     0.00000     0.00000
   -37.74173     0.00000     0.00000     0.00000     0.00000
   -37.73073     0.00000     0.00000     0.00000     0.00000
   -37.71973     0.00000     0.00000     0.00000     0.00000
   -37.70973     0.00000     0.00000     0.00000     0.00000
   -37.69873     0.00000     0.00000     0.00000     0.00000
   -37.68773     0.00000     0.00000     0.00000     0.00000
   -37.67673     0.00000     0.00000     0.00000     0.00000
   -37.66573     0.00000     0.00000     0.00000     0.00000
   -37.65473     0.00000     0.00000     0.00000     0.00000
   -37.64473     0.00000     0.00000     0.00000     0.00000
   -37.63373     0.00000     0.00000     0.00000     0.00000
   -37.62273     0.00000     0.00000     0.00000     0.00000
   -37.61173     0.00000     0.00000     0.00000     0.00000
   -37.60073     0.00000     0.00000     0.00000     0.00000
   -37.58973     0.00000     0.00000     0.00000     0.00000
   -37.57973     0.00000     0.00000     0.00000     0.00000
   -37.56873     0.00000     0.00000     0.00000     0.00000
   -37.55773     0.00000     0.00000     0.00000     0.00000
   -37.54673     0.00000     0.00000     0.00000     0.00000
   -37.53573     0.00000     0.00000     0.00000     0.00000
   -37.52573     0.00000     0.00000     0.00000     0.00000
   -37.51473     0.00000     0.00000     0.00000     0.00000
   -37.50373     0.00000     0.00000     0.00000     0.00000
   -37.49273     0.00000     0.00000     0.00000     0.00000
   -37.48173     0.00000     0.00000     0.00000     0.00000
   -37.47073     0.00000     0.00000     0.00000     0.00000
   -37.46073     0.00000     0.00000     0.00000     0.00000
   -37.44973     0.00000     0.00000     0.00000     0.00000
   -37.43873     0.00000     0.00000     0.00000     0.00000
   -37.42773     0.00000     0.00000     0.00000     0.00000
   -37.41673     0.00000     0.00000     0.00000     0.00000
   -37.40573     0.00000     0.00000     0.00000     0.00000
   -37.39573     0.00000     0.00000     0.00000     0.00000
   -37.38473     0.00000     0.00000     0.00000     0.00000
   -37.37373     0.00000     0.00000     0.00000     0.00000
   -37.36273     0.00000     0.00000     0.00000     0.00000
   -37.35173     0.00000     0.00000     0.00000     0.00000
   -37.34073     0.00000     0.00000     0.00000     0.00000
   -37.33073     0.00000     0.00000     0.00000     0.00000
   -37.31973     0.00000     0.00000     0.00000     0.00000
   -37.30873     0.00000     0.00000     0.00000     0.00000
   -37.29773     0.00000     0.00000     0.00000     0.00000
   -37.28673     0.00000     0.00000     0.00000     0.00000
   -37.27673     0.00000     0.00000     0.00000     0.00000
   -37.26573     0.00000     0.00000     0.00000     0.00000
   -37.25473     0.00000     0.00000     0.00000     0.00000
   -37.24373     0.00000     0.00000     0.00000     0.00000
   -37.23273     0.00000     0.00000     0.00000     0.00000
   -37.22173     0.00000     0.00000     0.00000     0.00000
   -37.21173     0.00000     0.00000     0.00000     0.00000
   -37.20073     0.00000     0.00000     0.00000     0.00000
   -37.18973     0.00000     0.00000     0.00000     0.00000
   -37.17873     0.00000     0.00000     0.00000     0.00000
   -37.16773     0.00000     0.00000     0.00000     0.00000
   -37.15673     0.00000     0.00000     0.00000     0.00000
   -37.14673     0.00000     0.00000     0.00000     0.00000
   -37.13573     0.00000     0.00000     0.00000     0.00000
   -37.12473     0.00000     0.00000     0.00000     0.00000
   -37.11373     0.00000     0.00000     0.00000     0.00000
   -37.10273     0.00000     0.00000     0.00000     0.00000
   -37.09273     0.00000     0.00000     0.00000     0.00000
   -37.08173     0.00000     0.00000     0.00000     0.00000
   -37.07073     0.00000     0.00000     0.00000     0.00000
   -37.05973     0.00000     0.00000     0.00000     0.00000
   -37.04873     0.00000     0.00000     0.00000     0.00000
   -37.03773     0.00000     0.00000     0.00000     0.00000
   -37.02773     0.00000     0.00000     0.00000     0.00000
   -37.01673     0.00000     0.00000     0.00000     0.00000
   -37.00573     0.00000     0.00000     0.00000     0.00000
   -36.99473     0.00000     0.00000     0.00000     0.00000
   -36.98373     0.00000     0.00000     0.00000     0.00000
   -36.97273     0.00000     0.00000     0.00000     0.00000
   -36.96273     0.00000     0.00000     0.00000     0.00000
   -36.95173     0.00000     0.00000     0.00000     0.00000
   -36.94073     0.00000     0.00000     0.00000     0.00000
   -36.92973     0.00000     0.00000     0.00000     0.00000
   -36.91873     0.00000     0.00000     0.00000     0.00000
   -36.90773     0.00000     0.00000     0.00000     0.00000
   -36.89773     0.00000     0.00000     0.00000     0.00000
   -36.88673     0.00000     0.00000     0.00000     0.00000
   -36.87573     0.00000     0.00000     0.00000     0.00000
   -36.86473     0.00000     0.00000     0.00000     0.00000
   -36.85373     0.00000     0.00000     0.00000     0.00000
   -36.84373     0.00000     0.00000     0.00000     0.00000
   -36.83273     0.00000     0.00000     0.00000     0.00000
   -36.82173     0.00000     0.00000     0.00000     0.00000
   -36.81073     0.00000     0.00000     0.00000     0.00000
   -36.79973     0.00000     0.00000     0.00000     0.00000
   -36.78873     0.00000     0.00000     0.00000     0.00000
   -36.77873     0.00000     0.00000     0.00000     0.00000
   -36.76773     0.00000     0.00000     0.00000     0.00000
   -36.75673     0.00000     0.00000     0.00000     0.00000
   -36.74573     0.00000     0.00000     0.00000     0.00000
   -36.73473     0.00000     0.00000     0.00000     0.00000
   -36.72373     0.00000     0.00000     0.00000     0.00000
   -36.71373     0.00000     0.00000     0.00000     0.00000
   -36.70273     0.00000     0.00000     0.00000     0.00000
   -36.69173     0.00000     0.00000     0.00000     0.00000
   -36.68073     0.00000     0.00000     0.00000     0.00000
   -36.66973     0.00000     0.00000     0.00000     0.00000
   -36.65973     0.00000     0.00000     0.00000     0.00000
   -36.64873     0.00000     0.00000     0.00000     0.00000
   -36.63773     0.00000     0.00000     0.00000     0.00000
   -36.62673     0.00000     0.00000     0.00000     0.00000
   -36.61573     0.00000     0.00000     0.00000     0.00000
   -36.60473     0.00000     0.00000     0.00000     0.00000
   -36.59473     0.00000     0.00000     0.00000     0.00000
   -36.58373     0.00000     0.00000     0.00000     0.00000
   -36.57273     0.00000     0.00000     0.00000     0.00000
   -36.56173     0.00000     0.00000     0.00000     0.00000
   -36.55073     0.00000     0.00000     0.00000     0.00000
   -36.53973     0.00000     0.00000     0.00000     0.00000
   -36.52973     0.00000     0.00000     0.00000     0.00000
   -36.51873     0.00000     0.00000     0.00000     0.00000
   -36.50773     0.00000     0.00000     0.00000     0.00000
   -36.49673     0.00000     0.00000     0.00000     0.00000
   -36.48573     0.00000     0.00000     0.00000     0.00000
   -36.47473     0.00000     0.00000     0.00000     0.00000
   -36.46473     0.00000     0.00000     0.00000     0.00000
   -36.45373     0.00000     0.00000     0.00000     0.00000
   -36.44273     0.00000     0.00000     0.00000     0.00000
   -36.43173     0.00000     0.00000     0.00000     0.00000
   -36.42073     0.00000     0.00000     0.00000     0.00000
   -36.41073     0.00000     0.00000     0.00000     0.00000
   -36.39973     0.00000     0.00000     0.00000     0.00000
   -36.38873     0.00000     0.00000     0.00000     0.00000
   -36.37773     0.00000     0.00000     0.00000     0.00000
   -36.36673     0.00000     0.00000     0.00000     0.00000
   -36.35573     0.00000     0.00000     0.00000     0.00000
   -36.34573     0.00000     0.00000     0.00000     0.00000
   -36.33473     0.00000     0.00000     0.00000     0.00000
   -36.32373     0.00000     0.00000     0.00000     0.00000
   -36.31273     0.00000     0.00000     0.00000     0.00000
   -36.30173     0.00000     0.00000     0.00000     0.00000
   -36.29073     0.00000     0.00000     0.00000     0.00000
   -36.28073     0.00000     0.00000     0.00000     0.00000
   -36.26973     0.00000     0.00000     0.00000     0.00000
   -36.25873     0.00000     0.00000     0.00000     0.00000
   -36.24773     0.00000     0.00000     0.00000     0.00000
   -36.23673     0.00000     0.00000     0.00000     0.00000
   -36.22673     0.00000     0.00000     0.00000     0.00000
   -36.21573     0.00000     0.00000     0.00000     0.00000
   -36.20473     0.00000     0.00000     0.00000     0.00000
   -36.19373     0.00000     0.00000     0.00000     0.00000
   -36.18273     0.00000     0.00000     0.00000     0.00000
   -36.17173     0.00000     0.00000     0.00000     0.00000
   -36.16173     0.00000     0.00000     0.00000     0.00000
   -36.15073     0.00000     0.00000     0.00000     0.00000
   -36.13973     0.00000     0.00000     0.00000     0.00000
   -36.12873     0.00000     0.00000     0.00000     0.00000
   -36.11773     0.00000     0.00000     0.00000     0.00000
   -36.10673     0.00000     0.00000     0.00000     0.00000
   -36.09673     0.00000     0.00000     0.00000     0.00000
   -36.08573     0.00000     0.00000     0.00000     0.00000
   -36.07473     0.00000     0.00000     0.00000     0.00000
   -36.06373     0.00000     0.00000     0.00000     0.00000
   -36.05273     0.00000     0.00000     0.00000     0.00000
   -36.04173     0.00000     0.00000     0.00000     0.00000
   -36.03173     0.00000     0.00000     0.00000     0.00000
   -36.02073     0.00000     0.00000     0.00000     0.00000
   -36.00973     0.00000     0.00000     0.00000     0.00000
   -35.99873     0.00000     0.00000     0.00000     0.00000
   -35.98773     0.00000     0.00000     0.00000     0.00000
   -35.97773     0.00000     0.00000     0.00000     0.00000
   -35.96673     0.00000     0.00000     0.00000     0.00000
   -35.95573     0.00000     0.00000     0.00000     0.00000
   -35.94473     0.00000     0.00000     0.00000     0.00000
   -35.93373     0.00000     0.00000     0.00000     0.00000
   -35.92273     0.00000     0.00000     0.00000     0.00000
   -35.91273     0.00000     0.00000     0.00000     0.00000
   -35.90173     0.00000     0.00000     0.00000     0.00000
   -35.89073     0.00000     0.00000     0.00000     0.00000
   -35.87973     0.00000     0.00000     0.00000     0.00000
   -35.86873     0.00000     0.00000     0.00000     0.00000
   -35.85773     0.00000     0.00000     0.00000     0.00000
   -35.84773     0.00000     0.00000     0.00000     0.00000
   -35.83673     0.00000     0.00000     0.00000     0.00000
   -35.82573     0.00000     0.00000     0.00000     0.00000
   -35.81473     0.00000     0.00000     0.00000     0.00000
   -35.80373     0.00000     0.00000     0.00000     0.00000
   -35.79373     0.00000     0.00000     0.00000     0.00000
   -35.78273     0.00000     0.00000     0.00000     0.00000
   -35.77173     0.00000     0.00000     0.00000     0.00000
   -35.76073     0.00000     0.00000     0.00000     0.00000
   -35.74973     0.00000     0.00000     0.00000     0.00000
   -35.73873     0.00000     0.00000     0.00000     0.00000
   -35.72873     0.00000     0.00000     0.00000     0.00000
   -35.71773     0.00000     0.00000     0.00000     0.00000
   -35.70673     0.00000     0.00000     0.00000     0.00000
   -35.69573     0.00000     0.00000     0.00000     0.00000
   -35.68473     0.00000     0.00000     0.00000     0.00000
   -35.67373     0.00000     0.00000     0.00000     0.00000
   -35.66373     0.00000     0.00000     0.00000     0.00000
   -35.65273     0.00000     0.00000     0.00000     0.00000
   -35.64173     0.00000     0.00000     0.00000     0.00000
   -35.63073     0.00000     0.00000     0.00000     0.00000
   -35.61973     0.00000     0.00000     0.00000     0.00000
   -35.60873     0.00000     0.00000     0.00000     0.00000
   -35.59873     0.00000     0.00000     0.00000     0.00000
   -35.58773     0.00000     0.00000     0.00000     0.00000
   -35.57673     0.00000     0.00000     0.00000     0.00000
   -35.56573     0.00000     0.00000     0.00000     0.00000
   -35.55473     0.00000     0.00000     0.00000     0.00000
   -35.54473     0.00000     0.00000     0.00000     0.00000
   -35.53373     0.00000     0.00000     0.00000     0.00000
   -35.52273     0.00000     0.00000     0.00000     0.00000
   -35.51173     0.00000     0.00000     0.00000     0.00000
   -35.50073     0.00000     0.00000     0.00000     0.00000
   -35.48973     0.00000     0.00000     0.00000     0.00000
   -35.47973     0.00000     0.00000     0.00000     0.00000
   -35.46873     0.42095    63.60098     0.00389     0.03128
   -35.45773     0.14847    25.87957     0.00185     0.01234
   -35.44673     0.14318    25.89338     0.00191     0.01228
   -35.43573     0.13789    25.90711     0.00197     0.01223
   -35.42473     0.15116    29.90198     0.00237     0.01403
   -35.41473     0.00000     0.00000     0.00000     0.00000
   -35.40373     0.48664   110.08560     0.02261     0.06771
   -35.39273     0.36479    80.20420     0.01941     0.06727
   -35.38173     0.31320    63.46643     0.00999     0.07113
   -35.37073     1.01364   267.85972     0.04895     0.20738
   -35.36073     0.46211    76.51298     0.01134     0.06647
   -35.34973     0.85049   139.59004     0.02112     0.10613
   -35.33873     0.00000     0.00000     0.00000     0.00000
   -35.32773     0.54459   111.74674     0.01637     0.08306
   -35.31673     0.36747    74.91128     0.00777     0.04328
   -35.30573     0.05066     9.98092     0.00100     0.00449
   -35.29573     0.00000     0.00000     0.00000     0.00000
   -35.28473     0.98773   136.89453     0.04169     0.08089
   -35.27373     0.65430    79.99263     0.02369     0.04460
   -35.26273     0.00000     0.00000     0.00000     0.00000
   -35.25173     1.43080   231.23821     0.02933     0.26453
   -35.24073     0.20837    29.67195     0.00414     0.03488
   -35.23073     0.75637   154.64525     0.01835     0.16131
   -35.21973     0.94441   143.43923     0.01968     0.11642
   -35.20873     0.02291     3.05100     0.00042     0.00189
   -35.19773     0.99364   174.79912     0.03005     0.14877
   -35.18673     0.18254    29.98799     0.00434     0.02404
   -35.17573     1.01531   180.08285     0.03065     0.14836
   -35.16573     0.00000     0.00000     0.00000     0.00000
   -35.15473     0.00000     0.00000     0.00000     0.00000
   -35.14373     1.12071   196.65304     0.02546     0.18638
   -35.13273     0.22049    40.92450     0.00549     0.05176
   -35.12173     0.42209    88.15663     0.01516     0.08261
   -35.11173     0.21399    44.41344     0.00826     0.05020
   -35.10073     0.40656    71.72298     0.01376     0.08837
   -35.08973     3.08702   467.87287     0.09049     0.59983
   -35.07873     0.59678    62.64831     0.01145     0.06041
   -35.06773     2.78356   316.23575     0.05957     0.29148
   -35.05673     2.78749   262.57641     0.04095     0.16661
   -35.04673     4.36591   395.63842     0.05536     0.22405
   -35.03573     0.57390    60.17996     0.01062     0.04783
   -35.02473     0.00000     0.00000     0.00000     0.00000
   -35.01373     3.34284   367.15606     0.04920     0.29423
   -35.00273     0.51514    78.22967     0.00607     0.03639
   -34.99173     0.00000     0.00000     0.00000     0.00000
   -34.98173     1.31010   180.71474     0.02409     0.26260
   -34.97073     0.00000     0.00000     0.00000     0.00000
   -34.95973     1.52938   173.65235     0.02282     0.17848
   -34.94873     1.26468   173.46846     0.03043     0.11973
   -34.93773     6.64458   609.36874     0.07454     0.44424
   -34.92773     2.57422   251.08239     0.02697     0.27195
   -34.91673     0.00000     0.00000     0.00000     0.00000
   -34.90573     3.80724   322.41896     0.01692     0.64720
   -34.89473     1.02737    96.61246     0.00688     0.17309
   -34.88373     0.00000     0.00000     0.00000     0.00000
   -34.87273     2.82742   225.66750     0.01031     0.11396
   -34.86273     0.95674   199.75425     0.05175     0.21518
   -34.85173     0.96983   148.10774     0.01495     0.15967
   -34.84073     1.42691   167.29303     0.00925     0.30661
   -34.82973     1.07499   125.02498     0.00756     0.19428
   -34.81873     0.42307    41.94157     0.00106     0.08261
   -34.80773     0.28813    30.08906     0.00091     0.06217
   -34.79773     1.44315   258.29495     0.01436     0.31754
   -34.78673     2.83087   484.24843     0.02494     0.53362
   -34.77573     1.93372   338.84490     0.01346     0.41824
   -34.76473     0.82801   169.67864     0.00767     0.19089
   -34.75373     0.59954   131.24581     0.00631     0.11531
   -34.74273     0.62550   143.50832     0.00962     0.15350
   -34.73273     0.64630   149.20095     0.00796     0.15515
   -34.72173     0.69610   179.67588     0.01312     0.14198
   -34.71073     0.52214   131.90008     0.00957     0.09829
   -34.69973     0.00000     0.00000     0.00000     0.00000
   -34.68873     0.65929   252.61863     0.02444     0.23091
   -34.67873     0.85421   252.17473     0.03587     0.22506
   -34.66773     0.29110    96.38760     0.01321     0.08366
   -34.65673     0.00000     0.00000     0.00000     0.00000
   -34.64573     0.00000     0.00000     0.00000     0.00000
   -34.63473     0.47730   183.19713     0.01647     0.08714
   -34.62373     0.23597   183.48889     0.02423     0.20342
   -34.61373     0.00000     0.00000     0.00000     0.00000
   -34.60273     0.32377   183.45939     0.01130     0.18268
   -34.59173     1.09457   446.27626     0.02668     0.52814
   -34.58073     0.11340    48.63904     0.00346     0.07933
   -34.56973     0.00000     0.00000     0.00000     0.00000
   -34.55873     0.00000     0.00000     0.00000     0.00000
   -34.54873     0.14366   167.43387     0.00718     0.16311
   -34.53773     0.05115    70.96993     0.00236     0.05877
   -34.52673     0.00000     0.00000     0.00000     0.00000
   -34.51573     0.42399   360.34429     0.00808     0.26338
   -34.50473     0.02021    16.18300     0.00032     0.01139
   -34.49473     0.00000     0.00000     0.00000     0.00000
   -34.48373     0.00000     0.00000     0.00000     0.00000
   -34.47273     0.00000     0.00000     0.00000     0.00000
   -34.46173     0.00000     0.00000     0.00000     0.00000
   -34.45073     0.00000     0.00000     0.00000     0.00000
   -34.43973     0.00000     0.00000     0.00000     0.00000
   -34.42973     0.00000     0.00000     0.00000     0.00000
   -34.41873     0.00000     0.00000     0.00000     0.00000
   -34.40773     0.00000     0.00000     0.00000     0.00000
   -34.39673     0.00000     0.00000     0.00000     0.00000
   -34.38573     0.00000     0.00000     0.00000     0.00000
   -34.37473     0.00000     0.00000     0.00000     0.00000
   -34.36473     0.00000     0.00000     0.00000     0.00000
   -34.35373     0.00000     0.00000     0.00000     0.00000
   -34.34273     0.00000     0.00000     0.00000     0.00000
   -34.33173     0.00000     0.00000     0.00000     0.00000
   -34.32073     0.00000     0.00000     0.00000     0.00000
   -34.31073     0.00000     0.00000     0.00000     0.00000
   -34.29973     0.00000     0.00000     0.00000     0.00000
   -34.28873     0.00000     0.00000     0.00000     0.00000
   -34.27773     0.00000     0.00000     0.00000     0.00000
   -34.26673     0.00000     0.00000     0.00000     0.00000
   -34.25573     0.00000     0.00000     0.00000     0.00000
   -34.24573     0.00000     0.00000     0.00000     0.00000
   -34.23473     0.00000     0.00000     0.00000     0.00000
   -34.22373     0.00000     0.00000     0.00000     0.00000
   -34.21273     0.00000     0.00000     0.00000     0.00000
   -34.20173     0.00000     0.00000     0.00000     0.00000
   -34.19073     0.00000     0.00000     0.00000     0.00000
   -34.18073     0.00000     0.00000     0.00000     0.00000
   -34.16973     0.00000     0.00000     0.00000     0.00000
   -34.15873     0.00000     0.00000     0.00000     0.00000
   -34.14773     0.00000     0.00000     0.00000     0.00000
   -34.13673     0.00000     0.00000     0.00000     0.00000
   -34.12573     0.00000     0.00000     0.00000     0.00000
   -34.11573     0.00000     0.00000     0.00000     0.00000
   -34.10473     0.00000     0.00000     0.00000     0.00000
   -34.09373     0.00000     0.00000     0.00000     0.00000
   -34.08273     0.00000     0.00000     0.00000     0.00000
   -34.07173     0.00000     0.00000     0.00000     0.00000
   -34.06173     0.00000     0.00000     0.00000     0.00000
   -34.05073     0.00000     0.00000     0.00000     0.00000
   -34.03973     0.00000     0.00000     0.00000     0.00000
   -34.02873     0.00000     0.00000     0.00000     0.00000
   -34.01773     0.00000     0.00000     0.00000     0.00000
   -34.00673     0.00000     0.00000     0.00000     0.00000
   -33.99673     0.00000     0.00000     0.00000     0.00000
   -33.98573     0.00000     0.00000     0.00000     0.00000
   -33.97473     0.00000     0.00000     0.00000     0.00000
   -33.96373     0.00000     0.00000     0.00000     0.00000
   -33.95273     0.00000     0.00000     0.00000     0.00000
   -33.94173     0.00000     0.00000     0.00000     0.00000
   -33.93173     0.00000     0.00000     0.00000     0.00000
   -33.92073     0.00000     0.00000     0.00000     0.00000
   -33.90973     0.00000     0.00000     0.00000     0.00000
   -33.89873     0.00000     0.00000     0.00000     0.00000
   -33.88773     0.00000     0.00000     0.00000     0.00000
   -33.87773     0.00000     0.00000     0.00000     0.00000
   -33.86673     0.00000     0.00000     0.00000     0.00000
   -33.85573     0.00000     0.00000     0.00000     0.00000
   -33.84473     0.00000     0.00000     0.00000     0.00000
   -33.83373     0.00000     0.00000     0.00000     0.00000
   -33.82273     0.00000     0.00000     0.00000     0.00000
   -33.81273     0.00000     0.00000     0.00000     0.00000
   -33.80173     0.00000     0.00000     0.00000     0.00000
   -33.79073     0.00000     0.00000     0.00000     0.00000
   -33.77973     0.00000     0.00000     0.00000     0.00000
   -33.76873     0.00000     0.00000     0.00000     0.00000
   -33.75773     0.00000     0.00000     0.00000     0.00000
   -33.74773     0.00000     0.00000     0.00000     0.00000
   -33.73673     0.00000     0.00000     0.00000     0.00000
   -33.72573     0.00000     0.00000     0.00000     0.00000
   -33.71473     0.00000     0.00000     0.00000     0.00000
   -33.70373     0.00000     0.00000     0.00000     0.00000
   -33.69273     0.00000     0.00000     0.00000     0.00000
   -33.68273     0.00000     0.00000     0.00000     0.00000
   -33.67173     0.00000     0.00000     0.00000     0.00000
   -33.66073     0.00000     0.00000     0.00000     0.00000
   -33.64973     0.00000     0.00000     0.00000     0.00000
   -33.63873     0.00000     0.00000     0.00000     0.00000
   -33.62873     0.00000     0.00000     0.00000     0.00000
   -33.61773     0.00000     0.00000     0.00000     0.00000
   -33.60673     0.00000     0.00000     0.00000     0.00000
   -33.59573     0.00000     0.00000     0.00000     0.00000
   -33.58473     0.00000     0.00000     0.00000     0.00000
   -33.57373     0.00000     0.00000     0.00000     0.00000
