     #Energy       W_all      Mo_all      Ru_all      Zr_all
   -39.11978     0.00000     0.00000     0.00000     0.00000
   -39.10978     0.00000     0.00000     0.00000     0.00000
   -39.09878     0.00000     0.00000     0.00000     0.00000
   -39.08778     0.00000     0.00000     0.00000     0.00000
   -39.07678     0.00000     0.00000     0.00000     0.00000
   -39.06678     0.00000     0.00000     0.00000     0.00000
   -39.05578     0.00000     0.00000     0.00000     0.00000
   -39.04478     0.00000     0.00000     0.00000     0.00000
   -39.03378     0.00000     0.00000     0.00000     0.00000
   -39.02378     0.00000     0.00000     0.00000     0.00000
   -39.01278     0.00000     0.00000     0.00000     0.00000
   -39.00178     0.00000     0.00000     0.00000     0.00000
   -38.99078     0.00000     0.00000     0.00000     0.00000
   -38.98078     0.00000     0.00000     0.00000     0.00000
   -38.96978     0.00000     0.00000     0.00000     0.00000
   -38.95878     0.00000     0.00000     0.00000     0.00000
   -38.94778     0.00000     0.00000     0.00000     0.00000
   -38.93778     0.00000     0.00000     0.00000     0.00000
   -38.92678     0.00000     0.00000     0.00000     0.00000
   -38.91578     0.00000     0.00000     0.00000     0.00000
   -38.90478     0.00000     0.00000     0.00000     0.00000
   -38.89478     0.00000     0.00000     0.00000     0.00000
   -38.88378     0.00000     0.00000     0.00000     0.00000
   -38.87278     0.00000     0.00000     0.00000     0.00000
   -38.86178     0.00000     0.00000     0.00000     0.00000
   -38.85178     0.00000     0.00000     0.00000     0.00000
   -38.84078     0.00000     0.00000     0.00000     0.00000
   -38.82978     0.00000     0.00000     0.00000     0.00000
   -38.81878     0.00000     0.00000     0.00000     0.00000
   -38.80878     0.00000     0.00000     0.00000     0.00000
   -38.79778     0.00000     0.00000     0.00000     0.00000
   -38.78678     0.00000     0.00000     0.00000     0.00000
   -38.77578     0.00000     0.00000     0.00000     0.00000
   -38.76578     0.00000     0.00000     0.00000     0.00000
   -38.75478     0.00000     0.00000     0.00000     0.00000
   -38.74378     0.00000     0.00000     0.00000     0.00000
   -38.73278     0.00000     0.00000     0.00000     0.00000
   -38.72278     0.00000     0.00000     0.00000     0.00000
   -38.71178     0.00000     0.00000     0.00000     0.00000
   -38.70078     0.00000     0.00000     0.00000     0.00000
   -38.68978     0.00000     0.00000     0.00000     0.00000
   -38.67978     0.00000     0.00000     0.00000     0.00000
   -38.66878   208.21510     1.05736     0.12793     0.01467
   -38.65778    41.72389     0.19985     0.02320     0.00307
   -38.64678    36.39057     0.14073     0.01555     0.00310
   -38.63678   109.31266     0.44941     0.06682     0.00639
   -38.62578    70.04380     0.22437     0.03779     0.00518
   -38.61478   111.84899     0.47242     0.05317     0.01590
   -38.60378    74.31752     0.28797     0.03537     0.00919
   -38.59378    30.05403     0.13952     0.01309     0.00341
   -38.58278    84.78150     0.36844     0.03847     0.00742
   -38.57178    23.50137     0.09699     0.01103     0.00182
   -38.56078   438.05191     2.34704     0.23654     0.03801
   -38.55078   162.68967     0.95330     0.09267     0.01109
   -38.53978   133.59313     0.70813     0.06485     0.02075
   -38.52878   175.44960     1.08144     0.08577     0.01854
   -38.51778    15.44799     0.08095     0.00743     0.00133
   -38.50778   481.65240     3.20947     0.31202     0.05017
   -38.49678    44.96089     0.31717     0.02706     0.00537
   -38.48578   120.30170     0.62781     0.05104     0.01274
   -38.47478   167.53064     1.10118     0.06949     0.02227
   -38.46478   151.12171     0.97124     0.06767     0.02458
   -38.45378   105.20229     0.71964     0.05036     0.01138
   -38.44278    66.74149     0.45618     0.02164     0.00783
   -38.43178   207.91246     1.33784     0.06051     0.02290
   -38.42178     5.32152     0.03315     0.00155     0.00058
   -38.41078   160.26174     1.26658     0.08732     0.01913
   -38.39978   102.97436     0.80987     0.06689     0.01429
   -38.38878   151.43615     0.91814     0.09831     0.02497
   -38.37878   182.73099     1.06953     0.15319     0.03282
   -38.36778   182.64582     0.76732     0.13363     0.03400
   -38.35678    54.53675     0.20713     0.04025     0.01083
   -38.34578    67.56893     0.40474     0.02432     0.00758
   -38.33578    80.62714     0.45993     0.03884     0.00766
   -38.32478    91.62336     0.50942     0.05549     0.01165
   -38.31378   109.97167     0.85794     0.08296     0.00950
   -38.30278   150.18777     0.74206     0.09604     0.02140
   -38.29278    62.00856     0.34182     0.03098     0.00656
   -38.28178    30.84602     0.20793     0.01181     0.00159
   -38.27078   197.47150     1.32023     0.10698     0.02603
   -38.25978    62.88175     0.36324     0.03206     0.00822
   -38.24978    30.41129     0.13051     0.01634     0.00428
   -38.23878   684.62298     3.11730     0.33548     0.12181
   -38.22778   173.13308     0.89852     0.19426     0.02802
   -38.21678   242.89766     1.48337     0.28904     0.02913
   -38.20678   109.04092     0.53326     0.06913     0.01751
   -38.19578    30.20209     0.16610     0.01491     0.00457
   -38.18478   583.20388     4.81293     0.70201     0.04877
   -38.17378   126.48424     0.76576     0.13379     0.02732
   -38.16378   182.45861     0.59457     0.07696     0.26007
   -38.15278    74.82509     0.40817     0.03903     0.01217
   -38.14178   109.38155     0.65799     0.04413     0.01249
   -38.13078   143.25600     0.79944     0.03742     0.02041
   -38.12078   205.04163     1.10757     0.06367     0.04384
   -38.10978   304.07532     1.35645     0.13918     0.07599
   -38.09878   169.08581     0.66511     0.10703     0.04223
   -38.08778    85.62316     0.33827     0.03827     0.01655
   -38.07778    89.03429     0.40213     0.03744     0.02531
   -38.06678   161.68235     0.65447     0.05256     0.03107
   -38.05578   257.19023     1.09823     0.07120     0.04289
   -38.04478    37.83408     0.15954     0.00841     0.00846
   -38.03378   232.70927     1.11850     0.04356     0.05055
   -38.02378    44.36123     0.20542     0.00832     0.00932
   -38.01278   331.43898     1.61362     0.03210     0.06815
   -38.00178   141.91699     0.70382     0.01283     0.01802
   -37.99078   150.76257     0.69940     0.01273     0.01894
   -37.98078    51.60168     0.26240     0.00826     0.01164
   -37.96978   181.96678     0.90770     0.02133     0.03874
   -37.95878    21.76900     0.10307     0.00177     0.00421
   -37.94778     0.00000     0.00000     0.00000     0.00000
   -37.93778     0.00000     0.00000     0.00000     0.00000
   -37.92678    52.05929     0.25319     0.00918     0.01538
   -37.91578   243.05290     1.19006     0.04172     0.08051
   -37.90478     9.60289     0.04554     0.00151     0.00327
   -37.89478   314.05828     1.23284     0.04656     0.05683
   -37.88378   255.68193     0.85054     0.03255     0.03690
   -37.87278   101.00431     0.30512     0.00957     0.01458
   -37.86178     1.60549     0.00558     0.00021     0.00020
   -37.85178   236.10552     0.78240     0.02486     0.03250
   -37.84078   183.76130     0.62148     0.01438     0.03312
   -37.82978   176.58794     0.47658     0.02238     0.02558
   -37.81878    30.69829     0.07086     0.00337     0.00407
   -37.80878     0.00000     0.00000     0.00000     0.00000
   -37.79778   184.10640     0.42285     0.04058     0.01870
   -37.78678     0.00000     0.00000     0.00000     0.00000
   -37.77578   183.74721     0.58143     0.03161     0.04008
   -37.76578     0.00000     0.00000     0.00000     0.00000
   -37.75478     0.00000     0.00000     0.00000     0.00000
   -37.74378     0.00000     0.00000     0.00000     0.00000
   -37.73278     0.00000     0.00000     0.00000     0.00000
   -37.72278     0.00000     0.00000     0.00000     0.00000
   -37.71178     0.00000     0.00000     0.00000     0.00000
   -37.70078     0.00000     0.00000     0.00000     0.00000
   -37.68978     0.00000     0.00000     0.00000     0.00000
   -37.67978     0.00000     0.00000     0.00000     0.00000
   -37.66878     0.00000     0.00000     0.00000     0.00000
   -37.65778     0.00000     0.00000     0.00000     0.00000
   -37.64678     0.00000     0.00000     0.00000     0.00000
   -37.63678     0.00000     0.00000     0.00000     0.00000
   -37.62578     0.00000     0.00000     0.00000     0.00000
   -37.61478     0.00000     0.00000     0.00000     0.00000
   -37.60378     0.00000     0.00000     0.00000     0.00000
   -37.59378     0.00000     0.00000     0.00000     0.00000
   -37.58278     0.00000     0.00000     0.00000     0.00000
   -37.57178     0.00000     0.00000     0.00000     0.00000
   -37.56078     0.00000     0.00000     0.00000     0.00000
   -37.55078     0.00000     0.00000     0.00000     0.00000
   -37.53978     0.00000     0.00000     0.00000     0.00000
   -37.52878     0.00000     0.00000     0.00000     0.00000
   -37.51778     0.00000     0.00000     0.00000     0.00000
   -37.50778     0.00000     0.00000     0.00000     0.00000
   -37.49678     0.00000     0.00000     0.00000     0.00000
   -37.48578     0.00000     0.00000     0.00000     0.00000
   -37.47478     0.00000     0.00000     0.00000     0.00000
   -37.46478     0.00000     0.00000     0.00000     0.00000
   -37.45378     0.00000     0.00000     0.00000     0.00000
   -37.44278     0.00000     0.00000     0.00000     0.00000
   -37.43178     0.00000     0.00000     0.00000     0.00000
   -37.42178     0.00000     0.00000     0.00000     0.00000
   -37.41078     0.00000     0.00000     0.00000     0.00000
   -37.39978     0.00000     0.00000     0.00000     0.00000
   -37.38878     0.00000     0.00000     0.00000     0.00000
   -37.37878     0.00000     0.00000     0.00000     0.00000
   -37.36778     0.00000     0.00000     0.00000     0.00000
   -37.35678     0.00000     0.00000     0.00000     0.00000
   -37.34578     0.00000     0.00000     0.00000     0.00000
   -37.33578     0.00000     0.00000     0.00000     0.00000
   -37.32478     0.00000     0.00000     0.00000     0.00000
   -37.31378     0.00000     0.00000     0.00000     0.00000
   -37.30278     0.00000     0.00000     0.00000     0.00000
   -37.29278     0.00000     0.00000     0.00000     0.00000
   -37.28178     0.00000     0.00000     0.00000     0.00000
   -37.27078     0.00000     0.00000     0.00000     0.00000
   -37.25978     0.00000     0.00000     0.00000     0.00000
   -37.24978     0.00000     0.00000     0.00000     0.00000
   -37.23878     0.00000     0.00000     0.00000     0.00000
   -37.22778     0.00000     0.00000     0.00000     0.00000
   -37.21678     0.00000     0.00000     0.00000     0.00000
   -37.20678     0.00000     0.00000     0.00000     0.00000
   -37.19578     0.00000     0.00000     0.00000     0.00000
   -37.18478     0.00000     0.00000     0.00000     0.00000
   -37.17378     0.00000     0.00000     0.00000     0.00000
   -37.16378     0.00000     0.00000     0.00000     0.00000
   -37.15278     0.00000     0.00000     0.00000     0.00000
   -37.14178     0.00000     0.00000     0.00000     0.00000
   -37.13078     0.00000     0.00000     0.00000     0.00000
   -37.12078     0.00000     0.00000     0.00000     0.00000
   -37.10978     0.00000     0.00000     0.00000     0.00000
   -37.09878     0.00000     0.00000     0.00000     0.00000
   -37.08778     0.00000     0.00000     0.00000     0.00000
   -37.07778     0.00000     0.00000     0.00000     0.00000
   -37.06678     0.00000     0.00000     0.00000     0.00000
   -37.05578     0.00000     0.00000     0.00000     0.00000
   -37.04478     0.00000     0.00000     0.00000     0.00000
   -37.03478     0.00000     0.00000     0.00000     0.00000
   -37.02378     0.00000     0.00000     0.00000     0.00000
   -37.01278     0.00000     0.00000     0.00000     0.00000
   -37.00178     0.00000     0.00000     0.00000     0.00000
   -36.99178     0.00000     0.00000     0.00000     0.00000
   -36.98078     0.00000     0.00000     0.00000     0.00000
   -36.96978     0.00000     0.00000     0.00000     0.00000
   -36.95878     0.00000     0.00000     0.00000     0.00000
   -36.94878     0.00000     0.00000     0.00000     0.00000
   -36.93778     0.00000     0.00000     0.00000     0.00000
   -36.92678     0.00000     0.00000     0.00000     0.00000
   -36.91578     0.00000     0.00000     0.00000     0.00000
   -36.90578     0.00000     0.00000     0.00000     0.00000
   -36.89478     0.00000     0.00000     0.00000     0.00000
   -36.88378     0.00000     0.00000     0.00000     0.00000
   -36.87278     0.00000     0.00000     0.00000     0.00000
   -36.86178     0.00000     0.00000     0.00000     0.00000
   -36.85178     0.00000     0.00000     0.00000     0.00000
   -36.84078     0.00000     0.00000     0.00000     0.00000
   -36.82978     0.00000     0.00000     0.00000     0.00000
   -36.81878     0.00000     0.00000     0.00000     0.00000
   -36.80878     0.00000     0.00000     0.00000     0.00000
   -36.79778     0.00000     0.00000     0.00000     0.00000
   -36.78678     0.00000     0.00000     0.00000     0.00000
   -36.77578     0.00000     0.00000     0.00000     0.00000
   -36.76578     0.00000     0.00000     0.00000     0.00000
   -36.75478     0.00000     0.00000     0.00000     0.00000
   -36.74378     0.00000     0.00000     0.00000     0.00000
   -36.73278     0.00000     0.00000     0.00000     0.00000
   -36.72278     0.00000     0.00000     0.00000     0.00000
   -36.71178     0.00000     0.00000     0.00000     0.00000
   -36.70078     0.00000     0.00000     0.00000     0.00000
   -36.68978     0.00000     0.00000     0.00000     0.00000
   -36.67978     0.00000     0.00000     0.00000     0.00000
   -36.66878     0.00000     0.00000     0.00000     0.00000
   -36.65778     0.00000     0.00000     0.00000     0.00000
   -36.64678     0.00000     0.00000     0.00000     0.00000
   -36.63678     0.00000     0.00000     0.00000     0.00000
   -36.62578     0.00000     0.00000     0.00000     0.00000
   -36.61478     0.00000     0.00000     0.00000     0.00000
   -36.60378     0.00000     0.00000     0.00000     0.00000
   -36.59378     0.00000     0.00000     0.00000     0.00000
   -36.58278     0.00000     0.00000     0.00000     0.00000
   -36.57178     0.00000     0.00000     0.00000     0.00000
   -36.56078     0.00000     0.00000     0.00000     0.00000
   -36.55078     0.00000     0.00000     0.00000     0.00000
   -36.53978     0.00000     0.00000     0.00000     0.00000
   -36.52878     0.00000     0.00000     0.00000     0.00000
   -36.51778     0.00000     0.00000     0.00000     0.00000
   -36.50778     0.00000     0.00000     0.00000     0.00000
   -36.49678     0.00000     0.00000     0.00000     0.00000
   -36.48578     0.00000     0.00000     0.00000     0.00000
   -36.47478     0.00000     0.00000     0.00000     0.00000
   -36.46478     0.00000     0.00000     0.00000     0.00000
   -36.45378     0.00000     0.00000     0.00000     0.00000
   -36.44278     0.00000     0.00000     0.00000     0.00000
   -36.43178     0.00000     0.00000     0.00000     0.00000
   -36.42178     0.00000     0.00000     0.00000     0.00000
   -36.41078     0.00000     0.00000     0.00000     0.00000
   -36.39978     0.00000     0.00000     0.00000     0.00000
   -36.38878     0.00000     0.00000     0.00000     0.00000
   -36.37878     0.00000     0.00000     0.00000     0.00000
   -36.36778     0.00000     0.00000     0.00000     0.00000
   -36.35678     0.00000     0.00000     0.00000     0.00000
   -36.34578     0.00000     0.00000     0.00000     0.00000
   -36.33578     0.00000     0.00000     0.00000     0.00000
   -36.32478     0.00000     0.00000     0.00000     0.00000
   -36.31378     0.00000     0.00000     0.00000     0.00000
   -36.30278     0.00000     0.00000     0.00000     0.00000
   -36.29278     0.00000     0.00000     0.00000     0.00000
   -36.28178     0.00000     0.00000     0.00000     0.00000
   -36.27078     0.00000     0.00000     0.00000     0.00000
   -36.25978     0.00000     0.00000     0.00000     0.00000
   -36.24978     0.00000     0.00000     0.00000     0.00000
   -36.23878     0.00000     0.00000     0.00000     0.00000
   -36.22778     0.00000     0.00000     0.00000     0.00000
   -36.21678     0.00000     0.00000     0.00000     0.00000
   -36.20678     0.00000     0.00000     0.00000     0.00000
   -36.19578     0.00000     0.00000     0.00000     0.00000
   -36.18478     0.00000     0.00000     0.00000     0.00000
   -36.17378     0.00000     0.00000     0.00000     0.00000
   -36.16378     0.00000     0.00000     0.00000     0.00000
   -36.15278     0.00000     0.00000     0.00000     0.00000
   -36.14178     0.00000     0.00000     0.00000     0.00000
   -36.13078     0.00000     0.00000     0.00000     0.00000
   -36.12078     0.00000     0.00000     0.00000     0.00000
   -36.10978     0.00000     0.00000     0.00000     0.00000
   -36.09878     0.00000     0.00000     0.00000     0.00000
   -36.08778     0.00000     0.00000     0.00000     0.00000
   -36.07778     0.00000     0.00000     0.00000     0.00000
   -36.06678     0.00000     0.00000     0.00000     0.00000
   -36.05578     0.00000     0.00000     0.00000     0.00000
   -36.04478     0.00000     0.00000     0.00000     0.00000
   -36.03478     0.00000     0.00000     0.00000     0.00000
   -36.02378     0.00000     0.00000     0.00000     0.00000
   -36.01278     0.00000     0.00000     0.00000     0.00000
   -36.00178     0.00000     0.00000     0.00000     0.00000
   -35.99178     0.00000     0.00000     0.00000     0.00000
   -35.98078     0.00000     0.00000     0.00000     0.00000
   -35.96978     0.00000     0.00000     0.00000     0.00000
   -35.95878     0.00000     0.00000     0.00000     0.00000
   -35.94878     0.00000     0.00000     0.00000     0.00000
   -35.93778     0.00000     0.00000     0.00000     0.00000
   -35.92678     0.00000     0.00000     0.00000     0.00000
   -35.91578     0.00000     0.00000     0.00000     0.00000
   -35.90578     0.00000     0.00000     0.00000     0.00000
   -35.89478     0.00000     0.00000     0.00000     0.00000
   -35.88378     0.00000     0.00000     0.00000     0.00000
   -35.87278     0.00000     0.00000     0.00000     0.00000
   -35.86278     0.00000     0.00000     0.00000     0.00000
   -35.85178     0.00000     0.00000     0.00000     0.00000
   -35.84078     0.00000     0.00000     0.00000     0.00000
   -35.82978     0.00000     0.00000     0.00000     0.00000
   -35.81978     0.00000     0.00000     0.00000     0.00000
   -35.80878     0.00000     0.00000     0.00000     0.00000
   -35.79778     0.00000     0.00000     0.00000     0.00000
   -35.78678     0.00000     0.00000     0.00000     0.00000
   -35.77678     0.00000     0.00000     0.00000     0.00000
   -35.76578     0.00000     0.00000     0.00000     0.00000
   -35.75478     0.00000     0.00000     0.00000     0.00000
   -35.74378     0.00000     0.00000     0.00000     0.00000
   -35.73378     0.00000     0.00000     0.00000     0.00000
   -35.72278     0.00000     0.00000     0.00000     0.00000
   -35.71178     0.00000     0.00000     0.00000     0.00000
   -35.70078     0.00000     0.00000     0.00000     0.00000
   -35.69078     0.00000     0.00000     0.00000     0.00000
   -35.67978     0.00000     0.00000     0.00000     0.00000
   -35.66878     0.00000     0.00000     0.00000     0.00000
   -35.65778     0.00000     0.00000     0.00000     0.00000
   -35.64678     0.00000     0.00000     0.00000     0.00000
   -35.63678     0.00000     0.00000     0.00000     0.00000
   -35.62578     0.00000     0.00000     0.00000     0.00000
   -35.61478     0.00000     0.00000     0.00000     0.00000
   -35.60378     0.00000     0.00000     0.00000     0.00000
   -35.59378     0.00000     0.00000     0.00000     0.00000
   -35.58278     0.00000     0.00000     0.00000     0.00000
   -35.57178     0.00000     0.00000     0.00000     0.00000
   -35.56078     0.00000     0.00000     0.00000     0.00000
   -35.55078     0.00000     0.00000     0.00000     0.00000
   -35.53978     0.00000     0.00000     0.00000     0.00000
   -35.52878     0.00000     0.00000     0.00000     0.00000
   -35.51778     0.00000     0.00000     0.00000     0.00000
   -35.50778     0.00000     0.00000     0.00000     0.00000
   -35.49678     0.38768    64.28989     0.01000     0.00798
   -35.48578     0.19770    34.31975     0.00528     0.00481
   -35.47478     1.91662   283.86325     0.03578     0.13236
   -35.46478     0.42778    75.12921     0.00955     0.02235
   -35.45378     0.38448    71.56889     0.00917     0.01877
   -35.44278     0.86917   155.83805     0.03233     0.03253
   -35.43178     0.43635    90.30785     0.01301     0.01816
   -35.42178     0.00000     0.00000     0.00000     0.00000
   -35.41078     0.00000     0.00000     0.00000     0.00000
   -35.39978     3.10857   436.85983     0.07170     0.04990
   -35.38878     0.48267    61.82979     0.00997     0.00705
   -35.37878     0.00000     0.00000     0.00000     0.00000
   -35.36778     0.00000     0.00000     0.00000     0.00000
   -35.35678     0.00000     0.00000     0.00000     0.00000
   -35.34578     1.39788   180.78899     0.03319     0.04466
   -35.33578     1.20698   159.63220     0.06042     0.03484
   -35.32478     0.75262   117.48608     0.04241     0.02328
   -35.31378     0.00000     0.00000     0.00000     0.00000
   -35.30278     0.00000     0.00000     0.00000     0.00000
   -35.29278     2.01676   279.42622     0.08738     0.10412
   -35.28178     0.71307    99.46443     0.04127     0.03930
   -35.27078     0.78936   127.50120     0.04683     0.04967
   -35.25978     0.00000     0.00000     0.00000     0.00000
   -35.24978     0.00000     0.00000     0.00000     0.00000
   -35.23878     1.07210   152.13113     0.06192     0.04513
   -35.22778     1.15271   180.73394     0.08047     0.04778
   -35.21678     1.23309   175.72581     0.06438     0.03434
   -35.20678     0.00000     0.00000     0.00000     0.00000
   -35.19578     0.83673   160.02718     0.05485     0.05206
   -35.18478     0.70035   113.50174     0.04589     0.03469
   -35.17378     0.31630    45.53581     0.01958     0.01389
   -35.16378     2.72727   250.42216     0.18176     0.03655
   -35.15278     1.36496   160.03803     0.08288     0.05664
   -35.14178     4.12179   452.22659     0.22550     0.11688
   -35.13078     4.46450   347.81660     0.08813     0.06968
   -35.12078     3.44074   420.29099     0.10144     0.20694
   -35.10978     1.50071   185.85657     0.09395     0.03153
   -35.09878     0.52132    88.03725     0.03411     0.03269
   -35.08778     1.31442   273.23667     0.25390     0.13663
   -35.07778     0.90489   162.55920     0.09033     0.11424
   -35.06678     0.69364   121.12110     0.06081     0.07592
   -35.05578     0.17449    28.93435     0.01914     0.00698
   -35.04478     0.55737    69.11833     0.03670     0.01355
   -35.03478     2.12217   212.26446     0.09343     0.05421
   -35.02378     0.00000     0.00000     0.00000     0.00000
   -35.01278     0.00000     0.00000     0.00000     0.00000
   -35.00178     1.53413   181.85550     0.03778     0.08502
   -34.99178     1.04245   121.26115     0.01208     0.06801
   -34.98078     0.98873   113.22549     0.00987     0.05950
   -34.96978     1.66061   266.06317     0.03561     0.17256
   -34.95878     0.05364    10.15027     0.00175     0.00687
   -34.94878     0.00000     0.00000     0.00000     0.00000
   -34.93778     1.54290   231.68542     0.03253     0.12369
   -34.92678     0.72135   175.46928     0.02928     0.08193
   -34.91578     0.19249    47.56168     0.00635     0.01624
   -34.90578     0.69458   137.72639     0.02953     0.06904
   -34.89478     0.49187   125.11686     0.02520     0.05926
   -34.88378     0.00000     0.00000     0.00000     0.00000
   -34.87278     0.00000     0.00000     0.00000     0.00000
   -34.86278     1.39694   272.02091     0.03527     0.15917
   -34.85178     2.34967   597.79137     0.19027     0.60985
   -34.84078     0.98900   219.78594     0.03726     0.08925
   -34.82978     1.11212   227.01994     0.02658     0.07370
   -34.81978     1.35280   254.81660     0.02654     0.06936
   -34.80878     0.84057   152.79755     0.01281     0.04604
   -34.79778     0.02937     5.10218     0.00030     0.00144
   -34.78678     0.00000     0.00000     0.00000     0.00000
   -34.77678     0.85434   183.81542     0.03902     0.04431
   -34.76578     0.62954   184.04808     0.01836     0.08654
   -34.75478     0.00000     0.00000     0.00000     0.00000
   -34.74378     0.37347   101.57539     0.01169     0.03727
   -34.73378     0.48640   146.72830     0.01750     0.02320
   -34.72278     0.55661   168.76601     0.01235     0.04594
   -34.71178     0.73306   221.07718     0.01102     0.08106
   -34.70078     0.29334   103.39150     0.00670     0.03270
   -34.69078     0.85295   295.49516     0.02397     0.05670
   -34.67978     0.29223   108.39477     0.00833     0.03580
   -34.66878     0.35344   119.08379     0.01159     0.02321
   -34.65778     0.47734   184.65598     0.01499     0.05713
   -34.64778     0.00000     0.00000     0.00000     0.00000
   -34.63678     0.60747   184.53375     0.02022     0.00756
   -34.62578     0.00000     0.00000     0.00000     0.00000
   -34.61478     0.31570   198.62825     0.01082     0.01488
   -34.60478     0.07156    43.45282     0.00245     0.00208
   -34.59378     0.00000     0.00000     0.00000     0.00000
   -34.58278     0.00000     0.00000     0.00000     0.00000
   -34.57178     0.00000     0.00000     0.00000     0.00000
   -34.56178     0.00000     0.00000     0.00000     0.00000
   -34.55078     0.00000     0.00000     0.00000     0.00000
   -34.53978     0.00000     0.00000     0.00000     0.00000
   -34.52878     0.00000     0.00000     0.00000     0.00000
   -34.51878     0.00000     0.00000     0.00000     0.00000
   -34.50778     0.00000     0.00000     0.00000     0.00000
   -34.49678     0.00000     0.00000     0.00000     0.00000
   -34.48578     0.00000     0.00000     0.00000     0.00000
   -34.47478     0.00000     0.00000     0.00000     0.00000
   -34.46478     0.00000     0.00000     0.00000     0.00000
   -34.45378     0.00000     0.00000     0.00000     0.00000
   -34.44278     0.00000     0.00000     0.00000     0.00000
   -34.43178     0.00000     0.00000     0.00000     0.00000
   -34.42178     0.00000     0.00000     0.00000     0.00000
   -34.41078     0.00000     0.00000     0.00000     0.00000
   -34.39978     0.00000     0.00000     0.00000     0.00000
   -34.38878     0.00000     0.00000     0.00000     0.00000
   -34.37878     0.00000     0.00000     0.00000     0.00000
   -34.36778     0.00000     0.00000     0.00000     0.00000
   -34.35678     0.00000     0.00000     0.00000     0.00000
   -34.34578     0.00000     0.00000     0.00000     0.00000
   -34.33578     0.00000     0.00000     0.00000     0.00000
   -34.32478     0.00000     0.00000     0.00000     0.00000
   -34.31378     0.00000     0.00000     0.00000     0.00000
   -34.30278     0.00000     0.00000     0.00000     0.00000
   -34.29278     0.00000     0.00000     0.00000     0.00000
   -34.28178     0.00000     0.00000     0.00000     0.00000
   -34.27078     0.00000     0.00000     0.00000     0.00000
   -34.25978     0.00000     0.00000     0.00000     0.00000
   -34.24978     0.00000     0.00000     0.00000     0.00000
   -34.23878     0.00000     0.00000     0.00000     0.00000
   -34.22778     0.00000     0.00000     0.00000     0.00000
   -34.21678     0.00000     0.00000     0.00000     0.00000
   -34.20678     0.00000     0.00000     0.00000     0.00000
   -34.19578     0.00000     0.00000     0.00000     0.00000
   -34.18478     0.00000     0.00000     0.00000     0.00000
   -34.17378     0.00000     0.00000     0.00000     0.00000
   -34.16378     0.00000     0.00000     0.00000     0.00000
   -34.15278     0.00000     0.00000     0.00000     0.00000
   -34.14178     0.00000     0.00000     0.00000     0.00000
   -34.13078     0.00000     0.00000     0.00000     0.00000
   -34.12078     0.00000     0.00000     0.00000     0.00000
   -34.10978     0.00000     0.00000     0.00000     0.00000
   -34.09878     0.00000     0.00000     0.00000     0.00000
   -34.08778     0.00000     0.00000     0.00000     0.00000
   -34.07778     0.00000     0.00000     0.00000     0.00000
   -34.06678     0.00000     0.00000     0.00000     0.00000
   -34.05578     0.00000     0.00000     0.00000     0.00000
   -34.04478     0.00000     0.00000     0.00000     0.00000
   -34.03478     0.00000     0.00000     0.00000     0.00000
   -34.02378     0.00000     0.00000     0.00000     0.00000
   -34.01278     0.00000     0.00000     0.00000     0.00000
   -34.00178     0.00000     0.00000     0.00000     0.00000
   -33.99178     0.00000     0.00000     0.00000     0.00000
   -33.98078     0.00000     0.00000     0.00000     0.00000
   -33.96978     0.00000     0.00000     0.00000     0.00000
   -33.95878     0.00000     0.00000     0.00000     0.00000
   -33.94878     0.00000     0.00000     0.00000     0.00000
   -33.93778     0.00000     0.00000     0.00000     0.00000
   -33.92678     0.00000     0.00000     0.00000     0.00000
   -33.91578     0.00000     0.00000     0.00000     0.00000
   -33.90578     0.00000     0.00000     0.00000     0.00000
   -33.89478     0.00000     0.00000     0.00000     0.00000
   -33.88378     0.00000     0.00000     0.00000     0.00000
   -33.87278     0.00000     0.00000     0.00000     0.00000
   -33.86278     0.00000     0.00000     0.00000     0.00000
   -33.85178     0.00000     0.00000     0.00000     0.00000
   -33.84078     0.00000     0.00000     0.00000     0.00000
   -33.82978     0.00000     0.00000     0.00000     0.00000
   -33.81978     0.00000     0.00000     0.00000     0.00000
   -33.80878     0.00000     0.00000     0.00000     0.00000
   -33.79778     0.00000     0.00000     0.00000     0.00000
   -33.78678     0.00000     0.00000     0.00000     0.00000
   -33.77678     0.00000     0.00000     0.00000     0.00000
   -33.76578     0.00000     0.00000     0.00000     0.00000
   -33.75478     0.00000     0.00000     0.00000     0.00000
   -33.74378     0.00000     0.00000     0.00000     0.00000
   -33.73378     0.00000     0.00000     0.00000     0.00000
   -33.72278     0.00000     0.00000     0.00000     0.00000
   -33.71178     0.00000     0.00000     0.00000     0.00000
   -33.70078     0.00000     0.00000     0.00000     0.00000
   -33.69078     0.00000     0.00000     0.00000     0.00000
   -33.67978     0.00000     0.00000     0.00000     0.00000
   -33.66878     0.00000     0.00000     0.00000     0.00000
   -33.65778     0.00000     0.00000     0.00000     0.00000
   -33.64778     0.00000     0.00000     0.00000     0.00000
   -33.63678     0.00000     0.00000     0.00000     0.00000
   -33.62578     0.00000     0.00000     0.00000     0.00000
   -33.61478     0.00000     0.00000     0.00000     0.00000
   -33.60478     0.00000     0.00000     0.00000     0.00000
   -33.59378     0.00000     0.00000     0.00000     0.00000
   -33.58278     0.00000     0.00000     0.00000     0.00000
   -33.57178     0.00000     0.00000     0.00000     0.00000
