     #Energy       W_all      Mo_all      Ru_all      Ti_all
   -77.14116     0.00000     0.00000     0.00000     0.00000
   -77.13116     0.00000     0.00000     0.00000     0.00000
   -77.12016     0.00000     0.00000     0.00000     0.00000
   -77.11016     0.00000     0.00000     0.00000     0.00000
   -77.09916     0.00000     0.00000     0.00000     0.00000
   -77.08816     0.00000     0.00000     0.00000     0.00000
   -77.07816     0.00000     0.00000     0.00000     0.00000
   -77.06716     0.00000     0.00000     0.00000     0.00000
   -77.05716     0.00000     0.00000     0.00000     0.00000
   -77.04616     0.00000     0.00000     0.00000     0.00000
   -77.03516     0.00000     0.00000     0.00000     0.00000
   -77.02516     0.00000     0.00000     0.00000     0.00000
   -77.01416     0.00000     0.00000     0.00000     0.00000
   -77.00416     0.00000     0.00000     0.00000     0.00000
   -76.99316     0.00000     0.00000     0.00000     0.00000
   -76.98316     0.00000     0.00000     0.00000     0.00000
   -76.97216     0.00000     0.00000     0.00000     0.00000
   -76.96116     0.00000     0.00000     0.00000     0.00000
   -76.95116     0.00000     0.00000     0.00000     0.00000
   -76.94016     0.00000     0.00000     0.00000     0.00000
   -76.93016     0.00000     0.00000     0.00000     0.00000
   -76.91916     0.00000     0.00000     0.00000     0.00000
   -76.90816     0.00000     0.00000     0.00000     0.00000
   -76.89816     0.00000     0.00000     0.00000     0.00000
   -76.88716     0.00000     0.00000     0.00000     0.00000
   -76.87716     0.00000     0.00000     0.00000     0.00000
   -76.86616     0.00000     0.00000     0.00000     0.00000
   -76.85616     0.00000     0.00000     0.00000     0.00000
   -76.84516     0.00000     0.00000     0.00000     0.00000
   -76.83416     0.00000     0.00000     0.00000     0.00000
   -76.82416     0.00000     0.00000     0.00000     0.00000
   -76.81316     0.00000     0.00000     0.00000     0.00000
   -76.80316     0.00000     0.00000     0.00000     0.00000
   -76.79216     0.00000     0.00000     0.00000     0.00000
   -76.78116     0.00000     0.00000     0.00000     0.00000
   -76.77116     0.00000     0.00000     0.00000     0.00000
   -76.76016     0.00000     0.00000     0.00000     0.00000
   -76.75016     0.00000     0.00000     0.00000     0.00000
   -76.73916     0.00000     0.00000     0.00000     0.00000
   -76.72916     0.00000     0.00000     0.00000     0.00000
   -76.71816     0.00000     0.00000     0.00000     0.00000
   -76.70716     0.00000     0.00000     0.00000     0.00000
   -76.69716     0.00000     0.00000     0.00000     0.00000
   -76.68616     0.00000     0.00000     0.00000     0.00000
   -76.67616     0.00000     0.00000     0.00000     0.00000
   -76.66516     0.00000     0.00000     0.00000     0.00000
   -76.65416     0.00000     0.00000     0.00000     0.00000
   -76.64416     0.00000     0.00000     0.00000     0.00000
   -76.63316     0.00000     0.00000     0.00000     0.00000
   -76.62316     0.00000     0.00000     0.00000     0.00000
   -76.61216     0.00000     0.00000     0.00000     0.00000
   -76.60116     0.00000     0.00000     0.00000     0.00000
   -76.59116     0.00000     0.00000     0.00000     0.00000
   -76.58016     0.00000     0.00000     0.00000     0.00000
   -76.57016     0.00000     0.00000     0.00000     0.00000
   -76.55916     0.00000     0.00000     0.00000     0.00000
   -76.54916     0.00000     0.00000     0.00000     0.00000
   -76.53816     0.00000     0.00000     0.00000     0.00000
   -76.52716     0.00000     0.00000     0.00000     0.00000
   -76.51716     0.00000     0.00000     0.00000     0.00000
   -76.50616     0.00000     0.00000     0.00000     0.00000
   -76.49616     0.00000     0.00000     0.00000     0.00000
   -76.48516     0.00000     0.00000     0.00000     0.00000
   -76.47416     0.00000     0.00000     0.00000     0.00000
   -76.46416     0.00000     0.00000     0.00000     0.00000
   -76.45316     0.00000     0.00000     0.00000     0.00000
   -76.44316     0.00000     0.00000     0.00000     0.00000
   -76.43216     0.00000     0.00000     0.00000     0.00000
   -76.42216     0.00000     0.00000     0.00000     0.00000
   -76.41116     0.00000     0.00000     0.00000     0.00000
   -76.40016     0.00000     0.00000     0.00000     0.00000
   -76.39016     0.00000     0.00000     0.00000     0.00000
   -76.37916     0.00000     0.00000     0.00000     0.00000
   -76.36916     0.00000     0.00000     0.00000     0.00000
   -76.35816     0.00000     0.00000     0.00000     0.00000
   -76.34716     0.00000     0.00000     0.00000     0.00000
   -76.33716     0.00000     0.00000     0.00000     0.00000
   -76.32616     0.00000     0.00000     0.00000     0.00000
   -76.31616     0.00000     0.00000     0.00000     0.00000
   -76.30516     0.00000     0.00000     0.00000     0.00000
   -76.29516     0.00000     0.00000     0.00000     0.00000
   -76.28416     0.00000     0.00000     0.00000     0.00000
   -76.27316     0.00000     0.00000     0.00000     0.00000
   -76.26316     0.00000     0.00000     0.00000     0.00000
   -76.25216     0.00000     0.00000     0.00000     0.00000
   -76.24216     0.00000     0.00000     0.00000     0.00000
   -76.23116     0.00000     0.00000     0.00000     0.00000
   -76.22016     0.00000     0.00000     0.00000     0.00000
   -76.21016     0.00000     0.00000     0.00000     0.00000
   -76.19916     0.00000     0.00000     0.00000     0.00000
   -76.18916     0.00000     0.00000     0.00000     0.00000
   -76.17816     0.00000     0.00000     0.00000     0.00000
   -76.16716     0.00000     0.00000     0.00000     0.00000
   -76.15716     0.00000     0.00000     0.00000     0.00000
   -76.14616     0.00000     0.00000     0.00000     0.00000
   -76.13616     0.00000     0.00000     0.00000     0.00000
   -76.12516     0.00000     0.00000     0.00000     0.00000
   -76.11516     0.00000     0.00000     0.00000     0.00000
   -76.10416     0.00000     0.00000     0.00000     0.00000
   -76.09316     0.00000     0.00000     0.00000     0.00000
   -76.08316     0.00000     0.00000     0.00000     0.00000
   -76.07216     0.00000     0.00000     0.00000     0.00000
   -76.06216     0.00000     0.00000     0.00000     0.00000
   -76.05116     0.00000     0.00000     0.00000     0.00000
   -76.04016     0.00000     0.00000     0.00000     0.00000
   -76.03016     0.00000     0.00000     0.00000     0.00000
   -76.01916     0.00000     0.00000     0.00000     0.00000
   -76.00916     0.00000     0.00000     0.00000     0.00000
   -75.99816     0.00000     0.00000     0.00000     0.00000
   -75.98816     0.00000     0.00000     0.00000     0.00000
   -75.97716     0.00000     0.00000     0.00000     0.00000
   -75.96616     0.00000     0.00000     0.00000     0.00000
   -75.95616     0.00000     0.00000     0.00000     0.00000
   -75.94516     0.00000     0.00000     0.00000     0.00000
   -75.93516     0.00000     0.00000     0.00000     0.00000
   -75.92416     0.00000     0.00000     0.00000     0.00000
   -75.91316     0.00000     0.00000     0.00000     0.00000
   -75.90316     0.00000     0.00000     0.00000     0.00000
   -75.89216     0.00000     0.00000     0.00000     0.00000
   -75.88216     0.00000     0.00000     0.00000     0.00000
   -75.87116     0.00000     0.00000     0.00000     0.00000
   -75.86116     0.00000     0.00000     0.00000     0.00000
   -75.85016     0.00000     0.00000     0.00000     0.00000
   -75.83916     0.00000     0.00000     0.00000     0.00000
   -75.82916     0.00000     0.00000     0.00000     0.00000
   -75.81816     0.00000     0.00000     0.00000     0.00000
   -75.80816     0.00000     0.00000     0.00000     0.00000
   -75.79716     0.00000     0.00000     0.00000     0.00000
   -75.78616     0.00000     0.00000     0.00000     0.00000
   -75.77616     0.00000     0.00000     0.00000     0.00000
   -75.76516     0.00000     0.00000     0.00000     0.00000
   -75.75516     0.00000     0.00000     0.00000     0.00000
   -75.74416     0.00000     0.00000     0.00000     0.00000
   -75.73316     0.00000     0.00000     0.00000     0.00000
   -75.72316     0.00000     0.00000     0.00000     0.00000
   -75.71216     0.00000     0.00000     0.00000     0.00000
   -75.70216     0.00000     0.00000     0.00000     0.00000
   -75.69116     0.00000     0.00000     0.00000     0.00000
   -75.68116     0.00000     0.00000     0.00000     0.00000
   -75.67016     0.00000     0.00000     0.00000     0.00000
   -75.65916     0.00000     0.00000     0.00000     0.00000
   -75.64916     0.00000     0.00000     0.00000     0.00000
   -75.63816     0.00000     0.00000     0.00000     0.00000
   -75.62816     0.00000     0.00000     0.00000     0.00000
   -75.61716     0.00000     0.00000     0.00000     0.00000
   -75.60616     0.00000     0.00000     0.00000     0.00000
   -75.59616     0.00000     0.00000     0.00000     0.00000
   -75.58516     0.00000     0.00000     0.00000     0.00000
   -75.57516     0.00000     0.00000     0.00000     0.00000
   -75.56416     0.00000     0.00000     0.00000     0.00000
   -75.55416     0.00000     0.00000     0.00000     0.00000
   -75.54316     0.00000     0.00000     0.00000     0.00000
   -75.53216     0.00000     0.00000     0.00000     0.00000
   -75.52216     0.00000     0.00000     0.00000     0.00000
   -75.51116     0.00000     0.00000     0.00000     0.00000
   -75.50116     0.00000     0.00000     0.00000     0.00000
   -75.49016     0.00000     0.00000     0.00000     0.00000
   -75.47916     0.00000     0.00000     0.00000     0.00000
   -75.46916     0.00000     0.00000     0.00000     0.00000
   -75.45816     0.00000     0.00000     0.00000     0.00000
   -75.44816     0.00000     0.00000     0.00000     0.00000
   -75.43716     0.00000     0.00000     0.00000     0.00000
   -75.42716     0.00000     0.00000     0.00000     0.00000
   -75.41616     0.00000     0.00000     0.00000     0.00000
   -75.40516     0.00000     0.00000     0.00000     0.00000
   -75.39516     0.00000     0.00000     0.00000     0.00000
   -75.38416     0.00000     0.00000     0.00000     0.00000
   -75.37416     0.00000     0.00000     0.00000     0.00000
   -75.36316     0.00000     0.00000     0.00000     0.00000
   -75.35216     0.00000     0.00000     0.00000     0.00000
   -75.34216     0.00000     0.00000     0.00000     0.00000
   -75.33116     0.00000     0.00000     0.00000     0.00000
   -75.32116     0.00000     0.00000     0.00000     0.00000
   -75.31016     0.00000     0.00000     0.00000     0.00000
   -75.30016     0.00000     0.00000     0.00000     0.00000
   -75.28916     0.00000     0.00000     0.00000     0.00000
   -75.27816     0.00000     0.00000     0.00000     0.00000
   -75.26816     0.00000     0.00000     0.00000     0.00000
   -75.25716     0.00000     0.00000     0.00000     0.00000
   -75.24716     0.00000     0.00000     0.00000     0.00000
   -75.23616     0.00000     0.00000     0.00000     0.00000
   -75.22516     0.00000     0.00000     0.00000     0.00000
   -75.21516     0.00000     0.00000     0.00000     0.00000
   -75.20416     0.00000     0.00000     0.00000     0.00000
   -75.19416     0.00000     0.00000     0.00000     0.00000
   -75.18316     0.00000     0.00000     0.00000     0.00000
   -75.17216     0.00000     0.00000     0.00000     0.00000
   -75.16216     0.00000     0.00000     0.00000     0.00000
   -75.15116     0.00000     0.00000     0.00000     0.00000
   -75.14116     0.00000     0.00000     0.00000     0.00000
   -75.13016     0.00000     0.00000     0.00000     0.00000
   -75.12016     0.00000     0.00000     0.00000     0.00000
   -75.10916     0.00000     0.00000     0.00000     0.00000
   -75.09816     0.00000     0.00000     0.00000     0.00000
   -75.08816     0.00000     0.00000     0.00000     0.00000
   -75.07716     0.00000     0.00000     0.00000     0.00000
   -75.06716     0.00000     0.00000     0.00000     0.00000
   -75.05616     0.00000     0.00000     0.00000     0.00000
   -75.04516     0.00000     0.00000     0.00000     0.00000
   -75.03516     0.00000     0.00000     0.00000     0.00000
   -75.02416     0.00000     0.00000     0.00000     0.00000
   -75.01416     0.00000     0.00000     0.00000     0.00000
   -75.00316     0.00000     0.00000     0.00000     0.00000
   -74.99316     0.00000     0.00000     0.00000     0.00000
   -74.98216     0.00000     0.00000     0.00000     0.00000
   -74.97116     0.00000     0.00000     0.00000     0.00000
   -74.96116     0.00000     0.00000     0.00000     0.00000
   -74.95016     0.00000     0.00000     0.00000     0.00000
   -74.94016     0.00000     0.00000     0.00000     0.00000
   -74.92916     0.00000     0.00000     0.00000     0.00000
   -74.91816     0.00000     0.00000     0.00000     0.00000
   -74.90816     0.00000     0.00000     0.00000     0.00000
   -74.89716     0.00000     0.00000     0.00000     0.00000
   -74.88716     0.00000     0.00000     0.00000     0.00000
   -74.87616     0.00000     0.00000     0.00000     0.00000
   -74.86616     0.00000     0.00000     0.00000     0.00000
   -74.85516     0.00000     0.00000     0.00000     0.00000
   -74.84416     0.00000     0.00000     0.00000     0.00000
   -74.83416     0.00000     0.00000     0.00000     0.00000
   -74.82316     0.00000     0.00000     0.00000     0.00000
   -74.81316     0.00000     0.00000     0.00000     0.00000
   -74.80216     0.00000     0.00000     0.00000     0.00000
   -74.79116     0.00000     0.00000     0.00000     0.00000
   -74.78116     0.00000     0.00000     0.00000     0.00000
   -74.77016     0.00000     0.00000     0.00000     0.00000
   -74.76016     0.00000     0.00000     0.00000     0.00000
   -74.74916     0.00000     0.00000     0.00000     0.00000
   -74.73816     0.00000     0.00000     0.00000     0.00000
   -74.72816     0.00000     0.00000     0.00000     0.00000
   -74.71716     0.00000     0.00000     0.00000     0.00000
   -74.70716     0.00000     0.00000     0.00000     0.00000
   -74.69616     0.00000     0.00000     0.00000     0.00000
   -74.68616     0.00000     0.00000     0.00000     0.00000
   -74.67516     0.00000     0.00000     0.00000     0.00000
   -74.66416     0.00000     0.00000     0.00000     0.00000
   -74.65416     0.00000     0.00000     0.00000     0.00000
   -74.64316     0.00000     0.00000     0.00000     0.00000
   -74.63316     0.00000     0.00000     0.00000     0.00000
   -74.62216     0.00000     0.00000     0.00000     0.00000
   -74.61116     0.00000     0.00000     0.00000     0.00000
   -74.60116     0.00000     0.00000     0.00000     0.00000
   -74.59016     0.00000     0.00000     0.00000     0.00000
   -74.58016     0.00000     0.00000     0.00000     0.00000
   -74.56916     0.00000     0.00000     0.00000     0.00000
   -74.55916     0.00000     0.00000     0.00000     0.00000
   -74.54816     0.00000     0.00000     0.00000     0.00000
   -74.53716     0.00000     0.00000     0.00000     0.00000
   -74.52716     0.00000     0.00000     0.00000     0.00000
   -74.51616     0.00000     0.00000     0.00000     0.00000
   -74.50616     0.00000     0.00000     0.00000     0.00000
   -74.49516     0.00000     0.00000     0.00000     0.00000
   -74.48416     0.00000     0.00000     0.00000     0.00000
   -74.47416     0.00000     0.00000     0.00000     0.00000
   -74.46316     0.00000     0.00000     0.00000     0.00000
   -74.45316     0.00000     0.00000     0.00000     0.00000
   -74.44216     0.00000     0.00000     0.00000     0.00000
   -74.43216     0.00000     0.00000     0.00000     0.00000
   -74.42116     0.00000     0.00000     0.00000     0.00000
   -74.41016     0.00000     0.00000     0.00000     0.00000
   -74.40016     0.00000     0.00000     0.00000     0.00000
   -74.38916     0.00000     0.00000     0.00000     0.00000
   -74.37916     0.00000     0.00000     0.00000     0.00000
   -74.36816   188.41246     0.00243     0.00960     0.00000
   -74.35716     0.00000     0.00000     0.00000     0.00000
   -74.34716     0.00000     0.00000     0.00000     0.00000
   -74.33616   188.45231     0.00748     0.00830     0.00000
   -74.32616     0.00000     0.00000     0.00000     0.00000
   -74.31516     0.00000     0.00000     0.00000     0.00000
   -74.30416     0.00000     0.00000     0.00000     0.00000
   -74.29416     0.00000     0.00000     0.00000     0.00000
   -74.28316     0.00000     0.00000     0.00000     0.00000
   -74.27316     0.00000     0.00000     0.00000     0.00000
   -74.26216     0.00000     0.00000     0.00000     0.00000
   -74.25216     0.00000     0.00000     0.00000     0.00000
   -74.24116     0.00000     0.00000     0.00000     0.00000
   -74.23016     0.00000     0.00000     0.00000     0.00000
   -74.22016     0.00000     0.00000     0.00000     0.00000
   -74.20916     0.00000     0.00000     0.00000     0.00000
   -74.19916   376.91649     0.01086     0.00838     0.00100
   -74.18816     0.00000     0.00000     0.00000     0.00000
   -74.17716     0.00000     0.00000     0.00000     0.00000
   -74.16716     0.00000     0.00000     0.00000     0.00000
   -74.15616     0.00000     0.00000     0.00000     0.00000
   -74.14616   188.36548     0.00677     0.00187     0.00002
   -74.13516   188.48060     0.00706     0.00173     0.00002
   -74.12516   188.45461     0.00508     0.00219     0.00001
   -74.11416     0.00000     0.00000     0.00000     0.00000
   -74.10316   188.42202     0.00523     0.00178     0.00003
   -74.09316     0.00000     0.00000     0.00000     0.00000
   -74.08216     0.00000     0.00000     0.00000     0.00000
   -74.07216   376.89717     0.01477     0.00336     0.00065
   -74.06116     0.00000     0.00000     0.00000     0.00000
   -74.05016   377.00713     0.00963     0.00245     0.00075
   -74.04016     0.00000     0.00000     0.00000     0.00000
   -74.02916     0.00000     0.00000     0.00000     0.00000
   -74.01916   188.52784     0.00479     0.00123     0.00015
   -74.00816   188.50833     0.00492     0.00205     0.00048
   -73.99816     0.00000     0.00000     0.00000     0.00000
   -73.98716   188.50235     0.00759     0.00256     0.00084
   -73.97616   188.49867     0.00999     0.00010     0.00062
   -73.96616     0.00000     0.00000     0.00000     0.00000
   -73.95516     0.00000     0.00000     0.00000     0.00000
   -73.94516     0.00000     0.00000     0.00000     0.00000
   -73.93416     0.00000     0.00000     0.00000     0.00000
   -73.92316     0.00000     0.00000     0.00000     0.00000
   -73.91316   188.41392     0.00928     0.00067     0.00044
   -73.90216     0.00000     0.00000     0.00000     0.00000
   -73.89216     0.00000     0.00000     0.00000     0.00000
   -73.88116   188.46605     0.00231     0.00044     0.00087
   -73.87016     0.00000     0.00000     0.00000     0.00000
   -73.86016     0.00000     0.00000     0.00000     0.00000
   -73.84916   188.53208     0.00377     0.00114     0.00086
   -73.83916     0.00000     0.00000     0.00000     0.00000
   -73.82816   188.47531     0.00563     0.00004     0.00062
   -73.81816     0.00000     0.00000     0.00000     0.00000
   -73.80716     0.00000     0.00000     0.00000     0.00000
   -73.79616     0.00000     0.00000     0.00000     0.00000
   -73.78616     0.00000     0.00000     0.00000     0.00000
   -73.77516     0.00000     0.00000     0.00000     0.00000
   -73.76516     0.00000     0.00000     0.00000     0.00000
   -73.75416     0.00000     0.00000     0.00000     0.00000
   -73.74316     0.00000     0.00000     0.00000     0.00000
   -73.73316     0.00000     0.00000     0.00000     0.00000
   -73.72216     0.00000     0.00000     0.00000     0.00000
   -73.71216     0.00000     0.00000     0.00000     0.00000
   -73.70116     0.00000     0.00000     0.00000     0.00000
   -73.69116     0.00000     0.00000     0.00000     0.00000
   -73.68016     0.00000     0.00000     0.00000     0.00000
   -73.66916     0.00000     0.00000     0.00000     0.00000
   -73.65916     0.00000     0.00000     0.00000     0.00000
   -73.64816     0.00000     0.00000     0.00000     0.00000
   -73.63816     0.00000     0.00000     0.00000     0.00000
   -73.62716     0.00000     0.00000     0.00000     0.00000
   -73.61616     0.00000     0.00000     0.00000     0.00000
   -73.60616     0.00000     0.00000     0.00000     0.00000
   -73.59516     0.00000     0.00000     0.00000     0.00000
   -73.58516     0.00000     0.00000     0.00000     0.00000
   -73.57416     0.00000     0.00000     0.00000     0.00000
   -73.56416     0.00000     0.00000     0.00000     0.00000
   -73.55316     0.00000     0.00000     0.00000     0.00000
   -73.54216     0.00000     0.00000     0.00000     0.00000
   -73.53216     0.00000     0.00000     0.00000     0.00000
   -73.52116     0.00000     0.00000     0.00000     0.00000
   -73.51116     0.00000     0.00000     0.00000     0.00000
   -73.50016     0.00000     0.00000     0.00000     0.00000
   -73.48916     0.00000     0.00000     0.00000     0.00000
   -73.47916     0.00000     0.00000     0.00000     0.00000
   -73.46816     0.00000     0.00000     0.00000     0.00000
   -73.45816     0.00000     0.00000     0.00000     0.00000
   -73.44716     0.00000     0.00000     0.00000     0.00000
   -73.43616     0.00000     0.00000     0.00000     0.00000
   -73.42616     0.00000     0.00000     0.00000     0.00000
   -73.41516     0.00000     0.00000     0.00000     0.00000
   -73.40516     0.00000     0.00000     0.00000     0.00000
   -73.39416     0.00000     0.00000     0.00000     0.00000
   -73.38416     0.00000     0.00000     0.00000     0.00000
   -73.37316     0.00000     0.00000     0.00000     0.00000
   -73.36216     0.00000     0.00000     0.00000     0.00000
   -73.35216     0.00000     0.00000     0.00000     0.00000
   -73.34116     0.00000     0.00000     0.00000     0.00000
   -73.33116     0.00000     0.00000     0.00000     0.00000
   -73.32016     0.00000     0.00000     0.00000     0.00000
   -73.30916     0.00000     0.00000     0.00000     0.00000
   -73.29916     0.00000     0.00000     0.00000     0.00000
   -73.28816     0.00000     0.00000     0.00000     0.00000
   -73.27816     0.00000     0.00000     0.00000     0.00000
   -73.26716     0.00000     0.00000     0.00000     0.00000
   -73.25716     0.00000     0.00000     0.00000     0.00000
   -73.24616     0.00000     0.00000     0.00000     0.00000
   -73.23516     0.00000     0.00000     0.00000     0.00000
   -73.22516     0.00000     0.00000     0.00000     0.00000
   -73.21416     0.00000     0.00000     0.00000     0.00000
   -73.20416     0.00000     0.00000     0.00000     0.00000
   -73.19316     0.00000     0.00000     0.00000     0.00000
   -73.18216     0.00000     0.00000     0.00000     0.00000
   -73.17216     0.00000     0.00000     0.00000     0.00000
   -73.16116     0.00000     0.00000     0.00000     0.00000
   -73.15116     0.00000     0.00000     0.00000     0.00000
   -73.14016     0.00000     0.00000     0.00000     0.00000
   -73.13016     0.00000     0.00000     0.00000     0.00000
   -73.11916     0.00000     0.00000     0.00000     0.00000
   -73.10816     0.00000     0.00000     0.00000     0.00000
   -73.09816     0.00000     0.00000     0.00000     0.00000
   -73.08716     0.00000     0.00000     0.00000     0.00000
   -73.07716     0.00000     0.00000     0.00000     0.00000
   -73.06616     0.00000     0.00000     0.00000     0.00000
   -73.05516     0.00000     0.00000     0.00000     0.00000
   -73.04516     0.00000     0.00000     0.00000     0.00000
   -73.03416     0.00000     0.00000     0.00000     0.00000
   -73.02416     0.00000     0.00000     0.00000     0.00000
   -73.01316     0.00000     0.00000     0.00000     0.00000
   -73.00216     0.00000     0.00000     0.00000     0.00000
   -72.99216     0.00000     0.00000     0.00000     0.00000
   -72.98116     0.00000     0.00000     0.00000     0.00000
   -72.97116     0.00000     0.00000     0.00000     0.00000
   -72.96016     0.00000     0.00000     0.00000     0.00000
   -72.95016     0.00000     0.00000     0.00000     0.00000
   -72.93916     0.00000     0.00000     0.00000     0.00000
   -72.92816     0.00000     0.00000     0.00000     0.00000
   -72.91816     0.00000     0.00000     0.00000     0.00000
   -72.90716     0.00000     0.00000     0.00000     0.00000
   -72.89716     0.00000     0.00000     0.00000     0.00000
   -72.88616     0.00000     0.00000     0.00000     0.00000
   -72.87516     0.00000     0.00000     0.00000     0.00000
   -72.86516     0.00000     0.00000     0.00000     0.00000
   -72.85416     0.00000     0.00000     0.00000     0.00000
   -72.84416     0.00000     0.00000     0.00000     0.00000
   -72.83316     0.00000     0.00000     0.00000     0.00000
   -72.82316     0.00000     0.00000     0.00000     0.00000
   -72.81216     0.00000     0.00000     0.00000     0.00000
   -72.80116     0.00000     0.00000     0.00000     0.00000
   -72.79116     0.00000     0.00000     0.00000     0.00000
   -72.78016     0.00000     0.00000     0.00000     0.00000
   -72.77016     0.00000     0.00000     0.00000     0.00000
