     #Energy       W_all      Mo_all      Pt_all      Hf_all
   -35.12972     1.15348   189.39441     0.04670     0.10300
   -35.11872     0.01454     2.46980     0.00054     0.00139
   -35.10772     0.05799    10.51798     0.00255     0.00929
   -35.09672     0.86695   150.84718     0.03987     0.11601
   -35.08572     0.00000     0.00000     0.00000     0.00000
   -35.07472     0.38486    62.38480     0.01545     0.03967
   -35.06372     0.21325    32.50387     0.00684     0.01807
   -35.05272     0.28338    33.76900     0.00695     0.01415
   -35.04172     1.01011    99.48738     0.02312     0.03099
   -35.03072     2.65219   332.39358     0.10577     0.14685
   -35.01972     0.91303   144.84121     0.04496     0.09403
   -35.00872     1.51297   216.50727     0.05304     0.17742
   -34.99772     1.23746   173.34529     0.02734     0.09075
   -34.98672     0.17392    26.49188     0.00312     0.01633
   -34.97572     0.00000     0.00000     0.00000     0.00000
   -34.96472     0.29036    34.18072     0.00947     0.02757
   -34.95372     1.31397   179.44959     0.04582     0.15886
   -34.94272     1.54858   215.84122     0.05434     0.11202
   -34.93172     1.28693   173.21443     0.04461     0.07542
   -34.92072     0.60655    87.56012     0.01634     0.04543
   -34.90972     0.24034    33.11787     0.00574     0.02021
   -34.89972     0.22357    32.02468     0.00505     0.02063
   -34.88872     3.06670   412.90548     0.04699     0.45710
   -34.87772     1.00237   147.19416     0.01475     0.16288
   -34.86672     0.98283   189.68862     0.04777     0.11276
   -34.85572     1.56649   266.36610     0.07679     0.23844
   -34.84472     1.11357   175.09932     0.04394     0.10893
   -34.83372     0.68115   103.31932     0.02450     0.05928
   -34.82272     2.89810   448.08591     0.15375     0.57497
   -34.81172     0.64500   100.09915     0.03196     0.08079
   -34.80072     2.54345   367.60081     0.08440     0.44699
   -34.78972     3.04032   400.91792     0.04395     0.50636
   -34.77872     2.59059   380.38165     0.02971     0.30619
   -34.76772     0.35871    62.97592     0.00473     0.04601
   -34.75672     1.43784   178.46671     0.03325     0.32263
   -34.74572     2.07017   441.19745     0.02104     0.30803
   -34.73472     1.65791   217.43904     0.05060     0.75323
   -34.72372     1.21536   137.24497     0.03778     0.53271
   -34.71272     0.47455   172.58770     0.02035     0.21367
   -34.70172     0.08912    38.74390     0.00450     0.04284
   -34.69072     0.00000     0.00000     0.00000     0.00000
   -34.67972     0.00000     0.00000     0.00000     0.00000
   -34.66872     0.46950   180.62371     0.00402     0.15839
   -34.65772     0.00000     0.00000     0.00000     0.00000
   -34.64672     0.72561   232.98098     0.02359     0.15908
   -34.63572     0.34524   111.59138     0.01102     0.06192
   -34.62472     0.00000     0.00000     0.00000     0.00000
   -34.61372     0.00000     0.00000     0.00000     0.00000
   -34.60272     0.77197   394.16141     0.01507     0.51985
   -34.59172     0.04352    23.16285     0.00090     0.02844
   -34.58072     0.87944   413.67933     0.01701     0.29776
   -34.56972     0.22575   110.35038     0.00345     0.08619
   -34.55872     0.22167   181.11399     0.00463     0.18824
   -34.54772     0.00000     0.00000     0.00000     0.00000
   -34.53672     0.00000     0.00000     0.00000     0.00000
   -34.52572     0.47276   180.85275     0.02509     0.08172
   -34.51472     0.00000     0.00000     0.00000     0.00000
   -34.50372     0.00000     0.00000     0.00000     0.00000
   -34.49272     0.00000     0.00000     0.00000     0.00000
   -34.48172     0.00000     0.00000     0.00000     0.00000
   -34.47072     0.00000     0.00000     0.00000     0.00000
   -34.45972     0.00000     0.00000     0.00000     0.00000
   -34.44872     0.00000     0.00000     0.00000     0.00000
   -34.43772     0.00000     0.00000     0.00000     0.00000
   -34.42672     0.00000     0.00000     0.00000     0.00000
   -34.41572     0.00000     0.00000     0.00000     0.00000
   -34.40472     0.00000     0.00000     0.00000     0.00000
   -34.39372     0.00000     0.00000     0.00000     0.00000
   -34.38272     0.00000     0.00000     0.00000     0.00000
   -34.37172     0.00000     0.00000     0.00000     0.00000
   -34.36072     0.00000     0.00000     0.00000     0.00000
   -34.35072     0.00000     0.00000     0.00000     0.00000
   -34.33972     0.00000     0.00000     0.00000     0.00000
   -34.32872     0.00000     0.00000     0.00000     0.00000
   -34.31772     0.00000     0.00000     0.00000     0.00000
   -34.30672     0.00000     0.00000     0.00000     0.00000
   -34.29572     0.00000     0.00000     0.00000     0.00000
   -34.28472     0.00000     0.00000     0.00000     0.00000
   -34.27372     0.00000     0.00000     0.00000     0.00000
   -34.26272     0.00000     0.00000     0.00000     0.00000
   -34.25172     0.00000     0.00000     0.00000     0.00000
   -34.24072     0.00000     0.00000     0.00000     0.00000
   -34.22972     0.00000     0.00000     0.00000     0.00000
   -34.21872     0.00000     0.00000     0.00000     0.00000
   -34.20772     0.00000     0.00000     0.00000     0.00000
   -34.19672     0.00000     0.00000     0.00000     0.00000
   -34.18572     0.00000     0.00000     0.00000     0.00000
   -34.17472     0.00000     0.00000     0.00000     0.00000
   -34.16372     0.00000     0.00000     0.00000     0.00000
   -34.15272     0.00000     0.00000     0.00000     0.00000
   -34.14172     0.00000     0.00000     0.00000     0.00000
   -34.13072     0.00000     0.00000     0.00000     0.00000
   -34.11972     0.00000     0.00000     0.00000     0.00000
   -34.10872     0.00000     0.00000     0.00000     0.00000
   -34.09772     0.00000     0.00000     0.00000     0.00000
   -34.08672     0.00000     0.00000     0.00000     0.00000
   -34.07572     0.00000     0.00000     0.00000     0.00000
   -34.06472     0.00000     0.00000     0.00000     0.00000
   -34.05372     0.00000     0.00000     0.00000     0.00000
   -34.04272     0.00000     0.00000     0.00000     0.00000
   -34.03172     0.00000     0.00000     0.00000     0.00000
   -34.02072     0.00000     0.00000     0.00000     0.00000
   -34.00972     0.00000     0.00000     0.00000     0.00000
   -33.99872     0.00000     0.00000     0.00000     0.00000
   -33.98772     0.00000     0.00000     0.00000     0.00000
   -33.97672     0.00000     0.00000     0.00000     0.00000
   -33.96572     0.00000     0.00000     0.00000     0.00000
   -33.95472     0.00000     0.00000     0.00000     0.00000
   -33.94372     0.00000     0.00000     0.00000     0.00000
   -33.93272     0.00000     0.00000     0.00000     0.00000
   -33.92172     0.00000     0.00000     0.00000     0.00000
   -33.91072     0.00000     0.00000     0.00000     0.00000
   -33.89972     0.00000     0.00000     0.00000     0.00000
   -33.88872     0.00000     0.00000     0.00000     0.00000
   -33.87772     0.00000     0.00000     0.00000     0.00000
   -33.86672     0.00000     0.00000     0.00000     0.00000
   -33.85572     0.00000     0.00000     0.00000     0.00000
   -33.84472     0.00000     0.00000     0.00000     0.00000
   -33.83372     0.00000     0.00000     0.00000     0.00000
   -33.82272     0.00000     0.00000     0.00000     0.00000
   -33.81272     0.00000     0.00000     0.00000     0.00000
   -33.80172     0.00000     0.00000     0.00000     0.00000
   -33.79072     0.00000     0.00000     0.00000     0.00000
   -33.77972     0.00000     0.00000     0.00000     0.00000
   -33.76872     0.00000     0.00000     0.00000     0.00000
   -33.75772     0.00000     0.00000     0.00000     0.00000
   -33.74672     0.00000     0.00000     0.00000     0.00000
   -33.73572     0.00000     0.00000     0.00000     0.00000
   -33.72472     0.00000     0.00000     0.00000     0.00000
   -33.71372     0.00000     0.00000     0.00000     0.00000
   -33.70272     0.00000     0.00000     0.00000     0.00000
   -33.69172     0.00000     0.00000     0.00000     0.00000
   -33.68072     0.00000     0.00000     0.00000     0.00000
   -33.66972     0.00000     0.00000     0.00000     0.00000
   -33.65872     0.00000     0.00000     0.00000     0.00000
   -33.64772     0.00000     0.00000     0.00000     0.00000
   -33.63672     0.00000     0.00000     0.00000     0.00000
   -33.62572     0.00000     0.00000     0.00000     0.00000
   -33.61472     0.00000     0.00000     0.00000     0.00000
   -33.60372     0.00000     0.00000     0.00000     0.00000
   -33.59272     0.00000     0.00000     0.00000     0.00000
   -33.58172     0.00000     0.00000     0.00000     0.00000
   -33.57072     0.00000     0.00000     0.00000     0.00000
   -33.55972     0.00000     0.00000     0.00000     0.00000
   -33.54872     0.00000     0.00000     0.00000     0.00000
   -33.53772     0.00000     0.00000     0.00000     0.00000
   -33.52672     0.00000     0.00000     0.00000     0.00000
   -33.51572     0.00000     0.00000     0.00000     0.00000
   -33.50472     0.00000     0.00000     0.00000     0.00000
   -33.49372     0.00000     0.00000     0.00000     0.00000
   -33.48272     0.00000     0.00000     0.00000     0.00000
   -33.47172     0.00000     0.00000     0.00000     0.00000
   -33.46072     0.00000     0.00000     0.00000     0.00000
   -33.44972     0.00000     0.00000     0.00000     0.00000
   -33.43872     0.00000     0.00000     0.00000     0.00000
   -33.42772     0.00000     0.00000     0.00000     0.00000
   -33.41672     0.00000     0.00000     0.00000     0.00000
   -33.40572     0.00000     0.00000     0.00000     0.00000
   -33.39472     0.00000     0.00000     0.00000     0.00000
   -33.38372     0.00000     0.00000     0.00000     0.00000
   -33.37272     0.00000     0.00000     0.00000     0.00000
   -33.36172     0.00000     0.00000     0.00000     0.00000
   -33.35072     0.00000     0.00000     0.00000     0.00000
   -33.33972     0.00000     0.00000     0.00000     0.00000
   -33.32872     0.00000     0.00000     0.00000     0.00000
   -33.31772     0.00000     0.00000     0.00000     0.00000
   -33.30672     0.00000     0.00000     0.00000     0.00000
   -33.29572     0.00000     0.00000     0.00000     0.00000
   -33.28472     0.00000     0.00000     0.00000     0.00000
   -33.27372     0.00000     0.00000     0.00000     0.00000
   -33.26372     0.00000     0.00000     0.00000     0.00000
   -33.25272     0.00000     0.00000     0.00000     0.00000
   -33.24172     0.00000     0.00000     0.00000     0.00000
   -33.23072     0.00000     0.00000     0.00000     0.00000
   -33.21972     0.00000     0.00000     0.00000     0.00000
   -33.20872     0.00000     0.00000     0.00000     0.00000
   -33.19772     0.00000     0.00000     0.00000     0.00000
   -33.18672     0.00000     0.00000     0.00000     0.00000
   -33.17572     0.00000     0.00000     0.00000     0.00000
   -33.16472     0.00000     0.00000     0.00000     0.00000
   -33.15372     0.00000     0.00000     0.00000     0.00000
   -33.14272     0.00000     0.00000     0.00000     0.00000
   -33.13172     0.00000     0.00000     0.00000     0.00000
   -33.12072     0.00000     0.00000     0.00000     0.00000
   -33.10972     0.00000     0.00000     0.00000     0.00000
   -33.09872     0.00000     0.00000     0.00000     0.00000
   -33.08772     0.00000     0.00000     0.00000     0.00000
   -33.07672     0.00000     0.00000     0.00000     0.00000
   -33.06572     0.00000     0.00000     0.00000     0.00000
   -33.05472     0.00000     0.00000     0.00000     0.00000
   -33.04372     0.00000     0.00000     0.00000     0.00000
   -33.03272     0.00000     0.00000     0.00000     0.00000
   -33.02172     0.00000     0.00000     0.00000     0.00000
   -33.01072     0.00000     0.00000     0.00000     0.00000
   -32.99972     0.00000     0.00000     0.00000     0.00000
   -32.98872     0.00000     0.00000     0.00000     0.00000
   -32.97772     0.00000     0.00000     0.00000     0.00000
   -32.96672     0.00000     0.00000     0.00000     0.00000
   -32.95572     0.00000     0.00000     0.00000     0.00000
   -32.94472     0.00000     0.00000     0.00000     0.00000
   -32.93372     0.00000     0.00000     0.00000     0.00000
   -32.92272     0.00000     0.00000     0.00000     0.00000
   -32.91172     0.00000     0.00000     0.00000     0.00000
   -32.90072     0.00000     0.00000     0.00000     0.00000
   -32.88972     0.00000     0.00000     0.00000     0.00000
   -32.87872     0.00000     0.00000     0.00000     0.00000
   -32.86772     0.00000     0.00000     0.00000     0.00000
   -32.85672     0.00000     0.00000     0.00000     0.00000
   -32.84572     0.00000     0.00000     0.00000     0.00000
   -32.83472     0.00000     0.00000     0.00000     0.00000
   -32.82372     0.00000     0.00000     0.00000     0.00000
   -32.81272     0.00000     0.00000     0.00000     0.00000
   -32.80172     0.00000     0.00000     0.00000     0.00000
   -32.79072     0.00000     0.00000     0.00000     0.00000
   -32.77972     0.00000     0.00000     0.00000     0.00000
   -32.76872     0.00000     0.00000     0.00000     0.00000
   -32.75772     0.00000     0.00000     0.00000     0.00000
   -32.74672     0.00000     0.00000     0.00000     0.00000
   -32.73572     0.00000     0.00000     0.00000     0.00000
   -32.72472     0.00000     0.00000     0.00000     0.00000
   -32.71472     0.00000     0.00000     0.00000     0.00000
   -32.70372     0.00000     0.00000     0.00000     0.00000
   -32.69272     0.00000     0.00000     0.00000     0.00000
   -32.68172     0.00000     0.00000     0.00000     0.00000
   -32.67072     0.00000     0.00000     0.00000     0.00000
   -32.65972     0.00000     0.00000     0.00000     0.00000
   -32.64872     0.00000     0.00000     0.00000     0.00000
   -32.63772     0.00000     0.00000     0.00000     0.00000
   -32.62672     0.00000     0.00000     0.00000     0.00000
   -32.61572     0.00000     0.00000     0.00000     0.00000
   -32.60472     0.00000     0.00000     0.00000     0.00000
   -32.59372     0.00000     0.00000     0.00000     0.00000
   -32.58272     0.00000     0.00000     0.00000     0.00000
   -32.57172     0.00000     0.00000     0.00000     0.00000
   -32.56072     0.00000     0.00000     0.00000     0.00000
   -32.54972     0.00000     0.00000     0.00000     0.00000
   -32.53872     0.00000     0.00000     0.00000     0.00000
   -32.52772     0.00000     0.00000     0.00000     0.00000
   -32.51672     0.00000     0.00000     0.00000     0.00000
   -32.50572     0.00000     0.00000     0.00000     0.00000
   -32.49472     0.00000     0.00000     0.00000     0.00000
   -32.48372     0.00000     0.00000     0.00000     0.00000
   -32.47272     0.00000     0.00000     0.00000     0.00000
   -32.46172     0.00000     0.00000     0.00000     0.00000
   -32.45072     0.00000     0.00000     0.00000     0.00000
   -32.43972     0.00000     0.00000     0.00000     0.00000
   -32.42872     0.00000     0.00000     0.00000     0.00000
   -32.41772     0.00000     0.00000     0.00000     0.00000
   -32.40672     0.00000     0.00000     0.00000     0.00000
   -32.39572     0.00000     0.00000     0.00000     0.00000
   -32.38472     0.00000     0.00000     0.00000     0.00000
   -32.37372     0.00000     0.00000     0.00000     0.00000
   -32.36272     0.00000     0.00000     0.00000     0.00000
   -32.35172     0.00000     0.00000     0.00000     0.00000
   -32.34072     0.00000     0.00000     0.00000     0.00000
   -32.32972     0.00000     0.00000     0.00000     0.00000
   -32.31872     0.00000     0.00000     0.00000     0.00000
   -32.30772     0.00000     0.00000     0.00000     0.00000
   -32.29672     0.00000     0.00000     0.00000     0.00000
   -32.28572     0.00000     0.00000     0.00000     0.00000
   -32.27472     0.00000     0.00000     0.00000     0.00000
   -32.26372     0.00000     0.00000     0.00000     0.00000
   -32.25272     0.00000     0.00000     0.00000     0.00000
   -32.24172     0.00000     0.00000     0.00000     0.00000
   -32.23072     0.00000     0.00000     0.00000     0.00000
   -32.21972     0.00000     0.00000     0.00000     0.00000
   -32.20872     0.00000     0.00000     0.00000     0.00000
   -32.19772     0.00000     0.00000     0.00000     0.00000
   -32.18672     0.00000     0.00000     0.00000     0.00000
   -32.17572     0.00000     0.00000     0.00000     0.00000
   -32.16572     0.00000     0.00000     0.00000     0.00000
   -32.15472     0.00000     0.00000     0.00000     0.00000
   -32.14372     0.00000     0.00000     0.00000     0.00000
   -32.13272     0.00000     0.00000     0.00000     0.00000
   -32.12172     0.00000     0.00000     0.00000     0.00000
   -32.11072     0.00000     0.00000     0.00000     0.00000
   -32.09972     0.00000     0.00000     0.00000     0.00000
   -32.08872     0.00000     0.00000     0.00000     0.00000
   -32.07772     0.00000     0.00000     0.00000     0.00000
   -32.06672     0.00000     0.00000     0.00000     0.00000
   -32.05572     0.00000     0.00000     0.00000     0.00000
   -32.04472     0.00000     0.00000     0.00000     0.00000
   -32.03372     0.00000     0.00000     0.00000     0.00000
   -32.02272     0.00000     0.00000     0.00000     0.00000
   -32.01172     0.00000     0.00000     0.00000     0.00000
   -32.00072     0.00000     0.00000     0.00000     0.00000
   -31.98972     0.00000     0.00000     0.00000     0.00000
   -31.97872     0.00000     0.00000     0.00000     0.00000
   -31.96772     0.00000     0.00000     0.00000     0.00000
   -31.95672     0.00000     0.00000     0.00000     0.00000
   -31.94572     0.00000     0.00000     0.00000     0.00000
   -31.93472     0.00000     0.00000     0.00000     0.00000
   -31.92372     0.00000     0.00000     0.00000     0.00000
   -31.91272     0.00000     0.00000     0.00000     0.00000
   -31.90172     0.00000     0.00000     0.00000     0.00000
   -31.89072     0.00000     0.00000     0.00000     0.00000
   -31.87972     0.00000     0.00000     0.00000     0.00000
   -31.86872     0.00000     0.00000     0.00000     0.00000
   -31.85772     0.00000     0.00000     0.00000     0.00000
   -31.84672     0.00000     0.00000     0.00000     0.00000
   -31.83572     0.00000     0.00000     0.00000     0.00000
   -31.82472     0.00000     0.00000     0.00000     0.00000
   -31.81372     0.00000     0.00000     0.00000     0.00000
   -31.80272     0.00000     0.00000     0.00000     0.00000
   -31.79172     0.00000     0.00000     0.00000     0.00000
   -31.78072     0.00000     0.00000     0.00000     0.00000
   -31.76972     0.00000     0.00000     0.00000     0.00000
   -31.75872     0.00000     0.00000     0.00000     0.00000
   -31.74772     0.00000     0.00000     0.00000     0.00000
   -31.73672     0.00000     0.00000     0.00000     0.00000
   -31.72572     0.00000     0.00000     0.00000     0.00000
   -31.71472     0.00000     0.00000     0.00000     0.00000
   -31.70372     0.00000     0.00000     0.00000     0.00000
   -31.69272     0.00000     0.00000     0.00000     0.00000
   -31.68172     0.00000     0.00000     0.00000     0.00000
   -31.67072     0.00000     0.00000     0.00000     0.00000
   -31.65972     0.00000     0.00000     0.00000     0.00000
   -31.64872     0.00000     0.00000     0.00000     0.00000
   -31.63772     0.00000     0.00000     0.00000     0.00000
   -31.62672     0.00000     0.00000     0.00000     0.00000
   -31.61672     0.00000     0.00000     0.00000     0.00000
   -31.60572     0.00000     0.00000     0.00000     0.00000
   -31.59472     0.00000     0.00000     0.00000     0.00000
   -31.58372     0.00000     0.00000     0.00000     0.00000
   -31.57272     0.00000     0.00000     0.00000     0.00000
   -31.56172     0.00000     0.00000     0.00000     0.00000
   -31.55072     0.00000     0.00000     0.00000     0.00000
   -31.53972     0.00000     0.00000     0.00000     0.00000
   -31.52872     0.00000     0.00000     0.00000     0.00000
   -31.51772     0.00000     0.00000     0.00000     0.00000
   -31.50672     0.00000     0.00000     0.00000     0.00000
   -31.49572     0.00000     0.00000     0.00000     0.00000
   -31.48472     0.00000     0.00000     0.00000     0.00000
   -31.47372     0.00000     0.00000     0.00000     0.00000
   -31.46272     0.00000     0.00000     0.00000     0.00000
   -31.45172     0.00000     0.00000     0.00000     0.00000
   -31.44072     0.00000     0.00000     0.00000     0.00000
   -31.42972     0.00000     0.00000     0.00000     0.00000
   -31.41872     0.00000     0.00000     0.00000     0.00000
   -31.40772     0.00000     0.00000     0.00000     0.00000
   -31.39672     0.00000     0.00000     0.00000     0.00000
   -31.38572     0.00000     0.00000     0.00000     0.00000
   -31.37472     0.00000     0.00000     0.00000     0.00000
   -31.36372     0.00000     0.00000     0.00000     0.00000
   -31.35272     0.00000     0.00000     0.00000     0.00000
   -31.34172     0.00000     0.00000     0.00000     0.00000
   -31.33072     0.00000     0.00000     0.00000     0.00000
   -31.31972     0.00000     0.00000     0.00000     0.00000
   -31.30872     0.00000     0.00000     0.00000     0.00000
   -31.29772     0.00000     0.00000     0.00000     0.00000
   -31.28672     0.00000     0.00000     0.00000     0.00000
   -31.27572     0.00000     0.00000     0.00000     0.00000
   -31.26472     0.00000     0.00000     0.00000     0.00000
   -31.25372     0.00000     0.00000     0.00000     0.00000
   -31.24272     0.00000     0.00000     0.00000     0.00000
   -31.23172     0.00000     0.00000     0.00000     0.00000
   -31.22072     0.00000     0.00000     0.00000     0.00000
   -31.20972     0.00000     0.00000     0.00000     0.00000
   -31.19872     0.00000     0.00000     0.00000     0.00000
   -31.18772     0.00000     0.00000     0.00000     0.00000
   -31.17672     0.00000     0.00000     0.00000     0.00000
   -31.16572     0.00000     0.00000     0.00000     0.00000
   -31.15472     0.00000     0.00000     0.00000     0.00000
   -31.14372     0.00000     0.00000     0.00000     0.00000
   -31.13272     0.00000     0.00000     0.00000     0.00000
   -31.12172     0.00000     0.00000     0.00000     0.00000
   -31.11072     0.00000     0.00000     0.00000     0.00000
   -31.09972     0.00000     0.00000     0.00000     0.00000
   -31.08872     0.00000     0.00000     0.00000     0.00000
   -31.07872     0.00000     0.00000     0.00000     0.00000
   -31.06772     0.00000     0.00000     0.00000     0.00000
   -31.05672     0.00000     0.00000     0.00000     0.00000
   -31.04572     0.00000     0.00000     0.00000     0.00000
   -31.03472     0.00000     0.00000     0.00000     0.00000
   -31.02372     0.00000     0.00000     0.00000     0.00000
   -31.01272     0.00000     0.00000     0.00000     0.00000
   -31.00172     0.00000     0.00000     0.00000     0.00000
   -30.99072     0.00000     0.00000     0.00000     0.00000
   -30.97972     0.00000     0.00000     0.00000     0.00000
   -30.96872     0.00000     0.00000     0.00000     0.00000
   -30.95772     0.00000     0.00000     0.00000     0.00000
   -30.94672     0.00000     0.00000     0.00000     0.00000
   -30.93572     0.00000     0.00000     0.00000     0.00000
   -30.92472     0.00000     0.00000     0.00000     0.00000
   -30.91372     0.00000     0.00000     0.00000     0.00000
   -30.90272     0.00000     0.00000     0.00000     0.00000
   -30.89172     0.00000     0.00000     0.00000     0.00000
   -30.88072     0.00000     0.00000     0.00000     0.00000
   -30.86972     0.00000     0.00000     0.00000     0.00000
   -30.85872     0.00000     0.00000     0.00000     0.00000
   -30.84772     0.00000     0.00000     0.00000     0.00000
   -30.83672     0.00000     0.00000     0.00000     0.00000
   -30.82572     0.00000     0.00000     0.00000     0.00000
   -30.81472     0.00000     0.00000     0.00000     0.00000
   -30.80372     0.00000     0.00000     0.00000     0.00000
   -30.79272     0.00000     0.00000     0.00000     0.00000
   -30.78172     0.00000     0.00000     0.00000     0.00000
   -30.77072     0.00000     0.00000     0.00000     0.00000
   -30.75972     0.00000     0.00000     0.00000     0.00000
   -30.74872     0.00000     0.00000     0.00000     0.00000
   -30.73772     0.00000     0.00000     0.00000     0.00000
   -30.72672     0.00000     0.00000     0.00000     0.00000
   -30.71572     0.00000     0.00000     0.00000     0.00000
   -30.70472     0.00000     0.00000     0.00000     0.00000
   -30.69372     0.00000     0.00000     0.00000     0.00000
   -30.68272     0.00000     0.00000     0.00000     0.00000
   -30.67172     0.00000     0.00000     0.00000     0.00000
   -30.66072     0.00000     0.00000     0.00000     0.00000
   -30.64972     0.00000     0.00000     0.00000     0.00000
   -30.63872     0.00000     0.00000     0.00000     0.00000
   -30.62772     0.00000     0.00000     0.00000     0.00000
   -30.61672     0.00000     0.00000     0.00000     0.00000
   -30.60572     0.00000     0.00000     0.00000     0.00000
   -30.59472     0.00000     0.00000     0.00000     0.00000
   -30.58372     0.00000     0.00000     0.00000     0.00000
   -30.57272     0.00000     0.00000     0.00000     0.00000
   -30.56172     0.00000     0.00000     0.00000     0.00000
   -30.55072     0.00000     0.00000     0.00000     0.00000
   -30.53972     0.00000     0.00000     0.00000     0.00000
   -30.52972     0.00000     0.00000     0.00000     0.00000
   -30.51872     0.00000     0.00000     0.00000     0.00000
   -30.50772     0.00000     0.00000     0.00000     0.00000
   -30.49672     0.00000     0.00000     0.00000     0.00000
   -30.48572     0.00000     0.00000     0.00000     0.00000
   -30.47472     0.00000     0.00000     0.00000     0.00000
   -30.46372     0.00000     0.00000     0.00000     0.00000
   -30.45272     0.00000     0.00000     0.00000     0.00000
   -30.44172     0.00000     0.00000     0.00000     0.00000
   -30.43072     0.00000     0.00000     0.00000     0.00000
   -30.41972     0.00000     0.00000     0.00000     0.00000
   -30.40872     0.00000     0.00000     0.00000     0.00000
   -30.39772     0.00000     0.00000     0.00000     0.00000
   -30.38672     0.00000     0.00000     0.00000     0.00000
   -30.37572     0.00000     0.00000     0.00000     0.00000
   -30.36472     0.00000     0.00000     0.00000     0.00000
   -30.35372     0.00000     0.00000     0.00000     0.00000
   -30.34272     0.00000     0.00000     0.00000     0.00000
   -30.33172     0.00000     0.00000     0.00000     0.00000
   -30.32072     0.00000     0.00000     0.00000     0.00000
   -30.30972     0.00000     0.00000     0.00000     0.00000
   -30.29872     0.00000     0.00000     0.00000     0.00000
   -30.28772     0.00000     0.00000     0.00000     0.00000
   -30.27672     0.00000     0.00000     0.00000     0.00000
   -30.26572     0.00000     0.00000     0.00000     0.00000
   -30.25472     0.00000     0.00000     0.00000     0.00000
   -30.24372     0.00000     0.00000     0.00000     0.00000
   -30.23272     0.00000     0.00000     0.00000     0.00000
   -30.22172     0.38477     0.26776     0.07469   177.69352
   -30.21072     0.00000     0.00000     0.00000     0.00000
   -30.19972     0.00000     0.00000     0.00000     0.00000
   -30.18872     0.00000     0.00000     0.00000     0.00000
   -30.17772     0.00000     0.00000     0.00000     0.00000
   -30.16672     0.00000     0.00000     0.00000     0.00000
   -30.15572     0.00000     0.00000     0.00000     0.00000
   -30.14472     0.00000     0.00000     0.00000     0.00000
   -30.13372     0.00000     0.00000     0.00000     0.00000
   -30.12272     0.00000     0.00000     0.00000     0.00000
   -30.11172     0.25411     0.70692     0.03606   177.57986
   -30.10072     0.00000     0.00000     0.00000     0.00000
   -30.08972     0.00000     0.00000     0.00000     0.00000
   -30.07872     0.00000     0.00000     0.00000     0.00000
   -30.06772     0.00000     0.00000     0.00000     0.00000
   -30.05672     0.15542     0.60545     0.30723   178.04702
   -30.04572     0.00000     0.00000     0.00000     0.00000
   -30.03472     0.00000     0.00000     0.00000     0.00000
   -30.02372     0.45363     0.45487     0.01118   178.06515
   -30.01272     0.00000     0.00000     0.00000     0.00000
   -30.00172     0.00000     0.00000     0.00000     0.00000
   -29.99072     0.00000     0.00000     0.00000     0.00000
   -29.98072     0.00000     0.00000     0.00000     0.00000
   -29.96972     0.00000     0.00000     0.00000     0.00000
   -29.95872     0.00000     0.00000     0.00000     0.00000
   -29.94772     0.74371     1.68702     0.71206   457.27296
   -29.93672     0.05090     0.11112     0.04505    29.66499
   -29.92572     0.27313     1.20181     0.02902   177.67502
   -29.91472     0.00000     0.00000     0.00000     0.00000
   -29.90372     0.00000     0.00000     0.00000     0.00000
   -29.89272     0.00000     0.00000     0.00000     0.00000
   -29.88172     0.00000     0.00000     0.00000     0.00000
   -29.87072     0.00000     0.00000     0.00000     0.00000
   -29.85972     0.00000     0.00000     0.00000     0.00000
   -29.84872     0.00000     0.00000     0.00000     0.00000
   -29.83772     0.00000     0.00000     0.00000     0.00000
   -29.82672     0.00000     0.00000     0.00000     0.00000
   -29.81572     0.00000     0.00000     0.00000     0.00000
   -29.80472     0.00000     0.00000     0.00000     0.00000
   -29.79372     0.00000     0.00000     0.00000     0.00000
   -29.78272     0.00000     0.00000     0.00000     0.00000
   -29.77172     0.00000     0.00000     0.00000     0.00000
   -29.76072     0.54309     0.79678     0.00284   177.59217
   -29.74972     0.00000     0.00000     0.00000     0.00000
   -29.73872     0.00000     0.00000     0.00000     0.00000
   -29.72772     1.01506     2.22344     0.00084   405.57308
   -29.71672     0.23041     0.48546     0.00016    88.88310
   -29.70572     0.37972     1.04437     0.00024   177.73854
   -29.69472     0.00000     0.00000     0.00000     0.00000
   -29.68372     0.00000     0.00000     0.00000     0.00000
   -29.67272     0.00000     0.00000     0.00000     0.00000
   -29.66172     0.00000     0.00000     0.00000     0.00000
   -29.65072     0.00000     0.00000     0.00000     0.00000
   -29.63972     0.00000     0.00000     0.00000     0.00000
   -29.62872     0.32224     0.84763     0.01440   178.05391
   -29.61772     0.00000     0.00000     0.00000     0.00000
   -29.60672     0.00000     0.00000     0.00000     0.00000
   -29.59572     0.00000     0.00000     0.00000     0.00000
   -29.58472     0.00000     0.00000     0.00000     0.00000
   -29.57372     0.00000     0.00000     0.00000     0.00000
   -29.56272     0.00000     0.00000     0.00000     0.00000
   -29.55172     0.00000     0.00000     0.00000     0.00000
   -29.54072     2.25328     3.83527     0.09361  1710.39472
   -29.52972     0.11832     0.20266     0.00491    89.59323
   -29.51872     0.00000     0.00000     0.00000     0.00000
   -29.50772     0.00000     0.00000     0.00000     0.00000
   -29.49672     0.25156     0.26000     0.00935   179.34425
   -29.48572     0.00000     0.00000     0.00000     0.00000
   -29.47472     0.00000     0.00000     0.00000     0.00000
   -29.46372     0.00000     0.00000     0.00000     0.00000
