     #Energy       W_all      Mo_all      Ir_all
   -57.22224     0.00000     0.00000     0.00000
   -57.21124     0.00000     0.00000     0.00000
   -57.20124     0.00000     0.00000     0.00000
   -57.19024     0.00000     0.00000     0.00000
   -57.17924     0.00000     0.00000     0.00000
   -57.16924     0.00000     0.00000     0.00000
   -57.15824     0.00000     0.00000     0.00000
   -57.14824     0.00000     0.00000     0.00000
   -57.13724     0.00000     0.00000     0.00000
   -57.12724     0.00000     0.00000     0.00000
   -57.11624     0.00000     0.00000     0.00000
   -57.10524     0.00000     0.00000     0.00000
   -57.09524     0.00000     0.00000     0.00000
   -57.08424     0.00000     0.00000     0.00000
   -57.07424     0.00000     0.00000     0.00000
   -57.06324     0.00000     0.00000     0.00000
   -57.05224     0.00000     0.00000     0.00000
   -57.04224     0.00000     0.00000     0.00000
   -57.03124     0.00000     0.00000     0.00000
   -57.02124     0.00000     0.00000     0.00000
   -57.01024     0.00000     0.00000     0.00000
   -57.00024     0.00000     0.00000     0.00000
   -56.98924     0.00000     0.00000     0.00000
   -56.97824     0.00000     0.00000     0.00000
   -56.96824     0.00000     0.00000     0.00000
   -56.95724     0.00000     0.00000     0.00000
   -56.94724     0.00000     0.00000     0.00000
   -56.93624     0.00000     0.00000     0.00000
   -56.92524     0.00000     0.00000     0.00000
   -56.91524     0.00000     0.00000     0.00000
   -56.90424     0.00000     0.00000     0.00000
   -56.89424     0.00000     0.00000     0.00000
   -56.88324     0.00000     0.00000     0.00000
   -56.87324     0.00000     0.00000     0.00000
   -56.86224     0.00000     0.00000     0.00000
   -56.85124     0.00000     0.00000     0.00000
   -56.84124     0.00000     0.00000     0.00000
   -56.83024     0.00000     0.00000     0.00000
   -56.82024     0.00000     0.00000     0.00000
   -56.80924     0.00000     0.00000     0.00000
   -56.79824     0.00000     0.00000     0.00000
   -56.78824     0.00000     0.00000     0.00000
   -56.77724     0.00000     0.00000     0.00000
   -56.76724     0.00000     0.00000     0.00000
   -56.75624     0.00000     0.00000     0.00000
   -56.74624     0.00000     0.00000     0.00000
   -56.73524     0.00000     0.00000     0.00000
   -56.72424     0.00000     0.00000     0.00000
   -56.71424     0.00000     0.00000     0.00000
   -56.70324     0.00000     0.00000     0.00000
   -56.69324     0.00000     0.00000     0.00000
   -56.68224     0.00000     0.00000     0.00000
   -56.67124     0.00000     0.00000     0.00000
   -56.66124     0.00000     0.00000     0.00000
   -56.65024     0.00000     0.00000     0.00000
   -56.64024     0.00000     0.00000     0.00000
   -56.62924     0.00000     0.00000     0.00000
   -56.61824     0.00000     0.00000     0.00000
   -56.60824     0.00000     0.00000     0.00000
   -56.59724     0.00000     0.00000     0.00000
   -56.58724     0.00000     0.00000     0.00000
   -56.57624     0.00000     0.00000     0.00000
   -56.56624     0.00000     0.00000     0.00000
   -56.55524     0.00000     0.00000     0.00000
   -56.54424     0.00000     0.00000     0.00000
   -56.53424     0.00000     0.00000     0.00000
   -56.52324     0.00000     0.00000     0.00000
   -56.51324     0.00000     0.00000     0.00000
   -56.50224     0.00000     0.00000     0.00000
   -56.49124     0.00000     0.00000     0.00000
   -56.48124     0.00000     0.00000     0.00000
   -56.47024     0.00000     0.00000     0.00000
   -56.46024     0.00000     0.00000     0.00000
   -56.44924     0.00000     0.00000     0.00000
   -56.43924     0.00000     0.00000     0.00000
   -56.42824     0.00000     0.00000     0.00000
   -56.41724     0.00000     0.00000     0.00000
   -56.40724     0.00000     0.00000     0.00000
   -56.39624     0.00000     0.00000     0.00000
   -56.38624     0.00000     0.00000     0.00000
   -56.37524     0.00000     0.00000     0.00000
   -56.36424     0.00000     0.00000     0.00000
   -56.35424     0.00000     0.00000     0.00000
   -56.34324     0.00000     0.00000     0.00000
   -56.33324     0.00000     0.00000     0.00000
   -56.32224     0.00000     0.00000     0.00000
   -56.31224     0.00000     0.00000     0.00000
   -56.30124     0.00000     0.00000     0.00000
   -56.29024     0.00000     0.00000     0.00000
   -56.28024     0.00000     0.00000     0.00000
   -56.26924     0.00000     0.00000     0.00000
   -56.25924     0.00000     0.00000     0.00000
   -56.24824     0.00000     0.00000     0.00000
   -56.23724     0.00000     0.00000     0.00000
   -56.22724     0.00000     0.00000     0.00000
   -56.21624     0.00000     0.00000     0.00000
   -56.20624     0.00000     0.00000     0.00000
   -56.19524     0.00000     0.00000     0.00000
   -56.18524     0.00000     0.00000     0.00000
   -56.17424     0.00000     0.00000     0.00000
   -56.16324     0.00000     0.00000     0.00000
   -56.15324     0.00000     0.00000     0.00000
   -56.14224     0.00000     0.00000     0.00000
   -56.13224     0.00000     0.00000     0.00000
   -56.12124     0.00000     0.00000     0.00000
   -56.11024     0.00000     0.00000     0.00000
   -56.10024     0.00000     0.00000     0.00000
   -56.08924     0.00000     0.00000     0.00000
   -56.07924     0.00000     0.00000     0.00000
   -56.06824     0.00000     0.00000     0.00000
   -56.05824     0.00000     0.00000     0.00000
   -56.04724     0.00000     0.00000     0.00000
   -56.03624     0.00000     0.00000     0.00000
   -56.02624     0.00000     0.00000     0.00000
   -56.01524     0.00000     0.00000     0.00000
   -56.00524     0.00000     0.00000     0.00000
   -55.99424     0.00000     0.00000     0.00000
   -55.98324     0.00000     0.00000     0.00000
   -55.97324     0.00000     0.00000     0.00000
   -55.96224     0.00000     0.00000     0.00000
   -55.95224     0.00000     0.00000     0.00000
   -55.94124     0.00000     0.00000     0.00000
   -55.93124     0.00000     0.00000     0.00000
   -55.92024     0.00000     0.00000     0.00000
   -55.90924     0.00000     0.00000     0.00000
   -55.89924     0.00000     0.00000     0.00000
   -55.88824     0.00000     0.00000     0.00000
   -55.87824     0.00000     0.00000     0.00000
   -55.86724     0.00000     0.00000     0.00000
   -55.85624     0.00000     0.00000     0.00000
   -55.84624     0.00000     0.00000     0.00000
   -55.83524     0.00000     0.00000     0.00000
   -55.82524     0.00000     0.00000     0.00000
   -55.81424     0.00000     0.00000     0.00000
   -55.80324     0.00000     0.00000     0.00000
   -55.79324     0.00000     0.00000     0.00000
   -55.78224     0.00000     0.00000     0.00000
   -55.77224     0.00000     0.00000     0.00000
   -55.76124     0.00000     0.00000     0.00000
   -55.75124     0.00000     0.00000     0.00000
   -55.74024     0.00000     0.00000     0.00000
   -55.72924     0.00000     0.00000     0.00000
   -55.71924     0.00000     0.00000     0.00000
   -55.70824     0.00000     0.00000     0.00000
   -55.69824     0.00000     0.00000     0.00000
   -55.68724     0.00000     0.00000     0.00000
   -55.67624     0.00000     0.00000     0.00000
   -55.66624     0.00000     0.00000     0.00000
   -55.65524     0.00000     0.00000     0.00000
   -55.64524     0.00000     0.00000     0.00000
   -55.63424     0.00000     0.00000     0.00000
   -55.62424     0.00000     0.00000     0.00000
   -55.61324     0.00000     0.00000     0.00000
   -55.60224     0.00000     0.00000     0.00000
   -55.59224     0.00000     0.00000     0.00000
   -55.58124     0.00000     0.00000     0.00000
   -55.57124     0.00000     0.00000     0.00000
   -55.56024     0.00000     0.00000     0.00000
   -55.54924     0.00000     0.00000     0.00000
   -55.53924     0.00000     0.00000     0.00000
   -55.52824     0.00000     0.00000     0.00000
   -55.51824     0.00000     0.00000     0.00000
   -55.50724     0.00000     0.00000     0.00000
   -55.49724     0.00000     0.00000     0.00000
   -55.48624     0.00000     0.00000     0.00000
   -55.47524     0.00000     0.00000     0.00000
   -55.46524     0.00000     0.00000     0.00000
   -55.45424     0.00000     0.00000     0.00000
   -55.44424     0.00000     0.00000     0.00000
   -55.43324     0.00000     0.00000     0.00000
   -55.42224     0.00000     0.00000     0.00000
   -55.41224     0.00000     0.00000     0.00000
   -55.40124     0.00000     0.00000     0.00000
   -55.39124     0.00000     0.00000     0.00000
   -55.38024     0.00000     0.00000     0.00000
   -55.37024     0.00000     0.00000     0.00000
   -55.35924     0.00000     0.00000     0.00000
   -55.34824     0.00000     0.00000     0.00000
   -55.33824     0.00000     0.00000     0.00000
   -55.32724     0.00000     0.00000     0.00000
   -55.31724     0.00000     0.00000     0.00000
   -55.30624     0.00000     0.00000     0.00000
   -55.29524     0.00000     0.00000     0.00000
   -55.28524     0.00000     0.00000     0.00000
   -55.27424     0.00000     0.00000     0.00000
   -55.26424     0.00000     0.00000     0.00000
   -55.25324     0.00000     0.00000     0.00000
   -55.24324     0.00000     0.00000     0.00000
   -55.23224     0.00000     0.00000     0.00000
   -55.22124     0.00000     0.00000     0.00000
   -55.21124     0.00000     0.00000     0.00000
   -55.20024     0.00000     0.00000     0.00000
   -55.19024     0.00000     0.00000     0.00000
   -55.17924     0.00000     0.00000     0.00000
   -55.16824     0.00000     0.00000     0.00000
   -55.15824     0.00000     0.00000     0.00000
   -55.14724     0.00000     0.00000     0.00000
   -55.13724     0.00000     0.00000     0.00000
   -55.12624     0.00000     0.00000     0.00000
   -55.11524     0.00000     0.00000     0.00000
   -55.10524     0.00000     0.00000     0.00000
   -55.09424     0.00000     0.00000     0.00000
   -55.08424     0.00000     0.00000     0.00000
   -55.07324     0.00000     0.00000     0.00000
   -55.06324     0.00000     0.00000     0.00000
   -55.05224     0.00000     0.00000     0.00000
   -55.04124     0.00000     0.00000     0.00000
   -55.03124     0.00000     0.00000     0.00000
   -55.02024     0.00000     0.00000     0.00000
   -55.01024     0.00000     0.00000     0.00000
   -54.99924     0.00000     0.00000     0.00000
   -54.98824     0.00000     0.00000     0.00000
   -54.97824     0.00000     0.00000     0.00000
   -54.96724     0.00000     0.00000     0.00000
   -54.95724     0.00000     0.00000     0.00000
   -54.94624     0.00000     0.00000     0.00000
   -54.93624     0.00000     0.00000     0.00000
   -54.92524     0.00000     0.00000     0.00000
   -54.91424     0.00000     0.00000     0.00000
   -54.90424     0.00000     0.00000     0.00000
   -54.89324     0.00000     0.00000     0.00000
   -54.88324     0.00000     0.00000     0.00000
   -54.87224     0.00000     0.00000     0.00000
   -54.86124     0.00000     0.00000     0.00000
   -54.85124     0.00000     0.00000     0.00000
   -54.84024     0.00000     0.00000     0.00000
   -54.83024     0.00000     0.00000     0.00000
   -54.81924     0.00000     0.00000     0.00000
   -54.80924     0.00000     0.00000     0.00000
   -54.79824     0.00000     0.00000     0.00000
   -54.78724     0.00000     0.00000     0.00000
   -54.77724     0.00000     0.00000     0.00000
   -54.76624     0.00000     0.00000     0.00000
   -54.75624     0.00000     0.00000     0.00000
   -54.74524     0.00000     0.00000     0.00000
   -54.73424     0.00000     0.00000     0.00000
   -54.72424     0.00000     0.00000     0.00000
   -54.71324     0.00000     0.00000     0.00000
   -54.70324     0.00000     0.00000     0.00000
   -54.69224     0.00000     0.00000     0.00000
   -54.68224     0.00000     0.00000     0.00000
   -54.67124     0.00000     0.00000     0.00000
   -54.66024     0.00000     0.00000     0.00000
   -54.65024     0.00000     0.00000     0.00000
   -54.63924     0.00000     0.00000     0.00000
   -54.62924     0.00000     0.00000     0.00000
   -54.61824     0.00000     0.00000     0.00000
   -54.60724     0.00000     0.00000     0.00000
   -54.59724     0.00000     0.00000     0.00000
   -54.58624     0.00000     0.00000     0.00000
   -54.57624     0.00000     0.00000     0.00000
   -54.56524     0.00000     0.00000     0.00000
   -54.55524     0.00000     0.00000     0.00000
   -54.54424     0.00000     0.00000     0.00000
   -54.53324     0.00000     0.00000     0.00000
   -54.52324     0.00000     0.00000     0.00000
   -54.51224     0.00000     0.00000     0.00000
   -54.50224     0.00000     0.00000     0.00000
   -54.49124     0.00000     0.00000     0.00000
   -54.48024     0.00000     0.00000     0.00000
   -54.47024     0.00000     0.00000     0.00000
   -54.45924     0.00000     0.00000     0.00000
   -54.44924     0.00000     0.00000     0.00000
   -54.43824     0.00000     0.00000     0.00000
   -54.42724     0.00000     0.00000     0.00000
   -54.41724     0.00000     0.00000     0.00000
   -54.40624     0.00000     0.00000     0.00000
   -54.39624     0.00000     0.00000     0.00000
   -54.38524     0.00000     0.00000     0.00000
   -54.37524     0.00000     0.00000     0.00000
   -54.36424     0.00000     0.00000     0.00000
   -54.35324     0.00000     0.00000     0.00000
   -54.34324     0.00000     0.00000     0.00000
   -54.33224     0.00000     0.00000     0.00000
   -54.32224     0.00000     0.00000     0.00000
   -54.31124     0.00000     0.00000     0.00000
   -54.30024     0.00000     0.00000     0.00000
   -54.29024     0.00000     0.00000     0.00000
   -54.27924     0.00000     0.00000     0.00000
   -54.26924     0.00000     0.00000     0.00000
   -54.25824     0.00000     0.00000     0.00000
   -54.24824     0.00000     0.00000     0.00000
   -54.23724     0.00000     0.00000     0.00000
   -54.22624     0.00000     0.00000     0.00000
   -54.21624     0.00000     0.00000     0.00000
   -54.20524     0.00000     0.00000     0.00000
   -54.19524     0.00000     0.00000     0.00000
   -54.18424     0.00000     0.00000     0.00000
   -54.17324     0.00000     0.00000     0.00000
   -54.16324     0.00000     0.00000     0.00000
   -54.15224     0.00000     0.00000     0.00000
   -54.14224     0.00000     0.00000     0.00000
   -54.13124     0.00000     0.00000     0.00000
   -54.12124     0.00000     0.00000     0.00000
   -54.11024     0.00000     0.00000     0.00000
   -54.09924     0.00000     0.00000     0.00000
   -54.08924     0.00000     0.00000     0.00000
   -54.07824     0.00000     0.00000     0.00000
   -54.06824     0.00000     0.00000     0.00000
   -54.05724     0.00000     0.00000     0.00000
   -54.04624     0.00000     0.00000     0.00000
   -54.03624     0.00000     0.00000     0.00000
   -54.02524     0.00000     0.00000     0.00000
   -54.01524     0.00000     0.00000     0.00000
   -54.00424     0.00000     0.00000     0.00000
   -53.99424     0.00000     0.00000     0.00000
   -53.98324     0.00000     0.00000     0.00000
   -53.97224     0.00000     0.00000     0.00000
   -53.96224     0.00000     0.00000     0.00000
   -53.95124     0.00000     0.00000     0.00000
   -53.94124     0.00000     0.00000     0.00000
   -53.93024     0.00000     0.00000     0.00000
   -53.91924     0.00000     0.00000     0.00000
   -53.90924     0.00000     0.00000     0.00000
   -53.89824     0.00000     0.00000     0.00000
   -53.88824     0.00000     0.00000     0.00000
   -53.87724     0.00000     0.00000     0.00000
   -53.86724     0.00000     0.00000     0.00000
   -53.85624     0.00000     0.00000     0.00000
   -53.84524     0.00000     0.00000     0.00000
   -53.83524     0.00000     0.00000     0.00000
   -53.82424     0.00000     0.00000     0.00000
   -53.81424     0.00000     0.00000     0.00000
   -53.80324     0.00000     0.00000     0.00000
   -53.79224     0.00000     0.00000     0.00000
   -53.78224     0.00000     0.00000     0.00000
   -53.77124     0.00000     0.00000     0.00000
   -53.76124     0.00000     0.00000     0.00000
   -53.75024     0.00000     0.00000     0.00000
   -53.73924     0.00000     0.00000     0.00000
   -53.72924     0.00000     0.00000     0.00000
   -53.71824     0.00000     0.00000     0.00000
   -53.70824     0.00000     0.00000     0.00000
   -53.69724     0.00000     0.00000     0.00000
   -53.68724     0.00000     0.00000     0.00000
   -53.67624     0.00000     0.00000     0.00000
   -53.66524     0.00000     0.00000     0.00000
   -53.65524     0.00000     0.00000     0.00000
   -53.64424     0.00000     0.00000     0.00000
   -53.63424     0.00000     0.00000     0.00000
   -53.62324     0.00000     0.00000     0.00000
   -53.61224     0.00000     0.00000     0.00000
   -53.60224     0.00000     0.00000     0.00000
   -53.59124     0.00000     0.00000     0.00000
   -53.58124     0.00000     0.00000     0.00000
   -53.57024     0.00000     0.00000     0.00000
   -53.56024     0.00000     0.00000     0.00000
   -53.54924     0.00000     0.00000     0.00000
   -53.53824     0.00000     0.00000     0.00000
   -53.52824     0.00000     0.00000     0.00000
   -53.51724     0.00000     0.00000     0.00000
   -53.50724     0.00000     0.00000     0.00000
   -53.49624     0.00000     0.00000     0.00000
   -53.48524     0.00000     0.00000     0.00000
   -53.47524     0.00000     0.00000     0.00000
   -53.46424     0.00000     0.00000     0.00000
   -53.45424     0.00000     0.00000     0.00000
   -53.44324     0.00000     0.00000     0.00000
   -53.43324     0.00000     0.00000     0.00000
   -53.42224     0.00000     0.00000     0.00000
   -53.41124     0.00000     0.00000     0.00000
   -53.40124     0.00000     0.00000     0.00000
   -53.39024     0.00000     0.00000     0.00000
   -53.38024     0.00000     0.00000     0.00000
   -53.36924     0.00000     0.00000     0.00000
   -53.35824     0.00000     0.00000     0.00000
   -53.34824     0.00000     0.00000     0.00000
   -53.33724     0.00000     0.00000     0.00000
   -53.32724     0.00000     0.00000     0.00000
   -53.31624     0.00000     0.00000     0.00000
   -53.30624     0.00000     0.00000     0.00000
   -53.29524     0.00000     0.00000     0.00000
   -53.28424     0.00000     0.00000     0.00000
   -53.27424     0.00000     0.00000     0.00000
   -53.26324     0.00000     0.00000     0.00000
   -53.25324     0.00000     0.00000     0.00000
   -53.24224     0.00000     0.00000     0.00000
   -53.23124     0.00000     0.00000     0.00000
   -53.22124     0.00000     0.00000     0.00000
   -53.21024     0.00000     0.00000     0.00000
   -53.20024     0.00000     0.00000     0.00000
   -53.18924     0.00000     0.00000     0.00000
   -53.17924     0.00000     0.00000     0.00000
   -53.16824     0.00000     0.00000     0.00000
   -53.15724     0.00000     0.00000     0.00000
   -53.14724     0.00000     0.00000     0.00000
   -53.13624     0.00000     0.00000     0.00000
   -53.12624     0.00000     0.00000     0.00000
   -53.11524     0.00000     0.00000     0.00000
   -53.10424     0.00000     0.00000     0.00000
   -53.09424     0.00000     0.00000     0.00000
   -53.08324     0.00000     0.00000     0.00000
   -53.07324     0.00000     0.00000     0.00000
   -53.06224     0.00000     0.00000     0.00000
   -53.05124     0.00000     0.00000     0.00000
   -53.04124     0.00000     0.00000     0.00000
   -53.03024     0.00000     0.00000     0.00000
   -53.02024     0.00000     0.00000     0.00000
   -53.00924     0.00000     0.00000     0.00000
   -52.99924     0.00000     0.00000     0.00000
   -52.98824     0.00000     0.00000     0.00000
   -52.97724     0.00000     0.00000     0.00000
   -52.96724     0.00000     0.00000     0.00000
   -52.95624     0.00000     0.00000     0.00000
   -52.94624     0.00000     0.00000     0.00000
   -52.93524     0.00000     0.00000     0.00000
   -52.92424     0.00000     0.00000     0.00000
   -52.91424     0.00000     0.00000     0.00000
   -52.90324     0.00000     0.00000     0.00000
   -52.89324     0.00000     0.00000     0.00000
   -52.88224     0.00000     0.00000     0.00000
   -52.87224     0.00000     0.00000     0.00000
   -52.86124     0.00000     0.00000     0.00000
   -52.85024     0.00000     0.00000     0.00000
   -52.84024     0.00000     0.00000     0.00000
   -52.82924     0.00000     0.00000     0.00000
   -52.81924     0.00000     0.00000     0.00000
   -52.80824     0.00000     0.00000     0.00000
   -52.79724     0.00000     0.00000     0.00000
   -52.78724     0.00000     0.00000     0.00000
   -52.77624     0.00000     0.00000     0.00000
   -52.76624     0.00000     0.00000     0.00000
   -52.75524     0.00000     0.00000     0.00000
   -52.74524     0.00000     0.00000     0.00000
   -52.73424     0.00000     0.00000     0.00000
   -52.72324     0.00000     0.00000     0.00000
   -52.71324     0.00000     0.00000     0.00000
   -52.70224     0.00000     0.00000     0.00000
   -52.69224     0.00000     0.00000     0.00000
   -52.68124     0.00000     0.00000     0.00000
   -52.67024     0.00000     0.00000     0.00000
   -52.66024     0.00000     0.00000     0.00000
   -52.64924     0.00000     0.00000     0.00000
   -52.63924     0.00000     0.00000     0.00000
   -52.62824     0.00000     0.00000     0.00000
   -52.61824     0.00000     0.00000     0.00000
   -52.60724     0.00000     0.00000     0.00000
   -52.59624     0.00000     0.00000     0.00000
   -52.58624     0.00000     0.00000     0.00000
   -52.57524     0.00000     0.00000     0.00000
   -52.56524     0.00000     0.00000     0.00000
   -52.55424     0.00000     0.00000     0.00000
   -52.54324     0.00000     0.00000     0.00000
   -52.53324     0.00000     0.00000     0.00000
   -52.52224     0.00000     0.00000     0.00000
   -52.51224     0.00000     0.00000     0.00000
   -52.50124     0.00000     0.00000     0.00000
   -52.49124     0.00000     0.00000     0.00000
   -52.48024     0.00000     0.00000     0.00000
   -52.46924     0.00000     0.00000     0.00000
   -52.45924     0.00000     0.00000     0.00000
   -52.44824     0.00000     0.00000     0.00000
   -52.43824     0.00000     0.00000     0.00000
   -52.42724     0.00000     0.00000     0.00000
   -52.41624     0.00000     0.00000     0.00000
   -52.40624     0.00000     0.00000     0.00000
   -52.39524     0.00000     0.00000     0.00000
   -52.38524     0.00000     0.00000     0.00000
   -52.37424     0.00000     0.00000     0.00000
   -52.36324     0.00000     0.00000     0.00000
   -52.35324     0.00000     0.00000     0.00000
   -52.34224     0.00000     0.00000     0.00000
   -52.33224     0.00000     0.00000     0.00000
   -52.32124     0.00000     0.00000     0.00000
   -52.31124     0.00000     0.00000     0.00000
   -52.30024     0.00000     0.00000     0.00000
   -52.28924     0.00000     0.00000     0.00000
   -52.27924     0.00000     0.00000     0.00000
   -52.26824     0.00000     0.00000     0.00000
   -52.25824     0.00000     0.00000     0.00000
   -52.24724     0.00000     0.00000     0.00000
   -52.23624     0.00000     0.00000     0.00000
   -52.22624     0.00000     0.00000     0.00000
   -52.21524     0.00000     0.00000     0.00000
   -52.20524     0.00000     0.00000     0.00000
   -52.19424     0.00000     0.00000     0.00000
   -52.18424     0.00000     0.00000     0.00000
   -52.17324     0.00000     0.00000     0.00000
   -52.16224     0.00000     0.00000     0.00000
   -52.15224     0.00000     0.00000     0.00000
   -52.14124     0.00000     0.00000     0.00000
   -52.13124     0.00000     0.00000     0.00000
   -52.12024     0.00000     0.00000     0.00000
   -52.10924     0.00000     0.00000     0.00000
   -52.09924     0.00000     0.00000     0.00000
   -52.08824     0.00000     0.00000     0.00000
   -52.07824     0.00000     0.00000     0.00000
   -52.06724     0.00000     0.00000     0.00000
   -52.05724     0.00000     0.00000     0.00000
   -52.04624     0.00000     0.00000     0.00000
   -52.03524     0.00000     0.00000     0.00000
   -52.02524     0.00000     0.00000     0.00000
   -52.01424     0.00000     0.00000     0.00000
   -52.00424     0.00000     0.00000     0.00000
   -51.99324     0.00000     0.00000     0.00000
   -51.98224     0.00000     0.00000     0.00000
   -51.97224     0.00000     0.00000     0.00000
   -51.96124     0.00000     0.00000     0.00000
   -51.95124     0.00000     0.00000     0.00000
   -51.94024     0.00000     0.00000     0.00000
   -51.93024     0.00000     0.00000     0.00000
   -51.91924     0.00000     0.00000     0.00000
   -51.90824     0.00000     0.00000     0.00000
   -51.89824     0.00000     0.00000     0.00000
   -51.88724     0.00000     0.00000     0.00000
   -51.87724     0.00000     0.00000     0.00000
   -51.86624     0.00000     0.00000     0.00000
   -51.85524     0.00000     0.00000     0.00000
   -51.84524     0.00000     0.00000     0.00000
   -51.83424     0.00000     0.00000     0.00000
   -51.82424     0.00000     0.00000     0.00000
   -51.81324     0.00000     0.00000     0.00000
   -51.80324     0.00000     0.00000     0.00000
   -51.79224     0.00000     0.00000     0.00000
   -51.78124     0.00000     0.00000     0.00000
   -51.77124     0.00000     0.00000     0.00000
   -51.76024     0.00000     0.00000     0.00000
   -51.75024     0.00000     0.00000     0.00000
   -51.73924     0.00000     0.00000     0.00000
   -51.72824     0.00000     0.00000     0.00000
   -51.71824     0.00000     0.00000     0.00000
   -51.70724     0.00000     0.00000     0.00000
   -51.69724     0.00000     0.00000     0.00000
   -51.68624     0.00000     0.00000     0.00000
   -51.67624     0.00000     0.00000     0.00000
   -51.66524     0.00000     0.00000     0.00000
   -51.65424     0.00000     0.00000     0.00000
   -51.64424     0.00000     0.00000     0.00000
   -51.63324     0.00000     0.00000     0.00000
   -51.62324     0.00000     0.00000     0.00000
   -51.61224     0.00000     0.00000     0.00000
   -51.60124     0.00000     0.00000     0.00000
   -51.59124     0.00000     0.00000     0.00000
   -51.58024     0.00000     0.00000     0.00000
   -51.57024     0.00000     0.00000     0.00000
   -51.55924     0.00000     0.00000     0.00000
   -51.54824     0.00000     0.00000     0.00000
   -51.53824     0.00000     0.00000     0.00000
   -51.52724     0.00000     0.00000     0.00000
   -51.51724     0.00000     0.00000     0.00000
   -51.50624     0.00000     0.00000     0.00000
   -51.49624     0.00000     0.00000     0.00000
   -51.48524     0.00000     0.00000     0.00000
   -51.47424     0.00000     0.00000     0.00000
   -51.46424     0.00000     0.00000     0.00000
   -51.45324     0.00000     0.00000     0.00000
   -51.44324     0.00000     0.00000     0.00000
   -51.43224     0.00000     0.00000     0.00000
   -51.42124     0.00000     0.00000     0.00000
   -51.41124     0.00000     0.00000     0.00000
   -51.40024     0.00000     0.00000     0.00000
   -51.39024     0.00000     0.00000     0.00000
   -51.37924     0.00000     0.00000     0.00000
   -51.36924     0.00000     0.00000     0.00000
   -51.35824     0.00000     0.00000     0.00000
   -51.34724     0.00000     0.00000     0.00000
   -51.33724     0.00000     0.00000     0.00000
   -51.32624     0.00000     0.00000     0.00000
   -51.31624     0.00000     0.00000     0.00000
   -51.30524     0.00000     0.00000     0.00000
   -51.29424     0.00000     0.00000     0.00000
   -51.28424     0.00000     0.00000     0.00000
   -51.27324     0.00000     0.00000     0.00000
   -51.26324     0.00000     0.00000     0.00000
   -51.25224     0.00000     0.00000     0.00000
   -51.24224     0.00000     0.00000     0.00000
   -51.23124     0.00000     0.00000     0.00000
   -51.22024     0.00000     0.00000     0.00000
   -51.21024     0.00000     0.00000     0.00000
   -51.19924     0.00000     0.00000     0.00000
   -51.18924     0.00000     0.00000     0.00000
   -51.17824     0.00000     0.00000     0.00000
   -51.16724     0.00000     0.00000     0.00000
   -51.15724     0.00000     0.00000     0.00000
   -51.14624     0.00000     0.00000     0.00000
   -51.13624     0.00000     0.00000     0.00000
   -51.12524     0.00000     0.00000     0.00000
   -51.11524     0.00000     0.00000     0.00000
   -51.10424     0.00000     0.00000     0.00000
   -51.09324     0.00000     0.00000     0.00000
   -51.08324     0.00000     0.00000     0.00000
   -51.07224     0.00000     0.00000     0.00000
   -51.06224     0.00000     0.00000     0.00000
   -51.05124     0.00000     0.00000     0.00000
   -51.04024     0.00000     0.00000     0.00000
   -51.03024     0.00000     0.00000     0.00000
   -51.01924     0.00000     0.00000     0.00000
   -51.00924     0.00000     0.00000     0.00000
   -50.99824     0.00000     0.00000     0.00000
   -50.98824     0.00000     0.00000     0.00000
   -50.97724     0.00000     0.00000     0.00000
   -50.96624     0.00000     0.00000     0.00000
   -50.95624     0.00000     0.00000     0.00000
   -50.94524     0.00000     0.00000     0.00000
   -50.93524     0.00000     0.00000     0.00000
   -50.92424     0.00000     0.00000     0.00000
   -50.91324     0.00000     0.00000     0.00000
   -50.90324     0.00000     0.00000     0.00000
   -50.89224     0.00000     0.00000     0.00000
   -50.88224     0.00000     0.00000     0.00000
   -50.87124     0.00000     0.00000     0.00000
   -50.86024     0.00000     0.00000     0.00000
   -50.85024     0.00000     0.00000     0.00000
   -50.83924     0.00000     0.00000     0.00000
   -50.82924     0.00000     0.00000     0.00000
   -50.81824     0.00000     0.00000     0.00000
   -50.80824     0.00000     0.00000     0.00000
   -50.79724     0.00000     0.00000     0.00000
   -50.78624     0.00000     0.00000     0.00000
   -50.77624     0.00000     0.00000     0.00000
   -50.76524     0.00000     0.00000     0.00000
   -50.75524     0.00000     0.00000     0.00000
   -50.74424     0.00000     0.00000     0.00000
   -50.73324     0.00000     0.00000     0.00000
   -50.72324     0.00000     0.00000     0.00000
   -50.71224     0.00000     0.00000     0.00000
   -50.70224     0.00000     0.00000     0.00000
   -50.69124     0.00000     0.00000     0.00000
   -50.68124     0.00000     0.00000     0.00000
   -50.67024     0.00000     0.00000     0.00000
   -50.65924     0.00000     0.00000     0.00000
   -50.64924     0.00000     0.00000     0.00000
   -50.63824     0.00000     0.00000     0.00000
   -50.62824     0.00000     0.00000     0.00000
   -50.61724     0.00000     0.00000     0.00000
   -50.60624     0.00000     0.00000     0.00000
   -50.59624     0.00000     0.00000     0.00000
   -50.58524     0.00000     0.00000     0.00000
   -50.57524     0.00000     0.00000     0.00000
   -50.56424     0.00000     0.00000     0.00000
   -50.55424     0.00000     0.00000     0.00000
   -50.54324     0.00000     0.00000     0.00000
   -50.53224     0.00000     0.00000     0.00000
   -50.52224     0.00000     0.00000     0.00000
   -50.51124     0.00000     0.00000     0.00000
