     #Energy       W_all      Mo_all      Ti_all      Ru_all
   -65.23059     0.00000     0.00000     0.00000     0.00000
   -65.21959     0.00000     0.00000     0.00000     0.00000
   -65.20859     0.00000     0.00000     0.00000     0.00000
   -65.19859     0.00000     0.00000     0.00000     0.00000
   -65.18759     0.00000     0.00000     0.00000     0.00000
   -65.17759     0.00000     0.00000     0.00000     0.00000
   -65.16659     0.00000     0.00000     0.00000     0.00000
   -65.15659     0.00000     0.00000     0.00000     0.00000
   -65.14559     0.00000     0.00000     0.00000     0.00000
   -65.13459     0.00000     0.00000     0.00000     0.00000
   -65.12459     0.00000     0.00000     0.00000     0.00000
   -65.11359     0.00000     0.00000     0.00000     0.00000
   -65.10359     0.00000     0.00000     0.00000     0.00000
   -65.09259     0.00000     0.00000     0.00000     0.00000
   -65.08259     0.00000     0.00000     0.00000     0.00000
   -65.07159     0.00000     0.00000     0.00000     0.00000
   -65.06059     0.00000     0.00000     0.00000     0.00000
   -65.05059     0.00000     0.00000     0.00000     0.00000
   -65.03959     0.00000     0.00000     0.00000     0.00000
   -65.02959     0.00000     0.00000     0.00000     0.00000
   -65.01859     0.00000     0.00000     0.00000     0.00000
   -65.00859     0.00000     0.00000     0.00000     0.00000
   -64.99759     0.00000     0.00000     0.00000     0.00000
   -64.98659     0.00000     0.00000     0.00000     0.00000
   -64.97659     0.00000     0.00000     0.00000     0.00000
   -64.96559     0.00000     0.00000     0.00000     0.00000
   -64.95559     0.00000     0.00000     0.00000     0.00000
   -64.94459     0.00000     0.00000     0.00000     0.00000
   -64.93459     0.00000     0.00000     0.00000     0.00000
   -64.92359     0.00000     0.00000     0.00000     0.00000
   -64.91259     0.00000     0.00000     0.00000     0.00000
   -64.90259     0.00000     0.00000     0.00000     0.00000
   -64.89159     0.00000     0.00000     0.00000     0.00000
   -64.88159     0.00000     0.00000     0.00000     0.00000
   -64.87059     0.00000     0.00000     0.00000     0.00000
   -64.85959     0.00000     0.00000     0.00000     0.00000
   -64.84959     0.00000     0.00000     0.00000     0.00000
   -64.83859     0.00000     0.00000     0.00000     0.00000
   -64.82859     0.00000     0.00000     0.00000     0.00000
   -64.81759     0.00000     0.00000     0.00000     0.00000
   -64.80759     0.00000     0.00000     0.00000     0.00000
   -64.79659     0.00000     0.00000     0.00000     0.00000
   -64.78559     0.00000     0.00000     0.00000     0.00000
   -64.77559     0.00000     0.00000     0.00000     0.00000
   -64.76459     0.00000     0.00000     0.00000     0.00000
   -64.75459     0.00000     0.00000     0.00000     0.00000
   -64.74359     0.00000     0.00000     0.00000     0.00000
   -64.73359     0.00000     0.00000     0.00000     0.00000
   -64.72259     0.00000     0.00000     0.00000     0.00000
   -64.71159     0.00000     0.00000     0.00000     0.00000
   -64.70159     0.00000     0.00000     0.00000     0.00000
   -64.69059     0.00000     0.00000     0.00000     0.00000
   -64.68059     0.00000     0.00000     0.00000     0.00000
   -64.66959     0.00000     0.00000     0.00000     0.00000
   -64.65959     0.00000     0.00000     0.00000     0.00000
   -64.64859     0.00000     0.00000     0.00000     0.00000
   -64.63759     0.00000     0.00000     0.00000     0.00000
   -64.62759     0.00000     0.00000     0.00000     0.00000
   -64.61659     0.00000     0.00000     0.00000     0.00000
   -64.60659     0.00000     0.00000     0.00000     0.00000
   -64.59559     0.00000     0.00000     0.00000     0.00000
   -64.58559     0.00000     0.00000     0.00000     0.00000
   -64.57459     0.00000     0.00000     0.00000     0.00000
   -64.56359     0.00000     0.00000     0.00000     0.00000
   -64.55359     0.00000     0.00000     0.00000     0.00000
   -64.54259     0.00000     0.00000     0.00000     0.00000
   -64.53259     0.00000     0.00000     0.00000     0.00000
   -64.52159     0.00000     0.00000     0.00000     0.00000
   -64.51059     0.00000     0.00000     0.00000     0.00000
   -64.50059     0.00000     0.00000     0.00000     0.00000
   -64.48959     0.00000     0.00000     0.00000     0.00000
   -64.47959     0.00000     0.00000     0.00000     0.00000
   -64.46859     0.00000     0.00000     0.00000     0.00000
   -64.45859     0.00000     0.00000     0.00000     0.00000
   -64.44759     0.00000     0.00000     0.00000     0.00000
   -64.43659     0.00000     0.00000     0.00000     0.00000
   -64.42659     0.00000     0.00000     0.00000     0.00000
   -64.41559     0.00000     0.00000     0.00000     0.00000
   -64.40559     0.00000     0.00000     0.00000     0.00000
   -64.39459     0.00000     0.00000     0.00000     0.00000
   -64.38459     0.00000     0.00000     0.00000     0.00000
   -64.37359     0.00000     0.00000     0.00000     0.00000
   -64.36259     0.00000     0.00000     0.00000     0.00000
   -64.35259     0.00000     0.00000     0.00000     0.00000
   -64.34159     0.00000     0.00000     0.00000     0.00000
   -64.33159     0.00000     0.00000     0.00000     0.00000
   -64.32059     0.00000     0.00000     0.00000     0.00000
   -64.31059     0.00000     0.00000     0.00000     0.00000
   -64.29959     0.00000     0.00000     0.00000     0.00000
   -64.28859     0.00000     0.00000     0.00000     0.00000
   -64.27859     0.00000     0.00000     0.00000     0.00000
   -64.26759     0.00000     0.00000     0.00000     0.00000
   -64.25759     0.00000     0.00000     0.00000     0.00000
   -64.24659     0.00000     0.00000     0.00000     0.00000
   -64.23659     0.00000     0.00000     0.00000     0.00000
   -64.22559     0.00000     0.00000     0.00000     0.00000
   -64.21459     0.00000     0.00000     0.00000     0.00000
   -64.20459     0.00000     0.00000     0.00000     0.00000
   -64.19359     0.00000     0.00000     0.00000     0.00000
   -64.18359     0.00000     0.00000     0.00000     0.00000
   -64.17259     0.00000     0.00000     0.00000     0.00000
   -64.16159     0.00000     0.00000     0.00000     0.00000
   -64.15159     0.00000     0.00000     0.00000     0.00000
   -64.14059     0.00000     0.00000     0.00000     0.00000
   -64.13059     0.00000     0.00000     0.00000     0.00000
   -64.11959     0.00000     0.00000     0.00000     0.00000
   -64.10959     0.00000     0.00000     0.00000     0.00000
   -64.09859     0.00000     0.00000     0.00000     0.00000
   -64.08759     0.00000     0.00000     0.00000     0.00000
   -64.07759     0.00000     0.00000     0.00000     0.00000
   -64.06659     0.00000     0.00000     0.00000     0.00000
   -64.05659     0.00000     0.00000     0.00000     0.00000
   -64.04559     0.00000     0.00000     0.00000     0.00000
   -64.03559     0.00000     0.00000     0.00000     0.00000
   -64.02459     0.00000     0.00000     0.00000     0.00000
   -64.01359     0.00000     0.00000     0.00000     0.00000
   -64.00359     0.00000     0.00000     0.00000     0.00000
   -63.99259     0.00000     0.00000     0.00000     0.00000
   -63.98259     0.00000     0.00000     0.00000     0.00000
   -63.97159     0.00000     0.00000     0.00000     0.00000
   -63.96159     0.00000     0.00000     0.00000     0.00000
   -63.95059     0.00000     0.00000     0.00000     0.00000
   -63.93959     0.00000     0.00000     0.00000     0.00000
   -63.92959     0.00000     0.00000     0.00000     0.00000
   -63.91859     0.00000     0.00000     0.00000     0.00000
   -63.90859     0.00000     0.00000     0.00000     0.00000
   -63.89759     0.00000     0.00000     0.00000     0.00000
   -63.88759     0.00000     0.00000     0.00000     0.00000
   -63.87659     0.00000     0.00000     0.00000     0.00000
   -63.86559     0.00000     0.00000     0.00000     0.00000
   -63.85559     0.00000     0.00000     0.00000     0.00000
   -63.84459     0.00000     0.00000     0.00000     0.00000
   -63.83459     0.00000     0.00000     0.00000     0.00000
   -63.82359     0.00000     0.00000     0.00000     0.00000
   -63.81259     0.00000     0.00000     0.00000     0.00000
   -63.80259     0.00000     0.00000     0.00000     0.00000
   -63.79159     0.00000     0.00000     0.00000     0.00000
   -63.78159     0.00000     0.00000     0.00000     0.00000
   -63.77059     0.00000     0.00000     0.00000     0.00000
   -63.76059     0.00000     0.00000     0.00000     0.00000
   -63.74959     0.00000     0.00000     0.00000     0.00000
   -63.73859     0.00000     0.00000     0.00000     0.00000
   -63.72859     0.00000     0.00000     0.00000     0.00000
   -63.71759     0.00000     0.00000     0.00000     0.00000
   -63.70759     0.00000     0.00000     0.00000     0.00000
   -63.69659     0.00000     0.00000     0.00000     0.00000
   -63.68659     0.00000     0.00000     0.00000     0.00000
   -63.67559     0.00000     0.00000     0.00000     0.00000
   -63.66459     0.00000     0.00000     0.00000     0.00000
   -63.65459     0.00000     0.00000     0.00000     0.00000
   -63.64359     0.00000     0.00000     0.00000     0.00000
   -63.63359     0.00000     0.00000     0.00000     0.00000
   -63.62259     0.00000     0.00000     0.00000     0.00000
   -63.61259     0.00000     0.00000     0.00000     0.00000
   -63.60159     0.00000     0.00000     0.00000     0.00000
   -63.59059     0.00000     0.00000     0.00000     0.00000
   -63.58059     0.00000     0.00000     0.00000     0.00000
   -63.56959     0.00000     0.00000     0.00000     0.00000
   -63.55959     0.00000     0.00000     0.00000     0.00000
   -63.54859     0.00000     0.00000     0.00000     0.00000
   -63.53859     0.00000     0.00000     0.00000     0.00000
   -63.52759     0.00000     0.00000     0.00000     0.00000
   -63.51659     0.00000     0.00000     0.00000     0.00000
   -63.50659     0.00000     0.00000     0.00000     0.00000
   -63.49559     0.00000     0.00000     0.00000     0.00000
   -63.48559     0.00000     0.00000     0.00000     0.00000
   -63.47459     0.00000     0.00000     0.00000     0.00000
   -63.46359     0.00000     0.00000     0.00000     0.00000
   -63.45359     0.00000     0.00000     0.00000     0.00000
   -63.44259     0.00000     0.00000     0.00000     0.00000
   -63.43259     0.00000     0.00000     0.00000     0.00000
   -63.42159     0.00000     0.00000     0.00000     0.00000
   -63.41159     0.00000     0.00000     0.00000     0.00000
   -63.40059     0.00000     0.00000     0.00000     0.00000
   -63.38959     0.00000     0.00000     0.00000     0.00000
   -63.37959     0.00000     0.00000     0.00000     0.00000
   -63.36859     0.00000     0.00000     0.00000     0.00000
   -63.35859     0.00000     0.00000     0.00000     0.00000
   -63.34759     0.00000     0.00000     0.00000     0.00000
   -63.33759     0.00000     0.00000     0.00000     0.00000
   -63.32659     0.00000     0.00000     0.00000     0.00000
   -63.31559     0.00000     0.00000     0.00000     0.00000
   -63.30559     0.00000     0.00000     0.00000     0.00000
   -63.29459     0.00000     0.00000     0.00000     0.00000
   -63.28459     0.00000     0.00000     0.00000     0.00000
   -63.27359     0.00000     0.00000     0.00000     0.00000
   -63.26359     0.00000     0.00000     0.00000     0.00000
   -63.25259     0.00000     0.00000     0.00000     0.00000
   -63.24159     0.00000     0.00000     0.00000     0.00000
   -63.23159     0.00000     0.00000     0.00000     0.00000
   -63.22059     0.00000     0.00000     0.00000     0.00000
   -63.21059     0.00000     0.00000     0.00000     0.00000
   -63.19959     0.00000     0.00000     0.00000     0.00000
   -63.18959     0.00000     0.00000     0.00000     0.00000
   -63.17859     0.00000     0.00000     0.00000     0.00000
   -63.16759     0.00000     0.00000     0.00000     0.00000
   -63.15759     0.00000     0.00000     0.00000     0.00000
   -63.14659     0.00000     0.00000     0.00000     0.00000
   -63.13659     0.00000     0.00000     0.00000     0.00000
   -63.12559     0.00000     0.00000     0.00000     0.00000
   -63.11459     0.00000     0.00000     0.00000     0.00000
   -63.10459     0.00000     0.00000     0.00000     0.00000
   -63.09359     0.00000     0.00000     0.00000     0.00000
   -63.08359     0.00000     0.00000     0.00000     0.00000
   -63.07259     0.00000     0.00000     0.00000     0.00000
   -63.06259     0.00000     0.00000     0.00000     0.00000
   -63.05159     0.00000     0.00000     0.00000     0.00000
   -63.04059     0.00000     0.00000     0.00000     0.00000
   -63.03059     0.00000     0.00000     0.00000     0.00000
   -63.01959     0.00000     0.00000     0.00000     0.00000
   -63.00959     0.00000     0.00000     0.00000     0.00000
   -62.99859     0.00000     0.00000     0.00000     0.00000
   -62.98859     0.00000     0.00000     0.00000     0.00000
   -62.97759     0.00000     0.00000     0.00000     0.00000
   -62.96659     0.00000     0.00000     0.00000     0.00000
   -62.95659     0.00000     0.00000     0.00000     0.00000
   -62.94559     0.00000     0.00000     0.00000     0.00000
   -62.93559     0.00000     0.00000     0.00000     0.00000
   -62.92459     0.00000     0.00000     0.00000     0.00000
   -62.91459     0.00000     0.00000     0.00000     0.00000
   -62.90359     0.00000     0.00000     0.00000     0.00000
   -62.89259     0.00000     0.00000     0.00000     0.00000
   -62.88259     0.00000     0.00000     0.00000     0.00000
   -62.87159     0.00000     0.00000     0.00000     0.00000
   -62.86159     0.00000     0.00000     0.00000     0.00000
   -62.85059     0.00000     0.00000     0.00000     0.00000
   -62.84059     0.00000     0.00000     0.00000     0.00000
   -62.82959     0.00000     0.00000     0.00000     0.00000
   -62.81859     0.00000     0.00000     0.00000     0.00000
   -62.80859     0.00000     0.00000     0.00000     0.00000
   -62.79759     0.00000     0.00000     0.00000     0.00000
   -62.78759     0.00000     0.00000     0.00000     0.00000
   -62.77659     0.00000     0.00000     0.00000     0.00000
   -62.76559     0.00000     0.00000     0.00000     0.00000
   -62.75559     0.00000     0.00000     0.00000     0.00000
   -62.74459     0.00000     0.00000     0.00000     0.00000
   -62.73459     0.00000     0.00000     0.00000     0.00000
   -62.72359     0.00000     0.00000     0.00000     0.00000
   -62.71359     0.00000     0.00000     0.00000     0.00000
   -62.70259     0.00000     0.00000     0.00000     0.00000
   -62.69159     0.00000     0.00000     0.00000     0.00000
   -62.68159     0.00000     0.00000     0.00000     0.00000
   -62.67059     0.00000     0.00000     0.00000     0.00000
   -62.66059     0.00000     0.00000     0.00000     0.00000
   -62.64959     0.00000     0.00000     0.00000     0.00000
   -62.63959     0.00000     0.00000     0.00000     0.00000
   -62.62859     0.00000     0.00000     0.00000     0.00000
   -62.61759     0.00000     0.00000     0.00000     0.00000
   -62.60759     0.00000     0.00000     0.00000     0.00000
   -62.59659     0.00000     0.00000     0.00000     0.00000
   -62.58659     0.00000     0.00000     0.00000     0.00000
   -62.57559     0.00000     0.00000     0.00000     0.00000
   -62.56559     0.00000     0.00000     0.00000     0.00000
   -62.55459     0.00000     0.00000     0.00000     0.00000
   -62.54359     0.00000     0.00000     0.00000     0.00000
   -62.53359     0.00000     0.00000     0.00000     0.00000
   -62.52259     0.00000     0.00000     0.00000     0.00000
   -62.51259     0.00000     0.00000     0.00000     0.00000
   -62.50159     0.00000     0.00000     0.00000     0.00000
   -62.49159     0.00000     0.00000     0.00000     0.00000
   -62.48059     0.00000     0.00000     0.00000     0.00000
   -62.46959     0.00000     0.00000     0.00000     0.00000
   -62.45959     0.00000     0.00000     0.00000     0.00000
   -62.44859     0.00000     0.00000     0.00000     0.00000
   -62.43859     0.00000     0.00000     0.00000     0.00000
   -62.42759     0.00000     0.00000     0.00000     0.00000
   -62.41659     0.00000     0.00000     0.00000     0.00000
   -62.40659     0.00000     0.00000     0.00000     0.00000
   -62.39559     0.00000     0.00000     0.00000     0.00000
   -62.38559     0.00000     0.00000     0.00000     0.00000
   -62.37459     0.00000     0.00000     0.00000     0.00000
   -62.36459     0.00000     0.00000     0.00000     0.00000
   -62.35359     0.00000     0.00000     0.00000     0.00000
   -62.34259     0.00000     0.00000     0.00000     0.00000
   -62.33259     0.00000     0.00000     0.00000     0.00000
   -62.32159     0.00000     0.00000     0.00000     0.00000
   -62.31159     0.00000     0.00000     0.00000     0.00000
   -62.30059     0.00000     0.00000     0.00000     0.00000
   -62.29059     0.00000     0.00000     0.00000     0.00000
   -62.27959     0.00000     0.00000     0.00000     0.00000
   -62.26859     0.00000     0.00000     0.00000     0.00000
   -62.25859     0.00000     0.00000     0.00000     0.00000
   -62.24759     0.00000     0.00000     0.00000     0.00000
   -62.23759     0.00000     0.00000     0.00000     0.00000
   -62.22659     0.00000     0.00000     0.00000     0.00000
   -62.21659     0.00000     0.00000     0.00000     0.00000
   -62.20559     0.00000     0.00000     0.00000     0.00000
   -62.19459     0.00000     0.00000     0.00000     0.00000
   -62.18459     0.00000     0.00000     0.00000     0.00000
   -62.17359     0.00000     0.00000     0.00000     0.00000
   -62.16359     0.00000     0.00000     0.00000     0.00000
   -62.15259     0.00000     0.00000     0.00000     0.00000
   -62.14259     0.00000     0.00000     0.00000     0.00000
   -62.13159     0.00000     0.00000     0.00000     0.00000
   -62.12059     0.00000     0.00000     0.00000     0.00000
   -62.11059     0.00000     0.00000     0.00000     0.00000
   -62.09959     0.00000     0.00000     0.00000     0.00000
   -62.08959     0.00000     0.00000     0.00000     0.00000
   -62.07859     0.00000     0.00000     0.00000     0.00000
   -62.06759     0.00000     0.00000     0.00000     0.00000
   -62.05759     0.00000     0.00000     0.00000     0.00000
   -62.04659     0.00000     0.00000     0.00000     0.00000
   -62.03659     0.00000     0.00000     0.00000     0.00000
   -62.02559     0.00000     0.00000     0.00000     0.00000
   -62.01559     0.00000     0.00000     0.00000     0.00000
   -62.00459     0.00000     0.00000     0.00000     0.00000
   -61.99359     0.00000     0.00000     0.00000     0.00000
   -61.98359     0.00000     0.00000     0.00000     0.00000
   -61.97259     0.00000     0.00000     0.00000     0.00000
   -61.96259     0.00000     0.00000     0.00000     0.00000
   -61.95159     0.00000     0.00000     0.00000     0.00000
   -61.94159     0.00000     0.00000     0.00000     0.00000
   -61.93059     0.00000     0.00000     0.00000     0.00000
   -61.91959     0.00000     0.00000     0.00000     0.00000
   -61.90959     0.00000     0.00000     0.00000     0.00000
   -61.89859     0.00000     0.00000     0.00000     0.00000
   -61.88859     0.00000     0.00000     0.00000     0.00000
   -61.87759     0.00000     0.00000     0.00000     0.00000
   -61.86759     0.00000     0.00000     0.00000     0.00000
   -61.85659     0.00000     0.00000     0.00000     0.00000
   -61.84559     0.00000     0.00000     0.00000     0.00000
   -61.83559     0.00000     0.00000     0.00000     0.00000
   -61.82459     0.00000     0.00000     0.00000     0.00000
   -61.81459     0.00000     0.00000     0.00000     0.00000
   -61.80359     0.00000     0.00000     0.00000     0.00000
   -61.79359     0.00000     0.00000     0.00000     0.00000
   -61.78259     0.00000     0.00000     0.00000     0.00000
   -61.77159     0.00000     0.00000     0.00000     0.00000
   -61.76159     0.00000     0.00000     0.00000     0.00000
   -61.75059     0.00000     0.00000     0.00000     0.00000
   -61.74059     0.00000     0.00000     0.00000     0.00000
   -61.72959     0.00000     0.00000     0.00000     0.00000
   -61.71859     0.00000     0.00000     0.00000     0.00000
   -61.70859     0.00000     0.00000     0.00000     0.00000
   -61.69759     0.00000     0.00000     0.00000     0.00000
   -61.68759     0.00000     0.00000     0.00000     0.00000
   -61.67659     0.00000     0.00000     0.00000     0.00000
   -61.66659     0.00000     0.00000     0.00000     0.00000
   -61.65559     0.00000     0.00000     0.00000     0.00000
   -61.64459     0.00000     0.00000     0.00000     0.00000
   -61.63459     0.00000     0.00000     0.00000     0.00000
   -61.62359     0.00000     0.00000     0.00000     0.00000
   -61.61359     0.00000     0.00000     0.00000     0.00000
   -61.60259     0.00000     0.00000     0.00000     0.00000
   -61.59259     0.00000     0.00000     0.00000     0.00000
   -61.58159     0.00000     0.00000     0.00000     0.00000
   -61.57059     0.00000     0.00000     0.00000     0.00000
   -61.56059     0.00000     0.00000     0.00000     0.00000
   -61.54959     0.00000     0.00000     0.00000     0.00000
   -61.53959     0.00000     0.00000     0.00000     0.00000
   -61.52859     0.00000     0.00000     0.00000     0.00000
   -61.51859     0.00000     0.00000     0.00000     0.00000
   -61.50759     0.00000     0.00000     0.00000     0.00000
   -61.49659     0.00000     0.00000     0.00000     0.00000
   -61.48659     0.00000     0.00000     0.00000     0.00000
   -61.47559     0.00000     0.00000     0.00000     0.00000
   -61.46559     0.00000     0.00000     0.00000     0.00000
   -61.45459     0.00000     0.00000     0.00000     0.00000
   -61.44459     0.00000     0.00000     0.00000     0.00000
   -61.43359     0.00000     0.00000     0.00000     0.00000
   -61.42259     0.00000     0.00000     0.00000     0.00000
   -61.41259     0.00000     0.00000     0.00000     0.00000
   -61.40159     0.00000     0.00000     0.00000     0.00000
   -61.39159     0.00000     0.00000     0.00000     0.00000
   -61.38059     0.00000     0.00000     0.00000     0.00000
   -61.36959     0.00000     0.00000     0.00000     0.00000
   -61.35959     0.00000     0.00000     0.00000     0.00000
   -61.34859     0.00000     0.00000     0.00000     0.00000
   -61.33859     0.00000     0.00000     0.00000     0.00000
   -61.32759     0.00000     0.00000     0.00000     0.00000
   -61.31759     0.00000     0.00000     0.00000     0.00000
   -61.30659     0.00000     0.00000     0.00000     0.00000
   -61.29559     0.00000     0.00000     0.00000     0.00000
   -61.28559     0.00000     0.00000     0.00000     0.00000
   -61.27459     0.00000     0.00000     0.00000     0.00000
   -61.26459     0.00000     0.00000     0.00000     0.00000
   -61.25359     0.00000     0.00000     0.00000     0.00000
   -61.24359     0.00000     0.00000     0.00000     0.00000
   -61.23259     0.00000     0.00000     0.00000     0.00000
   -61.22159     0.00000     0.00000     0.00000     0.00000
   -61.21159     0.00000     0.00000     0.00000     0.00000
   -61.20059     0.00000     0.00000     0.00000     0.00000
   -61.19059     0.00000     0.00000     0.00000     0.00000
   -61.17959     0.00000     0.00000     0.00000     0.00000
   -61.16959     0.00000     0.00000     0.00000     0.00000
   -61.15859     0.00000     0.00000     0.00000     0.00000
   -61.14759     0.00000     0.00000     0.00000     0.00000
   -61.13759     0.00000     0.00000     0.00000     0.00000
   -61.12659     0.00000     0.00000     0.00000     0.00000
   -61.11659     0.00000     0.00000     0.00000     0.00000
   -61.10559     0.00000     0.00000     0.00000     0.00000
   -61.09559     0.00000     0.00000     0.00000     0.00000
   -61.08459     0.00000     0.00000     0.00000     0.00000
   -61.07359     0.00000     0.00000     0.00000     0.00000
   -61.06359     0.00000     0.00000     0.00000     0.00000
   -61.05259     0.00000     0.00000     0.00000     0.00000
   -61.04259     0.00000     0.00000     0.00000     0.00000
   -61.03159     0.00000     0.00000     0.00000     0.00000
   -61.02059     0.00000     0.00000     0.00000     0.00000
   -61.01059     0.00000     0.00000     0.00000     0.00000
   -60.99959     0.00000     0.00000     0.00000     0.00000
   -60.98959     0.01504   188.02175     0.00537     0.00355
   -60.97859     0.00000     0.00000     0.00000     0.00000
   -60.96859     0.00000     0.00000     0.00000     0.00000
   -60.95759     0.00000     0.00000     0.00000     0.00000
   -60.94659     0.00000     0.00000     0.00000     0.00000
   -60.93659     0.01837   188.22231     0.00281     0.00260
   -60.92559     0.00000     0.00000     0.00000     0.00000
   -60.91559     0.00000     0.00000     0.00000     0.00000
   -60.90459     0.01419   188.27509     0.00434     0.00243
   -60.89459     0.00000     0.00000     0.00000     0.00000
   -60.88359     0.00000     0.00000     0.00000     0.00000
   -60.87259     0.00000     0.00000     0.00000     0.00000
   -60.86259     0.07576   939.08110     0.03207     0.00970
   -60.85159     0.00861    94.14559     0.00147     0.00069
   -60.84159     0.00877   188.37131     0.00629     0.00276
   -60.83059     0.02853   188.36054     0.00124     0.00024
   -60.82059     0.00000     0.00000     0.00000     0.00000
   -60.80959     0.01195   188.38002     0.00620     0.00119
   -60.79859     0.01973   188.27305     0.01072     0.00184
   -60.78859     0.01610   188.36453     0.00434     0.00073
   -60.77759     0.00000     0.00000     0.00000     0.00000
   -60.76759     0.02310   188.35216     0.00530     0.00039
   -60.75659     0.01362   188.41630     0.00667     0.00202
   -60.74659     0.00000     0.00000     0.00000     0.00000
   -60.73559     0.01909   188.48445     0.00670     0.00051
   -60.72459     0.08355  1005.03580     0.06833     0.00811
   -60.71459     0.01178   143.68975     0.01026     0.00117
   -60.70359     0.01603   188.38577     0.01135     0.00130
   -60.69359     0.01531   188.43662     0.00500     0.00080
   -60.68259     0.02146   188.46768     0.01388     0.00039
   -60.67159     0.00000     0.00000     0.00000     0.00000
   -60.66159     0.01638   188.41472     0.02134     0.00331
   -60.65059     0.01229   188.55715     0.01407     0.00006
   -60.64059     0.02023   188.50191     0.00963     0.00078
   -60.62959     0.00000     0.00000     0.00000     0.00000
   -60.61959     0.00000     0.00000     0.00000     0.00000
   -60.60859     0.00000     0.00000     0.00000     0.00000
   -60.59759     0.00000     0.00000     0.00000     0.00000
   -60.58759     0.00000     0.00000     0.00000     0.00000
   -60.57659     0.00000     0.00000     0.00000     0.00000
   -60.56659     0.00000     0.00000     0.00000     0.00000
   -60.55559     0.00000     0.00000     0.00000     0.00000
   -60.54559     0.00000     0.00000     0.00000     0.00000
   -60.53459     0.00000     0.00000     0.00000     0.00000
   -60.52359     0.00000     0.00000     0.00000     0.00000
   -60.51359     0.00000     0.00000     0.00000     0.00000
   -60.50259     0.00000     0.00000     0.00000     0.00000
   -60.49259     0.00000     0.00000     0.00000     0.00000
   -60.48159     0.00000     0.00000     0.00000     0.00000
   -60.47159     0.00000     0.00000     0.00000     0.00000
   -60.46059     0.01120   188.39116     0.02513     0.00006
   -60.44959     0.00000     0.00000     0.00000     0.00000
   -60.43959     0.00000     0.00000     0.00000     0.00000
   -60.42859     0.00000     0.00000     0.00000     0.00000
   -60.41859     0.00000     0.00000     0.00000     0.00000
   -60.40759     0.00000     0.00000     0.00000     0.00000
   -60.39759     0.00000     0.00000     0.00000     0.00000
   -60.38659     0.00000     0.00000     0.00000     0.00000
   -60.37559     0.00000     0.00000     0.00000     0.00000
   -60.36559     0.00000     0.00000     0.00000     0.00000
   -60.35459     0.00000     0.00000     0.00000     0.00000
   -60.34459     0.00000     0.00000     0.00000     0.00000
   -60.33359     0.00000     0.00000     0.00000     0.00000
   -60.32259     0.00000     0.00000     0.00000     0.00000
   -60.31259     0.00000     0.00000     0.00000     0.00000
   -60.30159     0.00000     0.00000     0.00000     0.00000
   -60.29159     0.00000     0.00000     0.00000     0.00000
   -60.28059     0.00000     0.00000     0.00000     0.00000
   -60.27059     0.00000     0.00000     0.00000     0.00000
   -60.25959     0.00000     0.00000     0.00000     0.00000
   -60.24859     0.00000     0.00000     0.00000     0.00000
   -60.23859     0.00000     0.00000     0.00000     0.00000
   -60.22759     0.00000     0.00000     0.00000     0.00000
   -60.21759     0.00000     0.00000     0.00000     0.00000
   -60.20659     0.00000     0.00000     0.00000     0.00000
   -60.19659     0.00000     0.00000     0.00000     0.00000
   -60.18559     0.00000     0.00000     0.00000     0.00000
   -60.17459     0.00000     0.00000     0.00000     0.00000
   -60.16459     0.00000     0.00000     0.00000     0.00000
   -60.15359     0.00000     0.00000     0.00000     0.00000
   -60.14359     0.00000     0.00000     0.00000     0.00000
   -60.13259     0.00000     0.00000     0.00000     0.00000
   -60.12259     0.00000     0.00000     0.00000     0.00000
   -60.11159     0.00000     0.00000     0.00000     0.00000
   -60.10059     0.00000     0.00000     0.00000     0.00000
   -60.09059     0.00000     0.00000     0.00000     0.00000
   -60.07959     0.00000     0.00000     0.00000     0.00000
   -60.06959     0.00000     0.00000     0.00000     0.00000
   -60.05859     0.00000     0.00000     0.00000     0.00000
   -60.04859     0.00000     0.00000     0.00000     0.00000
   -60.03759     0.00000     0.00000     0.00000     0.00000
   -60.02659     0.00000     0.00000     0.00000     0.00000
   -60.01659     0.00000     0.00000     0.00000     0.00000
   -60.00559     0.00000     0.00000     0.00000     0.00000
   -59.99559     0.00000     0.00000     0.00000     0.00000
   -59.98459     0.00000     0.00000     0.00000     0.00000
   -59.97359     0.00000     0.00000     0.00000     0.00000
   -59.96359     0.00000     0.00000     0.00000     0.00000
   -59.95259     0.00000     0.00000     0.00000     0.00000
   -59.94259     0.00000     0.00000     0.00000     0.00000
   -59.93159     0.00000     0.00000     0.00000     0.00000
   -59.92159     0.00000     0.00000     0.00000     0.00000
   -59.91059     0.00000     0.00000     0.00000     0.00000
   -59.89959     0.00000     0.00000     0.00000     0.00000
   -59.88959     0.00000     0.00000     0.00000     0.00000
   -59.87859     0.00000     0.00000     0.00000     0.00000
   -59.86859     0.00000     0.00000     0.00000     0.00000
   -59.85759     0.00000     0.00000     0.00000     0.00000
   -59.84759     0.00000     0.00000     0.00000     0.00000
   -59.83659     0.00000     0.00000     0.00000     0.00000
   -59.82559     0.00000     0.00000     0.00000     0.00000
   -59.81559     0.00000     0.00000     0.00000     0.00000
   -59.80459     0.00000     0.00000     0.00000     0.00000
   -59.79459     0.00000     0.00000     0.00000     0.00000
   -59.78359     0.00000     0.00000     0.00000     0.00000
   -59.77359     0.00000     0.00000     0.00000     0.00000
