     #Energy       W_all      Mo_all      Pd_all      Zr_all
   -41.76935     0.00000     0.00000     0.00000     0.00000
   -41.75835     0.00000     0.00000     0.00000     0.00000
   -41.74735     0.00000     0.00000     0.00000     0.00000
   -41.73635     0.00000     0.00000     0.00000     0.00000
   -41.72635     0.00000     0.00000     0.00000     0.00000
   -41.71535     0.00000     0.00000     0.00000     0.00000
   -41.70435     0.00000     0.00000     0.00000     0.00000
   -41.69335     0.00000     0.00000     0.00000     0.00000
   -41.68235     0.00000     0.00000     0.00000     0.00000
   -41.67135     0.00000     0.00000     0.00000     0.00000
   -41.66035     0.00000     0.00000     0.00000     0.00000
   -41.64935     0.00000     0.00000     0.00000     0.00000
   -41.63935     0.00000     0.00000     0.00000     0.00000
   -41.62835     0.00000     0.00000     0.00000     0.00000
   -41.61735     0.00000     0.00000     0.00000     0.00000
   -41.60635     0.00000     0.00000     0.00000     0.00000
   -41.59535     0.00000     0.00000     0.00000     0.00000
   -41.58435     0.00000     0.00000     0.00000     0.00000
   -41.57335     0.00000     0.00000     0.00000     0.00000
   -41.56235     0.00000     0.00000     0.00000     0.00000
   -41.55135     0.00000     0.00000     0.00000     0.00000
   -41.54135     0.00000     0.00000     0.00000     0.00000
   -41.53035     0.00000     0.00000     0.00000     0.00000
   -41.51935     0.00000     0.00000     0.00000     0.00000
   -41.50835     0.00000     0.00000     0.00000     0.00000
   -41.49735     0.00000     0.00000     0.00000     0.00000
   -41.48635     0.00000     0.00000     0.00000     0.00000
   -41.47535     0.00000     0.00000     0.00000     0.00000
   -41.46435     0.00000     0.00000     0.00000     0.00000
   -41.45435     0.00000     0.00000     0.00000     0.00000
   -41.44335     0.00000     0.00000     0.00000     0.00000
   -41.43235     0.00000     0.00000     0.00000     0.00000
   -41.42135     0.00000     0.00000     0.00000     0.00000
   -41.41035     0.00000     0.00000     0.00000     0.00000
   -41.39935     0.00000     0.00000     0.00000     0.00000
   -41.38835     0.00000     0.00000     0.00000     0.00000
   -41.37735     0.00000     0.00000     0.00000     0.00000
   -41.36735     0.00000     0.00000     0.00000     0.00000
   -41.35635     0.00000     0.00000     0.00000     0.00000
   -41.34535     0.00000     0.00000     0.00000     0.00000
   -41.33435     0.00000     0.00000     0.00000     0.00000
   -41.32335     0.00000     0.00000     0.00000     0.00000
   -41.31235     0.00000     0.00000     0.00000     0.00000
   -41.30135     0.00000     0.00000     0.00000     0.00000
   -41.29035     0.00000     0.00000     0.00000     0.00000
   -41.27935     0.00000     0.00000     0.00000     0.00000
   -41.26935     0.00000     0.00000     0.00000     0.00000
   -41.25835     0.00000     0.00000     0.00000     0.00000
   -41.24735     0.00000     0.00000     0.00000     0.00000
   -41.23635     0.00000     0.00000     0.00000     0.00000
   -41.22535     0.00000     0.00000     0.00000     0.00000
   -41.21435     0.00000     0.00000     0.00000     0.00000
   -41.20335     0.00000     0.00000     0.00000     0.00000
   -41.19235     0.00000     0.00000     0.00000     0.00000
   -41.18235     0.00000     0.00000     0.00000     0.00000
   -41.17135     0.00000     0.00000     0.00000     0.00000
   -41.16035     0.00000     0.00000     0.00000     0.00000
   -41.14935     0.00000     0.00000     0.00000     0.00000
   -41.13835     0.00000     0.00000     0.00000     0.00000
   -41.12735     0.00000     0.00000     0.00000     0.00000
   -41.11635     0.00000     0.00000     0.00000     0.00000
   -41.10535     0.00000     0.00000     0.00000     0.00000
   -41.09435     0.00000     0.00000     0.00000     0.00000
   -41.08435     0.00000     0.00000     0.00000     0.00000
   -41.07335     0.00000     0.00000     0.00000     0.00000
   -41.06235     0.00000     0.00000     0.00000     0.00000
   -41.05135     0.00000     0.00000     0.00000     0.00000
   -41.04035     0.00000     0.00000     0.00000     0.00000
   -41.02935     0.00000     0.00000     0.00000     0.00000
   -41.01835     0.00000     0.00000     0.00000     0.00000
   -41.00735     0.00000     0.00000     0.00000     0.00000
   -40.99735     0.00000     0.00000     0.00000     0.00000
   -40.98635     0.00000     0.00000     0.00000     0.00000
   -40.97535     0.00000     0.00000     0.00000     0.00000
   -40.96435     0.00000     0.00000     0.00000     0.00000
   -40.95335     0.00000     0.00000     0.00000     0.00000
   -40.94235     0.00000     0.00000     0.00000     0.00000
   -40.93135     0.00000     0.00000     0.00000     0.00000
   -40.92035     0.00000     0.00000     0.00000     0.00000
   -40.90935     0.00000     0.00000     0.00000     0.00000
   -40.89935     0.00000     0.00000     0.00000     0.00000
   -40.88835     0.00000     0.00000     0.00000     0.00000
   -40.87735     0.00000     0.00000     0.00000     0.00000
   -40.86635     0.00000     0.00000     0.00000     0.00000
   -40.85535     0.00000     0.00000     0.00000     0.00000
   -40.84435     0.00000     0.00000     0.00000     0.00000
   -40.83335     0.00000     0.00000     0.00000     0.00000
   -40.82235     0.00000     0.00000     0.00000     0.00000
   -40.81235     0.00000     0.00000     0.00000     0.00000
   -40.80135     0.00000     0.00000     0.00000     0.00000
   -40.79035     0.00000     0.00000     0.00000     0.00000
   -40.77935     0.00000     0.00000     0.00000     0.00000
   -40.76835     0.00000     0.00000     0.00000     0.00000
   -40.75735     0.00000     0.00000     0.00000     0.00000
   -40.74635     0.00000     0.00000     0.00000     0.00000
   -40.73535     0.00000     0.00000     0.00000     0.00000
   -40.72435     0.00000     0.00000     0.00000     0.00000
   -40.71435     0.00000     0.00000     0.00000     0.00000
   -40.70335     0.00000     0.00000     0.00000     0.00000
   -40.69235     0.00000     0.00000     0.00000     0.00000
   -40.68135     0.00000     0.00000     0.00000     0.00000
   -40.67035     0.00000     0.00000     0.00000     0.00000
   -40.65935     0.00000     0.00000     0.00000     0.00000
   -40.64835     0.00000     0.00000     0.00000     0.00000
   -40.63735     0.00000     0.00000     0.00000     0.00000
   -40.62735     0.00000     0.00000     0.00000     0.00000
   -40.61635     0.00000     0.00000     0.00000     0.00000
   -40.60535     0.00000     0.00000     0.00000     0.00000
   -40.59435     0.00000     0.00000     0.00000     0.00000
   -40.58335     0.00000     0.00000     0.00000     0.00000
   -40.57235     0.00000     0.00000     0.00000     0.00000
   -40.56135     0.00000     0.00000     0.00000     0.00000
   -40.55035     0.00000     0.00000     0.00000     0.00000
   -40.53935     0.00000     0.00000     0.00000     0.00000
   -40.52935     0.00000     0.00000     0.00000     0.00000
   -40.51835     0.00000     0.00000     0.00000     0.00000
   -40.50735     0.00000     0.00000     0.00000     0.00000
   -40.49635     0.00000     0.00000     0.00000     0.00000
   -40.48535     0.00000     0.00000     0.00000     0.00000
   -40.47435     0.00000     0.00000     0.00000     0.00000
   -40.46335     0.00000     0.00000     0.00000     0.00000
   -40.45235     0.00000     0.00000     0.00000     0.00000
   -40.44235     0.00000     0.00000     0.00000     0.00000
   -40.43135     0.00000     0.00000     0.00000     0.00000
   -40.42035     0.00000     0.00000     0.00000     0.00000
   -40.40935     0.00000     0.00000     0.00000     0.00000
   -40.39835     0.00000     0.00000     0.00000     0.00000
   -40.38735     0.00000     0.00000     0.00000     0.00000
   -40.37635     0.00000     0.00000     0.00000     0.00000
   -40.36535     0.00000     0.00000     0.00000     0.00000
   -40.35435     0.00000     0.00000     0.00000     0.00000
   -40.34435     0.00000     0.00000     0.00000     0.00000
   -40.33335     0.00000     0.00000     0.00000     0.00000
   -40.32235     0.00000     0.00000     0.00000     0.00000
   -40.31135     0.00000     0.00000     0.00000     0.00000
   -40.30035     0.00000     0.00000     0.00000     0.00000
   -40.28935     0.00000     0.00000     0.00000     0.00000
   -40.27835     0.00000     0.00000     0.00000     0.00000
   -40.26735     0.00000     0.00000     0.00000     0.00000
   -40.25735     0.00000     0.00000     0.00000     0.00000
   -40.24635     0.00000     0.00000     0.00000     0.00000
   -40.23535     0.00000     0.00000     0.00000     0.00000
   -40.22435     0.00000     0.00000     0.00000     0.00000
   -40.21335     0.00000     0.00000     0.00000     0.00000
   -40.20235     0.00000     0.00000     0.00000     0.00000
   -40.19135     0.00000     0.00000     0.00000     0.00000
   -40.18035     0.00000     0.00000     0.00000     0.00000
   -40.16935     0.00000     0.00000     0.00000     0.00000
   -40.15935     0.00000     0.00000     0.00000     0.00000
   -40.14835     0.00000     0.00000     0.00000     0.00000
   -40.13735     0.00000     0.00000     0.00000     0.00000
   -40.12635     0.00000     0.00000     0.00000     0.00000
   -40.11535     0.00000     0.00000     0.00000     0.00000
   -40.10435     0.00000     0.00000     0.00000     0.00000
   -40.09335     0.00000     0.00000     0.00000     0.00000
   -40.08235     0.00000     0.00000     0.00000     0.00000
   -40.07235     0.00000     0.00000     0.00000     0.00000
   -40.06135     0.00000     0.00000     0.00000     0.00000
   -40.05035     0.00000     0.00000     0.00000     0.00000
   -40.03935     0.00000     0.00000     0.00000     0.00000
   -40.02835     0.00000     0.00000     0.00000     0.00000
   -40.01735     0.00000     0.00000     0.00000     0.00000
   -40.00635     0.00000     0.00000     0.00000     0.00000
   -39.99535     0.00000     0.00000     0.00000     0.00000
   -39.98435     0.00000     0.00000     0.00000     0.00000
   -39.97435     0.00000     0.00000     0.00000     0.00000
   -39.96335     0.00000     0.00000     0.00000     0.00000
   -39.95235     0.00000     0.00000     0.00000     0.00000
   -39.94135     0.00000     0.00000     0.00000     0.00000
   -39.93035     0.00000     0.00000     0.00000     0.00000
   -39.91935     0.00000     0.00000     0.00000     0.00000
   -39.90835     0.00000     0.00000     0.00000     0.00000
   -39.89735     0.00000     0.00000     0.00000     0.00000
   -39.88735     0.00000     0.00000     0.00000     0.00000
   -39.87635     0.00000     0.00000     0.00000     0.00000
   -39.86535     0.00000     0.00000     0.00000     0.00000
   -39.85435     0.00000     0.00000     0.00000     0.00000
   -39.84335     0.00000     0.00000     0.00000     0.00000
   -39.83235     0.00000     0.00000     0.00000     0.00000
   -39.82135     0.00000     0.00000     0.00000     0.00000
   -39.81035     0.00000     0.00000     0.00000     0.00000
   -39.79935     0.00000     0.00000     0.00000     0.00000
   -39.78935     0.00000     0.00000     0.00000     0.00000
   -39.77835     0.00000     0.00000     0.00000     0.00000
   -39.76735     0.00000     0.00000     0.00000     0.00000
   -39.75635     0.00000     0.00000     0.00000     0.00000
   -39.74535     0.00000     0.00000     0.00000     0.00000
   -39.73435     0.00000     0.00000     0.00000     0.00000
   -39.72335     0.00000     0.00000     0.00000     0.00000
   -39.71235     0.00000     0.00000     0.00000     0.00000
   -39.70235     0.00000     0.00000     0.00000     0.00000
   -39.69135     0.00000     0.00000     0.00000     0.00000
   -39.68035     0.00000     0.00000     0.00000     0.00000
   -39.66935     0.00000     0.00000     0.00000     0.00000
   -39.65835     0.00000     0.00000     0.00000     0.00000
   -39.64735     0.00000     0.00000     0.00000     0.00000
   -39.63635     0.00000     0.00000     0.00000     0.00000
   -39.62535     0.00000     0.00000     0.00000     0.00000
   -39.61435     0.00000     0.00000     0.00000     0.00000
   -39.60435     0.00000     0.00000     0.00000     0.00000
   -39.59335     0.00000     0.00000     0.00000     0.00000
   -39.58235     0.00000     0.00000     0.00000     0.00000
   -39.57135     0.00000     0.00000     0.00000     0.00000
   -39.56035     0.00000     0.00000     0.00000     0.00000
   -39.54935     0.00000     0.00000     0.00000     0.00000
   -39.53835     0.00000     0.00000     0.00000     0.00000
   -39.52735     0.00000     0.00000     0.00000     0.00000
   -39.51735     0.00000     0.00000     0.00000     0.00000
   -39.50635     0.00000     0.00000     0.00000     0.00000
   -39.49535     0.00000     0.00000     0.00000     0.00000
   -39.48435     0.00000     0.00000     0.00000     0.00000
   -39.47335     0.00000     0.00000     0.00000     0.00000
   -39.46235     0.00000     0.00000     0.00000     0.00000
   -39.45135     0.00000     0.00000     0.00000     0.00000
   -39.44035     0.00000     0.00000     0.00000     0.00000
   -39.42935     0.00000     0.00000     0.00000     0.00000
   -39.41935     0.00000     0.00000     0.00000     0.00000
   -39.40835     0.00000     0.00000     0.00000     0.00000
   -39.39735     0.00000     0.00000     0.00000     0.00000
   -39.38635     0.00000     0.00000     0.00000     0.00000
   -39.37535     0.00000     0.00000     0.00000     0.00000
   -39.36435     0.00000     0.00000     0.00000     0.00000
   -39.35335     0.00000     0.00000     0.00000     0.00000
   -39.34235     0.00000     0.00000     0.00000     0.00000
   -39.33235     0.00000     0.00000     0.00000     0.00000
   -39.32135     0.00000     0.00000     0.00000     0.00000
   -39.31035     0.00000     0.00000     0.00000     0.00000
   -39.29935     0.00000     0.00000     0.00000     0.00000
   -39.28835     0.00000     0.00000     0.00000     0.00000
   -39.27735     0.00000     0.00000     0.00000     0.00000
   -39.26635     0.00000     0.00000     0.00000     0.00000
   -39.25535     0.00000     0.00000     0.00000     0.00000
   -39.24435     0.00000     0.00000     0.00000     0.00000
   -39.23435     0.00000     0.00000     0.00000     0.00000
   -39.22335     0.00000     0.00000     0.00000     0.00000
   -39.21235     0.00000     0.00000     0.00000     0.00000
   -39.20135     0.00000     0.00000     0.00000     0.00000
   -39.19035     0.00000     0.00000     0.00000     0.00000
   -39.17935     0.00000     0.00000     0.00000     0.00000
   -39.16835     0.00000     0.00000     0.00000     0.00000
   -39.15735     0.00000     0.00000     0.00000     0.00000
   -39.14735     0.00000     0.00000     0.00000     0.00000
   -39.13635     0.00000     0.00000     0.00000     0.00000
   -39.12535     0.00000     0.00000     0.00000     0.00000
   -39.11435     0.00000     0.00000     0.00000     0.00000
   -39.10335     0.00000     0.00000     0.00000     0.00000
   -39.09235     0.00000     0.00000     0.00000     0.00000
   -39.08135     0.00000     0.00000     0.00000     0.00000
   -39.07035     0.00000     0.00000     0.00000     0.00000
   -39.05935     0.00000     0.00000     0.00000     0.00000
   -39.04935     0.00000     0.00000     0.00000     0.00000
   -39.03835     0.00000     0.00000     0.00000     0.00000
   -39.02735     0.00000     0.00000     0.00000     0.00000
   -39.01635     0.00000     0.00000     0.00000     0.00000
   -39.00535     0.00000     0.00000     0.00000     0.00000
   -38.99435     0.00000     0.00000     0.00000     0.00000
   -38.98335     0.00000     0.00000     0.00000     0.00000
   -38.97235     0.00000     0.00000     0.00000     0.00000
   -38.96235     0.00000     0.00000     0.00000     0.00000
   -38.95135     0.00000     0.00000     0.00000     0.00000
   -38.94035     0.00000     0.00000     0.00000     0.00000
   -38.92935     0.00000     0.00000     0.00000     0.00000
   -38.91835     0.00000     0.00000     0.00000     0.00000
   -38.90735     0.00000     0.00000     0.00000     0.00000
   -38.89635     0.00000     0.00000     0.00000     0.00000
   -38.88535     0.00000     0.00000     0.00000     0.00000
   -38.87435     0.00000     0.00000     0.00000     0.00000
   -38.86435     0.00000     0.00000     0.00000     0.00000
   -38.85335     0.00000     0.00000     0.00000     0.00000
   -38.84235     0.00000     0.00000     0.00000     0.00000
   -38.83135     0.00000     0.00000     0.00000     0.00000
   -38.82035     0.00000     0.00000     0.00000     0.00000
   -38.80935     0.00000     0.00000     0.00000     0.00000
   -38.79835     0.00000     0.00000     0.00000     0.00000
   -38.78735     0.00000     0.00000     0.00000     0.00000
   -38.77735     0.00000     0.00000     0.00000     0.00000
   -38.76635     0.00000     0.00000     0.00000     0.00000
   -38.75535     0.00000     0.00000     0.00000     0.00000
   -38.74435     0.00000     0.00000     0.00000     0.00000
   -38.73335     0.00000     0.00000     0.00000     0.00000
   -38.72235     0.00000     0.00000     0.00000     0.00000
   -38.71135     0.00000     0.00000     0.00000     0.00000
   -38.70035     0.00000     0.00000     0.00000     0.00000
   -38.68935     0.00000     0.00000     0.00000     0.00000
   -38.67935     0.00000     0.00000     0.00000     0.00000
   -38.66835     0.00000     0.00000     0.00000     0.00000
   -38.65735     0.00000     0.00000     0.00000     0.00000
   -38.64635     0.00000     0.00000     0.00000     0.00000
   -38.63535     0.00000     0.00000     0.00000     0.00000
   -38.62435     0.00000     0.00000     0.00000     0.00000
   -38.61335     0.00000     0.00000     0.00000     0.00000
   -38.60235     0.00000     0.00000     0.00000     0.00000
   -38.59235     0.00000     0.00000     0.00000     0.00000
   -38.58135     0.00000     0.00000     0.00000     0.00000
   -38.57035     0.00000     0.00000     0.00000     0.00000
   -38.55935     0.00000     0.00000     0.00000     0.00000
   -38.54835     0.00000     0.00000     0.00000     0.00000
   -38.53735     0.00000     0.00000     0.00000     0.00000
   -38.52635     0.00000     0.00000     0.00000     0.00000
   -38.51535     0.00000     0.00000     0.00000     0.00000
   -38.50435    89.57884     0.33672     0.01421     0.00779
   -38.49435   161.87466     0.55203     0.03002     0.01468
   -38.48335   103.56114     0.40053     0.01522     0.01129
   -38.47235    66.84595     0.24419     0.00570     0.00478
   -38.46135    99.55275     0.36483     0.01866     0.01038
   -38.45035   121.44019     0.45658     0.01993     0.01553
   -38.43935   102.29237     0.48657     0.01269     0.01593
   -38.42835   127.66057     0.54912     0.01672     0.01834
   -38.41735   108.36787     0.54977     0.01268     0.01985
   -38.40735    56.02275     0.27865     0.00464     0.01193
   -38.39635    80.48999     0.45566     0.00622     0.01636
   -38.38535   193.81544     1.08877     0.01540     0.03213
   -38.37435   107.24857     0.53632     0.01101     0.02001
   -38.36335   148.42171     0.80837     0.01879     0.03400
   -38.35235   116.80799     0.68770     0.01548     0.02016
   -38.34135   103.20166     0.60452     0.01563     0.01541
   -38.33035     0.82971     0.00494     0.00015     0.00011
   -38.31935   221.49069     1.35943     0.04614     0.02691
   -38.30935   101.87195     0.55237     0.01422     0.01151
   -38.29835    78.30287     0.52680     0.01178     0.01048
   -38.28735    37.46876     0.30432     0.00736     0.00478
   -38.27635   247.68848     1.97133     0.05448     0.03536
   -38.26535   143.51826     1.21344     0.03545     0.01503
   -38.25435   202.88105     1.94276     0.04787     0.02253
   -38.24335   324.07130     2.92045     0.06570     0.03355
   -38.23235   263.72174     2.28918     0.05567     0.03757
   -38.22235   314.37574     2.95505     0.06135     0.04444
   -38.21135   454.47090     3.44133     0.09763     0.04337
   -38.20035    56.30205     0.39819     0.01269     0.00496
   -38.18935     0.00000     0.00000     0.00000     0.00000
   -38.17835   178.24729     1.49231     0.02434     0.02082
   -38.16735   506.60862     3.83815     0.06858     0.06154
   -38.15635    44.37574     0.38770     0.00372     0.00582
   -38.14535   218.62411     1.70128     0.02013     0.03458
   -38.13435   399.77598     2.82831     0.03332     0.05801
   -38.12435    28.33605     0.19217     0.00255     0.00320
   -38.11335     0.00000     0.00000     0.00000     0.00000
   -38.10235   185.44073     1.10775     0.04375     0.01621
   -38.09135   193.94465     1.17215     0.02851     0.02612
   -38.08035   280.80745     1.58420     0.05294     0.06542
   -38.06935   268.78287     1.40266     0.05605     0.06404
   -38.05835   201.53811     0.85784     0.05370     0.04520
   -38.04735   102.96373     0.51676     0.01512     0.01310
   -38.03735   151.57602     1.11449     0.01961     0.03034
   -38.02635   129.37202     0.79172     0.01287     0.02850
   -38.01535    54.49440     0.37161     0.00722     0.02025
   -38.00435   368.63424     2.86870     0.06131     0.19286
   -37.99335   112.80444     0.73201     0.02147     0.06655
   -37.98235   118.32021     0.49517     0.01848     0.11697
   -37.97135   193.16324     0.72630     0.02890     0.13577
   -37.96035   149.56945     0.77535     0.03382     0.02005
   -37.94935    82.02071     0.42589     0.01269     0.00560
   -37.93935   285.52940     1.14500     0.03540     0.01216
   -37.92835    65.98603     0.26731     0.00502     0.00299
   -37.91735    50.88574     0.22237     0.00296     0.00256
   -37.90635    75.99517     0.37107     0.00394     0.00500
   -37.89535    30.18022     0.15192     0.00181     0.00211
   -37.88435     0.00000     0.00000     0.00000     0.00000
   -37.87335   245.05300     1.08787     0.01381     0.01181
   -37.86235    14.27592     0.06172     0.00074     0.00059
   -37.85235     0.00000     0.00000     0.00000     0.00000
   -37.84135     0.00000     0.00000     0.00000     0.00000
   -37.83035   208.69137     0.83968     0.00703     0.00762
   -37.81935   206.92430     0.72041     0.01896     0.01047
   -37.80835   177.52162     0.44953     0.03273     0.02350
   -37.79735    26.07613     0.06321     0.00495     0.00379
   -37.78635   432.59002     1.44136     0.02451     0.08317
   -37.77535   209.65654     0.48491     0.01655     0.05899
   -37.76435    90.67321     0.19836     0.00880     0.01956
   -37.75435   386.28863     0.69171     0.02550     0.08849
   -37.74335   222.79993     0.31352     0.01753     0.03426
   -37.73235   113.97226     0.20294     0.01158     0.02123
   -37.72135   215.31304     0.37418     0.01673     0.03580
   -37.71035     2.81071     0.00442     0.00019     0.00045
   -37.69935     0.00000     0.00000     0.00000     0.00000
   -37.68835     0.00000     0.00000     0.00000     0.00000
   -37.67735     0.00000     0.00000     0.00000     0.00000
   -37.66735   182.01611     0.44400     0.00399     0.01696
   -37.65635     0.00000     0.00000     0.00000     0.00000
   -37.64535     0.00000     0.00000     0.00000     0.00000
   -37.63435     0.00000     0.00000     0.00000     0.00000
   -37.62335     0.00000     0.00000     0.00000     0.00000
   -37.61235     0.00000     0.00000     0.00000     0.00000
   -37.60135     0.00000     0.00000     0.00000     0.00000
   -37.59035     0.00000     0.00000     0.00000     0.00000
   -37.57935     0.00000     0.00000     0.00000     0.00000
   -37.56935     0.00000     0.00000     0.00000     0.00000
   -37.55835     0.00000     0.00000     0.00000     0.00000
   -37.54735     0.00000     0.00000     0.00000     0.00000
   -37.53635     0.00000     0.00000     0.00000     0.00000
   -37.52535     0.00000     0.00000     0.00000     0.00000
   -37.51435     0.00000     0.00000     0.00000     0.00000
   -37.50335     0.00000     0.00000     0.00000     0.00000
   -37.49235     0.00000     0.00000     0.00000     0.00000
   -37.48235     0.00000     0.00000     0.00000     0.00000
   -37.47135     0.00000     0.00000     0.00000     0.00000
   -37.46035     0.00000     0.00000     0.00000     0.00000
   -37.44935     0.00000     0.00000     0.00000     0.00000
   -37.43835     0.00000     0.00000     0.00000     0.00000
   -37.42735     0.00000     0.00000     0.00000     0.00000
   -37.41635     0.00000     0.00000     0.00000     0.00000
   -37.40535     0.00000     0.00000     0.00000     0.00000
   -37.39435     0.00000     0.00000     0.00000     0.00000
   -37.38435     0.00000     0.00000     0.00000     0.00000
   -37.37335     0.00000     0.00000     0.00000     0.00000
   -37.36235     0.00000     0.00000     0.00000     0.00000
   -37.35135     0.00000     0.00000     0.00000     0.00000
   -37.34035     0.00000     0.00000     0.00000     0.00000
   -37.32935     0.00000     0.00000     0.00000     0.00000
   -37.31835     0.00000     0.00000     0.00000     0.00000
   -37.30735     0.00000     0.00000     0.00000     0.00000
   -37.29735     0.00000     0.00000     0.00000     0.00000
   -37.28635     0.00000     0.00000     0.00000     0.00000
   -37.27535     0.00000     0.00000     0.00000     0.00000
   -37.26435     0.00000     0.00000     0.00000     0.00000
   -37.25335     0.00000     0.00000     0.00000     0.00000
   -37.24235     0.00000     0.00000     0.00000     0.00000
   -37.23135     0.00000     0.00000     0.00000     0.00000
   -37.22035     0.00000     0.00000     0.00000     0.00000
   -37.20935     0.00000     0.00000     0.00000     0.00000
   -37.19935     0.00000     0.00000     0.00000     0.00000
   -37.18835     0.00000     0.00000     0.00000     0.00000
   -37.17735     0.00000     0.00000     0.00000     0.00000
   -37.16635     0.00000     0.00000     0.00000     0.00000
   -37.15535     0.00000     0.00000     0.00000     0.00000
   -37.14435     0.00000     0.00000     0.00000     0.00000
   -37.13335     0.00000     0.00000     0.00000     0.00000
   -37.12235     0.00000     0.00000     0.00000     0.00000
   -37.11235     0.00000     0.00000     0.00000     0.00000
   -37.10135     0.00000     0.00000     0.00000     0.00000
   -37.09035     0.00000     0.00000     0.00000     0.00000
   -37.07935     0.00000     0.00000     0.00000     0.00000
   -37.06835     0.00000     0.00000     0.00000     0.00000
   -37.05735     0.00000     0.00000     0.00000     0.00000
   -37.04635     0.00000     0.00000     0.00000     0.00000
   -37.03535     0.00000     0.00000     0.00000     0.00000
   -37.02435     0.00000     0.00000     0.00000     0.00000
   -37.01435     0.00000     0.00000     0.00000     0.00000
   -37.00335     0.00000     0.00000     0.00000     0.00000
   -36.99235     0.00000     0.00000     0.00000     0.00000
   -36.98135     0.00000     0.00000     0.00000     0.00000
   -36.97035     0.00000     0.00000     0.00000     0.00000
   -36.95935     0.00000     0.00000     0.00000     0.00000
   -36.94835     0.00000     0.00000     0.00000     0.00000
   -36.93735     0.00000     0.00000     0.00000     0.00000
   -36.92735     0.00000     0.00000     0.00000     0.00000
   -36.91635     0.00000     0.00000     0.00000     0.00000
   -36.90535     0.00000     0.00000     0.00000     0.00000
   -36.89435     0.00000     0.00000     0.00000     0.00000
   -36.88335     0.00000     0.00000     0.00000     0.00000
   -36.87235     0.00000     0.00000     0.00000     0.00000
   -36.86135     0.00000     0.00000     0.00000     0.00000
   -36.85035     0.00000     0.00000     0.00000     0.00000
   -36.83935     0.00000     0.00000     0.00000     0.00000
   -36.82935     0.00000     0.00000     0.00000     0.00000
   -36.81835     0.00000     0.00000     0.00000     0.00000
   -36.80735     0.00000     0.00000     0.00000     0.00000
   -36.79635     0.00000     0.00000     0.00000     0.00000
   -36.78535     0.00000     0.00000     0.00000     0.00000
   -36.77435     0.00000     0.00000     0.00000     0.00000
   -36.76335     0.00000     0.00000     0.00000     0.00000
   -36.75235     0.00000     0.00000     0.00000     0.00000
   -36.74235     0.00000     0.00000     0.00000     0.00000
   -36.73135     0.00000     0.00000     0.00000     0.00000
   -36.72035     0.00000     0.00000     0.00000     0.00000
   -36.70935     0.00000     0.00000     0.00000     0.00000
   -36.69835     0.00000     0.00000     0.00000     0.00000
   -36.68735     0.00000     0.00000     0.00000     0.00000
   -36.67635     0.00000     0.00000     0.00000     0.00000
   -36.66535     0.00000     0.00000     0.00000     0.00000
   -36.65435     0.00000     0.00000     0.00000     0.00000
   -36.64435     0.00000     0.00000     0.00000     0.00000
   -36.63335     0.00000     0.00000     0.00000     0.00000
   -36.62235     0.00000     0.00000     0.00000     0.00000
   -36.61135     0.00000     0.00000     0.00000     0.00000
   -36.60035     0.00000     0.00000     0.00000     0.00000
   -36.58935     0.00000     0.00000     0.00000     0.00000
   -36.57835     0.00000     0.00000     0.00000     0.00000
   -36.56735     0.00000     0.00000     0.00000     0.00000
   -36.55735     0.00000     0.00000     0.00000     0.00000
   -36.54635     0.00000     0.00000     0.00000     0.00000
   -36.53535     0.00000     0.00000     0.00000     0.00000
   -36.52435     0.00000     0.00000     0.00000     0.00000
   -36.51335     0.00000     0.00000     0.00000     0.00000
   -36.50235     0.00000     0.00000     0.00000     0.00000
   -36.49135     0.00000     0.00000     0.00000     0.00000
   -36.48035     0.00000     0.00000     0.00000     0.00000
   -36.46935     0.00000     0.00000     0.00000     0.00000
   -36.45935     0.00000     0.00000     0.00000     0.00000
   -36.44835     0.00000     0.00000     0.00000     0.00000
   -36.43735     0.00000     0.00000     0.00000     0.00000
   -36.42635     0.00000     0.00000     0.00000     0.00000
   -36.41535     0.00000     0.00000     0.00000     0.00000
   -36.40435     0.00000     0.00000     0.00000     0.00000
   -36.39335     0.00000     0.00000     0.00000     0.00000
   -36.38235     0.00000     0.00000     0.00000     0.00000
   -36.37235     0.00000     0.00000     0.00000     0.00000
   -36.36135     0.00000     0.00000     0.00000     0.00000
   -36.35035     0.00000     0.00000     0.00000     0.00000
   -36.33935     0.00000     0.00000     0.00000     0.00000
   -36.32835     0.00000     0.00000     0.00000     0.00000
   -36.31735     0.00000     0.00000     0.00000     0.00000
   -36.30635     0.00000     0.00000     0.00000     0.00000
   -36.29535     0.00000     0.00000     0.00000     0.00000
   -36.28435     0.00000     0.00000     0.00000     0.00000
   -36.27435     0.00000     0.00000     0.00000     0.00000
   -36.26335     0.00000     0.00000     0.00000     0.00000
   -36.25235     0.00000     0.00000     0.00000     0.00000
   -36.24135     0.00000     0.00000     0.00000     0.00000
   -36.23035     0.00000     0.00000     0.00000     0.00000
   -36.21935     0.00000     0.00000     0.00000     0.00000
   -36.20835     0.00000     0.00000     0.00000     0.00000
   -36.19735     0.00000     0.00000     0.00000     0.00000
   -36.18735     0.00000     0.00000     0.00000     0.00000
   -36.17635     0.00000     0.00000     0.00000     0.00000
   -36.16535     0.00000     0.00000     0.00000     0.00000
   -36.15435     0.00000     0.00000     0.00000     0.00000
