     #Energy       W_all      Mo_all      Ti_all      Os_all
   -52.43175     0.00000     0.00000     0.00000     0.00000
   -52.42075     0.00000     0.00000     0.00000     0.00000
   -52.41075     0.00000     0.00000     0.00000     0.00000
   -52.39975     0.00000     0.00000     0.00000     0.00000
   -52.38875     0.00000     0.00000     0.00000     0.00000
   -52.37875     0.00000     0.00000     0.00000     0.00000
   -52.36775     0.00000     0.00000     0.00000     0.00000
   -52.35675     0.00000     0.00000     0.00000     0.00000
   -52.34675     0.00000     0.00000     0.00000     0.00000
   -52.33575     0.00000     0.00000     0.00000     0.00000
   -52.32575     0.00000     0.00000     0.00000     0.00000
   -52.31475     0.00000     0.00000     0.00000     0.00000
   -52.30375     0.00000     0.00000     0.00000     0.00000
   -52.29375     0.00000     0.00000     0.00000     0.00000
   -52.28275     0.00000     0.00000     0.00000     0.00000
   -52.27175     0.00000     0.00000     0.00000     0.00000
   -52.26175     0.00000     0.00000     0.00000     0.00000
   -52.25075     0.00000     0.00000     0.00000     0.00000
   -52.23975     0.00000     0.00000     0.00000     0.00000
   -52.22975     0.00000     0.00000     0.00000     0.00000
   -52.21875     0.00000     0.00000     0.00000     0.00000
   -52.20775     0.00000     0.00000     0.00000     0.00000
   -52.19775     0.00000     0.00000     0.00000     0.00000
   -52.18675     0.00000     0.00000     0.00000     0.00000
   -52.17675     0.00000     0.00000     0.00000     0.00000
   -52.16575     0.00000     0.00000     0.00000     0.00000
   -52.15475     0.00000     0.00000     0.00000     0.00000
   -52.14475     0.00000     0.00000     0.00000     0.00000
   -52.13375     0.00000     0.00000     0.00000     0.00000
   -52.12275     0.00000     0.00000     0.00000     0.00000
   -52.11275     0.00000     0.00000     0.00000     0.00000
   -52.10175     0.00000     0.00000     0.00000     0.00000
   -52.09075     0.00000     0.00000     0.00000     0.00000
   -52.08075     0.00000     0.00000     0.00000     0.00000
   -52.06975     0.00000     0.00000     0.00000     0.00000
   -52.05975     0.00000     0.00000     0.00000     0.00000
   -52.04875     0.00000     0.00000     0.00000     0.00000
   -52.03775     0.00000     0.00000     0.00000     0.00000
   -52.02775     0.00000     0.00000     0.00000     0.00000
   -52.01675     0.00000     0.00000     0.00000     0.00000
   -52.00575     0.00000     0.00000     0.00000     0.00000
   -51.99575     0.00000     0.00000     0.00000     0.00000
   -51.98475     0.00000     0.00000     0.00000     0.00000
   -51.97375     0.00000     0.00000     0.00000     0.00000
   -51.96375     0.00000     0.00000     0.00000     0.00000
   -51.95275     0.00000     0.00000     0.00000     0.00000
   -51.94175     0.00000     0.00000     0.00000     0.00000
   -51.93175     0.00000     0.00000     0.00000     0.00000
   -51.92075     0.00000     0.00000     0.00000     0.00000
   -51.91075     0.00000     0.00000     0.00000     0.00000
   -51.89975     0.00000     0.00000     0.00000     0.00000
   -51.88875     0.00000     0.00000     0.00000     0.00000
   -51.87875     0.00000     0.00000     0.00000     0.00000
   -51.86775     0.00000     0.00000     0.00000     0.00000
   -51.85675     0.00000     0.00000     0.00000     0.00000
   -51.84675     0.00000     0.00000     0.00000     0.00000
   -51.83575     0.00000     0.00000     0.00000     0.00000
   -51.82475     0.00000     0.00000     0.00000     0.00000
   -51.81475     0.00000     0.00000     0.00000     0.00000
   -51.80375     0.00000     0.00000     0.00000     0.00000
   -51.79275     0.00000     0.00000     0.00000     0.00000
   -51.78275     0.00000     0.00000     0.00000     0.00000
   -51.77175     0.00000     0.00000     0.00000     0.00000
   -51.76175     0.00000     0.00000     0.00000     0.00000
   -51.75075     0.00000     0.00000     0.00000     0.00000
   -51.73975     0.00000     0.00000     0.00000     0.00000
   -51.72975     0.00000     0.00000     0.00000     0.00000
   -51.71875     0.00000     0.00000     0.00000     0.00000
   -51.70775     0.00000     0.00000     0.00000     0.00000
   -51.69775     0.00000     0.00000     0.00000     0.00000
   -51.68675     0.00000     0.00000     0.00000     0.00000
   -51.67575     0.00000     0.00000     0.00000     0.00000
   -51.66575     0.00000     0.00000     0.00000     0.00000
   -51.65475     0.00000     0.00000     0.00000     0.00000
   -51.64475     0.00000     0.00000     0.00000     0.00000
   -51.63375     0.00000     0.00000     0.00000     0.00000
   -51.62275     0.00000     0.00000     0.00000     0.00000
   -51.61275     0.00000     0.00000     0.00000     0.00000
   -51.60175     0.00000     0.00000     0.00000     0.00000
   -51.59075     0.00000     0.00000     0.00000     0.00000
   -51.58075     0.00000     0.00000     0.00000     0.00000
   -51.56975     0.00000     0.00000     0.00000     0.00000
   -51.55875     0.00000     0.00000     0.00000     0.00000
   -51.54875     0.00000     0.00000     0.00000     0.00000
   -51.53775     0.00000     0.00000     0.00000     0.00000
   -51.52675     0.00000     0.00000     0.00000     0.00000
   -51.51675     0.00000     0.00000     0.00000     0.00000
   -51.50575     0.00000     0.00000     0.00000     0.00000
   -51.49575     0.00000     0.00000     0.00000     0.00000
   -51.48475     0.00000     0.00000     0.00000     0.00000
   -51.47375     0.00000     0.00000     0.00000     0.00000
   -51.46375     0.00000     0.00000     0.00000     0.00000
   -51.45275     0.00000     0.00000     0.00000     0.00000
   -51.44175     0.00000     0.00000     0.00000     0.00000
   -51.43175     0.00000     0.00000     0.00000     0.00000
   -51.42075     0.00000     0.00000     0.00000     0.00000
   -51.40975     0.00000     0.00000     0.00000     0.00000
   -51.39975     0.00000     0.00000     0.00000     0.00000
   -51.38875     0.00000     0.00000     0.00000     0.00000
   -51.37775     0.00000     0.00000     0.00000     0.00000
   -51.36775     0.00000     0.00000     0.00000     0.00000
   -51.35675     0.00000     0.00000     0.00000     0.00000
   -51.34675     0.00000     0.00000     0.00000     0.00000
   -51.33575     0.00000     0.00000     0.00000     0.00000
   -51.32475     0.00000     0.00000     0.00000     0.00000
   -51.31475     0.00000     0.00000     0.00000     0.00000
   -51.30375     0.00000     0.00000     0.00000     0.00000
   -51.29275     0.00000     0.00000     0.00000     0.00000
   -51.28275     0.00000     0.00000     0.00000     0.00000
   -51.27175     0.00000     0.00000     0.00000     0.00000
   -51.26075     0.00000     0.00000     0.00000     0.00000
   -51.25075     0.00000     0.00000     0.00000     0.00000
   -51.23975     0.00000     0.00000     0.00000     0.00000
   -51.22875     0.00000     0.00000     0.00000     0.00000
   -51.21875     0.00000     0.00000     0.00000     0.00000
   -51.20775     0.00000     0.00000     0.00000     0.00000
   -51.19775     0.00000     0.00000     0.00000     0.00000
   -51.18675     0.00000     0.00000     0.00000     0.00000
   -51.17575     0.00000     0.00000     0.00000     0.00000
   -51.16575     0.00000     0.00000     0.00000     0.00000
   -51.15475     0.00000     0.00000     0.00000     0.00000
   -51.14375     0.00000     0.00000     0.00000     0.00000
   -51.13375     0.00000     0.00000     0.00000     0.00000
   -51.12275     0.00000     0.00000     0.00000     0.00000
   -51.11175     0.00000     0.00000     0.00000     0.00000
   -51.10175     0.00000     0.00000     0.00000     0.00000
   -51.09075     0.00000     0.00000     0.00000     0.00000
   -51.08075     0.00000     0.00000     0.00000     0.00000
   -51.06975     0.00000     0.00000     0.00000     0.00000
   -51.05875     0.00000     0.00000     0.00000     0.00000
   -51.04875     0.00000     0.00000     0.00000     0.00000
   -51.03775     0.00000     0.00000     0.00000     0.00000
   -51.02675     0.00000     0.00000     0.00000     0.00000
   -51.01675     0.00000     0.00000     0.00000     0.00000
   -51.00575     0.00000     0.00000     0.00000     0.00000
   -50.99475     0.00000     0.00000     0.00000     0.00000
   -50.98475     0.00000     0.00000     0.00000     0.00000
   -50.97375     0.00000     0.00000     0.00000     0.00000
   -50.96275     0.00000     0.00000     0.00000     0.00000
   -50.95275     0.00000     0.00000     0.00000     0.00000
   -50.94175     0.00000     0.00000     0.00000     0.00000
   -50.93175     0.00000     0.00000     0.00000     0.00000
   -50.92075     0.00000     0.00000     0.00000     0.00000
   -50.90975     0.00000     0.00000     0.00000     0.00000
   -50.89975     0.00000     0.00000     0.00000     0.00000
   -50.88875     0.00000     0.00000     0.00000     0.00000
   -50.87775     0.00000     0.00000     0.00000     0.00000
   -50.86775     0.00000     0.00000     0.00000     0.00000
   -50.85675     0.00000     0.00000     0.00000     0.00000
   -50.84575     0.00000     0.00000     0.00000     0.00000
   -50.83575     0.00000     0.00000     0.00000     0.00000
   -50.82475     0.00000     0.00000     0.00000     0.00000
   -50.81375     0.00000     0.00000     0.00000     0.00000
   -50.80375     0.00000     0.00000     0.00000     0.00000
   -50.79275     0.00000     0.00000     0.00000     0.00000
   -50.78275     0.00000     0.00000     0.00000     0.00000
   -50.77175     0.00000     0.00000     0.00000     0.00000
   -50.76075     0.00000     0.00000     0.00000     0.00000
   -50.75075     0.00000     0.00000     0.00000     0.00000
   -50.73975     0.00000     0.00000     0.00000     0.00000
   -50.72875     0.00000     0.00000     0.00000     0.00000
   -50.71875     0.00000     0.00000     0.00000     0.00000
   -50.70775     0.00000     0.00000     0.00000     0.00000
   -50.69675     0.00000     0.00000     0.00000     0.00000
   -50.68675     0.00000     0.00000     0.00000     0.00000
   -50.67575     0.00000     0.00000     0.00000     0.00000
   -50.66575     0.00000     0.00000     0.00000     0.00000
   -50.65475     0.00000     0.00000     0.00000     0.00000
   -50.64375     0.00000     0.00000     0.00000     0.00000
   -50.63375     0.00000     0.00000     0.00000     0.00000
   -50.62275     0.00000     0.00000     0.00000     0.00000
   -50.61175     0.00000     0.00000     0.00000     0.00000
   -50.60175     0.00000     0.00000     0.00000     0.00000
   -50.59075     0.00000     0.00000     0.00000     0.00000
   -50.57975     0.00000     0.00000     0.00000     0.00000
   -50.56975     0.00000     0.00000     0.00000     0.00000
   -50.55875     0.00000     0.00000     0.00000     0.00000
   -50.54775     0.00000     0.00000     0.00000     0.00000
   -50.53775     0.00000     0.00000     0.00000     0.00000
   -50.52675     0.00000     0.00000     0.00000     0.00000
   -50.51675     0.00000     0.00000     0.00000     0.00000
   -50.50575     0.00000     0.00000     0.00000     0.00000
   -50.49475     0.00000     0.00000     0.00000     0.00000
   -50.48475     0.00000     0.00000     0.00000     0.00000
   -50.47375     0.00000     0.00000     0.00000     0.00000
   -50.46275     0.00000     0.00000     0.00000     0.00000
   -50.45275     0.00000     0.00000     0.00000     0.00000
   -50.44175     0.00000     0.00000     0.00000     0.00000
   -50.43075     0.00000     0.00000     0.00000     0.00000
   -50.42075     0.00000     0.00000     0.00000     0.00000
   -50.40975     0.00000     0.00000     0.00000     0.00000
   -50.39875     0.00000     0.00000     0.00000     0.00000
   -50.38875     0.00000     0.00000     0.00000     0.00000
   -50.37775     0.00000     0.00000     0.00000     0.00000
   -50.36775     0.00000     0.00000     0.00000     0.00000
   -50.35675     0.00000     0.00000     0.00000     0.00000
   -50.34575     0.00000     0.00000     0.00000     0.00000
   -50.33575     0.00000     0.00000     0.00000     0.00000
   -50.32475     0.00000     0.00000     0.00000     0.00000
   -50.31375     0.00000     0.00000     0.00000     0.00000
   -50.30375     0.00000     0.00000     0.00000     0.00000
   -50.29275     0.00000     0.00000     0.00000     0.00000
   -50.28175     0.00000     0.00000     0.00000     0.00000
   -50.27175     0.00000     0.00000     0.00000     0.00000
   -50.26075     0.00000     0.00000     0.00000     0.00000
   -50.25075     0.00000     0.00000     0.00000     0.00000
   -50.23975     0.00000     0.00000     0.00000     0.00000
   -50.22875     0.00000     0.00000     0.00000     0.00000
   -50.21875     0.00000     0.00000     0.00000     0.00000
   -50.20775     0.00000     0.00000     0.00000     0.00000
   -50.19675     0.00000     0.00000     0.00000     0.00000
   -50.18675     0.00000     0.00000     0.00000     0.00000
   -50.17575     0.00000     0.00000     0.00000     0.00000
   -50.16475     0.00000     0.00000     0.00000     0.00000
   -50.15475     0.00000     0.00000     0.00000     0.00000
   -50.14375     0.00000     0.00000     0.00000     0.00000
   -50.13275     0.00000     0.00000     0.00000     0.00000
   -50.12275     0.00000     0.00000     0.00000     0.00000
   -50.11175     0.00000     0.00000     0.00000     0.00000
   -50.10175     0.00000     0.00000     0.00000     0.00000
   -50.09075     0.00000     0.00000     0.00000     0.00000
   -50.07975     0.00000     0.00000     0.00000     0.00000
   -50.06975     0.00000     0.00000     0.00000     0.00000
   -50.05875     0.00000     0.00000     0.00000     0.00000
   -50.04775     0.00000     0.00000     0.00000     0.00000
   -50.03775     0.00000     0.00000     0.00000     0.00000
   -50.02675     0.00000     0.00000     0.00000     0.00000
   -50.01575     0.00000     0.00000     0.00000     0.00000
   -50.00575     0.00000     0.00000     0.00000     0.00000
   -49.99475     0.00000     0.00000     0.00000     0.00000
   -49.98375     0.00000     0.00000     0.00000     0.00000
   -49.97375     0.00000     0.00000     0.00000     0.00000
   -49.96275     0.00000     0.00000     0.00000     0.00000
   -49.95275     0.00000     0.00000     0.00000     0.00000
   -49.94175     0.00000     0.00000     0.00000     0.00000
   -49.93075     0.00000     0.00000     0.00000     0.00000
   -49.92075     0.00000     0.00000     0.00000     0.00000
   -49.90975     0.00000     0.00000     0.00000     0.00000
   -49.89875     0.00000     0.00000     0.00000     0.00000
   -49.88875     0.00000     0.00000     0.00000     0.00000
   -49.87775     0.00000     0.00000     0.00000     0.00000
   -49.86675     0.00000     0.00000     0.00000     0.00000
   -49.85675     0.00000     0.00000     0.00000     0.00000
   -49.84575     0.00000     0.00000     0.00000     0.00000
   -49.83575     0.00000     0.00000     0.00000     0.00000
   -49.82475     0.00000     0.00000     0.00000     0.00000
   -49.81375     0.00000     0.00000     0.00000     0.00000
   -49.80375     0.00000     0.00000     0.00000     0.00000
   -49.79275     0.00000     0.00000     0.00000     0.00000
   -49.78175     0.00000     0.00000     0.00000     0.00000
   -49.77175     0.00000     0.00000     0.00000     0.00000
   -49.76075     0.00000     0.00000     0.00000     0.00000
   -49.74975     0.00000     0.00000     0.00000     0.00000
   -49.73975     0.00000     0.00000     0.00000     0.00000
   -49.72875     0.00000     0.00000     0.00000     0.00000
   -49.71775     0.00000     0.00000     0.00000     0.00000
   -49.70775     0.00000     0.00000     0.00000     0.00000
   -49.69675     0.00000     0.00000     0.00000     0.00000
   -49.68675     0.00000     0.00000     0.00000     0.00000
   -49.67575     0.00000     0.00000     0.00000     0.00000
   -49.66475     0.00000     0.00000     0.00000     0.00000
   -49.65475     0.00000     0.00000     0.00000     0.00000
   -49.64375     0.00000     0.00000     0.00000     0.00000
   -49.63275     0.00000     0.00000     0.00000     0.00000
   -49.62275     0.00000     0.00000     0.00000     0.00000
   -49.61175     0.00000     0.00000     0.00000     0.00000
   -49.60075     0.00000     0.00000     0.00000     0.00000
   -49.59075     0.00000     0.00000     0.00000     0.00000
   -49.57975     0.00000     0.00000     0.00000     0.00000
   -49.56875     0.00000     0.00000     0.00000     0.00000
   -49.55875     0.00000     0.00000     0.00000     0.00000
   -49.54775     0.00000     0.00000     0.00000     0.00000
   -49.53775     0.00000     0.00000     0.00000     0.00000
   -49.52675     0.00000     0.00000     0.00000     0.00000
   -49.51575     0.00000     0.00000     0.00000     0.00000
   -49.50575     0.00000     0.00000     0.00000     0.00000
   -49.49475     0.00000     0.00000     0.00000     0.00000
   -49.48375     0.00000     0.00000     0.00000     0.00000
   -49.47375     0.00000     0.00000     0.00000     0.00000
   -49.46275     0.00000     0.00000     0.00000     0.00000
   -49.45175     0.00000     0.00000     0.00000     0.00000
   -49.44175     0.00000     0.00000     0.00000     0.00000
   -49.43075     0.00000     0.00000     0.00000     0.00000
   -49.41975     0.00000     0.00000     0.00000     0.00000
   -49.40975     0.00000     0.00000     0.00000     0.00000
   -49.39875     0.00000     0.00000     0.00000     0.00000
   -49.38875     0.00000     0.00000     0.00000     0.00000
   -49.37775     0.00000     0.00000     0.00000     0.00000
   -49.36675     0.00000     0.00000     0.00000     0.00000
   -49.35675     0.00000     0.00000     0.00000     0.00000
   -49.34575     0.00000     0.00000     0.00000     0.00000
   -49.33475     0.00000     0.00000     0.00000     0.00000
   -49.32475     0.00000     0.00000     0.00000     0.00000
   -49.31375     0.00000     0.00000     0.00000     0.00000
   -49.30275     0.00000     0.00000     0.00000     0.00000
   -49.29275     0.00000     0.00000     0.00000     0.00000
   -49.28175     0.00000     0.00000     0.00000     0.00000
   -49.27175     0.00000     0.00000     0.00000     0.00000
   -49.26075     0.00000     0.00000     0.00000     0.00000
   -49.24975     0.00000     0.00000     0.00000     0.00000
   -49.23975     0.00000     0.00000     0.00000     0.00000
   -49.22875     0.00000     0.00000     0.00000     0.00000
   -49.21775     0.00000     0.00000     0.00000     0.00000
   -49.20775     0.00000     0.00000     0.00000     0.00000
   -49.19675     0.00000     0.00000     0.00000     0.00000
   -49.18575     0.00000     0.00000     0.00000     0.00000
   -49.17575     0.00000     0.00000     0.00000     0.00000
   -49.16475     0.00000     0.00000     0.00000     0.00000
   -49.15375     0.00000     0.00000     0.00000     0.00000
   -49.14375     0.00000     0.00000     0.00000     0.00000
   -49.13275     0.00000     0.00000     0.00000     0.00000
   -49.12275     0.00000     0.00000     0.00000     0.00000
   -49.11175     0.00000     0.00000     0.00000     0.00000
   -49.10075     0.00000     0.00000     0.00000     0.00000
   -49.09075     0.00000     0.00000     0.00000     0.00000
   -49.07975     0.00000     0.00000     0.00000     0.00000
   -49.06875     0.00000     0.00000     0.00000     0.00000
   -49.05875     0.00000     0.00000     0.00000     0.00000
   -49.04775     0.00000     0.00000     0.00000     0.00000
   -49.03675     0.00000     0.00000     0.00000     0.00000
   -49.02675     0.00000     0.00000     0.00000     0.00000
   -49.01575     0.00000     0.00000     0.00000     0.00000
   -49.00475     0.00000     0.00000     0.00000     0.00000
   -48.99475     0.00000     0.00000     0.00000     0.00000
   -48.98375     0.00000     0.00000     0.00000     0.00000
   -48.97375     0.00000     0.00000     0.00000     0.00000
   -48.96275     0.00000     0.00000     0.00000     0.00000
   -48.95175     0.00000     0.00000     0.00000     0.00000
   -48.94175     0.00000     0.00000     0.00000     0.00000
   -48.93075     0.00000     0.00000     0.00000     0.00000
   -48.91975     0.00000     0.00000     0.00000     0.00000
   -48.90975     0.00000     0.00000     0.00000     0.00000
   -48.89875     0.00000     0.00000     0.00000     0.00000
   -48.88775     0.00000     0.00000     0.00000     0.00000
   -48.87775     0.00000     0.00000     0.00000     0.00000
   -48.86675     0.00000     0.00000     0.00000     0.00000
   -48.85675     0.00000     0.00000     0.00000     0.00000
   -48.84575     0.00000     0.00000     0.00000     0.00000
   -48.83475     0.00000     0.00000     0.00000     0.00000
   -48.82475     0.00000     0.00000     0.00000     0.00000
   -48.81375     0.00000     0.00000     0.00000     0.00000
   -48.80275     0.00000     0.00000     0.00000     0.00000
   -48.79275     0.00000     0.00000     0.00000     0.00000
   -48.78175     0.00000     0.00000     0.00000     0.00000
   -48.77075     0.00000     0.00000     0.00000     0.00000
   -48.76075     0.00000     0.00000     0.00000     0.00000
   -48.74975     0.00000     0.00000     0.00000     0.00000
   -48.73875     0.00000     0.00000     0.00000     0.00000
   -48.72875     0.00000     0.00000     0.00000     0.00000
   -48.71775     0.00000     0.00000     0.00000     0.00000
   -48.70775     0.00000     0.00000     0.00000     0.00000
   -48.69675     0.00000     0.00000     0.00000     0.00000
   -48.68575     0.00000     0.00000     0.00000     0.00000
   -48.67575     0.00000     0.00000     0.00000     0.00000
   -48.66475     0.00000     0.00000     0.00000     0.00000
   -48.65375     0.00000     0.00000     0.00000     0.00000
   -48.64375     0.00000     0.00000     0.00000     0.00000
   -48.63275     0.00000     0.00000     0.00000     0.00000
   -48.62175     0.00000     0.00000     0.00000     0.00000
   -48.61175     0.00000     0.00000     0.00000     0.00000
   -48.60075     0.00000     0.00000     0.00000     0.00000
   -48.58975     0.00000     0.00000     0.00000     0.00000
   -48.57975     0.00000     0.00000     0.00000     0.00000
   -48.56875     0.00000     0.00000     0.00000     0.00000
   -48.55875     0.00000     0.00000     0.00000     0.00000
   -48.54775     0.00000     0.00000     0.00000     0.00000
   -48.53675     0.00000     0.00000     0.00000     0.00000
   -48.52675     0.00000     0.00000     0.00000     0.00000
   -48.51575     0.00000     0.00000     0.00000     0.00000
   -48.50475     0.00000     0.00000     0.00000     0.00000
   -48.49475     0.00000     0.00000     0.00000     0.00000
   -48.48375     0.00000     0.00000     0.00000     0.00000
   -48.47275     0.00000     0.00000     0.00000     0.00000
   -48.46275     0.00000     0.00000     0.00000     0.00000
   -48.45175     0.00000     0.00000     0.00000     0.00000
   -48.44175     0.00000     0.00000     0.00000     0.00000
   -48.43075     0.00000     0.00000     0.00000     0.00000
   -48.41975     0.00000     0.00000     0.00000     0.00000
   -48.40975     0.00000     0.00000     0.00000     0.00000
   -48.39875     0.00000     0.00000     0.00000     0.00000
   -48.38775     0.00000     0.00000     0.00000     0.00000
   -48.37775     0.00000     0.00000     0.00000     0.00000
   -48.36675     0.00000     0.00000     0.00000     0.00000
   -48.35575     0.00000     0.00000     0.00000     0.00000
   -48.34575     0.00000     0.00000     0.00000     0.00000
   -48.33475     0.00000     0.00000     0.00000     0.00000
   -48.32375     0.00000     0.00000     0.00000     0.00000
   -48.31375     0.00000     0.00000     0.00000     0.00000
   -48.30275     0.00000     0.00000     0.00000     0.00000
   -48.29275     0.00000     0.00000     0.00000     0.00000
   -48.28175     0.00000     0.00000     0.00000     0.00000
   -48.27075     0.00000     0.00000     0.00000     0.00000
   -48.26075     0.00000     0.00000     0.00000     0.00000
   -48.24975     0.00000     0.00000     0.00000     0.00000
   -48.23875     0.00000     0.00000     0.00000     0.00000
   -48.22875     0.00000     0.00000     0.00000     0.00000
   -48.21775     0.00000     0.00000     0.00000     0.00000
   -48.20675     0.00000     0.00000     0.00000     0.00000
   -48.19675     0.00000     0.00000     0.00000     0.00000
   -48.18575     0.00000     0.00000     0.00000     0.00000
   -48.17475     0.00000     0.00000     0.00000     0.00000
   -48.16475     0.00000     0.00000     0.00000     0.00000
   -48.15375     0.00000     0.00000     0.00000     0.00000
   -48.14375     0.00000     0.00000     0.00000     0.00000
   -48.13275     0.00000     0.00000     0.00000     0.00000
   -48.12175     0.00000     0.00000     0.00000     0.00000
   -48.11175     0.00000     0.00000     0.00000     0.00000
   -48.10075     0.00000     0.00000     0.00000     0.00000
   -48.08975     0.00000     0.00000     0.00000     0.00000
   -48.07975     0.00000     0.00000     0.00000     0.00000
   -48.06875     0.00000     0.00000     0.00000     0.00000
   -48.05775     0.00000     0.00000     0.00000     0.00000
   -48.04775     0.00000     0.00000     0.00000     0.00000
   -48.03675     0.00000     0.00000     0.00000     0.00000
   -48.02675     0.00000     0.00000     0.00000     0.00000
   -48.01575     0.00000     0.00000     0.00000     0.00000
   -48.00475     0.00000     0.00000     0.00000     0.00000
   -47.99475     0.00000     0.00000     0.00000     0.00000
   -47.98375     0.00000     0.00000     0.00000     0.00000
   -47.97275     0.00000     0.00000     0.00000     0.00000
   -47.96275     0.00000     0.00000     0.00000     0.00000
   -47.95175     0.00000     0.00000     0.00000     0.00000
   -47.94075     0.00000     0.00000     0.00000     0.00000
   -47.93075     0.00000     0.00000     0.00000     0.00000
   -47.91975     0.00000     0.00000     0.00000     0.00000
   -47.90875     0.00000     0.00000     0.00000     0.00000
   -47.89875     0.00000     0.00000     0.00000     0.00000
   -47.88775     0.00000     0.00000     0.00000     0.00000
   -47.87775     0.00000     0.00000     0.00000     0.00000
   -47.86675     0.00000     0.00000     0.00000     0.00000
   -47.85575     0.00000     0.00000     0.00000     0.00000
   -47.84575     0.00000     0.00000     0.00000     0.00000
   -47.83475     0.00000     0.00000     0.00000     0.00000
   -47.82375     0.00000     0.00000     0.00000     0.00000
   -47.81375     0.00000     0.00000     0.00000     0.00000
   -47.80275     0.00000     0.00000     0.00000     0.00000
   -47.79175     0.00000     0.00000     0.00000     0.00000
   -47.78175     0.00000     0.00000     0.00000     0.00000
   -47.77075     0.00000     0.00000     0.00000     0.00000
   -47.75975     0.00000     0.00000     0.00000     0.00000
   -47.74975     0.00000     0.00000     0.00000     0.00000
   -47.73875     0.00000     0.00000     0.00000     0.00000
   -47.72875     0.00000     0.00000     0.00000     0.00000
   -47.71775     0.00000     0.00000     0.00000     0.00000
   -47.70675     0.00000     0.00000     0.00000     0.00000
   -47.69675     0.00000     0.00000     0.00000     0.00000
   -47.68575     0.00000     0.00000     0.00000     0.00000
   -47.67475     0.00000     0.00000     0.00000     0.00000
   -47.66475     0.00000     0.00000     0.00000     0.00000
   -47.65375     0.00000     0.00000     0.00000     0.00000
   -47.64275     0.00000     0.00000     0.00000     0.00000
   -47.63275     0.00000     0.00000     0.00000     0.00000
   -47.62175     0.00000     0.00000     0.00000     0.00000
   -47.61075     0.00000     0.00000     0.00000     0.00000
   -47.60075     0.00000     0.00000     0.00000     0.00000
   -47.58975     0.00000     0.00000     0.00000     0.00000
   -47.57975     0.00000     0.00000     0.00000     0.00000
   -47.56875     0.00000     0.00000     0.00000     0.00000
   -47.55775     0.00000     0.00000     0.00000     0.00000
   -47.54775     0.00000     0.00000     0.00000     0.00000
   -47.53675     0.00000     0.00000     0.00000     0.00000
   -47.52575     0.00000     0.00000     0.00000     0.00000
   -47.51575     0.00000     0.00000     0.00000     0.00000
   -47.50475     0.00000     0.00000     0.00000     0.00000
   -47.49375     0.00000     0.00000     0.00000     0.00000
   -47.48375     0.00000     0.00000     0.00000     0.00000
   -47.47275     0.00000     0.00000     0.00000     0.00000
   -47.46275     0.00000     0.00000     0.00000     0.00000
   -47.45175     0.00000     0.00000     0.00000     0.00000
   -47.44075     0.00000     0.00000     0.00000     0.00000
   -47.43075     0.00000     0.00000     0.00000     0.00000
   -47.41975     0.00000     0.00000     0.00000     0.00000
   -47.40875     0.00000     0.00000     0.00000     0.00000
   -47.39875     0.00000     0.00000     0.00000     0.00000
   -47.38775     0.00000     0.00000     0.00000     0.00000
   -47.37675     0.00000     0.00000     0.00000     0.00000
   -47.36675     0.00000     0.00000     0.00000     0.00000
   -47.35575     0.00000     0.00000     0.00000     0.00000
   -47.34475     0.00000     0.00000     0.00000     0.00000
   -47.33475     0.00000     0.00000     0.00000     0.00000
   -47.32375     0.00000     0.00000     0.00000     0.00000
   -47.31375     0.00000     0.00000     0.00000     0.00000
   -47.30275     0.00000     0.00000     0.00000     0.00000
   -47.29175     0.00000     0.00000     0.00000     0.00000
   -47.28175     0.00000     0.00000     0.00000     0.00000
   -47.27075     0.00000     0.00000     0.00000     0.00000
   -47.25975     0.00000     0.00000     0.00000     0.00000
   -47.24975     0.00000     0.00000     0.00000     0.00000
   -47.23875     0.00000     0.00000     0.00000     0.00000
   -47.22775     0.00000     0.00000     0.00000     0.00000
   -47.21775     0.00000     0.00000     0.00000     0.00000
   -47.20675     0.00000     0.00000     0.00000     0.00000
   -47.19575     0.00000     0.00000     0.00000     0.00000
   -47.18575     0.00000     0.00000     0.00000     0.00000
   -47.17475     0.00000     0.00000     0.00000     0.00000
   -47.16475     0.00000     0.00000     0.00000     0.00000
   -47.15375     0.00000     0.00000     0.00000     0.00000
   -47.14275     0.00000     0.00000     0.00000     0.00000
   -47.13275     0.00000     0.00000     0.00000     0.00000
   -47.12175     0.00000     0.00000     0.00000     0.00000
   -47.11075     0.00000     0.00000     0.00000     0.00000
   -47.10075     0.00000     0.00000     0.00000     0.00000
   -47.08975     0.00000     0.00000     0.00000     0.00000
   -47.07875     0.00000     0.00000     0.00000     0.00000
   -47.06875     0.00000     0.00000     0.00000     0.00000
   -47.05775     0.00000     0.00000     0.00000     0.00000
   -47.04775     0.00000     0.00000     0.00000     0.00000
   -47.03675     0.00000     0.00000     0.00000     0.00000
   -47.02575     0.00000     0.00000     0.00000     0.00000
   -47.01575     0.00000     0.00000     0.00000     0.00000
   -47.00475     0.00000     0.00000     0.00000     0.00000
   -46.99375     0.00000     0.00000     0.00000     0.00000
   -46.98375     0.00000     0.00000     0.00000     0.00000
   -46.97275     0.00000     0.00000     0.00000     0.00000
   -46.96175     0.00000     0.00000     0.00000     0.00000
   -46.95175     0.00000     0.00000     0.00000     0.00000
   -46.94075     0.00000     0.00000     0.00000     0.00000
