     #Energy       W_all      Mo_all      Pd_all      Hf_all
   -39.67814     0.00000     0.00000     0.00000     0.00000
   -39.66714     0.00000     0.00000     0.00000     0.00000
   -39.65614     0.00000     0.00000     0.00000     0.00000
   -39.64514     0.00000     0.00000     0.00000     0.00000
   -39.63414     0.00000     0.00000     0.00000     0.00000
   -39.62314     0.00000     0.00000     0.00000     0.00000
   -39.61214     0.00000     0.00000     0.00000     0.00000
   -39.60114     0.00000     0.00000     0.00000     0.00000
   -39.59014     0.00000     0.00000     0.00000     0.00000
   -39.57914     0.00000     0.00000     0.00000     0.00000
   -39.56814     0.00000     0.00000     0.00000     0.00000
   -39.55714     0.00000     0.00000     0.00000     0.00000
   -39.54714     0.00000     0.00000     0.00000     0.00000
   -39.53614     0.00000     0.00000     0.00000     0.00000
   -39.52514     0.00000     0.00000     0.00000     0.00000
   -39.51414     0.00000     0.00000     0.00000     0.00000
   -39.50314     0.00000     0.00000     0.00000     0.00000
   -39.49214     0.00000     0.00000     0.00000     0.00000
   -39.48114     0.00000     0.00000     0.00000     0.00000
   -39.47014     0.00000     0.00000     0.00000     0.00000
   -39.45914     0.00000     0.00000     0.00000     0.00000
   -39.44814     0.00000     0.00000     0.00000     0.00000
   -39.43714     0.00000     0.00000     0.00000     0.00000
   -39.42614     0.00000     0.00000     0.00000     0.00000
   -39.41514     0.00000     0.00000     0.00000     0.00000
   -39.40414     0.00000     0.00000     0.00000     0.00000
   -39.39314     0.00000     0.00000     0.00000     0.00000
   -39.38214     0.00000     0.00000     0.00000     0.00000
   -39.37114     0.00000     0.00000     0.00000     0.00000
   -39.36014     0.00000     0.00000     0.00000     0.00000
   -39.34914     0.00000     0.00000     0.00000     0.00000
   -39.33814     0.00000     0.00000     0.00000     0.00000
   -39.32714     0.00000     0.00000     0.00000     0.00000
   -39.31614     0.00000     0.00000     0.00000     0.00000
   -39.30514     0.00000     0.00000     0.00000     0.00000
   -39.29414     0.00000     0.00000     0.00000     0.00000
   -39.28314     0.00000     0.00000     0.00000     0.00000
   -39.27214     0.00000     0.00000     0.00000     0.00000
   -39.26114     0.00000     0.00000     0.00000     0.00000
   -39.25014     0.00000     0.00000     0.00000     0.00000
   -39.23914     0.00000     0.00000     0.00000     0.00000
   -39.22814     0.00000     0.00000     0.00000     0.00000
   -39.21714     0.00000     0.00000     0.00000     0.00000
   -39.20614     0.00000     0.00000     0.00000     0.00000
   -39.19514     0.00000     0.00000     0.00000     0.00000
   -39.18414     0.00000     0.00000     0.00000     0.00000
   -39.17314     0.00000     0.00000     0.00000     0.00000
   -39.16214     0.00000     0.00000     0.00000     0.00000
   -39.15114     0.00000     0.00000     0.00000     0.00000
   -39.14014     0.00000     0.00000     0.00000     0.00000
   -39.12914     0.00000     0.00000     0.00000     0.00000
   -39.11814     0.00000     0.00000     0.00000     0.00000
   -39.10814     0.00000     0.00000     0.00000     0.00000
   -39.09714     0.00000     0.00000     0.00000     0.00000
   -39.08614     0.00000     0.00000     0.00000     0.00000
   -39.07514     0.00000     0.00000     0.00000     0.00000
   -39.06414     0.00000     0.00000     0.00000     0.00000
   -39.05314     0.00000     0.00000     0.00000     0.00000
   -39.04214     0.00000     0.00000     0.00000     0.00000
   -39.03114     0.00000     0.00000     0.00000     0.00000
   -39.02014     0.00000     0.00000     0.00000     0.00000
   -39.00914     0.00000     0.00000     0.00000     0.00000
   -38.99814     0.00000     0.00000     0.00000     0.00000
   -38.98714     0.00000     0.00000     0.00000     0.00000
   -38.97614     0.00000     0.00000     0.00000     0.00000
   -38.96514     0.00000     0.00000     0.00000     0.00000
   -38.95414     0.00000     0.00000     0.00000     0.00000
   -38.94314     0.00000     0.00000     0.00000     0.00000
   -38.93214     0.00000     0.00000     0.00000     0.00000
   -38.92114     0.00000     0.00000     0.00000     0.00000
   -38.91014     0.00000     0.00000     0.00000     0.00000
   -38.89914     0.00000     0.00000     0.00000     0.00000
   -38.88814     0.00000     0.00000     0.00000     0.00000
   -38.87714     0.00000     0.00000     0.00000     0.00000
   -38.86614     0.00000     0.00000     0.00000     0.00000
   -38.85514     0.00000     0.00000     0.00000     0.00000
   -38.84414     0.00000     0.00000     0.00000     0.00000
   -38.83314     0.00000     0.00000     0.00000     0.00000
   -38.82214     0.00000     0.00000     0.00000     0.00000
   -38.81114     0.00000     0.00000     0.00000     0.00000
   -38.80014     0.00000     0.00000     0.00000     0.00000
   -38.78914     0.00000     0.00000     0.00000     0.00000
   -38.77814     0.00000     0.00000     0.00000     0.00000
   -38.76714     0.00000     0.00000     0.00000     0.00000
   -38.75614     0.00000     0.00000     0.00000     0.00000
   -38.74514     0.00000     0.00000     0.00000     0.00000
   -38.73414     0.00000     0.00000     0.00000     0.00000
   -38.72314     0.00000     0.00000     0.00000     0.00000
   -38.71214     0.00000     0.00000     0.00000     0.00000
   -38.70114     0.00000     0.00000     0.00000     0.00000
   -38.69014     0.00000     0.00000     0.00000     0.00000
   -38.68014     0.00000     0.00000     0.00000     0.00000
   -38.66914     0.00000     0.00000     0.00000     0.00000
   -38.65814     0.00000     0.00000     0.00000     0.00000
   -38.64714     0.00000     0.00000     0.00000     0.00000
   -38.63614     0.00000     0.00000     0.00000     0.00000
   -38.62514     0.00000     0.00000     0.00000     0.00000
   -38.61414    44.75707     0.21044     0.00237     0.00381
   -38.60314    54.73983     0.24274     0.00272     0.00464
   -38.59214    37.11482     0.14137     0.00167     0.00329
   -38.58114    35.92870     0.12349     0.00155     0.00327
   -38.57014    29.59975     0.09228     0.00123     0.00275
   -38.55914     0.00000     0.00000     0.00000     0.00000
   -38.54814     0.00000     0.00000     0.00000     0.00000
   -38.53714   104.05656     0.63066     0.01925     0.02091
   -38.52614   118.63139     0.68708     0.02379     0.02055
   -38.51514   113.13102     0.54640     0.02161     0.01294
   -38.50414   162.65686     0.71345     0.03224     0.01871
   -38.49314    19.73452     0.08986     0.00499     0.00228
   -38.48214   155.11467     0.88639     0.03562     0.01796
   -38.47114   207.46498     1.09055     0.04808     0.02750
   -38.46014   202.58149     0.85270     0.03647     0.02397
   -38.44914   119.04110     0.73375     0.01758     0.01622
   -38.43814    92.34889     0.51945     0.01204     0.01046
   -38.42714    68.67049     0.47272     0.00996     0.01445
   -38.41614   153.36794     1.17837     0.03064     0.02618
   -38.40514   191.96022     1.47065     0.03433     0.01960
   -38.39414    29.60165     0.19212     0.00359     0.00299
   -38.38314     0.00000     0.00000     0.00000     0.00000
   -38.37214    82.77813     0.51663     0.02226     0.00790
   -38.36114   193.01744     1.23843     0.05106     0.01589
   -38.35014   270.14659     2.17069     0.05947     0.01887
   -38.33914    69.21152     0.54455     0.01444     0.00579
   -38.32814    14.82003     0.11471     0.00313     0.00134
   -38.31714   160.70539     1.16503     0.02711     0.02243
   -38.30614    93.87854     0.69672     0.01431     0.00878
   -38.29514   114.93431     0.79269     0.01368     0.01793
   -38.28414    85.76892     0.51293     0.01143     0.02066
   -38.27314     9.89572     0.05576     0.00143     0.00262
   -38.26214    63.84904     0.35066     0.00940     0.01272
   -38.25214   188.13785     1.09713     0.02809     0.04844
   -38.24114   155.77306     0.91192     0.02937     0.05792
   -38.23014   126.77959     0.74064     0.02698     0.05562
   -38.21914    34.23207     0.18257     0.00579     0.01540
   -38.20814    79.33860     0.44431     0.01387     0.02759
   -38.19714   139.49109     0.90291     0.02825     0.05032
   -38.18614   236.74249     1.44750     0.05020     0.10666
   -38.17514   145.83079     0.80331     0.02422     0.05565
   -38.16414    41.97716     0.23915     0.01050     0.00803
   -38.15314   333.93424     1.85483     0.08842     0.24019
   -38.14214    84.37873     0.42031     0.02218     0.05321
   -38.13114     0.00000     0.00000     0.00000     0.00000
   -38.12014   160.67893     0.83707     0.01466     0.09282
   -38.10914   245.00402     1.55921     0.03920     0.09525
   -38.09814   267.19477     2.09586     0.07040     0.03352
   -38.08714     1.93118     0.01107     0.00041     0.00029
   -38.07614     0.00000     0.00000     0.00000     0.00000
   -38.06514   357.02510     2.37046     0.06045     0.15023
   -38.05414   175.96214     1.02631     0.02351     0.11930
   -38.04314   337.94442     1.76169     0.04781     0.18756
   -38.03214    99.00670     0.50934     0.01454     0.05615
   -38.02114  1248.97922     7.54428     0.14442     0.47407
   -38.01014    33.91646     0.20867     0.00365     0.01262
   -37.99914   252.03577     1.92622     0.01094     0.17218
   -37.98814   161.57931     0.80527     0.01383     0.07387
   -37.97714   291.99074     1.62465     0.02403     0.12802
   -37.96614   165.07937     0.75268     0.01496     0.04182
   -37.95514   132.27884     0.69846     0.00924     0.03742
   -37.94414    88.37883     0.46065     0.00575     0.02271
   -37.93314    29.91003     0.14732     0.00120     0.00661
   -37.92214     0.00000     0.00000     0.00000     0.00000
   -37.91114     0.00000     0.00000     0.00000     0.00000
   -37.90014   255.84242     1.32424     0.02560     0.07271
   -37.88914   143.35430     0.68673     0.01231     0.03926
   -37.87814   136.00241     0.54134     0.01079     0.03770
   -37.86714   238.00742     1.18679     0.01139     0.06450
   -37.85614    55.44917     0.24579     0.00419     0.01346
   -37.84514   303.18454     1.18439     0.03736     0.06440
   -37.83414    83.62248     0.36656     0.00742     0.02012
   -37.82314   277.31847     1.49336     0.00984     0.06675
   -37.81314    99.19941     0.35919     0.00837     0.01979
   -37.80214   368.10314     1.24274     0.02520     0.05759
   -37.79114   140.94538     0.38126     0.01890     0.02470
   -37.78014   262.20810     0.64148     0.04373     0.05480
   -37.76914   453.10878     1.26962     0.02280     0.05478
   -37.75814    65.10019     0.19390     0.00267     0.00718
   -37.74714     0.00000     0.00000     0.00000     0.00000
   -37.73614     0.00000     0.00000     0.00000     0.00000
   -37.72514     0.00000     0.00000     0.00000     0.00000
   -37.71414     0.00000     0.00000     0.00000     0.00000
   -37.70314   144.53282     0.24771     0.00454     0.04901
   -37.69214    90.22284     0.10508     0.00697     0.04164
   -37.68114     0.00000     0.00000     0.00000     0.00000
   -37.67014   180.52706     0.35191     0.00798     0.03678
   -37.65914     0.00000     0.00000     0.00000     0.00000
   -37.64814     0.00000     0.00000     0.00000     0.00000
   -37.63714     0.00000     0.00000     0.00000     0.00000
   -37.62614     0.00000     0.00000     0.00000     0.00000
   -37.61514     0.00000     0.00000     0.00000     0.00000
   -37.60414     0.00000     0.00000     0.00000     0.00000
   -37.59314     0.00000     0.00000     0.00000     0.00000
   -37.58214     0.00000     0.00000     0.00000     0.00000
   -37.57114     0.00000     0.00000     0.00000     0.00000
   -37.56014     0.00000     0.00000     0.00000     0.00000
   -37.54914     0.00000     0.00000     0.00000     0.00000
   -37.53814     0.00000     0.00000     0.00000     0.00000
   -37.52714     0.00000     0.00000     0.00000     0.00000
   -37.51614     0.00000     0.00000     0.00000     0.00000
   -37.50514     0.00000     0.00000     0.00000     0.00000
   -37.49414     0.00000     0.00000     0.00000     0.00000
   -37.48314     0.00000     0.00000     0.00000     0.00000
   -37.47214     0.00000     0.00000     0.00000     0.00000
   -37.46114     0.00000     0.00000     0.00000     0.00000
   -37.45014     0.00000     0.00000     0.00000     0.00000
   -37.43914     0.00000     0.00000     0.00000     0.00000
   -37.42814     0.00000     0.00000     0.00000     0.00000
   -37.41714     0.00000     0.00000     0.00000     0.00000
   -37.40614     0.00000     0.00000     0.00000     0.00000
   -37.39514     0.00000     0.00000     0.00000     0.00000
   -37.38514     0.00000     0.00000     0.00000     0.00000
   -37.37414     0.00000     0.00000     0.00000     0.00000
   -37.36314     0.00000     0.00000     0.00000     0.00000
   -37.35214     0.00000     0.00000     0.00000     0.00000
   -37.34114     0.00000     0.00000     0.00000     0.00000
   -37.33014     0.00000     0.00000     0.00000     0.00000
   -37.31914     0.00000     0.00000     0.00000     0.00000
   -37.30814     0.00000     0.00000     0.00000     0.00000
   -37.29714     0.00000     0.00000     0.00000     0.00000
   -37.28614     0.00000     0.00000     0.00000     0.00000
   -37.27514     0.00000     0.00000     0.00000     0.00000
   -37.26414     0.00000     0.00000     0.00000     0.00000
   -37.25314     0.00000     0.00000     0.00000     0.00000
   -37.24214     0.00000     0.00000     0.00000     0.00000
   -37.23114     0.00000     0.00000     0.00000     0.00000
   -37.22014     0.00000     0.00000     0.00000     0.00000
   -37.20914     0.00000     0.00000     0.00000     0.00000
   -37.19814     0.00000     0.00000     0.00000     0.00000
   -37.18714     0.00000     0.00000     0.00000     0.00000
   -37.17614     0.00000     0.00000     0.00000     0.00000
   -37.16514     0.00000     0.00000     0.00000     0.00000
   -37.15414     0.00000     0.00000     0.00000     0.00000
   -37.14314     0.00000     0.00000     0.00000     0.00000
   -37.13214     0.00000     0.00000     0.00000     0.00000
   -37.12114     0.00000     0.00000     0.00000     0.00000
   -37.11014     0.00000     0.00000     0.00000     0.00000
   -37.09914     0.00000     0.00000     0.00000     0.00000
   -37.08814     0.00000     0.00000     0.00000     0.00000
   -37.07714     0.00000     0.00000     0.00000     0.00000
   -37.06614     0.00000     0.00000     0.00000     0.00000
   -37.05514     0.00000     0.00000     0.00000     0.00000
   -37.04414     0.00000     0.00000     0.00000     0.00000
   -37.03314     0.00000     0.00000     0.00000     0.00000
   -37.02214     0.00000     0.00000     0.00000     0.00000
   -37.01114     0.00000     0.00000     0.00000     0.00000
   -37.00014     0.00000     0.00000     0.00000     0.00000
   -36.98914     0.00000     0.00000     0.00000     0.00000
   -36.97814     0.00000     0.00000     0.00000     0.00000
   -36.96714     0.00000     0.00000     0.00000     0.00000
   -36.95714     0.00000     0.00000     0.00000     0.00000
   -36.94614     0.00000     0.00000     0.00000     0.00000
   -36.93514     0.00000     0.00000     0.00000     0.00000
   -36.92414     0.00000     0.00000     0.00000     0.00000
   -36.91314     0.00000     0.00000     0.00000     0.00000
   -36.90214     0.00000     0.00000     0.00000     0.00000
   -36.89114     0.00000     0.00000     0.00000     0.00000
   -36.88014     0.00000     0.00000     0.00000     0.00000
   -36.86914     0.00000     0.00000     0.00000     0.00000
   -36.85814     0.00000     0.00000     0.00000     0.00000
   -36.84714     0.00000     0.00000     0.00000     0.00000
   -36.83614     0.00000     0.00000     0.00000     0.00000
   -36.82514     0.00000     0.00000     0.00000     0.00000
   -36.81414     0.00000     0.00000     0.00000     0.00000
   -36.80314     0.00000     0.00000     0.00000     0.00000
   -36.79214     0.00000     0.00000     0.00000     0.00000
   -36.78114     0.00000     0.00000     0.00000     0.00000
   -36.77014     0.00000     0.00000     0.00000     0.00000
   -36.75914     0.00000     0.00000     0.00000     0.00000
   -36.74814     0.00000     0.00000     0.00000     0.00000
   -36.73714     0.00000     0.00000     0.00000     0.00000
   -36.72614     0.00000     0.00000     0.00000     0.00000
   -36.71514     0.00000     0.00000     0.00000     0.00000
   -36.70414     0.00000     0.00000     0.00000     0.00000
   -36.69314     0.00000     0.00000     0.00000     0.00000
   -36.68214     0.00000     0.00000     0.00000     0.00000
   -36.67114     0.00000     0.00000     0.00000     0.00000
   -36.66014     0.00000     0.00000     0.00000     0.00000
   -36.64914     0.00000     0.00000     0.00000     0.00000
   -36.63814     0.00000     0.00000     0.00000     0.00000
   -36.62714     0.00000     0.00000     0.00000     0.00000
   -36.61614     0.00000     0.00000     0.00000     0.00000
   -36.60514     0.00000     0.00000     0.00000     0.00000
   -36.59414     0.00000     0.00000     0.00000     0.00000
   -36.58314     0.00000     0.00000     0.00000     0.00000
   -36.57214     0.00000     0.00000     0.00000     0.00000
   -36.56114     0.00000     0.00000     0.00000     0.00000
   -36.55014     0.00000     0.00000     0.00000     0.00000
   -36.53914     0.00000     0.00000     0.00000     0.00000
   -36.52814     0.00000     0.00000     0.00000     0.00000
   -36.51814     0.00000     0.00000     0.00000     0.00000
   -36.50714     0.00000     0.00000     0.00000     0.00000
   -36.49614     0.00000     0.00000     0.00000     0.00000
   -36.48514     0.00000     0.00000     0.00000     0.00000
   -36.47414     0.00000     0.00000     0.00000     0.00000
   -36.46314     0.00000     0.00000     0.00000     0.00000
   -36.45214     0.00000     0.00000     0.00000     0.00000
   -36.44114     0.00000     0.00000     0.00000     0.00000
   -36.43014     0.00000     0.00000     0.00000     0.00000
   -36.41914     0.00000     0.00000     0.00000     0.00000
   -36.40814     0.00000     0.00000     0.00000     0.00000
   -36.39714     0.00000     0.00000     0.00000     0.00000
   -36.38614     0.00000     0.00000     0.00000     0.00000
   -36.37514     0.00000     0.00000     0.00000     0.00000
   -36.36414     0.00000     0.00000     0.00000     0.00000
   -36.35314     0.00000     0.00000     0.00000     0.00000
   -36.34214     0.00000     0.00000     0.00000     0.00000
   -36.33114     0.00000     0.00000     0.00000     0.00000
   -36.32014     0.00000     0.00000     0.00000     0.00000
   -36.30914     0.00000     0.00000     0.00000     0.00000
   -36.29814     0.00000     0.00000     0.00000     0.00000
   -36.28714     0.00000     0.00000     0.00000     0.00000
   -36.27614     0.00000     0.00000     0.00000     0.00000
   -36.26514     0.00000     0.00000     0.00000     0.00000
   -36.25414     0.00000     0.00000     0.00000     0.00000
   -36.24314     0.00000     0.00000     0.00000     0.00000
   -36.23214     0.00000     0.00000     0.00000     0.00000
   -36.22114     0.00000     0.00000     0.00000     0.00000
   -36.21014     0.00000     0.00000     0.00000     0.00000
   -36.19914     0.00000     0.00000     0.00000     0.00000
   -36.18814     0.00000     0.00000     0.00000     0.00000
   -36.17714     0.00000     0.00000     0.00000     0.00000
   -36.16614     0.00000     0.00000     0.00000     0.00000
   -36.15514     0.00000     0.00000     0.00000     0.00000
   -36.14414     0.00000     0.00000     0.00000     0.00000
   -36.13314     0.00000     0.00000     0.00000     0.00000
   -36.12214     0.00000     0.00000     0.00000     0.00000
   -36.11114     0.00000     0.00000     0.00000     0.00000
   -36.10014     0.00000     0.00000     0.00000     0.00000
   -36.09014     0.00000     0.00000     0.00000     0.00000
   -36.07914     0.00000     0.00000     0.00000     0.00000
   -36.06814     0.00000     0.00000     0.00000     0.00000
   -36.05714     0.00000     0.00000     0.00000     0.00000
   -36.04614     0.00000     0.00000     0.00000     0.00000
   -36.03514     0.00000     0.00000     0.00000     0.00000
   -36.02414     0.00000     0.00000     0.00000     0.00000
   -36.01314     0.00000     0.00000     0.00000     0.00000
   -36.00214     0.00000     0.00000     0.00000     0.00000
   -35.99114     0.00000     0.00000     0.00000     0.00000
   -35.98014     0.00000     0.00000     0.00000     0.00000
   -35.96914     0.00000     0.00000     0.00000     0.00000
   -35.95814     0.00000     0.00000     0.00000     0.00000
   -35.94714     0.00000     0.00000     0.00000     0.00000
   -35.93614     0.00000     0.00000     0.00000     0.00000
   -35.92514     0.00000     0.00000     0.00000     0.00000
   -35.91414     0.00000     0.00000     0.00000     0.00000
   -35.90314     0.00000     0.00000     0.00000     0.00000
   -35.89214     0.00000     0.00000     0.00000     0.00000
   -35.88114     0.00000     0.00000     0.00000     0.00000
   -35.87014     0.00000     0.00000     0.00000     0.00000
   -35.85914     0.00000     0.00000     0.00000     0.00000
   -35.84814     0.00000     0.00000     0.00000     0.00000
   -35.83714     0.00000     0.00000     0.00000     0.00000
   -35.82614     0.00000     0.00000     0.00000     0.00000
   -35.81514     0.00000     0.00000     0.00000     0.00000
   -35.80414     0.00000     0.00000     0.00000     0.00000
   -35.79314     0.00000     0.00000     0.00000     0.00000
   -35.78214     0.00000     0.00000     0.00000     0.00000
   -35.77114     0.00000     0.00000     0.00000     0.00000
   -35.76014     0.00000     0.00000     0.00000     0.00000
   -35.74914     0.00000     0.00000     0.00000     0.00000
   -35.73814     0.00000     0.00000     0.00000     0.00000
   -35.72714     0.00000     0.00000     0.00000     0.00000
   -35.71614     0.00000     0.00000     0.00000     0.00000
   -35.70514     0.00000     0.00000     0.00000     0.00000
   -35.69414     0.00000     0.00000     0.00000     0.00000
   -35.68314     0.00000     0.00000     0.00000     0.00000
   -35.67214     0.00000     0.00000     0.00000     0.00000
   -35.66214     0.00000     0.00000     0.00000     0.00000
   -35.65114     0.00000     0.00000     0.00000     0.00000
   -35.64014     0.00000     0.00000     0.00000     0.00000
   -35.62914     0.00000     0.00000     0.00000     0.00000
   -35.61814     0.00000     0.00000     0.00000     0.00000
   -35.60714     0.00000     0.00000     0.00000     0.00000
   -35.59614     0.00000     0.00000     0.00000     0.00000
   -35.58514     0.00000     0.00000     0.00000     0.00000
   -35.57414     0.00000     0.00000     0.00000     0.00000
   -35.56314     0.00000     0.00000     0.00000     0.00000
   -35.55214     0.00000     0.00000     0.00000     0.00000
   -35.54114     0.00000     0.00000     0.00000     0.00000
   -35.53014     0.00000     0.00000     0.00000     0.00000
   -35.51914     0.00000     0.00000     0.00000     0.00000
   -35.50814     0.00000     0.00000     0.00000     0.00000
   -35.49714     0.00000     0.00000     0.00000     0.00000
   -35.48614     0.00000     0.00000     0.00000     0.00000
   -35.47514     0.00000     0.00000     0.00000     0.00000
   -35.46414     0.00000     0.00000     0.00000     0.00000
   -35.45314     0.00000     0.00000     0.00000     0.00000
   -35.44214     0.00000     0.00000     0.00000     0.00000
   -35.43114     0.00000     0.00000     0.00000     0.00000
   -35.42014     0.00000     0.00000     0.00000     0.00000
   -35.40914     0.00000     0.00000     0.00000     0.00000
   -35.39814     0.00000     0.00000     0.00000     0.00000
   -35.38714     0.00000     0.00000     0.00000     0.00000
   -35.37614     0.00000     0.00000     0.00000     0.00000
   -35.36514     0.37727    63.39117     0.00288     0.02026
   -35.35414     0.94080   157.49400     0.01265     0.04493
   -35.34314     0.40044    65.72059     0.00641     0.01934
   -35.33214     0.89649   146.77838     0.01364     0.06215
   -35.32114     0.11545    29.50568     0.00257     0.01905
   -35.31014     0.65312   150.90280     0.01038     0.14278
   -35.29914     0.12416    30.08913     0.00145     0.01116
   -35.28814     0.00000     0.00000     0.00000     0.00000
   -35.27714     0.00000     0.00000     0.00000     0.00000
   -35.26614     0.00000     0.00000     0.00000     0.00000
   -35.25514     1.13835   128.23133     0.00698     0.11930
   -35.24414     0.38220    49.12185     0.00329     0.02882
   -35.23314     3.03869   390.49712     0.03538     0.33863
   -35.22314     0.05780     7.37263     0.00067     0.00617
   -35.21214     0.00000     0.00000     0.00000     0.00000
   -35.20114     2.00439   282.54576     0.03637     0.27403
   -35.19014     0.03384     4.91666     0.00063     0.00597
   -35.17914     2.03405   293.18233     0.04572     0.28020
   -35.16814     2.30660   321.51275     0.04938     0.21878
   -35.15714     0.20304    30.64454     0.00405     0.02694
   -35.14614     0.49020    72.28156     0.01484     0.03523
   -35.13514     0.87820   110.60017     0.02451     0.05172
   -35.12414     0.39653    47.47254     0.01134     0.01906
   -35.11314     0.66331    89.19728     0.02027     0.04237
   -35.10214     0.79192   102.20560     0.02679     0.04884
   -35.09114     1.27876   171.95257     0.02508     0.27464
   -35.08014     0.00000     0.00000     0.00000     0.00000
   -35.06914     0.00000     0.00000     0.00000     0.00000
   -35.05814     0.00000     0.00000     0.00000     0.00000
   -35.04714     1.30944   178.00595     0.04278     0.14103
   -35.03614     0.23104    33.09588     0.01030     0.01684
   -35.02514     1.11074   153.55211     0.04082     0.06926
   -35.01414     2.16190   264.51941     0.04598     0.29152
   -35.00314     0.00000     0.00000     0.00000     0.00000
   -34.99214     0.00608     0.78460     0.00011     0.00106
   -34.98114     1.28788   171.54756     0.02449     0.13283
   -34.97014     0.00000     0.00000     0.00000     0.00000
   -34.95914     1.39432   178.28270     0.03731     0.11123
   -34.94814     9.75461   789.65482     0.07737     0.41028
   -34.93714     3.35791   424.56133     0.09742     0.56778
   -34.92614     2.54435   277.80393     0.06385     0.13319
   -34.91514     1.61234   208.89005     0.04768     0.12898
   -34.90414     0.20255    29.78390     0.00649     0.02128
   -34.89314     2.94121   270.89866     0.04734     0.14076
   -34.88214     0.05585     4.94487     0.00085     0.00310
   -34.87114     1.28087   178.77037     0.04929     0.10450
   -34.86014     2.44754   376.82547     0.07301     0.22257
   -34.84914     0.33714    47.45583     0.00942     0.02696
   -34.83814     0.00000     0.00000     0.00000     0.00000
   -34.82714     0.00000     0.00000     0.00000     0.00000
   -34.81614     0.00000     0.00000     0.00000     0.00000
   -34.80514     0.00000     0.00000     0.00000     0.00000
   -34.79514     0.00000     0.00000     0.00000     0.00000
   -34.78414     0.73221    97.81706     0.01680     0.20194
   -34.77314     2.78740   332.11572     0.04538     0.78792
   -34.76214     1.16457   142.62808     0.01871     0.29680
   -34.75114     1.58270   305.84540     0.06833     0.39234
   -34.74014     4.69565   629.83751     0.10352     1.02208
   -34.72914     3.49167   436.67207     0.11701     0.67136
   -34.71814     2.84789   420.72681     0.08179     0.53593
   -34.70714     1.50532   253.58650     0.03377     0.29699
   -34.69614     0.88611   184.48212     0.01861     0.15308
   -34.68514     0.14452    29.98964     0.00384     0.02182
   -34.67414     1.48472   356.34452     0.06134     0.29116
   -34.66314     0.94607   215.20531     0.02377     0.29687
   -34.65214     0.58978   165.33358     0.01647     0.12882
   -34.64114     0.34903    96.28552     0.00995     0.06682
   -34.63014     1.04713   343.84399     0.05668     0.28457
   -34.61914     2.22025   678.38820     0.10189     0.52468
   -34.60814     1.22278   330.58436     0.02039     0.21513
   -34.59714     0.90328   283.74436     0.01649     0.35343
   -34.58614     0.07048    30.68006     0.00124     0.03272
   -34.57514     0.63063   256.83888     0.02535     0.10338
   -34.56414     0.85567   310.41027     0.02379     0.18860
   -34.55314     0.00000     0.00000     0.00000     0.00000
   -34.54214     0.40429   160.19387     0.00871     0.13163
   -34.53114     0.19577    90.51236     0.00530     0.06787
   -34.52014     0.29552   181.28717     0.01652     0.11201
   -34.50914     0.00000     0.00000     0.00000     0.00000
   -34.49814     0.00000     0.00000     0.00000     0.00000
   -34.48714     0.00000     0.00000     0.00000     0.00000
   -34.47614     0.00000     0.00000     0.00000     0.00000
   -34.46514     0.00000     0.00000     0.00000     0.00000
   -34.45414     0.00000     0.00000     0.00000     0.00000
   -34.44314     0.00000     0.00000     0.00000     0.00000
   -34.43214     0.00000     0.00000     0.00000     0.00000
   -34.42114     0.00000     0.00000     0.00000     0.00000
   -34.41014     0.00000     0.00000     0.00000     0.00000
   -34.39914     0.00000     0.00000     0.00000     0.00000
   -34.38814     0.00000     0.00000     0.00000     0.00000
   -34.37714     0.00000     0.00000     0.00000     0.00000
   -34.36714     0.00000     0.00000     0.00000     0.00000
   -34.35614     0.00000     0.00000     0.00000     0.00000
   -34.34514     0.00000     0.00000     0.00000     0.00000
   -34.33414     0.00000     0.00000     0.00000     0.00000
   -34.32314     0.00000     0.00000     0.00000     0.00000
   -34.31214     0.00000     0.00000     0.00000     0.00000
   -34.30114     0.00000     0.00000     0.00000     0.00000
   -34.29014     0.00000     0.00000     0.00000     0.00000
   -34.27914     0.00000     0.00000     0.00000     0.00000
   -34.26814     0.00000     0.00000     0.00000     0.00000
   -34.25714     0.00000     0.00000     0.00000     0.00000
   -34.24614     0.00000     0.00000     0.00000     0.00000
   -34.23514     0.00000     0.00000     0.00000     0.00000
   -34.22414     0.00000     0.00000     0.00000     0.00000
   -34.21314     0.00000     0.00000     0.00000     0.00000
   -34.20214     0.00000     0.00000     0.00000     0.00000
   -34.19114     0.00000     0.00000     0.00000     0.00000
   -34.18014     0.00000     0.00000     0.00000     0.00000
   -34.16914     0.00000     0.00000     0.00000     0.00000
   -34.15814     0.00000     0.00000     0.00000     0.00000
   -34.14714     0.00000     0.00000     0.00000     0.00000
   -34.13614     0.00000     0.00000     0.00000     0.00000
   -34.12514     0.00000     0.00000     0.00000     0.00000
   -34.11414     0.00000     0.00000     0.00000     0.00000
   -34.10314     0.00000     0.00000     0.00000     0.00000
   -34.09214     0.00000     0.00000     0.00000     0.00000
   -34.08114     0.00000     0.00000     0.00000     0.00000
   -34.07014     0.00000     0.00000     0.00000     0.00000
   -34.05914     0.00000     0.00000     0.00000     0.00000
   -34.04814     0.00000     0.00000     0.00000     0.00000
   -34.03714     0.00000     0.00000     0.00000     0.00000
   -34.02614     0.00000     0.00000     0.00000     0.00000
   -34.01514     0.00000     0.00000     0.00000     0.00000
