     #Energy        Hf_s        Ta_s       Hf_py       Ta_py       Hf_pz       Ta_pz       Hf_px       Ta_px      Hf_dxy      Ta_dxy      Hf_dyz      Ta_dyz      Hf_dz2      Ta_dz2      Hf_dxz      Ta_dxz      Hf_dx2      Ta_dx2
     1.49745     0.11884     0.13522     0.15511     0.09623     0.18571     0.10487     0.17091     0.08921     1.30291     0.91030     1.36311     0.83146     0.24025     0.22475     1.27792     0.82569     0.27009     0.24215
     1.63445     0.11587     0.14801     0.12855     0.08591     0.19436     0.10866     0.14804     0.08352     1.13227     0.77676     1.28980     0.83398     0.50291     0.44558     1.29991     0.83410     0.44443     0.47302
     1.77145     0.20634     0.25058     0.21124     0.13038     0.33109     0.16246     0.25849     0.12758     1.85820     1.25341     1.94552     1.29348     0.80418     0.75430     1.96371     1.27593     0.66018     0.72168
     1.90845     0.18868     0.22563     0.22168     0.15338     0.30784     0.15166     0.27584     0.15003     2.07727     1.38047     1.92056     1.33320     1.01254     0.94006     2.00560     1.30303     0.84591     0.94864
     2.04645     0.21672     0.24860     0.27648     0.19364     0.38441     0.18544     0.31980     0.17421     2.44440     1.64455     2.43300     1.81743     1.41672     1.35472     2.29049     1.67706     1.18158     1.29936
     2.18345     0.22691     0.24399     0.27796     0.20021     0.39028     0.18596     0.32203     0.17572     2.56370     1.73600     2.29141     1.82711     1.72695     1.80724     2.00677     1.64292     1.33954     1.45984
     2.32045     0.23145     0.25455     0.27813     0.19749     0.40316     0.19295     0.32235     0.18383     2.64370     1.87616     2.13672     1.75389     1.99660     2.20248     2.11634     1.76489     1.57735     1.73843
     2.45745     0.22734     0.26527     0.30173     0.20635     0.43929     0.18918     0.35463     0.20367     2.64470     2.01560     2.29569     1.86832     2.36170     2.74868     2.28899     1.94101     1.96331     2.09537
     2.59445     0.21724     0.26521     0.29070     0.20072     0.39894     0.18775     0.31791     0.19619     2.43301     1.98372     2.28722     1.82555     2.34631     2.79931     2.30723     1.94790     2.08798     2.28128
     2.73145     0.20731     0.25400     0.27843     0.19018     0.36319     0.18027     0.29772     0.18396     2.28438     2.09745     2.23160     1.84030     2.55835     3.22859     2.15489     1.89187     2.23446     2.51118
     2.86845     0.18104     0.23671     0.25969     0.17716     0.30627     0.16773     0.28879     0.17270     1.96775     1.86606     2.05798     1.79156     2.47412     3.33780     1.99504     1.85879     2.24531     2.82336
     3.00645     0.14498     0.18571     0.23393     0.15513     0.25878     0.14924     0.25484     0.14894     1.59087     1.60312     1.66793     1.48491     2.19149     3.07340     1.65966     1.57665     1.98019     2.84969
     3.14345     0.05396     0.06077     0.10242     0.06266     0.09562     0.05999     0.10315     0.05886     0.60195     0.64235     0.64668     0.59121     0.91835     1.32287     0.67135     0.67869     0.85947     1.24240
     3.28045     0.00115     0.00075     0.00322     0.00278     0.00332     0.00243     0.00447     0.00341     0.02105     0.03336     0.02964     0.03778     0.04251     0.06049     0.03416     0.03755     0.04307     0.05525
     3.41745    -0.00030    -0.00031    -0.00058    -0.00040    -0.00057    -0.00038    -0.00065    -0.00040    -0.00364    -0.00441    -0.00432    -0.00436    -0.00595    -0.00854    -0.00449    -0.00481    -0.00586    -0.00811
     3.55445    -0.00000    -0.00000    -0.00001    -0.00001    -0.00001    -0.00000    -0.00001    -0.00001    -0.00004    -0.00006    -0.00005    -0.00006    -0.00008    -0.00011    -0.00006    -0.00006    -0.00007    -0.00009
     3.69145    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     3.82845    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     3.96545     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.10345     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.24045     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.37745     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.51445     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.65145     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.78845     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.92545     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.06345     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
