     #Energy        Mo_s        V__s       Mo_py       V__py       Mo_pz       V__pz       Mo_px       V__px      Mo_dxy      V__dxy      Mo_dyz      V__dyz      Mo_dz2      V__dz2      Mo_dxz      V__dxz      Mo_dx2      V__dx2
     0.28855     0.19161     0.16640     0.33724     0.30694     0.36207     0.32913     0.33921     0.30723     1.21238     2.76730     1.21866     2.69450     0.61904     0.76751     1.22912     2.70450     0.42468     0.71112
     0.53355     0.17655     0.15569     0.34140     0.31543     0.32138     0.29421     0.33710     0.32019     1.38153     2.51000     1.29199     2.58890     0.62140     0.71463     1.30075     2.58150     0.57914     0.83819
     0.77755     0.09391     0.07624     0.20607     0.20293     0.22500     0.18092     0.20782     0.20267     1.33503     2.12523     1.28003     2.37780     0.60976     0.75432     1.31104     2.36470     0.58505     0.82563
     1.02255     0.10381     0.08375     0.26352     0.25093     0.27918     0.23948     0.25939     0.25534     1.99886     3.12740     1.91971     3.20460     1.11611     1.32483     1.94588     3.17010     1.05335     1.46881
     1.26755     0.23289     0.19131     0.21208     0.20176     0.21874     0.18695     0.20966     0.20202     2.56580     4.23000     2.32190     4.05550     1.91881     2.46560     2.32330     4.02900     1.68555     2.45790
     1.51155     0.24759     0.20324     0.21062     0.19483     0.21301     0.19370     0.20763     0.19849     2.91240     5.13850     2.99400     5.38280     2.71490     3.97140     3.02250     5.35930     2.71870     4.35510
     1.75655     0.19443     0.16544     0.17091     0.16654     0.18268     0.17640     0.16909     0.16628     2.85230     5.19950     2.89950     5.42730     3.50640     6.52700     2.91560     5.39970     3.60430     6.89430
     2.00155     0.17010     0.15389     0.13112     0.13056     0.11475     0.12617     0.13197     0.12803     3.17520     6.10690     3.08830     5.85770     4.41680    10.33780     3.09380     5.83700     4.58890    10.10020
     2.24555     0.19274     0.19441     0.12157     0.12660     0.12288     0.14583     0.12213     0.12508     3.15890     5.87790     3.16030     5.83640     5.22480    14.69730     3.23700     5.79730     5.46260    13.62800
     2.49055     0.14681     0.15702     0.09102     0.09939     0.08183     0.09967     0.09132     0.09820     2.71020     4.25770     2.43870     4.16520     6.65260    18.15970     2.52160     4.30690     6.41020    15.50690
     2.73555     0.23084     0.20383     0.10899     0.11817     0.12469     0.14291     0.10330     0.10512     2.48940     4.44180     2.55020     4.03410     9.59430    15.36050     2.49890     4.17220     8.85230    12.83220
     2.98055     0.04514     0.03875     0.01638     0.01715     0.02170     0.02542     0.01708     0.01834     0.39649     0.69766     0.33892     0.53831     1.77354     1.98956     0.31917     0.55760     2.35561     2.17014
     3.22455    -0.00026    -0.00023    -0.00010    -0.00010    -0.00012    -0.00015    -0.00010    -0.00010    -0.00231    -0.00411    -0.00191    -0.00300    -0.00955    -0.01107    -0.00183    -0.00316    -0.01237    -0.01104
     3.46955    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     3.71455     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.95855     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.20355     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.44855     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.69255     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.93755     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.18255     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.42655     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.67155     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.91655     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.16155     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
