     #Energy        Mo_s        W__s       Mo_py       W__py       Mo_pz       W__pz       Mo_px       W__px      Mo_dxy      W__dxy      Mo_dyz      W__dyz      Mo_dz2      W__dz2      Mo_dxz      W__dxz      Mo_dx2      W__dx2
   -39.13464    -0.00006    -0.00005    -0.00096    -0.20172    -0.00076    -0.20770    -0.00099    -0.21346    -0.00004    -0.00004    -0.00003    -0.00004    -0.00002    -0.00001    -0.00004    -0.00004    -0.00002    -0.00001
   -38.85064     0.00706     0.00499     0.10344    19.59920     0.09812    19.97960     0.10524    20.20300     0.00392     0.00429     0.00387     0.00414     0.00165     0.00110     0.00399     0.00386     0.00169     0.00105
   -38.56664     0.02208     0.01062     0.39371    47.96910     0.40169    46.94000     0.38553    47.17200     0.01825     0.00906     0.01855     0.00909     0.00294     0.00206     0.01785     0.00991     0.00293     0.00208
   -38.28264     0.00836     0.00875     0.17822    34.18000     0.17519    35.44000     0.18346    34.96900     0.01258     0.00971     0.01225     0.01019     0.00098     0.00076     0.01282     0.00947     0.00092     0.00077
   -37.99964     0.00280     0.00305     0.06681    22.88220     0.06643    22.30180     0.06841    22.33540     0.00395     0.00622     0.00392     0.00572     0.00026     0.00022     0.00398     0.00591     0.00023     0.00026
   -37.71564    -0.00002    -0.00003    -0.00059    -0.24160    -0.00060    -0.27214    -0.00062    -0.27824    -0.00003    -0.00006    -0.00003    -0.00005    -0.00000    -0.00000    -0.00003    -0.00006    -0.00000    -0.00000
   -37.43164    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -37.14764     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.86364    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -36.58064    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -36.29664    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -36.01264    -0.00005    -0.00001    -0.07224    -0.00041    -0.07958    -0.00045    -0.06923    -0.00029    -0.00003    -0.00001    -0.00002    -0.00001    -0.00001    -0.00001    -0.00002    -0.00001    -0.00001    -0.00001
   -35.72864     0.00558     0.00217     9.90980     0.05579    10.01738     0.05805     9.61320     0.05479     0.00377     0.00147     0.00336     0.00153     0.00102     0.00092     0.00387     0.00153     0.00100     0.00080
   -35.44464     0.01369     0.01092    29.10840     0.26647    29.40680     0.26035    30.17860     0.25574     0.01299     0.00786     0.01425     0.00778     0.00186     0.00219     0.01239     0.00797     0.00195     0.00223
   -35.16164     0.01426     0.01615    46.65620     0.40829    44.81920     0.41415    44.51850     0.41915     0.01476     0.01982     0.01343     0.01962     0.00217     0.00172     0.01542     0.01968     0.00215     0.00168
   -34.87764     0.00861     0.00541    37.68000     0.15801    39.11200     0.15606    39.31700     0.15535     0.01344     0.00903     0.01418     0.00923     0.00067     0.00054     0.01319     0.00899     0.00061     0.00060
   -34.59364     0.00021     0.00004     1.03113     0.00106     1.03961     0.00079     0.75410     0.00087     0.00031     0.00007     0.00005     0.00004     0.00000     0.00001     0.00028     0.00005     0.00000     0.00001
   -34.30964    -0.00000    -0.00000    -0.00024    -0.00000    -0.00022    -0.00000    -0.00019    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -34.02564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.74264     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.45864     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.17464     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.89064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.60664     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.32364     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.03964     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.75564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.47164     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.18764     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.90464     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.62064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.33664     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -30.05264     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.76864     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.48564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.20164     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.91764     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.63364     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.34964     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.06664     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.78264     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.49864     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.21464     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.93064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.64764     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.36364     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.07964     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.79564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.51164     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.22864     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.94464     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.66064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.37664     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.09264     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.80964     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.52564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.24164     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.95764     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.67364     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.39064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.10664     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.82264     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.53864     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.25464     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.97164     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.68764     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.40364     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.11964     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.83564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.55264     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.26864     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.98464     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.70064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.41664     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.13364     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.84964     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.56564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.28164     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.99764     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.71464     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.43064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.14664     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.86264     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.57864     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.29564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.01164     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.72764     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.44364     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.15964     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.87664     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.59264     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.30864     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.02464     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.74164     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.45764     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.17364     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.88964     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.60564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.32264     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.03864     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.75464     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.47064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.18664     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.90364     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.61964    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -9.33564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -9.05164    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -8.76764    -0.00122    -0.00209    -0.00000    -0.00001    -0.00000    -0.00000    -0.00001    -0.00001    -0.00000    -0.00001    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00001    -0.00000    -0.00000
    -8.48464     0.10777     0.18933     0.00068     0.00092     0.00051     0.00070     0.00103     0.00114     0.00044     0.00063     0.00044     0.00036     0.00026     0.00033     0.00037     0.00057     0.00022     0.00026
    -8.20064     0.23929     0.47067     0.00386     0.00511     0.00246     0.00368     0.00576     0.00601     0.00160     0.00215     0.00125     0.00116     0.00067     0.00105     0.00130     0.00179     0.00068     0.00088
    -7.91664     0.27202     0.58755     0.00677     0.00900     0.00729     0.01127     0.00811     0.00847     0.00322     0.00379     0.00247     0.00236     0.00104     0.00166     0.00280     0.00325     0.00095     0.00125
    -7.63264     0.34093     0.68853     0.01269     0.01791     0.01018     0.01577     0.01150     0.01401     0.00523     0.00579     0.00528     0.00479     0.00240     0.00261     0.00545     0.00596     0.00279     0.00219
    -7.34864     0.39677     0.84847     0.01694     0.02332     0.01959     0.02790     0.01652     0.02074     0.00813     0.00898     0.00990     0.00928     0.00423     0.00491     0.01071     0.01154     0.00507     0.00378
    -7.06564     0.42593     0.91129     0.02237     0.03113     0.02278     0.02967     0.02261     0.03138     0.01391     0.01244     0.01626     0.01557     0.00629     0.00683     0.01435     0.01659     0.00866     0.00601
    -6.78164     0.50576     1.12334     0.03124     0.04178     0.03671     0.04352     0.02982     0.04266     0.02449     0.02190     0.02592     0.02496     0.01205     0.01314     0.02514     0.02983     0.01477     0.01035
    -6.49764     0.67681     1.51829     0.05560     0.06928     0.04520     0.05563     0.05132     0.07158     0.05843     0.05147     0.06246     0.05474     0.02608     0.02503     0.04555     0.05425     0.03367     0.02590
    -6.21364     0.56440     1.55710     0.05670     0.06296     0.06464     0.07952     0.05175     0.06747     0.07763     0.07941     0.09130     0.07816     0.04934     0.04130     0.07973     0.08340     0.05043     0.03752
    -5.92964     0.64315     1.77580     0.06661     0.09196     0.05861     0.08340     0.06844     0.09907     0.15181     0.13546     0.18119     0.15420     0.08792     0.06842     0.15486     0.13599     0.10404     0.08258
    -5.64664     0.94707     2.87770     0.08864     0.13153     0.10354     0.14178     0.09236     0.13528     0.63163     0.58805     0.52958     0.44125     0.41306     0.35443     0.56452     0.45719     0.32934     0.29896
    -5.36264     1.33759     2.90540     0.10359     0.16247     0.10565     0.15040     0.10866     0.15743     0.78309     0.70219     0.84710     0.79393     0.54244     0.52534     0.87900     0.78061     0.57581     0.54552
    -5.07864     1.88084     2.49810     0.12956     0.19305     0.11421     0.17819     0.12988     0.18455     0.94482     0.84039     0.97746     1.01229     1.11778     1.11026     1.00423     0.91645     1.12923     1.17182
    -4.79464     2.36568     1.93375     0.14763     0.21122     0.13410     0.23239     0.14277     0.21734     1.16980     1.11672     1.07795     1.02999     1.76285     1.82813     1.15136     1.06709     1.76440     1.75882
    -4.51064     2.76820     1.54893     0.17069     0.27480     0.19151     0.30229     0.17320     0.27071     1.45825     1.35072     1.36634     1.25819     2.45310     2.41890     1.34694     1.25367     2.40890     2.40830
    -4.22764     2.93770     1.18609     0.23450     0.37914     0.21816     0.32688     0.23452     0.36992     1.69504     1.54081     1.94742     1.68955     3.41060     3.12030     1.84705     1.77708     3.48020     3.37530
    -3.94364     2.69550     0.78263     0.26913     0.39010     0.28684     0.40284     0.26754     0.39744     2.17760     1.99363     2.05028     1.80401     3.37120     3.00260     2.01994     1.81411     3.36410     2.99980
    -3.65964     1.15281     0.31286     0.19266     0.27274     0.18535     0.25868     0.19473     0.27426     1.10967     0.92756     1.15249     1.03268     2.34040     2.01708     1.19004     1.00873     2.31230     1.92958
    -3.37564     0.26967     0.11351     0.14707     0.22225     0.16526     0.24573     0.14717     0.22322     2.45740     2.21540     2.39870     2.04670     1.55116     1.31169     2.35990     2.07840     1.55200     1.26331
    -3.09164     0.15657     0.08790     0.32390     0.50365     0.31704     0.50637     0.32074     0.50498     6.77340     5.39400     6.78400     5.44940     2.35230     2.04390     6.75210     5.47000     2.26460     1.94246
    -2.80864     0.17258     0.11677     0.43736     0.61611     0.43207     0.58855     0.43672     0.61819     6.66780     5.21320     6.61710     5.25440     3.28750     2.65460     6.65600     5.22040     3.45850     2.78760
    -2.52464     0.24138     0.19108     0.28112     0.39173     0.29367     0.39824     0.27997     0.39153     4.41100     3.56870     4.49990     3.58440     2.15840     1.78780     4.51650     3.57410     1.99850     1.55325
    -2.24064     0.33441     0.28756     0.31281     0.45548     0.29539     0.44984     0.31338     0.45642     4.11120     3.26900     4.16760     3.21730     1.53525     1.25651     4.15320     3.21600     1.69968     1.32685
    -1.95664     0.48096     0.43933     0.55158     0.79964     0.55958     0.85113     0.54655     0.79181     5.05890     3.96670     4.97440     3.85200     1.80775     1.52680     5.00960     3.86970     1.76902     1.42303
    -1.67264     0.72073     0.55275     0.79579     1.02266     0.75686     1.02400     0.79916     1.02670     6.27050     5.09940     6.16090     5.25640     2.55060     2.07560     6.14900     5.23360     2.54220     2.04560
    -1.38964     0.46488     0.31536     0.55961     0.66774     0.56610     0.66208     0.55959     0.66910     4.51360     3.93710     4.43650     3.95930     1.51373     1.15564     4.43710     3.93920     1.47540     1.23176
    -1.10564     0.37052     0.28298     0.41949     0.51305     0.44052     0.52481     0.42367     0.51395     2.01790     1.91980     2.13230     1.92530     0.78281     0.59875     2.12230     1.93600     0.80771     0.66544
    -0.82164     0.19267     0.15538     0.33598     0.40755     0.32482     0.38897     0.33696     0.40044     1.27380     1.13033     1.33873     1.13143     0.58673     0.43302     1.34819     1.14371     0.58921     0.48662
    -0.53764     0.20757     0.17075     0.28054     0.34336     0.30455     0.35047     0.28361     0.34057     1.37215     1.18864     1.33989     1.17254     0.56631     0.41566     1.34655     1.16328     0.42143     0.32745
    -0.25364     0.12050     0.10582     0.27789     0.34097     0.28618     0.33742     0.28172     0.34207     1.43874     1.18061     1.38871     1.11260     0.54568     0.38117     1.39869     1.09786     0.61669     0.46680
     0.02936     0.08916     0.07787     0.19654     0.25437     0.18347     0.22079     0.19750     0.25627     1.74895     1.28837     1.65621     1.29171     0.60614     0.42922     1.64897     1.28334     0.50984     0.37260
     0.31336     0.19398     0.20073     0.22606     0.27267     0.25678     0.29117     0.22283     0.27035     2.18250     1.72876     2.39170     1.85827     1.43611     0.93643     2.38770     1.87548     1.44946     0.95831
