     #Energy        Nb_s        Zr_s       Nb_py       Zr_py       Nb_pz       Zr_pz       Nb_px       Zr_px      Nb_dxy      Zr_dxy      Nb_dyz      Zr_dyz      Nb_dz2      Zr_dz2      Nb_dxz      Zr_dxz      Nb_dx2      Zr_dx2
    -0.24380     0.24857     0.32533     0.40918     0.41802     0.43055     0.46032     0.41635     0.43681     4.52120     3.29740     4.48720     3.06530     1.65430     1.96182     4.65270     3.05620     1.60620     1.93990
    -0.03380     0.27349     0.32049     0.42855     0.48617     0.43655     0.45831     0.43373     0.48463     4.30340     3.49910     3.84670     3.04121     1.60505     1.98484     4.10570     3.05020     1.66220     2.01786
     0.17620     0.24561     0.27932     0.39612     0.43285     0.40127     0.38385     0.39431     0.44853     3.61580     3.37900     3.56300     3.37790     1.31720     1.82385     3.79310     3.18420     1.41310     1.89888
     0.38620     0.23419     0.26738     0.38934     0.40498     0.39652     0.35928     0.36410     0.43780     3.56890     3.53210     3.67480     3.60490     1.12298     1.80644     3.40120     3.49050     1.21772     1.71601
     0.59620     0.21294     0.22479     0.35770     0.37335     0.35631     0.34225     0.35030     0.39004     3.18290     3.65780     3.21950     3.58970     0.88451     1.37580     2.72320     3.68350     0.96034     1.55376
     0.80620     0.17481     0.18953     0.31791     0.30885     0.28966     0.31748     0.30579     0.30777     2.22864     3.13940     2.52504     3.31580     0.64825     0.96706     2.33557     3.46320     0.65515     1.04256
     1.01520     0.14741     0.15116     0.26289     0.25827     0.26621     0.30076     0.27248     0.25654     1.52984     2.45400     1.60366     2.54660     0.55130     0.71507     1.68726     2.83670     0.51797     0.62899
     1.22520     0.11298     0.09601     0.19745     0.18983     0.17898     0.20851     0.20220     0.18997     1.19740     1.91227     1.11238     1.77065     0.43282     0.44176     1.09730     1.86967     0.42993     0.47159
     1.43520     0.12207     0.10084     0.18833     0.18234     0.18250     0.21150     0.20075     0.17753     1.39509     2.04440     1.28403     1.88846     0.73368     0.68890     1.24558     1.89250     0.67713     0.64718
     1.64520     0.13776     0.09859     0.16887     0.14368     0.15518     0.15275     0.17542     0.13031     1.33492     1.99043     1.54636     2.41770     1.00170     0.81659     1.58921     2.22550     1.32772     0.98856
     1.85520     0.18883     0.15405     0.15709     0.12698     0.16292     0.13734     0.18216     0.12189     1.71035     2.52860     1.93768     2.66220     1.68684     1.49500     2.15792     2.81460     1.89617     1.54892
     2.06520     0.20890     0.17347     0.17387     0.10976     0.13714     0.10866     0.18076     0.10314     2.17136     2.79750     2.32925     2.92210     2.24318     1.94305     2.45116     2.98850     2.74629     2.58225
     2.27520     0.17709     0.15127     0.15145     0.10394     0.11657     0.08807     0.15440     0.09627     2.30980     2.76890     2.35938     2.69390     2.70624     2.37287     2.19734     2.69420     2.74743     2.59341
     2.48520     0.15924     0.12629     0.12259     0.09470     0.10450     0.07669     0.12750     0.08444     2.31580     2.45928     2.28437     2.34973     3.21900     2.56292     2.22408     2.44910     3.03047     2.10628
     2.69420     0.09126     0.07561     0.07470     0.05774     0.06596     0.04384     0.07622     0.04990     1.46350     1.38456     1.54162     1.37970     2.58358     1.63567     1.54946     1.41286     2.70320     1.41677
     2.90420     0.00511     0.00489     0.00491     0.00349     0.00466     0.00239     0.00505     0.00310     0.09594     0.09155     0.11719     0.10593     0.20596     0.11314     0.10649     0.08635     0.25440     0.10638
     3.11420    -0.00008    -0.00008    -0.00008    -0.00006    -0.00007    -0.00004    -0.00008    -0.00005    -0.00155    -0.00150    -0.00189    -0.00171    -0.00325    -0.00174    -0.00168    -0.00141    -0.00391    -0.00174
     3.32420    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     3.53420    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     3.74420     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.95420     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.16420     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.37320     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.58320     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.79320     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.00320     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.21320     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.42320     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.63320     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
