     #Energy        W__s        Zr_s       W__py       Zr_py       W__pz       Zr_pz       W__px       Zr_px      W__dxy      Zr_dxy      W__dyz      Zr_dyz      W__dz2      Zr_dz2      W__dxz      Zr_dxz      W__dx2      Zr_dx2
    -1.82289     0.18011     0.32183     0.42917     0.16990     0.39851     0.18797     0.43857     0.17533     5.42160     1.43431     6.11460     1.51081     2.20551     1.21386     6.06350     1.46755     2.25447     1.39871
    -1.54089     0.19878     0.28811     0.51319     0.24836     0.47302     0.25424     0.49842     0.25101     7.24690     2.43770     6.95980     2.18095     2.40199     1.52322     6.91800     2.24867     2.46467     1.65977
    -1.25889     0.21254     0.27155     0.48196     0.27824     0.48211     0.26300     0.47992     0.26869     5.48680     2.33973     5.66650     2.40051     2.12553     1.59449     5.30750     2.28270     2.22668     1.70891
    -0.97589     0.23207     0.28778     0.50145     0.29780     0.53498     0.27766     0.48086     0.27033     4.56940     2.05465     4.64370     2.27369     1.70953     1.54627     4.35230     2.35003     1.74156     1.52987
    -0.69389     0.25421     0.33501     0.61663     0.34369     0.68245     0.33800     0.61482     0.32270     4.17500     2.35229     3.99840     2.49250     1.76357     1.57635     4.31010     2.57270     1.63519     1.49699
    -0.41189     0.27928     0.35397     0.69727     0.38690     0.73238     0.38143     0.69745     0.40188     3.85420     2.86720     3.82240     2.75882     1.68600     1.58042     4.00670     2.94420     1.84303     1.78579
    -0.12989     0.29644     0.35758     0.70210     0.42848     0.71244     0.38494     0.68091     0.44870     3.51920     3.36980     3.41070     3.34640     1.66215     1.61975     3.55050     3.52440     1.74857     1.71875
     0.15211     0.25874     0.29029     0.55753     0.41326     0.61031     0.36291     0.56110     0.41289     2.96460     3.60460     2.81090     3.71400     1.32207     1.26899     2.89250     3.66310     1.42187     1.33857
     0.43411     0.20343     0.22689     0.43823     0.37427     0.51371     0.31850     0.47096     0.34307     2.13571     3.27820     2.27458     3.38340     0.94905     0.94971     2.47630     3.47780     1.03308     0.97640
     0.71611     0.16724     0.18396     0.38914     0.31617     0.42830     0.28204     0.41274     0.28966     1.42152     2.40052     1.50140     2.36481     0.63729     0.61225     1.49771     2.16216     0.66952     0.57615
     0.99811     0.11550     0.11361     0.28087     0.20300     0.27672     0.19744     0.28716     0.19957     0.96201     1.52782     1.05190     1.60988     0.41392     0.32187     0.99836     1.41557     0.44940     0.34495
     1.28011     0.14364     0.11355     0.26355     0.17507     0.24942     0.17466     0.24755     0.16826     1.23081     1.69865     1.27525     1.73604     0.68370     0.42456     1.28973     1.71278     0.64395     0.45633
     1.56311     0.23024     0.14905     0.22324     0.12794     0.22176     0.14845     0.22062     0.13802     1.56150     1.99710     1.57309     1.98523     1.21709     0.62713     1.66171     2.08379     1.29444     0.69908
     1.84511     0.27923     0.20808     0.23912     0.12624     0.21619     0.15446     0.23974     0.13375     2.09750     2.59179     2.08359     2.38967     2.35378     1.11084     2.07205     2.34060     2.34038     1.14080
     2.12711     0.29877     0.23424     0.21697     0.12281     0.19484     0.14182     0.22395     0.13647     2.62069     2.67140     2.41086     2.44281     3.93930     1.47013     2.32308     2.43785     3.72340     1.43754
     2.40911     0.30736     0.22751     0.19799     0.11412     0.19567     0.13455     0.19666     0.13380     2.81150     2.50810     2.64280     2.53337     6.11570     1.74517     2.51510     2.54480     5.11000     1.72742
     2.69111     0.33398     0.21192     0.19834     0.11374     0.19080     0.13596     0.18979     0.12405     2.83850     2.54877     2.78190     2.48090     8.00880     2.23206     2.63290     2.55260     6.56450     2.12556
     2.97311     0.37970     0.20058     0.19623     0.11184     0.18732     0.12548     0.18950     0.11670     2.58073     2.40820     2.42870     2.50220     7.62740     2.49787     2.52355     2.58060     7.98660     2.31275
     3.25511     0.30888     0.18023     0.17522     0.10550     0.17928     0.09881     0.18002     0.10860     1.99262     2.05038     2.03173     2.28588     6.78470     2.48386     1.98421     2.16071     8.78960     2.65298
     3.53711     0.03327     0.02161     0.02403     0.01370     0.02350     0.01163     0.02490     0.01527     0.23621     0.24388     0.26031     0.30030     0.79088     0.36119     0.24975     0.27722     1.09087     0.40670
     3.81911    -0.00004    -0.00003    -0.00004    -0.00002    -0.00003    -0.00002    -0.00004    -0.00003    -0.00041    -0.00038    -0.00047    -0.00049    -0.00117    -0.00062    -0.00043    -0.00045    -0.00183    -0.00066
     4.10211    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     4.38411     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.66611     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.94811     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.23011     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.51211     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.79411     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.07611     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.35811     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.64011     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.92311     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     7.20511     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
