     #Energy        Nb_s        V__s       Nb_py       V__py       Nb_pz       V__pz       Nb_px       V__px      Nb_dxy      V__dxy      Nb_dyz      V__dyz      Nb_dz2      V__dz2      Nb_dxz      V__dxz      Nb_dx2      V__dx2
    -0.37502     0.27596     0.35459     0.45021     0.63242     0.42304     0.70849     0.47313     0.65041     3.67390     7.02340     3.77310     6.50420     1.44388     2.49850     3.59000     6.60470     1.34251     2.49000
    -0.13102     0.35541     0.42875     0.62682     0.78517     0.57197     0.77342     0.60510     0.75029     4.33980     8.58680     3.95720     8.04870     1.82290     3.07450     4.02960     8.38490     1.65111     3.42330
     0.11198     0.31535     0.36016     0.51928     0.57836     0.54194     0.56523     0.50467     0.57461     3.39140     7.23790     3.47200     7.60150     1.31113     2.20152     3.59670     7.38830     1.32313     2.49421
     0.35598     0.20934     0.24522     0.39163     0.44600     0.40411     0.43711     0.39609     0.43007     2.41441     5.66280     2.85360     5.90210     0.77928     1.30615     2.99730     5.72920     0.75915     1.50261
     0.59998     0.15837     0.17362     0.29686     0.35921     0.32398     0.30850     0.30436     0.34832     1.55842     3.35810     1.56539     2.91370     0.52327     0.80285     1.46368     2.65790     0.38425     0.94753
     0.84298     0.11936     0.12942     0.24625     0.30933     0.26396     0.24722     0.24624     0.29077     1.09976     2.14480     1.13795     2.06455     0.41363     0.64907     1.09115     2.03669     0.36820     0.87325
     1.08698     0.08119     0.09051     0.18079     0.22649     0.20067     0.17612     0.18313     0.22419     1.42707     2.75890     1.40811     2.76300     0.44469     0.85523     1.39412     2.69740     0.38069     0.92366
     1.32998     0.07571     0.08308     0.18082     0.23761     0.22070     0.18997     0.18061     0.23937     1.53622     3.12730     1.36479     2.70750     0.63174     1.61897     1.39491     2.78680     0.56279     1.63824
     1.57398     0.14189     0.16650     0.16289     0.20455     0.17816     0.19360     0.15811     0.22269     1.88323     3.67980     1.91494     4.00810     0.99581     3.29730     1.96954     4.14730     1.00681     3.70430
     1.81798     0.19466     0.20754     0.16487     0.19028     0.16789     0.20275     0.15190     0.21645     2.49150     5.09290     2.54250     5.87170     1.54234     6.84420     2.57730     6.04030     1.56932     8.44510
     2.06098     0.19231     0.22383     0.15405     0.16225     0.14950     0.19249     0.15260     0.18713     2.85534     5.56920     2.63900     6.10170     1.99012    11.55030     2.64860     6.22120     1.94605    13.37620
     2.30498     0.16704     0.23113     0.12374     0.13717     0.11478     0.16495     0.12239     0.15792     2.88903     5.53950     2.54822     5.46830     2.35798    16.67850     2.35533     4.76280     2.05366    12.55460
     2.54898     0.16796     0.23377     0.12057     0.13586     0.11364     0.17447     0.11167     0.14299     2.55061     4.59170     2.46277     4.30570     2.93257    17.19270     2.27689     3.98510     2.72939    13.19670
     2.79198     0.01701     0.01902     0.01381     0.01653     0.01093     0.01690     0.01228     0.01519     0.24825     0.41538     0.23695     0.38298     0.34195     1.22744     0.25441     0.40647     0.30010     1.07325
     3.03598    -0.00007    -0.00007    -0.00006    -0.00007    -0.00004    -0.00007    -0.00005    -0.00007    -0.00108    -0.00204    -0.00106    -0.00179    -0.00149    -0.00496    -0.00113    -0.00181    -0.00133    -0.00428
     3.27898    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     3.52298     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.76698     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.00998     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.25398     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.49698     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.74098     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.98498     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.22798     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.47198     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.71598     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.95898     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
