     #Energy        Nb_s        Ti_s       Nb_py       Ti_py       Nb_pz       Ti_pz       Nb_px       Ti_px      Nb_dxy      Ti_dxy      Nb_dyz      Ti_dyz      Nb_dz2      Ti_dz2      Nb_dxz      Ti_dxz      Nb_dx2      Ti_dx2
    -1.27558     0.21666     0.18324     0.15573     0.25610     0.13937     0.25713     0.16723     0.23644     2.66122     1.05271     2.79788     1.02766     1.79657     1.37220     2.57743     1.00663     1.75694     1.88336
    -1.05858     0.18492     0.17810     0.29841     0.47790     0.28835     0.46130     0.30154     0.48122     6.26530     2.85370     6.81870     2.69880     2.23070     1.97222     6.99620     2.93370     2.41680     2.57563
    -0.84258     0.18858     0.18113     0.33174     0.49217     0.33048     0.44536     0.32072     0.52087     6.32890     3.75140     6.08800     3.78630     1.91558     2.43060     6.47500     4.20610     2.20747     2.81180
    -0.62558     0.21667     0.21129     0.32236     0.51832     0.33903     0.45644     0.32877     0.51850     5.48870     3.84880     5.42070     4.55250     1.60589     2.70800     5.16010     4.23070     1.85832     2.89880
    -0.40958     0.21688     0.24047     0.38130     0.60700     0.39512     0.58769     0.40019     0.60242     4.56200     3.82410     4.69650     4.42250     1.51184     2.76580     4.62270     4.18290     1.53973     2.73050
    -0.19258     0.22452     0.26213     0.45348     0.64731     0.49615     0.68623     0.45765     0.64295     4.29830     4.66240     4.02720     4.36600     1.55106     2.87340     4.20910     4.61380     1.53446     2.79240
     0.02442     0.23523     0.27738     0.50257     0.67572     0.51800     0.65428     0.47437     0.65451     3.88800     5.11720     3.72160     5.18160     1.39889     2.70560     3.69690     5.28250     1.48021     2.84650
     0.24042     0.23721     0.26890     0.51955     0.63541     0.49461     0.59918     0.50572     0.60831     3.40650     5.93720     3.46820     6.17050     1.26571     2.60930     3.46860     6.25240     1.31824     2.65360
     0.45742     0.20775     0.22206     0.46446     0.50945     0.44465     0.49803     0.46318     0.51243     2.72840     6.38080     2.99420     6.60170     0.94568     2.11935     2.90560     6.56820     0.96598     2.08701
     0.67342     0.15104     0.15721     0.37459     0.39682     0.35096     0.38062     0.36198     0.38714     2.33545     6.24530     2.56020     6.25780     0.57992     1.34301     2.66710     6.51730     0.59511     1.30177
     0.89042     0.12497     0.11646     0.30194     0.32566     0.30473     0.31390     0.30655     0.32106     1.49218     4.06860     1.49715     3.80000     0.38087     0.76999     1.43690     3.49770     0.39680     0.70508
     1.10642     0.07468     0.06535     0.20000     0.21533     0.19798     0.20539     0.20159     0.20565     1.00484     2.56215     0.95598     2.23590     0.22796     0.44246     0.93415     2.05989     0.25786     0.44343
     1.32342     0.08931     0.06906     0.19409     0.20929     0.19795     0.19377     0.20454     0.20958     1.14137     2.68360     1.15634     2.53210     0.30481     0.65085     1.17576     2.55690     0.30587     0.56988
     1.54042     0.04436     0.03493     0.12594     0.12864     0.12973     0.12825     0.12749     0.11846     1.18037     2.56120     1.15413     2.51810     0.39841     1.01545     1.16135     2.50830     0.44488     0.98236
     1.75642     0.13384     0.09353     0.14307     0.12284     0.13441     0.15047     0.15068     0.12779     1.97221     4.35660     1.85622     4.17700     0.92441     2.59978     1.87697     4.24620     0.94683     2.44490
     1.97342     0.18370     0.13228     0.12724     0.09653     0.11062     0.12719     0.12353     0.09873     2.35610     5.01960     2.09623     4.88610     1.51379     4.88320     2.10834     4.88930     1.54916     4.53780
     2.18942     0.17439     0.12875     0.11985     0.10129     0.12762     0.13037     0.11234     0.10725     2.41360     5.20820     2.37000     5.44080     1.90682     6.10080     2.37053     5.56820     1.83881     6.41190
     2.40642     0.08934     0.06518     0.07406     0.07051     0.07464     0.06968     0.07163     0.07412     1.58639     3.51110     1.56913     3.38170     1.47770     5.08150     1.53150     3.54020     1.60684     5.50340
     2.62242     0.00503     0.00434     0.00622     0.00695     0.00557     0.00513     0.00609     0.00677     0.10839     0.26494     0.13290     0.30711     0.11797     0.45740     0.13830     0.32099     0.14334     0.40398
     2.83942    -0.00007    -0.00006    -0.00009    -0.00010    -0.00008    -0.00007    -0.00009    -0.00009    -0.00165    -0.00375    -0.00188    -0.00436    -0.00164    -0.00613    -0.00185    -0.00441    -0.00202    -0.00582
     3.05642    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     3.27242    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     3.48942     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.70542     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.92242     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.13942     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.35542     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.57242     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.78842     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.00542     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.22142     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.43842     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
