     #Energy         W_s        Pd_s        W_py       Pd_py        W_pz       Pd_pz        W_px       Pd_px       W_dxy      Pd_dxy       W_dyz      Pd_dyz       W_dz2      Pd_dz2       W_dxz      Pd_dxz       W_dx2      Pd_dx2
   -41.10307     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.79507     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.48707     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.17907     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.87107    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -39.56307    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -39.25507    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -38.94707    -0.00011    -0.00004    -0.33946    -0.00004    -0.34503    -0.00003    -0.34396    -0.00003    -0.00008    -0.00002    -0.00007    -0.00002    -0.00003    -0.00001    -0.00008    -0.00002    -0.00003    -0.00001
   -38.63907     0.01751     0.00662    39.09490     0.00391    39.01800     0.00331    39.40410     0.00326     0.01117     0.00278     0.01019     0.00279     0.00467     0.00106     0.01106     0.00257     0.00457     0.00112
   -38.33207     0.03885     0.01800    68.35200     0.01224    68.15550     0.01192    68.31020     0.01228     0.02849     0.00794     0.02977     0.00733     0.00707     0.00184     0.02811     0.00799     0.00702     0.00195
   -38.02407     0.02525     0.00875    71.85560     0.00734    71.31160     0.00725    70.48140     0.00718     0.04363     0.00898     0.04115     0.00886     0.00304     0.00101     0.04463     0.00907     0.00309     0.00105
   -37.71607     0.02321     0.00659    90.33030     0.00526    91.80100     0.00533    92.16220     0.00552     0.03523     0.00631     0.03613     0.00630     0.00152     0.00067     0.03551     0.00632     0.00159     0.00080
   -37.40807     0.00144     0.00038    12.44040     0.00034    11.78709     0.00035    11.70520     0.00038     0.00219     0.00038     0.00207     0.00038     0.00010     0.00003     0.00223     0.00038     0.00011     0.00004
