     #Energy        Ti_s        W__s       Ti_py       W__py       Ti_pz       W__pz       Ti_px       W__px      Ti_dxy      W__dxy      Ti_dyz      W__dyz      Ti_dz2      W__dz2      Ti_dxz      W__dxz      Ti_dx2      W__dx2
     0.24920     0.19959     0.18541     0.47708     0.67099     0.47319     0.64915     0.54467     0.64207     5.40010     2.31076     5.62090     2.35756     1.64835     0.87342     5.56020     2.14809     1.59843     0.86335
     0.53020     0.14083     0.15099     0.40655     0.56644     0.39822     0.54572     0.44219     0.50824     5.18990     1.63124     5.24410     1.90626     0.97592     0.56154     5.39320     1.76352     1.12760     0.59547
     0.81120     0.08659     0.10119     0.26475     0.36093     0.28815     0.37533     0.28278     0.34319     3.30790     0.97180     2.93550     1.04336     0.43248     0.28828     3.20130     1.07911     0.42221     0.26768
     1.09220     0.06761     0.09353     0.18575     0.25278     0.17827     0.23423     0.19738     0.25257     2.28038     0.93792     1.96787     0.93646     0.28457     0.20763     2.14446     0.97494     0.39376     0.26416
     1.37320     0.03171     0.05411     0.11070     0.16343     0.12254     0.17176     0.11326     0.16090     2.19023     1.07391     1.98234     1.07196     0.56259     0.42657     2.04791     1.08740     0.55375     0.41999
     1.65420     0.11412     0.21687     0.08625     0.16385     0.10216     0.13861     0.08405     0.15020     3.52860     1.77219     3.39020     1.76087     1.48807     1.09252     3.33350     1.79020     1.52485     1.10061
     1.93520     0.15975     0.26276     0.09987     0.17775     0.11056     0.15097     0.09764     0.17239     4.10420     1.98872     4.17620     1.94745     2.77730     1.72875     4.09060     1.97804     2.84129     1.79829
     2.21620     0.14547     0.23106     0.10182     0.17151     0.12384     0.17187     0.09949     0.16440     4.49810     2.15400     4.55560     2.07231     4.17360     2.35880     4.61990     2.09876     4.06490     2.24617
     2.49720     0.12829     0.21121     0.11065     0.16830     0.10735     0.15493     0.10794     0.16683     4.58830     2.34600     4.80840     2.35640     6.19170     3.44650     4.82230     2.33210     5.97040     3.41540
     2.77920     0.12660     0.22050     0.10858     0.15331     0.11783     0.16480     0.10671     0.15488     4.91690     2.72420     4.88810     2.48860     8.00110     4.72770     4.91620     2.46440     7.43620     4.74940
     3.06020     0.12564     0.18768     0.08435     0.11417     0.08356     0.10615     0.07854     0.11320     3.52980     1.98820     3.76790     2.07920     7.99510     4.73580     3.91390     2.04142     8.17140     5.11360
     3.34120     0.00010     0.00027     0.00137     0.00192     0.00045     0.00052     0.00120     0.00178     0.09195     0.04190     0.06649     0.03626     0.18638     0.05860     0.05820     0.03196     0.37840     0.17158
     3.62220    -0.00000    -0.00000    -0.00001    -0.00001    -0.00000    -0.00000    -0.00001    -0.00001    -0.00021    -0.00010    -0.00025    -0.00014    -0.00065    -0.00024    -0.00024    -0.00012    -0.00124    -0.00055
     3.90320    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     4.18420     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.46520     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.74620     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.02720     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.30920     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.59020     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.87120     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.15220     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.43320     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.71420     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.99520     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
