     #Energy        Cr_s         W_s       Cr_py        W_py       Cr_pz        W_pz       Cr_px        W_px      Cr_dxy       W_dxy      Cr_dyz       W_dyz      Cr_dz2       W_dz2      Cr_dxz       W_dxz      Cr_dx2       W_dx2
    -0.30408     0.14871     0.13686     0.34708     0.36829     0.30900     0.36355     0.34437     0.37599     2.55310     1.12603     2.63360     1.07958     0.71183     0.30115     2.62030     1.08386     0.95332     0.34632
    -0.02408     0.06753     0.06589     0.23804     0.24734     0.24263     0.26250     0.23448     0.24474     2.56520     1.05461     2.56670     0.96855     1.20391     0.37318     2.56370     0.96349     1.06358     0.33474
     0.25592     0.16854     0.17105     0.27577     0.28201     0.25546     0.29596     0.27184     0.29095     4.38910     1.59666     4.34990     1.56482     3.19840     0.71421     4.27500     1.58263     3.28840     0.71750
     0.53592     0.24071     0.27038     0.24620     0.25438     0.23649     0.26807     0.23695     0.25270     5.55990     2.08232     5.83360     2.13660     7.54920     1.15754     5.94530     2.12540     8.39370     1.16438
     0.81492     0.25306     0.27124     0.24081     0.25183     0.23888     0.27255     0.23773     0.24514     6.34080     2.42550     6.07080     2.29950    15.60800     1.52689     6.61080     2.36930    14.29580     1.52035
     1.09492     0.29134     0.25858     0.22541     0.23120     0.21918     0.24003     0.22933     0.23109     5.23230     2.46183     5.31800     2.47140    16.98420     2.03816     5.17830     2.34190    17.01750     1.90132
     1.37492     0.31541     0.22505     0.24047     0.21903     0.24739     0.22838     0.24123     0.23244     4.15060     2.17747     3.65280     2.34560    13.25220     2.76974     3.53240     2.11292    12.07230     2.30017
     1.65392     0.21144     0.18134     0.20254     0.18800     0.20868     0.18631     0.19279     0.18740     3.33660     1.97043     3.29290     2.10855     5.68830     2.47779     3.31590     1.83860     6.34190     2.64377
     1.93392     0.19850     0.22105     0.18116     0.18119     0.18134     0.16261     0.19205     0.18151     3.87380     2.04844     4.08990     2.06514     3.62050     3.11396     4.10160     2.13671     4.49850     3.68917
     2.21392     0.24142     0.25265     0.17996     0.17101     0.17571     0.15832     0.17920     0.16565     3.42930     2.16324     3.38510     2.07489     3.56000     4.43750     3.39460     2.15333     3.45192     4.58710
     2.49392     0.05251     0.05174     0.03746     0.03249     0.03951     0.03454     0.03695     0.03248     0.60882     0.46889     0.64481     0.44766     0.69604     1.03778     0.57692     0.48523     0.56827     1.01878
     2.77292    -0.00013    -0.00012    -0.00009    -0.00007    -0.00010    -0.00009    -0.00009    -0.00007    -0.00143    -0.00109    -0.00162    -0.00108    -0.00169    -0.00245    -0.00139    -0.00114    -0.00131    -0.00242
     3.05292    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     3.33292     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.61192     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.89192     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.17192     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.45092     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.73092     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.01092     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.29092     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.56992     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.84992     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.12992     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
