     #Energy        Nb_s        W__s       Nb_py       W__py       Nb_pz       W__pz       Nb_px       W__px      Nb_dxy      W__dxy      Nb_dyz      W__dyz      Nb_dz2      W__dz2      Nb_dxz      W__dxz      Nb_dx2      W__dx2
    -1.22867     0.22098     0.25951     0.23995     0.45116     0.24670     0.46221     0.24391     0.44736     3.22490     3.53070     2.96580     4.03150     1.55991     1.57468     3.02530     3.86140     1.56091     1.56566
    -0.94467     0.29750     0.35908     0.36823     0.70557     0.36108     0.70910     0.37231     0.70947     3.36270     3.94410     3.03970     4.19660     1.33743     1.48927     3.12000     4.06350     1.29674     1.55231
    -0.65967     0.42201     0.49478     0.54570     0.92872     0.52976     0.94530     0.54477     0.95465     4.43680     5.04670     4.45840     4.83720     1.85219     2.06818     4.48890     4.94800     1.82196     2.11208
    -0.37567     0.35273     0.38446     0.49479     0.69873     0.47408     0.72726     0.47840     0.70671     4.24530     3.92260     4.30710     3.60450     1.49955     1.47284     4.20920     3.82460     1.50583     1.53076
    -0.09167     0.25251     0.27665     0.38429     0.53657     0.37988     0.54327     0.37045     0.55813     3.16720     2.78652     3.42560     2.77600     0.91328     0.87354     3.33300     2.78280     0.84409     0.87592
     0.19333     0.16376     0.18002     0.27951     0.40088     0.26730     0.37640     0.27275     0.40123     1.71727     1.36315     1.63949     1.32688     0.44043     0.50447     1.66766     1.31598     0.49327     0.52935
     0.47733     0.13551     0.14864     0.22981     0.34654     0.27067     0.33536     0.21955     0.35854     0.98490     0.87762     1.05174     0.94719     0.45648     0.45968     1.09047     0.93947     0.40273     0.44078
     0.76133     0.09974     0.11633     0.20137     0.30122     0.19296     0.28060     0.20205     0.30161     1.44245     1.30607     1.34583     1.20612     0.31842     0.36142     1.36331     1.21023     0.36910     0.36894
     1.04633     0.05376     0.07244     0.16618     0.24768     0.18102     0.25879     0.16180     0.26344     1.14785     1.11507     1.21889     1.17870     0.42922     0.51868     1.21355     1.16694     0.41976     0.47447
     1.33033     0.12714     0.18993     0.16743     0.26600     0.17574     0.21192     0.16111     0.26309     1.99926     2.17584     1.81621     1.96846     0.76704     0.96978     1.84980     1.98666     0.83209     1.00243
     1.61433     0.16915     0.21156     0.12450     0.20666     0.14062     0.21874     0.12562     0.20563     1.99931     1.81238     2.13060     1.99351     1.20548     1.50092     2.09571     1.96194     1.07686     1.40847
     1.89933     0.20492     0.26504     0.13310     0.21964     0.12747     0.19927     0.13806     0.20908     2.67470     2.44310     2.59200     2.50780     1.67843     2.25480     2.57650     2.49100     1.74096     2.52080
     2.18333     0.15181     0.20879     0.08272     0.14436     0.09427     0.15415     0.08483     0.14045     2.43710     2.32870     2.45170     2.34690     2.04110     3.00830     2.45080     2.34440     1.97969     3.12160
     2.46733     0.13248     0.20176     0.08851     0.15145     0.08232     0.14181     0.08997     0.14873     2.53790     2.43670     2.56440     2.57220     2.79270     4.42670     2.58110     2.54750     2.85250     4.57900
     2.75233     0.14392     0.23858     0.09844     0.17384     0.09875     0.17882     0.10042     0.17105     2.97990     2.83370     2.98070     2.70470     3.45580     5.35990     2.98570     2.69790     3.35110     5.07610
     3.03633     0.13292     0.27201     0.08114     0.14524     0.08218     0.15857     0.08280     0.14529     2.67990     2.47040     2.68380     2.36250     4.16750     6.51680     2.74990     2.36730     3.87300     6.58490
     3.32033     0.11387     0.21029     0.07506     0.13563     0.06663     0.12527     0.07811     0.13564     2.51380     2.14650     2.47890     2.23279     4.82750     6.66900     2.47830     2.24000     5.62380     6.64200
     3.60533     0.08722     0.28485     0.06470     0.11775     0.06872     0.12450     0.06254     0.10558     2.02951     1.73562     2.08940     1.78257     6.41650     9.52790     2.10640     1.84712     5.76200     8.97790
     3.88933     0.14115     0.43296     0.06626     0.10577     0.07593     0.11363     0.06476     0.10033     1.82637     1.56292     1.65510     1.46312     6.80480     9.55900     1.56943     1.40027     5.96410     7.98750
     4.17333     0.02158     0.05737     0.00785     0.01141     0.01107     0.01660     0.00880     0.01402     0.16971     0.15061     0.15302     0.14272     0.93480     0.85466     0.14839     0.13855     0.88616     0.56063
     4.45833    -0.00005    -0.00014    -0.00002    -0.00002    -0.00003    -0.00005    -0.00002    -0.00003    -0.00040    -0.00035    -0.00039    -0.00034    -0.00228    -0.00201    -0.00031    -0.00028    -0.00215    -0.00121
     4.74233    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     5.02633     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.31133     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.59533     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.87933     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.16433     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.44833     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.73233     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     7.01733     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     7.30133     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     7.58533     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     7.87033     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
