     #Energy        Mo_s        Zr_s       Mo_py       Zr_py       Mo_pz       Zr_pz       Mo_px       Zr_px      Mo_dxy      Zr_dxy      Mo_dyz      Zr_dyz      Mo_dz2      Zr_dz2      Mo_dxz      Zr_dxz      Mo_dx2      Zr_dx2
    -0.14900     0.42193     0.40919     0.48745     0.44374     0.51305     0.38650     0.50217     0.40702     4.18410     3.22140     3.77430     3.05600     2.11605     1.51957     4.36410     3.38380     2.22051     1.52229
     0.08400     0.35555     0.34401     0.42598     0.39880     0.48514     0.35717     0.43092     0.35376     3.09000     3.32970     3.08650     3.21850     1.84693     1.31415     3.12400     3.32330     1.77535     1.21066
     0.31700     0.31100     0.28808     0.39881     0.38405     0.44132     0.32176     0.39694     0.34351     2.40160     3.19920     2.67585     3.49820     1.58179     1.08813     2.57410     3.51420     1.59687     1.10387
     0.55000     0.24543     0.21793     0.33802     0.32058     0.35447     0.28451     0.33509     0.28489     1.81075     2.59570     1.91872     2.79632     1.23230     0.81560     1.95999     2.64320     1.23696     0.83047
     0.78300     0.20387     0.18765     0.29077     0.25967     0.29754     0.25495     0.30223     0.25240     1.65565     2.27005     1.57232     1.96284     1.18777     0.57416     1.63487     2.03449     1.10078     0.61074
     1.01600     0.16610     0.15870     0.25432     0.21677     0.24052     0.20822     0.25949     0.21279     1.86465     2.02903     1.56290     1.54158     1.30817     0.49950     1.73236     1.85143     1.22554     0.54860
     1.25000     0.15417     0.13381     0.22233     0.18341     0.21151     0.18580     0.21808     0.18010     2.16400     2.01389     2.09313     1.71485     1.88254     0.57418     2.04289     1.85216     1.94826     0.61412
     1.48300     0.24762     0.20459     0.24697     0.17563     0.21895     0.19449     0.22077     0.19882     2.89440     2.44790     3.16620     2.24980     3.49830     0.84697     3.00570     2.28056     4.09530     0.83747
     1.71600     0.28434     0.25778     0.23530     0.17502     0.22308     0.20751     0.20885     0.18877     3.05270     2.49560     3.68910     2.56110     5.40130     1.06397     3.40230     2.32450     5.64910     1.08767
     1.94900     0.29606     0.28010     0.21861     0.17601     0.22667     0.19517     0.21263     0.18349     3.59610     2.65500     3.78910     2.73470     8.00750     1.43391     3.41290     2.54530     7.14270     1.29337
     2.18200     0.31302     0.27232     0.20558     0.17763     0.21264     0.19178     0.22236     0.17717     3.50960     2.72010     3.40080     2.86310     9.54730     1.85549     3.34420     2.85100     8.75560     1.46063
     2.41500     0.30231     0.24056     0.18803     0.15497     0.18922     0.17330     0.19876     0.15634     3.26290     2.63790     2.80160     2.75600     8.72920     2.33869     2.97630     2.76230     8.36740     1.72130
     2.64800     0.29833     0.21469     0.18328     0.14442     0.17347     0.15558     0.17942     0.14068     2.80170     2.37800     2.40320     2.76140     7.43200     2.68755     2.49076     2.62005     7.60990     2.06391
     2.88100     0.26114     0.17610     0.15898     0.11522     0.15979     0.13180     0.14870     0.13355     2.03460     2.21815     1.98412     2.43042     5.47712     2.66805     1.93716     2.26097     5.79088     2.22947
     3.11500     0.04117     0.02886     0.02534     0.01811     0.02436     0.01936     0.02623     0.02371     0.34146     0.35843     0.33109     0.38846     0.73370     0.43895     0.32705     0.37011     0.92131     0.41538
     3.34800    -0.00030    -0.00022    -0.00020    -0.00014    -0.00018    -0.00014    -0.00021    -0.00019    -0.00277    -0.00284    -0.00266    -0.00300    -0.00566    -0.00347    -0.00270    -0.00296    -0.00701    -0.00336
     3.58100    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     3.81400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.04700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.28000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.51300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.74700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.98000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.21300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.44600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.67900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.91200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.14500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
