     #Energy        Hf_s        W__s       Hf_py       W__py       Hf_pz       W__pz       Hf_px       W__px      Hf_dxy      W__dxy      Hf_dyz      W__dyz      Hf_dz2      W__dz2      Hf_dxz      W__dxz      Hf_dx2      W__dx2
   -38.13941     0.00017     0.00066     0.00069     0.86137     0.00068     0.88161     0.00048     1.64225     0.00013     0.00015     0.00014     0.00047     0.00002     0.00006     0.00012     0.00016     0.00001     0.00008
   -37.85641     0.00454     0.00534     0.01408    22.63139     0.01469    23.51310     0.01794    22.01025     0.00241     0.00537     0.00230     0.00385     0.00080     0.00112     0.00265     0.00559     0.00098     0.00106
   -37.57341     0.00959     0.00628     0.03724    40.96450     0.04146    39.38060     0.03846    40.88600     0.00693     0.00661     0.00678     0.00923     0.00174     0.00071     0.00699     0.00650     0.00130     0.00081
   -37.29041     0.01078     0.00714     0.05096    56.39600     0.04776    56.79900     0.04801    57.04600     0.01136     0.00878     0.01111     0.00910     0.00101     0.00062     0.01078     0.00882     0.00080     0.00059
   -37.00741     0.00036     0.00066     0.00199     4.42426     0.00170     4.69464     0.00176     3.68869     0.00048     0.00109     0.00042     0.00064     0.00005     0.00001     0.00046     0.00113     0.00003     0.00002
   -36.72441    -0.00000    -0.00000    -0.00000    -0.00331    -0.00000    -0.00328    -0.00000    -0.00274    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -36.44041     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.15741     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -35.87441     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -35.59141     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -35.30841     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -35.02541     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -34.74241     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -34.45941     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -34.17641     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.89241     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.60941     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.32641     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.04341     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.76041     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.47741     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.19441     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.91141     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.62841     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -31.34441    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -31.06141    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -30.77841    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -30.49541    -0.00010    -0.00006    -0.19462    -0.00017    -0.20437    -0.00022    -0.19924    -0.00019    -0.00007    -0.00003    -0.00008    -0.00003    -0.00001    -0.00003    -0.00008    -0.00003    -0.00002    -0.00002
   -30.21241     0.00804     0.00568    16.82750     0.01810    16.17962     0.02067    17.70380     0.01878     0.00545     0.00323     0.00664     0.00313     0.00124     0.00185     0.00622     0.00320     0.00167     0.00155
   -29.92941     0.01880     0.01453    33.85620     0.05055    33.07250     0.05029    29.27870     0.05516     0.00923     0.00996     0.00875     0.00879     0.00289     0.00240     0.00896     0.00981     0.00296     0.00223
   -29.64641     0.01712     0.01495    49.05300     0.06298    53.24500     0.06530    53.85900     0.06329     0.01195     0.01762     0.01190     0.01795     0.00333     0.00232     0.01160     0.01767     0.00388     0.00216
   -29.36341     0.00412     0.00374    25.32720     0.01822    22.59230     0.01730    24.18490     0.01724     0.00574     0.00565     0.00613     0.00566     0.00081     0.00078     0.00589     0.00539     0.00095     0.00054
   -29.08041    -0.00004    -0.00003    -0.22019    -0.00013    -0.23697    -0.00012    -0.18955    -0.00013    -0.00006    -0.00004    -0.00006    -0.00004    -0.00000    -0.00001    -0.00006    -0.00004    -0.00001    -0.00000
   -28.79641    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
   -28.51341     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.23041     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.94741     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.66441     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.38141     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.09841     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.81541     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.53241     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.24841     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.96541     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.68241     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.39941     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.11641     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.83341     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.55041     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.26741     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.98341     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.70041     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.41741     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.13441     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.85141     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.56841     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.28541     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.00241     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.71941     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.43541     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.15241     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.86941     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.58641     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.30341     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.02041     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.73741     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.45441     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.17141     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.88741     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.60441     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.32141     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.03841     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.75541     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.47241     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.18941     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.90641     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.62341     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.33941     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.05641     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.77341     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.49041     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.20741     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.92441     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.64141     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.35841     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.07541     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.79141     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.50841     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.22541     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.94241     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.65941     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.37641     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.09341     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.81041     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.52641     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.24341     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.96041     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.67741     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.39441     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.11141     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.82841     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.54541     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.26241     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.97841     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.69541    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -8.41241    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -8.12941    -0.00006    -0.00008    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
    -7.84641     0.03015     0.03683     0.00016     0.00011     0.00009     0.00006     0.00016     0.00010     0.00001     0.00002     0.00001     0.00001     0.00002     0.00003     0.00001     0.00001     0.00002     0.00003
    -7.56341     0.23251     0.30367     0.00442     0.00243     0.00353     0.00211     0.00442     0.00222     0.00020     0.00027     0.00013     0.00023     0.00016     0.00030     0.00014     0.00021     0.00018     0.00035
    -7.28041     0.33586     0.50799     0.01363     0.00700     0.01141     0.00705     0.01413     0.00661     0.00085     0.00097     0.00062     0.00086     0.00042     0.00082     0.00062     0.00079     0.00044     0.00087
    -6.99741     0.32607     0.49135     0.01743     0.00978     0.01569     0.01030     0.01909     0.00988     0.00151     0.00165     0.00138     0.00174     0.00058     0.00106     0.00141     0.00165     0.00071     0.00111
    -6.71441     0.46984     0.62743     0.02523     0.01531     0.03515     0.01976     0.02598     0.01460     0.00249     0.00335     0.00261     0.00348     0.00163     0.00252     0.00267     0.00329     0.00121     0.00165
    -6.43041     0.58193     0.78008     0.04570     0.02849     0.03953     0.02144     0.04908     0.02749     0.00435     0.00576     0.00538     0.00737     0.00199     0.00367     0.00565     0.00711     0.00375     0.00450
    -6.14741     0.68581     0.87660     0.05540     0.03496     0.07021     0.03755     0.06141     0.03406     0.00980     0.01341     0.00812     0.01232     0.00544     0.00788     0.00898     0.01345     0.00476     0.00623
    -5.86441     0.75058     1.01973     0.08590     0.05079     0.07107     0.04426     0.09508     0.04797     0.01507     0.02263     0.01410     0.02101     0.00768     0.01249     0.01526     0.02103     0.00987     0.01382
    -5.58141     0.67464     0.97164     0.08470     0.04981     0.10169     0.05108     0.08710     0.04350     0.02067     0.03074     0.01953     0.03358     0.01127     0.01753     0.02066     0.03137     0.01073     0.01621
    -5.29841     0.89045     1.33530     0.13534     0.07716     0.12507     0.08449     0.13703     0.07317     0.03518     0.06323     0.03625     0.05874     0.02338     0.04125     0.03975     0.05597     0.02516     0.03651
    -5.01541     0.93776     1.22812     0.14002     0.08727     0.13532     0.06960     0.14120     0.08401     0.05537     0.08711     0.05104     0.09449     0.02809     0.04342     0.05471     0.09318     0.03340     0.05181
    -4.73241     1.17633     1.82665     0.19870     0.12395     0.21161     0.14541     0.20258     0.12303     0.11335     0.21553     0.09974     0.19733     0.06768     0.15992     0.10853     0.18818     0.06518     0.12077
    -4.44941     1.53839     2.16912     0.24472     0.15186     0.25490     0.13956     0.23211     0.14848     0.26731     0.55180     0.23193     0.51925     0.17011     0.41104     0.25534     0.53186     0.16370     0.37767
    -4.16641     2.06261     2.49677     0.29226     0.16516     0.27922     0.16116     0.29307     0.17517     0.44198     0.96061     0.46945     1.11767     0.29065     0.80596     0.46529     1.11443     0.32504     0.84268
    -3.88241     2.29640     2.30370     0.37078     0.20314     0.35925     0.20101     0.35917     0.20532     0.56329     1.12607     0.49279     1.08432     0.49297     1.27703     0.51503     1.07120     0.41871     1.05623
    -3.59941     2.17690     1.72843     0.33419     0.21802     0.33751     0.22936     0.34652     0.21207     0.56820     1.17639     0.60094     1.12259     0.77316     2.36374     0.57765     1.03745     0.81383     2.41234
    -3.31641     2.37400     1.59220     0.43941     0.26904     0.47907     0.29943     0.45870     0.26136     0.61268     1.37190     0.64431     1.30032     0.98348     2.57482     0.66138     1.30574     0.96913     2.80374
    -3.03341     2.05297     1.37902     0.49201     0.31507     0.45712     0.27544     0.53830     0.32219     0.64196     1.35438     0.75747     1.64447     1.46101     3.03900     0.74684     1.61167     1.44272     3.22810
    -2.75041     1.74227     1.15466     0.58099     0.34774     0.59635     0.34641     0.57762     0.32310     0.82974     1.81617     0.69271     1.75134     2.05613     3.65940     0.66605     1.70684     1.93247     3.40590
    -2.46741     0.91414     0.59187     0.39651     0.23265     0.41519     0.19283     0.40132     0.21424     0.52880     1.33433     0.59246     1.37341     1.35716     2.40205     0.59166     1.48439     1.34787     2.20330
    -2.18441     0.41137     0.28252     0.29408     0.17914     0.33746     0.19105     0.29234     0.16923     0.39085     1.32977     0.39835     1.07975     0.80120     1.67392     0.38972     1.11139     0.91065     1.73046
    -1.90141     0.25003     0.19573     0.43925     0.35059     0.54717     0.36264     0.54111     0.33807     0.96371     4.47808     1.05643     5.11490     1.09489     2.22594     1.08503     4.98042     1.08540     2.05772
    -1.61841     0.27343     0.21098     0.84229     0.53379     0.81296     0.49453     0.84953     0.47168     2.27046     7.21170     2.00576     6.93200     1.39692     2.46960     2.09447     7.35270     1.48024     2.66790
    -1.33441     0.27722     0.21529     0.95216     0.49178     0.87846     0.47732     0.90048     0.50138     2.19092     5.85880     2.07367     5.24720     1.46107     2.21784     1.80742     4.85230     1.55286     2.25834
    -1.05141     0.31819     0.23334     1.05708     0.52375     1.02561     0.53695     0.99166     0.53243     2.03278     4.78850     2.17809     5.56300     1.47032     1.89756     2.27624     4.97460     1.55619     1.83834
    -0.76841     0.35370     0.24991     1.23257     0.64555     1.31398     0.69216     1.26449     0.63393     2.33995     4.76080     2.39190     5.04570     1.67615     1.85907     2.50140     5.24600     1.51907     1.77748
    -0.48541     0.34027     0.25126     1.33880     0.67547     1.31208     0.72157     1.36499     0.68924     2.61270     4.24710     2.42019     3.93840     1.64822     1.68638     2.51362     4.14000     1.56559     1.67597
    -0.20241     0.33694     0.25578     1.45035     0.69325     1.28244     0.67939     1.43761     0.68581     2.90190     3.78630     2.97810     3.42580     1.55220     1.56286     2.92180     3.61590     1.59185     1.64462
     0.08059     0.27745     0.21874     1.25055     0.57934     1.21375     0.60967     1.25899     0.60266     2.72520     3.02888     2.89380     2.55594     1.30737     1.21732     2.79883     2.88939     1.30293     1.31040
     0.36359     0.23650     0.19374     1.12956     0.48738     1.10644     0.49816     1.08973     0.51207     2.97072     2.14903     2.85310     1.99414     1.04309     0.95135     2.80395     2.12949     0.94053     0.98042
     0.64659     0.19136     0.17353     1.04804     0.39793     0.98317     0.44283     0.94780     0.43234     2.95530     1.74762     3.09500     1.93072     0.74864     0.71392     3.14118     1.97175     0.77387     0.74742
     0.93059     0.15123     0.14663     0.79190     0.31865     0.82026     0.34036     0.73711     0.33885     2.19374     1.26756     2.33685     1.41183     0.40118     0.49370     2.30963     1.40626     0.40812     0.48219
     1.21359     0.12583     0.14398     0.47282     0.20680     0.49006     0.21009     0.43891     0.21135     1.49449     1.01342     1.47999     0.98836     0.25255     0.41894     1.34303     0.95163     0.24993     0.36472
     1.49659     0.14548     0.20032     0.28406     0.14820     0.29743     0.14484     0.24349     0.14951     1.67348     1.39923     1.58037     1.25836     0.40789     0.92695     1.44637     1.21873     0.41235     0.81474
